# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.023725051501e+03       3.127768146125e-02       0.000000000000e+00       2.572508244658e+00       4.780852969544e-08       3.070618412676e-03      -1.223297171153e-05 
    3       9.661925944913e+02       4.025149470341e-02       0.000000000000e+00       2.914143967136e+00       5.938821242665e-08       3.075187966537e-03      -1.313615318641e-05 
    4       9.126414013732e+02       3.488555121893e-02       0.000000000000e+00       2.735896060637e+00       6.897100638208e-08       3.002404187805e-03      -1.112162806866e-05 
    5       8.728345011971e+02       2.329977080366e-02       0.000000000000e+00       2.335392137580e+00       7.725288417098e-08       2.901448949616e-03      -7.582215463813e-06 
    6       8.454087920683e+02       1.302912909086e-02       0.000000000000e+00       1.882900627906e+00       8.446384449639e-08       2.789931720237e-03      -3.694080100322e-06 
    7       8.275793173937e+02       7.028780679283e-03       0.000000000000e+00       1.478233587692e+00       9.086728902979e-08       2.677778565324e-03      -3.721696497974e-07 
    8       8.173107485938e+02       4.522957709576e-03       0.000000000000e+00       1.165699456832e+00       9.661965383932e-08       2.570704493536e-03       1.834115807764e-06 
    9       8.123726346160e+02       3.624719013720e-03       0.000000000000e+00       9.559514185098e-01       1.017806500854e-07       2.470473178543e-03       2.757504588105e-06 
   10       8.113591821269e+02       3.086267561503e-03       0.000000000000e+00       8.395967103144e-01       1.064028452460e-07       2.376629045119e-03       2.560584071462e-06 
   11       8.134961878221e+02       2.590371500438e-03       0.000000000000e+00       7.967560458268e-01       1.074514623829e-07       2.300183862385e-03       1.638529428648e-06 
   12       8.181593291479e+02       2.252971562377e-03       0.000000000000e+00       8.047611712968e-01       1.109751761360e-07       2.210451946648e-03       4.220574465283e-07 
   13       8.243660280115e+02       2.156362582974e-03       0.000000000000e+00       8.437243473441e-01       1.141305531617e-07       2.131932452857e-03      -6.634485376249e-07 
   14       8.322889964092e+02       2.240058992387e-03       0.000000000000e+00       8.987477792494e-01       1.169612087573e-07       2.056390645394e-03      -1.359786158687e-06 
   15       8.413872257942e+02       2.415122628720e-03       0.000000000000e+00       9.596085990096e-01       1.194997737568e-07       1.979977894373e-03      -1.582171496329e-06 
   16       8.513785192539e+02       2.663146937977e-03       0.000000000000e+00       1.020952910881e+00       1.217767681997e-07       1.910648508035e-03      -1.388867227145e-06 
   17       8.622919737516e+02       3.026632833994e-03       0.000000000000e+00       1.081938791996e+00       1.238178688095e-07       1.847708748508e-03      -9.495366707744e-07 
   18       8.739344951179e+02       3.547195776817e-03       0.000000000000e+00       1.144202600418e+00       1.255969389768e-07       1.787104486155e-03      -4.749248510683e-07 
   19       8.863249847724e+02       4.227342350806e-03       0.000000000000e+00       1.209382124090e+00       1.272794231236e-07       1.729532719876e-03      -1.075560005724e-07 
   20       8.991710054673e+02       5.051765452800e-03       0.000000000000e+00       1.278725791394e+00       1.287292751172e-07       1.673318983706e-03       3.063207968361e-08 
   21       9.125233364302e+02       6.015350923397e-03       0.000000000000e+00       1.351840931202e+00       1.300316381356e-07       1.620859600811e-03      -6.653079504215e-08 
   22       9.263165702478e+02       7.114116092002e-03       0.000000000000e+00       1.427265824556e+00       1.311624704960e-07       1.573495131713e-03      -3.261383958209e-07 
