#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_scf             23:theta_scf          
       7.089696098120e+00       1.550893782094e-05      -1.658063094537e-03      -9.718665172874e-08       3.984442826805e-08       9.961107067013e-08       1.053631591258e-13       1.992221413403e-08      -1.243547320902e-03      -9.718665172764e-08       6.010455567158e-01       6.968739661139e-01      -1.658063093986e-03      -1.457089842647e-07       2.008247071802e-04      -1.243547321730e-03       4.215026338678e-27      -1.659771342294e-03      -1.458592650349e-07       2.010313888676e-04       3.333325969218e-01      -1.193703895527e-08      -2.543136385883e-18 
       7.089711361964e+00       1.550897163890e-05      -1.658070195203e-03      -9.718727569066e-08       3.984468736411e-08       9.961171841027e-08       1.053643037721e-13       1.992234368205e-08      -1.243552646402e-03      -9.718727568757e-08       6.010455567542e-01       6.968739598739e-01      -1.658070193664e-03      -1.457099235129e-07       2.008255697120e-04      -1.243552648713e-03       1.097690989220e-25      -1.659778449273e-03      -1.458602052484e-07       2.010322522844e-04       3.333325969186e-01      -3.333162896737e-08      -1.981746650480e-17 
       7.089726625808e+00       1.550900545686e-05      -1.658077295884e-03      -9.718789965523e-08       3.984494646129e-08       9.961236615323e-08       1.053654484283e-13       1.992247323065e-08      -1.243557971913e-03      -9.718789965016e-08       6.010455567927e-01       6.968739536340e-01      -1.658077293358e-03      -1.457108627650e-07       2.008264322456e-04      -1.243557975708e-03       4.420585808791e-25      -1.659785556267e-03      -1.458611454659e-07       2.010331157030e-04       3.333325969153e-01      -5.472617213047e-08      -5.341997837669e-17 
       7.089741889653e+00       1.550903927483e-05      -1.658084396581e-03      -9.718852362245e-08       3.984520555961e-08       9.961301389902e-08       1.053665930945e-13       1.992260277980e-08      -1.243563297436e-03      -9.718852361540e-08       6.010455568312e-01       6.968739473940e-01      -1.658084393067e-03      -1.457118020212e-07       2.008272947811e-04      -1.243563302713e-03       1.136367278397e-24      -1.659792663276e-03      -1.458620856875e-07       2.010339791234e-04       3.333325969121e-01      -7.612066844516e-08      -1.033506245294e-16 
       7.089757153497e+00       1.550907309280e-05      -1.658091497292e-03      -9.718914759233e-08       3.984546465906e-08       9.961366164764e-08       1.053677377708e-13       1.992273232953e-08      -1.243568622969e-03      -9.718914758330e-08       6.010455568697e-01       6.968739411541e-01      -1.658091492791e-03      -1.457127412814e-07       2.008281573184e-04      -1.243568629730e-03       2.334387806066e-24      -1.659799770300e-03      -1.458630259131e-07       2.010348425457e-04       3.333325969089e-01      -9.751511791204e-08      -1.696093676661e-16 
       7.089838173698e+00       1.550925259797e-05      -1.658129187989e-03      -9.719245965723e-08       3.984683997303e-08       9.961709993257e-08       1.053738138582e-13       1.992341998651e-08      -1.243596890992e-03      -9.719245963768e-08       6.010455570738e-01       6.968739080324e-01      -1.658129178246e-03      -1.457177269246e-07       2.008327356813e-04      -1.243596905623e-03       2.598018245027e-23      -1.659837494505e-03      -1.458680166806e-07       2.010394256062e-04       3.333325968919e-01      -2.110756729460e-07      -7.946612807846e-16 
       7.089919193899e+00       1.550943210320e-05      -1.658166879110e-03      -9.719577179688e-08       3.984821531887e-08       9.962053829716e-08       1.053798902272e-13       1.992410765943e-08      -1.243625159332e-03      -9.719577176682e-08       6.010455572778e-01       6.968738749105e-01      -1.658166864125e-03      -1.457227126811e-07       2.008373140963e-04      -1.243625181832e-03       8.975151028559e-23      -1.659875219133e-03      -1.458730075616e-07       2.010440087188e-04       3.333325968748e-01      -3.246349081677e-07      -1.879745477820e-15 
       7.090000214100e+00       1.550961160848e-05      -1.658204570654e-03      -9.719908401129e-08       3.984959069657e-08       9.962397674142e-08       1.053859668778e-13       1.992479534828e-08      -1.243653427991e-03      -9.719908397071e-08       6.010455574816e-01       6.968738417886e-01      -1.658204550427e-03      -1.457276985511e-07       2.008418925633e-04      -1.243653458357e-03       2.140304892781e-22      -1.659912944187e-03      -1.458779985562e-07       2.010485918834e-04       3.333325968578e-01      -4.381928236625e-07      -3.424856936297e-15 
       7.090081234301e+00       1.550979111381e-05      -1.658242262623e-03      -9.720239630045e-08       3.985096610614e-08       9.962741526535e-08       1.053920438101e-13       1.992548305307e-08      -1.243681696967e-03      -9.720239624936e-08       6.010455576853e-01       6.968738086666e-01      -1.658242237153e-03      -1.457326845345e-07       2.008464710823e-04      -1.243681735197e-03       4.200275685643e-22      -1.659950669665e-03      -1.458829896644e-07       2.010531751002e-04       3.333325968407e-01      -5.517494195197e-07      -5.429990415028e-15 
       7.090490649556e+00       1.551069819974e-05      -1.658432736013e-03      -9.721913526600e-08       3.985791688069e-08       9.964479220174e-08       1.054227563695e-13       1.992895844035e-08      -1.243824552010e-03      -9.721913516175e-08       6.010455587117e-01       6.968736412907e-01      -1.658432684049e-03      -1.457578816855e-07       2.008696082747e-04      -1.243824629942e-03       3.466289761436e-21      -1.660141312396e-03      -1.459082127143e-07       2.010763360331e-04       3.333325967546e-01      -1.125559003158e-06      -2.259795185228e-14 
       7.090900064812e+00       1.551160528700e-05      -1.658623220230e-03      -9.723587614060e-08       3.986486846909e-08       9.966217117272e-08       1.054534761216e-13       1.993243423454e-08      -1.243967415173e-03      -9.723587598317e-08       6.010455597335e-01       6.968734739114e-01      -1.658623141767e-03      -1.457830817331e-07       2.008927467953e-04      -1.243967532746e-03       1.187363222433e-20      -1.660331965970e-03      -1.459334386647e-07       2.010994982967e-04       3.333325966684e-01      -1.699334903161e-06      -5.151191667486e-14 
       7.091309480068e+00       1.551251237558e-05      -1.658813715274e-03      -9.725261892437e-08       3.987182087142e-08       9.967955217854e-08       1.054842030675e-13       1.993591043571e-08      -1.244110286456e-03      -9.725261871374e-08       6.010455607504e-01       6.968733065285e-01      -1.658813610307e-03      -1.458082846775e-07       2.009158866441e-04      -1.244110443611e-03       2.838407051959e-20      -1.660522630387e-03      -1.459586675158e-07       2.011226618911e-04       3.333325965823e-01      -2.273077131039e-06      -9.217120743758e-14 
       7.091718895324e+00       1.551341946549e-05      -1.659004221144e-03      -9.726936361740e-08       3.987877408776e-08       9.969693521941e-08       1.055149372087e-13       1.993938704388e-08      -1.244253165858e-03      -9.726936335356e-08       6.010455617622e-01       6.968731391415e-01      -1.659004089669e-03      -1.458334905189e-07       2.009390278210e-04      -1.244253362536e-03       5.573652036134e-20      -1.660713305648e-03      -1.459838992678e-07       2.011458268163e-04       3.333325964961e-01      -2.846785698286e-06      -1.445751476603e-13 
       7.092128310579e+00       1.551432655672e-05      -1.659194737841e-03      -9.728611021981e-08       3.988572811823e-08       9.971432029557e-08       1.055456785467e-13       1.994286405911e-08      -1.244396053381e-03      -9.728610990273e-08       6.010455627686e-01       6.968729717503e-01      -1.659194579853e-03      -1.458586992574e-07       2.009621703262e-04      -1.244396289520e-03       9.666717120500e-20      -1.660903991754e-03      -1.460091339210e-07       2.011689930725e-04       3.333325964099e-01      -3.420460616383e-06      -2.087230617317e-13 
       7.096064819766e+00       1.552304826542e-05      -1.661027099765e-03      -9.744722550389e-08       3.995263237060e-08       9.988158092650e-08       1.058416226531e-13       1.997631618530e-08      -1.245770324824e-03      -9.744722467403e-08       6.010455721129e-01       6.968713620095e-01      -1.661026686622e-03      -1.461012280169e-07       2.011847522459e-04      -1.245770937327e-03       1.723273515745e-18      -1.662737983645e-03      -1.462519120682e-07       2.013918035208e-04       3.333325955811e-01      -8.934604145571e-06      -1.424677712876e-12 
       7.100001328953e+00       1.553177009644e-05      -1.662860462562e-03      -9.760851740872e-08       4.001961195035e-08       1.000490298759e-07       1.061382333714e-13       2.000980597518e-08      -1.247145346922e-03      -9.760851606435e-08       6.010455808522e-01       6.968697517545e-01      -1.662859793836e-03      -1.463440247720e-07       2.014074569518e-04      -1.247146330248e-03       7.287688589102e-18      -1.664572978429e-03      -1.464949586109e-07       2.016147370522e-04       3.333325947519e-01      -1.444564814302e-05      -3.725670409273e-12 
       7.103937838141e+00       1.554049204977e-05      -1.664694826215e-03      -9.776998602864e-08       4.008666686828e-08       1.002166671707e-07       1.064355117505e-13       2.004333343414e-08      -1.248521119661e-03      -9.776998416806e-08       6.010455891948e-01       6.968681412177e-01      -1.664693901477e-03      -1.465870896695e-07       2.016302844432e-04      -1.248522468275e-03       1.921739263018e-17      -1.666408975461e-03      -1.467382736412e-07       2.018377935906e-04       3.333325939222e-01      -1.995360276724e-05      -7.111103858926e-12 
       7.107874347328e+00       1.554921412541e-05      -1.666530190707e-03      -9.793163145801e-08       4.015379713682e-08       1.003844928420e-07       1.067334588447e-13       2.007689856841e-08      -1.249897643030e-03      -9.793162907948e-08       6.010455973376e-01       6.968665306186e-01      -1.666529009529e-03      -1.468304228562e-07       2.018532347192e-04      -1.249899351399e-03       3.993700099167e-17      -1.668245974132e-03      -1.469818572539e-07       2.020609730633e-04       3.333325930919e-01      -2.545847814596e-05      -1.158038282966e-11 
       7.111810856515e+00       1.555793632336e-05      -1.668366556019e-03      -9.809345379115e-08       4.022100277510e-08       1.005525069378e-07       1.070320757268e-13       2.011050138755e-08      -1.251274917014e-03      -9.809345089297e-08       6.010456054338e-01       6.968649201280e-01      -1.668365117973e-03      -1.470740244789e-07       2.020763077790e-04      -1.251276979610e-03       7.186829256743e-17      -1.670083973959e-03      -1.472257095550e-07       2.022842754131e-04       3.333325922612e-01      -3.096028437657e-05      -1.713291413277e-11 
       7.125845607586e+00       1.558903438251e-05      -1.674921854193e-03      -9.867183656622e-08       4.046122341944e-08       1.011530585486e-07       1.081021956122e-13       2.023061170972e-08      -1.256191390645e-03      -9.867183180120e-08       6.010456351486e-01       6.968591805289e-01      -1.674919496840e-03      -1.479447188892e-07       2.028726245627e-04      -1.256194671235e-03       3.134511564117e-16      -1.676645098599e-03      -1.480972994285e-07       2.030814099848e-04       3.333325892957e-01      -5.055092942101e-05      -4.573609825284e-11 
       7.139880358657e+00       1.562013399638e-05      -1.681489872918e-03      -9.925247347639e-08       4.070240441895e-08       1.017560110474e-07       1.091808949870e-13       2.035120220947e-08      -1.261117404689e-03      -9.925246682243e-08       6.010456655039e-01       6.968534436610e-01      -1.681486590778e-03      -1.488188339632e-07       2.036705020109e-04      -1.261121833255e-03       8.376100871943e-16      -1.683218944180e-03      -1.489723128399e-07       2.038801059427e-04       3.333325863241e-01      -7.010314297160e-05      -8.807464884843e-11 
       7.153915109729e+00       1.565123516497e-05      -1.688070611369e-03      -9.983536879587e-08       4.094454859847e-08       1.023613714962e-07       1.102682281043e-13       2.047227429924e-08      -1.266052958527e-03      -9.983536023072e-08       6.010456911373e-01       6.968477035222e-01      -1.688066398938e-03      -1.496963763522e-07       2.044699400787e-04      -1.266058465240e-03       1.753252975416e-15      -1.689805526274e-03      -1.498507578996e-07       2.046803652304e-04       3.333325833464e-01      -8.961737415889e-05      -1.441222921647e-10 
       7.167949860800e+00       1.568233788825e-05      -1.694664068745e-03      -1.004205267982e-07       4.118765756382e-08       1.029691439096e-07       1.113642461711e-13       2.059382878191e-08      -1.270998051559e-03      -1.004205162995e-07       6.010457143217e-01       6.968419626370e-01      -1.694658920500e-03      -1.505773527073e-07       2.052709387281e-04      -1.271004566778e-03       3.168856304571e-15      -1.696404837205e-03      -1.507326406618e-07       2.054821869802e-04       3.333325803627e-01      -1.090940676315e-04      -2.138530660303e-10 
       7.181984611871e+00       1.571344216621e-05      -1.701270244228e-03      -1.010079517563e-07       4.143173266500e-08       1.035793316625e-07       1.124689998979e-13       2.071586633250e-08      -1.275952683172e-03      -1.010079393014e-07       6.010457388511e-01       6.968362252262e-01      -1.701264154621e-03      -1.514617696795e-07       2.060734979159e-04      -1.275960137443e-03       5.192469583678e-15      -1.703016864439e-03      -1.516179667441e-07       2.062855697321e-04       3.333325773729e-01      -1.285336635757e-04      -2.972413171027e-10 
       7.196019362943e+00       1.574454799883e-05      -1.707889136983e-03      -1.015976479425e-07       4.167677636405e-08       1.041919409101e-07       1.135825432132e-13       2.083838818202e-08      -1.280916852738e-03      -1.015976335087e-07       6.010457616618e-01       6.968304878538e-01      -1.707882100445e-03      -1.523496339191e-07       2.068776175944e-04      -1.280925176792e-03       7.931719587289e-15      -1.709641616549e-03      -1.525067436401e-07       2.070905145810e-04       3.333325743770e-01      -1.479365980527e-04      -3.942616989634e-10 
       7.232881600206e+00       1.582625479144e-05      -1.725334201559e-03      -1.031573315236e-07       4.232501108477e-08       1.058125277119e-07       1.165495126127e-13       2.116250554239e-08      -1.294000651171e-03      -1.031573117832e-07       6.010458092457e-01       6.968154141146e-01      -1.725324651229e-03      -1.546980734677e-07       2.089970673606e-04      -1.294010931162e-03       1.932074055262e-14      -1.727102120063e-03      -1.548575984117e-07       2.092121409153e-04       3.333325664793e-01      -1.987269138367e-04      -7.138253733465e-10 
       7.269743837469e+00       1.590797230850e-05      -1.742866975604e-03      -1.047327899859e-07       4.297997688964e-08       1.074499422241e-07       1.195784459309e-13       2.148998844482e-08      -1.307150231705e-03      -1.047327647786e-07       6.010458451581e-01       6.968003404912e-01      -1.742854872513e-03      -1.570704603057e-07       2.111272810706e-04      -1.307161994316e-03       3.831382090661e-14      -1.744650385468e-03      -1.572324251690e-07       2.113445423363e-04       3.333325585397e-01      -2.492749711436e-04      -1.126814451453e-09 
       7.306606074733e+00       1.598970054973e-05      -1.760487444317e-03      -1.063241006732e-07       4.364170888515e-08       1.091042722129e-07       1.226703158817e-13       2.182085444258e-08      -1.320365583241e-03      -1.063240698360e-07       6.010458726897e-01       6.967852704114e-01      -1.760472749095e-03      -1.594669148962e-07       2.132682579444e-04      -1.320378358345e-03       6.682096586388e-14      -1.762286387602e-03      -1.596313435995e-07       2.134877168581e-04       3.333325505582e-01      -2.995882616864e-04      -1.632798918955e-09 
       7.343468311996e+00       1.607143951483e-05      -1.778195592866e-03      -1.079313408986e-07       4.431024305170e-08       1.107756076292e-07       1.258261079410e-13       2.215512152585e-08      -1.333646694654e-03      -1.079313042655e-07       6.010458900084e-01       6.967702015865e-01      -1.778178265739e-03      -1.618875576853e-07       2.154199971914e-04      -1.333660015246e-03       1.067337019721e-13      -1.780010117423e-03      -1.620544748254e-07       2.156416644405e-04       3.333325425348e-01      -3.496740893553e-04      -2.231362346772e-09 
       7.380330549259e+00       1.615318920354e-05      -1.795991406422e-03      -1.095545879439e-07       4.498561577897e-08       1.124640394474e-07       1.290468191972e-13       2.249280788948e-08      -1.346993554823e-03      -1.095545453463e-07       6.010458931606e-01       6.967551293666e-01      -1.795971407207e-03      -1.643325091024e-07       2.175824980186e-04      -1.347006956938e-03       1.599256315173e-13      -1.797821573054e-03      -1.645019406195e-07       2.178063859093e-04       3.333325344694e-01      -3.995395758837e-04      -2.922101553591e-09 
       7.417192786523e+00       1.623494961557e-05      -1.813874870162e-03      -1.111939190598e-07       4.566786199928e-08       1.141696549982e-07       1.323334530600e-13       2.283393099964e-08      -1.360406152629e-03      -1.111938703263e-07       6.010458866061e-01       6.967400584995e-01      -1.813852158267e-03      -1.668018895597e-07       2.197557596314e-04      -1.360419175276e-03       2.282529662793e-13      -1.815720725354e-03      -1.669738602545e-07       2.199818787853e-04       3.333325263619e-01      -4.491916650985e-04      -3.704626272193e-09 
       7.454055023786e+00       1.631672075064e-05      -1.831845969222e-03      -1.128494114661e-07       4.635701704023e-08       1.158925426006e-07       1.356870245281e-13       2.317850852011e-08      -1.373884476926e-03      -1.128493564224e-07       6.010458724537e-01       6.967249911102e-01      -1.831820503645e-03      -1.692958194526e-07       2.219397812225e-04      -1.373896662017e-03       3.135550492515e-13      -1.833707552392e-03      -1.694703536305e-07       2.221681414547e-04       3.333325182125e-01      -4.986371289681e-04      -4.578558834545e-09 
       7.558702142115e+00       1.654891684229e-05      -1.883340989910e-03      -1.176378816554e-07       4.835140290401e-08       1.208785072600e-07       1.455812022211e-13       2.417570145201e-08      -1.412505742449e-03      -1.176378077222e-07       6.010457715062e-01       6.966822122047e-01      -1.883307479920e-03      -1.765105919896e-07       2.281985602205e-04      -1.412513078336e-03       6.641708462781e-13      -1.885247502254e-03      -1.766925433868e-07       2.284333443491e-04       3.333324948483e-01      -6.379378967984e-04      -7.554461152933e-09 
       7.663349260443e+00       1.678119934421e-05      -1.935541821721e-03      -1.225589852531e-07       5.040257753190e-08       1.260064438297e-07       1.560471401508e-13       2.520128876595e-08      -1.451656366316e-03      -1.225588909349e-07       6.010455913098e-01       6.966394346985e-01      -1.935499923978e-03      -1.839269364475e-07       2.345440311084e-04      -1.451655245728e-03       1.207235724112e-12      -1.937493641196e-03      -1.841165115145e-07       2.347853271098e-04       3.333324711452e-01      -7.757701008102e-04      -1.125630393348e-08 
       7.767996378772e+00       1.701356825000e-05      -1.988448125485e-03      -1.276144848790e-07       5.251135923777e-08       1.312783980944e-07       1.671095038701e-13       2.625567961888e-08      -1.491336094150e-03      -1.276143686107e-07       6.010453346441e-01       6.965966571974e-01      -1.988397486964e-03      -1.915476051072e-07       2.409761752871e-04      -1.491322967841e-03       1.982834515203e-12      -1.990445619808e-03      -1.917450130680e-07       2.412240710758e-04       3.333324471026e-01      -9.122682616291e-04      -1.567696876994e-08 
       7.872643497100e+00       1.724602355323e-05      -2.042059562732e-03      -1.328061411378e-07       5.467856716098e-08       1.366964179024e-07       1.787936744816e-13       2.733928358049e-08      -1.531544672099e-03      -1.328060012830e-07       6.010450040899e-01       6.965538784359e-01      -2.041999820580e-03      -1.993753491433e-07       2.474949741757e-04      -1.531516045135e-03       3.030185782788e-12      -2.044103089396e-03      -1.995808020081e-07       2.477495576230e-04       3.333324227203e-01      -1.047557987957e-03      -2.081001512140e-08 
       7.977290615429e+00       1.747856524748e-05      -2.096375795524e-03      -1.381357126212e-07       5.690502129611e-08       1.422625532403e-07       1.911257598521e-13       2.845251064805e-08      -1.572281846708e-03      -1.381355474707e-07       6.010446019117e-01       6.965110971037e-01      -2.096306576923e-03      -2.074129186254e-07       2.541004091743e-04      -1.572234275016e-03       4.387714117140e-12      -2.098465702257e-03      -2.076266312474e-07       2.543617681804e-04       3.333323979979e-01      -1.181756667959e-03      -2.664963602167e-08 
       8.081937733758e+00       1.771119332634e-05      -2.151396486024e-03      -1.436049559104e-07       5.919154255803e-08       1.479788563951e-07       2.041326060034e-13       2.959577127902e-08      -1.613547364602e-03      -1.436047636793e-07       6.010441298345e-01       6.964683115375e-01      -2.151317408055e-03      -2.156630625177e-07       2.607924615546e-04      -1.613477451749e-03       6.093117083677e-12      -2.153533112036e-03      -2.158852527331e-07       2.610606842157e-04       3.333323729350e-01      -1.314974100794e-03      -3.319061703694e-08 
       8.186584852086e+00       1.794390778341e-05      -2.207121296396e-03      -1.492156255761e-07       6.153895264344e-08       1.538473816086e-07       2.178418078550e-13       3.076947632172e-08      -1.655340972402e-03      -1.492154044024e-07       6.010435897004e-01       6.964255204269e-01      -2.207031965896e-03      -2.241285286774e-07       2.675711124350e-04      -1.655245366598e-03       8.183427364823e-12      -2.209304971177e-03      -2.243594172060e-07       2.678462869145e-04       3.333323475313e-01      -1.447313076232e-03      -4.042829813019e-08 
       8.361304979439e+00       1.833264321453e-05      -2.301728418626e-03      -1.589032300112e-07       6.559615651541e-08       1.639903912885e-07       2.423737826869e-13       3.279807825771e-08      -1.726296314118e-03      -1.589029561477e-07       6.010425452551e-01       6.963540651005e-01      -2.301621065812e-03      -2.387499324204e-07       2.790817744242e-04      -1.726150454098e-03       1.263028030876e-11      -2.303991335225e-03      -2.389958415824e-07       2.793687501348e-04       3.333323043563e-01      -1.666569873253e-03      -5.405403014844e-08 
       8.536025106793e+00       1.872161938638e-05      -2.398295837053e-03      -1.689981043477e-07       6.982922009212e-08       1.745730502303e-07       2.690797959067e-13       3.491461004606e-08      -1.798721877992e-03      -1.689977719993e-07       6.010413259090e-01       6.962825887264e-01      -2.398169287780e-03      -2.539920031844e-07       2.908336967852e-04      -1.798516714807e-03       1.841759202660e-11      -2.400638825065e-03      -2.542535681280e-07       2.911327182133e-04       3.333322602284e-01      -1.884055673726e-03      -6.959423855218e-08 
       8.710745234146e+00       1.911083626918e-05      -2.496821982203e-03      -1.795083773157e-07       7.424198282930e-08       1.856049570733e-07       2.981027760948e-13       3.712099141465e-08      -1.872616486918e-03      -1.795079802882e-07       6.010399387359e-01       6.962110871882e-01      -2.496675012072e-03      -2.698675094033e-07       3.028267897270e-04      -1.872343132541e-03       2.570785513176e-11      -2.499245818519e-03      -2.701453781264e-07       3.031381010723e-04       3.333322151460e-01      -2.100141276483e-03      -8.703601519012e-08 
       8.885465361499e+00       1.950029383320e-05      -2.597305285878e-03      -1.904421620613e-07       7.883829058083e-08       1.970957264521e-07       3.295919414096e-13       3.941914529042e-08      -1.947978964750e-03      -1.904416937445e-07       6.010383899175e-01       6.961395566172e-01      -2.597136619155e-03      -2.863892108614e-07       3.150609627419e-04      -1.947628675983e-03       3.466040939166e-11      -2.599810693996e-03      -2.866840442338e-07       3.153848079622e-04       3.333321691072e-01      -2.315161154740e-03      -1.063695225470e-07 
       9.060185488853e+00       1.988999204872e-05      -2.699744180685e-03      -2.018075561597e-07       8.362199538585e-08       2.090549884646e-07       3.637029470583e-13       4.181099769292e-08      -2.024808135943e-03      -2.018070095097e-07       6.010366854700e-01       6.960679940308e-01      -2.699552489218e-03      -3.035698586810e-07       3.275361245108e-04      -2.024372300017e-03       4.543192043598e-11      -2.702331826848e-03      -3.038823301138e-07       3.278727469811e-04       3.333321221104e-01      -2.529417558105e-03      -1.275876990591e-07 
       9.234905616206e+00       2.027993088604e-05      -2.804137099729e-03      -2.136126416249e-07       8.859695531356e-08       2.214923882839e-07       4.005980336211e-13       4.429847765678e-08      -2.103102825329e-03      -2.136120091467e-07       6.010348315769e-01       6.959963975672e-01      -2.803921001864e-03      -3.214221953057e-07       3.402521828463e-04      -2.102572947022e-03       5.817680967449e-11      -2.806807587184e-03      -3.217529901756e-07       3.406018247914e-04       3.333320741538e-01      -2.743184135525e-03      -1.506859938266e-07 
