# Matter power spectrum P(k) at redshift z=0
# for k=1.00199e-05 to 7.67956 h/Mpc,
# number of wavenumbers equal to 607
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.001989208876e-05       5.245401821660e+01 
       2.270702571531e-05       1.159971953929e+02 
       3.543673948395e-05       1.786291728615e+02 
       4.824225650947e-05       2.409390344881e+02 
       6.115732709957e-05       3.032705618864e+02 
       7.421652074123e-05       3.658873171644e+02 
       8.745552707832e-05       4.290186273433e+02 
       1.009114697762e-04       4.928784255873e+02 
       1.146232371989e-04       5.576749843034e+02 
       1.286318338573e-04       6.236168653535e+02 
       1.429807565981e-04       6.909171190580e+02 
       1.577163994619e-04       7.597966005085e+02 
       1.728884910013e-04       8.304868390723e+02 
       1.885505675555e-04       9.032326900139e+02 
       2.047604854459e-04       9.782949019778e+02 
       2.215809741820e-04       1.055952666416e+03 
       2.390802314115e-04       1.136506193821e+03 
       2.573325583201e-04       1.220279320343e+03 
       2.764190312837e-04       1.307622132944e+03 
       2.964282014950e-04       1.398913579983e+03 
       3.174568087376e-04       1.494563961737e+03 
       3.396104880923e-04       1.595017251736e+03 
       3.630044388118e-04       1.700753007581e+03 
       3.877640126101e-04       1.812287754312e+03 
       4.140251641234e-04       1.930175465043e+03 
       4.419346895865e-04       2.055006908369e+03 
       4.716501617397e-04       2.187407309300e+03 
       5.033394514367e-04       2.328031997070e+03 
       5.371797123992e-04       2.477559392050e+03 
       5.733556995637e-04       2.636680876529e+03 
       6.120572994312e-04       2.806087184224e+03 
       6.534761796116e-04       2.986450847891e+03 
       6.978015207800e-04       3.178405023097e+03 
       7.452148812178e-04       3.382518820276e+03 
       7.958843599427e-04       3.599270518696e+03 
       8.499583582084e-04       3.829019826465e+03 
       9.075593696435e-04       4.071981777863e+03 
       9.687783266790e-04       4.328204335554e+03 
       1.033670063279e-03       4.597552540970e+03 
       1.102250397546e-03       4.879701204132e+03 
       1.174495187796e-03       5.174137736311e+03 
       1.250341492663e-03       5.480175110875e+03 
       1.329690712695e-03       5.796965310604e+03 
       1.412413360962e-03       6.123510869850e+03 
       1.498354949869e-03       6.458796268582e+03 
       1.587342416268e-03       6.801710917323e+03 
       1.679190536064e-03       7.151120345307e+03 
       1.773707880176e-03       7.505895109975e+03 
       1.870702002265e-03       7.864935015341e+03 
       1.969983692183e-03       8.227188477917e+03 
       2.071370253505e-03       8.591666939987e+03 
       2.174687856039e-03       8.957453386670e+03 
       2.279773072442e-03       9.323707849027e+03 
       2.386473736182e-03       9.689667693519e+03 
       2.494649263526e-03       1.005464886225e+04 
       2.604170572922e-03       1.041803930217e+04 
       2.714919717697e-03       1.077929758661e+04 
       2.826789327544e-03       1.113794913849e+04 
       2.939681933919e-03       1.149357450047e+04 
       3.053509236159e-03       1.184581424498e+04 
       3.168191349678e-03       1.219435181786e+04 
       3.283656065040e-03       1.253891716547e+04 
       3.399838137026e-03       1.287928236879e+04 
       3.516678615477e-03       1.321524841764e+04 
       3.634124224360e-03       1.354665271653e+04 
       3.752126791699e-03       1.387335917670e+04 
       3.870642730432e-03       1.419525324413e+04 
       3.989632568551e-03       1.451224347611e+04 
       4.109060525826e-03       1.482426373392e+04 
       4.228894133821e-03       1.513125301047e+04 
       4.349103895675e-03       1.543317587064e+04 
       4.469662982016e-03       1.573000090052e+04 
       4.590546959545e-03       1.602171908661e+04 
       4.711733548945e-03       1.630831938515e+04 
       4.833202409035e-03       1.658980550184e+04 
       4.954934944344e-03       1.686618545947e+04 
       5.076914133519e-03       1.713748292166e+04 
       5.199124376258e-03       1.740371253019e+04 
       5.321551356683e-03       1.766490437160e+04 
       5.444181921306e-03       1.792108933546e+04 
       5.567003969930e-03       1.817230732815e+04 
       5.690006358028e-03       1.841859098218e+04 
       5.813178809308e-03       1.865998813638e+04 
       5.936511837310e-03       1.889654386786e+04 
       6.059996675034e-03       1.912829830588e+04 
       6.183625211694e-03       1.935531100015e+04 
       6.307389935817e-03       1.957762078430e+04 
       6.431283883996e-03       1.979528024914e+04 
       6.555300594659e-03       2.000835261539e+04 
       6.679434066339e-03       2.021687838038e+04 
       6.803678719944e-03       2.042091213528e+04 
       6.928029364611e-03       2.062052201086e+04 
       7.052481166760e-03       2.081574558144e+04 
       7.177029622026e-03       2.100664388493e+04 
       7.301670529760e-03       2.119327161295e+04 
       7.426399969845e-03       2.137569144107e+04 
       7.551214281592e-03       2.155394727069e+04 
       7.676110044501e-03       2.172809408982e+04 
       7.801084060718e-03       2.189820606135e+04 
       7.926133339000e-03       2.206431745408e+04 
       8.051255080067e-03       2.222647900712e+04 
       8.176446663184e-03       2.238477554896e+04 
       8.301705633878e-03       2.253922467494e+04 
       8.427029692667e-03       2.268990509398e+04 
       8.552416684714e-03       2.283686094147e+04 
       8.677864590329e-03       2.298013976643e+04 
       8.803371516223e-03       2.311979285285e+04 
       8.928935687466e-03       2.325586942485e+04 
       9.054555440076e-03       2.338842779198e+04 
       9.180229214183e-03       2.351752823325e+04 
       9.305955547730e-03       2.364318364395e+04 
       9.431733070643e-03       2.376546999973e+04 
       9.557560499458e-03       2.388442996609e+04 
       9.683436632338e-03       2.400010874267e+04 
       9.809360344475e-03       2.411254682168e+04 
       9.935330583818e-03       2.422179726850e+04 
       1.006134636713e-02       2.432790653102e+04 
       1.018740677632e-02       2.443091238865e+04 
       1.031351095505e-02       2.453086449855e+04 
       1.043965810556e-02       2.462779203270e+04 
       1.056584748578e-02       2.472175592332e+04 
       1.069207840658e-02       2.481279226722e+04 
       1.081835022924e-02       2.490093999869e+04 
       1.094466236310e-02       2.498624677843e+04 
       1.107101426341e-02       2.506873609567e+04 
       1.119740542925e-02       2.514846636191e+04 
       1.132383540166e-02       2.522546556973e+04 
       1.145030376188e-02       2.529979768476e+04 
       1.157681012972e-02       2.537146349765e+04 
       1.170335416202e-02       2.544051532195e+04 
       1.182993555124e-02       2.550701014553e+04 
       1.195655402416e-02       2.557098491613e+04 
       1.208320934060e-02       2.563242911661e+04 
       1.220990129236e-02       2.569144865443e+04 
       1.233662970207e-02       2.574803709831e+04 
       1.246339442228e-02       2.580222025507e+04 
       1.259019533451e-02       2.585406233947e+04 
       1.271703234841e-02       2.590358375251e+04 
       1.284390540095e-02       2.595081614418e+04 
       1.297081445575e-02       2.599579950576e+04 
       1.309775950236e-02       2.603855234744e+04 
       1.322474055563e-02       2.607914469946e+04 
       1.335175765518e-02       2.611753040370e+04 
       1.347881086487e-02       2.615380097587e+04 
       1.360590027226e-02       2.618800834466e+04 
       1.373302598824e-02       2.622013635382e+04 
       1.386018814659e-02       2.625022172843e+04 
       1.398738690363e-02       2.627831113821e+04 
       1.411462243788e-02       2.630441762013e+04 
       1.424189494975e-02       2.632857812719e+04 
       1.436920466133e-02       2.635080993159e+04 
       1.449655181610e-02       2.637116719131e+04 
       1.462393667873e-02       2.638963674982e+04 
       1.474789701500e-02       2.640585732541e+04 
       1.475135953495e-02       2.640628081453e+04 
       1.487882069134e-02       2.642110281531e+04 
       1.500632047525e-02       2.643415266554e+04 
       1.513385923469e-02       2.644543271315e+04 
       1.526143733823e-02       2.645497297726e+04 
       1.538905517499e-02       2.646280915489e+04 
       1.551671315456e-02       2.646895124901e+04 
       1.564441170704e-02       2.647344511918e+04 
       1.577215128302e-02       2.647628428058e+04 
       1.589993235360e-02       2.647753181067e+04 
       1.602775541049e-02       2.647717169555e+04 
       1.615562096605e-02       2.647525445178e+04 
       1.628352955336e-02       2.647179148294e+04 
       1.641148172637e-02       2.646680665901e+04 
       1.653947806000e-02       2.646032137393e+04 
       1.666751915030e-02       2.645235786354e+04 
       1.679560561459e-02       2.644293592148e+04 
       1.692373809166e-02       2.643209172897e+04 
       1.705191724195e-02       2.641982131987e+04 
       1.718014374778e-02       2.640615617567e+04 
