# Matter power spectrum P(k) at redshift z=0
# for k=1.00199e-05 to 7.67956 h/Mpc,
# number of wavenumbers equal to 607
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.001989208876e-05       5.245389682608e+01 
       2.270702571531e-05       1.159969172738e+02 
       3.543673948395e-05       1.786287180185e+02 
       4.824225650947e-05       2.409383691326e+02 
       6.115732709957e-05       3.032696383590e+02 
       7.421652074123e-05       3.658860730917e+02 
       8.745552707832e-05       4.290169843249e+02 
       1.009114697762e-04       4.928762873602e+02 
       1.146232371989e-04       5.576722344217e+02 
       1.286318338573e-04       6.236133643454e+02 
       1.429807565981e-04       6.909127007181e+02 
       1.577163994619e-04       7.597910676001e+02 
       1.728884910013e-04       8.304799578621e+02 
       1.885505675555e-04       9.032241837607e+02 
       2.047604854459e-04       9.782844428979e+02 
       2.215809741820e-04       1.055939865899e+03 
       2.390802314115e-04       1.136490590549e+03 
       2.573325583201e-04       1.220260365715e+03 
       2.764190312837e-04       1.307599173288e+03 
       2.964282014950e-04       1.398885834655e+03 
       3.174568087376e-04       1.494530496636e+03 
       3.396104880923e-04       1.594976946392e+03 
       3.630044388118e-04       1.700704515308e+03 
       3.877640126101e-04       1.812229453020e+03 
       4.140251641234e-04       1.930105397610e+03 
       4.419346895865e-04       2.054922709587e+03 
       4.716501617397e-04       2.187306117721e+03 
       5.033394514367e-04       2.327910348384e+03 
       5.371797123992e-04       2.477413091756e+03 
       5.733556995637e-04       2.636504849143e+03 
       6.120572994312e-04       2.805875296717e+03 
       6.534761796116e-04       2.986195706739e+03 
       6.978015207800e-04       3.178097744912e+03 
       7.452148812178e-04       3.382148779531e+03 
       7.958843599427e-04       3.598825077909e+03 
       8.499583582084e-04       3.828484059281e+03 
       9.075593696435e-04       4.071338198217e+03 
       9.687783266790e-04       4.327432650921e+03 
       1.033670063279e-03       4.596629449764e+03 
       1.102250397546e-03       4.878600258415e+03 
       1.174495187796e-03       5.172829289245e+03 
       1.250341492663e-03       5.478626364441e+03 
       1.329690712695e-03       5.795140477895e+03 
       1.412413360962e-03       6.121371458720e+03 
       1.498354949869e-03       6.456301397464e+03 
       1.587342416268e-03       6.798817788078e+03 
       1.679190536064e-03       7.147784748498e+03 
       1.773707880176e-03       7.502071959966e+03 
       1.870702002265e-03       7.860578886193e+03 
       1.969983692183e-03       8.222254111850e+03 
       2.071370253505e-03       8.586109704908e+03 
       2.174687856039e-03       8.951229665109e+03 
       2.279773072442e-03       9.316775346620e+03 
       2.386473736182e-03       9.681985663551e+03 
       2.494649263526e-03       1.004617824503e+04 
       2.604170572922e-03       1.040874279176e+04 
       2.714919717697e-03       1.076913962989e+04 
       2.826789327544e-03       1.112689588197e+04 
       2.939681933919e-03       1.148159370690e+04 
       3.053509236159e-03       1.183287517836e+04 
       3.168191349678e-03       1.218042603091e+04 
       3.283656065040e-03       1.252397735639e+04 
       3.399838137026e-03       1.286330235257e+04 
       3.516678615477e-03       1.319820398802e+04 
       3.634124224360e-03       1.352852158155e+04 
       3.752126791699e-03       1.385412088437e+04 
       3.870642730432e-03       1.417488910301e+04 
       3.989632568551e-03       1.449073646656e+04 
       4.109060525826e-03       1.480159841078e+04 
       4.228894133821e-03       1.510741543233e+04 
       4.349103895675e-03       1.540815349393e+04 
       4.469662982016e-03       1.570378250171e+04 
       4.590546959545e-03       1.599429464882e+04 
       4.711733548945e-03       1.627968001910e+04 
       4.833202409035e-03       1.655994333245e+04 
       4.954934944344e-03       1.683509352598e+04 
       5.076914133519e-03       1.710515505410e+04 
       5.199124376258e-03       1.737014327112e+04 
       5.321551356683e-03       1.763008885520e+04 
       5.444181921306e-03       1.788502319924e+04 
       5.567003969930e-03       1.813498661725e+04 
       5.690006358028e-03       1.838001209781e+04 
       5.813178809308e-03       1.862014775114e+04 
       5.936511837310e-03       1.885543889209e+04 
       6.059996675034e-03       1.908592587431e+04 
       6.183625211694e-03       1.931166841941e+04 
       6.307389935817e-03       1.953270558090e+04 
       6.431283883996e-03       1.974909015295e+04 
       6.555300594659e-03       1.996088555530e+04 
       6.679434066339e-03       2.016813256415e+04 
       6.803678719944e-03       2.037088604560e+04 
       6.928029364611e-03       2.056921439885e+04 
       7.052481166760e-03       2.076315556572e+04 
       7.177029622026e-03       2.095277091145e+04 
       7.301670529760e-03       2.113811548102e+04 
       7.426399969845e-03       2.131925228487e+04 
       7.551214281592e-03       2.149622560054e+04 
       7.676110044501e-03       2.166909074840e+04 
       7.801084060718e-03       2.183792214818e+04 
       7.926133339000e-03       2.200275440584e+04 
       8.051255080067e-03       2.216363852152e+04 
       8.176446663184e-03       2.232065945513e+04 
       8.301705633878e-03       2.247383509103e+04 
       8.427029692667e-03       2.262324422408e+04 
       8.552416684714e-03       2.276893115132e+04 
       8.677864590329e-03       2.291094355839e+04 
       8.803371516223e-03       2.304933284766e+04 
       8.928935687466e-03       2.318414837046e+04 
       9.054555440076e-03       2.331544854783e+04 
       9.180229214183e-03       2.344329378504e+04 
       9.305955547730e-03       2.356769728489e+04 
       9.431733070643e-03       2.368873517078e+04 
       9.557560499458e-03       2.380645040671e+04 
       9.683436632338e-03       2.392088853261e+04 
       9.809360344475e-03       2.403209044908e+04 
       9.935330583818e-03       2.414010964000e+04 
       1.006134636713e-02       2.424499304282e+04 
       1.018740677632e-02       2.434677900069e+04 
       1.031351095505e-02       2.444551773230e+04 
       1.043965810556e-02       2.454123907471e+04 
       1.056584748578e-02       2.463400453106e+04 
       1.069207840658e-02       2.472385087001e+04 
       1.081835022924e-02       2.481081768463e+04 
       1.094466236310e-02       2.489495325215e+04 
       1.107101426341e-02       2.497628174437e+04 
       1.119740542925e-02       2.505486209488e+04 
       1.132383540166e-02       2.513072288759e+04 
       1.145030376188e-02       2.520392849573e+04 
       1.157681012972e-02       2.527448029863e+04 
       1.170335416202e-02       2.534243094364e+04 
       1.182993555124e-02       2.540783766786e+04 
       1.195655402416e-02       2.547073767776e+04 
       1.208320934060e-02       2.553112083593e+04 
       1.220990129236e-02       2.558909290653e+04 
       1.233662970207e-02       2.564464769463e+04 
       1.246339442228e-02       2.569781106048e+04 
       1.259019533451e-02       2.574864706418e+04 
       1.271703234841e-02       2.579717608162e+04 
       1.284390540095e-02       2.584342965225e+04 
       1.297081445575e-02       2.588744758769e+04 
       1.309775950236e-02       2.592924827971e+04 
       1.322474055563e-02       2.596890140201e+04 
       1.335175765518e-02       2.600636091415e+04 
       1.347881086487e-02       2.604171785774e+04 
       1.360590027226e-02       2.607502384520e+04 
       1.373302598824e-02       2.610626269515e+04 
       1.386018814659e-02       2.613547088246e+04 
       1.398738690363e-02       2.616269478603e+04 
       1.411462243788e-02       2.618794730383e+04 
       1.424189494975e-02       2.621126515151e+04 
       1.436920466133e-02       2.623266545786e+04 
       1.449655181610e-02       2.625220207895e+04 
       1.462393667873e-02       2.626986186536e+04 
       1.474789701500e-02       2.628530476333e+04 
       1.475135953495e-02       2.628570669761e+04 
       1.487882069134e-02       2.629973994999e+04 
       1.500632047525e-02       2.631201127224e+04 
       1.513385923469e-02       2.632252297108e+04 
       1.526143733823e-02       2.633130490107e+04 
       1.538905517499e-02       2.633839257077e+04 
       1.551671315456e-02       2.634379591866e+04 
       1.564441170704e-02       2.634756057535e+04 
       1.577215128302e-02       2.634968008035e+04 
       1.589993235360e-02       2.635021721097e+04 
       1.602775541049e-02       2.634915604016e+04 
       1.615562096605e-02       2.634654686244e+04 
       1.628352955336e-02       2.634240106066e+04 
       1.641148172637e-02       2.633674243911e+04 
       1.653947806000e-02       2.632959235607e+04 
       1.666751915030e-02       2.632097302753e+04 
       1.679560561459e-02       2.631090426161e+04 
       1.692373809166e-02       2.629942219630e+04 
       1.705191724195e-02       2.628652304879e+04 
       1.718014374778e-02       2.627223833348e+04 
       1.730841831357e-02       2.625661267627e+04 
       1.743674166606e-02       2.623962104913e+04 
       1.756511455464e-02       2.622133278588e+04 
       1.769353775156e-02       2.620172743434e+04 
       1.782201205225e-02       2.618084589619e+04 
       1.795053827567e-02       2.615869381157e+04 
       1.807911726456e-02       2.613532008269e+04 
       1.820774988587e-02       2.611071387508e+04 
       1.833643703106e-02       2.608489379518e+04 
       1.846517961651e-02       2.605790094068e+04 
       1.859397858391e-02       2.602976112958e+04 
       1.872283490067e-02       2.600043547193e+04 
       1.885174956034e-02       2.597000500945e+04 
       1.898072358310e-02       2.593846673960e+04 
       1.910975801615e-02       2.590582126532e+04 
       1.923885393429e-02       2.587211855912e+04 
       1.936801244034e-02       2.583732635612e+04 
       1.949723466568e-02       2.580153285614e+04 
       1.962652177084e-02       2.576471696270e+04 
       1.975587494599e-02       2.572687853005e+04 
       1.988529541155e-02       2.568803991738e+04 
       2.001478441880e-02       2.564826951596e+04 
       2.014434325046e-02       2.560753563479e+04 
       2.027397322137e-02       2.556585431082e+04 
       2.040367567913e-02       2.552322698920e+04 
       2.053345200478e-02       2.547970308846e+04 
       2.066330361353e-02       2.543530450928e+04 
       2.079323195544e-02       2.539000367756e+04 
       2.092323851622e-02       2.534389480790e+04 
       2.105332481798e-02       2.529689985222e+04 
       2.118349242003e-02       2.524910960376e+04 
       2.131374291971e-02       2.520043554746e+04 
       2.144407795326e-02       2.515105505318e+04 
       2.157449919666e-02       2.510083629059e+04 
       2.170500836656e-02       2.504986094221e+04 
       2.183560722122e-02       2.499813471712e+04 
       2.196629756146e-02       2.494570606138e+04 
       2.209708123166e-02       2.489246687889e+04 
       2.222796012077e-02       2.483852231388e+04 
       2.235893616342e-02       2.478388462720e+04 
       2.249001134093e-02       2.472855531731e+04 
       2.262118768251e-02       2.467261666797e+04 
       2.275246726637e-02       2.461591763419e+04 
       2.288385222093e-02       2.455859654329e+04 
       2.301534472608e-02       2.450073740675e+04 
       2.314694701442e-02       2.444212647786e+04 
       2.327866137258e-02       2.438294783317e+04 
       2.341049014258e-02       2.432315871992e+04 
       2.354243572325e-02       2.426282078552e+04 
       2.367450057163e-02       2.420187814269e+04 
       2.380668720449e-02       2.414045473338e+04 
       2.393899819985e-02       2.407834921632e+04 
       2.407143619860e-02       2.401576844331e+04 
       2.420400390608e-02       2.395266983021e+04 
       2.433670409384e-02       2.388903375019e+04 
       2.446953960132e-02       2.382491073688e+04 
       2.460251333772e-02       2.376031188672e+04 
       2.473562828379e-02       2.369521518127e+04 
       2.486888749385e-02       2.362966892897e+04 
       2.500229409766e-02       2.356367521708e+04 
       2.513585130261e-02       2.349718620287e+04 
       2.526956239573e-02       2.343030650739e+04 
       2.540343074596e-02       2.336293935179e+04 
       2.553745980639e-02       2.329521811997e+04 
       2.567165311663e-02       2.322709326879e+04 
       2.580601430522e-02       2.315856272702e+04 
       2.594054709216e-02       2.308967661803e+04 
       2.607525529152e-02       2.302037741850e+04 
       2.621014281413e-02       2.295067736029e+04 
       2.634521367034e-02       2.288077007990e+04 
       2.648047197298e-02       2.281035961007e+04 
       2.661592194028e-02       2.273978295116e+04 
       2.675156789900e-02       2.266869517091e+04 
       2.688741428768e-02       2.259749040996e+04 
       2.702346565989e-02       2.252581945237e+04 
       2.715972668777e-02       2.245398189946e+04 
       2.729620216556e-02       2.238167613117e+04 
       2.743289701331e-02       2.230927794232e+04 
       2.756981628077e-02       2.223656406998e+04 
       2.770696515138e-02       2.216359728281e+04 
       2.784434894639e-02       2.209031142204e+04 
       2.798197312923e-02       2.201680054259e+04 
       2.811984330993e-02       2.194313780004e+04 
       2.825796524983e-02       2.186922811770e+04 
       2.839634486637e-02       2.179502293781e+04 
       2.853498823816e-02       2.172060294022e+04 
       2.867390161016e-02       2.164609796090e+04 
       2.881309139919e-02       2.157126300945e+04 
       2.895256419951e-02       2.149635457709e+04 
       2.909232678880e-02       2.142122420804e+04 
       2.923238613421e-02       2.134590832187e+04 
       2.937274939881e-02       2.127042639763e+04 
       2.951342394822e-02       2.119484218522e+04 
       2.965441735758e-02       2.111901690138e+04 
       2.979573741873e-02       2.104311137821e+04 
       2.993739214781e-02       2.096708539687e+04 
       3.007938979312e-02       2.089089223022e+04 
       3.022173884334e-02       2.081463875702e+04 
       3.036444803608e-02       2.073842860082e+04 
       3.050752636688e-02       2.066162873910e+04 
       3.065098309859e-02       2.058499811883e+04 
       3.079482777109e-02       2.050824824483e+04 
       3.093907021160e-02       2.043140689537e+04 
       3.108372054538e-02       2.035447435607e+04 
       3.122878920689e-02       2.027761686872e+04 
       3.137428695158e-02       2.020045781614e+04 
       3.152022486817e-02       2.012330322584e+04 
       3.166661439153e-02       2.004610106321e+04 
       3.181346731618e-02       1.996889228117e+04 
       3.196079581047e-02       1.989156795557e+04 
       3.210861243144e-02       1.981425662200e+04 
       3.225693014043e-02       1.973700949499e+04 
       3.240576231948e-02       1.965937679196e+04 
       3.255512278853e-02       1.958192400297e+04 
       3.270502582357e-02       1.950448625909e+04 
       3.285548617563e-02       1.942687241612e+04 
       3.300651909092e-02       1.934925063781e+04 
       3.315814033183e-02       1.927176560438e+04 
       3.331036619927e-02       1.919423704361e+04 
       3.346321355604e-02       1.911664901002e+04 
       3.361669985161e-02       1.903908979630e+04 
       3.377084314818e-02       1.896150367563e+04 
       3.392566214822e-02       1.888386765772e+04 
       3.408117622363e-02       1.880630056574e+04 
       3.423740544643e-02       1.872878539809e+04 
       3.439437062139e-02       1.865119827979e+04 
       3.455209332042e-02       1.857362576791e+04 
       3.471059591910e-02       1.849610508912e+04 
       3.486990163529e-02       1.841857421935e+04 
       3.503003457022e-02       1.834111453140e+04 
       3.519101975194e-02       1.826365769112e+04 
       3.535288318156e-02       1.818623050226e+04 
       3.551565188241e-02       1.810881251921e+04 
       3.567935395221e-02       1.803144347692e+04 
       3.584401861868e-02       1.795407701116e+04 
       3.600967629882e-02       1.787678533044e+04 
       3.617635866195e-02       1.779950444138e+04 
       3.634409869709e-02       1.772229777743e+04 
       3.651293078484e-02       1.764507624695e+04 
       3.668289077423e-02       1.756792871421e+04 
       3.685401606484e-02       1.749080616388e+04 
       3.702634569479e-02       1.741369899787e+04 
       3.719992043495e-02       1.733669302613e+04 
       3.737478288999e-02       1.725968842303e+04 
       3.755097760685e-02       1.718267457783e+04 
       3.772855119130e-02       1.710577348998e+04 
       3.790755243324e-02       1.702893706905e+04 
       3.808803244173e-02       1.695208237613e+04 
       3.827004479038e-02       1.687525549651e+04 
