# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.023728529649e+03       3.127947474870e-02       1.793287149234e-06       2.572508215448e+00       4.780852969544e-08       3.070618412676e-03      -1.223297171153e-05 
    3       9.661995343140e+02       4.025508197958e-02       3.587273161826e-06       2.914143836949e+00       5.938821242665e-08       3.075187966537e-03      -1.313615318641e-05 
    4       9.126529315789e+02       3.489153156114e-02       5.980327425968e-06       2.735895686502e+00       6.897100638208e-08       3.002404187805e-03      -1.112162806866e-05 
    5       8.728517297483e+02       2.330874419685e-02       8.973342637413e-06       2.335391285102e+00       7.725288417098e-08       2.901448949616e-03      -7.582215463813e-06 
    6       8.454328020088e+02       1.304169663050e-02       1.256740196665e-05       1.882898951283e+00       8.446384449639e-08       2.789931720237e-03      -3.694080100322e-06 
    7       8.276111632987e+02       7.045544757748e-03       1.676375874712e-05       1.478230611482e+00       9.086728902979e-08       2.677778565324e-03      -3.721696497974e-07 
    8       8.173514537167e+02       4.544522182540e-03       2.156381351884e-05       1.165694559712e+00       9.661965383932e-08       2.570704493536e-03       1.834115807764e-06 
    9       8.124231887826e+02       3.651689342833e-03       2.696908911551e-05       9.559438191883e-01       1.017806500854e-07       2.470473178543e-03       2.757504588105e-06 
   10       8.114205404002e+02       3.119250929682e-03       3.298120453038e-05       8.395854557183e-01       1.064028452460e-07       2.376629045119e-03       2.560584071462e-06 
   11       8.135692699353e+02       2.629976896217e-03       3.960184831911e-05       7.967400016000e-01       1.074514623829e-07       2.300183862385e-03       1.638529428648e-06 
   12       8.182450196792e+02       2.299809829964e-03       4.683275229219e-05       8.047390145980e-01       1.109751761360e-07       2.210451946648e-03       4.220574465283e-07 
   13       8.244651772457e+02       2.211046434998e-03       5.467566621958e-05       8.436945618786e-01       1.141305531617e-07       2.131932452857e-03      -6.634485376249e-07 
   14       8.324024218135e+02       2.303202982797e-03       6.313233421400e-05       8.987086524200e-01       1.169612087573e-07       2.056390645394e-03      -1.359786158687e-06 
   15       8.415157140136e+02       2.487343083933e-03       7.220447338168e-05       9.595582210371e-01       1.194997737568e-07       1.979977894373e-03      -1.582171496329e-06 
   16       8.515228285177e+02       2.745061845105e-03       8.189375523145e-05       1.020889175718e+00       1.217767681997e-07       1.910648508035e-03      -1.388867227145e-06 
   17       8.624528365710e+02       3.118861685862e-03       9.220179022051e-05       1.081859399846e+00       1.238178688095e-07       1.847708748508e-03      -9.495366707744e-07 
   18       8.741126212064e+02       3.650359375245e-03       1.031301143183e-04       1.144105061743e+00       1.255969389768e-07       1.787104486155e-03      -4.749248510683e-07 
   19       8.865210637239e+02       4.342062564875e-03       1.146801873182e-04       1.209263764451e+00       1.272794231236e-07       1.729532719876e-03      -1.075560005724e-07 
   20       8.993857099680e+02       5.178664946784e-03       1.268533725744e-04       1.278583758239e+00       1.287292751172e-07       1.673318983706e-03       3.063207968361e-08 
   21       9.127573244312e+02       6.155052843455e-03       1.396509565247e-04       1.351672200417e+00       1.300316381356e-07       1.620859600811e-03      -6.653079504215e-08 
   22       9.265704877463e+02       7.267243722936e-03       1.530741264157e-04       1.427067209119e+00       1.311624704960e-07       1.573495131713e-03      -3.261383958209e-07 
   23       9.408361274784e+02       8.516707315820e-03       1.671240002845e-04       1.502607653381e+00       1.321900008685e-07       1.529431888250e-03      -6.566458025178e-07 
   24       9.554379242277e+02       9.905156270424e-03       1.818016043039e-04       1.575475065894e+00       1.330670035419e-07       1.484239087131e-03      -9.400395723533e-07 
   25       9.703958040033e+02       1.143275788172e-02       1.971079149682e-04       1.642975527632e+00       1.338465775641e-07       1.440010326548e-03      -1.110105126069e-06 
   26       9.856640038086e+02       1.310104623342e-02       2.130438317821e-04       1.702604140586e+00       1.345078410513e-07       1.400017062136e-03      -1.128059741395e-06 
   27       1.001254319353e+03       1.492543339535e-02       2.296102175129e-04       1.754036192871e+00       1.350769849229e-07       1.363349467982e-03      -1.023752125169e-06 
   28       1.017122483621e+03       1.692547823056e-02       2.468078795470e-04       1.797764676373e+00       1.355186481169e-07       1.326889795957e-03      -8.638294949388e-07 
   29       1.033298886251e+03       1.911191241747e-02       2.646376342009e-04       1.834115563719e+00       1.359040286039e-07       1.291087179559e-03      -6.935560729894e-07 
   30       1.049741579400e+03       2.149257360130e-02       2.831002537963e-04       1.863555878619e+00       1.362530977715e-07       1.257096912013e-03      -5.632860143977e-07 
   31       1.066334244985e+03       2.407487262110e-02       3.021964663561e-04       1.886611728866e+00       1.364880721741e-07       1.225430387957e-03      -5.260292229386e-07 
   32       1.083113035159e+03       2.686586489612e-02       3.219270347569e-04       1.903106480140e+00       1.366525526828e-07       1.196168803558e-03      -5.781601011338e-07 
   33       1.100105914157e+03       2.987211620325e-02       3.422927063781e-04       1.912638708288e+00       1.367741300075e-07       1.168532286181e-03      -6.865154104454e-07 
   34       1.117292369602e+03       3.309978732655e-02       3.632942031564e-04       1.914674895224e+00       1.368174215033e-07       1.141164066605e-03      -8.071809718621e-07 
   35       1.134700105634e+03       3.655517433917e-02       3.849322578554e-04       1.908203510071e+00       1.368133227663e-07       1.114161105767e-03      -9.130540002473e-07 
   36       1.152329775442e+03       4.024428936333e-02       4.072075918763e-04       1.891940060748e+00       1.367683074986e-07       1.087823952286e-03      -9.771581240108e-07 
   37       1.170150295369e+03       4.417284928585e-02       4.301209009330e-04       1.864667164679e+00       1.366442179081e-07       1.062213991820e-03      -9.741833292981e-07 
   38       1.188192687395e+03       4.834684859223e-02       4.536728349843e-04       1.826137441718e+00       1.364783531641e-07       1.037630313658e-03      -9.138548618544e-07 
   39       1.206478710673e+03       5.277213075520e-02       4.778640129364e-04       1.776469761002e+00       1.363055165990e-07       1.014242402144e-03      -8.236340044363e-07 
   40       1.224990347646e+03       5.745420726812e-02       5.026950287474e-04       1.715918062398e+00       1.361129296123e-07       9.918958874539e-04      -7.421962654504e-07 
   41       1.243685681929e+03       6.239818555843e-02       5.281664280375e-04       1.644773997378e+00       1.358550333128e-07       9.702448802339e-04      -7.095404165289e-07 
   42       1.262562887259e+03       6.760857662356e-02       5.542786274127e-04       1.563016938244e+00       1.355537400656e-07       9.493954363581e-04      -7.275804709721e-07 
   43       1.281609970194e+03       7.308938828222e-02       5.810319698227e-04       1.470563895435e+00       1.352336483579e-07       9.294600045962e-04      -7.831378415844e-07 
   44       1.300783688036e+03       7.884414548773e-02       6.084267451800e-04       1.367366235481e+00       1.348875147549e-07       9.103510013841e-04      -8.570411056927e-07 
   45       1.320034789401e+03       8.487608598937e-02       6.364631612193e-04       1.253333436397e+00       1.344881949886e-07       8.918667996097e-04      -9.284993991114e-07 
   46       1.339399417924e+03       9.118887641674e-02       6.651412482909e-04       1.128074963731e+00       1.340591674746e-07       8.740882909873e-04      -9.925262648740e-07 
   47       1.358930210110e+03       9.778606743765e-02       6.944609242251e-04       9.910828198603e-01       1.336278714284e-07       8.570942603738e-04      -1.048897598082e-06 
   48       1.378669403249e+03       1.046708793569e-01       7.244220172487e-04       8.417986096033e-01       1.332020466232e-07       8.408327988442e-04      -1.097691028051e-06 
   49       1.398647616154e+03       1.118461896510e-01       7.550242632661e-04       6.796100324482e-01       1.327637517275e-07       8.250991782940e-04      -1.139331374035e-06 
   50       1.418882088712e+03       1.193142889423e-01       7.862673033451e-04       5.039666100050e-01       1.322810441592e-07       8.096278787496e-04      -1.174844962950e-06 
   51       1.439373665916e+03       1.270760997520e-01       8.181506816820e-04       3.147720391631e-01       1.317675699789e-07       7.944699363930e-04      -1.206629708128e-06 
   52       1.460106887609e+03       1.351317241395e-01       8.506738423838e-04       1.120922753711e-01       1.312429236448e-07       7.797268491829e-04      -1.238075705065e-06 
   53       1.481049242915e+03       1.434806339212e-01       8.838361265693e-04      -1.039523410154e-01       1.307138827117e-07       7.654387326637e-04      -1.273466582732e-06 
   54       1.502149925504e+03       1.521216473084e-01       9.176367696598e-04      -3.331849814330e-01       1.301708898802e-07       7.515741101578e-04      -1.318067271905e-06 
   55       1.523358758176e+03       1.610534274519e-01       9.520749628690e-04      -5.754387139187e-01       1.295962311606e-07       7.380676074723e-04      -1.376612670361e-06 
   56       1.544691323516e+03       1.702761766284e-01       9.871500617706e-04      -8.307797879528e-01       1.290030785907e-07       7.249752483360e-04      -1.447889224635e-06 
   57       1.566177832843e+03       1.797903220059e-01       1.022861424798e-03      -1.099336134267e+00       1.284085470704e-07       7.123574964091e-04      -1.528319393414e-06 
   58       1.587843925556e+03       1.895960276487e-01       1.059208353379e-03      -1.381234289335e+00       1.278213199008e-07       7.002296198352e-04      -1.613303982550e-06 
   59       1.609710210218e+03       1.996931914893e-01       1.096190091730e-03      -1.676599960442e+00       1.272394845697e-07       6.885551186499e-04      -1.697125707731e-06 
   60       1.631791805638e+03       2.100814423003e-01       1.133805826644e-03      -1.985558590747e+00       1.266481709226e-07       6.772388706928e-04      -1.772849326950e-06 
   61       1.654099699097e+03       2.207594471251e-01       1.172054803686e-03      -2.308200761802e+00       1.260274530402e-07       6.661682635964e-04      -1.833856118835e-06 
   62       1.676646215448e+03       2.317226587619e-01       1.210936706707e-03      -2.644468048009e+00       1.253865576876e-07       6.553697257721e-04      -1.879300106982e-06 
   63       1.699439966848e+03       2.429650550043e-01       1.250451363532e-03      -2.994242427089e+00       1.247401577014e-07       6.448918306514e-04      -1.910292712275e-06 
   64       1.722483750639e+03       2.544797591532e-01       1.290598640496e-03      -3.357378642061e+00       1.240981043480e-07       6.347583509308e-04      -1.928467013056e-06 
   65       1.745774148096e+03       2.662590151106e-01       1.331378445928e-03      -3.733703650625e+00       1.234642339454e-07       6.249648904651e-04      -1.936026767896e-06 
   66       1.769301123161e+03       2.782941624728e-01       1.372790733636e-03      -4.123016074550e+00       1.228350741527e-07       6.154753840825e-04      -1.935797078141e-06 
   67       1.793047621193e+03       2.905756116235e-01       1.414835506392e-03      -4.525085649058e+00       1.221984467317e-07       6.062184653199e-04      -1.931276690219e-06 
   68       1.816996701896e+03       3.030938177650e-01       1.457512876255e-03      -4.939676027905e+00       1.215395062666e-07       5.971164830178e-04      -1.925913665283e-06 
   69       1.841155513401e+03       3.158424878683e-01       1.500823251951e-03      -5.366619795296e+00       1.208653560277e-07       5.881916021143e-04      -1.920549449409e-06 
   70       1.865535477446e+03       3.288159817782e-01       1.544767195892e-03      -5.805757734052e+00       1.201875321025e-07       5.794849759102e-04      -1.915299433132e-06 
   71       1.890144980171e+03       3.420083713995e-01       1.589345375554e-03      -6.256916860620e+00       1.195146866616e-07       5.710251816692e-04      -1.910262423835e-06 
   72       1.914989163556e+03       3.554134413397e-01       1.634558568410e-03      -6.719910471800e+00       1.188519213542e-07       5.628265900629e-04      -1.905517944270e-06 
   73       1.940069716845e+03       3.690246895497e-01       1.680407666875e-03      -7.194538191459e+00       1.182000697894e-07       5.548876759739e-04      -1.901123427331e-06 
   74       1.965384667985e+03       3.828353279660e-01       1.726893683239e-03      -7.680586017247e+00       1.175549276329e-07       5.471892706588e-04      -1.897111307080e-06 
   75       1.990928175057e+03       3.968382831517e-01       1.774017754609e-03      -8.177826367319e+00       1.169064288537e-07       5.396927552682e-04      -1.893486006015e-06 
   76       2.016694123594e+03       4.110257728684e-01       1.821781088391e-03      -8.686015718530e+00       1.162431000178e-07       5.323557399078e-04      -1.890241536529e-06 
   77       2.042688136911e+03       4.253879452296e-01       1.870184776356e-03      -9.204886920533e+00       1.155693997105e-07       5.251883489789e-04      -1.887427019866e-06 
   78       2.068917387170e+03       4.399139914029e-01       1.919229955482e-03      -9.734155558490e+00       1.148930089398e-07       5.182088572403e-04      -1.885093313740e-06 
   79       2.095386855372e+03       4.545925397411e-01       1.968917868061e-03      -1.027352223462e+01       1.142196711953e-07       5.114265525046e-04      -1.883271757409e-06 
   80       2.122099200838e+03       4.694116477274e-01       2.019249865421e-03      -1.082267256552e+01       1.135528038477e-07       5.048407716811e-04      -1.881971981376e-06 
   81       2.149054630678e+03       4.843587939218e-01       2.070227411642e-03      -1.138127717953e+01       1.128930831036e-07       4.984399063949e-04      -1.881179646649e-06 
   82       2.176250769273e+03       4.994208699058e-01       2.121852087277e-03      -1.194899171400e+01       1.122380018330e-07       4.922003781809e-04      -1.880854113583e-06 
   83       2.203682527746e+03       5.145841722291e-01       2.174125593073e-03      -1.252545681269e+01       1.115813995840e-07       4.860855832530e-04      -1.880926040279e-06 
   84       2.231344662352e+03       5.298348907594e-01       2.227049729193e-03      -1.311030081219e+01       1.109164213784e-07       4.800588295808e-04      -1.881330126217e-06 
   85       2.259240222866e+03       5.451606843973e-01       2.280626320777e-03      -1.370314831895e+01       1.102466946151e-07       4.741283192531e-04      -1.882118338041e-06 
   86       2.287373271962e+03       5.605493530293e-01       2.334857286808e-03      -1.430361305588e+01       1.095778926393e-07       4.683113086488e-04      -1.883370170408e-06 
   87       2.315746236749e+03       5.759883646321e-01       2.389744666761e-03      -1.491129534151e+01       1.089143706444e-07       4.626206049026e-04      -1.885159006539e-06 
   88       2.344359823437e+03       5.914648555616e-01       2.445290623919e-03      -1.552578213252e+01       1.082589287232e-07       4.570640990614e-04      -1.887551224136e-06 
   89       2.373212932008e+03       6.069656308412e-01       2.501497448676e-03      -1.614664706624e+01       1.076125603410e-07       4.516442855520e-04      -1.890605272891e-06 
   90       2.402302570880e+03       6.224771644505e-01       2.558367561846e-03      -1.677345050323e+01       1.069741858857e-07       4.463577679576e-04      -1.894370723600e-06 
   91       2.431623771574e+03       6.379855996139e-01       2.615903517973e-03      -1.740573956976e+01       1.063403709569e-07       4.411947511058e-04      -1.898887288861e-06 
   92       2.461169503384e+03       6.534767490893e-01       2.674108008635e-03      -1.804304820033e+01       1.057050290494e-07       4.361385194656e-04      -1.904183815374e-06 
   93       2.490932894740e+03       6.689363179112e-01       2.732983928196e-03      -1.868490355724e+01       1.050619283030e-07       4.311721979612e-04      -1.910262773116e-06 
   94       2.520914464817e+03       6.843506093152e-01       2.792534575169e-03      -1.933084630123e+01       1.044138027514e-07       4.263019842593e-04      -1.917052011229e-06 
   95       2.551115826851e+03       6.997059260126e-01       2.852763487397e-03      -1.998041346232e+01       1.037653692014e-07       4.215381471022e-04      -1.924440246186e-06 
   96       2.581537425399e+03       7.149883604925e-01       2.913674386415e-03      -2.063313246280e+01       1.031206200416e-07       4.168879189962e-04      -1.932288897202e-06 
   97       2.612178482673e+03       7.301837983645e-01       2.975271181619e-03      -2.128852124727e+01       1.024826952934e-07       4.123552194762e-04      -1.940430314928e-06 
   98       2.643036944871e+03       7.452779217006e-01       3.037557974429e-03      -2.194608841271e+01       1.018537473947e-07       4.079403711060e-04      -1.948665968992e-06 
   99       2.674109428504e+03       7.602562123776e-01       3.100539062454e-03      -2.260533333854e+01       1.012347985601e-07       4.036398082166e-04      -1.956764594376e-06 
  100       2.705391166730e+03       7.751039554191e-01       3.164218943658e-03      -2.326574631666e+01       1.006255905634e-07       3.994457783810e-04      -1.964460296654e-06 
  101       2.736875955685e+03       7.898062423378e-01       3.228602320523e-03      -2.392680868155e+01       1.000244267838e-07       3.953460366267e-04      -1.971450616058e-06 
