# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02999e-05 to 8.38645 h/Mpc,
# number of wavenumbers equal to 614
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2              8:-T_tot_no_scf/k2   
       3.171982386896e-04       1.961871879698e+07       1.961832122489e+07       1.574838882159e+07       1.555615210082e+07       1.957760082301e+07       5.911930198972e+06       1.961747261286e+07 
       3.392995354187e-04       1.961544566933e+07       1.961499658250e+07       1.461391997963e+07       1.440645733313e+07       1.956909880787e+07       5.910847338164e+06       1.961387937150e+07 
       3.626353428429e-04       1.961177947474e+07       1.961127384821e+07       1.342636065939e+07       1.320462930048e+07       1.955954457779e+07       5.909640879165e+06       1.960987599602e+07 
       3.873302369091e-04       1.960767040173e+07       1.960710285429e+07       1.219462992358e+07       1.196014731161e+07       1.954879732153e+07       5.908296369868e+06       1.960541453022e+07 
       4.135193204461e-04       1.960306208495e+07       1.960242691842e+07       1.093103359468e+07       1.068597981101e+07       1.953669595540e+07       5.906797628393e+06       1.960044127798e+07 
       4.413484637822e-04       1.959789107297e+07       1.959718228290e+07       9.651743456537e+06       9.399046098596e+06       1.952305683380e+07       5.905126615213e+06       1.959489637901e+07 
       4.709742462505e-04       1.959208629942e+07       1.959129766739e+07       8.377076126904e+06       8.120482369925e+06       1.950767146631e+07       5.903263296343e+06       1.958871335482e+07 
       5.025634905965e-04       1.958556872926e+07       1.958469394270e+07       7.131444666110e+06       6.875547122840e+06       1.949030445035e+07       5.901185530895e+06       1.958181873561e+07 
       5.362922683631e-04       1.957825121540e+07       1.957728400367e+07       5.942777645740e+06       5.692955642906e+06       1.947069184975e+07       5.898868980148e+06       1.957413175858e+07 
       5.723442481926e-04       1.957003861057e+07       1.956897299034e+07       4.841144172657e+06       4.603409936399e+06       1.944854022591e+07       5.896287037440e+06       1.956556413522e+07 
       6.109082664858e-04       1.956082826926e+07       1.955965878733e+07       3.856433152517e+06       3.637122580832e+06       1.942352674261e+07       5.893410797422e+06       1.955601994935e+07 
       6.521750277060e-04       1.955051098860e+07       1.954923307264e+07       3.014963059332e+06       2.820264269596e+06       1.939530072017e+07       5.890209082130e+06       1.954539574359e+07 
       6.963328961847e-04       1.953897243700e+07       1.953758274537e+07       2.335226722971e+06       2.170541787472e+06       1.936348699310e+07       5.886648544405e+06       1.953358086256e+07 
       7.435628262924e-04       1.952609512164e+07       1.952459197043e+07       1.823358143166e+06       1.692551885116e+06       1.932769154943e+07       5.882693919732e+06       1.952045828855e+07 
       7.940325914584e-04       1.951176082275e+07       1.951014456580e+07       1.469452916510e+06       1.374097840652e+06       1.928750964099e+07       5.878308483546e+06       1.950590615900e+07 
       8.478906042772e-04       1.949585339593e+07       1.949412676214e+07       1.246304957194e+06       1.185107441243e+06       1.924253648799e+07       5.873454812005e+06       1.948980029089e+07 
       9.052597492326e-04       1.947826196049e+07       1.947643021947e+07       1.112179470226e+06       1.080809619665e+06       1.919238053084e+07       5.868095970106e+06       1.947201812333e+07 
       9.662317472631e-04       1.945888393355e+07       1.945695503368e+07       1.018495234510e+06       1.010007925933e+06       1.913667845335e+07       5.862197042932e+06       1.945244379863e+07 
       1.030862606003e-03       1.943762831518e+07       1.943561255698e+07       9.215219173146e+05       9.274315153855e+05       1.907511165473e+07       5.855727032171e+06       1.943097445548e+07 
       1.099169657207e-03       1.941441861065e+07       1.941232832414e+07       7.948112694598e+05       8.066332184961e+05       1.900742269208e+07       5.848660717557e+06       1.940752640578e+07 
       1.171130538106e-03       1.938919534226e+07       1.938704409985e+07       6.371154183026e+05       6.479576192513e+05       1.893343043775e+07       5.840980015873e+06       1.938203964426e+07 
       1.246684255478e-03       1.936191820686e+07       1.935971995745e+07       4.708361307896e+05       4.764853618159e+05       1.885304275436e+07       5.832674510669e+06       1.935447960614e+07 
       1.325734221634e-03       1.933255337704e+07       1.933032142043e+07       3.295838178691e+05       3.286884048175e+05       1.876625262343e+07       5.823736656973e+06       1.932482125514e+07 
       1.408152922563e-03       1.930105772539e+07       1.929880352973e+07       2.394780525750e+05       2.328297196980e+05       1.867312729972e+07       5.814155575062e+06       1.929302848929e+07 
       1.493787716566e-03       1.926751357113e+07       1.926524627958e+07       2.039597164886e+05       1.933564662720e+05       1.857392677694e+07       5.803956485775e+06       1.925918499859e+07 
       1.582467192949e-03       1.923196086353e+07       1.922968632748e+07       2.017061569376e+05       1.890491654466e+05       1.846894860307e+07       5.793149991028e+06       1.922332596322e+07 
       1.674007545105e-03       1.919445606665e+07       1.919217652603e+07       2.000585495474e+05       1.870673458490e+05       1.835857025207e+07       5.781750865317e+06       1.918550040911e+07 
       1.768218508885e-03       1.915506909819e+07       1.915278305807e+07       1.757470090065e+05       1.641005270337e+05       1.824323328674e+07       5.769778721331e+06       1.914577341666e+07 
       1.864908552868e-03       1.911388074978e+07       1.911158343266e+07       1.285995575006e+05       1.199300037815e+05       1.812342597756e+07       5.757258285099e+06       1.910422703385e+07 
       1.963889149187e-03       1.907097958460e+07       1.906866352618e+07       7.822684550563e+04       7.360005164598e+04       1.799966459287e+07       5.744218180727e+06       1.906095624369e+07 
       2.064978077772e-03       1.902646001774e+07       1.902411592289e+07       4.655234394265e+04       4.572927938347e+04       1.787247606244e+07       5.730689001470e+06       1.901606256343e+07 
       2.168001810089e-03       1.898041948832e+07       1.897803729190e+07       4.033721003313e+04       4.157534499540e+04       1.774238091804e+07       5.716701124212e+06       1.896964679232e+07 
       2.272797077754e-03       1.893295739389e+07       1.893052718531e+07       4.770898130086e+04       4.856140635617e+04       1.760987987329e+07       5.702284123804e+06       1.892180706814e+07 
       2.379211760709e-03       1.888417307315e+07       1.888168592059e+07       5.040591222973e+04       4.908638257382e+04       1.747544184791e+07       5.687467097510e+06       1.887263994384e+07 
       2.487105236145e-03       1.883416367796e+07       1.883161218386e+07       3.985176864265e+04       3.611076092055e+04       1.733949463912e+07       5.672279219343e+06       1.882224222703e+07 
       2.596348320867e-03       1.878302429333e+07       1.878040295735e+07       2.257999746897e+04       1.739506986796e+04       1.720242036417e+07       5.656750146924e+06       1.877071233018e+07 
       2.706822922914e-03       1.873084718776e+07       1.872815240995e+07       1.133663941989e+04       5.795326334747e+03       1.706455275060e+07       5.640909075613e+06       1.871814713190e+07 
       2.818421498152e-03       1.867771830835e+07       1.867494814473e+07       1.174913246973e+04       6.230921025553e+03       1.692617423593e+07       5.624782658991e+06       1.866463507648e+07 
       2.931046387413e-03       1.862372229582e+07       1.862087608355e+07       1.769414598942e+04       1.206452147964e+04       1.678752291249e+07       5.608396186435e+06       1.861026008130e+07 
       3.044609091513e-03       1.856893652540e+07       1.856601427673e+07       1.880719173646e+04       1.321793589969e+04       1.664879089355e+07       5.591772371939e+06       1.855509751777e+07 
       3.159029525989e-03       1.851343550534e+07       1.851043745674e+07       1.128944098795e+04       7.290225884548e+03       1.651013326638e+07       5.574933527219e+06       1.849922142248e+07 
       3.274235284856e-03       1.845728727744e+07       1.845421322718e+07       8.168412339609e+02       7.474339681083e+03       1.637184488903e+07       5.557901056776e+06       1.844270282168e+07 
       3.390160932896e-03       1.840055691712e+07       1.839740596094e+07      -4.484774084653e+03       1.994575110175e+04       1.623391736528e+07       5.540695007896e+06       1.838560823807e+07 
       3.506747338601e-03       1.834330304534e+07       1.834007326216e+07      -2.637218568676e+03       3.535256405461e+04       1.609645074227e+07       5.523332926686e+06       1.832799589472e+07 
       3.623941054505e-03       1.828558178945e+07       1.828227027469e+07       1.077100575094e+03       4.282768936156e+04       1.595960777512e+07       5.505831282260e+06       1.826992044081e+07 
       3.741693747755e-03       1.822744395863e+07       1.822404687558e+07       7.171113764651e+02       4.017292380808e+04       1.582352678178e+07       5.488205093889e+06       1.821143171450e+07 
       3.859961681170e-03       1.816893665968e+07       1.816544947581e+07      -3.952412279766e+03       3.362242316631e+04       1.568832453975e+07       5.470468755003e+06       1.815257747726e+07 
       3.978705243267e-03       1.811010293996e+07       1.810652075620e+07      -8.109647666870e+03       3.047694774024e+04       1.555409788576e+07       5.452635719993e+06       1.809340237462e+07 
       4.097888524652e-03       1.805098466198e+07       1.804730259787e+07      -7.951564524795e+03       3.251866812943e+04       1.542092846900e+07       5.434718898273e+06       1.803394924380e+07 
       4.217478937578e-03       1.799161834540e+07       1.798783178182e+07      -4.848347016447e+03       3.576763247684e+04       1.528888110501e+07       5.416729175316e+06       1.797425420592e+07 
       4.337446875166e-03       1.793203765851e+07       1.792814245555e+07      -3.168350285476e+03       3.562809787631e+04       1.515800749765e+07       5.398676402346e+06       1.791434995011e+07 
       4.457765406739e-03       1.787227490618e+07       1.786826756069e+07      -4.910216111467e+03       3.167601812878e+04       1.502834889432e+07       5.380570239934e+06       1.785426853284e+07 
       4.578410005789e-03       1.781235856231e+07       1.780823616196e+07      -7.588812956436e+03       2.744775111783e+04       1.489993490569e+07       5.362419511979e+06       1.779403923430e+07 
       4.699358307291e-03       1.775231741052e+07       1.774807767210e+07      -2.186719062473e+04      -2.223135587521e+04       1.477278765878e+07       5.344231257731e+06       1.773368541282e+07 
       4.820589891269e-03       1.769217447001e+07       1.768781540289e+07      -2.071118100319e+04      -2.105608207716e+04       1.464691719647e+07       5.326016158400e+06       1.767324251175e+07 
       4.942086089815e-03       1.763195215681e+07       1.762747193062e+07      -1.963869601818e+04      -1.996572533881e+04       1.452232625442e+07       5.307778901370e+06       1.761272608514e+07 
       5.063829814972e-03       1.757167169659e+07       1.756706851665e+07      -1.864217098461e+04      -1.895259481326e+04       1.439901007693e+07       5.289525848535e+06       1.755215724352e+07 
       5.185805405176e-03       1.751135060648e+07       1.750662237117e+07      -1.771485099941e+04      -1.800982294717e+04       1.427695485489e+07       5.271262220899e+06       1.749155331163e+07 
       5.307998488174e-03       1.745100764610e+07       1.744615207209e+07      -1.685069670167e+04      -1.713126966836e+04       1.415614238287e+07       5.252993611980e+06       1.743093285040e+07 
       5.430395858569e-03       1.739066060016e+07       1.738567498578e+07      -1.604429519976e+04      -1.631143182997e+04       1.403654882604e+07       5.234725303996e+06       1.737031338779e+07 
       5.552985368335e-03       1.733032100730e+07       1.732520230944e+07      -1.529078258517e+04      -1.554536440700e+04       1.391814136482e+07       5.216460697196e+06       1.730970620683e+07 
       5.675755828846e-03       1.727000543909e+07       1.726475041279e+07      -1.458578629969e+04      -1.482862195275e+04       1.380088822334e+07       5.198204709338e+06       1.724912762597e+07 
       5.798696923112e-03       1.720972298419e+07       1.720432818683e+07      -1.392536217519e+04      -1.415719452031e+04       1.368474967788e+07       5.179960003228e+06       1.718858648113e+07 
       5.921799127084e-03       1.714948896292e+07       1.714395100590e+07      -1.330595288586e+04      -1.352746548561e+04       1.356969009164e+07       5.161731128123e+06       1.712809786805e+07 
       6.045053639012e-03       1.708931003312e+07       1.708362558893e+07      -1.272433560767e+04      -1.293615829277e+04       1.345566711674e+07       5.143520026360e+06       1.706766823201e+07 
       6.168452315956e-03       1.702919758425e+07       1.702336350967e+07      -1.217759403923e+04      -1.238030802763e+04       1.334264339452e+07       5.125330072008e+06       1.700730876916e+07 
       6.291987616663e-03       1.696916258369e+07       1.696317601765e+07      -1.166308206179e+04      -1.185722445873e+04       1.323058338283e+07       5.107164519641e+06       1.694703027909e+07 
       6.415652550112e-03       1.690921075736e+07       1.690306917138e+07      -1.117839098618e+04      -1.136445874835e+04       1.311945032053e+07       5.089025052519e+06       1.688683834727e+07 
       6.539440629109e-03       1.684934959007e+07       1.684305065900e+07      -1.072132961820e+04      -1.089978317906e+04       1.300921237431e+07       5.070913881990e+06       1.682674031160e+07 
       6.663345828382e-03       1.678958778176e+07       1.678312931160e+07      -1.028990132411e+04      -1.046116783551e+04       1.289984255618e+07       5.052833586988e+06       1.676674472974e+07 
       6.787362546700e-03       1.672992921706e+07       1.672330925185e+07      -9.882280251141e+03      -1.004675643252e+04       1.279131427442e+07       5.034785307822e+06       1.670685538560e+07 
       6.911485572593e-03       1.667038034155e+07       1.666359672141e+07      -9.496798621418e+03      -9.654853394382e+03       1.268360697092e+07       5.016770940175e+06       1.664707856960e+07 
       7.035710053275e-03       1.661094959976e+07       1.660400020690e+07      -9.131930536180e+03      -9.283907391028e+03       1.257670547536e+07       4.998792998235e+06       1.658742262447e+07 
       7.160031466466e-03       1.655163924274e+07       1.654452187674e+07      -8.786273810234e+03      -8.932492866435e+03       1.247059340843e+07       4.980852131061e+06       1.652788970397e+07 
       7.284445594787e-03       1.649245400323e+07       1.648516625963e+07      -8.458542498206e+03      -8.599302443494e+03       1.236525926821e+07       4.962949732890e+06       1.646848443460e+07 
       7.408948502480e-03       1.643339707801e+07       1.642593635537e+07      -8.147553834078e+03      -8.283133644380e+03       1.226069278310e+07       4.945086739292e+06       1.640920992088e+07 
       7.533536514220e-03       1.637447302295e+07       1.636683675233e+07      -7.852219952163e+03      -7.982880474041e+03       1.215688647134e+07       4.927264508115e+06       1.635007066854e+07 
       7.658206195796e-03       1.631568351685e+07       1.630786895703e+07      -7.571537116467e+03      -7.697522468911e+03       1.205383181554e+07       4.909483523216e+06       1.629106828313e+07 
       7.782954336493e-03       1.625703705431e+07       1.624904164242e+07      -7.304582438296e+03      -7.426121360765e+03       1.195152591007e+07       4.891746336890e+06       1.623221123385e+07 
       7.907777932996e-03       1.619853183743e+07       1.619035284864e+07      -7.050498915025e+03      -7.167805865760e+03       1.184995812291e+07       4.874052387830e+06       1.617349765815e+07 
       8.032674174678e-03       1.614017148998e+07       1.613180669290e+07      -6.808496535999e+03      -6.921772808887e+03       1.174912145825e+07       4.856402776780e+06       1.611493120866e+07 
       8.157640430130e-03       1.608196019839e+07       1.607340702902e+07      -6.577844197410e+03      -6.687278903253e+03       1.164900845798e+07       4.838798733506e+06       1.605651596608e+07 
       8.282674234823e-03       1.602389882970e+07       1.601515533545e+07      -6.357863129338e+03      -6.463634068300e+03       1.154960841220e+07       4.821240532480e+06       1.599825284117e+07 
       8.407773279796e-03       1.596598716988e+07       1.595705128401e+07      -6.147923273002e+03      -6.250197746040e+03       1.145090881217e+07       4.803728087146e+06       1.594014154669e+07 
       8.532935401266e-03       1.590822903009e+07       1.589909895796e+07      -5.947441152960e+03      -6.046376738053e+03       1.135289920902e+07       4.786262539262e+06       1.588218587133e+07 
       8.658158571085e-03       1.585062992330e+07       1.584130387367e+07      -5.755875012749e+03      -5.851620260063e+03       1.125556967321e+07       4.768845528977e+06       1.582439125758e+07 
       8.783440887968e-03       1.579318525437e+07       1.578366134077e+07      -5.572717187796e+03      -5.665412187851e+03       1.115890275484e+07       4.751475649886e+06       1.576675303862e+07 
       8.908780569411e-03       1.573589893468e+07       1.572617550551e+07      -5.397497948304e+03      -5.487274964079e+03       1.106288718807e+07       4.734154070928e+06       1.570927509331e+07 
       9.034175944250e-03       1.567877124104e+07       1.566884638683e+07      -5.229778175454e+03      -5.316762152603e+03       1.096750963546e+07       4.716880844815e+06       1.565195759653e+07 
       9.159625445804e-03       1.562180369438e+07       1.561167562793e+07      -5.069148627256e+03      -5.153457692218e+03       1.087275870634e+07       4.699656418030e+06       1.559480202982e+07 
       9.285127605538e-03       1.556499788752e+07       1.555466467642e+07      -4.915227174021e+03      -4.996973085900e+03       1.077862455613e+07       4.682481248046e+06       1.553780991125e+07 
       9.410681047221e-03       1.550835133487e+07       1.549781098557e+07      -4.767655435262e+03      -4.846943981798e+03       1.068509651615e+07       4.665354571987e+06       1.548097870940e+07 
       9.536284481523e-03       1.545186260274e+07       1.544111295389e+07      -4.626098543023e+03      -4.703029932709e+03       1.059216704357e+07       4.648275941683e+06       1.542430693710e+07 
       9.661936701017e-03       1.539554074080e+07       1.538458006980e+07      -4.490246151308e+03      -4.564915421916e+03       1.049983852610e+07       4.631248095385e+06       1.536780368061e+07 
       9.787636575557e-03       1.533937950885e+07       1.532820584755e+07      -4.359803033985e+03      -4.432300304819e+03       1.040810575485e+07       4.614269142826e+06       1.531146266749e+07 
       9.913383047995e-03       1.528337716982e+07       1.527198848622e+07      -4.234493732111e+03      -4.304904533393e+03       1.031696970494e+07       4.597338561340e+06       1.525528216341e+07 
       1.003917513021e-02       1.522754017070e+07       1.521593476429e+07      -4.114062038112e+03      -4.182467631791e+03       1.022644002880e+07       4.580458313367e+06       1.519926868031e+07 
       1.016501189945e-02       1.517186645140e+07       1.516004280469e+07      -3.998265068871e+03      -4.064742670759e+03       1.013652355785e+07       4.563627799017e+06       1.514342022759e+07 
       1.029089249488e-02       1.511635167327e+07       1.510430794683e+07      -3.886874032914e+03      -3.951497047207e+03       1.004722843101e+07       4.546845712890e+06       1.508773247353e+07 
       1.041681611445e-02       1.506099990342e+07       1.504873456416e+07      -3.779675965371e+03      -3.842514248397e+03       9.958570942139e+06       4.530113311501e+06       1.503220958760e+07 
       1.054278201196e-02       1.500581241050e+07       1.499332414628e+07      -3.676469753015e+03      -3.737589810653e+03       9.870567616353e+06       4.513431008300e+06       1.497685294176e+07 
       1.066878949428e-02       1.495078318922e+07       1.493807028871e+07      -3.577064265626e+03      -3.636529419423e+03       9.783231845485e+06       4.496797001497e+06       1.492165655718e+07 
       1.079483791886e-02       1.489591576243e+07       1.488297670516e+07      -3.481281709351e+03      -3.539152318751e+03       9.696584502200e+06       4.480212385126e+06       1.486662406417e+07 
       1.092092669137e-02       1.484121134415e+07       1.482804475003e+07      -3.388953903549e+03      -3.445287525900e+03       9.610645598914e+06       4.463677557200e+06       1.481175678344e+07 
       1.104705526345e-02       1.478666943379e+07       1.477327393539e+07      -3.299921788030e+03      -3.354773330463e+03       9.525434121862e+06       4.447192394028e+06       1.475705430452e+07 
       1.117322313073e-02       1.473228741883e+07       1.471866145490e+07      -3.214034744946e+03      -3.267456604958e+03       9.440967257077e+06       4.430756126275e+06       1.470251407455e+07 
       1.129942983092e-02       1.467807087125e+07       1.466421330575e+07      -3.131152287135e+03      -3.183194521312e+03       9.357266570920e+06       4.414370474583e+06       1.464814180315e+07 
       1.142567494201e-02       1.462400392305e+07       1.460991260533e+07      -3.051137080222e+03      -3.101847456678e+03       9.274338405937e+06       4.398030640389e+06       1.459392156730e+07 
       1.155195808065e-02       1.457010091248e+07       1.455577463003e+07      -2.973865575219e+03      -3.023289803219e+03       9.192206730972e+06       4.381741001099e+06       1.453986789247e+07 
       1.167827890062e-02       1.451635577177e+07       1.450179315578e+07      -2.899216665665e+03      -2.947398436226e+03       9.110880253207e+06       4.365499741314e+06       1.448597475464e+07 
       1.180463709141e-02       1.446277199248e+07       1.444797189256e+07      -2.827077606717e+03      -2.874058731846e+03       9.030371265340e+06       4.349307935307e+06       1.443224571856e+07 
       1.193103237688e-02       1.440934639713e+07       1.439430756418e+07      -2.757340289681e+03      -2.803160779543e+03       8.950685191671e+06       4.333164632791e+06       1.437867763092e+07 
       1.205746451403e-02       1.435607981212e+07       1.434080110213e+07      -2.689903021228e+03      -2.734601190969e+03       8.871827161131e+06       4.317070093576e+06       1.432527135386e+07 
       1.218393329187e-02       1.430297723241e+07       1.428745790384e+07      -2.624670130684e+03      -2.668282700719e+03       8.793802037677e+06       4.301025841455e+06       1.427203194374e+07 
       1.231043853034e-02       1.425002469994e+07       1.423426325526e+07      -2.561547379087e+03      -2.604109498919e+03       8.716600059864e+06       4.285027641020e+06       1.421894534624e+07 
       1.243698007934e-02       1.419723283644e+07       1.418122848783e+07      -2.500449743354e+03      -2.541995145103e+03       8.640224000226e+06       4.269078715351e+06       1.416602225648e+07 
       1.256355781777e-02       1.414459923531e+07       1.412835108426e+07      -2.441294142354e+03      -2.481855173110e+03       8.564665902932e+06       4.253178326587e+06       1.411326022603e+07 
       1.269017165273e-02       1.409212168205e+07       1.407562872740e+07      -2.384001668528e+03      -2.423609359908e+03       8.489915541942e+06       4.237325791779e+06       1.406065698870e+07 
       1.281682151870e-02       1.403980610613e+07       1.402306761949e+07      -2.328498666222e+03      -2.367182821934e+03       8.415965443937e+06       4.221522892060e+06       1.400821845477e+07 
       1.294350737681e-02       1.398764289697e+07       1.397065764440e+07      -2.274712493155e+03      -2.312501706050e+03       8.342796803207e+06       4.205766695492e+06       1.395593489521e+07 
       1.307022921416e-02       1.393563633804e+07       1.391840340927e+07      -2.222576298602e+03      -2.259498047217e+03       8.270397638974e+06       4.190058485804e+06       1.390381056981e+07 
       1.319698704322e-02       1.388377568370e+07       1.386629356419e+07      -2.172024042409e+03      -2.208104704573e+03       8.198745670805e+06       4.174394981209e+06       1.385183458868e+07 
       1.332378090123e-02       1.383209051070e+07       1.381435959022e+07      -2.122999110246e+03      -2.158264120106e+03       8.127841685492e+06       4.158785143677e+06       1.380003669021e+07 
       1.345061084968e-02       1.378054788139e+07       1.376256662396e+07      -2.075437931610e+03      -2.109911663809e+03       8.057648499257e+06       4.143218952691e+06       1.374838362345e+07 
       1.357747697383e-02       1.372916037570e+07       1.371092807147e+07      -2.029286821471e+03      -2.062992755873e+03       7.988155609805e+06       4.127700206096e+06       1.369688799071e+07 
       1.370437938225e-02       1.367792640347e+07       1.365944232591e+07      -1.984492450883e+03      -2.017453178582e+03       7.919343898419e+06       4.112228400158e+06       1.364554812046e+07 
       1.383131820645e-02       1.362684648083e+07       1.360810993700e+07      -1.941004240999e+03      -1.973241510191e+03       7.851195500378e+06       4.096803666959e+06       1.359436445101e+07 
       1.395829360045e-02       1.357591828494e+07       1.355692857615e+07      -1.898773509279e+03      -1.930308256946e+03       7.783691136175e+06       4.081425283319e+06       1.354333458265e+07 
       1.408530574052e-02       1.352514337761e+07       1.350589993299e+07      -1.857754311116e+03      -1.888606708666e+03       7.716814152887e+06       4.066093701056e+06       1.349246001462e+07 
       1.421235482484e-02       1.347451827765e+07       1.345502045397e+07      -1.817902063604e+03      -1.848091539634e+03       7.650545493432e+06       4.050807846735e+06       1.344173718495e+07 
       1.433944107323e-02       1.342404691410e+07       1.340429422149e+07      -1.779175157405e+03      -1.808720447242e+03       7.584870908296e+06       4.035568886636e+06       1.339116996369e+07 
       1.446656472693e-02       1.337372487988e+07       1.335371674943e+07      -1.741532706542e+03      -1.770451864388e+03       7.519772068353e+06       4.020375470293e+06       1.334075386962e+07 
       1.453371568424e-02       1.334720921903e+07       1.332706597517e+07      -1.722077604727e+03      -1.750673158901e+03       7.485619513645e+06       4.012369941616e+06       1.331418923941e+07 
       1.459372604839e-02       1.332355259878e+07       1.330328854831e+07      -1.704936243276e+03      -1.733246682502e+03       7.455234049771e+06       4.005227708606e+06       1.329048927075e+07 
       1.472092532111e-02       1.327352987070e+07       1.325300944544e+07      -1.669348881266e+03      -1.697067400783e+03       7.391242247234e+06       3.990125522991e+06       1.324037590631e+07 
       1.484816284942e-02       1.322365593121e+07       1.320287868591e+07      -1.634735245672e+03      -1.661878055152e+03       7.327782402233e+06       3.975068665228e+06       1.319041295262e+07 
       1.497543895845e-02       1.317393140684e+07       1.315289701252e+07      -1.601061640115e+03      -1.627644387961e+03       7.264841651232e+06       3.960057311239e+06       1.314060099343e+07 
       1.510275399396e-02       1.312435608522e+07       1.310306419907e+07      -1.568295685488e+03      -1.594333480797e+03       7.202407252949e+06       3.945091379330e+06       1.309093975767e+07 
       1.523010832227e-02       1.307492738358e+07       1.305337769987e+07      -1.536406081226e+03      -1.561913511797e+03       7.140465706160e+06       3.930170078254e+06       1.304142661977e+07 
       1.535750233025e-02       1.302564418420e+07       1.300383636823e+07      -1.505363002986e+03      -1.530354159902e+03       7.079004830985e+06       3.915293054836e+06       1.299206040780e+07 
       1.548493642521e-02       1.297650906171e+07       1.295444292139e+07      -1.475138281403e+03      -1.499626786607e+03       7.018014923197e+06       3.900461074823e+06       1.294284366270e+07 
