# Matter power spectrum P(k) at redshift z=0
# for k=1.02044e-05 to 8.08501 h/Mpc,
# number of wavenumbers equal to 611
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.020442473746e-05       4.965062077144e+01 
       2.287911365461e-05       1.086641688259e+02 
       3.559676028774e-05       1.668435386852e+02 
       4.839049244281e-05       2.247293558408e+02 
       6.129396687505e-05       2.826390944581e+02 
       7.434165989774e-05       3.408167767321e+02 
       8.756916697842e-05       3.994750085629e+02 
       1.010135151914e-04       4.588122766412e+02 
       1.147134924251e-04       5.190219116469e+02 
       1.287099972760e-04       5.802975830601e+02 
       1.430464135700e-04       6.428371857904e+02 
       1.577690134145e-04       7.067823073981e+02 
       1.729273925422e-04       7.724623129415e+02 
       1.885749414189e-04       8.400524876673e+02 
       2.047693550556e-04       9.097950531767e+02 
       2.215731835986e-04       9.819493994010e+02 
       2.390544244198e-04       1.056794488407e+03 
       2.572871544221e-04       1.134631287042e+03 
       2.763521983881e-04       1.215785225015e+03 
       2.963378251557e-04       1.300608636311e+03 
       3.173404578973e-04       1.389483116920e+03 
       3.394653774562e-04       1.482821701088e+03 
       3.628273882212e-04       1.581070709925e+03 
       3.875514041401e-04       1.684711076461e+03 
       4.137728981015e-04       1.794258900437e+03 
       4.416381413454e-04       1.910264913856e+03 
       4.713041416766e-04       2.033312468587e+03 
       5.029381718288e-04       2.164013606815e+03 
       5.367167653650e-04       2.303002753524e+03 
       5.728240514347e-04       2.450927505706e+03 
       6.114493074264e-04       2.608436205870e+03 
       6.527836368302e-04       2.776161892511e+03 
       6.970157348335e-04       2.954702859135e+03 
       7.443267900436e-04       3.144600037954e+03 
       7.948846852973e-04       3.346312198880e+03 
       8.488377931280e-04       3.560190398283e+03 
       9.063087912256e-04       3.786453682422e+03 
       9.673890207149e-04       4.025168165419e+03 
       1.032133943643e-03       4.276232008278e+03 
       1.100560201892e-03       4.539368199778e+03 
       1.172644632681e-03       4.814126476456e+03 
       1.248325375669e-03       5.099894503679e+03 
       1.327504955601e-03       5.395909602681e+03 
       1.410054995174e-03       5.701271959025e+03 
       1.495822051620e-03       6.015057430488e+03 
       1.584634003457e-03       6.336253668789e+03 
       1.676306440509e-03       6.663823004392e+03 
       1.770648608673e-03       6.996729627267e+03 
       1.867468597851e-03       7.333961784809e+03 
       1.966577604093e-03       7.674550073919e+03 
       2.067793221272e-03       8.017580122674e+03 
       2.170941810499e-03       8.362201204928e+03 
       2.275860054274e-03       8.707632534973e+03 
       2.382395831146e-03       9.053162152294e+03 
       2.490408552710e-03       9.398149302142e+03 
       2.599769095863e-03       9.742019345107e+03 
       2.710359446183e-03       1.008426179152e+04 
       2.822072147991e-03       1.042442522948e+04 
       2.934809636466e-03       1.076211276197e+04 
       3.048483508899e-03       1.109697708419e+04 
       3.163013776694e-03       1.142871503292e+04 
       3.278328127214e-03       1.175706584363e+04 
       3.394361214776e-03       1.208180200406e+04 
       3.511053992798e-03       1.240273110535e+04 
       3.628353093674e-03       1.271968675513e+04 
       3.746210259160e-03       1.303252990525e+04 
       3.864581821430e-03       1.334114261677e+04 
       3.983428233219e-03       1.364543048044e+04 
       4.102713644427e-03       1.394531280143e+04 
       4.222405521932e-03       1.424072733496e+04 
       4.342474309104e-03       1.453162374458e+04 
       4.462893121432e-03       1.481796459191e+04 
       4.583637474803e-03       1.509972998866e+04 
       4.704685043096e-03       1.537689204240e+04 
       4.826015442045e-03       1.564944820629e+04 
       4.947610036515e-03       1.591739873877e+04 
       5.069451768637e-03       1.618074270965e+04 
       5.191525004485e-03       1.643949411063e+04 
       5.313815397202e-03       1.669366470129e+04 
       5.436309764749e-03       1.694327468269e+04 
       5.558995980592e-03       1.718835245224e+04 
       5.681862875900e-03       1.742891575954e+04 
       5.804900151933e-03       1.766499880574e+04 
       5.928098301477e-03       1.789663540996e+04 
       6.051448538331e-03       1.812385634800e+04 
       6.174942733929e-03       1.834669755606e+04 
       6.298573360318e-03       1.856519876335e+04 
       6.422333438799e-03       1.877939289224e+04 
       6.546216493598e-03       1.898932555405e+04 
       6.670216510049e-03       1.919504481837e+04 
       6.794327896773e-03       1.939658142738e+04 
       6.918545451462e-03       1.959398010894e+04 
       7.042864329868e-03       1.978728865106e+04 
       7.167280017662e-03       1.997654056613e+04 
       7.291788304889e-03       2.016178884725e+04 
       7.416385262726e-03       2.034308228440e+04 
       7.541067222332e-03       2.052045690082e+04 
       7.665830755565e-03       2.069395603209e+04 
       7.790672657401e-03       2.086363082520e+04 
       7.915589929862e-03       2.102951931422e+04 
       8.040579767334e-03       2.119166881195e+04 
       8.165639543122e-03       2.135012351673e+04 
       8.290766797133e-03       2.150493938936e+04 
       8.415959224585e-03       2.165615166742e+04 
       8.541214665639e-03       2.180379361504e+04 
       8.666531095872e-03       2.194791877007e+04 
       8.791906617517e-03       2.208857478140e+04 
       8.917339451401e-03       2.222579797908e+04 
       9.042827929519e-03       2.235963335551e+04 
       9.168370488182e-03       2.249012156002e+04 
       9.293965661697e-03       2.261730107965e+04 
       9.419612076537e-03       2.274120638033e+04 
       9.545308445944e-03       2.286190205063e+04 
       9.671053564940e-03       2.297940349283e+04 
       9.796846305717e-03       2.309376147330e+04 
       9.922685613359e-03       2.320501504599e+04 
       1.004857050188e-02       2.331318374624e+04 
       1.017450005057e-02       2.341834793830e+04 
       1.030047340056e-02       2.352051637749e+04 
       1.042648975167e-02       2.361972211810e+04 
       1.055254835949e-02       2.371601619439e+04 
       1.067864853266e-02       2.380943536365e+04 
       1.080478963029e-02       2.390000712170e+04 
       1.093097105964e-02       2.398777056215e+04 
       1.105719227393e-02       2.407276494800e+04 
       1.118345277030e-02       2.415502946590e+04 
       1.130975208789e-02       2.423458519115e+04 
       1.143608980611e-02       2.431147813915e+04 
       1.156246554299e-02       2.438574248938e+04 
       1.168887895364e-02       2.445739934732e+04 
       1.181532972884e-02       2.452650311821e+04 
       1.194181759369e-02       2.459307720085e+04 
       1.206834230645e-02       2.465714450228e+04 
       1.219490365732e-02       2.471876095156e+04 
       1.232150146741e-02       2.477793289750e+04 
       1.244813558777e-02       2.483474263584e+04 
       1.257480589842e-02       2.488916945664e+04 
