# Matter power spectrum P(k) at redshift z=0
# for k=1.02044e-05 to 8.08501 h/Mpc,
# number of wavenumbers equal to 611
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.020442473746e-05       4.965051325366e+01 
       2.287911365461e-05       1.086639253677e+02 
       3.559676028774e-05       1.668431426931e+02 
       4.839049244281e-05       2.247287792937e+02 
       6.129396687505e-05       2.826382978462e+02 
       7.434165989774e-05       3.408157083652e+02 
       8.756916697842e-05       3.994736034790e+02 
       1.010135151914e-04       4.588104551010e+02 
       1.147134924251e-04       5.190195772324e+02 
       1.287099972760e-04       5.802946202556e+02 
       1.430464135700e-04       6.428334570105e+02 
       1.577690134145e-04       7.068412510131e+02 
       1.729273925422e-04       7.725331284658e+02 
       1.885749414189e-04       8.401366365279e+02 
       2.047693550556e-04       9.098941366724e+02 
       2.215731835986e-04       9.820651799916e+02 
       2.390544244198e-04       1.056928913841e+03 
       2.572871544221e-04       1.134786517712e+03 
       2.763521983881e-04       1.215963665065e+03 
       2.963378251557e-04       1.300812968843e+03 
       3.173404578973e-04       1.389716343860e+03 
       3.394653774562e-04       1.483087188114e+03 
       3.628273882212e-04       1.581372236846e+03 
       3.875514041401e-04       1.685052893280e+03 
       4.137728981015e-04       1.794645789224e+03 
       4.416381413454e-04       1.910702256095e+03 
       4.713041416766e-04       2.033806317384e+03 
       5.029381718288e-04       2.164570762693e+03 
       5.367167653650e-04       2.303630841696e+03 
       5.728240514347e-04       2.451635052102e+03 
       6.114493074264e-04       2.609232707617e+03 
       6.527836368302e-04       2.777057878326e+03 
       6.970157348335e-04       2.955709933369e+03 
       7.443267900436e-04       3.145730902207e+03 
       7.948846852973e-04       3.347580645024e+03 
       8.488377931280e-04       3.561611267838e+03 
       9.063087912256e-04       3.788042789618e+03 
       9.673890207149e-04       4.026942184681e+03 
       1.032133943643e-03       4.278208331070e+03 
       1.100560201892e-03       4.541564770355e+03 
       1.172644632681e-03       4.816561619862e+03 
       1.248325375669e-03       5.102586761991e+03 
       1.327504955601e-03       5.398877592890e+03 
       1.410054995174e-03       5.704534262252e+03 
       1.495822051620e-03       6.018632557758e+03 
       1.584634003457e-03       6.340160047652e+03 
       1.676306440509e-03       6.668079021606e+03 
       1.770648608673e-03       7.001353709682e+03 
       1.867468597851e-03       7.338972504994e+03 
       1.966577604093e-03       7.679966265918e+03 
       2.067793221272e-03       8.023420992031e+03 
       2.170941810499e-03       8.368486419408e+03 
       2.275860054274e-03       8.714382286858e+03 
       2.382395831146e-03       9.060397181667e+03 
       2.490408552710e-03       9.405890883857e+03 
       2.599769095863e-03       9.750289235546e+03 
       2.710359446183e-03       1.009308214398e+04 
       2.822072147991e-03       1.043381848311e+04 
       2.934809636466e-03       1.077210151387e+04 
       3.048483508899e-03       1.110758395386e+04 
       3.163013776694e-03       1.143996252712e+04 
       3.278328127214e-03       1.176897768360e+04 
       3.394361214776e-03       1.209440033721e+04 
       3.511053992798e-03       1.241603837697e+04 
       3.628353093674e-03       1.273372566628e+04 
       3.746210259160e-03       1.304732335910e+04 
       3.864581821430e-03       1.335671365431e+04 
       3.983428233219e-03       1.366180222294e+04 
       4.102713644427e-03       1.396250838469e+04 
       4.222405521932e-03       1.425876985450e+04 
       4.342474309104e-03       1.455053619666e+04 
       4.462893121432e-03       1.483776981888e+04 
       4.583637474803e-03       1.512045063413e+04 
       4.704685043096e-03       1.539855046187e+04 
       4.826015442045e-03       1.567206643635e+04 
       4.947610036515e-03       1.594099842556e+04 
       5.069451768637e-03       1.620534502851e+04 
       5.191525004485e-03       1.646511971820e+04 
       5.313815397202e-03       1.672033365608e+04 
       5.436309764749e-03       1.697100639167e+04 
       5.558995980592e-03       1.721716562458e+04 
       5.681862875900e-03       1.745882832763e+04 
       5.804900151933e-03       1.769602791564e+04 
       5.928098301477e-03       1.792879738724e+04 
       6.051448538331e-03       1.815716666889e+04 
       6.174942733929e-03       1.838117085033e+04 
       6.298573360318e-03       1.860084882630e+04 
       6.422333438799e-03       1.881623268138e+04 
       6.546216493598e-03       1.902736724384e+04 
       6.670216510049e-03       1.923429983813e+04 
       6.794327896773e-03       1.943706044979e+04 
       6.918545451462e-03       1.963569312374e+04 
       7.042864329868e-03       1.983024501161e+04 
       7.167280017662e-03       2.002074898342e+04 
       7.291788304889e-03       2.020725747615e+04 
       7.416385262726e-03       2.038981873793e+04 
       7.541067222332e-03       2.056846823073e+04 
       7.665830755565e-03       2.074324876221e+04 
       7.790672657401e-03       2.091421098139e+04 
       7.915589929862e-03       2.108139238213e+04 
       8.040579767334e-03       2.124483976186e+04 
       8.165639543122e-03       2.140459678408e+04 
       8.290766797133e-03       2.156071890646e+04 
       8.415959224585e-03       2.171324078294e+04 
       8.541214665639e-03       2.186219507744e+04 
       8.666531095872e-03       2.200763479436e+04 
       8.791906617517e-03       2.214960703135e+04 
       8.917339451401e-03       2.228814753357e+04 
