# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.062054337362e+03       3.320127368224e-02       0.000000000000e+00       2.607311382050e+00       4.674359803724e-08       3.237814334700e-03      -1.252412857711e-05 
    3       9.948739005045e+02       4.105421843850e-02       0.000000000000e+00       2.933298028863e+00       5.763065045166e-08       3.220246975297e-03      -1.313662095730e-05 
    4       9.348179990968e+02       3.403295059654e-02       0.000000000000e+00       2.725477475563e+00       6.677457103780e-08       3.130373001218e-03      -1.072538103270e-05 
    5       8.905778001534e+02       2.169092136058e-02       0.000000000000e+00       2.297557059354e+00       7.475135516391e-08       3.015481479382e-03      -6.866586147754e-06 
    6       8.604862653205e+02       1.169492372243e-02       0.000000000000e+00       1.827212926295e+00       8.175526979819e-08       2.893055509389e-03      -2.853300481312e-06 
    7       8.407932861485e+02       6.326955546946e-03       0.000000000000e+00       1.416126818530e+00       8.795774863939e-08       2.771851336411e-03       3.693096350876e-07 
    8       8.292439147805e+02       4.233318136564e-03       0.000000000000e+00       1.106831831850e+00       9.349162667285e-08       2.656795798454e-03       2.298896465076e-06 
    9       8.235368783098e+02       3.425104618001e-03       0.000000000000e+00       9.059594826953e-01       9.843930941784e-08       2.549821800748e-03       2.868268309123e-06 
   10       8.220043991781e+02       2.847094961085e-03       0.000000000000e+00       7.997680489075e-01       1.028583490219e-07       2.450556766719e-03       2.355240264640e-06 
   11       8.240199920631e+02       2.348802496440e-03       0.000000000000e+00       7.650765300280e-01       1.037969695158e-07       2.365706623292e-03       1.245142869979e-06 
   12       8.283066008152e+02       2.058767335982e-03       0.000000000000e+00       7.776565116902e-01       1.071647821769e-07       2.276160614697e-03       1.678410505616e-08 
   13       8.345666608606e+02       1.995023475303e-03       0.000000000000e+00       8.171442441350e-01       1.101776988048e-07       2.189373929338e-03      -9.398158852306e-07 
   14       8.427270371286e+02       2.066876776608e-03       0.000000000000e+00       8.691154519434e-01       1.128776633204e-07       2.113223842391e-03      -1.412126585834e-06 
   15       8.519580670757e+02       2.211446099833e-03       0.000000000000e+00       9.251699777650e-01       1.152989739400e-07       2.035668994045e-03      -1.405426275563e-06 
   16       8.624766187867e+02       2.444740540546e-03       0.000000000000e+00       9.814227802454e-01       1.174687397008e-07       1.961624452843e-03      -1.054515894244e-06 
   17       8.736096607033e+02       2.812415173585e-03       0.000000000000e+00       1.038099874394e+00       1.194131379549e-07       1.893629582725e-03      -5.695678919217e-07 
   18       8.857172931663e+02       3.332438445298e-03       0.000000000000e+00       1.097827342970e+00       1.211066131502e-07       1.831067804948e-03      -1.633507989233e-07 
   19       8.988304406905e+02       3.996911369189e-03       0.000000000000e+00       1.161913978496e+00       1.227091028327e-07       1.774091467874e-03       5.389747700694e-08 
   20       9.123295173163e+02       4.787007154543e-03       0.000000000000e+00       1.230685500251e+00       1.240892617537e-07       1.718187183884e-03       2.383722342634e-08 
   21       9.263242205454e+02       5.701354760123e-03       0.000000000000e+00       1.303220557044e+00       1.253294704120e-07       1.664333519608e-03      -2.082012698085e-07 
   22       9.409152420306e+02       6.741772982583e-03       0.000000000000e+00       1.377516680858e+00       1.264064466469e-07       1.613381267761e-03      -5.209616742621e-07 
   23       9.560348951709e+02       7.906036443501e-03       0.000000000000e+00       1.450548256703e+00       1.273861166531e-07       1.566098485495e-03      -8.154760320398e-07 
   24       9.714260870685e+02       9.190803045371e-03       0.000000000000e+00       1.518746987840e+00       1.282228106676e-07       1.521411532658e-03      -9.932910113078e-07 
   25       9.871781669517e+02       1.060297058496e-02       0.000000000000e+00       1.580243141764e+00       1.289677574025e-07       1.478768054473e-03      -1.027565761233e-06 
   26       1.003366049774e+03       1.215388403386e-02       0.000000000000e+00       1.633904298054e+00       1.296006886028e-07       1.436795204146e-03      -9.330373961515e-07 
   27       1.019960971219e+03       1.385781535776e-02       0.000000000000e+00       1.679923483245e+00       1.301468606095e-07       1.396467381953e-03      -7.661623643833e-07 
   28       1.036834477020e+03       1.572973393292e-02       0.000000000000e+00       1.719045504822e+00       1.305721080129e-07       1.358846775435e-03      -6.078138190375e-07 
   29       1.054025795116e+03       1.777864486246e-02       0.000000000000e+00       1.751704054366e+00       1.309451217416e-07       1.324315605915e-03      -4.952124043238e-07 
   30       1.071537157766e+03       2.001137029053e-02       0.000000000000e+00       1.778411615540e+00       1.312851325437e-07       1.291930158590e-03      -4.546844936556e-07 
   31       1.089291648341e+03       2.243422743095e-02       0.000000000000e+00       1.799608590612e+00       1.315169837579e-07       1.259816544156e-03      -5.068212632554e-07 
   32       1.107302223892e+03       2.505348474959e-02       0.000000000000e+00       1.814543400236e+00       1.316826030322e-07       1.228245560584e-03      -6.273397253415e-07 
   33       1.125546136550e+03       2.787497898011e-02       0.000000000000e+00       1.821952824889e+00       1.318084219351e-07       1.197821909836e-03      -7.626557255125e-07 
   34       1.143956559088e+03       3.090431248230e-02       0.000000000000e+00       1.820522595536e+00       1.318601043485e-07       1.168728007424e-03      -8.515663510807e-07 
   35       1.162581826247e+03       3.414813702246e-02       0.000000000000e+00       1.809550264413e+00       1.318674439255e-07       1.141105289581e-03      -8.836018033065e-07 
   36       1.181470024338e+03       3.761327446356e-02       0.000000000000e+00       1.788505413748e+00       1.318368111244e-07       1.114663735819e-03      -8.680386009597e-07 
