# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02044e-05 to 8.08501 h/Mpc,
# number of wavenumbers equal to 611
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2              8:-T_tot_no_scf/k2   
       5.029381718288e-04       2.015204820885e+07       2.015112639745e+07       7.123425818901e+06       6.857804440831e+06       2.005149700001e+07       5.927396071298e+06       2.014798334750e+07 
       5.367167653650e-04       2.014411354265e+07       2.014309512810e+07       5.911045681238e+06       5.652472471864e+06       2.003056652046e+07       5.924946340002e+06       2.013965639374e+07 
       5.728240514347e-04       2.013521017899e+07       2.013408912960e+07       4.793612279452e+06       4.548387962805e+06       2.000693049334e+07       5.922216516770e+06       2.013037737127e+07 
       6.114493074264e-04       2.012522758662e+07       2.012399846836e+07       3.801527919580e+06       3.576241402605e+06       1.998024619215e+07       5.919176158943e+06       2.012004280168e+07 
       6.527836368302e-04       2.011404812439e+07       2.011270653724e+07       2.960882156057e+06       2.761890694638e+06       1.995014168052e+07       5.915792377110e+06       2.010854088979e+07 
       6.970157348335e-04       2.010154887220e+07       2.010009176575e+07       2.288966355953e+06       2.121716990582e+06       1.991621960122e+07       5.912030019950e+06       2.009575215189e+07 
       7.443267900436e-04       2.008760364338e+07       2.008602975180e+07       1.789651488210e+06       1.657894247187e+06       1.987806325170e+07       5.907851917489e+06       2.008155024263e+07 
       7.948846852973e-04       2.007208558713e+07       2.007039585129e+07       1.449859723330e+06       1.354878263353e+06       1.983524535477e+07       5.903219382095e+06       2.006580365786e+07 
       8.488377931280e-04       2.005487022683e+07       2.005306811623e+07       1.238794678237e+06       1.178853069696e+06       1.978733954950e+07       5.898093054754e+06       2.004837861123e+07 
       9.063087912256e-04       2.003583894318e+07       2.003393058432e+07       1.111558441955e+06       1.081795480349e+06       1.973393465058e+07       5.892434225623e+06       2.002914352284e+07 
       9.673890207149e-04       2.001488221921e+07       2.001287647114e+07       1.017863290507e+06       1.010819312605e+06       1.967465070854e+07       5.886206492411e+06       2.000797465626e+07 
       1.032133943643e-03       1.999190312775e+07       1.998981129619e+07       9.145744954003e+05       9.213831289774e+05       1.960915650137e+07       5.879377773828e+06       1.998476296261e+07 
       1.100560201892e-03       1.996682053217e+07       1.996465575849e+07       7.782751530544e+05       7.903010575936e+05       1.953718703081e+07       5.871922237155e+06       1.995942063274e+07 
       1.172644632681e-03       1.993957195473e+07       1.993734856439e+07       6.122527790901e+05       6.226939408250e+05       1.945855966487e+07       5.863821697263e+06       1.993188585289e+07 
       1.248325375669e-03       1.991011577410e+07       1.990784818448e+07       4.429977820261e+05       4.478975651740e+05       1.937318728763e+07       5.855065971770e+06       1.990212401203e+07 
       1.327504955601e-03       1.987841807908e+07       1.987611973304e+07       3.056184320135e+05       3.039054633034e+05       1.928107413548e+07       5.845647876921e+06       1.987011069224e+07 
       1.410054995174e-03       1.984443466701e+07       1.984211672832e+07       2.240726629730e+05       2.167157270699e+05       1.918230269004e+07       5.835556378798e+06       1.983580838851e+07 
       1.495822051620e-03       1.980825563880e+07       1.980592668963e+07       1.969825511157e+05       1.858181753660e+05       1.907716081230e+07       5.824818040553e+06       1.979930739283e+07 
       1.584634003457e-03       1.976992656555e+07       1.976759158329e+07       1.984370856638e+05       1.853402782841e+05       1.896597539132e+07       5.813444477951e+06       1.976064718848e+07 
       1.676306440509e-03       1.972951025664e+07       1.972717035235e+07       1.944438034711e+05       1.811496590145e+05       1.884915639572e+07       5.801451825948e+06       1.971988261950e+07 
       1.770648608673e-03       1.968708432574e+07       1.968473676704e+07       1.646149004044e+05       1.528905251740e+05       1.872718039501e+07       5.788861701762e+06       1.967708716481e+07 
       1.867468597851e-03       1.964273748826e+07       1.964037624405e+07       1.137290672269e+05       1.052734901049e+05       1.860057094344e+07       5.775701005784e+06       1.963235226202e+07 
       1.966577604093e-03       1.959656730258e+07       1.959418376642e+07       6.458212992348e+04       6.037545899473e+04       1.846987948125e+07       5.762000676450e+06       1.958578307539e+07 
       2.067793221272e-03       1.954867693717e+07       1.954626091170e+07       3.805855949071e+04       3.760516543126e+04       1.833566577730e+07       5.747793186613e+06       1.953748998528e+07 
       2.170941810499e-03       1.949917277475e+07       1.949671360914e+07       3.673031133914e+04       3.801783514525e+04       1.819848051329e+07       5.733110575638e+06       1.948758189816e+07 
       2.275860054274e-03       1.944816404703e+07       1.944565156537e+07       4.515553274004e+04       4.566667678246e+04       1.805885188848e+07       5.717984363111e+06       1.943616595284e+07 
       2.382395831146e-03       1.939575773357e+07       1.939318314246e+07       4.522848922998e+04       4.336361520947e+04       1.791727058998e+07       5.702445230317e+06       1.938334643805e+07 
       2.490408552710e-03       1.934206070415e+07       1.933941695702e+07       3.182040535339e+04       2.759818643777e+04       1.777418427661e+07       5.686524804807e+06       1.932923085925e+07 
       2.599769095863e-03       1.928717560333e+07       1.928445775182e+07       1.470604606896e+04       9.206949203956e+03       1.762998939498e+07       5.670254561690e+06       1.927392620464e+07 
       2.710359446183e-03       1.923120184734e+07       1.922840686700e+07       6.556977273023e+03       7.460797237208e+02       1.748503040154e+07       5.653665146039e+06       1.921753664166e+07 
       2.822072147991e-03       1.917423422932e+07       1.917136070981e+07       9.944735887270e+03       4.050669958592e+03       1.733959933924e+07       5.636784966880e+06       1.916015873689e+07 
       2.934809636466e-03       1.911636267712e+07       1.911341037409e+07       1.601916614868e+04       9.963852475235e+03       1.719393850509e+07       5.619640047120e+06       1.910188094528e+07 
       3.048483508899e-03       1.905767196710e+07       1.905464104806e+07       1.478432707235e+04       8.974967930462e+03       1.704824465655e+07       5.602254733987e+06       1.904278602534e+07 
       3.163013776694e-03       1.899824100454e+07       1.899513154651e+07       5.300550935079e+03       3.048719089400e+03       1.690267392629e+07       5.584652335352e+06       1.898295320298e+07 
       3.278328127214e-03       1.893814519375e+07       1.893495666091e+07      -4.581833341717e+03       7.691866693608e+03       1.675759942353e+07       5.566856203179e+06       1.892246185489e+07 
       3.394361214776e-03       1.887745243432e+07       1.887418333825e+07      -7.469855390252e+03       2.345626268492e+04       1.661288811492e+07       5.548886389460e+06       1.886138014121e+07 
       3.511053992798e-03       1.881622798944e+07       1.881287576156e+07      -3.972344023859e+03       3.815787793521e+04       1.646873120651e+07       5.530761879591e+06       1.879977259612e+07 
       3.628353093674e-03       1.875453029857e+07       1.875109127055e+07      -8.377125252146e+02       4.244605876221e+04       1.632529359668e+07       5.512499370011e+06       1.873769597252e+07 
       3.746210259160e-03       1.869241473863e+07       1.868888441092e+07      -2.852113612070e+03       3.747253914471e+04       1.618271696916e+07       5.494115002730e+06       1.867520513841e+07 
       3.864581821430e-03       1.862993136871e+07       1.862630469605e+07      -8.014049436790e+03       3.130189376606e+04       1.604111946659e+07       5.475623871844e+06       1.861235140037e+07 
       3.983428233219e-03       1.856712874373e+07       1.856340049141e+07      -1.082419794543e+04       3.021653267483e+04       1.590060113944e+07       5.457040763944e+06       1.854918502051e+07 
       4.102713644427e-03       1.850404889471e+07       1.850021402108e+07      -9.022012925455e+03       3.358860072454e+04       1.576124204740e+07       5.438378206231e+06       1.848574858107e+07 
       4.222405521932e-03       1.844073235434e+07       1.843678626441e+07      -5.782086363447e+03       3.617585792918e+04       1.562310828935e+07       5.419647880449e+06       1.842208178974e+07 
       4.342474309104e-03       1.837721521295e+07       1.837315393167e+07      -5.384854295406e+03       3.436400916784e+04       1.548625132552e+07       5.400860137774e+06       1.835821983089e+07 
       4.462893121432e-03       1.831353113172e+07       1.830935138711e+07      -8.039242710417e+03       2.965350731426e+04       1.535071088717e+07       5.382024946370e+06       1.829419658709e+07 
       4.583637474803e-03       1.824971522742e+07       1.824541432498e+07      -9.975185017934e+03       2.629483451890e+04       1.521651901508e+07       5.363152961128e+06       1.823004827595e+07 
       4.704685043096e-03       1.818578946992e+07       1.818136520213e+07      -2.374658394412e+04      -2.411563785956e+04       1.508368864274e+07       5.344248804988e+06       1.816579061207e+07 
       4.826015442045e-03       1.812178399137e+07       1.811723440113e+07      -2.248856013054e+04      -2.283805043705e+04       1.495223181939e+07       5.325325166286e+06       1.810146672501e+07 
       4.947610036515e-03       1.805772396213e+07       1.805304719280e+07      -2.132151757772e+04      -2.165285965127e+04       1.482214914481e+07       5.306387351501e+06       1.803709465175e+07 
       5.069451768637e-03       1.799362835227e+07       1.798882228314e+07      -2.023720932834e+04      -2.055169019156e+04       1.469342927905e+07       5.287440886542e+06       1.797269317502e+07 
       5.191525004485e-03       1.792951966260e+07       1.792458188572e+07      -1.922827906630e+04      -1.952707126599e+04       1.456605755906e+07       5.268492325006e+06       1.790828457130e+07 
       5.313815397202e-03       1.786541475437e+07       1.786034253438e+07      -1.828814274532e+04      -1.857231637308e+04       1.444000909581e+07       5.249546553360e+06       1.784388545085e+07 
       5.436309764749e-03       1.780133129095e+07       1.779612145609e+07      -1.741090172707e+04      -1.768143509161e+04       1.431525488842e+07       5.230608681995e+06       1.777951318494e+07 
       5.558995980592e-03       1.773728775980e+07       1.773193686678e+07      -1.659126212133e+04      -1.684905115053e+04       1.419176279094e+07       5.211684066244e+06       1.771518597686e+07 
       5.681862875900e-03       1.767329408589e+07       1.766779851005e+07      -1.582445342082e+04      -1.607031982479e+04       1.406949109317e+07       5.192775546066e+06       1.765091347947e+07 
       5.804900151933e-03       1.760936606303e+07       1.760372217844e+07      -1.510618321390e+04      -1.534088191267e+04       1.394840127942e+07       5.173887692338e+06       1.758671122955e+07 
       5.928098301477e-03       1.754551680519e+07       1.753972104659e+07      -1.443257365996e+04      -1.465679924564e+04       1.382845231588e+07       5.155024290752e+06       1.752259209553e+07 
       6.051448538331e-03       1.748175582121e+07       1.747580486281e+07      -1.380011510398e+04      -1.401450757186e+04       1.370960116373e+07       5.136188077357e+06       1.745856537803e+07 
       6.174942733929e-03       1.741809335878e+07       1.741198414453e+07      -1.320562943094e+04      -1.341077933346e+04       1.359180729042e+07       5.117382009506e+06       1.739464112946e+07 
       6.298573360318e-03       1.735453983095e+07       1.734826960176e+07      -1.264623282823e+04      -1.284268585979e+04       1.347503308911e+07       5.098609098380e+06       1.733082958479e+07 
       6.422333438799e-03       1.729110104494e+07       1.728466728062e+07      -1.211930135905e+04      -1.230756239828e+04       1.335924097803e+07       5.079871004049e+06       1.726713638648e+07 
       6.546216493598e-03       1.722778748917e+07       1.722118784584e+07      -1.162244995874e+04      -1.180298678548e+04       1.324440109513e+07       5.061170764401e+06       1.720357186094e+07 
       6.670216510049e-03       1.716460948662e+07       1.715784184604e+07      -1.115350436353e+04      -1.132675093682e+04       1.313048784336e+07       5.042511377047e+06       1.714014619786e+07 
       6.794327896773e-03       1.710156862274e+07       1.709463074868e+07      -1.071047389381e+04      -1.087683320992e+04       1.301747336545e+07       5.023893262291e+06       1.707686082601e+07 
       6.918545451462e-03       1.703867197253e+07       1.703156159959e+07      -1.029154212872e+04      -1.045138893184e+04       1.290533836235e+07       5.005318463594e+06       1.701372269104e+07 
       7.042864329868e-03       1.697592713114e+07       1.696864184651e+07      -9.895046423707e+03      -1.004872959762e+04       1.279406790004e+07       4.986789177022e+06       1.695073925732e+07 
       7.167280017662e-03       1.691333487455e+07       1.690587211322e+07      -9.519458632816e+03      -9.667303293579e+03       1.268364536944e+07       4.968305599714e+06       1.688791119505e+07 
       7.291788304889e-03       1.685090376109e+07       1.684326081671e+07      -9.163380284702e+03      -9.305689798754e+03       1.257406285520e+07       4.949870219398e+06       1.682524696071e+07 
       7.416385262726e-03       1.678863989228e+07       1.678081398561e+07      -8.825524594139e+03      -8.962582315665e+03       1.246531270710e+07       4.931484808287e+06       1.676275257847e+07 
       7.541067222332e-03       1.672654362965e+07       1.671853187939e+07      -8.504704399690e+03      -8.636775220177e+03       1.235738446425e+07       4.913149453113e+06       1.670042834290e+07 
       7.665830755565e-03       1.666461804656e+07       1.665641756815e+07      -8.199827266059e+03      -8.327159087874e+03       1.225027049242e+07       4.894865043115e+06       1.663827727629e+07 
       7.790672657401e-03       1.660286896240e+07       1.659447715622e+07      -7.909886732259e+03      -8.032711806356e+03       1.214396531369e+07       4.876633288036e+06       1.657630519028e+07 
       7.915589929862e-03       1.654129668573e+07       1.653271083703e+07      -7.633950628911e+03      -7.752486710363e+03       1.203845893469e+07       4.858454258940e+06       1.651451232676e+07 
       8.040579767334e-03       1.647990492949e+07       1.647112267107e+07      -7.371158693866e+03      -7.485610160003e+03       1.193374320889e+07       4.840329048181e+06       1.645290239899e+07 
       8.165639543122e-03       1.641869599613e+07       1.640971499124e+07      -7.120713970450e+03      -7.231272805680e+03       1.182980782670e+07       4.822258317172e+06       1.639147765505e+07 
       8.290766797133e-03       1.635767643422e+07       1.634849471046e+07      -6.881879852778e+03      -6.988726586348e+03       1.172664459168e+07       4.804243989253e+06       1.633024463230e+07 
       8.415959224585e-03       1.629684471159e+07       1.628746027794e+07      -6.653969645548e+03      -6.757274128167e+03       1.162423833699e+07       4.786285594231e+06       1.626920173241e+07 
       8.541214665639e-03       1.623619859806e+07       1.622660936684e+07      -6.436345545524e+03      -6.536267709337e+03       1.152257265020e+07       4.768382452029e+06       1.620834664399e+07 
       8.666531095872e-03       1.617574333992e+07       1.616594752473e+07      -6.228417719120e+03      -6.325108323854e+03       1.142163601247e+07       4.750536096997e+06       1.614768458273e+07 
       8.791906617517e-03       1.611548187566e+07       1.610547754892e+07      -6.029636476548e+03      -6.123237733686e+03       1.132141513722e+07       4.732747364403e+06       1.608721838773e+07 
       8.917339451401e-03       1.605541289516e+07       1.604519822223e+07      -5.839488375870e+03      -5.930134512610e+03       1.122189418901e+07       4.715015853524e+06       1.602694669659e+07 
       9.042827929519e-03       1.599553831643e+07       1.598511112775e+07      -5.657496030812e+03      -5.745313850582e+03       1.112306058956e+07       4.697342092603e+06       1.596687130475e+07 
       9.168370488182e-03       1.593585839016e+07       1.592521661729e+07      -5.483213483785e+03      -5.568322855729e+03       1.102490205779e+07       4.679726142951e+06       1.590699242083e+07 
       9.293965661697e-03       1.587637264780e+07       1.586551415641e+07      -5.316224117459e+03      -5.398738432588e+03       1.092740786844e+07       4.662167849473e+06       1.584730951789e+07 
       9.419612076537e-03       1.581707928663e+07       1.580600176531e+07      -5.156138170166e+03      -5.236164759129e+03       1.083056888679e+07       4.644666663451e+06       1.578782073073e+07 
       9.545308445944e-03       1.575798687013e+07       1.574668859840e+07      -5.002594438418e+03      -5.080235016097e+03       1.073438590755e+07       4.627225121225e+06       1.572853468043e+07 
       9.671053564940e-03       1.569908706114e+07       1.568756579569e+07      -4.855249463241e+03      -4.930600404385e+03       1.063885126429e+07       4.609840746693e+06       1.566944295027e+07 
       9.796846305717e-03       1.564038371773e+07       1.562863749647e+07      -4.713785298092e+03      -4.786938034358e+03       1.054396894795e+07       4.592514688180e+06       1.561054944371e+07 
       9.922685613359e-03       1.558187669776e+07       1.556990371676e+07      -4.577902645430e+03      -4.648943955330e+03       1.044974355037e+07       4.575246917907e+06       1.555185406656e+07 
       1.004857050188e-02       1.552355949561e+07       1.551135760042e+07      -4.447318857811e+03      -4.516331125601e+03       1.035617862103e+07       4.558035519546e+06       1.549335030499e+07 
       1.017450005057e-02       1.546544576615e+07       1.545301378034e+07      -4.321774304955e+03      -4.388835878631e+03       1.026329436847e+07       4.540884565082e+06       1.543505199996e+07 
       1.030047340056e-02       1.540752556281e+07       1.539486167182e+07      -4.201018417968e+03      -4.266203749764e+03       1.017109786108e+07       4.523791122008e+06       1.537694918336e+07 
       1.042648975167e-02       1.534979712105e+07       1.533689951916e+07      -4.084817888681e+03      -4.148197803636e+03       1.007960405211e+07       4.506754694733e+06       1.531904017073e+07 
       1.055254835949e-02       1.529226453974e+07       1.527913178275e+07      -3.972954755865e+03      -4.034596690250e+03       9.988833706976e+06       4.489776528952e+06       1.526132919656e+07 
       1.067864853266e-02       1.523492736738e+07       1.522155785602e+07      -3.865222585992e+03      -3.925190766459e+03       9.898805841207e+06       4.472856511216e+06       1.520381587527e+07 
       1.080478963029e-02       1.517778226877e+07       1.516417438624e+07      -3.761426176603e+03      -3.819781794781e+03       9.809538383685e+06       4.455993689064e+06       1.514649696913e+07 
       1.093097105964e-02       1.512082975210e+07       1.510698176576e+07      -3.661382452411e+03      -3.718183853322e+03       9.721051947839e+06       4.439188234123e+06       1.508937306134e+07 
       1.105719227393e-02       1.506407038036e+07       1.504998076862e+07      -3.564918724063e+03      -3.620221567557e+03       9.633366815918e+06       4.422440349164e+06       1.503244484124e+07 
       1.118345277030e-02       1.500750476402e+07       1.499317210846e+07      -3.471871980044e+03      -3.525729391191e+03       9.546502289931e+06       4.405750244315e+06       1.497571302330e+07 
       1.130975208789e-02       1.495112805284e+07       1.493655056136e+07      -3.382086995135e+03      -3.434549685157e+03       9.460472683177e+06       4.389116501514e+06       1.491917278740e+07 
       1.143608980611e-02       1.489494313302e+07       1.488011937689e+07      -3.295418830218e+03      -3.346535256456e+03       9.375295324564e+06       4.372540006930e+06       1.486282714557e+07 
       1.156246554299e-02       1.483894932222e+07       1.482387796054e+07      -3.211729627228e+03      -3.261546103032e+03       9.290982956080e+06       4.356020582594e+06       1.480667549269e+07 
       1.168887895364e-02       1.478314211657e+07       1.476782163210e+07      -3.130888126848e+03      -3.179448924147e+03       9.207543232632e+06       4.339556912117e+06       1.475071335427e+07 
       1.181532972884e-02       1.472752711615e+07       1.471195641319e+07      -3.052772204144e+03      -3.100119695361e+03       9.124987301379e+06       4.323150670307e+06       1.469494642338e+07 
       1.194181759369e-02       1.467210067230e+07       1.465627855353e+07      -2.977264243938e+03      -3.023438972046e+03       9.043317453974e+06       4.306800787332e+06       1.463937106361e+07 
       1.206834230645e-02       1.461685916043e+07       1.460078431076e+07      -2.904252798841e+03      -2.949293573212e+03       8.962532950238e+06       4.290506195527e+06       1.458398364566e+07 
       1.219490365732e-02       1.456180876910e+07       1.454548030181e+07      -2.833634129615e+03      -2.877578145818e+03       8.882636054165e+06       4.274268730192e+06       1.452879040779e+07 
       1.232150146741e-02       1.450694121102e+07       1.449035782516e+07      -2.765306986680e+03      -2.808189865196e+03       8.803617119972e+06       4.258085932227e+06       1.447378299125e+07 
       1.244813558777e-02       1.445227038689e+07       1.443543167410e+07      -2.699179479887e+03      -2.741035411602e+03       8.725477294899e+06       4.241961915148e+06       1.441897537860e+07 
       1.257480589842e-02       1.439778042143e+07       1.438068492610e+07      -2.635158749327e+03      -2.676020480528e+03       8.648196874196e+06       4.225891954423e+06       1.436435151063e+07 
       1.270151230758e-02       1.434347445360e+07       1.432612110911e+07      -2.573160082503e+03      -2.613059041687e+03       8.571765489411e+06       4.209876973352e+06       1.430991452561e+07 
       1.282825475080e-02       1.428935259422e+07       1.427174035845e+07      -2.513102377728e+03      -2.552068731843e+03       8.496168871513e+06       4.193916985984e+06       1.425566447113e+07 
       1.295503319029e-02       1.423541451367e+07       1.421754232330e+07      -2.454908414659e+03      -2.492971129522e+03       8.421390787266e+06       4.178011872496e+06       1.420160093993e+07 
       1.308184761420e-02       1.418166298739e+07       1.416352997530e+07      -2.398505243685e+03      -2.435692150398e+03       8.347415501337e+06       4.162162433077e+06       1.414772665214e+07 
       1.320869803603e-02       1.412808804229e+07       1.410969310122e+07      -2.343821273903e+03      -2.380159090048e+03       8.274218700948e+06       4.146365703269e+06       1.409403153126e+07 
       1.333558449405e-02       1.407469845197e+07       1.405604091835e+07      -2.290791427765e+03      -2.326305858678e+03       8.201786455594e+06       4.130624253569e+06       1.404052431463e+07 
       1.346250705078e-02       1.402148857245e+07       1.400256758780e+07      -2.239351332611e+03      -2.274067082444e+03       8.130095874165e+06       4.114936391020e+06       1.398719924750e+07 
       1.358946579245e-02       1.396845634076e+07       1.394927087299e+07      -2.189440205355e+03      -2.223381032926e+03       8.059126034869e+06       4.099301474642e+06       1.393405415112e+07 
       1.371646082866e-02       1.391560926088e+07       1.389615903036e+07      -2.141001574338e+03      -2.174190360262e+03       7.988861705838e+06       4.083721716157e+06       1.388109654358e+07 
       1.384349229187e-02       1.386293533390e+07       1.384321928403e+07      -2.093978545716e+03      -2.126437285889e+03       7.919276560252e+06       4.068193529620e+06       1.382831423588e+07 
       1.397056033712e-02       1.381044094600e+07       1.379045861829e+07      -2.048319616416e+03      -2.080069505899e+03       7.850355435140e+06       4.052718792321e+06       1.377571360909e+07 
       1.409766514162e-02       1.375812121598e+07       1.373787180770e+07      -2.003973918695e+03      -2.035035361617e+03       7.782077211905e+06       4.037296029892e+06       1.372328965145e+07 
       1.422480690453e-02       1.370597973011e+07       1.368546273146e+07      -1.960894101373e+03      -1.991286765661e+03       7.714426306788e+06       4.021926284771e+06       1.367104590636e+07 
       1.435198584663e-02       1.365401253873e+07       1.363322738561e+07      -1.919033832325e+03      -1.948776665604e+03       7.647383571706e+06       4.006608371765e+06       1.361897834535e+07 
       1.447920221014e-02       1.360221834710e+07       1.358116449843e+07      -1.878349198845e+03      -1.907460466079e+03       7.580932137530e+06       3.991341889734e+06       1.356708560500e+07 
       1.460645625846e-02       1.355059862762e+07       1.352927562580e+07      -1.838798584541e+03      -1.867295903743e+03       7.515057426445e+06       3.976127253691e+06       1.351536909590e+07 
       1.460807695261e-02       1.354994230678e+07       1.352861587534e+07      -1.838302068754e+03      -1.866791680583e+03       7.514222166474e+06       3.975933809449e+06       1.351471155399e+07 
       1.473374827604e-02       1.349914995638e+07       1.347755733444e+07      -1.800341512366e+03      -1.828241872378e+03       7.449742870433e+06       3.960963438149e+06       1.346382533212e+07 
       1.486107856819e-02       1.344787509596e+07       1.342601248293e+07      -1.762940067167e+03      -1.790259867465e+03       7.384976025936e+06       3.945851239320e+06       1.341245702008e+07 
       1.498844746099e-02       1.339676975239e+07       1.337463675245e+07      -1.726557027395e+03      -1.753312088922e+03       7.320741186640e+06       3.930789377355e+06       1.336125980956e+07 
       1.511585530116e-02       1.334583588625e+07       1.332343221359e+07      -1.691157551258e+03      -1.717363153417e+03       7.257026715376e+06       3.915778415433e+06       1.331023561499e+07 
       1.524330245600e-02       1.329506811266e+07       1.327239340177e+07      -1.656707332320e+03      -1.682378221340e+03       7.193817491544e+06       3.900816752605e+06       1.325937899447e+07 
       1.537078931333e-02       1.324447245438e+07       1.322152652195e+07      -1.623174909541e+03      -1.648325342668e+03       7.131105124053e+06       3.885906149212e+06       1.320869593144e+07 
       1.549831628145e-02       1.319404060262e+07       1.317082317531e+07      -1.590528368603e+03      -1.615172107140e+03       7.068873924072e+06       3.871044147065e+06       1.315817807017e+07 
