# Matter power spectrum P(k) at redshift z=0
# for k=1.02999e-05 to 8.38645 h/Mpc,
# number of wavenumbers equal to 614
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029988942314e-05       4.827748395354e+01 
       2.296569645408e-05       1.050932259215e+02 
       3.567463602344e-05       1.611118427696e+02 
       4.845976751670e-05       2.168505396458e+02 
       6.135467970122e-05       2.726139899524e+02 
       7.439378034344e-05       3.286366924036e+02 
       8.761259479997e-05       3.851230790740e+02 
       1.010480774324e-04       4.422640750626e+02 
       1.147389397253e-04       5.002456842279e+02 
       1.287259990196e-04       5.592542676278e+02 
       1.430525517841e-04       6.194802711059e+02 
       1.577647753069e-04       6.811211811883e+02 
       1.729121615520e-04       7.443840873435e+02 
       1.885479866332e-04       8.094880587366e+02 
       2.047298188344e-04       8.766664454428e+02 
       2.215200672374e-04       9.461691725290e+02 
       2.389865716804e-04       1.018265059535e+03 
       2.572032327725e-04       1.093244178477e+03 
       2.762506778199e-04       1.171420233002e+03 
       2.962169545060e-04       1.253132929186e+03 
       3.171982386896e-04       1.338750271083e+03 
       3.392995354187e-04       1.428670688664e+03 
       3.626353428429e-04       1.523324853492e+03 
       3.873302369091e-04       1.623177012206e+03 
       4.135193204461e-04       1.728725578018e+03 
       4.413484637822e-04       1.840502695507e+03 
       4.709742462505e-04       1.959072393516e+03 
       5.025634905965e-04       2.085026916794e+03 
       5.362922683631e-04       2.218980772396e+03 
       5.723442481926e-04       2.361562028004e+03 
       6.109082664858e-04       2.513400469435e+03 
       6.521750277060e-04       2.675112372273e+03 
       6.963328961847e-04       2.847281885642e+03 
       7.435628262924e-04       3.030439423745e+03 
       7.940325914584e-04       3.225037896678e+03 
       8.478906042772e-04       3.431428150027e+03 
       9.052597492326e-04       3.649835511839e+03 
       9.662317472631e-04       3.880339511975e+03 
       1.030862606003e-03       4.122859173134e+03 
       1.099169657207e-03       4.377145698823e+03 
       1.171130538106e-03       4.642783765209e+03 
       1.246684255478e-03       4.919201835697e+03 
       1.325734221634e-03       5.205682967586e+03 
       1.408152922563e-03       5.501378016302e+03 
       1.493787716566e-03       5.805410706669e+03 
       1.582467192949e-03       6.116818792842e+03 
       1.674007545105e-03       6.434613872503e+03 
       1.768218508885e-03       6.757806948649e+03 
       1.864908552868e-03       7.085430389483e+03 
       1.963889149187e-03       7.416554885001e+03 
       2.064978077772e-03       7.750302571133e+03 
       2.168001810089e-03       8.085855065932e+03 
       2.272797077754e-03       8.422458991401e+03 
       2.379211760709e-03       8.759427553527e+03 
       2.487105236145e-03       9.096139315967e+03 
       2.596348320867e-03       9.432037095341e+03 
       2.706822922914e-03       9.766624778676e+03 
       2.818421498152e-03       1.009946023048e+04 
       2.931046387413e-03       1.043015649073e+04 
       3.044609091513e-03       1.075837117982e+04 
       3.159029525989e-03       1.108380694430e+04 
       3.274235284856e-03       1.140620304445e+04 
       3.390160932896e-03       1.172533542411e+04 
       3.506747338601e-03       1.204100853558e+04 
       3.623941054505e-03       1.235305673353e+04 
       3.741693747755e-03       1.266133732643e+04 
       3.859961681170e-03       1.296572958946e+04 
       3.978705243267e-03       1.326613146636e+04 
       4.097888524652e-03       1.356246125302e+04 
       4.217478937578e-03       1.385464924725e+04 
       4.337446875166e-03       1.414263915694e+04 
       4.457765406739e-03       1.442638860264e+04 
       4.578410005789e-03       1.470586352668e+04 
       4.699358307291e-03       1.498104341318e+04 
       4.820589891269e-03       1.525190980154e+04 
       4.942086089815e-03       1.551845350769e+04 
       5.063829814972e-03       1.578067269130e+04 
       5.185805405176e-03       1.603856727570e+04 
       5.307998488174e-03       1.629214704857e+04 
       5.430395858569e-03       1.654142701160e+04 
       5.552985368335e-03       1.678641659368e+04 
       5.675755828846e-03       1.702714038910e+04 
       5.798696923112e-03       1.726361348785e+04 
       5.921799127084e-03       1.749586790302e+04 
       6.045053639012e-03       1.772392234975e+04 
       6.168452315956e-03       1.794780876918e+04 
       6.291987616663e-03       1.816756183168e+04 
       6.415652550112e-03       1.838320814015e+04 
