# Matter power spectrum P(k) at redshift z=0
# for k=1.00199e-05 to 7.67956 h/Mpc,
# number of wavenumbers equal to 607
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.001989208876e-05       5.245401821660e+01 
       2.270702571531e-05       1.159971953929e+02 
       3.543673948395e-05       1.786291728615e+02 
       4.824225650947e-05       2.409390344881e+02 
       6.115732709957e-05       3.032705618864e+02 
       7.421652074123e-05       3.658873171644e+02 
       8.745552707832e-05       4.290186273433e+02 
       1.009114697762e-04       4.928784255873e+02 
       1.146232371989e-04       5.576749843034e+02 
       1.286318338573e-04       6.236168653535e+02 
       1.429807565981e-04       6.909171190580e+02 
       1.577163994619e-04       7.597178656553e+02 
       1.728884910013e-04       8.303921543709e+02 
       1.885505675555e-04       9.031200029812e+02 
       2.047604854459e-04       9.781619404191e+02 
       2.215809741820e-04       1.055796902989e+03 
       2.390802314115e-04       1.136324805057e+03 
       2.573325583201e-04       1.220069139140e+03 
       2.764190312837e-04       1.307379593423e+03 
       2.964282014950e-04       1.398634653403e+03 
       3.174568087376e-04       1.494244082032e+03 
       3.396104880923e-04       1.594651229035e+03 
       3.630044388118e-04       1.700334927965e+03 
       3.877640126101e-04       1.811810863893e+03 
       4.140251641234e-04       1.929632036490e+03 
       4.419346895865e-04       2.054388087998e+03 
       4.716501617397e-04       2.186702943188e+03 
       5.033394514367e-04       2.327230435082e+03 
       5.371797123992e-04       2.476647269550e+03 
       5.733556995637e-04       2.635642874774e+03 
       6.120572994312e-04       2.804905772102e+03 
       6.534761796116e-04       2.985106009960e+03 
       6.978015207800e-04       3.176873981347e+03 
       7.452148812178e-04       3.380775760065e+03 
       7.958843599427e-04       3.597286331879e+03 
       8.499583582084e-04       3.826761887221e+03 
       9.075593696435e-04       4.069413767587e+03 
       9.687783266790e-04       4.325286133013e+03 
       1.033670063279e-03       4.594240191261e+03 
       1.102250397546e-03       4.875946975666e+03 
       1.174495187796e-03       5.169890268779e+03 
       1.250341492663e-03       5.475379650438e+03 
       1.329690712695e-03       5.791564030913e+03 
       1.412413360962e-03       6.117443276442e+03 
       1.498354949869e-03       6.451999539433e+03 
       1.587342416268e-03       6.794120379936e+03 
       1.679190536064e-03       7.142669920349e+03 
       1.773707880176e-03       7.496517743448e+03 
       1.870702002265e-03       7.854563086732e+03 
       1.969983692183e-03       8.215754174923e+03 
       2.071370253505e-03       8.579102593934e+03 
       2.174687856039e-03       8.943691767958e+03 
       2.279773072442e-03       9.308682420986e+03 
       2.386473736182e-03       9.673312829683e+03 
       2.494649263526e-03       1.003690002375e+04 
       2.604170572922e-03       1.039883318974e+04 
       2.714919717697e-03       1.075857225917e+04 
       2.826789327544e-03       1.111564410422e+04 
       2.939681933919e-03       1.146963080074e+04 
       3.053509236159e-03       1.182017449766e+04 
       3.168191349678e-03       1.216696027249e+04 
       3.283656065040e-03       1.250971972631e+04 
       3.399838137026e-03       1.284822660527e+04 
       3.516678615477e-03       1.318228358938e+04 
       3.634124224360e-03       1.351172976134e+04 
       3.752126791699e-03       1.383643070879e+04 
       3.870642730432e-03       1.415627355341e+04 
       3.989632568551e-03       1.447116851090e+04 
       4.109060525826e-03       1.478105106446e+04 
       4.228894133821e-03       1.508586184618e+04 
       4.349103895675e-03       1.538556700429e+04 
       4.469662982016e-03       1.568013671486e+04 
       4.590546959545e-03       1.596956349220e+04 
       4.711733548945e-03       1.625383783699e+04 
       4.833202409035e-03       1.653296495283e+04 
       4.954934944344e-03       1.680695434673e+04 
       5.076914133519e-03       1.707583110532e+04 
       5.199124376258e-03       1.733961132457e+04 
       5.321551356683e-03       1.759832647845e+04 
       5.444181921306e-03       1.785200883174e+04 
       5.567003969930e-03       1.810069961737e+04 
       5.690006358028e-03       1.834443281361e+04 
       5.813178809308e-03       1.858325752523e+04 
       5.936511837310e-03       1.881722009136e+04 
       6.059996675034e-03       1.904636191076e+04 
       6.183625211694e-03       1.927074369451e+04 
       6.307389935817e-03       1.949040551783e+04 
       6.431283883996e-03       1.970540112980e+04 
       6.555300594659e-03       1.991579483538e+04 
       6.679434066339e-03       2.012162831083e+04 
       6.803678719944e-03       2.032295723607e+04 
       6.928029364611e-03       2.051985073660e+04 
       7.052481166760e-03       2.071234752345e+04 
       7.177029622026e-03       2.090050962531e+04 
       7.301670529760e-03       2.108439273706e+04 
       7.426399969845e-03       2.126406046995e+04 
       7.551214281592e-03       2.143955774703e+04 
       7.676110044501e-03       2.161094049430e+04 
       7.801084060718e-03       2.177828367433e+04 
       7.926133339000e-03       2.194162257270e+04 
       8.051255080067e-03       2.210100882809e+04 
       8.176446663184e-03       2.225652793135e+04 
       8.301705633878e-03       2.240819854088e+04 
       8.427029692667e-03       2.255610002045e+04 
       8.552416684714e-03       2.270027735888e+04 
       8.677864590329e-03       2.284077891757e+04 
       8.803371516223e-03       2.297765674791e+04 
       8.928935687466e-03       2.311096083483e+04 
       9.054555440076e-03       2.324075016473e+04 
       9.180229214183e-03       2.336708565585e+04 
       9.305955547730e-03       2.348998116003e+04 
       9.431733070643e-03       2.360951314209e+04 
       9.557560499458e-03       2.372572497279e+04 
       9.683436632338e-03       2.383866252027e+04 
       9.809360344475e-03       2.394836696209e+04 
       9.935330583818e-03       2.405489193537e+04 
       1.006134636713e-02       2.415828448939e+04 
       1.018740677632e-02       2.425858305380e+04 
       1.031351095505e-02       2.435583782536e+04 
       1.043965810556e-02       2.445007866003e+04 
       1.056584748578e-02       2.454136690242e+04 
       1.069207840658e-02       2.462973924154e+04 
       1.081835022924e-02       2.471523516472e+04 
       1.094466236310e-02       2.479790279565e+04 
       1.107101426341e-02       2.487776627247e+04 
       1.119740542925e-02       2.495488434422e+04 
       1.132383540166e-02       2.502928558180e+04 
       1.145030376188e-02       2.510103420048e+04 
       1.157681012972e-02       2.517013177573e+04 
       1.170335416202e-02       2.523663094114e+04 
       1.182993555124e-02       2.530058894083e+04 
       1.195655402416e-02       2.536204313906e+04 
       1.208320934060e-02       2.542098385813e+04 
       1.220990129236e-02       2.547751675977e+04 
       1.233662970207e-02       2.553163618486e+04 
       1.246339442228e-02       2.558336840555e+04 
       1.259019533451e-02       2.563277772143e+04 
       1.271703234841e-02       2.567988501746e+04 
       1.284390540095e-02       2.572472230781e+04 
       1.297081445575e-02       2.576732985183e+04 
       1.309775950236e-02       2.580772662501e+04 
       1.322474055563e-02       2.584598259613e+04 
       1.335175765518e-02       2.588205269614e+04 
       1.347881086487e-02       2.591602813588e+04 
       1.360590027226e-02       2.594796091263e+04 
       1.373302598824e-02       2.597783562622e+04 
       1.386018814659e-02       2.600568920631e+04 
       1.398738690363e-02       2.603156840671e+04 
       1.411462243788e-02       2.605548668830e+04 
       1.424189494975e-02       2.607748116395e+04 
       1.436920466133e-02       2.609756946366e+04 
       1.449655181610e-02       2.611580569182e+04 
       1.462393667873e-02       2.613217735835e+04 
       1.474789701500e-02       2.614637902934e+04 
       1.475135953495e-02       2.614674650289e+04 
       1.487882069134e-02       2.615951702102e+04 
       1.500632047525e-02       2.617053876440e+04 
       1.513385923469e-02       2.617981453987e+04 
       1.526143733823e-02       2.618737450570e+04 
       1.538905517499e-02       2.619325442001e+04 
       1.551671315456e-02       2.619746463069e+04 
       1.564441170704e-02       2.620005091712e+04 
       1.577215128302e-02       2.620100731310e+04 
       1.589993235360e-02       2.620039658925e+04 
       1.602775541049e-02       2.619820334636e+04 
       1.615562096605e-02       2.619447791821e+04 
       1.628352955336e-02       2.618923198037e+04 
       1.641148172637e-02       2.618248951664e+04 
       1.653947806000e-02       2.617427205502e+04 
       1.666751915030e-02       2.616460194571e+04 
       1.679560561459e-02       2.615349911752e+04 
       1.692373809166e-02       2.614099967280e+04 
       1.705191724195e-02       2.612710005888e+04 
       1.718014374778e-02       2.611183171983e+04 
