# Matter power spectrum P(k) at redshift z=0
# for k=1.02999e-05 to 8.38645 h/Mpc,
# number of wavenumbers equal to 614
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029988942314e-05       4.827738293878e+01 
       2.296569645408e-05       1.050929985691e+02 
       3.567463602344e-05       1.611114740090e+02 
       4.845976751670e-05       2.168500040298e+02 
       6.135467970122e-05       2.726132516102e+02 
       7.439378034344e-05       3.286357044186e+02 
       8.761259479997e-05       3.851217824876e+02 
       1.010480774324e-04       4.422623975206e+02 
       1.147389397253e-04       5.002435382421e+02 
       1.287259990196e-04       5.592515483978e+02 
       1.430525517841e-04       6.194768538282e+02 
       1.577647753069e-04       6.810612328704e+02 
       1.729121615520e-04       7.443116661304e+02 
       1.885479866332e-04       8.094014554622e+02 
       2.047298188344e-04       8.765637502855e+02 
       2.215200672374e-04       9.460482415471e+02 
       2.389865716804e-04       1.018123475444e+03 
       2.572032327725e-04       1.093079204587e+03 
       2.762506778199e-04       1.171228759010e+03 
       2.962169545060e-04       1.252911407305e+03 
       3.171982386896e-04       1.338494640733e+03 
       3.392995354187e-04       1.428376287667e+03 
       3.626353428429e-04       1.522986313409e+03 
       3.873302369091e-04       1.622788135190e+03 
       4.135193204461e-04       1.728279192271e+03 
       4.413484637822e-04       1.839990486248e+03 
       4.709742462505e-04       1.958484706356e+03 
       5.025634905965e-04       2.084352530530e+03 
       5.362922683631e-04       2.218206638825e+03 
       5.723442481926e-04       2.360672977263e+03 
       6.109082664858e-04       2.512378881002e+03 
       6.521750277060e-04       2.673937814071e+03 
       6.963328961847e-04       2.845930726730e+03 
       7.435628262924e-04       3.028884429974e+03 
       7.940325914584e-04       3.223247823047e+03 
       8.478906042772e-04       3.429367348000e+03 
       9.052597492326e-04       3.647463573811e+03 
       9.662317472631e-04       3.877610977851e+03 
       1.030862606003e-03       4.119723324453e+03 
       1.099169657207e-03       4.373546463587e+03 
       1.171130538106e-03       4.638659751645e+03 
       1.246684255478e-03       4.914486504981e+03 
       1.325734221634e-03       5.200304958023e+03 
       1.408152922563e-03       5.495261619121e+03 
       1.493787716566e-03       5.798476330218e+03 
       1.582467192949e-03       6.108983649178e+03 
       1.674007545105e-03       6.425792672965e+03 
       1.768218508885e-03       6.747912623418e+03 
       1.864908552868e-03       7.074374799460e+03 
       1.963889149187e-03       7.404249499409e+03 
       2.064978077772e-03       7.736659086889e+03 
       2.168001810089e-03       8.070785953435e+03 
       2.272797077754e-03       8.405877954330e+03 
       2.379211760709e-03       8.741249899621e+03 
       2.487105236145e-03       9.076282241388e+03 
       2.596348320867e-03       9.410419883710e+03 
       2.706822922914e-03       9.743168925867e+03 
       2.818421498152e-03       1.007408951522e+04 
       2.931046387413e-03       1.040279698094e+04 
       3.044609091513e-03       1.072895121871e+04 
       3.159029525989e-03       1.105225709840e+04 
       3.274235284856e-03       1.137245702223e+04 
       3.390160932896e-03       1.168932853441e+04 
       3.506747338601e-03       1.200267834292e+04 
       3.623941054505e-03       1.231234348741e+04 
       3.741693747755e-03       1.261818392279e+04 
       3.859961681170e-03       1.292008151201e+04 
       3.978705243267e-03       1.321793672248e+04 
       4.097888524652e-03       1.351167029079e+04 
       4.217478937578e-03       1.380121489566e+04 
       4.337446875166e-03       1.408651655194e+04 
       4.457765406739e-03       1.436753510267e+04 
       4.578410005789e-03       1.464423864400e+04 
       4.699358307291e-03       1.491660871218e+04 
       4.820589891269e-03       1.518462884247e+04 
       4.942086089815e-03       1.544829174950e+04 
       5.063829814972e-03       1.570759739548e+04 
       5.185805405176e-03       1.596254743405e+04 
       5.307998488174e-03       1.621315326561e+04 
       5.430395858569e-03       1.645943140797e+04 
       5.552985368335e-03       1.670139277114e+04 
       5.675755828846e-03       1.693906328410e+04 
       5.798696923112e-03       1.717245936937e+04 
       5.921799127084e-03       1.740161422501e+04 
       6.045053639012e-03       1.762654778921e+04 
       6.168452315956e-03       1.784729311618e+04 
       6.291987616663e-03       1.806388594900e+04 
       6.415652550112e-03       1.827635400060e+04 
       6.539440629109e-03       1.848473119096e+04 
       6.663345828382e-03       1.868905656332e+04 
       6.787362546700e-03       1.888936076852e+04 
       6.911485572593e-03       1.908568183441e+04 
       7.035710053275e-03       1.927806437428e+04 
       7.160031466466e-03       1.946654038361e+04 
       7.284445594787e-03       1.965114882009e+04 
       7.408948502480e-03       1.983192623992e+04 
       7.533536514220e-03       2.000891362365e+04 
       7.658206195796e-03       2.018214585813e+04 
       7.782954336493e-03       2.035167568881e+04 
       7.907777932996e-03       2.051753108165e+04 
       8.032674174678e-03       2.067975426873e+04 
       8.157640430130e-03       2.083838931277e+04 
       8.282674234823e-03       2.099347268089e+04 
       8.407773279796e-03       2.114503796841e+04 
       8.532935401266e-03       2.129312981803e+04 
       8.658158571085e-03       2.143779790166e+04 
       8.783440887968e-03       2.157906494382e+04 
       8.908780569411e-03       2.171697681483e+04 
       9.034175944250e-03       2.185156951453e+04 
       9.159625445804e-03       2.198288275052e+04 
       9.285127605538e-03       2.211095648035e+04 
       9.410681047221e-03       2.223581916909e+04 
       9.536284481523e-03       2.235750198635e+04 
       9.661936701017e-03       2.247606677341e+04 
       9.787636575557e-03       2.259153096070e+04 
       9.913383047995e-03       2.270392472517e+04 
       1.003917513021e-02       2.281330268465e+04 
       1.016501189945e-02       2.291969428700e+04 
       1.029089249488e-02       2.302312151078e+04 
       1.041681611445e-02       2.312363188708e+04 
       1.054278201196e-02       2.322126454403e+04 
       1.066878949428e-02       2.331603564170e+04 
       1.079483791886e-02       2.340799082131e+04 
       1.092092669137e-02       2.349716858347e+04 
       1.104705526345e-02       2.358360185020e+04 
       1.117322313073e-02       2.366731643409e+04 
       1.129942983092e-02       2.374836447824e+04 
       1.142567494201e-02       2.382672792147e+04 
       1.155195808065e-02       2.390248703306e+04 
       1.167827890062e-02       2.397565527104e+04 
       1.180463709141e-02       2.404627726132e+04 
       1.193103237688e-02       2.411437524136e+04 
       1.205746451403e-02       2.417998450284e+04 
       1.218393329187e-02       2.424315443116e+04 
       1.231043853034e-02       2.430386940548e+04 
       1.243698007934e-02       2.436219739822e+04 
       1.256355781777e-02       2.441816166054e+04 
       1.269017165273e-02       2.447178565984e+04 
       1.281682151870e-02       2.452312104379e+04 
       1.294350737681e-02       2.457216474488e+04 
       1.307022921416e-02       2.461896215402e+04 
       1.319698704322e-02       2.466350493486e+04 
       1.332378090123e-02       2.470592889620e+04 
       1.345061084968e-02       2.474614559305e+04 
       1.357747697383e-02       2.478422944576e+04 
       1.370437938225e-02       2.482020379393e+04 
       1.383131820645e-02       2.485409933755e+04 
       1.395829360045e-02       2.488593618601e+04 
       1.408530574052e-02       2.491574843177e+04 
       1.421235482484e-02       2.494355131758e+04 
       1.433944107323e-02       2.496938727957e+04 
       1.446656472693e-02       2.499326759031e+04 
       1.453371568424e-02       2.500509874803e+04 
       1.459372604839e-02       2.501522121467e+04 
       1.472092532111e-02       2.503527456255e+04 
       1.484816284942e-02       2.505345168499e+04 
       1.497543895845e-02       2.506978172942e+04 
       1.510275399396e-02       2.508429040772e+04 
       1.523010832227e-02       2.509699416665e+04 
       1.535750233025e-02       2.510791468391e+04 
       1.548493642521e-02       2.511708773821e+04 
       1.561241103498e-02       2.512453793057e+04 
       1.573992660784e-02       2.513027410978e+04 
       1.586748361261e-02       2.513432821580e+04 
       1.599508253866e-02       2.513672486268e+04 
       1.612272389599e-02       2.513747698974e+04 
       1.625040821533e-02       2.513663067672e+04 
       1.637813604824e-02       2.513418283522e+04 
       1.650590796723e-02       2.513016808440e+04 
       1.663372456591e-02       2.512460484371e+04 
       1.676158645912e-02       2.511752367559e+04 
       1.688949428318e-02       2.510892739194e+04 
       1.701744869600e-02       2.509885630818e+04 
       1.714545037733e-02       2.508733136351e+04 
       1.727350002901e-02       2.507436277789e+04 
       1.740159837517e-02       2.505996909784e+04 
       1.752974616252e-02       2.504419372520e+04 
       1.765794416062e-02       2.502703434729e+04 
       1.778619316216e-02       2.500853057268e+04 
       1.791449398332e-02       2.498869251689e+04 
       1.804284746402e-02       2.496751269127e+04 
       1.817125446833e-02       2.494508329508e+04 
       1.829971588481e-02       2.492135208033e+04 
       1.842823262687e-02       2.489636958451e+04 
       1.855680563318e-02       2.487015084701e+04 
       1.868543586810e-02       2.484273462601e+04 
       1.881412432206e-02       2.481410671905e+04 
       1.894287201205e-02       2.478431857020e+04 
       1.907167998208e-02       2.475334690211e+04 
       1.920054930362e-02       2.472127244119e+04 
       1.932948107615e-02       2.468808028538e+04 
       1.945847642767e-02       2.465375680744e+04 
       1.958753651519e-02       2.461838361463e+04 
       1.971666252537e-02       2.458192331952e+04 
       1.984585567499e-02       2.454446606654e+04 
       1.997511721167e-02       2.450595893208e+04 
       2.010444841437e-02       2.446643388275e+04 
       2.023385059410e-02       2.442592975105e+04 
       2.036332509456e-02       2.438443923544e+04 
       2.049287329279e-02       2.434200808664e+04 
       2.062249659994e-02       2.429870203906e+04 
       2.075219646193e-02       2.425437000178e+04 
       2.088197436021e-02       2.420922104100e+04 
       2.101183181258e-02       2.416313400059e+04 
       2.114177037392e-02       2.411621018852e+04 
       2.127179163707e-02       2.406840487139e+04 
       2.140189723365e-02       2.401979698793e+04 
       2.153208883493e-02       2.397035492325e+04 
       2.166236815276e-02       2.392013393258e+04 
       2.179273694048e-02       2.386912242851e+04 
       2.192319699388e-02       2.381732048555e+04 
       2.205375015220e-02       2.376476086016e+04 
       2.218439829916e-02       2.371147044381e+04 
       2.231514336399e-02       2.365748684061e+04 
       2.244598732256e-02       2.360277298739e+04 
       2.257693219843e-02       2.354733078681e+04 
       2.270798006408e-02       2.349127069996e+04 
       2.283913304208e-02       2.343452808289e+04 
       2.297039330628e-02       2.337706115621e+04 
       2.310176308313e-02       2.331903834796e+04 
       2.323324465299e-02       2.326037708551e+04 
       2.336484035143e-02       2.320118100518e+04 
       2.349655257068e-02       2.314124623453e+04 
       2.362838376105e-02       2.308085249723e+04 
       2.376033643238e-02       2.301982298405e+04 
       2.389241315564e-02       2.295827733864e+04 
       2.402461656445e-02       2.289618517194e+04 
       2.415694935676e-02       2.283356062756e+04 
       2.428941429650e-02       2.277040605749e+04 
       2.442201421533e-02       2.270679322042e+04 
       2.455475201446e-02       2.264266426932e+04 
       2.468763066650e-02       2.257806922832e+04 
       2.482065321735e-02       2.251298266649e+04 
       2.495382278823e-02       2.244752424846e+04 
       2.508714257769e-02       2.238159184063e+04 
       2.522061586375e-02       2.231519029628e+04 
       2.535424600610e-02       2.224840947823e+04 
       2.548803644834e-02       2.218123553324e+04 
       2.562199072035e-02       2.211369480996e+04 
       2.575611244069e-02       2.204572454173e+04 
       2.589040531912e-02       2.197742193775e+04 
       2.602487315920e-02       2.190873300239e+04 
