# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   63       1.617962207614e+03       2.037867983675e-01       0.000000000000e+00      -1.815199082499e+00       1.313185411242e-07       7.412585374869e-04      -1.698268258668e-06 
   64       1.638734228483e+03       2.137175809780e-01       0.000000000000e+00      -2.114132662750e+00       1.307216363134e-07       7.292467147638e-04      -1.720761965714e-06 
   65       1.659726308824e+03       2.238984853051e-01       0.000000000000e+00      -2.425154988250e+00       1.301312636736e-07       7.175951252998e-04      -1.734217295910e-06 
   66       1.680927357411e+03       2.343235773887e-01       0.000000000000e+00      -2.748023401699e+00       1.295438983430e-07       7.062781453318e-04      -1.741261874039e-06 
   67       1.702319130295e+03       2.449861636064e-01       0.000000000000e+00      -3.082456318046e+00       1.289470871992e-07       6.952326704087e-04      -1.745142351204e-06 
   68       1.723883829591e+03       2.558796091878e-01       0.000000000000e+00      -3.428187507365e+00       1.283256443780e-07       6.843875309537e-04      -1.749020263240e-06 
   69       1.745629594557e+03       2.670000340089e-01       0.000000000000e+00      -3.785144054378e+00       1.276869130730e-07       6.737716937794e-04      -1.753494143050e-06 
   70       1.767569470674e+03       2.783441272433e-01       0.000000000000e+00      -4.153302744524e+00       1.270427852569e-07       6.634313744047e-04      -1.758417707193e-06 
   71       1.789713664876e+03       2.899083560129e-01       0.000000000000e+00      -4.532638287733e+00       1.264021889215e-07       6.533974966950e-04      -1.763583915753e-06 
   72       1.812069344611e+03       3.016889655450e-01       0.000000000000e+00      -4.923123687330e+00       1.257704003136e-07       6.436837411234e-04      -1.768719302703e-06 
   73       1.834640436905e+03       3.136819793303e-01       0.000000000000e+00      -5.324730608942e+00       1.251483035627e-07       6.342845231824e-04      -1.773478123111e-06 
   74       1.857427427421e+03       3.258831992807e-01       0.000000000000e+00      -5.737429749399e+00       1.245315961810e-07       6.251729019431e-04      -1.777436317163e-06 
   75       1.880427159520e+03       3.382882058867e-01       0.000000000000e+00      -6.161191205643e+00       1.239099389175e-07       6.162984187651e-04      -1.780085291031e-06 
