# Matter power spectrum P(k) at redshift z=0
# for k=1.03056e-05 to 8.30345 h/Mpc,
# number of wavenumbers equal to 613
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.030557643787e-05       4.833328761161e+01 
       2.299222992864e-05       1.052775173258e+02 
       3.572219980657e-05       1.614256727567e+02 
       4.852870942129e-05       2.172984794168e+02 
       6.144551561813e-05       2.732035112526e+02 
       7.450720075993e-05       3.293780322180e+02 
       8.774947382247e-05       3.860293174883e+02 
       1.012094844577e-04       4.433512928864e+02 
       1.149261539486e-04       5.015331982117e+02 
       1.289405270128e-04       5.607649216489e+02 
       1.432961484212e-04       6.212407977373e+02 
       1.580394683577e-04       6.831626285393e+02 
       1.732202803024e-04       7.467423137850e+02 
       1.888921949243e-04       8.122042994658e+02 
       2.051131529334e-04       8.797879559622e+02 
       2.219459789539e-04       9.497499430503e+02 
       2.394589771179e-04       1.022366603460e+03 
       2.577265670338e-04       1.097936378854e+03 
       2.768299558598e-04       1.176782229143e+03 
       2.968578381093e-04       1.259254020260e+03 
       3.179071092313e-04       1.345730778552e+03 
       3.400835715870e-04       1.436622713703e+03 
       3.635026018488e-04       1.532372830472e+03 
       3.882897368149e-04       1.633457927006e+03 
       4.145811201025e-04       1.740388688190e+03 
       4.425237354390e-04       1.853708540075e+03 
       4.722753342447e-04       1.973990900137e+03 
       5.040039477008e-04       2.101834378547e+03 
       5.378868595982e-04       2.237855568103e+03 
       5.741089104861e-04       2.382679095754e+03 
       6.128600119546e-04       2.536924836927e+03 
       6.543317791438e-04       2.701192406463e+03 
       6.987132461581e-04       2.876043463695e+03 
       7.461857165992e-04       3.061982631359e+03 
       7.969169176826e-04       3.259438150017e+03 
       8.510547602717e-04       3.468743250852e+03 
       9.087211372197e-04       3.690118888678e+03 
       9.700062887409e-04       3.923657898391e+03 
       1.034964294305e-03       4.169310094297e+03 
       1.103610192269e-03       4.426868337351e+03 
       1.175919076879e-03       4.695957093763e+03 
       1.251827298302e-03       4.976027415069e+03 
       1.331235638389e-03       5.266355179043e+03 
       1.414014105985e-03       5.566061042221e+03 
       1.500007837114e-03       5.874217558305e+03 
       1.589043522144e-03       6.189819475009e+03 
       1.680935812817e-03       6.511859070768e+03 
       1.775493263637e-03       6.839355176682e+03 
       1.872523500972e-03       7.171360875727e+03 
       1.971837456498e-03       7.506959367847e+03 
       2.073252625410e-03       7.845263223445e+03 
       2.176595401685e-03       8.185426154153e+03 
       2.281702600221e-03       8.526665954823e+03 
       2.388422303290e-03       8.868283095813e+03 
       2.496614173864e-03       9.209661869108e+03 
       2.606149368821e-03       9.550256081349e+03 
       2.716910167537e-03       9.889569964693e+03 
       2.828789410899e-03       1.022714781689e+04 
       2.941689825457e-03       1.056258189260e+04 
       3.055523289217e-03       1.089551846090e+04 
       3.170210080118e-03       1.122566126132e+04 
       3.285678135798e-03       1.155275707059e+04 
       3.401862343623e-03       1.187658120935e+04 
       3.518703872606e-03       1.219692821849e+04 
       3.636149553607e-03       1.251361912007e+04 
       3.754151310397e-03       1.282650196947e+04 
       3.872665641604e-03       1.313546120518e+04 
       3.991653151871e-03       1.344039862868e+04 
       4.111078129533e-03       1.374123018415e+04 
       4.230908167501e-03       1.403787906703e+04 
       4.351113823824e-03       1.433027921610e+04 
       4.471668318317e-03       1.461838532191e+04 
       4.592547261771e-03       1.490216775976e+04 
       4.713728414432e-03       1.518160448251e+04 
       4.835191470659e-03       1.545668483747e+04 
       4.956917866936e-03       1.572738658396e+04 
       5.078890610685e-03       1.599370262091e+04 
       5.201094127541e-03       1.625563216559e+04 
       5.323514125038e-03       1.651319199038e+04 
       5.446137470848e-03       1.676639565556e+04 
       5.568952083922e-03       1.701525310568e+04 
       5.691946837088e-03       1.725978393248e+04 
       5.815111469799e-03       1.749999765994e+04 
       5.938436509905e-03       1.773592808696e+04 
       6.061913203423e-03       1.796760800703e+04 
       6.185533451427e-03       1.819506083367e+04 
       6.309289753267e-03       1.841831516690e+04 
       6.433175155418e-03       1.863740515227e+04 
       6.557183205348e-03       1.885235206474e+04 
       6.681307909872e-03       1.906320917154e+04 
       6.805543697488e-03       1.926999706347e+04 
       6.929885384305e-03       1.947276288720e+04 
       7.054328143152e-03       1.967154023891e+04 
       7.178867475561e-03       1.986635905348e+04 
       7.303499186319e-03       2.005725404942e+04 
       7.428219360324e-03       2.024427588675e+04 
       7.553024341520e-03       2.042746282675e+04 
       7.677910713691e-03       2.060685605349e+04 
       7.802875282950e-03       2.078248188737e+04 
       7.927915061730e-03       2.095438329066e+04 
       8.053027254162e-03       2.112260127228e+04 
       8.178209242683e-03       2.128717327187e+04 
       8.303458575767e-03       2.144814726345e+04 
       8.428772956675e-03       2.160555882536e+04 
       8.554150233132e-03       2.175944353958e+04 
       8.679588387832e-03       2.190984062753e+04 
       8.805085529717e-03       2.205678375983e+04 
       8.930639885943e-03       2.220032209325e+04 
       9.056249794478e-03       2.234048863195e+04 
       9.181913697284e-03       2.247732253069e+04 
       9.307630134017e-03       2.261085795998e+04 
       9.433397736217e-03       2.274112724985e+04 
       9.559215221934e-03       2.286817524122e+04 
       9.685081390757e-03       2.299204513452e+04 
       9.810995119220e-03       2.311275454101e+04 
       9.936955356541e-03       2.323034768150e+04 
       1.006296112068e-02       2.334485835801e+04 
