# Matter power spectrum P(k) at redshift z=0
# for k=1.01198e-05 to 9.23641 h/Mpc,
# number of wavenumbers equal to 601
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.011975468079e-05       5.455885789891e+01 
       2.326715855700e-05       1.223917509874e+02 
       3.646120667763e-05       1.893344237728e+02 
       4.973888165243e-05       2.560851837488e+02 
       6.313778917950e-05       3.230753285265e+02 
       7.669650732301e-05       3.906525356656e+02 
       9.045494721183e-05       4.591322920362e+02 
       1.044547301479e-04       5.288197234452e+02 
       1.187395861501e-04       6.000216281592e+02 
       1.333557789933e-04       6.730544974760e+02 
       1.483525628038e-04       7.482507882958e+02 
       1.637826751846e-04       8.259643508092e+02 
       1.797028716077e-04       9.065755225625e+02 
       1.961745053314e-04       9.904960543443e+02 
       2.132641562472e-04       1.078173961091e+03 
       2.310443106797e-04       1.170098311892e+03 
       2.495940920237e-04       1.266803703248e+03 
       2.690000389309e-04       1.368874346385e+03 
       2.893569232064e-04       1.476947092104e+03 
       3.107685932198e-04       1.591713137889e+03 
       3.333488200106e-04       1.713917303740e+03 
       3.572221118731e-04       1.844354051887e+03 
       3.825244486274e-04       1.983858896809e+03 
       4.094038687941e-04       2.133293604913e+03 
       4.380208217040e-04       2.293524311450e+03 
       4.685481731847e-04       2.465390850887e+03 
       5.011707300292e-04       2.649668480755e+03 
       5.360841288428e-04       2.847023484145e+03 
       5.734929250018e-04       3.057968984201e+03 
       6.136077254008e-04       3.282830449750e+03 
       6.566412439401e-04       3.521737001303e+03 
       7.028032304230e-04       3.774653877909e+03 
       7.522943371210e-04       4.041472466429e+03 
       8.052991398900e-04       4.322158083778e+03 
       8.619787067654e-04       4.616931682749e+03 
       9.224632758874e-04       4.926426501202e+03 
       9.868457239808e-04       5.251732930325e+03 
       1.055176532381e-03       5.594244545711e+03 
       1.127460859782e-03       5.955278237182e+03 
       1.203658109225e-03       6.335551792524e+03 
       1.283684067901e-03       6.734730013338e+03 
       1.367415367871e-03       7.151304103659e+03 
       1.454695738056e-03       7.582941640011e+03 
       1.545343350094e-03       8.027276966314e+03 
       1.639158525580e-03       8.482560306648e+03 
       1.735931155277e-03       8.947903945224e+03 
       1.835447341739e-03       9.422868993875e+03 
       1.937494966937e-03       9.906731609694e+03 
       2.041868064896e-03       1.039801855453e+04 
       2.148370020462e-03       1.089469906144e+04 
       2.256815709744e-03       1.139486510846e+04 
       2.367032748357e-03       1.189729667773e+04 
       2.478862029461e-03       1.240142585617e+04 
       2.592157726065e-03       1.290678766690e+04 
       2.706786911188e-03       1.341251443312e+04 
       2.822628922914e-03       1.391735585232e+04 
       2.939574574328e-03       1.442015879920e+04 
       3.057525283676e-03       1.492026825464e+04 
       3.176392179180e-03       1.541744708874e+04 
       3.296095216128e-03       1.591143910599e+04 
       3.416562330900e-03       1.640166239554e+04 
       3.537728646837e-03       1.688735833130e+04 
       3.659535739939e-03       1.736796273528e+04 
       3.781930967422e-03       1.784329555082e+04 
       3.904866858908e-03       1.831333664101e+04 
       4.028300567879e-03       1.877790527099e+04 
       4.152193379777e-03       1.923657727329e+04 
       4.276510272450e-03       1.968893654901e+04 
       4.401219524360e-03       2.013482822128e+04 
       4.526292365996e-03       2.057431798986e+04 
       4.651702670080e-03       2.100743268819e+04 
       4.777426676432e-03       2.143400432473e+04 
       4.903442747687e-03       2.185374453449e+04 
       5.029731152384e-03       2.226651007849e+04 
       5.156273872302e-03       2.267238875806e+04 
       5.283054431235e-03       2.307151220251e+04 
       5.410057742729e-03       2.346386124578e+04 
       5.537269974537e-03       2.384926962699e+04 
       5.664678427872e-03       2.422762037712e+04 
       5.792271429705e-03       2.459897961037e+04 
       5.920038236604e-03       2.496352328158e+04 
       6.047968948773e-03       2.532132365436e+04 
       6.176054433116e-03       2.567233607700e+04 
       6.304286254288e-03       2.601644219628e+04 
       6.432656612835e-03       2.635369808230e+04 
       6.561158289614e-03       2.668427271760e+04 
       6.689784595796e-03       2.700831030494e+04 
       6.818529327833e-03       2.732581415918e+04 
       6.947386726840e-03       2.763672581568e+04 
       7.076351441922e-03       2.794107222682e+04 
       7.205418497004e-03       2.823898794817e+04 
       7.334583260816e-03       2.853064658703e+04 
       7.463841419672e-03       2.881611082686e+04 
       7.593188952778e-03       2.909535569948e+04 
       7.722622109788e-03       2.936839051042e+04 
       7.852137390389e-03       2.963533241523e+04 
       7.981731525711e-03       2.989634613191e+04 
       8.111401461377e-03       3.015152627289e+04 
       8.241144342022e-03       3.040089164807e+04 
       8.370957497162e-03       3.064443925117e+04 
       8.500838428253e-03       3.088224489310e+04 
       8.630784796853e-03       3.111448101826e+04 
       8.760794413763e-03       3.134125766101e+04 
       8.890865229068e-03       3.156261327469e+04 
       9.020995322988e-03       3.177855218157e+04 
       9.151182897470e-03       3.198911871723e+04 
       9.281426268453e-03       3.219445661597e+04 
       9.411723858743e-03       3.239468725656e+04 
       9.542074191446e-03       3.258986217508e+04 
       9.672475883914e-03       3.278000409881e+04 
       9.802927642153e-03       3.296514018180e+04 
       9.933428255662e-03       3.314538358427e+04 
       1.006397659265e-02       3.332084850378e+04 
       1.019457159565e-02       3.349160053496e+04 
       1.032521227737e-02       3.365767202196e+04 
       1.045589771699e-02       3.381909705428e+04 
       1.058662705656e-02       3.397594380523e+04 
       1.071739949785e-02       3.412832011571e+04 
       1.084821429923e-02       3.427630994825e+04 
       1.097907077295e-02       3.441992998096e+04 
       1.110996828248e-02       3.455925196853e+04 
       1.124090624015e-02       3.469429299303e+04 
       1.137188410483e-02       3.482514368640e+04 
       1.150290137994e-02       3.495190464210e+04 
       1.163395761142e-02       3.507460937631e+04 
       1.176505238600e-02       3.519330066500e+04 
       1.189618532947e-02       3.530800620428e+04 
       1.202735610514e-02       3.541880225081e+04 
       1.215856441241e-02       3.552577247053e+04 
       1.228980998541e-02       3.562897792353e+04 
       1.242109259171e-02       3.572844173546e+04 
       1.255241203124e-02       3.582419136671e+04 
       1.268376813513e-02       3.591629099977e+04 
       1.281516076475e-02       3.600482637929e+04 
       1.294658981076e-02       3.608984051373e+04 
       1.307805519228e-02       3.617136875259e+04 
       1.320955685603e-02       3.624943306774e+04 
