# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.187452963304e+03       3.123902784636e-02       1.893315079718e-06       2.225006917476e+00       4.455241203207e-08       3.600273401656e-03      -1.140686526032e-05 
    3       1.087237984384e+03       3.892936117433e-02       3.787073693144e-06       2.430342047553e+00       5.637828632218e-08       3.634959613372e-03      -1.188677507966e-05 
    4       1.004081392436e+03       3.314922693746e-02       6.312775869089e-06       2.273100640754e+00       6.610834197975e-08       3.564660784933e-03      -9.692192172273e-06 
    5       9.440250529195e+02       2.203835078458e-02       9.471014766316e-06       1.991581090674e+00       7.463446049250e-08       3.455657818457e-03      -6.142146239270e-06 
    6       9.030560247642e+02       1.264902842075e-02       1.326253259496e-05       1.689862032850e+00       8.217866340929e-08       3.332058461613e-03      -2.323148879842e-06 
    7       8.759093770637e+02       7.496713358784e-03       1.768822014293e-05       1.420816095072e+00       8.886336550970e-08       3.205524369205e-03       9.323014280562e-07 
    8       8.589058908506e+02       5.570320143816e-03       2.274911530611e-05       1.205027591895e+00       9.482581616457e-08       3.080941630561e-03       3.117928435974e-06 
    9       8.487579017609e+02       4.896550567540e-03       2.844640022731e-05       1.047722556958e+00       1.002236114260e-07       2.961010808189e-03       4.062822782962e-06 
   10       8.439097343741e+02       4.240696416618e-03       3.478139665672e-05       9.453954702687e-01       1.051764058954e-07       2.848725201864e-03       3.890604289366e-06 
   11       8.431646509987e+02       3.390412767106e-03       4.175555918125e-05       8.891861881383e-01       1.063339181708e-07       2.740069399144e-03       2.922833966025e-06 
   12       8.448103257028e+02       2.627421680678e-03       4.937046603057e-05       8.683338786178e-01       1.101516886824e-07       2.642401012813e-03       1.607895721861e-06 
