# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   52       1.436562691188e+03       1.265358501097e-01       8.652630916503e-04       3.381190094267e-01       1.335643818772e-07       8.205417336651e-04      -1.217071911155e-06 
   53       1.456518931501e+03       1.344037453213e-01       8.989840748490e-04       1.418821083972e-01       1.330597555822e-07       8.054971257957e-04      -1.237780180283e-06 
   54       1.476672992045e+03       1.425515746267e-01       9.333562286982e-04      -6.699564565144e-02       1.325400971259e-07       7.910261616371e-04      -1.265963058281e-06 
   55       1.497026265648e+03       1.509785447943e-01       9.683792761288e-04      -2.885271783043e-01       1.319875855720e-07       7.769456193954e-04      -1.310290201909e-06 
   56       1.517589538274e+03       1.596854173025e-01       1.004052809756e-03      -5.228003276749e-01       1.314155349418e-07       7.632824191267e-04      -1.370434469816e-06 
   57       1.538369915675e+03       1.686732218894e-01       1.040376337658e-03      -7.699163866350e-01       1.308412328912e-07       7.500902669466e-04      -1.442784177314e-06 
   58       1.559365570516e+03       1.779427796691e-01       1.077349299584e-03      -1.029967452358e+00       1.302734639699e-07       7.373738069842e-04      -1.522609992272e-06 
   59       1.580565079750e+03       1.874947014288e-01       1.114971065801e-03      -1.303036554067e+00       1.297103241921e-07       7.250815944427e-04      -1.603957336937e-06 
   60       1.601946762007e+03       1.973293859259e-01       1.153240935947e-03      -1.589197780787e+00       1.291368359453e-07       7.130987690273e-04      -1.679534927514e-06 
   61       1.623488547660e+03       2.074463060919e-01       1.192158186085e-03      -1.888495907177e+00       1.285329210697e-07       7.012950492561e-04      -1.742298250594e-06 
   62       1.645201676939e+03       2.178416842705e-01       1.231722224833e-03      -2.200879637979e+00       1.279079229787e-07       6.897057300534e-04      -1.791100604353e-06 
   63       1.667103424318e+03       2.285102897655e-01       1.271932470394e-03      -2.526253538071e+00       1.272766791241e-07       6.783976253312e-04      -1.826726807714e-06 
   64       1.689206911366e+03       2.394460810713e-01       1.312788305817e-03      -2.864496699761e+00       1.266491561607e-07       6.674156412981e-04      -1.850394876552e-06 
   65       1.711520778322e+03       2.506421815769e-01       1.354289079374e-03      -3.215462220022e+00       1.260292428254e-07       6.567795906527e-04      -1.863797480071e-06 
   66       1.734048855677e+03       2.620908552681e-01       1.396434104940e-03      -3.578976677736e+00       1.254134412750e-07       6.464808793257e-04      -1.869144793804e-06 
   67       1.756789835745e+03       2.737834824307e-01       1.439222662373e-03      -3.954839610930e+00       1.247894536477e-07       6.364790657716e-04      -1.869208749273e-06 
   68       1.779741124950e+03       2.857115141938e-01       1.482654134185e-03      -4.342848269858e+00       1.241422868307e-07       6.267243345880e-04      -1.866772926996e-06 
   69       1.802912041207e+03       2.978696150695e-01       1.526728446893e-03      -4.742878869032e+00       1.234791399991e-07       6.172411847182e-04      -1.862680535147e-06 
   70       1.826312712970e+03       3.102531164519e-01       1.571445720186e-03      -5.154820935528e+00       1.228116937103e-07       6.080635956617e-04      -1.857278580871e-06 
   71       1.849949917605e+03       3.228570948410e-01       1.616806142347e-03      -5.578553611313e+00       1.221487109685e-07       5.992093068593e-04      -1.850965737288e-06 
   72       1.873826859893e+03       3.356763725800e-01       1.662809974108e-03      -6.013945776924e+00       1.214953619466e-07       5.906778545509e-04      -1.844195195902e-06 
   73       1.897942950532e+03       3.487055185924e-01       1.709457552524e-03      -6.460856175153e+00       1.208524971040e-07       5.824485395218e-04      -1.837477581009e-06 
   74       1.922293584633e+03       3.619388491196e-01       1.756749294832e-03      -6.919133534722e+00       1.202158672110e-07       5.744783257370e-04      -1.831383926120e-06 
   75       1.946869920222e+03       3.753704284573e-01       1.804685702318e-03      -7.388616693964e+00       1.195752887921e-07       5.666996698649e-04      -1.826548712391e-06 
   76       1.971662977754e+03       3.889936216898e-01       1.853267443933e-03      -7.869122466275e+00       1.189191545255e-07       5.590430936159e-04      -1.823532036523e-06 
   77       1.996677291315e+03       4.027996570973e-01       1.902495616192e-03      -8.360406408415e+00       1.182519921783e-07       5.515171974935e-04      -1.822355179057e-06 
   78       2.021919355928e+03       4.167788017176e-01       1.952371537912e-03      -8.862195089579e+00       1.175815932750e-07       5.441463447327e-04      -1.822844280007e-06 
   79       2.047393396640e+03       4.309207777812e-01       2.002896680077e-03      -9.374197589343e+00       1.169137871411e-07       5.369468644349e-04      -1.824754893681e-06 
   80       2.073101235630e+03       4.452147542614e-01       2.054072671337e-03      -9.896105369979e+00       1.162520467605e-07       5.299261417446e-04      -1.827766213825e-06 
   81       2.099042159315e+03       4.596493384250e-01       2.105901303511e-03      -1.042759214877e+01       1.155970677957e-07       5.230816788198e-04      -1.831475134112e-06 
   82       2.125212785452e+03       4.742125673829e-01       2.158384537086e-03      -1.096831377032e+01       1.149463200775e-07       5.164001265973e-04      -1.835390143972e-06 
   83       2.151606930255e+03       4.888918996408e-01       2.211524506717e-03      -1.151790807888e+01       1.142935708695e-07       5.098562873522e-04      -1.838925059763e-06 
   84       2.178218495483e+03       5.036746983627e-01       2.265323421790e-03      -1.207600812383e+01       1.136318840693e-07       5.034238449065e-04      -1.841549997675e-06 
   85       2.205050970779e+03       5.185497917223e-01       2.319783237122e-03      -1.264228457116e+01       1.129649505856e-07       4.971129583574e-04      -1.843302234650e-06 
   86       2.232109270292e+03       5.335061569359e-01       2.374905937495e-03      -1.321641012149e+01       1.122985354222e-07       4.909400896515e-04      -1.844390009971e-06 
   87       2.259396771816e+03       5.485324513656e-01       2.430693641433e-03      -1.379804689702e+01       1.116370668683e-07       4.849165545222e-04      -1.845047230567e-06 
   88       2.286915234654e+03       5.636170123335e-01       2.487148604929e-03      -1.438684653795e+01       1.109833958391e-07       4.790479998752e-04      -1.845534691183e-06 
   89       2.314664717481e+03       5.787478569370e-01       2.544273225188e-03      -1.498245029883e+01       1.103385404009e-07       4.733338659998e-04      -1.846141317748e-06 
   90       2.342643496208e+03       5.939126818627e-01       2.602070044363e-03      -1.558448914503e+01       1.097014151316e-07       4.677668336041e-04      -1.847185433927e-06 
   91       2.370847981840e+03       6.090988632016e-01       2.660541753287e-03      -1.619258384907e+01       1.090685449712e-07       4.623322556759e-04      -1.849016050865e-06 
   92       2.399272638345e+03       6.242934562634e-01       2.719691195216e-03      -1.680634508710e+01       1.084337632128e-07       4.570075741684e-04      -1.852014180126e-06 
   93       2.427912007919e+03       6.394833712090e-01       2.779521281888e-03      -1.742537244533e+01       1.077907556635e-07       4.517704396880e-04      -1.856499272029e-06 
   94       2.456767313655e+03       6.546559305674e-01       2.840034719145e-03      -1.804925105931e+01       1.071423084960e-07       4.466265142659e-04      -1.862421260682e-06 
   95       2.485840702671e+03       6.697983956164e-01       2.901234246765e-03      -1.867755464512e+01       1.064932199395e-07       4.415868096107e-04      -1.869601775761e-06 
   96       2.515133174694e+03       6.848978002351e-01       2.963122724956e-03      -1.930984662455e+01       1.058475521107e-07       4.366592392099e-04      -1.877820493870e-06 
   97       2.544644528844e+03       6.999409531310e-01       3.025703136887e-03      -1.994568020658e+01       1.052085008114e-07       4.318483335242e-04      -1.886812492240e-06 
   98       2.574373310431e+03       7.149144400690e-01       3.088978591226e-03      -2.058459846877e+01       1.045782579263e-07       4.271549476858e-04      -1.896265542037e-06 
   99       2.604316757740e+03       7.298046260986e-01       3.152952324672e-03      -2.122613443875e+01       1.039578662630e-07       4.225759617025e-04      -1.905817341257e-06 
  100       2.634470748825e+03       7.445976577828e-01       3.217627704486e-03      -2.186981117566e+01       1.033470666758e-07       4.181039731655e-04      -1.915052687221e-06 
  101       2.664829748299e+03       7.592794654253e-01       3.283008231026e-03      -2.251514185153e+01       1.027441373141e-07       4.137269824622e-04      -1.923500588670e-06 
  102       2.695386754125e+03       7.738357652993e-01       3.349097540279e-03      -2.316162983281e+01       1.021457248365e-07       4.094280704935e-04      -1.930631317449e-06 
  103       2.726133244406e+03       7.882520618749e-01       3.415899406398e-03      -2.380876876174e+01       1.015466674330e-07       4.051850688964e-04      -1.935853399800e-06 
  104       2.757061054336e+03       8.025140124040e-01       3.483417828473e-03      -2.445605015320e+01       1.009419097909e-07       4.009773742086e-04      -1.938648263341e-06 
  105       2.788168410414e+03       8.166085719629e-01       3.551657298765e-03      -2.510298717843e+01       1.003332626003e-07       3.968087156556e-04      -1.939012188805e-06 
  106       2.819454615960e+03       8.305230079618e-01       3.620622575597e-03      -2.574909426094e+01       9.972410447928e-08       3.926883576029e-04      -1.937097917072e-06 
  107       2.850918162135e+03       8.442445577366e-01       3.690318605769e-03      -2.639388001009e+01       9.911737041552e-08       3.886242314451e-04      -1.933086066732e-06 
  108       2.882556695943e+03       8.577604347582e-01       3.760750528013e-03      -2.703684738507e+01       9.851548071157e-08       3.846228131400e-04      -1.927186537278e-06 
  109       2.914366988230e+03       8.710578348434e-01       3.831923676454e-03      -2.767749385897e+01       9.792026630122e-08       3.806889977600e-04      -1.919639938798e-06 
  110       2.946344901689e+03       8.841239423639e-01       3.903843584067e-03      -2.831531158281e+01       9.733289036783e-08       3.768259710599e-04      -1.910719048151e-06 
  111       2.978485358857e+03       8.969459364573e-01       3.976515986138e-03      -2.894978754955e+01       9.675376619436e-08       3.730350780620e-04      -1.900730291637e-06 
  112       3.010782310118e+03       9.095109972362e-01       4.049946823722e-03      -2.958040375811e+01       9.618247117527e-08       3.693156886584e-04      -1.890015254152e-06 
  113       3.043228701705e+03       9.218063119988e-01       4.124142247103e-03      -3.020663737742e+01       9.561765692042e-08       3.656650602292e-04      -1.878952214832e-06 
  114       3.075816443702e+03       9.338190814385e-01       4.199108619249e-03      -3.082796091045e+01       9.505695538100e-08       3.620781972785e-04      -1.867957709197e-06 
  115       3.108536378043e+03       9.455365258543e-01       4.274852519280e-03      -3.144384235822e+01       9.449688092746e-08       3.585477080873e-04      -1.857488117767e-06 
  116       3.141379628784e+03       9.569462213265e-01       4.351380466472e-03      -3.205375033846e+01       9.393411305330e-08       3.550667059139e-04      -1.847950944324e-06 
  117       3.174341907579e+03       9.680371413382e-01       4.428698046855e-03      -3.265716979704e+01       9.336992966930e-08       3.516384355101e-04      -1.839416676226e-06 
  118       3.207419674013e+03       9.787987540463e-01       4.506810686428e-03      -3.325358852366e+01       9.280665027589e-08       3.482681230772e-04      -1.831857526760e-06 
  119       3.240608780615e+03       9.892207126752e-01       4.585723922085e-03      -3.384249257374e+01       9.224630508529e-08       3.449600099572e-04      -1.825232456018e-06 
  120       3.273904453076e+03       9.992928646446e-01       4.665443402596e-03      -3.442336647621e+01       9.169059439554e-08       3.417172779832e-04      -1.819486413466e-06 
  121       3.307301270473e+03       1.009005260696e+00       4.745974889604e-03      -3.499569344138e+01       9.114084611138e-08       3.385419732332e-04      -1.814549565874e-06 
  122       3.340793145495e+03       1.018348164022e+00       4.827324258604e-03      -3.555895556877e+01       9.059797138008e-08       3.354349281898e-04      -1.810336510594e-06 
  123       3.374373304660e+03       1.027312059391e+00       4.909497499938e-03      -3.611263405493e+01       9.006241831008e-08       3.323956823034e-04      -1.806745474192e-06 
  124       3.408034268544e+03       1.035887662278e+00       4.992500719779e-03      -3.665620940128e+01       8.953412374036e-08       3.294224009609e-04      -1.803657496435e-06 
  125       3.441767832001e+03       1.044065927988e+00       5.076340141124e-03      -3.718916162197e+01       8.901246302870e-08       3.265117928585e-04      -1.800935599626e-06 
  126       3.475565044386e+03       1.051838060788e+00       5.161022104777e-03      -3.771097045168e+01       8.849619782662e-08       3.236590257800e-04      -1.798423943295e-06 
  127       3.509416189778e+03       1.059195523032e+00       5.246553070340e-03      -3.822111555347e+01       8.798342180899e-08       3.208576407785e-04      -1.795946964241e-06 
  128       3.543310767204e+03       1.066130044286e+00       5.332939617201e-03      -3.871907672663e+01       8.747150432638e-08       3.180994647639e-04      -1.793308501928e-06 
  129       3.577238599892e+03       1.072633937552e+00       5.420188231198e-03      -3.920434006259e+01       8.695801732990e-08       3.153770316639e-04      -1.790329685207e-06 
  130       3.611193342626e+03       1.078701067743e+00       5.508304636049e-03      -3.967641673478e+01       8.644387724919e-08       3.126914911421e-04      -1.786971598365e-06 
  131       3.645169323570e+03       1.084326007196e+00       5.597294390103e-03      -4.013482667241e+01       8.593077648679e-08       3.100458307511e-04      -1.783231085672e-06 
  132       3.679160438140e+03       1.089503749312e+00       5.687163093556e-03      -4.057909304510e+01       8.542023616140e-08       3.074424412028e-04      -1.779103656469e-06 
  133       3.713160137313e+03       1.094229719883e+00       5.777916387897e-03      -4.100874251321e+01       8.491358384936e-08       3.048830765294e-04      -1.774583395442e-06 
  134       3.747161415918e+03       1.098499788420e+00       5.869559955370e-03      -4.142330547835e+01       8.441193040627e-08       3.023688134808e-04      -1.769662871112e-06 
  135       3.781156800950e+03       1.102310279472e+00       5.962099518425e-03      -4.182231633365e+01       8.391614585440e-08       2.999000101592e-04      -1.764333042519e-06 
  136       3.815138339863e+03       1.105657983959e+00       6.055540839175e-03      -4.220531371427e+01       8.342683432137e-08       2.974762638908e-04      -1.758583164133e-06 
  137       3.849097588875e+03       1.108540170487e+00       6.149889718847e-03      -4.257184074771e+01       8.294430801601e-08       2.950963683335e-04      -1.752400688956e-06 
  138       3.883025601270e+03       1.110954596683e+00       6.245151997238e-03      -4.292144530429e+01       8.246856022668e-08       2.927582698226e-04      -1.745771169844e-06 
  139       3.916912915699e+03       1.112899520511e+00       6.341333552174e-03      -4.325368024747e+01       8.199923732796e-08       2.904590229525e-04      -1.738678159030e-06 
  140       3.950749544486e+03       1.114373711603e+00       6.438440298958e-03      -4.356810368429e+01       8.153560978116e-08       2.881947453958e-04      -1.731103105861e-06 
  141       3.984524961921e+03       1.115376462581e+00       6.536478189828e-03      -4.386427921577e+01       8.107654211441e-08       2.859605719587e-04      -1.723025252741e-06 
  142       4.018228092572e+03       1.115907600382e+00       6.635453213411e-03      -4.414177618729e+01       8.062046186777e-08       2.837506078744e-04      -1.714421529280e-06 
  143       4.051847299580e+03       1.115967497586e+00       6.735371394180e-03      -4.440016993900e+01       8.016532748921e-08       2.815578813320e-04      -1.705266444654e-06 
  144       4.085371345121e+03       1.115557209803e+00       6.836238519671e-03      -4.463904606510e+01       7.970930103864e-08       2.793762465491e-04      -1.695539394924e-06 
  145       4.118792403204e+03       1.114678879208e+00       6.938059293003e-03      -4.485801313627e+01       7.925298950688e-08       2.772065150383e-04      -1.685248042463e-06 
  146       4.152103323037e+03       1.113335392505e+00       7.040838095384e-03      -4.505669171336e+01       7.879757938010e-08       2.750511382755e-04      -1.674408181351e-06 
  147       4.185296677487e+03       1.111530270375e+00       7.144579248752e-03      -4.523471072212e+01       7.834415761874e-08       2.729123198876e-04      -1.663036639185e-06 
  148       4.218364756967e+03       1.109267679525e+00       7.249287013661e-03      -4.539170772663e+01       7.789369979652e-08       2.707919989414e-04      -1.651151291896e-06 
  149       4.251299563325e+03       1.106552444736e+00       7.354965587173e-03      -4.552732920276e+01       7.744705779756e-08       2.686918329345e-04      -1.638771078546e-06 
  150       4.284092803736e+03       1.103390060916e+00       7.461619100750e-03      -4.564123081161e+01       7.700494706541e-08       2.666131804890e-04      -1.625916016096e-06 
  151       4.316735884586e+03       1.099786705147e+00       7.569251618143e-03      -4.573307767291e+01       7.656793339781e-08       2.645570837482e-04      -1.612607214164e-06 
  152       4.349219905366e+03       1.095749248732e+00       7.677867133278e-03      -4.580254463849e+01       7.613641928082e-08       2.625242504747e-04      -1.598866889750e-06 
  153       4.381535652556e+03       1.091285269251e+00       7.787469568153e-03      -4.584931656572e+01       7.571062975635e-08       2.605150358522e-04      -1.584718381944e-06 
  154       4.413673593518e+03       1.086403062603e+00       7.898062770722e-03      -4.587308859094e+01       7.529059781662e-08       2.585294239890e-04      -1.570186166614e-06 
  155       4.445623870384e+03       1.081111655061e+00       8.009650512790e-03      -4.587356640287e+01       7.487614931956e-08       2.565670091248e-04      -1.555295871069e-06 
  156       4.477376293945e+03       1.075420815319e+00       8.122236487900e-03      -4.585046651610e+01       7.446688741872e-08       2.546269765391e-04      -1.540074288703e-06 
  157       4.508920337538e+03       1.069341066541e+00       8.235824309221e-03      -4.580351654448e+01       7.406217650168e-08       2.527080831628e-04      -1.524549393611e-06 
  158       4.540245130938e+03       1.062883698412e+00       8.350417507445e-03      -4.573245547459e+01       7.366112563061e-08       2.508086378923e-04      -1.508750355196e-06 
  159       4.571339454246e+03       1.056060779185e+00       8.466019528671e-03      -4.563703393915e+01       7.326257147879e-08       2.489264816058e-04      -1.492707552739e-06 
  160       4.602191731777e+03       1.048885167735e+00       8.582633732297e-03      -4.551701449049e+01       7.286506075693e-08       2.470589668824e-04      -1.476452589957e-06 
  161       4.632790839445e+03       1.041370266414e+00       8.700263043963e-03      -4.537217189009e+01       7.246731129040e-08       2.452038107961e-04      -1.460013577424e-06 
  162       4.663128619989e+03       1.033529229786e+00       8.818908884326e-03      -4.520229343204e+01       7.206972673840e-08       2.433618247527e-04      -1.443400243146e-06 
  163       4.693197579530e+03       1.025375708623e+00       8.938572141079e-03      -4.500717917091e+01       7.167311367862e-08       2.415345072001e-04      -1.426616875529e-06 
  164       4.722990091736e+03       1.016924113572e+00       9.059253501712e-03      -4.478664217954e+01       7.127821961921e-08       2.397231930361e-04      -1.409666830194e-06 
  165       4.752498395447e+03       1.008189626008e+00       9.180953449813e-03      -4.454050882252e+01       7.088572667086e-08       2.379290441939e-04      -1.392552477494e-06 
  166       4.781714592312e+03       9.991882088969e-01       9.303672261375e-03      -4.426861902973e+01       7.049624500754e-08       2.361530400789e-04      -1.375275149192e-06 
  167       4.810630644419e+03       9.899366176469e-01       9.427410001094e-03      -4.397082656984e+01       7.011030611328e-08       2.343959678577e-04      -1.357835084318e-06 
  168       4.839238371927e+03       9.804524109683e-01       9.552166518676e-03      -4.364699932380e+01       6.972835581234e-08       2.326584125982e-04      -1.340231374185e-06 
  169       4.867529450699e+03       9.707539617296e-01       9.677941445137e-03      -4.329701955840e+01       6.935074708016e-08       2.309407472623e-04      -1.322461906580e-06 
  170       4.895495409929e+03       9.608604678146e-01       9.804734189109e-03      -4.292078419975e+01       6.897773263232e-08       2.292431225502e-04      -1.304523309127e-06 
  171       4.923127629781e+03       9.507919629792e-01       9.932543933139e-03      -4.251820510678e+01       6.860945728889e-08       2.275654565961e-04      -1.286410891815e-06 
  172       4.950417339017e+03       9.405693277085e-01       1.006136963000e-02      -4.208920934479e+01       6.824595011156e-08       2.259074245165e-04      -1.268118588694e-06 
  173       4.977355612625e+03       9.302143000735e-01       1.019120999897e-02      -4.163373945892e+01       6.788711631075e-08       2.242684478094e-04      -1.249638898745e-06 
  174       5.003933369461e+03       9.197494865881e-01       1.032206352219e-02      -4.115175374770e+01       6.753272892027e-08       2.226476836060e-04      -1.230962825920e-06 
  175       5.030141369868e+03       9.091983730661e-01       1.045392844090e-02      -4.064322653652e+01       6.718242023654e-08       2.210440137741e-04      -1.212079818341e-06 
  176       5.055970213320e+03       8.985853354778e-01       1.058680275177e-02      -4.010814845120e+01       6.683567302003e-08       2.194560338730e-04      -1.192977706684e-06 
  177       5.081410336045e+03       8.879356508075e-01       1.072068420322e-02      -3.954652669142e+01       6.649181145603e-08       2.178820419605e-04      -1.173642641719e-06 
  178       5.106452008661e+03       8.772755079099e-01       1.085557029172e-02      -3.895838530431e+01       6.614999187220e-08       2.163200272517e-04      -1.154059031028e-06 
  179       5.131085333807e+03       8.666320183672e-01       1.099145825805e-02      -3.834376545793e+01       6.580919321020e-08       2.147676586296e-04      -1.134209474889e-06 
