# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.078410616068e+03       3.114992889066e-02       0.000000000000e+00       2.434238496618e+00       4.659165973531e-08       3.272647071996e-03      -1.190828462873e-05 
    3       1.005087850198e+03       3.969496904630e-02       0.000000000000e+00       2.724105279666e+00       5.832500703996e-08       3.288024862243e-03      -1.266877476726e-05 
    4       9.406919927596e+02       3.425378596112e-02       0.000000000000e+00       2.554828302766e+00       6.799570230171e-08       3.214464314864e-03      -1.060926204787e-05 
    5       8.936547008612e+02       2.287779728879e-02       0.000000000000e+00       2.200415486869e+00       7.641153549236e-08       3.109514378962e-03      -7.084729583870e-06 
    6       8.614885253728e+02       1.291060567782e-02       0.000000000000e+00       1.805609418032e+00       8.375684295728e-08       2.993526956194e-03      -3.230509163334e-06 
    7       8.406908336096e+02       7.178873315271e-03       0.000000000000e+00       1.452159016623e+00       9.023287989314e-08       2.875428767902e-03       7.176503133690e-08 
    8       8.279245440728e+02       4.854517211676e-03       0.000000000000e+00       1.175695393537e+00       9.604588029820e-08       2.760177513333e-03       2.286215605140e-06 
    9       8.214231061618e+02       4.028371262881e-03       0.000000000000e+00       9.849059419511e-01       1.013271985773e-07       2.651644842260e-03       3.238466798084e-06 
   10       8.193900897015e+02       3.448363865351e-03       0.000000000000e+00       8.728079474799e-01       1.061189129364e-07       2.551405959907e-03       3.070030392396e-06 
   11       8.204717228741e+02       2.825941629184e-03       0.000000000000e+00       8.246374332923e-01       1.071833199840e-07       2.462614803569e-03       2.142172619441e-06 
   12       8.243860978220e+02       2.335925223772e-03       0.000000000000e+00       8.223935760323e-01       1.108202630231e-07       2.368146144641e-03       8.900793785850e-07 
   13       8.299947620082e+02       2.117225400301e-03       0.000000000000e+00       8.491924785416e-01       1.140895226196e-07       2.283795400042e-03      -2.781069000951e-07 
   14       8.369599666158e+02       2.131266279320e-03       0.000000000000e+00       8.923051680837e-01       1.170301392688e-07       2.198130371436e-03      -1.098929700367e-06 
   15       8.454914722547e+02       2.273976356307e-03       0.000000000000e+00       9.429979374434e-01       1.196766222216e-07       2.121201018053e-03      -1.446639092275e-06 
   16       8.548827278555e+02       2.497169115396e-03       0.000000000000e+00       9.966732977994e-01       1.220590501014e-07       2.049346988436e-03      -1.363695375989e-06 
   17       8.651271817768e+02       2.822639529193e-03       0.000000000000e+00       1.052063267004e+00       1.242029093675e-07       1.980717379489e-03      -9.993592030526e-07 
   18       8.760467262534e+02       3.289850987099e-03       0.000000000000e+00       1.109891977090e+00       1.260816224119e-07       1.912916041496e-03      -5.594300240246e-07 
   19       8.876938761822e+02       3.906953060233e-03       0.000000000000e+00       1.171469326587e+00       1.278596505733e-07       1.848748160402e-03      -1.863384401228e-07 
   20       8.998234299670e+02       4.665494252298e-03       0.000000000000e+00       1.237891655247e+00       1.294019296343e-07       1.788962683548e-03      -8.751297108992e-09 
   21       9.124324715270e+02       5.558597959019e-03       0.000000000000e+00       1.309054702584e+00       1.307931854441e-07       1.733916932154e-03      -4.864453619391e-08 
   22       9.253847528726e+02       6.577760179335e-03       0.000000000000e+00       1.383815243872e+00       1.320095432983e-07       1.681163286769e-03      -2.567046741585e-07 
   23       9.387893917255e+02       7.724406842260e-03       0.000000000000e+00       1.459606342196e+00       1.331191644572e-07       1.631641541112e-03      -5.530074795200e-07 
   24       9.526639395336e+02       9.001750843393e-03       0.000000000000e+00       1.533066086318e+00       1.340753573053e-07       1.585539407366e-03      -8.262451930975e-07 
   25       9.669706381325e+02       1.041056672858e-02       0.000000000000e+00       1.602017587416e+00       1.349310767129e-07       1.541240959564e-03      -1.011415601763e-06 
   26       9.815446389036e+02       1.195213334995e-02       0.000000000000e+00       1.664662219189e+00       1.356654035453e-07       1.495636144096e-03      -1.064902966870e-06 
   27       9.963743408467e+02       1.363858209829e-02       0.000000000000e+00       1.720185217078e+00       1.363048323186e-07       1.451045555464e-03      -9.995599980559e-07 
   28       1.011424577508e+03       1.548553996944e-02       0.000000000000e+00       1.768235300226e+00       1.368146294195e-07       1.410905699364e-03      -8.603091207441e-07 
   29       1.026747960187e+03       1.750355979295e-02       0.000000000000e+00       1.808981669987e+00       1.372659575919e-07       1.375370884468e-03      -6.913201251385e-07 
