# Matter power spectrum P(k) at redshift z=0
# for k=1.03056e-05 to 8.30345 h/Mpc,
# number of wavenumbers equal to 613
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.030557643787e-05       4.833461389896e+01 
       2.299222992864e-05       1.052803880684e+02 
       3.572219980657e-05       1.614300254787e+02 
       4.852870942129e-05       2.173042434915e+02 
       6.144551561813e-05       2.732106010489e+02 
       7.450720075993e-05       3.293863435675e+02 
       8.774947382247e-05       3.860387246598e+02 
       1.012094844577e-04       4.433616453684e+02 
       1.149261539486e-04       5.015443170048e+02 
       1.289405270128e-04       5.607765948967e+02 
       1.432961484212e-04       6.212527755238e+02 
       1.580394683577e-04       6.831182339896e+02 
       1.732202803024e-04       7.466859667154e+02 
       1.888921949243e-04       8.121340635565e+02 
       2.051131529334e-04       8.797016570856e+02 
       2.219459789539e-04       9.496451299469e+02 
       2.394589771179e-04       1.022240501855e+03 
       2.577265670338e-04       1.097785837931e+03 
       2.768299558598e-04       1.176603659088e+03 
       2.968578381093e-04       1.259043319438e+03 
       3.179071092313e-04       1.345483248744e+03 
       3.400835715870e-04       1.436332961656e+03 
       3.635026018488e-04       1.532034653973e+03 
       3.882897368149e-04       1.633064183568e+03 
       4.145811201025e-04       1.739931144596e+03 
       4.425237354390e-04       1.853177701087e+03 
       4.722753342447e-04       1.973375814963e+03 
       5.040039477008e-04       2.101122424065e+03 
       5.378868595982e-04       2.237032208213e+03 
       5.741089104861e-04       2.381727616638e+03 
       6.128600119546e-04       2.535826058043e+03 
       6.543317791438e-04       2.699924367160e+03 
       6.987132461581e-04       2.874581084670e+03 
       7.461857165992e-04       3.060297350290e+03 
       7.969169176826e-04       3.257497531488e+03 
       8.510547602717e-04       3.466510574883e+03 
       9.087211372197e-04       3.687552730947e+03 
       9.700062887409e-04       3.920711729960e+03 
       1.034964294305e-03       4.165931947366e+03 
       1.103610192269e-03       4.423000599373e+03 
       1.175919076879e-03       4.691536494224e+03 
       1.251827298302e-03       4.970985248053e+03 
       1.331235638389e-03       5.260617771373e+03 
       1.414014105985e-03       5.559550402023e+03 
       1.500007837114e-03       5.866851984048e+03 
       1.589043522144e-03       6.181514261932e+03 
       1.680935812817e-03       6.502527109190e+03 
       1.775493263637e-03       6.828907523160e+03 
       1.872523500972e-03       7.159707372937e+03 
       1.971837456498e-03       7.494009353775e+03 
       2.073252625410e-03       7.830926283249e+03 
       2.176595401685e-03       8.169612798180e+03 
       2.281702600221e-03       8.509288110184e+03 
       2.388422303290e-03       8.849254391774e+03 
       2.496614173864e-03       9.188897800460e+03 
       2.606149368821e-03       9.527674157895e+03 
       2.716910167537e-03       9.865089895062e+03 
       2.828789410899e-03       1.020069168072e+04 
       2.941689825457e-03       1.053407420115e+04 
       3.055523289217e-03       1.086488609323e+04 
       3.170210080118e-03       1.119283332244e+04 
       3.285678135798e-03       1.151766588695e+04 
       3.401862343623e-03       1.183916051289e+04 
       3.518703872606e-03       1.215711422014e+04 
       3.636149553607e-03       1.247135084410e+04 
       3.754151310397e-03       1.278172118021e+04 
       3.872665641604e-03       1.308811225585e+04 
       3.991653151871e-03       1.339042838640e+04 
       4.111078129533e-03       1.368858799260e+04 
       4.230908167501e-03       1.398251673773e+04 
       4.351113823824e-03       1.427215097544e+04 
       4.471668318317e-03       1.455744767484e+04 
       4.592547261771e-03       1.483837936040e+04 
       4.713728414432e-03       1.511492606246e+04 
       4.835191470659e-03       1.538707911055e+04 
       4.956917866936e-03       1.565481828114e+04 
       5.078890610685e-03       1.591813835730e+04 
       5.201094127541e-03       1.617704032315e+04 
       5.323514125038e-03       1.643154253798e+04 
       5.446137470848e-03       1.668166010400e+04 
       5.568952083922e-03       1.692740448168e+04 
       5.691946837088e-03       1.716879667411e+04 
       5.815111469799e-03       1.740584761217e+04 
       5.938436509905e-03       1.763859229183e+04 
       6.061913203423e-03       1.786706465815e+04 
       6.185533451427e-03       1.809128931300e+04 
       6.309289753267e-03       1.831129600813e+04 
       6.433175155418e-03       1.852711999584e+04 
       6.557183205348e-03       1.873878372768e+04 
       6.681307909872e-03       1.894634142178e+04 
       6.805543697488e-03       1.914981484479e+04 
       6.929885384305e-03       1.934925215796e+04 
