# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.025e-05 to 8.04293 h/Mpc,
# number of wavenumbers equal to 609
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2              8:-T_tot_no_scf/k2   
       3.462777213715e-04       2.086097178812e+07       2.098396036294e+07       1.527003290549e+07       1.504701555461e+07       2.093530073899e+07       5.856149455875e+06       2.088118716577e+07 
       3.703683289081e-04       2.089570315733e+07       2.095328761405e+07       1.393929474809e+07       1.370161982769e+07       2.089838893966e+07       5.857708439620e+06       2.090377301970e+07 
       3.959005489001e-04       2.093204602521e+07       2.091997350363e+07       1.256375287561e+07       1.231332070523e+07       2.085802422082e+07       5.859469011268e+06       2.092719077740e+07 
       4.230190564848e-04       2.096967596989e+07       2.088393046217e+07       1.115901105037e+07       1.089848436134e+07       2.081400324755e+07       5.861443644577e+06       2.095116246484e+07 
       4.518799500321e-04       2.100813759659e+07       2.084511519923e+07       9.745291145821e+06       9.478187999532e+06       2.076614966198e+07       5.863637708164e+06       2.097531182078e+07 
       4.826505554567e-04       2.104682355766e+07       2.080354595131e+07       8.347646383244e+06       8.078401682728e+06       2.071432936008e+07       5.866044771715e+06       2.099915022518e+07 
       5.155087430002e-04       2.108496112726e+07       2.075932077712e+07       6.995698718522e+06       6.729653793801e+06       2.065846698819e+07       5.868640601289e+06       2.102206887624e+07 
       5.506416181885e-04       2.112160934717e+07       2.071263732407e+07       5.722613026096e+06       5.465913571247e+06       2.059856412676e+07       5.871375329397e+06       2.104333968832e+07 
       5.882434464500e-04       2.115567810572e+07       2.066380921104e+07       4.563060861006e+06       4.322412704428e+06       2.053471468633e+07       5.874164760470e+06       2.106213329067e+07 
       6.285126868565e-04       2.118597631105e+07       2.061327612657e+07       3.549971664984e+06       3.332211606315e+06       2.046711493884e+07       5.876881690405e+06       2.107755942732e+07 
       6.716480524307e-04       2.121129799616e+07       2.056160175373e+07       2.710055816876e+06       2.521542068589e+06       2.039606247883e+07       5.879349680064e+06       2.108873595327e+07 
       7.178435889560e-04       2.123054709795e+07       2.050945427559e+07       2.058555438617e+06       1.904381496800e+06       2.032193958108e+07       5.881342381848e+06       2.109488622683e+07 
       7.672828733757e-04       2.124289591822e+07       2.045756353355e+07       1.594184289624e+06       1.477319090234e+06       2.024517519661e+07       5.882593624768e+06       2.109546002062e+07 
       8.201325708311e-04       2.124795031058e+07       2.040665467902e+07       1.295900080206e+06       1.216422566367e+06       2.016618576189e+07       5.882822147592e+06       2.109025627796e+07 
       8.765357391536e-04       2.124588199757e+07       2.035736205266e+07       1.123510604179e+06       1.078175663380e+06       2.008529885627e+07       5.881773846639e+06       2.107951647195e+07 
       9.366054026550e-04       2.123747048599e+07       2.031013775174e+07       1.023749919423e+06       1.006138440398e+06       2.000267370121e+07       5.879277616117e+06       2.106394442088e+07 
       1.000418997422e-03       2.122400527181e+07       2.026517596800e+07       9.419546893981e+05       9.433589901634e+05       1.991823941352e+07       5.875302750192e+06       2.104461591464e+07 
       1.068014284350e-03       2.120702888006e+07       2.022237852170e+07       8.368128257581e+05       8.477857305646e+05       1.983167525082e+07       5.869995686701e+06       2.102276601277e+07 
       1.139387215251e-03       2.118796344093e+07       2.018138099457e+07       6.928271649059e+05       7.050195301642e+05       1.974245110000e+07       5.863669904350e+06       2.099949098334e+07 
       1.214492028991e-03       2.116773610714e+07       2.014164094016e+07       5.239663368828e+05       5.316541129594e+05       1.964992861247e+07       5.856732104248e+06       2.097545787922e+07 
       1.293243585070e-03       2.114655510422e+07       2.010256645910e+07       3.645294468330e+05       3.652487786134e+05       1.955349933830e+07       5.849553302210e+06       2.095074126076e+07 
       1.375521667728e-03       2.112392829989e+07       2.006360485211e+07       2.495092734731e+05       2.435886472871e+05       1.945268364540e+07       5.842320422728e+06       2.092484874773e+07 
       1.461176773566e-03       2.109906843631e+07       2.002440811285e+07       1.940703398637e+05       1.834117849230e+05       1.934728646640e+07       5.834978038652e+06       2.089707724984e+07 
       1.550036771621e-03       2.107133542110e+07       1.998481141266e+07       1.845018538490e+05       1.713557899143e+05       1.923737456409e+07       5.827259212120e+06       2.086686940800e+07 
       1.641913810376e-03       2.104054313979e+07       1.994472210314e+07       1.874708252059e+05       1.738189923715e+05       1.912316327353e+07       5.818826981937e+06       2.083404804873e+07 
       1.736610925723e-03       2.100703602890e+07       1.990407103117e+07       1.722343056710e+05       1.598184725280e+05       1.900495120085e+07       5.809477124340e+06       2.079887650677e+07 
       1.833927943374e-03       2.097142122285e+07       1.986275811564e+07       1.303174701624e+05       1.207633812266e+05       1.888305043083e+07       5.799253974708e+06       2.076183459505e+07 
       1.933666429510e-03       2.093417838167e+07       1.982064816124e+07       7.804266948591e+04       7.251676830121e+04       1.875776569430e+07       5.788405896431e+06       2.072329834460e+07 
       2.035633592258e-03       2.089541852437e+07       1.977760918621e+07       4.030277392062e+04       3.878798963694e+04       1.862941588811e+07       5.777206521157e+06       2.068334433489e+07 
       2.139645154089e-03       2.085494057937e+07       1.973355500496e+07       2.935962671412e+04       3.028420281665e+04       1.849836071585e+07       5.765770221339e+06       2.064179770213e+07 
       2.245527294190e-03       2.081250648544e+07       1.968846106242e+07       3.637586536335e+04       3.724731291138e+04       1.836500282194e+07       5.754000514746e+06       2.059845830653e+07 
       2.353117802744e-03       2.076809638829e+07       1.964234623719e+07       4.182867107821e+04       4.062351116749e+04       1.822975810666e+07       5.741707208060e+06       2.055330977604e+07 
       2.462266603221e-03       2.072194636739e+07       1.959523913326e+07       3.383327224219e+04       3.006669746152e+04       1.809301365273e+07       5.728788887117e+06       2.050654950462e+07 
       2.572835793267e-03       2.067437292371e+07       1.954715755391e+07       1.701956858579e+04       1.159812980895e+04       1.795510156657e+07       5.715325163131e+06       2.045844334534e+07 
       2.684699337856e-03       2.062556119949e+07       1.949810985149e+07       4.840655970817e+03      -1.072578445413e+03       1.781629778286e+07       5.701504643944e+06       2.040914984022e+07 
       2.797742526304e-03       2.057550974669e+07       1.944811671286e+07       4.658458233337e+03      -1.281939247559e+03       1.767684328503e+07       5.687465764262e+06       2.035867462636e+07 
       2.911861281928e-03       2.052413532492e+07       1.939720996028e+07       1.105980267844e+04       4.968413690777e+03       1.753694566298e+07       5.673195181378e+06       2.030695442290e+07 
       3.026961392040e-03       2.047144720297e+07       1.934544115512e+07       1.304288246852e+04       6.929506197042e+03       1.739679070305e+07       5.658581091325e+06       2.025400367549e+07 
       3.142957707884e-03       2.041758921926e+07       1.929286028560e+07       6.040480966059e+03       1.511830927114e+03       1.725652656774e+07       5.643549407193e+06       2.019994869013e+07 
       3.259773349387e-03       2.036275651376e+07       1.923951245168e+07      -4.260550695214e+03       2.863324397991e+03       1.711644946778e+07       5.628153117303e+06       2.014496126331e+07 
       3.377338938029e-03       2.030706367271e+07       1.918543116481e+07      -9.327367849702e+03       1.741808953866e+04       1.697653041682e+07       5.612523833062e+06       2.008914331393e+07 
       3.495591872457e-03       2.025051962821e+07       1.913065360519e+07      -7.185842146826e+03       3.429414666766e+04       1.683686582076e+07       5.596752877427e+06       2.003250854088e+07 
       3.614475655047e-03       2.019310005134e+07       1.907522268336e+07      -3.506087196480e+03       4.180871819633e+04       1.669762599844e+07       5.580820534287e+06       1.997504318300e+07 
       3.733939273075e-03       2.013484066165e+07       1.901918418491e+07      -4.257234056185e+03       3.858674117345e+04       1.655896206914e+07       5.564644404444e+06       1.991678401155e+07 
       3.853936635052e-03       2.007585364826e+07       1.896258155676e+07      -9.080018346696e+03       3.213433222990e+04       1.642100188875e+07       5.548187697773e+06       1.985783202014e+07 
       3.974426060708e-03       2.001625971508e+07       1.890545259612e+07      -1.265876410824e+04       2.996386578128e+04       1.628384864781e+07       5.531510099583e+06       1.979829503348e+07 
       4.095369821845e-03       1.995611889802e+07       1.884783252690e+07      -1.154637322155e+04       3.289377090803e+04       1.614758630938e+07       5.514712788387e+06       1.973822960169e+07 
       4.216733730524e-03       1.989543147233e+07       1.878975916644e+07      -7.978909649713e+03       3.604503560662e+04       1.601228704723e+07       5.497843115741e+06       1.967764203796e+07 
       4.338486770747e-03       1.983418922250e+07       1.873126502007e+07      -6.602112470511e+03       3.507431807883e+04       1.587800669415e+07       5.480860290099e+06       1.961653026620e+07 
       4.460600769688e-03       1.977244438527e+07       1.867239146246e+07      -8.691135866335e+03       3.064927858122e+04       1.574479823805e+07       5.463702284688e+06       1.955494443322e+07 
       4.583050104622e-03       1.971028202690e+07       1.861316998713e+07      -1.093958701986e+04       2.692907627468e+04       1.561269666117e+07       5.446364213809e+06       1.949296099991e+07 
       4.705811441900e-03       1.964777345464e+07       1.855362940928e+07      -2.570699935738e+04      -2.608838634818e+04       1.548172669578e+07       5.428911212840e+06       1.943063676677e+07 
       4.828863504566e-03       1.958494875466e+07       1.849380431611e+07      -2.433621090082e+04      -2.469724387663e+04       1.535190815418e+07       5.411421966215e+06       1.936801732599e+07 
       4.952186865484e-03       1.952179363177e+07       1.843371583739e+07      -2.306401937492e+04      -2.340618271434e+04       1.522324430482e+07       5.393901168501e+06       1.930508665418e+07 
       5.075763763157e-03       1.945832160139e+07       1.837339456842e+07      -2.188327078106e+04      -2.220791364476e+04       1.509573934933e+07       5.376299154741e+06       1.924186119548e+07 
       5.199577937666e-03       1.939457932431e+07       1.831286393080e+07      -2.078671223263e+04      -2.109506214144e+04       1.496938620242e+07       5.358574095725e+06       1.917838327950e+07 
       5.323614484453e-03       1.933063141377e+07       1.825214825080e+07      -1.976613978820e+04      -2.005931538973e+04       1.484417168269e+07       5.340748565515e+06       1.911471009140e+07 
       5.447859723915e-03       1.926651700124e+07       1.819126957705e+07      -1.881353288332e+04      -1.909255592889e+04       1.472007564969e+07       5.322888694841e+06       1.905087747921e+07 
       5.572301084988e-03       1.920223581474e+07       1.813024547641e+07      -1.792262993623e+04      -1.818843588474e+04       1.459707006080e+07       5.305035865936e+06       1.898688814312e+07 
       5.696927001136e-03       1.913778713737e+07       1.806909978322e+07      -1.708914413980e+04      -1.734259102960e+04       1.447512888524e+07       5.287171611041e+06       1.892274552029e+07 
       5.821726817313e-03       1.907318769957e+07       1.800784955689e+07      -1.630948587514e+04      -1.655136143461e+04       1.435421834816e+07       5.269246249473e+06       1.885846614176e+07 
       5.946690706662e-03       1.900848099583e+07       1.794651217827e+07      -1.557948519990e+04      -1.581051331556e+04       1.423430372065e+07       5.251244067832e+06       1.879408854714e+07 
       6.071809595837e-03       1.894371176582e+07       1.788510779697e+07      -1.489438685057e+04      -1.511523384885e+04       1.411535205416e+07       5.233205764960e+06       1.872965278930e+07 
       6.197075097987e-03       1.887889140973e+07       1.782364909847e+07      -1.424989388050e+04      -1.446117433635e+04       1.399732543037e+07       5.215183976718e+06       1.866517024336e+07 
       6.322479452535e-03       1.881401414806e+07       1.776215068428e+07      -1.364297838604e+04      -1.384526024055e+04       1.388018969936e+07       5.197190972318e+06       1.860063854272e+07 
       6.448015471001e-03       1.874908396065e+07       1.770062954702e+07      -1.307158116395e+04      -1.326538988086e+04       1.376391575688e+07       5.179192361759e+06       1.853606376918e+07 
       6.573676488204e-03       1.868412263940e+07       1.763909771818e+07      -1.253361907708e+04      -1.271944108320e+04       1.364847412078e+07       5.161151819384e+06       1.847146575082e+07 
       6.699456318254e-03       1.861916511156e+07       1.757756805613e+07      -1.202643300734e+04      -1.220471904912e+04       1.353384008572e+07       5.143077664396e+06       1.840687526021e+07 
       6.825349214816e-03       1.855423581014e+07       1.751605439760e+07      -1.154716233161e+04      -1.171833079912e+04       1.341999387197e+07       5.125015643191e+06       1.834231465571e+07 
       6.951349835179e-03       1.848933309834e+07       1.745456502850e+07      -1.109351168797e+04      -1.125795161148e+04       1.330691587162e+07       5.106998295580e+06       1.827778394121e+07 
       7.077453207743e-03       1.842445085491e+07       1.739310965825e+07      -1.066401863291e+04      -1.082209224043e+04       1.319459185475e+07       5.089014210240e+06       1.821327971639e+07 
       7.203654702547e-03       1.835960195446e+07       1.733170283112e+07      -1.025757537115e+04      -1.040962019350e+04       1.308301530636e+07       5.071027554250e+06       1.814881504644e+07 
       7.329950004531e-03       1.829480225279e+07       1.727034644612e+07      -9.872778915186e+03      -1.001910953640e+04       1.297217337883e+07       5.053019827847e+06       1.808440320646e+07 
       7.456335089243e-03       1.823007893650e+07       1.720905294971e+07      -9.507844388880e+03      -9.648754416012e+03       1.286206355145e+07       5.035016918464e+06       1.802006865770e+07 
       7.582806200754e-03       1.816544238278e+07       1.714783220372e+07      -9.161060441250e+03      -9.296824334355e+03       1.275268358132e+07       5.017058323449e+06       1.795582162185e+07 
       7.709359831538e-03       1.810088444297e+07       1.708668836492e+07      -8.831236365553e+03      -8.962111019630e+03       1.264402823204e+07       4.999154201810e+06       1.789165611242e+07 
       7.835992704145e-03       1.803640699563e+07       1.702563220422e+07      -8.517647185323e+03      -8.643873297342e+03       1.253609774779e+07       4.981280648545e+06       1.782757554948e+07 
       7.962701754465e-03       1.797201692972e+07       1.696466557347e+07      -8.219570855942e+03      -8.341373968832e+03       1.242888625364e+07       4.963407881499e+06       1.776358587827e+07 
       8.089484116451e-03       1.790774009410e+07       1.690380133445e+07      -7.935979401902e+03      -8.053571065091e+03       1.232239521585e+07       4.945540413833e+06       1.769971055473e+07 
       8.216337108139e-03       1.784357960200e+07       1.684303669735e+07      -7.665667401564e+03      -7.779246180416e+03       1.221661397525e+07       4.927706765617e+06       1.763595159359e+07 
       8.343258218856e-03       1.777953988871e+07       1.678238190546e+07      -7.407650497486e+03      -7.517403127401e+03       1.211154039589e+07       4.909933147578e+06       1.757231440863e+07 
       8.470245097497e-03       1.771562106103e+07       1.672184672596e+07      -7.161336265579e+03      -7.267438534923e+03       1.200717100457e+07       4.892213658390e+06       1.750880077273e+07 
       8.597295541772e-03       1.765182335634e+07       1.666143371078e+07      -6.926313217387e+03      -7.028930633703e+03       1.190349622737e+07       4.874520058048e+06       1.744541127762e+07 
       8.724407488335e-03       1.758815445909e+07       1.660114248178e+07      -6.702025221778e+03      -6.801313646473e+03       1.180050382888e+07       4.856837172539e+06       1.738215210054e+07 
       8.851579003709e-03       1.752462990641e+07       1.654097983794e+07      -6.487697314792e+03      -6.583803682142e+03       1.169818595857e+07       4.839181871803e+06       1.731903713413e+07 
       8.978808275944e-03       1.746125384986e+07       1.648094976945e+07      -6.282552738521e+03      -6.375615728977e+03       1.159653280627e+07       4.821581803274e+06       1.725607043092e+07 
       9.106093606932e-03       1.739802239285e+07       1.642105592519e+07      -6.086056441571e+03      -6.176207093833e+03       1.149553464193e+07       4.804045342027e+06       1.719324938159e+07 
       9.233433405330e-03       1.733493220425e+07       1.636130046105e+07      -5.897907288542e+03      -5.985269489250e+03       1.139518180567e+07       4.786554261522e+06       1.713057158075e+07 
       9.360826180034e-03       1.727198997521e+07       1.630168708113e+07      -5.717811568757e+03      -5.802502474232e+03       1.129546699690e+07       4.769087573087e+06       1.706804312696e+07 
       9.488270534155e-03       1.720920603553e+07       1.624221853985e+07      -5.545310320677e+03      -5.627440765898e+03       1.119638395303e+07       4.751645971376e+06       1.700567294366e+07 
       9.615765159452e-03       1.714658418817e+07       1.618289479857e+07      -5.379837152433e+03      -5.459512078357e+03       1.109792684983e+07       4.734250290835e+06       1.694346411503e+07 
       9.743308831195e-03       1.708412381776e+07       1.612371895964e+07      -5.220921829655e+03      -5.298240725489e+03       1.100009451096e+07       4.716918184834e+06       1.688141667123e+07 
       9.870900403406e-03       1.702182206033e+07       1.606469439709e+07      -5.068290679478e+03      -5.143347943074e+03       1.090288883214e+07       4.699644674607e+06       1.681952886035e+07 
       9.998538804459e-03       1.695967847623e+07       1.600582205395e+07      -4.921765394873e+03      -4.994650606567e+03       1.080631313556e+07       4.682409425138e+06       1.675780050280e+07 
       1.012622303300e-02       1.689769735094e+07       1.594710131975e+07      -4.781091815779e+03      -4.851889996417e+03       1.071037286262e+07       4.665201494490e+06       1.669623503528e+07 
       1.025395215418e-02       1.683588917643e+07       1.588853778695e+07      -4.645895388252e+03      -4.714687305112e+03       1.061508024033e+07       4.648032964237e+06       1.663484210160e+07 
       1.038172529613e-02       1.677425242199e+07       1.583013004133e+07      -4.515789824771e+03      -4.582652253103e+03       1.052044589967e+07       4.630922223413e+06       1.657362025282e+07 
       1.050954164675e-02       1.671278491526e+07       1.577188067368e+07      -4.390512664157e+03      -4.455518667579e+03       1.042648562505e+07       4.613875045909e+06       1.651256823751e+07 
       1.063740045064e-02       1.665148109643e+07       1.571378772614e+07      -4.269920447733e+03      -4.333139569509e+03       1.033321439229e+07       4.596877429284e+06       1.645168122822e+07 
       1.076530100636e-02       1.659034536766e+07       1.565585388098e+07      -4.153874793350e+03      -4.215373254363e+03       1.024065189727e+07       4.579914666370e+06       1.639096340274e+07 
       1.089324266379e-02       1.652938564698e+07       1.559808222399e+07      -4.042146758756e+03      -4.101987638282e+03       1.014881937182e+07       4.562987959522e+06       1.633042190134e+07 
       1.102122482171e-02       1.646859894328e+07       1.554046781764e+07      -3.934446198545e+03      -3.992689598979e+03       1.005773346929e+07       4.546110660491e+06       1.627005349301e+07 
       1.114924692558e-02       1.640799108667e+07       1.548301900596e+07      -3.830533989723e+03      -3.887237276032e+03       9.967419294116e+06       4.529296654870e+06       1.620986454104e+07 
       1.127730846543e-02       1.634755350279e+07       1.542573093512e+07      -3.730270670636e+03      -3.785488583496e+03       9.877893453128e+06       4.512540019755e+06       1.614984724823e+07 
       1.140540897392e-02       1.628728314987e+07       1.536860138922e+07      -3.633566990119e+03      -3.687351785297e+03       9.789173156368e+06       4.495825687254e+06       1.608999881913e+07 
       1.153354802455e-02       1.622718798852e+07       1.531163531877e+07      -3.540292564995e+03      -3.592694156711e+03       9.701278588768e+06       4.479147874401e+06       1.603032674870e+07 
       1.166172522995e-02       1.616727284333e+07       1.525483458112e+07      -3.450249361715e+03      -3.501315441963e+03       9.614226034321e+06       4.462514985174e+06       1.597083540044e+07 
       1.178994024035e-02       1.610753275130e+07       1.519819461837e+07      -3.363233130032e+03      -3.413009283309e+03       9.528025722095e+06       4.445938686010e+06       1.591151995953e+07 
       1.191819274209e-02       1.604796406617e+07       1.514171496447e+07      -3.279106028885e+03      -3.327635869081e+03       9.442687768003e+06       4.429421777020e+06       1.585237740408e+07 
       1.204648245630e-02       1.598857109901e+07       1.508540201129e+07      -3.197794915485e+03      -3.245120204615e+03       9.358223593596e+06       4.412956220264e+06       1.579341244231e+07 
       1.217480913760e-02       1.592935127342e+07       1.502925204458e+07      -3.119223601464e+03      -3.165384303866e+03       9.274635736384e+06       4.396530516355e+06       1.573462232583e+07 
       1.230317257299e-02       1.587030934443e+07       1.497326708619e+07      -3.043266634442e+03      -3.088301020772e+03       9.191927074353e+06       4.380146066529e+06       1.567601132256e+07 
       1.243157258071e-02       1.581144247889e+07       1.491744330156e+07      -2.969765919144e+03      -3.013710643801e+03       9.110094078115e+06       4.363812264695e+06       1.561757642213e+07 
       1.256000900926e-02       1.575275589211e+07       1.486178757171e+07      -2.898593325302e+03      -2.941483550487e+03       9.029136672051e+06       4.347538521665e+06       1.555932310228e+07 
       1.268848173644e-02       1.569424145719e+07       1.480629422931e+07      -2.829673510892e+03      -2.871542947957e+03       8.949044591438e+06       4.331319308292e+06       1.550124365642e+07 
       1.281699066851e-02       1.563590149864e+07       1.475096576463e+07      -2.762956829389e+03      -2.803837825522e+03       8.869809935517e+06       4.315145258400e+06       1.544334038608e+07 
       1.294553573936e-02       1.557773776916e+07       1.469580201536e+07      -2.698367794893e+03      -2.738291386423e+03       8.791420867074e+06       4.299012050826e+06       1.538561464159e+07 
       1.307411690977e-02       1.551974756854e+07       1.464079854868e+07      -2.635793368648e+03      -2.674789334588e+03       8.713860828999e+06       4.282924432893e+06       1.532806335208e+07 
       1.320273416673e-02       1.546193618428e+07       1.458596129788e+07      -2.575122393406e+03      -2.613219351404e+03       8.637118467800e+06       4.266892742530e+06       1.527069183279e+07 
       1.333138752279e-02       1.540429500024e+07       1.453128364479e+07      -2.516278165134e+03      -2.553503600490e+03       8.561172477841e+06       4.250916327228e+06       1.521349175470e+07 
       1.346007701550e-02       1.534683047139e+07       1.447677297961e+07      -2.459219638007e+03      -2.495599989276e+03       8.486009522256e+06       4.234990075618e+06       1.515646963482e+07 
       1.358880270683e-02       1.528953352212e+07       1.442241969241e+07      -2.403899550134e+03      -2.439460210683e+03       8.411605482248e+06       4.219104396511e+06       1.509961623160e+07 
       1.371756468271e-02       1.523241245346e+07       1.436823032205e+07      -2.350244456766e+03      -2.385009859925e+03       8.337944980782e+06       4.203262487148e+06       1.504293941795e+07 
       1.384636305255e-02       1.517546587539e+07       1.431420304652e+07      -2.298164127838e+03      -2.332157776020e+03       8.265007721446e+06       4.187471230806e+06       1.498643763423e+07 
       1.397519794885e-02       1.511869123668e+07       1.426033659376e+07      -2.247586100387e+03      -2.280830614955e+03       8.192773760855e+06       4.171734735392e+06       1.493010846577e+07 
       1.410406952683e-02       1.506208683294e+07       1.420663070838e+07      -2.198468151073e+03      -2.230985314605e+03       8.121223965839e+06       4.156049494698e+06       1.487395037393e+07 
       1.423297796406e-02       1.500565224948e+07       1.415308500637e+07      -2.150779126083e+03      -2.182589916142e+03       8.050339582022e+06       4.140408486109e+06       1.481796285757e+07 
       1.436192346018e-02       1.494939045819e+07       1.409970129140e+07      -2.104471983653e+03      -2.135596609903e+03       7.980103552521e+06       4.124809985201e+06       1.476214858378e+07 
       1.449090623661e-02       1.489329643378e+07       1.404647360769e+07      -2.059479240592e+03      -2.089937164095e+03       7.910495295595e+06       4.109256987313e+06       1.470650228858e+07 
       1.461992653634e-02       1.483737630954e+07       1.399340858111e+07      -2.015737137393e+03      -2.045547133202e+03       7.841501704158e+06       4.093757018349e+06       1.465103009298e+07 
       1.474238081126e-02       1.478447045755e+07       1.394320287769e+07      -1.975349356949e+03      -2.004561314234e+03       7.776588431731e+06       4.079097418117e+06       1.459854965210e+07 
       1.474898462369e-02       1.478162420156e+07       1.394050197686e+07      -1.973202328308e+03      -2.002382495454e+03       7.773104420332e+06       4.078308816187e+06       1.459572633970e+07 
       1.487808078413e-02       1.472603820665e+07       1.388775181938e+07      -1.931848733051e+03      -1.960416528091e+03       7.705287525806e+06       4.062906685217e+06       1.454058904325e+07 
       1.500721532412e-02       1.467061942990e+07       1.383515921530e+07      -1.891646199666e+03      -1.919618464957e+03       7.638036970268e+06       4.047546609153e+06       1.448561923275e+07 
       1.513638857102e-02       1.461536738357e+07       1.378272236608e+07      -1.852547808797e+03      -1.879940793746e+03       7.571338205517e+06       4.032229828952e+06       1.443081612168e+07 
       1.526560087292e-02       1.456028399358e+07       1.373044332593e+07      -1.814500563072e+03      -1.841329958460e+03       7.505179215883e+06       4.016962016090e+06       1.437618158793e+07 
       1.539485259862e-02       1.450536939278e+07       1.367832328681e+07      -1.777463012311e+03      -1.803743974765e+03       7.439548118080e+06       4.001745848517e+06       1.432171588872e+07 
       1.552414413753e-02       1.445061692880e+07       1.362635608152e+07      -1.741409236769e+03      -1.767156397802e+03       7.374430062398e+06       3.986576726712e+06       1.426741241706e+07 
       1.565347589966e-02       1.439603109200e+07       1.357454631427e+07      -1.706318696669e+03      -1.731546200698e+03       7.309816052102e+06       3.971451301926e+06       1.421327561433e+07 
       1.578284831559e-02       1.434160550212e+07       1.352288627065e+07      -1.672159213613e+03      -1.696880716207e+03       7.245691616789e+06       3.956366786596e+06       1.415929882897e+07 
