# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02989e-05 to 8.2919 h/Mpc,
# number of wavenumbers equal to 613
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2              8:-T_tot_no_scf/k2   
       2.383026716761e-03       1.888996083017e+07       1.888658474366e+07       5.015448519371e+04       4.873586054703e+04       1.747677953177e+07       5.685679075176e+06       1.887825618955e+07 
       2.491044448840e-03       1.883976020214e+07       1.883625539096e+07       3.913342328479e+04       3.530833296814e+04       1.734048343409e+07       5.670439482869e+06       1.882765599644e+07 
       2.600409197033e-03       1.878847126250e+07       1.878483086993e+07       2.183426717272e+04       1.660545470484e+04       1.720310936327e+07       5.654871470955e+06       1.877596522258e+07 
       2.711003021116e-03       1.873618831431e+07       1.873240770471e+07       1.101193620404e+04       5.450579919066e+03       1.706499197320e+07       5.639004830349e+06       1.872328282902e+07 
       2.822718534726e-03       1.868299957448e+07       1.867907597543e+07       1.185370793452e+04       6.311665325086e+03       1.692641461158e+07       5.622866820560e+06       1.866969944511e+07 
       2.935458237063e-03       1.862898998940e+07       1.862492213975e+07       1.782939647950e+04       1.217120395748e+04       1.678761431453e+07       5.606482763495e+06       1.861529922200e+07 
       3.049133784040e-03       1.857423729837e+07       1.857002484257e+07       1.860528583399e+04       1.301153609496e+04       1.664878218385e+07       5.589875493623e+06       1.856015793359e+07 
       3.163665240381e-03       1.851881579686e+07       1.851445871861e+07       1.078058913649e+04       6.984546554551e+03       1.651007178831e+07       5.573067317454e+06       1.850434952908e+07 
       3.278980341692e-03       1.846279329983e+07       1.845829146628e+07       3.524894532647e+02       7.712655761700e+03       1.637178677415e+07       5.556079633933e+06       1.844794499226e+07 
       3.395013785775e-03       1.840623366401e+07       1.840158638616e+07      -4.632079889099e+03       2.058894638381e+04       1.623389826257e+07       5.538932054171e+06       1.839100948788e+07 
       3.511706565126e-03       1.834919430198e+07       1.834440014766e+07      -2.548004198294e+03       3.586402890815e+04       1.609651725529e+07       5.521641717032e+06       1.833360003530e+07 
       3.629005347186e-03       1.829173001697e+07       1.828678669888e+07       1.099211452927e+03       4.287420918226e+04       1.595980415484e+07       5.504224663568e+06       1.827576995184e+07 
       3.746861905099e-03       1.823388891277e+07       1.822879342846e+07       5.020630065627e+02       3.986801051325e+04       1.582389371396e+07       5.486695133853e+06       1.821756645952e+07 
       3.865232599123e-03       1.817571801727e+07       1.817046681872e+07      -4.269476949090e+03       3.332793871312e+04       1.568890139167e+07       5.469067549270e+06       1.815903733249e+07 
       3.984077907112e-03       1.811725689638e+07       1.811184634277e+07      -8.272945619286e+03       3.043444681743e+04       1.555491990010e+07       5.451354335942e+06       1.810022378846e+07 
       4.103362001432e-03       1.805854451237e+07       1.805297107187e+07      -7.887738882070e+03       3.266032655374e+04       1.542202727144e+07       5.433567487467e+06       1.804116572038e+07 
       4.223052369057e-03       1.799961572717e+07       1.799387632609e+07      -4.735985509225e+03       3.584538365941e+04       1.529028583209e+07       5.415717342979e+06       1.798189756068e+07 
       4.343119471342e-03       1.794050155269e+07       1.793459374317e+07      -3.212023140116e+03       3.549532995201e+04       1.515974405754e+07       5.397812947766e+06       1.792244936604e+07 
       4.463536439883e-03       1.788123189900e+07       1.787515395336e+07      -5.100853881336e+03       3.142516087602e+04       1.503044025650e+07       5.379863279578e+06       1.786285086552e+07 
       4.584278805001e-03       1.782183210066e+07       1.781558306374e+07      -7.728590566856e+03       2.728263203899e+04       1.490240053401e+07       5.361876260685e+06       1.780312827011e+07 
       4.705324253529e-03       1.776232726515e+07       1.775590669841e+07      -2.185809501334e+04      -2.222145502125e+04       1.477564314344e+07       5.343857805567e+06       1.774330121305e+07 
       4.826652412830e-03       1.770274010629e+07       1.769614821074e+07      -2.070371495782e+04      -2.104787279851e+04       1.465017718585e+07       5.325818470356e+06       1.768340483038e+07 
       4.948244658228e-03       1.764308874159e+07       1.763632579887e+07      -1.963271288828e+04      -1.995905599001e+04       1.452600111390e+07       5.307761627827e+06       1.762345040068e+07 
       5.070083941267e-03       1.758339212487e+07       1.757645848577e+07      -1.863753712881e+04      -1.894732720935e+04       1.440310766709e+07       5.289692957277e+06       1.756345676728e+07 
       5.192154636504e-03       1.752366685987e+07       1.751656268352e+07      -1.771144508718e+04      -1.800583163974e+04       1.428148172879e+07       5.271617433028e+06       1.750344035795e+07 
       5.314442404742e-03       1.746392767161e+07       1.745665282840e+07      -1.684840585859e+04      -1.712843799376e+04       1.416110124715e+07       5.253539444519e+06       1.744341568390e+07 
       5.436934070856e-03       1.740418877012e+07       1.739674283845e+07      -1.604301511783e+04      -1.630965199482e+04       1.404193909835e+07       5.235463191608e+06       1.738339672023e+07 
       5.559617514578e-03       1.734446190703e+07       1.733684412870e+07      -1.529042048973e+04      -1.554454048097e+04       1.392396223415e+07       5.217392110291e+06       1.732339496144e+07 
       5.682481572746e-03       1.728476050471e+07       1.727696982443e+07      -1.458625614483e+04      -1.482866497950e+04       1.380713602451e+07       5.199330149513e+06       1.726342356374e+07 
       5.805515951766e-03       1.722509288066e+07       1.721712823888e+07      -1.392658573101e+04      -1.415802361505e+04       1.369141992636e+07       5.181279760340e+06       1.720349062204e+07 
       5.928711149100e-03       1.716546922043e+07       1.715732937133e+07      -1.330785554669e+04      -1.352900355980e+04       1.357677395745e+07       5.163243956465e+06       1.714360606420e+07 
       6.052058382800e-03       1.710590060895e+07       1.709758447436e+07      -1.272685335068e+04      -1.293833911745e+04       1.346315924923e+07       5.145226023414e+06       1.708378077375e+07 
       6.175549528174e-03       1.704639305068e+07       1.703789978266e+07      -1.218066546797e+04      -1.238306812846e+04       1.335053415652e+07       5.127227699695e+06       1.702402057522e+07 
       6.299177060802e-03       1.698695378002e+07       1.697828265434e+07      -1.166664953218e+04      -1.186050425104e+04       1.323886023983e+07       5.109251087206e+06       1.696433251490e+07 
       6.422934005212e-03       1.692759094963e+07       1.691874152179e+07      -1.118240392011e+04      -1.136820590688e+04       1.312810274193e+07       5.091298593414e+06       1.690472459404e+07 
       6.546813888582e-03       1.686830908733e+07       1.685928116092e+07      -1.072574008978e+04      -1.090394814721e+04       1.301822767592e+07       5.073371557972e+06       1.684520120480e+07 
       6.670810698946e-03       1.680911774081e+07       1.679991109548e+07      -1.029466625271e+04      -1.046570604696e+04       1.290920888068e+07       5.055472822193e+06       1.678577172783e+07 
       6.794918847406e-03       1.675001752826e+07       1.674063199099e+07      -9.887358801994e+03      -1.005162565735e+04       1.280101748185e+07       5.037602532264e+06       1.672643665577e+07 
       6.919133133927e-03       1.669101694539e+07       1.668145235785e+07      -9.502155208052e+03      -9.660016785158e+03       1.269363474301e+07       5.019763193469e+06       1.666720436185e+07 
       7.043448716349e-03       1.663212023760e+07       1.662237629633e+07      -9.137530683518e+03      -9.289329274595e+03       1.258704253741e+07       5.001956035302e+06       1.660807896684e+07 
       7.167861082270e-03       1.657333147249e+07       1.656340754754e+07      -8.792087046723e+03      -8.938141684947e+03       1.248122611837e+07       4.984182247102e+06       1.654906440132e+07 
       7.292366023506e-03       1.651465070082e+07       1.650454603738e+07      -8.464538566380e+03      -8.605146899300e+03       1.237617074784e+07       4.966441833222e+06       1.649016062990e+07 
       7.416959612869e-03       1.645608819325e+07       1.644580187304e+07      -8.153708726545e+03      -8.289148830386e+03       1.227187174325e+07       4.948737865384e+06       1.643137782767e+07 
       7.541638183027e-03       1.639764588799e+07       1.638717671117e+07      -7.858510662689e+03      -7.989042532030e+03       1.216831985364e+07       4.931070891100e+06       1.637271783775e+07 
       7.666398307236e-03       1.633932700509e+07       1.632867381200e+07      -7.577943610584e+03      -7.703810589664e+03       1.206550796894e+07       4.913441855217e+06       1.631418383930e+07 
       7.791236781762e-03       1.628113088374e+07       1.627029221008e+07      -7.311082321795e+03      -7.432512364437e+03       1.196342658186e+07       4.895850528918e+06       1.625577508402e+07 
       7.916150609827e-03       1.622306456424e+07       1.621203914322e+07      -7.057075593412e+03      -7.174282496295e+03       1.186207187726e+07       4.878299035074e+06       1.619749859263e+07 
       8.041136986927e-03       1.616512957076e+07       1.615391608345e+07      -6.815133874074e+03      -6.928318302757e+03       1.176143544342e+07       4.860787826499e+06       1.613935583604e+07 
       8.166193287399e-03       1.610732757381e+07       1.609592495858e+07      -6.584526519316e+03      -6.693876985947e+03       1.166150825254e+07       4.843317404397e+06       1.608134847659e+07 
       8.291317052110e-03       1.604966037452e+07       1.603806741187e+07      -6.364576584340e+03      -6.470270339336e+03       1.156228041761e+07       4.825888279627e+06       1.602347823751e+07 
       8.416505977172e-03       1.599213701131e+07       1.598035287085e+07      -6.154658912084e+03      -6.256862806031e+03       1.146374632861e+07       4.808503165180e+06       1.596575415004e+07 
       8.541757903578e-03       1.593475076541e+07       1.592277420629e+07      -5.954186595634e+03      -6.053057720689e+03       1.136588809012e+07       4.791160004813e+06       1.590816938224e+07 
       8.667070807681e-03       1.587750719532e+07       1.586533733066e+07      -5.762619291081e+03      -5.858305747296e+03       1.126869608567e+07       4.773860475462e+06       1.585072947839e+07 
       8.792442792440e-03       1.582040853830e+07       1.580804442443e+07      -5.579452569319e+03      -5.672094068608e+03       1.117215794996e+07       4.756605232790e+06       1.579343660040e+07 
       8.917872079361e-03       1.576345515175e+07       1.575089557452e+07      -5.404216148303e+03      -5.493944579971e+03       1.107626007282e+07       4.739394350283e+06       1.573629100005e+07 
       9.043357001071e-03       1.570664980755e+07       1.569389367647e+07      -5.236472558748e+03      -5.323412534514e+03       1.098099114497e+07       4.722228643538e+06       1.567929540442e+07 
       9.168895994478e-03       1.564999218771e+07       1.563703810885e+07      -5.075812564242e+03      -5.160081888691e+03       1.088633870671e+07       4.705107983245e+06       1.562244939316e+07 
       9.294487594446e-03       1.559348452268e+07       1.558033095961e+07      -4.921854811573e+03      -5.003564946818e+03       1.079229363387e+07       4.688033021359e+06       1.556575512250e+07 
       9.420130427972e-03       1.553712587355e+07       1.552377133811e+07      -4.774241903640e+03      -4.853498368147e+03       1.069884662289e+07       4.671003470440e+06       1.550921162366e+07 
       9.545823208789e-03       1.548091921702e+07       1.546736212543e+07      -4.632640752972e+03      -4.709543525547e+03       1.060599342149e+07       4.654020213955e+06       1.545282182497e+07 
       9.671564732383e-03       1.542486348273e+07       1.541110208019e+07      -4.496738363632e+03      -4.571382217366e+03       1.051372971728e+07       4.637082914896e+06       1.539658461487e+07 
       9.797353871381e-03       1.536896185857e+07       1.535499469762e+07      -4.366242750479e+03      -4.438717602338e+03       1.042205708619e+07       4.620192542338e+06       1.534050322157e+07 
       9.923189571279e-03       1.531321748004e+07       1.529904313355e+07      -4.240880079236e+03      -4.311271292272e+03       1.033098006335e+07       4.603350042278e+06       1.528458078935e+07 
       1.004907084648e-02       1.525761871564e+07       1.524323515472e+07      -4.120389351823e+03      -4.188777949079e+03       1.024049624698e+07       4.586551898299e+06       1.522880563683e+07 
       1.017499677664e-02       1.520218385044e+07       1.518759021633e+07      -4.004533563893e+03      -4.070996627480e+03       1.015062653441e+07       4.569803677458e+06       1.517319624028e+07 
       1.030096650323e-02       1.514689746616e+07       1.513209189689e+07      -3.893081108110e+03      -3.957691868595e+03       1.006137178867e+07       4.553100712882e+06       1.511773710124e+07 
       1.042697922641e-02       1.509176907830e+07       1.507675032107e+07      -3.785820672543e+03      -3.848648846250e+03       9.972752174882e+06       4.536445911751e+06       1.506243787676e+07 
       1.055303420209e-02       1.503678975894e+07       1.502155612951e+07      -3.682548780979e+03      -3.743660700221e+03       9.884777611768e+06       4.519836588948e+06       1.500728965858e+07 
       1.067913073918e-02       1.498196982196e+07       1.496652005081e+07      -3.583078543378e+03      -3.642537432280e+03       9.797472498481e+06       4.503275887783e+06       1.495230288686e+07 
       1.080526819708e-02       1.492730405057e+07       1.491163659338e+07      -3.487230111464e+03      -3.545096203300e+03       9.710852027003e+06       4.486762253371e+06       1.489747239522e+07 
       1.093144598333e-02       1.487280054685e+07       1.485691457058e+07      -3.394837031816e+03      -3.451167791716e+03       9.624940844662e+06       4.470298183676e+06       1.484280647031e+07 
       1.105766355139e-02       1.481843644558e+07       1.480232925730e+07      -3.305735227562e+03      -3.360585391624e+03       9.539743371786e+06       4.453876744206e+06       1.478828208367e+07 
       1.118392039865e-02       1.476424743981e+07       1.474791898136e+07      -3.219782867955e+03      -3.273204813563e+03       9.455301825806e+06       4.437508814523e+06       1.473393536303e+07 
       1.131021606448e-02       1.471020469445e+07       1.469365287123e+07      -3.136831874514e+03      -3.188875515344e+03       9.371615428866e+06       4.421185651710e+06       1.467973728731e+07 
       1.143655012852e-02       1.465631555102e+07       1.463953882934e+07      -3.056750068834e+03      -3.107463120038e+03       9.288705516717e+06       4.404909510868e+06       1.462569534762e+07 
       1.156292220900e-02       1.460257810286e+07       1.458557478441e+07      -2.979410485299e+03      -3.028838550155e+03       9.206585592847e+06       4.388679832772e+06       1.457180768158e+07 
       1.168933196123e-02       1.454900337930e+07       1.453177262225e+07      -2.904695601838e+03      -2.952882328791e+03       9.125275208862e+06       4.372499993179e+06       1.451808548891e+07 
       1.181577907619e-02       1.449558575837e+07       1.447812644721e+07      -2.832490804678e+03      -2.879477935434e+03       9.044780768243e+06       4.356368303391e+06       1.446452316042e+07 
       1.194226327918e-02       1.444231123841e+07       1.442462141134e+07      -2.762685950414e+03      -2.808513393960e+03       8.965100800761e+06       4.340280522249e+06       1.441110662163e+07 
       1.206878432863e-02       1.438919688452e+07       1.437127573647e+07      -2.695182592729e+03      -2.739888619874e+03       8.886250597324e+06       4.324241837730e+06       1.435785310715e+07 
       1.219534201490e-02       1.433623225407e+07       1.431807843678e+07      -2.629882168995e+03      -2.673503410585e+03       8.808225288560e+06       4.308249087464e+06       1.430475211683e+07 
       1.232193615929e-02       1.428342558327e+07       1.426503831584e+07      -2.566694591355e+03      -2.609266179343e+03       8.731028813655e+06       4.292304775210e+06       1.425181195458e+07 
       1.244856661299e-02       1.423078175400e+07       1.421216052787e+07      -2.505533693820e+03      -2.547089326424e+03       8.654660180010e+06       4.276410378172e+06       1.419903751733e+07 
       1.257523325621e-02       1.417827619236e+07       1.415941908687e+07      -2.446312501038e+03      -2.486884429050e+03       8.579097737724e+06       4.260558433378e+06       1.414640402866e+07 
       1.270193599728e-02       1.412593981786e+07       1.410684688992e+07      -2.388957954614e+03      -2.428577212753e+03       8.504351457973e+06       4.244758312640e+06       1.409394261647e+07 
       1.282867477192e-02       1.407373901008e+07       1.405440813429e+07      -2.333389631703e+03      -2.372085916327e+03       8.430389681368e+06       4.228999790512e+06       1.404161933468e+07 
       1.295544954248e-02       1.402170407398e+07       1.400213514429e+07      -2.279541659723e+03      -2.317343571222e+03       8.357217750564e+06       4.213292055239e+06       1.398946468522e+07 
       1.308226029724e-02       1.396980587234e+07       1.394999690516e+07      -2.227341639845e+03      -2.264276574229e+03       8.284803421457e+06       4.197626243684e+06       1.393744922909e+07 
       1.320910704985e-02       1.391807817891e+07       1.389802944593e+07      -2.176730712463e+03      -2.212825086393e+03       8.213151029894e+06       4.182012592595e+06       1.388560695298e+07 
       1.333598983871e-02       1.386648928591e+07       1.384619911134e+07      -2.127642539360e+03      -2.162921665618e+03       8.142224680160e+06       4.166441454322e+06       1.383390583209e+07 
       1.346290872644e-02       1.381505014103e+07       1.379451774124e+07      -2.080020519885e+03      -2.114508769375e+03       8.072013343783e+06       4.150916134756e+06       1.378235685229e+07 
       1.358986379944e-02       1.376376979045e+07       1.374299496739e+07      -2.033810345306e+03      -2.067531185409e+03       8.002504289746e+06       4.135439356071e+06       1.373096905111e+07 
       1.371685516739e-02       1.371263110271e+07       1.369161250111e+07      -1.988956337895e+03      -2.021932309932e+03       7.933669188626e+06       4.120005892933e+06       1.367972506894e+07 
       1.384388296290e-02       1.366163818875e+07       1.364037502110e+07      -1.945408501235e+03      -1.977661314947e+03       7.865492325120e+06       4.104616985094e+06       1.362862901533e+07 
       1.397094734110e-02       1.361081050723e+07       1.358930306713e+07      -1.903121259814e+03      -1.934671866682e+03       7.797967011334e+06       4.089278505869e+06       1.357770039582e+07 
       1.409804847935e-02       1.356011646611e+07       1.353836327525e+07      -1.862043956957e+03      -1.892912465783e+03       7.731057341192e+06       4.073980850155e+06       1.352690732833e+07 
       1.422518657691e-02       1.350957987981e+07       1.348758095287e+07      -1.822135839296e+03      -1.852341680990e+03       7.664759991998e+06       4.058731221156e+06       1.347627373333e+07 
       1.435236185467e-02       1.345917977125e+07       1.343693403636e+07      -1.783351880970e+03      -1.812913737790e+03       7.599046440335e+06       4.043523243010e+06       1.342577843415e+07 
       1.447957455495e-02       1.340893664106e+07       1.338644410550e+07      -1.745654544389e+03      -1.774590474414e+03       7.533912536408e+06       4.028363108583e+06       1.337544198448e+07 
       1.453563319488e-02       1.338682502443e+07       1.336422239736e+07      -1.729377523668e+03      -1.758043194684e+03       7.505381700612e+06       4.021691362942e+06       1.335328967249e+07 
       1.460682494129e-02       1.335882814230e+07       1.333608776160e+07      -1.709002346366e+03      -1.737329717888e+03       7.469330421049e+06       4.013244031952e+06       1.332524185281e+07 
       1.473411329822e-02       1.330886934111e+07       1.328588096213e+07      -1.673360414898e+03      -1.701096016180e+03       7.405294142774e+06       3.998170560685e+06       1.327519314661e+07 
       1.486143993117e-02       1.325906680151e+07       1.323583057211e+07      -1.638694259911e+03      -1.665854305623e+03       7.341793486250e+06       3.983144660758e+06       1.322530239972e+07 
       1.498880516633e-02       1.320939683756e+07       1.318591185423e+07      -1.604967130530e+03      -1.631567224420e+03       7.278801996837e+06       3.968159147691e+06       1.317554575443e+07 
       1.511620935052e-02       1.315987098527e+07       1.313613696332e+07      -1.572148130692e+03      -1.598203362920e+03       7.216313531875e+06       3.953217502624e+06       1.312593476121e+07 
       1.524365285115e-02       1.311049203839e+07       1.308650873518e+07      -1.540206591596e+03      -1.565731542449e+03       7.154317543571e+06       3.938320551556e+06       1.307647215945e+07 
       1.537113605613e-02       1.306126012865e+07       1.303702759429e+07      -1.509112812604e+03      -1.534121568539e+03       7.092802535093e+06       3.923468330651e+06       1.302715807430e+07 
       1.549865937390e-02       1.301217230950e+07       1.298769052022e+07      -1.478837961781e+03      -1.503344129864e+03       7.031755774657e+06       3.908659933873e+06       1.297798950413e+07 
