# Matter power spectrum P(k) at redshift z=0
# for k=9.9905e-06 to 9.23934 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.990501553337e-06       5.361721112740e+01 
       2.288957495652e-05       1.198347024984e+02 
       3.583286827560e-05       1.850949170591e+02 
       4.885530115202e-05       2.500239655006e+02 
       6.199236119110e-05       3.149869313177e+02 
       7.528042128124e-05       3.802643057382e+02 
       8.875706693704e-05       4.461007358095e+02 
       1.024614380371e-04       5.127249682052e+02 
       1.164345893603e-04       5.803601675727e+02 
       1.307198743582e-04       6.492302454855e+02 
       1.453633566085e-04       7.195643520035e+02 
       1.604142533369e-04       7.915157684418e+02 
       1.759254152161e-04       8.654862997845e+02 
       1.919538462831e-04       9.416710151493e+02 
       2.085612671551e-04       1.020351878482e+03 
       2.258147236448e-04       1.101831105612e+03 
       2.437872412006e-04       1.186433991350e+03 
       2.625585231091e-04       1.274511676056e+03 
       2.822156868216e-04       1.366443910654e+03 
       3.028540277603e-04       1.462641801730e+03 
       3.245777931570e-04       1.563550271198e+03 
       3.475009394436e-04       1.669650334955e+03 
       3.717478350936e-04       1.781460759579e+03 
       3.974538563213e-04       1.899538954981e+03 
       4.247658057200e-04       2.024480739055e+03 
       4.538420642882e-04       2.156918546884e+03 
       4.848523667288e-04       2.297517583869e+03 
       5.179770709978e-04       2.446969258119e+03 
       5.534057799920e-04       2.605981739171e+03 
       5.913351719588e-04       2.775266238207e+03 
       6.319659141816e-04       2.955520037369e+03 
       6.754985797964e-04       3.147404306953e+03 
       7.221285667468e-04       3.351519036150e+03 
       7.720401326263e-04       3.568374655725e+03 
       8.253998026265e-04       3.798362067906e+03 
       8.823495614449e-04       4.041724120249e+03 
       9.430003734024e-04       4.298530246261e+03 
       1.007426650795e-03       4.568658188518e+03 
       1.075662274708e-03       4.851785035318e+03 
       1.147698648085e-03       5.147389352057e+03 
       1.223485038407e-03       5.454765482180e+03 
       1.302931187097e-03       5.773048665958e+03 
       1.385911884301e-03       6.101227408420e+03 
       1.472272990825e-03       6.438233172313e+03 
       1.561838274329e-03       6.782954787290e+03 
       1.654416424559e-03       7.134256926866e+03 
       1.749807703588e-03       7.491026331462e+03 
       1.847809835017e-03       7.852198657182e+03 
       1.948222900874e-03       8.216778629797e+03 
       2.050853164449e-03       8.583855349242e+03 
       2.155515852884e-03       8.952609431019e+03 
       2.262037009126e-03       9.322314758757e+03 
       2.370254562191e-03       9.692337131971e+03 
       2.480018775811e-03       1.006212755685e+04 
       2.591192227639e-03       1.043121670367e+04 
       2.703649452650e-03       1.079920736936e+04 
       2.817276361356e-03       1.116576683934e+04 
       2.931969520141e-03       1.153061581082e+04 
       3.047635359808e-03       1.189352343564e+04 
       3.164189360391e-03       1.225429407727e+04 
       3.281555245715e-03       1.261276549253e+04 
       3.399664209837e-03       1.296880008194e+04 
       3.518454189041e-03       1.332228294548e+04 
       3.637869186800e-03       1.367311197853e+04 
       3.757858654801e-03       1.402119930448e+04 
       3.878376930118e-03       1.436645877297e+04 
       3.999382726683e-03       1.470882042785e+04 
       4.120838678014e-03       1.504821176701e+04 
       4.242710927506e-03       1.538455735485e+04 
       4.364968762299e-03       1.571779314790e+04 
       4.487584286699e-03       1.604784593387e+04 
       4.610532131228e-03       1.637464575400e+04 
       4.733789193640e-03       1.669812224409e+04 
       4.857334408435e-03       1.701819682586e+04 
       4.981148541781e-03       1.733479914331e+04 
       5.105214008965e-03       1.764785730596e+04 
       5.229514711843e-03       1.795728044968e+04 
       5.354035894012e-03       1.826300442840e+04 
       5.478764011648e-03       1.856494861365e+04 
       5.603686618242e-03       1.886304226455e+04 
       5.728792261619e-03       1.915721182184e+04 
       5.854070391838e-03       1.944738423887e+04 
       5.979511278739e-03       1.973349045674e+04 
       6.105105938032e-03       2.001547694986e+04 
       6.230846064970e-03       2.029327873712e+04 
       6.356723974755e-03       2.056683512321e+04 
       6.482732548923e-03       2.083610245834e+04 
       6.608865187063e-03       2.110102857850e+04 
       6.735115763259e-03       2.136157906112e+04 
       6.861478586778e-03       2.161772732129e+04 
       6.987948366515e-03       2.186942522001e+04 
       7.114520178822e-03       2.211666712645e+04 
       7.241189438339e-03       2.235943089472e+04 
       7.367951871545e-03       2.259769728879e+04 
       7.494803492715e-03       2.283146805154e+04 
       7.621740582062e-03       2.306075252590e+04 
       7.748759665837e-03       2.328555777594e+04 
       7.875857498181e-03       2.350588072443e+04 
       8.003031044574e-03       2.372175395225e+04 
       8.130277466706e-03       2.393320499315e+04 
       8.257594108650e-03       2.414023995578e+04 
       8.384978484199e-03       2.434290274449e+04 
       8.512428265259e-03       2.454126070761e+04 
       8.639941271216e-03       2.473532059952e+04 
       8.767515459155e-03       2.492511195337e+04 
       8.895148914886e-03       2.511071373679e+04 
       9.022839844682e-03       2.529215595661e+04 
       9.150586567676e-03       2.546948716447e+04 
       9.278387508853e-03       2.564277213812e+04 
       9.406241192590e-03       2.581205283735e+04 
       9.534146236693e-03       2.597740601638e+04 
       9.662101346886e-03       2.613885245134e+04 
       9.790105311728e-03       2.629648057320e+04 
       9.918156997897e-03       2.645033740539e+04 
       1.004625534584e-02       2.660046170686e+04 
       1.017439936573e-02       2.674694202939e+04 
       1.030258813372e-02       2.688980566631e+04 
       1.043082078852e-02       2.702912170206e+04 
       1.055909652810e-02       2.716495525702e+04 
       1.068741460678e-02       2.729733064450e+04 
       1.081577433243e-02       2.742632648796e+04 
       1.094417506388e-02       2.755199037608e+04 
       1.107261620854e-02       2.767434414631e+04 
       1.120109722020e-02       2.779347771214e+04 
       1.132961759691e-02       2.790937381195e+04 
       1.145817687911e-02       2.802219683109e+04 
       1.158677464780e-02       2.813183994109e+04 
       1.171541052291e-02       2.823845517622e+04 
       1.184408416172e-02       2.834202193860e+04 
       1.197279525746e-02       2.844264970892e+04 
       1.210154353793e-02       2.854035088666e+04 
       1.223032876428e-02       2.863504986729e+04 
       1.235915072985e-02       2.872692779740e+04 
       1.248800925908e-02       2.881594270655e+04 
       1.261690420654e-02       2.890215257711e+04 
       1.274583545599e-02       2.898554893012e+04 
       1.287480291950e-02       2.906624050499e+04 
       1.300380653669e-02       2.914417208476e+04 
       1.313284627396e-02       2.921944640998e+04 
       1.326192212385e-02       2.929201501024e+04 
       1.339103410436e-02       2.936189107491e+04 
       1.352018225841e-02       2.942914200704e+04 
       1.364936665330e-02       2.949386909026e+04 
       1.377858738022e-02       2.955598091551e+04 
       1.390784455379e-02       2.961547613136e+04 
       1.403713831169e-02       2.967249511543e+04 
       1.416646881424e-02       2.972697147778e+04 
       1.429583624411e-02       2.977895012332e+04 
       1.442524080600e-02       2.982849267186e+04 
       1.455468272640e-02       2.987544848547e+04 
       1.468416225331e-02       2.992019816311e+04 
       1.479392957947e-02       2.995609458839e+04 
       1.481367965606e-02       2.996239994765e+04 
       1.494323522514e-02       3.000228818469e+04 
       1.507282927202e-02       3.003970266219e+04 
       1.520246212907e-02       3.007481311618e+04 
       1.533213414939e-02       3.010760720963e+04 
       1.546184570683e-02       3.013814691974e+04 
       1.559159719583e-02       3.016639736523e+04 
       1.572138903148e-02       3.019236214390e+04 
       1.585122164946e-02       3.021610540051e+04 
       1.598109550605e-02       3.023758209361e+04 
       1.611101107820e-02       3.025695469699e+04 
       1.624096886355e-02       3.027414285206e+04 
       1.637096938052e-02       3.028923999393e+04 
       1.650101316838e-02       3.030210777919e+04 
       1.663110078738e-02       3.031304121212e+04 
       1.676123281886e-02       3.032177811153e+04 
       1.689140986542e-02       3.032855348258e+04 
       1.702163255107e-02       3.033331573273e+04 
       1.715190152138e-02       3.033609442961e+04 
       1.728221744373e-02       3.033693395344e+04 
       1.741258100750e-02       3.033586737174e+04 
       1.754299292430e-02       3.033275440929e+04 
       1.767345392822e-02       3.032783223598e+04 
       1.780396477610e-02       3.032110960748e+04 
       1.793452624778e-02       3.031253943838e+04 
       1.806513914648e-02       3.030212749669e+04 
       1.819580429900e-02       3.029004791096e+04 
       1.832652255616e-02       3.027613255691e+04 
       1.845729479307e-02       3.026054486143e+04 
       1.858812190954e-02       3.024325900661e+04 
       1.871900483044e-02       3.022423946644e+04 
       1.884994450611e-02       3.020364969389e+04 
       1.898094191278e-02       3.018147982160e+04 
       1.911199805298e-02       3.015769694983e+04 
       1.924311395601e-02       3.013226484086e+04 
       1.937429067841e-02       3.010537430914e+04 
       1.950552930445e-02       3.007692841889e+04 
       1.963683094662e-02       3.004700406601e+04 
       1.976819674615e-02       3.001573634847e+04 
       1.989962787358e-02       2.998278619593e+04 
       2.003112552931e-02       2.994866902100e+04 
       2.016269094417e-02       2.991308946750e+04 
       2.029432538003e-02       2.987610207257e+04 
       2.042603013042e-02       2.983780687501e+04 
       2.055780652118e-02       2.979816860129e+04 
       2.068965591112e-02       2.975726773643e+04 
       2.082157969271e-02       2.971505920555e+04 
       2.095357929279e-02       2.967152841985e+04 
       2.108565617328e-02       2.962683719911e+04 
       2.121781183197e-02       2.958095720271e+04 
       2.135004780328e-02       2.953386490872e+04 
       2.148236565906e-02       2.948558281282e+04 
       2.161476700945e-02       2.943610656867e+04 
       2.174725350369e-02       2.938560484434e+04 
       2.187982683103e-02       2.933397743865e+04 
       2.201248872165e-02       2.928123847992e+04 
       2.214524094759e-02       2.922741952481e+04 
       2.227808532371e-02       2.917258069503e+04 
       2.241102370869e-02       2.911665233231e+04 
       2.254405800609e-02       2.905975749807e+04 
       2.267719016536e-02       2.900184297093e+04 
       2.281042218298e-02       2.894301322450e+04 
       2.294375610358e-02       2.888313379066e+04 
       2.307719402111e-02       2.882240939719e+04 
       2.321073808001e-02       2.876068984538e+04 
       2.334439047649e-02       2.869810230344e+04 
       2.347815345979e-02       2.863462325494e+04 
       2.361202933351e-02       2.857030832960e+04 
       2.374602045694e-02       2.850515396229e+04 
       2.388012924652e-02       2.843905660808e+04 
       2.401435817724e-02       2.837221017929e+04 
       2.414870978414e-02       2.830455448965e+04 
       2.428318666391e-02       2.823614115482e+04 
       2.441779147638e-02       2.816691281811e+04 
       2.455252694629e-02       2.809699263871e+04 
       2.468739586486e-02       2.802629073969e+04 
       2.482240109165e-02       2.795485720439e+04 
       2.495754555631e-02       2.788278208365e+04 
       2.509283226046e-02       2.780999066608e+04 
       2.522826427966e-02       2.773645269929e+04 
       2.536384476533e-02       2.766239447139e+04 
       2.549957694690e-02       2.758764665567e+04 
       2.563546413389e-02       2.751225061867e+04 
       2.577150971812e-02       2.743626036597e+04 
       2.590771717601e-02       2.735960197012e+04 
       2.604409007091e-02       2.728251223469e+04 
       2.618063205556e-02       2.720472185145e+04 
       2.631734687462e-02       2.712649909143e+04 
       2.645423836724e-02       2.704765227127e+04 
       2.659131046981e-02       2.696835129020e+04 
       2.672856721874e-02       2.688847227471e+04 
       2.686601275334e-02       2.680813797318e+04 
       2.700365131884e-02       2.672736728963e+04 
       2.714148726949e-02       2.664610896667e+04 
       2.727952507179e-02       2.656443032692e+04 
       2.741776930780e-02       2.648230905934e+04 
       2.755622467864e-02       2.639971047052e+04 
       2.769489600804e-02       2.631676629386e+04 
       2.783378824610e-02       2.623341966798e+04 
       2.797290647311e-02       2.614963872067e+04 
       2.811225590359e-02       2.606554167307e+04 
       2.825184189041e-02       2.598118629139e+04 
       2.839166992915e-02       2.589630200431e+04 
       2.853174566257e-02       2.581114408956e+04 
