# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   27       1.048644162879e+03       1.231574719601e-02       0.000000000000e+00       1.572712833595e+00       1.417286921171e-07       1.556110907278e-03      -7.758657496298e-07 
   28       1.065965392304e+03       1.397667023965e-02       0.000000000000e+00       1.608757081525e+00       1.424660550573e-07       1.513706557889e-03      -6.131214717521e-07 
   29       1.083512509451e+03       1.579877382051e-02       0.000000000000e+00       1.639143361929e+00       1.431398042892e-07       1.473561610367e-03      -4.927909328457e-07 
   30       1.101328232964e+03       1.778671400908e-02       0.000000000000e+00       1.664691656268e+00       1.437694912895e-07       1.435928777749e-03      -4.421114862254e-07 
   31       1.119373061846e+03       1.994475438623e-02       0.000000000000e+00       1.686149212690e+00       1.442756413370e-07       1.400148605586e-03      -4.831204306116e-07 
   32       1.137645179417e+03       2.227924195323e-02       0.000000000000e+00       1.702875186220e+00       1.447024857345e-07       1.366282059203e-03      -5.933643988680e-07 
   33       1.156084698120e+03       2.479698694787e-02       0.000000000000e+00       1.713640971260e+00       1.450782584610e-07       1.333938261585e-03      -7.216906987819e-07 
   34       1.174586188798e+03       2.750441703818e-02       0.000000000000e+00       1.717095990927e+00       1.453673291561e-07       1.302138057603e-03      -8.092282339006e-07 
   35       1.193189466176e+03       3.040694914338e-02       0.000000000000e+00       1.712282739780e+00       1.456012426213e-07       1.271021548168e-03      -8.446600984241e-07 
   36       1.211943356131e+03       3.350933316514e-02       0.000000000000e+00       1.698283279103e+00       1.457864717986e-07       1.240744174850e-03      -8.347228156533e-07 
   37       1.230862175801e+03       3.681609627576e-02       0.000000000000e+00       1.674287808817e+00       1.458839750697e-07       1.211165251533e-03      -7.910174141540e-07 
   38       1.249968609261e+03       4.033264528044e-02       0.000000000000e+00       1.640320409309e+00       1.459319665050e-07       1.182596734573e-03      -7.280542272762e-07 
   39       1.269256417734e+03       4.406448704100e-02       0.000000000000e+00       1.596760637882e+00       1.459661304293e-07       1.155268481187e-03      -6.656075750301e-07 
   40       1.288672973707e+03       4.801691427935e-02       0.000000000000e+00       1.544162895204e+00       1.459734350804e-07       1.129058660582e-03      -6.302141112046e-07 
   41       1.308147629734e+03       5.219500837156e-02       0.000000000000e+00       1.483054492046e+00       1.459072827679e-07       1.103627326899e-03      -6.474769748683e-07 
   42       1.327699182156e+03       5.660368473110e-02       0.000000000000e+00       1.413225255552e+00       1.457903244584e-07       1.079081681879e-03      -7.122025243146e-07 
   43       1.347355513205e+03       6.124763705828e-02       0.000000000000e+00       1.334224543844e+00       1.456479323451e-07       1.055507641222e-03      -8.053527840932e-07 
   44       1.367121197363e+03       6.613130741626e-02       0.000000000000e+00       1.245549923078e+00       1.454727063383e-07       1.032749997957e-03      -9.005566578995e-07 
   45       1.386986470933e+03       7.125882198078e-02       0.000000000000e+00       1.146704782568e+00       1.452367720984e-07       1.010527550560e-03      -9.707787719060e-07 
   46       1.406963020861e+03       7.663380790933e-02       0.000000000000e+00       1.037401167634e+00       1.449645131284e-07       9.889496703476e-04      -1.014212948600e-06 
   47       1.427054793520e+03       8.225949824433e-02       0.000000000000e+00       9.174107662206e-01       1.446843976338e-07       9.681531510648e-04      -1.038279984635e-06 
   48       1.447245832294e+03       8.813876133359e-02       0.000000000000e+00       7.865081010231e-01       1.444045302648e-07       9.481408697545e-04      -1.053326380498e-06 
   49       1.467498521645e+03       9.427408412237e-02       0.000000000000e+00       6.444700694347e-01       1.441064366460e-07       9.287582150563e-04      -1.072968674380e-06 
   50       1.487773061488e+03       1.006676523646e-01       0.000000000000e+00       4.910851816621e-01       1.437571554865e-07       9.097788864533e-04      -1.110675284307e-06 
   51       1.508096195883e+03       1.073216556860e-01       0.000000000000e+00       3.261852986047e-01       1.433709984598e-07       8.912642651108e-04      -1.166977225769e-06 
   52       1.528508104730e+03       1.142380364465e-01       0.000000000000e+00       1.496217136291e-01       1.429684290977e-07       8.733053983065e-04      -1.237740326827e-06 
   53       1.549042065080e+03       1.214183881993e-01       0.000000000000e+00      -3.874379624145e-02       1.425565802931e-07       8.559128201261e-04      -1.317361084212e-06 
   54       1.569723694268e+03       1.288639435439e-01       0.000000000000e+00      -2.390389739979e-01       1.421255757953e-07       8.390037343362e-04      -1.398610213478e-06 
   55       1.590570243558e+03       1.365755956135e-01       0.000000000000e+00      -4.513684307075e-01       1.416570527163e-07       8.224582427040e-04      -1.474131774528e-06 
   56       1.611590007462e+03       1.445539966153e-01       0.000000000000e+00      -6.757720007243e-01       1.411648836163e-07       8.063449306903e-04      -1.541991291476e-06 
   57       1.632781441984e+03       1.527994624932e-01       0.000000000000e+00      -9.122560474494e-01       1.406670529097e-07       7.907547037176e-04      -1.601884990453e-06 
   58       1.654132362806e+03       1.613119308376e-01       0.000000000000e+00      -1.160804733783e+00       1.401727310391e-07       7.757316167425e-04      -1.653671442063e-06 
   59       1.675619190392e+03       1.700909500487e-01       0.000000000000e+00      -1.421379532718e+00       1.396799990994e-07       7.612657808064e-04      -1.697392513181e-06 
   60       1.697206195103e+03       1.791356685002e-01       0.000000000000e+00      -1.693918737941e+00       1.391733651909e-07       7.472859621792e-04      -1.733295151309e-06 
   61       1.718858724543e+03       1.884446846542e-01       0.000000000000e+00      -1.978358102413e+00       1.386320471151e-07       7.336985497571e-04      -1.761741889000e-06 
   62       1.740588062881e+03       1.980155826099e-01       0.000000000000e+00      -2.274699274716e+00       1.380658514603e-07       7.205380802776e-04      -1.782853486414e-06 
   63       1.762415346939e+03       2.078452725995e-01       0.000000000000e+00      -2.582955925433e+00       1.374902946343e-07       7.078533195095e-04      -1.796786848788e-06 
   64       1.784358167394e+03       2.179301058909e-01       0.000000000000e+00      -2.903134152050e+00       1.369158211831e-07       6.956609512249e-04      -1.803850647718e-06 
   65       1.806430257530e+03       2.282658595391e-01       0.000000000000e+00      -3.235232659929e+00       1.363465404688e-07       6.839413713901e-04      -1.804519902098e-06 
   66       1.828641181996e+03       2.388477211374e-01       0.000000000000e+00      -3.579242943278e+00       1.357788568674e-07       6.726343194399e-04      -1.799451044564e-06 
   67       1.850996025554e+03       2.496702735695e-01       0.000000000000e+00      -3.935149466120e+00       1.351999900896e-07       6.616343466372e-04      -1.789497473430e-06 
   68       1.873498057632e+03       2.607279379334e-01       0.000000000000e+00      -4.302912232612e+00       1.345943512203e-07       6.508287455457e-04      -1.775606668681e-06 
   69       1.896158048641e+03       2.720164406167e-01       0.000000000000e+00      -4.682409992362e+00       1.339695453345e-07       6.402357184996e-04      -1.758437671184e-06 
   70       1.918986290925e+03       2.835316174626e-01       0.000000000000e+00      -5.073485799239e+00       1.333378605604e-07       6.298994975725e-04      -1.738656700469e-06 
   71       1.941989559074e+03       2.952689784317e-01       0.000000000000e+00      -5.475963339205e+00       1.327085321487e-07       6.198495289417e-04      -1.717054063203e-06 
   72       1.965170874783e+03       3.072237040714e-01       0.000000000000e+00      -5.889646660878e+00       1.320870319361e-07       6.100985881193e-04      -1.694552475140e-06 
   73       1.988529271713e+03       3.193906419858e-01       0.000000000000e+00      -6.314319906108e+00       1.314743033993e-07       6.006408277555e-04      -1.672215602166e-06 
   74       2.012059560357e+03       3.317643033049e-01       0.000000000000e+00      -6.749747040545e+00       1.308659407259e-07       5.914497580147e-04      -1.651256820416e-06 
   75       2.035752092898e+03       3.443388591539e-01       0.000000000000e+00      -7.195671584210e+00       1.302513103332e-07       5.824761595245e-04      -1.633048195491e-06 
   76       2.059597556616e+03       3.571080069023e-01       0.000000000000e+00      -7.651836188689e+00       1.296182856881e-07       5.736675503799e-04      -1.618856502104e-06 
   77       2.083602883030e+03       3.700645485542e-01       0.000000000000e+00      -8.118046085804e+00       1.289716861026e-07       5.650377012463e-04      -1.608946273530e-06 
   78       2.107777826143e+03       3.832007287039e-01       0.000000000000e+00      -8.594116773369e+00       1.283197558990e-07       5.566121149432e-04      -1.603249356569e-06 
   79       2.132130061381e+03       3.965083518356e-01       0.000000000000e+00      -9.079855330322e+00       1.276686728651e-07       5.484070650251e-04      -1.601609829388e-06 
   80       2.156665053566e+03       4.099787761231e-01       0.000000000000e+00      -9.575060554260e+00       1.270221310535e-07       5.404285712698e-04      -1.603776391824e-06 
   81       2.181385924893e+03       4.236029072288e-01       0.000000000000e+00      -1.007952309899e+01       1.263808951166e-07       5.326713425134e-04      -1.609394535410e-06 
   82       2.206293322910e+03       4.373711921025e-01       0.000000000000e+00      -1.059302561206e+01       1.257423254442e-07       5.251176868323e-04      -1.617998493130e-06 
   83       2.231385288486e+03       4.512736127814e-01       0.000000000000e+00      -1.111534287231e+01       1.250998733629e-07       5.177363890726e-04      -1.629002968890e-06 
   84       2.256659449709e+03       4.652999470145e-01       0.000000000000e+00      -1.164623423161e+01       1.244462497893e-07       5.104950650500e-04      -1.641792132960e-06 
   85       2.282120310634e+03       4.794406133641e-01       0.000000000000e+00      -1.218541919911e+01       1.237853986158e-07       5.034033844319e-04      -1.656031387963e-06 
   86       2.307772934411e+03       4.936859554868e-01       0.000000000000e+00      -1.273259804272e+01       1.231234562177e-07       4.964784271977e-04      -1.671417249009e-06 
   87       2.333620633243e+03       5.080259860735e-01       0.000000000000e+00      -1.328745913313e+01       1.224651453016e-07       4.897315552598e-04      -1.687582497299e-06 
   88       2.359664875450e+03       5.224503851325e-01       0.000000000000e+00      -1.384967895202e+01       1.218135190209e-07       4.831678401275e-04      -1.704091956263e-06 
   89       2.385905192539e+03       5.369484982737e-01       0.000000000000e+00      -1.441892210023e+01       1.211696893059e-07       4.767854740402e-04      -1.720438163742e-06 
   90       2.412339086266e+03       5.515093349920e-01       0.000000000000e+00      -1.499484130597e+01       1.205325390379e-07       4.705751645696e-04      -1.736036940246e-06 
   91       2.438961935712e+03       5.661215669511e-01       0.000000000000e+00      -1.557707743303e+01       1.198984176961e-07       4.645195126911e-04      -1.750222853272e-06 
   92       2.465766904341e+03       5.807735262671e-01       0.000000000000e+00      -1.616525948900e+01       1.192608201081e-07       4.585923743245e-04      -1.762244577678e-06 
   93       2.492747582227e+03       5.954534131513e-01       0.000000000000e+00      -1.675901087643e+01       1.186130860353e-07       4.527680504470e-04      -1.771440255566e-06 
   94       2.519906569153e+03       6.101499582901e-01       0.000000000000e+00      -1.735796920419e+01       1.179582149376e-07       4.470527051648e-04      -1.777819686385e-06 
   95       2.547248016590e+03       6.248518573771e-01       0.000000000000e+00      -1.796176948479e+01       1.173013415881e-07       4.414587967419e-04      -1.781604211257e-06 
   96       2.574774952923e+03       6.395475717728e-01       0.000000000000e+00      -1.857003824951e+01       1.166468182082e-07       4.359955603910e-04      -1.783060441984e-06 
   97       2.602489228057e+03       6.542253296622e-01       0.000000000000e+00      -1.918239364226e+01       1.159980752180e-07       4.306687099372e-04      -1.782502835899e-06 
   98       2.630391458037e+03       6.688731272121e-01       0.000000000000e+00      -1.979844551352e+01       1.153574740566e-07       4.254801316227e-04      -1.780296325426e-06 
   99       2.658480969651e+03       6.834787297285e-01       0.000000000000e+00      -2.041779551420e+01       1.147261519029e-07       4.204275700541e-04      -1.776859002357e-06 
  100       2.686755745050e+03       6.980296728147e-01       0.000000000000e+00      -2.104003718956e+01       1.141038581267e-07       4.155043062906e-04      -1.772664856835e-06 
  101       2.715212366355e+03       7.125132635280e-01       0.000000000000e+00      -2.166475607311e+01       1.134887822989e-07       4.106988280735e-04      -1.768246571057e-06 
  102       2.743845960274e+03       7.269165815380e-01       0.000000000000e+00      -2.229152978049e+01       1.128773735915e-07       4.059944921986e-04      -1.764198367683e-06 
  103       2.772650142706e+03       7.412264802835e-01       0.000000000000e+00      -2.291992810337e+01       1.122641513963e-07       4.013691790281e-04      -1.761178912958e-06 
  104       2.801618817049e+03       7.554298859394e-01       0.000000000000e+00      -2.354951617054e+01       1.116437495870e-07       3.968021436240e-04      -1.759770385281e-06 
  105       2.830751965042e+03       7.695147378173e-01       0.000000000000e+00      -2.417986421513e+01       1.110181335092e-07       3.922969385174e-04      -1.760016455598e-06 
  106       2.860050538562e+03       7.834691777482e-01       0.000000000000e+00      -2.481053930802e+01       1.103909424370e-07       3.878624625601e-04      -1.761796479785e-06 
  107       2.889514641193e+03       7.972812679950e-01       0.000000000000e+00      -2.544110253447e+01       1.097653411759e-07       3.835060273817e-04      -1.764959570787e-06 
  108       2.919143493213e+03       8.109389956820e-01       0.000000000000e+00      -2.607110912180e+01       1.091439436030e-07       3.792332192152e-04      -1.769322850064e-06 
  109       2.948935396577e+03       8.244302772250e-01       0.000000000000e+00      -2.670010856696e+01       1.085287322959e-07       3.750477574092e-04      -1.774669662980e-06 
  110       2.978887699892e+03       8.377429627622e-01       0.000000000000e+00      -2.732764476413e+01       1.079209741726e-07       3.709513496278e-04      -1.780747758091e-06 
  111       3.008996763407e+03       8.508648405835e-01       0.000000000000e+00      -2.795325613233e+01       1.073211320691e-07       3.669435437377e-04      -1.787267430385e-06 
  112       3.039257923992e+03       8.637836415610e-01       0.000000000000e+00      -2.857647574300e+01       1.067287721781e-07       3.630215763827e-04      -1.793899628422e-06 
  113       3.069665460120e+03       8.764870435792e-01       0.000000000000e+00      -2.919683144766e+01       1.061424672728e-07       3.591802182449e-04      -1.800274025418e-06 
  114       3.100212556850e+03       8.889626759652e-01       0.000000000000e+00      -2.981384600543e+01       1.055596956426e-07       3.554116159938e-04      -1.805977054239e-06 
  115       3.130891270810e+03       9.011981239184e-01       0.000000000000e+00      -3.042703721071e+01       1.049767356621e-07       3.517051309226e-04      -1.810549906329e-06 
  116       3.161693966802e+03       9.131812452828e-01       0.000000000000e+00      -3.103592308257e+01       1.043900435672e-07       3.480508774437e-04      -1.813588508736e-06 
  117       3.192617900642e+03       9.249011550826e-01       0.000000000000e+00      -3.164003787602e+01       1.038010159321e-07       3.444514340829e-04      -1.815068690500e-06 
  118       3.223661130343e+03       9.363473695641e-01       0.000000000000e+00      -3.223891826611e+01       1.032121682425e-07       3.409119538093e-04      -1.815076353892e-06 
  119       3.254821072583e+03       9.475095116775e-01       0.000000000000e+00      -3.283209863073e+01       1.026257048168e-07       3.374365736321e-04      -1.813711231649e-06 
  120       3.286094480690e+03       9.583773182691e-01       0.000000000000e+00      -3.341911122304e+01       1.020434748419e-07       3.340283382738e-04      -1.811087504404e-06 
  121       3.317477422648e+03       9.689406472731e-01       0.000000000000e+00      -3.399948634372e+01       1.014669264001e-07       3.306891222176e-04      -1.807334428492e-06 
  122       3.348965259080e+03       9.791894849033e-01       0.000000000000e+00      -3.457275251342e+01       1.008970584510e-07       3.274195501278e-04      -1.802596974134e-06 
  123       3.380552621249e+03       9.891139528448e-01       0.000000000000e+00      -3.513843664508e+01       1.003343707356e-07       3.242189156440e-04      -1.797036474005e-06 
  124       3.412233389049e+03       9.987043154459e-01       0.000000000000e+00      -3.569606421629e+01       9.977881156561e-08       3.210850985489e-04      -1.790831282176e-06 
  125       3.444000669001e+03       1.007950986910e+00       0.000000000000e+00      -3.624515944166e+01       9.922972346531e-08       3.180144803094e-04      -1.784177443437e-06 
  126       3.475846772245e+03       1.016844538487e+00       0.000000000000e+00      -3.678524544514e+01       9.868578662922e-08       3.150018579923e-04      -1.777289373000e-06 
  127       3.507763192535e+03       1.025375705665e+00       0.000000000000e+00      -3.731584443242e+01       9.814496016239e-08       3.120403565521e-04      -1.770400546579e-06 
  128       3.539740584232e+03       1.033535395363e+00       0.000000000000e+00      -3.783647786329e+01       9.760442106766e-08       3.091213394934e-04      -1.763764200850e-06 
  129       3.571769964192e+03       1.041314987660e+00       0.000000000000e+00      -3.834667134192e+01       9.706156533506e-08       3.062369943492e-04      -1.757601605674e-06 
  130       3.603846513236e+03       1.048707263126e+00       0.000000000000e+00      -3.884596952828e+01       9.651740156970e-08       3.033887692839e-04      -1.751935675723e-06 
  131       3.635966152062e+03       1.055705591285e+00       0.000000000000e+00      -3.933392319590e+01       9.597377636895e-08       3.005801503734e-04      -1.746731368409e-06 
  132       3.668124341611e+03       1.062303654407e+00       0.000000000000e+00      -3.981008486457e+01       9.543235093037e-08       2.978140697636e-04      -1.741945329094e-06 
  133       3.700316069826e+03       1.068495456800e+00       0.000000000000e+00      -4.027400900654e+01       9.489457681432e-08       2.950928674304e-04      -1.737525482971e-06 
  134       3.732535838397e+03       1.074275334119e+00       0.000000000000e+00      -4.072525225255e+01       9.436167070309e-08       2.924182522007e-04      -1.733410619939e-06 
  135       3.764777649517e+03       1.079637962656e+00       0.000000000000e+00      -4.116337359801e+01       9.383458814071e-08       2.897912620349e-04      -1.729529972472e-06 
  136       3.797034992630e+03       1.084578368645e+00       0.000000000000e+00      -4.158793460911e+01       9.331399623780e-08       2.872122235693e-04      -1.725802786480e-06 
  137       3.829300831189e+03       1.089091937563e+00       0.000000000000e+00      -4.199849962890e+01       9.280024532583e-08       2.846807109202e-04      -1.722137885166e-06 
  138       3.861567589400e+03       1.093174423422e+00       0.000000000000e+00      -4.239463598345e+01       9.229333954497e-08       2.821955037490e-04      -1.718433225874e-06 
  139       3.893827138980e+03       1.096821958076e+00       0.000000000000e+00      -4.277591418795e+01       9.179290634991e-08       2.797545445874e-04      -1.714575449933e-06 
  140       3.926070785904e+03       1.100031060517e+00       0.000000000000e+00      -4.314190815282e+01       9.129816491793e-08       2.773548954245e-04      -1.710439425493e-06 
  141       3.958289257160e+03       1.102798646173e+00       0.000000000000e+00      -4.349219538984e+01       9.080789344353e-08       2.749926935544e-04      -1.705887783356e-06 
  142       3.990472687501e+03       1.105122036211e+00       0.000000000000e+00      -4.382635721827e+01       9.032039530390e-08       2.726631066844e-04      -1.700770445800e-06 
  143       4.022610606192e+03       1.106998966833e+00       0.000000000000e+00      -4.414397897096e+01       8.983346407958e-08       2.703602873049e-04      -1.694924148395e-06 
  144       4.054692945961e+03       1.108427783007e+00       0.000000000000e+00      -4.444465434077e+01       8.934511481008e-08       2.680790739791e-04      -1.688207337797e-06 
  145       4.086713209896e+03       1.109408021551e+00       0.000000000000e+00      -4.472799846760e+01       8.885602058112e-08       2.658204794986e-04      -1.680611746078e-06 
  146       4.118665593030e+03       1.109939903477e+00       0.000000000000e+00      -4.499363653943e+01       8.836748440727e-08       2.635869252100e-04      -1.672166374801e-06 
  147       4.150543980874e+03       1.110024164992e+00       0.000000000000e+00      -4.524119999567e+01       8.788070093291e-08       2.613805468870e-04      -1.662903673299e-06 
  148       4.182341942040e+03       1.109662067856e+00       0.000000000000e+00      -4.547032675717e+01       8.739674343849e-08       2.592031763699e-04      -1.652859652398e-06 
  149       4.214052720872e+03       1.108855409743e+00       0.000000000000e+00      -4.568066145602e+01       8.691655036186e-08       2.570563228849e-04      -1.642073999588e-06 
  150       4.245669230071e+03       1.107606534601e+00       0.000000000000e+00      -4.587185566558e+01       8.644091132771e-08       2.549411540400e-04      -1.630590195622e-06 
  151       4.277184043320e+03       1.105918343007e+00       0.000000000000e+00      -4.604356813030e+01       8.597045267850e-08       2.528584765000e-04      -1.618455632558e-06 
  152       4.308589387912e+03       1.103794302533e+00       0.000000000000e+00      -4.619546499568e+01       8.550562249984e-08       2.508087163385e-04      -1.605721733237e-06 
  153       4.339877137376e+03       1.101238458097e+00       0.000000000000e+00      -4.632722003817e+01       8.504667513361e-08       2.487918990685e-04      -1.592444072194e-06 
  154       4.371038804101e+03       1.098255442331e+00       0.000000000000e+00      -4.643851489508e+01       8.459365517206e-08       2.468076293508e-04      -1.578682498016e-06 
  155       4.402065531968e+03       1.094850485934e+00       0.000000000000e+00      -4.652903929449e+01       8.414638092583e-08       2.448550703807e-04      -1.564501257125e-06 
  156       4.432948088971e+03       1.091029428034e+00       0.000000000000e+00      -4.659849128518e+01       8.370442735932e-08       2.429329229519e-04      -1.549969119011e-06 
  157       4.463676859844e+03       1.086798726547e+00       0.000000000000e+00      -4.664657746652e+01       8.326710848642e-08       2.410394041994e-04      -1.535159502891e-06 
  158       4.494241838692e+03       1.082165468536e+00       0.000000000000e+00      -4.667301321841e+01       8.283345921985e-08       2.391722260194e-04      -1.520150605811e-06 
  159       4.524632621612e+03       1.077137380572e+00       0.000000000000e+00      -4.667752293116e+01       8.240221666724e-08       2.373285731680e-04      -1.505025532188e-06 
  160       4.554838399321e+03       1.071722839089e+00       0.000000000000e+00      -4.665984023541e+01       8.197180086714e-08       2.355050810376e-04      -1.489872424783e-06 
  161       4.584848806925e+03       1.065930765518e+00       0.000000000000e+00      -4.661970923127e+01       8.154081900549e-08       2.336987886267e-04      -1.474768247530e-06 
  162       4.614656573148e+03       1.059770279497e+00       0.000000000000e+00      -4.655688781502e+01       8.110972195857e-08       2.319101880892e-04      -1.459727425878e-06 
  163       4.644255092380e+03       1.053251034648e+00       0.000000000000e+00      -4.647114508736e+01       8.067940116609e-08       2.301405363646e-04      -1.444746650323e-06 
  164       4.673637585200e+03       1.046383340798e+00       0.000000000000e+00      -4.636226061331e+01       8.025068331951e-08       2.283909055779e-04      -1.429820534323e-06 
  165       4.702797094954e+03       1.039178173810e+00       0.000000000000e+00      -4.623002465671e+01       7.982432338646e-08       2.266621730039e-04      -1.414941521209e-06 
  166       4.731726484315e+03       1.031647185413e+00       0.000000000000e+00      -4.607423841475e+01       7.940099740173e-08       2.249550108766e-04      -1.400099789724e-06 
  167       4.760418431862e+03       1.023802713028e+00       0.000000000000e+00      -4.589471425246e+01       7.898129502218e-08       2.232698760431e-04      -1.385283158221e-06 
  168       4.788865428645e+03       1.015657789600e+00       0.000000000000e+00      -4.569127593721e+01       7.856571184229e-08       2.216069994621e-04      -1.370476987492e-06 
  169       4.817059774755e+03       1.007226153425e+00       0.000000000000e+00      -4.546375887327e+01       7.815464146771e-08       2.199663755482e-04      -1.355664082244e-06 
  170       4.844993575898e+03       9.985222579827e-01       0.000000000000e+00      -4.521201033625e+01       7.774836734367e-08       2.183477513590e-04      -1.340824591220e-06 
  171       4.872658739957e+03       9.895612817606e-01       0.000000000000e+00      -4.493588970769e+01       7.734705433539e-08       2.167506156289e-04      -1.325935905953e-06 
  172       4.900046973573e+03       9.803591380875e-01       0.000000000000e+00      -4.463526870948e+01       7.695074005749e-08       2.151741876463e-04      -1.310972558180e-06 
  173       4.927149778705e+03       9.709324849605e-01       0.000000000000e+00      -4.431003163845e+01       7.655932594954e-08       2.136174059762e-04      -1.295906115878e-06 
  174       4.953958449206e+03       9.612987348749e-01       0.000000000000e+00      -4.396007560082e+01       7.617256809473e-08       2.120789170274e-04      -1.280705077960e-06 
  175       4.980464067390e+03       9.514760646529e-01       0.000000000000e+00      -4.358531074674e+01       7.579006777872e-08       2.105570634642e-04      -1.265334767603e-06 
  176       5.006657500603e+03       9.414834252732e-01       0.000000000000e+00      -4.318566050482e+01       7.541126178577e-08       2.090498724631e-04      -1.249757224224e-06 
  177       5.032529397794e+03       9.313405516998e-01       0.000000000000e+00      -4.276106181658e+01       7.503541242919e-08       2.075550438141e-04      -1.233931094095e-06 
  178       5.058070186084e+03       9.210679727116e-01       0.000000000000e+00      -4.231146537101e+01       7.466159731314e-08       2.060699378669e-04      -1.217811519605e-06 
  179       5.083270067334e+03       9.106870207309e-01       0.000000000000e+00      -4.183683583906e+01       7.428869882281e-08       2.045915633216e-04      -1.201350027161e-06 
