# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01948e-05 to 7.94874 h/Mpc,
# number of wavenumbers equal to 609
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2              8:-T_tot_no_scf/k2   
       1.459534210723e-02       1.392766559485e+07       1.388350846060e+07      -1.916608493024e+03      -1.945874563373e+03       7.709271726443e+06       4.062707603883e+06       1.388745240463e+07 
       1.462511907825e-02       1.391580304607e+07       1.387160132509e+07      -1.907195750144e+03      -1.936317859813e+03       7.693813764694e+06       4.059231100288e+06       1.387556875968e+07 
       1.472339119969e-02       1.387668937413e+07       1.383233951100e+07      -1.876563192744e+03      -1.905216805870e+03       7.643002235285e+06       4.047768387350e+06       1.383638608338e+07 
       1.485147843580e-02       1.382584773054e+07       1.378130506842e+07      -1.837616333556e+03      -1.865674302135e+03       7.577267250365e+06       4.032869069067e+06       1.378545617553e+07 
       1.497960413039e-02       1.377513386469e+07       1.373039807551e+07      -1.799728678302e+03      -1.827207215154e+03       7.512049092295e+06       4.018007655651e+06       1.373465578998e+07 
       1.510776861902e-02       1.372455552535e+07       1.367962692496e+07      -1.762864623877e+03      -1.789779396667e+03       7.447338822129e+06       4.003186425523e+06       1.368399270039e+07 
       1.523597225794e-02       1.367411582963e+07       1.362899462235e+07      -1.726989500827e+03      -1.753355645427e+03       7.383125489375e+06       3.988406247570e+06       1.363346993851e+07 
       1.536421542397e-02       1.362379335727e+07       1.357847904352e+07      -1.692067006517e+03      -1.717899102321e+03       7.319385466122e+06       3.973660803630e+06       1.358306596403e+07 
       1.549249851450e-02       1.357361608039e+07       1.352810925330e+07      -1.658068410657e+03      -1.683380597427e+03       7.256122496525e+06       3.958958298662e+06       1.353280880658e+07 
       1.562082194745e-02       1.352356203489e+07       1.347786269268e+07      -1.624960018452e+03      -1.649765920916e+03       7.193313844978e+06       3.944292298125e+06       1.348267640679e+07 
       1.574918616123e-02       1.347364489330e+07       1.342775352950e+07      -1.592713839511e+03      -1.617026654094e+03       7.130956510296e+06       3.929666809959e+06       1.343268243621e+07 
       1.587759161483e-02       1.342384452385e+07       1.337776062308e+07      -1.561299071251e+03      -1.585131522287e+03       7.069029934366e+06       3.915075885937e+06       1.338280660107e+07 
       1.600603878781e-02       1.337417310995e+07       1.332789718769e+07      -1.530689942608e+03      -1.554054359311e+03       7.007531448314e+06       3.900523102894e+06       1.333306118052e+07 
       1.613452818035e-02       1.332464287508e+07       1.327817569616e+07      -1.500861624469e+03      -1.523769956003e+03       6.946458799679e+06       3.886012027669e+06       1.328345836748e+07 
       1.626306031337e-02       1.327523292863e+07       1.322857445834e+07      -1.471786516484e+03      -1.494250290143e+03       6.885792951746e+06       3.871536528357e+06       1.323397715462e+07 
       1.639163572859e-02       1.322594293003e+07       1.317909300372e+07      -1.443440431419e+03      -1.465470804515e+03       6.825526519647e+06       3.857096498645e+06       1.318461714697e+07 
       1.652025498866e-02       1.317678399373e+07       1.312974332070e+07      -1.415801399506e+03      -1.437409192897e+03       6.765658750677e+06       3.842695208658e+06       1.313538954338e+07 
       1.664891867730e-02       1.312776193022e+07       1.308053119881e+07      -1.388847718055e+03      -1.410043419937e+03       6.706186943482e+06       3.828334333004e+06       1.308630010925e+07 
       1.677762739941e-02       1.307886447735e+07       1.303144405288e+07      -1.362556588402e+03      -1.383350338045e+03       6.647099994730e+06       3.814010269015e+06       1.303733653824e+07 
       1.690638178130e-02       1.303008612011e+07       1.298247586273e+07      -1.336906773632e+03      -1.357308385678e+03       6.588391361594e+06       3.799721386932e+06       1.298849322916e+07 
       1.703518247082e-02       1.298143736520e+07       1.293363799134e+07      -1.311879499573e+03      -1.331898501651e+03       6.530063813339e+06       3.785470797695e+06       1.293978078982e+07 
       1.716403013759e-02       1.293292112932e+07       1.288493310910e+07      -1.287455927622e+03      -1.307101558950e+03       6.472117279431e+06       3.771259335642e+06       1.289120208172e+07 
       1.729292547323e-02       1.288452246504e+07       1.283634593902e+07      -1.263616172141e+03      -1.282897367441e+03       6.414543953023e+06       3.757082615011e+06       1.284274214102e+07 
       1.742186919154e-02       1.283624375478e+07       1.278787876077e+07      -1.240342780117e+03      -1.259268207042e+03       6.357346040401e+06       3.742941324947e+06       1.279440333185e+07 
       1.755086202883e-02       1.278810279458e+07       1.273955039915e+07      -1.217620405203e+03      -1.236198496813e+03       6.300534677525e+06       3.728840715659e+06       1.274620358273e+07 
       1.767990474413e-02       1.274009118876e+07       1.269135183127e+07      -1.195431746376e+03      -1.213670671219e+03       6.244109097210e+06       3.714778317088e+06       1.269813443338e+07 
       1.780899811950e-02       1.269220086782e+07       1.264327484311e+07      -1.173760200079e+03      -1.191667872667e+03       6.188070050484e+06       3.700751772729e+06       1.265018783431e+07 
       1.793814296031e-02       1.264442442698e+07       1.259531161917e+07      -1.152589840199e+03      -1.170173931281e+03       6.132419856428e+06       3.686758905815e+06       1.260235636119e+07 
       1.806734009560e-02       1.259680901657e+07       1.254751146921e+07      -1.131910256908e+03      -1.149178277919e+03       6.077188552248e+06       3.672813585304e+06       1.255468742510e+07 
       1.819659037838e-02       1.254928800578e+07       1.249980467518e+07      -1.111701157211e+03      -1.128660309414e+03       6.022351672339e+06       3.658896237412e+06       1.250711410564e+07 
       1.832589468600e-02       1.250190784231e+07       1.245224005004e+07      -1.091953062174e+03      -1.108610401675e+03       5.967940623929e+06       3.645020541371e+06       1.245968315490e+07 
       1.845525392048e-02       1.245464735292e+07       1.240479530124e+07      -1.072650858402e+03      -1.089013210167e+03       5.913954842721e+06       3.631180277259e+06       1.241237331895e+07 
       1.858466900897e-02       1.240750545376e+07       1.235746941391e+07      -1.053781731356e+03      -1.069855724228e+03       5.860404034454e+06       3.617375143634e+06       1.236518357632e+07 
       1.871414090407e-02       1.236050036030e+07       1.231028106740e+07      -1.035334929736e+03      -1.051127028033e+03       5.807307405602e+06       3.603610492786e+06       1.231813221836e+07 
       1.884367058432e-02       1.231362942287e+07       1.226322764307e+07      -1.017298309519e+03      -1.032814791816e+03       5.754674365625e+06       3.589885571002e+06       1.227121665799e+07 
       1.897325905458e-02       1.226688783830e+07       1.221630453857e+07      -9.996599812057e+02      -1.014906944136e+03       5.702513344735e+06       3.576199001238e+06       1.222443218852e+07 
       1.910290734653e-02       1.222026251590e+07       1.216949769194e+07      -9.824077959716e+02      -9.973911501107e+02       5.650828664114e+06       3.562546928727e+06       1.217776564563e+07 
       1.923261651910e-02       1.217375667381e+07       1.212281085652e+07      -9.655313458322e+02      -9.802568423863e+02       5.599631954331e+06       3.548930330259e+06       1.213122037391e+07 
       1.936238765900e-02       1.212739343137e+07       1.207626758200e+07      -9.490221173552e+02      -9.634953771809e+02       5.548943269207e+06       3.535355987194e+06       1.208481954265e+07 
       1.949222188121e-02       1.208114441155e+07       1.202983872479e+07      -9.328678556768e+02      -9.470943121458e+02       5.498758057076e+06       3.521815600086e+06       1.203853476897e+07 
       1.962212032950e-02       1.203503673040e+07       1.198355252565e+07      -9.170610190775e+02      -9.310459898919e+02       5.449096299363e+06       3.508317142100e+06       1.199239331240e+07 
       1.975208417700e-02       1.198903986618e+07       1.193737718434e+07      -9.015899181989e+02      -9.153385419333e+02       5.399950378801e+06       3.494851651598e+06       1.194636455772e+07 
       1.988211462673e-02       1.194319215383e+07       1.189135248134e+07      -8.864484296910e+02      -8.999657508976e+02       5.351342715540e+06       3.481430385968e+06       1.190048699158e+07 
       2.001221291222e-02       1.189746907057e+07       1.184545301174e+07      -8.716259323407e+02      -8.849168330198e+02       5.303265711973e+06       3.468046158956e+06       1.185473603289e+07 
       2.014238029812e-02       1.185186332508e+07       1.179967149306e+07      -8.571134428895e+02      -8.701826674783e+02       5.255718170266e+06       3.454696851943e+06       1.180910442241e+07 
       2.027261808077e-02       1.180637054609e+07       1.175400312397e+07      -8.429024932734e+02      -8.557546563189e+02       5.208698615224e+06       3.441381167867e+06       1.176358773321e+07 
       2.040292758891e-02       1.176101466632e+07       1.170847252848e+07      -8.289869089628e+02      -8.416265300192e+02       5.162216480813e+06       3.428106112645e+06       1.171820993665e+07 
       2.053331018434e-02       1.171581096089e+07       1.166309616769e+07      -8.153600737524e+02      -8.277915708087e+02       5.116275590455e+06       3.414876192472e+06       1.167298644419e+07 
       2.066376726256e-02       1.167071618126e+07       1.161782886478e+07      -8.020114936836e+02      -8.142391241062e+02       5.070852337493e+06       3.401678698900e+06       1.162787379532e+07 
       2.079430025355e-02       1.162575361233e+07       1.157269479390e+07      -7.889356068774e+02      -8.009635427324e+02       5.025950914618e+06       3.388520464601e+06       1.158289532453e+07 
       2.092491062246e-02       1.158092494804e+07       1.152769598914e+07      -7.761255563560e+02      -7.879578644365e+02       4.981564479618e+06       3.375401987671e+06       1.153805274086e+07 
       2.105559987039e-02       1.153620887514e+07       1.148280988822e+07      -7.635731632108e+02      -7.752137847456e+02       4.937674820050e+06       3.362316971243e+06       1.149332454665e+07 
       2.118636953518e-02       1.149163215242e+07       1.143806467683e+07      -7.512736913205e+02      -7.627264946754e+02       4.894283320085e+06       3.349273271630e+06       1.144873760790e+07 
       2.131722119220e-02       1.144717240837e+07       1.139343706327e+07      -7.392193053210e+02      -7.504880389174e+02       4.851369009110e+06       3.336264309726e+06       1.140426941484e+07 
       2.144815645520e-02       1.140285243838e+07       1.134895076661e+07      -7.274053355385e+02      -7.384936762003e+02       4.808929344115e+06       3.323296769075e+06       1.135994278882e+07 
       2.157917697716e-02       1.135864982681e+07       1.130458249942e+07      -7.158243724020e+02      -7.267358833401e+02       4.766941689673e+06       3.310364050281e+06       1.131573517626e+07 
       2.171028445120e-02       1.131458959002e+07       1.126035857228e+07      -7.044722380123e+02      -7.152104180734e+02       4.725402965176e+06       3.297473484772e+06       1.127167166664e+07 
       2.184148061148e-02       1.127064349981e+07       1.121624927879e+07      -6.933415412696e+02      -7.039097759864e+02       4.684287138588e+06       3.284616744917e+06       1.122772380734e+07 
       2.197276723413e-02       1.122681641485e+07       1.117225968156e+07      -6.824271553706e+02      -6.928287517881e+02       4.643581980602e+06       3.271795243913e+06       1.118389640870e+07 
       2.210414613826e-02       1.118313680540e+07       1.112841969933e+07      -6.717255280665e+02      -6.819637388330e+02       4.603285003316e+06       3.259017343006e+06       1.114021802497e+07 
       2.223561918696e-02       1.113957918988e+07       1.108470269210e+07      -6.612299651911e+02      -6.713079404166e+02       4.563371322203e+06       3.246275533953e+06       1.109666299429e+07 
       2.236718828831e-02       1.109614343351e+07       1.104110877981e+07      -6.509355049592e+02      -6.608563185454e+02       4.523827009515e+06       3.233569762026e+06       1.105323115871e+07 
       2.249885539647e-02       1.105284153131e+07       1.099765020849e+07      -6.408380252115e+02      -6.506046878059e+02       4.484643525805e+06       3.220903514717e+06       1.100993445448e+07 
       2.263062251278e-02       1.100966226143e+07       1.095431545048e+07      -6.309321615375e+02      -6.405476018001e+02       4.445803433318e+06       3.208273492509e+06       1.096676158335e+07 
       2.276249168690e-02       1.096661712152e+07       1.091111675855e+07      -6.212140087725e+02      -6.306810957154e+02       4.407299326548e+06       3.195683076229e+06       1.092372407459e+07 
       2.289446501798e-02       1.092368411256e+07       1.086803071035e+07      -6.116778791048e+02      -6.209993946854e+02       4.369111009565e+06       3.183125765420e+06       1.088079971031e+07 
       2.302654465586e-02       1.088088917088e+07       1.082508485157e+07      -6.023209557631e+02      -6.114996386424e+02       4.331238702890e+06       3.170609178960e+06       1.083801456253e+07 
       2.315873280235e-02       1.083824078094e+07       1.078228821402e+07      -5.931395058668e+02      -6.021780375247e+02       4.293676418519e+06       3.158135800122e+06       1.079537713500e+07 
       2.329103171248e-02       1.079567035964e+07       1.073956809807e+07      -5.841256717144e+02      -5.930266136488e+02       4.256388467833e+06       3.145685424091e+06       1.075281834320e+07 
       2.342344369586e-02       1.075325286990e+07       1.069700404464e+07      -5.752796299111e+02      -5.840455464113e+02       4.219397711817e+06       3.133280130518e+06       1.071041363492e+07 
       2.355597111802e-02       1.071096212400e+07       1.065456848437e+07      -5.665960934145e+02      -5.752294679478e+02       4.182687616703e+06       3.120912206679e+06       1.066813664846e+07 
       2.368861640187e-02       1.066878633834e+07       1.061224891352e+07      -5.580707118260e+02      -5.665739612400e+02       4.146248579084e+06       3.108578166679e+06       1.062597549561e+07 
       2.382138202910e-02       1.062675659042e+07       1.057007801114e+07      -5.497014966500e+02      -5.580770073215e+02       4.110088888122e+06       3.096287140950e+06       1.058396140073e+07 
       2.395427054174e-02       1.058483882081e+07       1.052802006174e+07      -5.414831163197e+02      -5.497331933041e+02       4.074192317205e+06       3.084029118843e+06       1.054206012605e+07 
       2.408728454368e-02       1.054304098506e+07       1.048608365975e+07      -5.334125570190e+02      -5.415394594686e+02       4.038560108562e+06       3.071806455696e+06       1.050027969808e+07 
       2.422042670229e-02       1.050137435039e+07       1.044428011364e+07      -5.254870517380e+02      -5.334929964960e+02       4.003195558751e+06       3.059622436723e+06       1.045863135027e+07 
       2.435369975009e-02       1.045983933599e+07       1.040261074304e+07      -5.177033751441e+02      -5.255905296806e+02       3.968098626858e+06       3.047477219381e+06       1.041711564707e+07 
       2.448710648643e-02       1.041841146128e+07       1.036104918996e+07      -5.100571426874e+02      -5.178276074579e+02       3.933260402208e+06       3.035363571981e+06       1.037570788011e+07 
       2.462064977927e-02       1.037714147773e+07       1.031964932306e+07      -5.025477791494e+02      -5.102036459316e+02       3.898701376402e+06       3.023296450936e+06       1.033445915564e+07 
       2.475433256703e-02       1.033596169908e+07       1.027833915608e+07      -4.951689548669e+02      -5.027122188578e+02       3.864397407272e+06       3.011255920507e+06       1.029330130587e+07 
       2.488815786045e-02       1.029490638208e+07       1.023715558544e+07      -4.879194530167e+02      -4.953520908166e+02       3.830363651211e+06       2.999252098152e+06       1.025226892102e+07 
       2.502212874452e-02       1.025397945625e+07       1.019610272262e+07      -4.807966285824e+02      -4.881205762664e+02       3.796603933588e+06       2.987286134497e+06       1.021136595890e+07 
       2.515624838053e-02       1.021318477482e+07       1.015518432923e+07      -4.737978919809e+02      -4.810150460282e+02       3.763122200073e+06       2.975359149917e+06       1.017059625714e+07 
       2.529052000816e-02       1.017251449997e+07       1.011439228109e+07      -4.669201730542e+02      -4.740323831370e+02       3.729918174057e+06       2.963468854523e+06       1.012995196870e+07 
       2.542494694757e-02       1.013196383653e+07       1.007372170185e+07      -4.601606278252e+02      -4.671697002512e+02       3.696992748128e+06       2.951613855197e+06       1.008942831315e+07 
       2.555953260169e-02       1.009153488918e+07       1.003317447445e+07      -4.535168078992e+02      -4.604245114999e+02       3.664349255482e+06       2.939794755899e+06       1.004902736409e+07 
       2.569428045848e-02       1.005123386055e+07       9.992757699243e+06      -4.469865206898e+02      -4.537945906788e+02       3.631992377175e+06       2.928013404984e+06       1.000875546241e+07 
       2.582919409332e-02       1.001103672910e+07       9.952446173740e+06      -4.405662743955e+02      -4.472763926286e+02       3.599915476834e+06       2.916262743327e+06       9.968588481340e+06 
       2.596427717147e-02       9.970996481692e+06       9.912295140463e+06      -4.342560560548e+02      -4.408699042004e+02       3.568139533266e+06       2.904558337858e+06       9.928579612529e+06 
       2.609953345062e-02       9.931043074451e+06       9.872230806482e+06      -4.280504742369e+02      -4.345696516445e+02       3.536640535235e+06       2.892879590771e+06       9.888658433186e+06 
       2.623496678352e-02       9.891223904476e+06       9.832303805962e+06      -4.219493867260e+02      -4.283754904632e+02       3.505436571191e+06       2.881240475254e+06       9.848872720209e+06 
       2.637058112073e-02       9.851536132780e+06       9.792510904027e+06      -4.159504802022e+02      -4.222850718444e+02       3.474526938837e+06       2.869640139096e+06       9.809219580560e+06 
       2.650638051338e-02       9.811945456300e+06       9.752815754372e+06      -4.100501686298e+02      -4.162947549401e+02       3.443899263329e+06       2.858068482676e+06       9.769664488759e+06 
       2.664236911619e-02       9.772487037166e+06       9.713255739529e+06      -4.042478750061e+02      -4.104039539483e+02       3.413565362228e+06       2.846535870117e+06       9.730242851483e+06 
       2.677855119041e-02       9.733178496445e+06       9.673849356771e+06      -3.985422911390e+02      -4.046113406347e+02       3.383530052538e+06       2.835047481789e+06       9.690972368393e+06 
       2.691493110702e-02       9.693954340592e+06       9.634527658967e+06      -3.929287389973e+02      -3.989121654021e+02       3.353768401527e+06       2.823584048530e+06       9.651787188460e+06 
       2.705151334995e-02       9.654832916910e+06       9.595309708062e+06      -3.874060887184e+02      -3.933052809659e+02       3.324284470567e+06       2.812150946168e+06       9.612705703938e+06 
       2.718830251947e-02       9.615887096232e+06       9.556273050953e+06      -3.819754096923e+02      -3.877917729981e+02       3.295100548277e+06       2.800769643880e+06       9.573801294289e+06 
       2.732530333568e-02       9.577028499530e+06       9.517324060462e+06      -3.766312941757e+02      -3.823661511811e+02       3.266182291545e+06       2.789414122389e+06       9.534984998494e+06 
       2.746252064212e-02       9.538289569529e+06       9.478496829124e+06      -3.713732723842e+02      -3.770279384533e+02       3.237536869953e+06       2.778093914883e+06       9.496289401969e+06 
       2.759995940958e-02       9.499678521932e+06       9.439800420342e+06      -3.661999312767e+02      -3.717757000415e+02       3.209162539510e+06       2.766811445532e+06       9.457722810227e+06 
       2.773762473993e-02       9.461171673847e+06       9.401209702020e+06      -3.611086531098e+02      -3.666067781105e+02       3.181046224047e+06       2.755559729869e+06       9.419261359155e+06 
       2.787552187023e-02       9.422800829140e+06       9.362758319274e+06      -3.560990072357e+02      -3.615207353993e+02       3.153193426712e+06       2.744348125574e+06       9.380937022007e+06 
       2.801365617693e-02       9.384537457058e+06       9.324416337600e+06      -3.511682759791e+02      -3.565148127377e+02       3.125588862550e+06       2.733168244332e+06       9.342721107971e+06 
       2.815203318019e-02       9.346385773927e+06       9.286188125631e+06      -3.463150514353e+02      -3.515875806155e+02       3.098228179997e+06       2.722021313076e+06       9.304617816856e+06 
       2.829065854849e-02       9.308359442602e+06       9.248088173178e+06      -3.415383096508e+02      -3.467379992928e+02       3.071110017929e+06       2.710911340848e+06       9.266640872633e+06 
       2.842953810327e-02       9.270467916547e+06       9.210126120003e+06      -3.368368814200e+02      -3.419648816292e+02       3.044231465447e+06       2.699841083388e+06       9.228799698550e+06 
       2.856867782388e-02       9.232657766757e+06       9.172246354035e+06      -3.322073368135e+02      -3.372647453734e+02       3.017568877128e+06       2.688794856242e+06       9.191040662340e+06 
       2.870808385267e-02       9.194974663362e+06       9.134496637354e+06      -3.276499138739e+02      -3.326378321608e+02       2.991131555769e+06       2.677786070064e+06       9.153409593510e+06 
       2.884776250024e-02       9.157404919080e+06       9.096862957773e+06      -3.231627158420e+02      -3.280822161886e+02       2.964909345140e+06       2.666810707171e+06       9.115892771801e+06 
       2.898772025103e-02       9.119963229984e+06       9.059360350704e+06      -3.187448936578e+02      -3.235970353157e+02       2.938901631548e+06       2.655873055649e+06       9.078504872885e+06 
       2.912796376897e-02       9.082626427302e+06       9.021964730543e+06      -3.143942854616e+02      -3.191800946808e+02       2.913095822339e+06       2.644966311607e+06       9.041222633716e+06 
       2.926849990352e-02       9.045411892411e+06       8.984694497971e+06      -3.101101884235e+02      -3.148306807648e+02       2.887492934712e+06       2.634095590811e+06       9.004063521007e+06 
       2.940933569586e-02       9.008301941668e+06       8.947530968399e+06      -3.058907084083e+02      -3.105468705047e+02       2.862083070772e+06       2.623255685092e+06       8.967009728463e+06 
       2.955047838533e-02       8.971305743949e+06       8.910483798188e+06      -3.017349189263e+02      -3.063277231801e+02       2.836865520931e+06       2.612449280215e+06       8.930070455879e+06 
       2.969193541625e-02       8.934451793368e+06       8.873583188691e+06      -2.976425572587e+02      -3.021729720077e+02       2.811846202598e+06       2.601684757135e+06       8.893274363216e+06 
       2.983371444489e-02       8.897640758860e+06       8.836724308770e+06      -2.936090888694e+02      -2.980780133083e+02       2.786990955574e+06       2.590932895107e+06       8.856521551488e+06 
       2.997582334683e-02       8.860967535517e+06       8.800008059674e+06      -2.896365398338e+02      -2.940449041300e+02       2.762327984000e+06       2.580221649055e+06       8.819907560647e+06 
       3.011827022460e-02       8.824423544227e+06       8.763424238741e+06      -2.857234589294e+02      -2.900721710419e+02       2.737852938525e+06       2.569548435743e+06       8.783423567755e+06 
       3.026106341569e-02       8.787961805737e+06       8.726924490241e+06      -2.818672011416e+02      -2.861571286347e+02       2.713550190821e+06       2.558899486385e+06       8.747022528131e+06 
       3.040421150082e-02       8.751631557206e+06       8.690559752373e+06      -2.780682731910e+02      -2.823002913313e+02       2.689434632710e+06       2.548289235176e+06       8.710753782843e+06 
       3.054772331270e-02       8.715409679597e+06       8.654306348000e+06      -2.743248510877e+02      -2.784998073980e+02       2.665499040847e+06       2.537710921729e+06       8.674594202400e+06 
       3.069160794510e-02       8.679274853682e+06       8.618142291592e+06      -2.706352200653e+02      -2.747539359463e+02       2.641737243350e+06       2.527158302439e+06       8.638522435392e+06 
       3.083587476232e-02       8.643268539962e+06       8.582109763792e+06      -2.669996663610e+02      -2.710629674773e+02       2.618162606723e+06       2.516643493906e+06       8.602579917011e+06 
       3.098053340914e-02       8.607362299802e+06       8.546180514992e+06      -2.634163042594e+02      -2.674249875014e+02       2.594767350580e+06       2.506158211683e+06       8.566738344429e+06 
       3.112559382120e-02       8.571544714208e+06       8.510342110587e+06      -2.598838083226e+02      -2.638386503858e+02       2.571549048455e+06       2.495699083208e+06       8.530986177621e+06 
       3.127106623588e-02       8.535847445973e+06       8.474627574119e+06      -2.564021909907e+02      -2.603039688027e+02       2.548518370967e+06       2.485275410991e+06       8.495355195082e+06 
       3.141696120362e-02       8.500235067809e+06       8.439000165729e+06      -2.529694441969e+02      -2.568189040359e+02       2.525665663595e+06       2.474876804941e+06       8.459809885232e+06 
       3.156328959989e-02       8.464748545914e+06       8.403502664515e+06      -2.495858902553e+02      -2.533837832224e+02       2.503004094435e+06       2.464515288561e+06       8.424391369533e+06 
       3.171006263759e-02       8.429352735318e+06       8.368098493722e+06      -2.462495818472e+02      -2.499966293255e+02       2.480523783528e+06       2.454180548448e+06       8.389064396725e+06 
       3.185729188018e-02       8.394059587213e+06       8.332800045255e+06      -2.429599967009e+02      -2.466569121401e+02       2.458228628299e+06       2.443876096122e+06       8.353840949111e+06 
       3.200498925536e-02       8.358851937891e+06       8.297589790304e+06      -2.397157809148e+02      -2.433632571241e+02       2.436113542694e+06       2.433596913714e+06       8.318703864595e+06 
       3.215316706945e-02       8.323731166230e+06       8.262468726693e+06      -2.365161492972e+02      -2.401148670091e+02       2.414178472582e+06       2.423343378961e+06       8.283654452503e+06 
       3.230183802245e-02       8.288730285806e+06       8.227472090404e+06      -2.333612330417e+02      -2.369118749192e+02       2.392432133006e+06       2.413125215848e+06       8.248725967364e+06 
       3.245101522393e-02       8.253814580374e+06       8.192562914213e+06      -2.302492306357e+02      -2.337524518601e+02       2.370862850924e+06       2.402932198846e+06       8.213883441837e+06 
       3.260071220961e-02       8.219004809177e+06       8.157763717228e+06      -2.271799430179e+02      -2.306363957542e+02       2.349474693350e+06       2.392770466368e+06       8.179147839402e+06 
       3.275094295890e-02       8.184274747262e+06       8.123046725980e+06      -2.241518691255e+02      -2.275621825756e+02       2.328257558898e+06       2.382632294009e+06       8.144492764268e+06 
       3.290172191322e-02       8.149665856586e+06       8.088455478920e+06      -2.211654051771e+02      -2.245302144711e+02       2.307220366940e+06       2.372529856412e+06       8.109959854370e+06 
       3.305306399541e-02       8.115110532398e+06       8.053919601966e+06      -2.182179604310e+02      -2.215378611756e+02       2.286340378127e+06       2.362443311262e+06       8.075481280423e+06 
       3.320498463004e-02       8.080663029024e+06       8.019495336884e+06      -2.153102913578e+02      -2.185858906910e+02       2.265629281804e+06       2.352388569380e+06       8.041111407545e+06 
       3.335749976485e-02       8.046288076738e+06       7.985146527325e+06      -2.124407408498e+02      -2.156726206188e+02       2.245073033334e+06       2.342355302995e+06       8.006814930046e+06 
       3.351062589336e-02       8.012000037155e+06       7.950888360286e+06      -2.096090101037e+02      -2.127977474955e+02       2.224671454047e+06       2.332347725512e+06       7.972606272495e+06 
       3.366438007865e-02       7.977795603992e+06       7.916716472539e+06      -2.068143305923e+02      -2.099604910048e+02       2.204419203797e+06       2.322364814366e+06       7.938481946721e+06 
       3.381877997850e-02       7.943713588655e+06       7.882672801666e+06      -2.040570433039e+02      -2.071611973680e+02       2.184322746084e+06       2.312418031950e+06       7.904481113718e+06 
       3.397384387187e-02       7.909698972826e+06       7.848699117172e+06      -2.013350519889e+02      -2.043977383665e+02       2.164362442453e+06       2.302491185236e+06       7.870548410064e+06 
       3.412959068694e-02       7.875752949140e+06       7.814797108943e+06      -1.986477618764e+02      -2.016695100905e+02       2.144534647492e+06       2.292584634718e+06       7.836685086764e+06 
       3.428604003061e-02       7.841858826143e+06       7.780948805139e+06      -1.959941332575e+02      -1.989754569153e+02       2.124831075300e+06       2.282693444699e+06       7.802874286585e+06 
       3.444321221983e-02       7.808087062369e+06       7.747229215646e+06      -1.933753290086e+02      -1.963167594803e+02       2.105267698346e+06       2.272838369993e+06       7.769186938509e+06 
       3.460112831468e-02       7.774396661715e+06       7.713594719562e+06      -1.907896944042e+02      -1.936917378570e+02       2.085830300809e+06       2.263007336532e+06       7.735581753352e+06 
       3.475981015333e-02       7.740780751672e+06       7.680038445111e+06      -1.882364679942e+02      -1.910996189403e+02       2.066514621684e+06       2.253198333656e+06       7.702051872846e+06 
       3.491928038922e-02       7.707189143397e+06       7.646508300406e+06      -1.857138528967e+02      -1.885385784201e+02       2.047305362136e+06       2.243396634218e+06       7.668546973960e+06 
       3.507956253028e-02       7.673698581324e+06       7.613084544295e+06      -1.832231542525e+02      -1.860099413536e+02       2.028221849585e+06       2.233624776669e+06       7.635144086204e+06 
       3.524068098071e-02       7.640261284791e+06       7.579716582454e+06      -1.807626466274e+02      -1.835119560486e+02       2.009250455187e+06       2.223868704617e+06       7.601795141407e+06 
       3.540266108520e-02       7.606904979014e+06       7.546434228557e+06      -1.783324497999e+02      -1.810447440858e+02       1.990398275512e+06       2.214136594962e+06       7.568528102476e+06 
       3.556552917595e-02       7.573612693292e+06       7.513220018044e+06      -1.759316208543e+02      -1.786073481391e+02       1.971660907601e+06       2.204423472041e+06       7.535325981479e+06 
       3.572931262266e-02       7.540320520804e+06       7.480007054257e+06      -1.735581452576e+02      -1.761977230074e+02       1.953022087660e+06       2.194710570880e+06       7.502124623037e+06 
       3.589403988562e-02       7.507191507468e+06       7.446966192184e+06      -1.712152879694e+02      -1.738191834491e+02       1.934525143737e+06       2.185045792523e+06       7.469087745527e+06 
       3.605974057236e-02       7.474102805511e+06       7.413968684875e+06      -1.688996760088e+02      -1.714683050493e+02       1.916138680169e+06       2.175393047757e+06       7.436091997875e+06 
       3.622644549785e-02       7.441032839076e+06       7.380992693988e+06      -1.666103371757e+02      -1.691441007580e+02       1.897858054214e+06       2.165746031094e+06       7.403115846685e+06 
       3.639418674880e-02       7.408051803470e+06       7.348111489839e+06      -1.643483689914e+02      -1.668476848357e+02       1.879702068119e+06       2.156125352732e+06       7.370229730451e+06 
       3.656299775220e-02       7.375066004848e+06       7.315227287349e+06      -1.621111874372e+02      -1.645764339310e+02       1.861647187784e+06       2.146503516637e+06       7.337339640249e+06 
       3.673291334851e-02       7.342186194544e+06       7.282455887357e+06      -1.599007845873e+02      -1.623323704151e+02       1.843721808622e+06       2.136913038271e+06       7.304556737541e+06 
       3.690396986992e-02       7.309314056757e+06       7.249695431026e+06      -1.577145254456e+02      -1.601128191021e+02       1.825900650809e+06       2.127325088789e+06       7.271782496043e+06 
