# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.040324807523e+03       3.202241166332e-02       0.000000000000e+00       2.580412792382e+00       4.758007435826e-08       3.147172090137e-03      -1.232837049649e-05 
    3       9.797198056589e+02       4.055493926205e-02       0.000000000000e+00       2.912407557323e+00       5.918437297763e-08       3.149983749448e-03      -1.310334486630e-05 
    4       9.243159439330e+02       3.452522502142e-02       0.000000000000e+00       2.719949305534e+00       6.882758928973e-08       3.076700108735e-03      -1.092273757858e-05 
    5       8.833053184510e+02       2.262749685938e-02       0.000000000000e+00       2.307955095278e+00       7.719088115262e-08       2.975722913065e-03      -7.247476421136e-06 
    6       8.552904942876e+02       1.247163507735e-02       0.000000000000e+00       1.849158651186e+00       8.450046083761e-08       2.864694061725e-03      -3.297155380785e-06 
    7       8.371250590822e+02       6.755401786491e-03       0.000000000000e+00       1.443449702265e+00       9.101722838353e-08       2.753860012925e-03      -2.936752815601e-11 
    8       8.267096077673e+02       4.454833530394e-03       0.000000000000e+00       1.133903193358e+00       9.689317425510e-08       2.648322688345e-03       2.108773371091e-06 
    9       8.218277365935e+02       3.614449860561e-03       0.000000000000e+00       9.289260773760e-01       1.021852501576e-07       2.548919600755e-03       2.896129988826e-06 
   10       8.207366666893e+02       3.052413510555e-03       0.000000000000e+00       8.171443347406e-01       1.069454814907e-07       2.455511127396e-03       2.566132967465e-06 
   11       8.230539642381e+02       2.530168162020e-03       0.000000000000e+00       7.776742958729e-01       1.080344640101e-07       2.379609008028e-03       1.550656956200e-06 
   12       8.278203725060e+02       2.187427550632e-03       0.000000000000e+00       7.872677467410e-01       1.116897222889e-07       2.289966822661e-03       2.954187080702e-07 
   13       8.343842044717e+02       2.088415802936e-03       0.000000000000e+00       8.255343731245e-01       1.149796127198e-07       2.212890983107e-03      -7.706703958154e-07 
   14       8.424806323886e+02       2.154837011604e-03       0.000000000000e+00       8.775516336306e-01       1.179459741439e-07       2.134863885944e-03      -1.411850722240e-06 
   15       8.516798958656e+02       2.299818519397e-03       0.000000000000e+00       9.343954923175e-01       1.206207362991e-07       2.059448819099e-03      -1.559466854847e-06 
   16       8.622696744590e+02       2.516325196355e-03       0.000000000000e+00       9.916279366319e-01       1.230340130631e-07       1.990435104945e-03      -1.301433529819e-06 
   17       8.733919071422e+02       2.851172804777e-03       0.000000000000e+00       1.048457723665e+00       1.252106821832e-07       1.926696210880e-03      -8.257294379758e-07 
   18       8.853182360820e+02       3.340531228097e-03       0.000000000000e+00       1.107015958434e+00       1.271240734758e-07       1.865768093383e-03      -3.500279611004e-07 
   19       8.981576736457e+02       3.982329681819e-03       0.000000000000e+00       1.168898922427e+00       1.289395078819e-07       1.808632262019e-03      -1.223550839010e-08 
   20       9.114150200591e+02       4.757794059827e-03       0.000000000000e+00       1.235086306635e+00       1.305199980527e-07       1.753148706140e-03       8.059923695724e-08 
   21       9.251903850173e+02       5.662688173090e-03       0.000000000000e+00       1.305399574956e+00       1.319504044793e-07       1.700431906161e-03      -6.256881161118e-08 
   22       9.395237187426e+02       6.695108659254e-03       0.000000000000e+00       1.378565233431e+00       1.332063552617e-07       1.650372147397e-03      -3.516336011539e-07 
   23       9.543055137658e+02       7.854505173530e-03       0.000000000000e+00       1.451494640938e+00       1.343562245696e-07       1.602861690855e-03      -6.883601385185e-07 
   24       9.692503382704e+02       9.139952731736e-03       0.000000000000e+00       1.520307175735e+00       1.353527268551e-07       1.556228726133e-03      -9.546444113418e-07 
   25       9.844767042177e+02       1.055416958471e-02       0.000000000000e+00       1.583262820340e+00       1.362489188629e-07       1.511468670507e-03      -1.093319848890e-06 
   26       1.000108238972e+03       1.210248076223e-02       0.000000000000e+00       1.639344778318e+00       1.370234327268e-07       1.469392242879e-03      -1.080129413388e-06 
   27       1.016132295933e+03       1.379888510087e-02       0.000000000000e+00       1.688079492454e+00       1.377025415043e-07       1.429930724343e-03      -9.521365826501e-07 
   28       1.032424793910e+03       1.566003542779e-02       0.000000000000e+00       1.729351397245e+00       1.382508422837e-07       1.391929211713e-03      -7.807529531315e-07 
   29       1.049018671174e+03       1.769612716014e-02       0.000000000000e+00       1.763571121506e+00       1.387398946303e-07       1.355764830350e-03      -6.128959047426e-07 
   30       1.065903952779e+03       1.991529989732e-02       0.000000000000e+00       1.791547792713e+00       1.391896072537e-07       1.321501258097e-03      -4.987829501159e-07 
   31       1.082990903221e+03       2.232527366836e-02       0.000000000000e+00       1.814107407725e+00       1.395215294888e-07       1.288379747973e-03      -4.891225399583e-07 
   32       1.100291171732e+03       2.493271667619e-02       0.000000000000e+00       1.830907171051e+00       1.397795458711e-07       1.256518982727e-03      -5.723353417904e-07 
   33       1.117784577415e+03       2.774354782427e-02       0.000000000000e+00       1.841169576228e+00       1.399914561658e-07       1.225754984071e-03      -7.025748045861e-07 
   34       1.135402747669e+03       3.076330449847e-02       0.000000000000e+00       1.843982585316e+00       1.401216540689e-07       1.195456999072e-03      -8.232618231088e-07 
   35       1.153171326392e+03       3.399805851207e-02       0.000000000000e+00       1.838322475871e+00       1.402013585288e-07       1.166000062241e-03      -9.114476263313e-07 
   36       1.171105109436e+03       3.745375476322e-02       0.000000000000e+00       1.823018723377e+00       1.402371602979e-07       1.137817856112e-03      -9.528315438662e-07 
   37       1.189188246349e+03       4.113599299335e-02       0.000000000000e+00       1.796994496840e+00       1.401906408538e-07       1.111053515931e-03      -9.361594515785e-07 
   38       1.207456248860e+03       4.505021633946e-02       0.000000000000e+00       1.760152905132e+00       1.400994923434e-07       1.085899406524e-03      -8.729611269598e-07 
   39       1.225932766992e+03       4.920153620250e-02       0.000000000000e+00       1.712787968497e+00       1.399988310960e-07       1.062285679936e-03      -7.878896987057e-07 
   40       1.244602279303e+03       5.359464705021e-02       0.000000000000e+00       1.655360406954e+00       1.398756614493e-07       1.039700096444e-03      -7.153402169222e-07 
   41       1.263427753502e+03       5.823405914197e-02       0.000000000000e+00       1.588328929424e+00       1.396838595065e-07       1.017413585102e-03      -6.904841064018e-07 
   42       1.282420612085e+03       6.312495297285e-02       0.000000000000e+00       1.511553610863e+00       1.394456620064e-07       9.955025303357e-04      -7.137258997687e-07 
   43       1.301586492612e+03       6.827255736111e-02       0.000000000000e+00       1.424715404455e+00       1.391860756882e-07       9.741777666220e-04      -7.713356369978e-07 
   44       1.320902726491e+03       7.368190455496e-02       0.000000000000e+00       1.327476161979e+00       1.388979161011e-07       9.534870304213e-04      -8.435704823152e-07 
   45       1.340335449421e+03       7.935764244980e-02       0.000000000000e+00       1.219484414243e+00       1.385538693941e-07       9.333732357995e-04      -9.093783535738e-07 
   46       1.359903369777e+03       8.530342627644e-02       0.000000000000e+00       1.100399860424e+00       1.381778074550e-07       9.139620574485e-04      -9.649819568226e-07 
   47       1.379628490061e+03       9.152232918396e-02       0.000000000000e+00       9.698725278319e-01       1.377975660475e-07       8.953454692498e-04      -1.012195065402e-06 
   48       1.399516453653e+03       9.801698580903e-02       0.000000000000e+00       8.275338108329e-01       1.374209857818e-07       8.774803204352e-04      -1.053740103274e-06 
   49       1.419554995911e+03       1.047895726703e-01       0.000000000000e+00       6.729947692543e-01       1.370298314378e-07       8.601652897765e-04      -1.093360107559e-06 
   50       1.439725097698e+03       1.118418056516e-01       0.000000000000e+00       5.059004943355e-01       1.365916578778e-07       8.431363005577e-04      -1.135067345302e-06 
   51       1.460041608515e+03       1.191749771309e-01       0.000000000000e+00       3.261145513760e-01       1.361203605217e-07       8.264580348692e-04      -1.180239354600e-06 
   52       1.480520972692e+03       1.267898950402e-01       0.000000000000e+00       1.335816606511e-01       1.356358890756e-07       8.102476747915e-04      -1.229557812808e-06 
   53       1.501168562135e+03       1.346868483020e-01       0.000000000000e+00      -7.172307977200e-02       1.351451731478e-07       7.945587176152e-04      -1.283782046533e-06 
   54       1.521977725189e+03       1.428655880280e-01       0.000000000000e+00      -2.897932571543e-01       1.346385410453e-07       7.793702603000e-04      -1.343753483301e-06 
   55       1.542937794069e+03       1.513256615604e-01       0.000000000000e+00      -5.206121556737e-01       1.340980341306e-07       7.646240163361e-04      -1.409968707240e-06 
   56       1.564062615551e+03       1.600675548426e-01       0.000000000000e+00      -7.642240499585e-01       1.335371130384e-07       7.503785500569e-04      -1.481099628095e-06 
   57       1.585367441923e+03       1.690918009061e-01       0.000000000000e+00      -1.020678981380e+00       1.329732485683e-07       7.366920554404e-04      -1.554937146330e-06 
   58       1.606860004400e+03       1.783986469469e-01       0.000000000000e+00      -1.290012281337e+00       1.324153297711e-07       7.235722265090e-04      -1.628730269034e-06 
   59       1.628539911021e+03       1.879880492713e-01       0.000000000000e+00      -1.572244489508e+00       1.318614561838e-07       7.109690331445e-04      -1.699137003548e-06 
   60       1.650398044546e+03       1.978596682421e-01       0.000000000000e+00      -1.867381272111e+00       1.312965282847e-07       6.987671892897e-04      -1.762173536358e-06 
   61       1.672423258835e+03       2.080123328922e-01       0.000000000000e+00      -2.175412310725e+00       1.307002968076e-07       6.868336692495e-04      -1.814038614390e-06 
   62       1.694625586559e+03       2.184423057728e-01       0.000000000000e+00      -2.496307862244e+00       1.300822194477e-07       6.751975846555e-04      -1.854037875178e-06 
   63       1.717017195972e+03       2.291446178911e-01       0.000000000000e+00      -2.830021278196e+00       1.294572985158e-07       6.639164969504e-04      -1.882544005713e-06 
   64       1.739605188917e+03       2.401135432248e-01       0.000000000000e+00      -3.176489853895e+00       1.288356131655e-07       6.530229673192e-04      -1.900231140570e-06 
   65       1.762391230299e+03       2.513425768416e-01       0.000000000000e+00      -3.535634714040e+00       1.282210982998e-07       6.425210989076e-04      -1.908104370831e-06 
   66       1.785371177555e+03       2.628244130176e-01       0.000000000000e+00      -3.907360698300e+00       1.276102207277e-07       6.323829427892e-04      -1.907530252886e-06 
   67       1.808534710130e+03       2.745509233558e-01       0.000000000000e+00      -4.291556246913e+00       1.269905492959e-07       6.225447676807e-04      -1.900268317111e-06 
   68       1.831871282131e+03       2.865139678556e-01       0.000000000000e+00      -4.688093979273e+00       1.263469294868e-07       6.129341896842e-04      -1.888184286515e-06 
   69       1.855390209155e+03       2.987080678712e-01       0.000000000000e+00      -5.096832821581e+00       1.256866563623e-07       6.035701782499e-04      -1.872212200334e-06 
   70       1.879104004656e+03       3.111282379449e-01       0.000000000000e+00      -5.517616106772e+00       1.250215599839e-07       5.944862990038e-04      -1.853136955216e-06 
   71       1.903022211810e+03       3.237692002102e-01       0.000000000000e+00      -5.950270824702e+00       1.243605211296e-07       5.857005265536e-04      -1.831896729602e-06 
   72       1.927151194720e+03       3.366253838132e-01       0.000000000000e+00      -6.394607525474e+00       1.237087877986e-07       5.772133501184e-04      -1.809593562597e-06 
   73       1.951493929595e+03       3.496909243350e-01       0.000000000000e+00      -6.850420222746e+00       1.230672394619e-07       5.690058123463e-04      -1.787504217446e-06 
   74       1.976049795950e+03       3.629596632128e-01       0.000000000000e+00      -7.317486297053e+00       1.224315975488e-07       5.610374813199e-04      -1.767091329582e-06 
   75       2.000814367796e+03       3.764251471620e-01       0.000000000000e+00      -7.795566399119e+00       1.217915806637e-07       5.532443557485e-04      -1.750014839274e-06 
   76       2.025782823529e+03       3.900802796652e-01       0.000000000000e+00      -8.284409712040e+00       1.211354662863e-07       5.455606907410e-04      -1.737786319828e-06 
   77       2.050961355075e+03       4.039162033472e-01       0.000000000000e+00      -8.783771059361e+00       1.204678512970e-07       5.379963561331e-04      -1.730595213376e-06 
   78       2.076357469561e+03       4.179232117977e-01       0.000000000000e+00      -9.293396755579e+00       1.197966315314e-07       5.305765948248e-04      -1.728184463075e-06 
   79       2.101976422759e+03       4.320910718366e-01       0.000000000000e+00      -9.813019537034e+00       1.191277147351e-07       5.233190202701e-04      -1.730170606977e-06 
   80       2.127821084480e+03       4.464090158004e-01       0.000000000000e+00      -1.034235857511e+01       1.184646209400e-07       5.162327404410e-04      -1.736033497891e-06 
   81       2.153891803971e+03       4.608657338293e-01       0.000000000000e+00      -1.088111948946e+01       1.178080556216e-07       5.093174535592e-04      -1.745105733023e-06 
   82       2.180186275312e+03       4.754493661548e-01       0.000000000000e+00      -1.142899436116e+01       1.171554549348e-07       5.025625155956e-04      -1.756561793411e-06 
   83       2.206699402810e+03       4.901474953864e-01       0.000000000000e+00      -1.198566174598e+01       1.165005023227e-07       4.959459795362e-04      -1.769406893144e-06 
   84       2.233425911943e+03       5.049475719044e-01       0.000000000000e+00      -1.255078893204e+01       1.158361693336e-07       4.894445303449e-04      -1.782662496782e-06 
   85       2.260368974361e+03       5.198382879596e-01       0.000000000000e+00      -1.312403911409e+01       1.151662033199e-07       4.830683791782e-04      -1.796002070864e-06 
   86       2.287532772585e+03       5.348084182882e-01       0.000000000000e+00      -1.370506543830e+01       1.144964556632e-07       4.768331913067e-04      -1.809251772109e-06 
   87       2.314919794434e+03       5.498464068325e-01       0.000000000000e+00      -1.429350891372e+01       1.138314235152e-07       4.707494098307e-04      -1.822205000558e-06 
   88       2.342530744564e+03       5.649403663073e-01       0.000000000000e+00      -1.488899846318e+01       1.131740057121e-07       4.648217306517e-04      -1.834620198677e-06 
