# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.03233e-05 to 167.815 h/Mpc,
# number of wavenumbers equal to 627
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.667602294240e-02       1.256043596961e+07       1.246050837869e+07      -1.206353606683e+03      -1.227051053474e+03       6.464467046452e+06       3.773696861790e+06 
       1.680414399910e-02       1.251262406231e+07       1.241273716968e+07      -1.183531596495e+03      -1.203836800040e+03       6.407881463097e+06       3.759271262251e+06 
       1.693231109844e-02       1.246495083200e+07       1.236510466641e+07      -1.161229336408e+03      -1.181151871488e+03       6.351669440869e+06       3.744904113892e+06 
       1.706052490185e-02       1.241740565800e+07       1.231760078440e+07      -1.139441624734e+03      -1.158990758789e+03       6.295822030131e+06       3.730588266774e+06 
       1.718878609261e-02       1.237000364303e+07       1.227024289058e+07      -1.118170083801e+03      -1.137354827344e+03       6.240344287442e+06       3.716321987660e+06 
       1.731709537612e-02       1.232273180261e+07       1.222301713946e+07      -1.097414436581e+03      -1.116243506142e+03       6.185227464563e+06       3.702093970376e+06 
       1.744545348016e-02       1.227559844812e+07       1.217593200856e+07      -1.077173512991e+03      -1.095655372851e+03       6.130474519146e+06       3.687900032872e+06 
       1.757386115509e-02       1.222859958648e+07       1.212898193946e+07      -1.057439866741e+03      -1.075582717882e+03       6.076083004806e+06       3.673734179034e+06 
       1.770231917420e-02       1.218174122350e+07       1.208217202155e+07      -1.038200342136e+03      -1.056012146051e+03       6.022056598969e+06       3.659596395102e+06 
       1.783082833399e-02       1.213501846807e+07       1.203549577612e+07      -1.019434873149e+03      -1.036923344600e+03       5.968394690567e+06       3.645486436416e+06 
       1.795938945444e-02       1.208843848388e+07       1.198895962126e+07      -1.001120046880e+03      -1.018292681361e+03       5.915104004773e+06       3.631410475189e+06 
       1.808800337938e-02       1.204199344655e+07       1.194255475297e+07      -9.832292519470e+02      -1.000093313429e+03       5.862185180801e+06       3.617371919053e+06 
       1.821667097685e-02       1.199568320749e+07       1.189628133350e+07      -9.657378041755e+02      -9.823003464371e+02       5.809644114233e+06       3.603376989799e+06 
       1.834539313941e-02       1.194951865866e+07       1.185015119586e+07      -9.486252277031e+02      -9.648931177963e+02       5.757493186228e+06       3.589434371285e+06 
       1.847417078456e-02       1.190348760273e+07       1.180415300753e+07      -9.318747533965e+02      -9.478546483457e+02       5.705734732577e+06       3.575543840849e+06 
       1.860300485514e-02       1.185759110937e+07       1.175828892192e+07      -9.154762717291e+02      -9.311746436081e+02       5.654378195005e+06       3.561706586474e+06 
       1.873189631971e-02       1.181182930690e+07       1.171256021422e+07      -8.994250758192e+02      -9.148482170076e+02       5.603433255556e+06       3.547920867879e+06 
       1.886084617302e-02       1.176619895196e+07       1.166696438510e+07      -8.837196307690e+02      -8.988736544128e+02       5.552908095757e+06       3.534181790871e+06 
       1.898985543643e-02       1.172069422106e+07       1.162149533289e+07      -8.683598885714e+02      -8.832507303889e+02       5.502809777017e+06       3.520482435380e+06 
       1.911892515839e-02       1.167533437862e+07       1.157617376446e+07      -8.533471327087e+02      -8.679805880998e+02       5.453157296609e+06       3.506823444975e+06 
       1.924805641491e-02       1.163009756694e+07       1.153097571879e+07      -8.386766568598e+02      -8.530583319227e+02       5.403949515891e+06       3.493194012226e+06 
       1.937725031010e-02       1.158500005400e+07       1.148591757783e+07      -8.243431479732e+02      -8.384785133986e+02       5.355203088842e+06       3.479596794227e+06 
       1.950650797664e-02       1.154002982940e+07       1.144098572498e+07      -8.103352578651e+02      -8.242296181751e+02       5.306920784101e+06       3.466028088435e+06 
       1.963583057635e-02       1.149520111195e+07       1.139619439700e+07      -7.966403040153e+02      -8.102988354523e+02       5.259116980869e+06       3.452494376227e+06 
       1.976521930075e-02       1.145050294169e+07       1.135153155089e+07      -7.832419371970e+02      -7.966696624371e+02       5.211793676748e+06       3.438996107279e+06 
       1.989467537165e-02       1.140593608727e+07       1.130699777892e+07      -7.701244727103e+02      -7.833262807512e+02       5.164957466980e+06       3.425538033091e+06 
       2.002420004169e-02       1.136150721026e+07       1.126260078981e+07      -7.572741563997e+02      -7.702548147555e+02       5.118616694356e+06       3.412126478956e+06 
       2.015379459504e-02       1.131721316068e+07       1.121833754542e+07      -7.446793296186e+02      -7.574434773152e+02       5.072774010830e+06       3.398763601400e+06 
       2.028346034798e-02       1.127305009686e+07       1.117420489009e+07      -7.323317996064e+02      -7.448839511156e+02       5.027430548045e+06       3.385449631361e+06 
       2.041319864959e-02       1.122901271084e+07       1.113019830211e+07      -7.202267838391e+02      -7.325713315668e+02       4.982585435377e+06       3.372182378536e+06 
       2.054301088243e-02       1.118510967421e+07       1.108632727385e+07      -7.083630178539e+02      -7.205042508422e+02       4.938242445635e+06       3.358962129095e+06 
       2.067289846325e-02       1.114133847159e+07       1.104258960960e+07      -6.967400786242e+02      -7.086821730035e+02       4.894398789560e+06       3.345784598944e+06 
       2.080286284368e-02       1.109769864446e+07       1.099898498305e+07      -6.853576765876e+02      -6.971047005077e+02       4.851050915395e+06       3.332645791275e+06 
       2.093290551105e-02       1.105419303515e+07       1.095551600974e+07      -6.742146731786e+02      -6.857705931522e+02       4.808195230433e+06       3.319543168915e+06 
       2.106302798910e-02       1.101079988898e+07       1.091215911168e+07      -6.633063528048e+02      -6.746750105958e+02       4.765815831464e+06       3.306467908986e+06 
       2.119323183884e-02       1.096754940711e+07       1.086894578568e+07      -6.526286460495e+02      -6.638138162669e+02       4.723918285472e+06       3.293428594186e+06 
       2.132351865932e-02       1.092444093784e+07       1.082587471807e+07      -6.421735919722e+02      -6.531789525148e+02       4.682493414805e+06       3.280426047919e+06 
       2.145389008853e-02       1.088144567134e+07       1.078291509026e+07      -6.319298207803e+02      -6.427589274325e+02       4.641518817520e+06       3.267453942633e+06 
       2.158434780424e-02       1.083859105754e+07       1.074009567078e+07      -6.218889810256e+02      -6.325453283999e+02       4.600995677820e+06       3.254523759117e+06 
       2.171489352494e-02       1.079586658826e+07       1.069740549460e+07      -6.120409728954e+02      -6.225279589518e+02       4.560908071127e+06       3.241635544486e+06 
       2.184552901076e-02       1.075327428885e+07       1.065484722156e+07      -6.023779572486e+02      -6.126988989817e+02       4.521244935658e+06       3.228792475969e+06 
       2.197625606445e-02       1.071081857041e+07       1.061242599617e+07      -5.928942572101e+02      -6.030523955260e+02       4.481995752419e+06       3.215997276777e+06 
       2.210707653235e-02       1.066847767353e+07       1.057011941371e+07      -5.835849376227e+02      -5.935834148491e+02       4.443138714238e+06       3.203243327586e+06 
       2.223799230541e-02       1.062627551047e+07       1.052795308435e+07      -5.744494809918e+02      -5.842913866409e+02       4.404671068263e+06       3.190536452788e+06 
       2.236900532032e-02       1.058419992781e+07       1.048591474385e+07      -5.654864979341e+02      -5.751748362170e+02       4.366574826058e+06       3.177870608411e+06 
       2.250011756051e-02       1.054225485546e+07       1.044400846234e+07      -5.566958545674e+02      -5.662335613442e+02       4.328838860056e+06       3.165244161057e+06 
       2.263133105733e-02       1.050043744898e+07       1.040223134583e+07      -5.480765580961e+02      -5.574664962976e+02       4.291449401125e+06       3.152653612791e+06 
       2.276264789119e-02       1.045874781741e+07       1.036058272872e+07      -5.396265088290e+02      -5.488714727909e+02       4.254394285344e+06       3.140097152978e+06 
       2.289407019279e-02       1.041718539231e+07       1.031906197587e+07      -5.313422486046e+02      -5.404449655527e+02       4.217661686231e+06       3.127573859446e+06 
       2.302560014431e-02       1.037575344725e+07       1.027767213782e+07      -5.232189682076e+02      -5.321821033930e+02       4.181241966568e+06       3.115085219240e+06 
       2.315723998072e-02       1.033444841142e+07       1.023640928868e+07      -5.152504022147e+02      -5.240765548823e+02       4.145123495075e+06       3.102631722022e+06 
       2.328899199107e-02       1.029327805213e+07       1.019528114597e+07      -5.074304791027e+02      -5.161221944685e+02       4.109300190407e+06       3.090217928426e+06 
       2.342085851988e-02       1.025223191904e+07       1.015427724775e+07      -4.997523516918e+02      -5.083121072859e+02       4.073759568021e+06       3.077843070632e+06 
       2.355284196851e-02       1.021131682669e+07       1.011340448661e+07      -4.922108509766e+02      -5.006410732130e+02       4.038497052269e+06       3.065511186854e+06 
       2.368494479660e-02       1.017052181673e+07       1.007265217670e+07      -4.848012240691e+02      -4.931042752780e+02       4.003502036042e+06       3.053220157564e+06 
       2.381716952361e-02       1.012986507490e+07       1.003203941994e+07      -4.775214730365e+02      -4.856996770494e+02       3.968776441316e+06       3.040975630615e+06 
       2.394951873031e-02       1.008932840746e+07       9.991547924797e+06      -4.703691018800e+02      -4.784247155648e+02       3.934308721914e+06       3.028771250898e+06 
       2.408199506036e-02       1.004892048781e+07       9.951186392900e+06      -4.633437274378e+02      -4.712789638497e+02       3.900098811276e+06       3.016607966747e+06 
       2.421460122202e-02       1.000863513921e+07       9.910949064200e+06      -4.564445848533e+02      -4.642616025526e+02       3.866141700186e+06       3.004481908997e+06 
       2.434733998977e-02       9.968481458925e+06       9.870845218180e+06      -4.496713541407e+02      -4.573722702760e+02       3.832439067556e+06       2.992393880818e+06 
       2.448021420610e-02       9.928446404294e+06       9.830860829701e+06      -4.430220338298e+02      -4.506089079053e+02       3.798984727836e+06       2.980338504258e+06 
       2.461322678329e-02       9.888542942961e+06       9.791009392993e+06      -4.364948844379e+02      -4.439697398229e+02       3.765783290111e+06       2.968319095483e+06 
       2.474638070531e-02       9.848774079593e+06       9.751293895319e+06      -4.300867754140e+02      -4.374515926273e+02       3.732836080822e+06       2.956336858767e+06 
       2.487967902972e-02       9.809122621294e+06       9.711696105117e+06      -4.237929479590e+02      -4.310496507439e+02       3.700137273827e+06       2.944387685573e+06 
       2.501312488968e-02       9.769590512765e+06       9.672217830307e+06      -4.176091498287e+02      -4.247596211377e+02       3.667688910673e+06       2.932473773751e+06 
       2.514672149599e-02       9.730185170873e+06       9.632867040341e+06      -4.115314852781e+02      -4.185775726154e+02       3.635495530839e+06       2.920599126912e+06 
       2.528047213925e-02       9.690904027618e+06       9.593641372943e+06      -4.055560977515e+02      -4.124996068887e+02       3.603558175085e+06       2.908764456762e+06 
       2.541438019201e-02       9.651757498184e+06       9.554551599073e+06      -3.996804747536e+02      -4.065231802196e+02       3.571882956145e+06       2.896973795584e+06 
       2.554844911110e-02       9.612727865093e+06       9.515579679013e+06      -3.939018215837e+02      -4.006454475322e+02       3.540465602201e+06       2.885221916665e+06 
       2.568268243997e-02       9.573823024348e+06       9.476734257684e+06      -3.882191706083e+02      -3.948654101394e+02       3.509311396513e+06       2.873510599566e+06 
       2.581708381109e-02       9.535047088580e+06       9.438019494021e+06      -3.826320050279e+02      -3.891825182197e+02       3.478424110206e+06       2.861839864986e+06 
       2.595165694851e-02       9.496396300395e+06       9.399431700021e+06      -3.771396285858e+02      -3.835960376959e+02       3.447804396629e+06       2.850207105297e+06 
       2.608640567047e-02       9.457854680406e+06       9.360954406531e+06      -3.717407653499e+02      -3.781046474759e+02       3.417448284517e+06       2.838606088922e+06 
       2.622133389204e-02       9.419439724697e+06       9.322605328133e+06      -3.664349942529e+02      -3.727079048760e+02       3.387363645125e+06       2.827041076494e+06 
       2.635644562801e-02       9.381150436364e+06       9.284383645079e+06      -3.612205610659e+02      -3.674040221683e+02       3.357551255972e+06       2.815511382562e+06 
       2.649174499569e-02       9.342980749892e+06       9.246282428258e+06      -3.560949473090e+02      -3.621904448517e+02       3.328009695995e+06       2.804015419970e+06 
       2.662723621796e-02       9.304926051590e+06       9.208297275749e+06      -3.510551812005e+02      -3.570641670844e+02       3.298737627646e+06       2.792552675142e+06 
       2.676292362638e-02       9.267007232126e+06       9.170449938562e+06      -3.460991176370e+02      -3.520230272030e+02       3.269742450222e+06       2.781130682250e+06 
       2.689881166438e-02       9.229199264716e+06       9.132713907387e+06      -3.412229292840e+02      -3.470631521870e+02       3.241014598320e+06       2.769743117327e+06 
       2.703490489060e-02       9.191512453091e+06       9.095100183421e+06      -3.364244794812e+02      -3.421823835526e+02       3.212556677725e+06       2.758394143195e+06 
       2.717120798237e-02       9.153953077132e+06       9.057616040782e+06      -3.317020244812e+02      -3.373789537874e+02       3.184369347387e+06       2.747086251713e+06 
       2.730772573929e-02       9.116509543114e+06       9.020248792075e+06      -3.270537223732e+02      -3.326509864829e+02       3.156446364421e+06       2.735815884988e+06 
       2.744446308693e-02       9.079179791478e+06       8.982997208318e+06      -3.224786140014e+02      -3.279974949328e+02       3.128784447709e+06       2.724581888566e+06 
       2.758142508071e-02       9.041972671822e+06       8.945870345711e+06      -3.179764276235e+02      -3.234181869339e+02       3.101383502888e+06       2.713385969430e+06 
       2.771861690991e-02       9.004874773185e+06       8.908854166083e+06      -3.135462047383e+02      -3.189120704922e+02       3.074235252666e+06       2.702222950679e+06 
       2.785604390182e-02       8.967910116749e+06       8.871973877484e+06      -3.091881565449e+02      -3.144793464785e+02       3.047343882079e+06       2.691099118591e+06 
       2.799371152604e-02       8.931061753606e+06       8.835211677656e+06      -3.049007137481e+02      -3.101184110189e+02       3.020699020261e+06       2.680008700300e+06 
       2.813162539902e-02       8.894331543174e+06       8.798569245929e+06      -3.006825846016e+02      -3.058279497325e+02       2.994296439615e+06       2.668952084161e+06 
       2.826979128868e-02       8.857704979166e+06       8.762031707429e+06      -2.965315240382e+02      -3.016056860163e+02       2.968126131764e+06       2.657925245851e+06 
       2.840821511925e-02       8.821199012921e+06       8.725616417902e+06      -2.924461063755e+02      -2.974501815151e+02       2.942188504973e+06       2.646934032798e+06 
       2.854690297633e-02       8.784810290516e+06       8.689320155492e+06      -2.884241427676e+02      -2.933592234773e+02       2.916476982993e+06       2.635978381446e+06 
       2.868586111213e-02       8.748525982720e+06       8.653129211131e+06      -2.844632490224e+02      -2.893303990405e+02       2.890981745171e+06       2.625055289776e+06 
       2.882509595090e-02       8.712376217096e+06       8.617075594469e+06      -2.805627687565e+02      -2.853630480057e+02       2.865707395425e+06       2.614174541006e+06 
       2.896461409460e-02       8.676322839438e+06       8.581119437634e+06      -2.767201397281e+02      -2.814545663910e+02       2.840635791654e+06       2.603324822499e+06 
       2.910442232883e-02       8.640395332421e+06       8.545291763937e+06      -2.729354456943e+02      -2.776050345398e+02       2.815771504016e+06       2.592514858545e+06 
       2.924452762894e-02       8.604576351467e+06       8.509574591071e+06      -2.692074951917e+02      -2.738132319397e+02       2.791103732702e+06       2.581738820150e+06 
       2.938493716645e-02       8.568868277021e+06       8.473970343013e+06      -2.655359210332e+02      -2.700787737211e+02       2.766628530150e+06       2.570996623855e+06 
       2.952565831573e-02       8.533266211060e+06       8.438474452678e+06      -2.619201002660e+02      -2.664010157365e+02       2.742339913650e+06       2.560285993782e+06 
       2.966669866091e-02       8.497778269486e+06       8.403094381043e+06      -2.583596274232e+02      -2.627795384707e+02       2.718236443202e+06       2.549608725407e+06 
       2.980806600319e-02       8.462404016139e+06       8.367830554536e+06      -2.548536093876e+02      -2.592134307494e+02       2.694314450871e+06       2.538964435941e+06 
       2.994976836833e-02       8.427130881394e+06       8.332669581525e+06      -2.514004855858e+02      -2.557011079436e+02       2.670566785922e+06       2.528349413460e+06 
       3.009181401459e-02       8.391976257415e+06       8.297629441772e+06      -2.479993849281e+02      -2.522416908716e+02       2.646996440989e+06       2.517769371699e+06 
       3.023421144096e-02       8.356920282530e+06       8.262689600041e+06      -2.446482269152e+02      -2.488330722281e+02       2.623595049363e+06       2.507218979290e+06 
       3.037696939570e-02       8.321984029338e+06       8.227871891077e+06      -2.413461694500e+02      -2.454744043411e+02       2.600367775764e+06       2.496705316859e+06 
       3.052009688539e-02       8.287138628461e+06       8.193146615105e+06      -2.380910794372e+02      -2.421635238288e+02       2.577304531734e+06       2.486220233276e+06 
       3.066360318428e-02       8.252414513077e+06       8.158545439846e+06      -2.348827849639e+02      -2.389002584569e+02       2.554414342550e+06       2.475773212158e+06 
       3.080749784408e-02       8.217782014538e+06       8.124037658622e+06      -2.317196636257e+02      -2.356829560732e+02       2.531687854201e+06       2.465355220943e+06 
       3.095179070426e-02       8.183268940292e+06       8.089652321324e+06      -2.286019587314e+02      -2.325118587687e+02       2.509133985674e+06       2.454974293227e+06 
       3.109649190272e-02       8.148839798248e+06       8.055352651834e+06      -2.255282490137e+02      -2.293855136066e+02       2.486742333791e+06       2.444619119872e+06 
       3.124161188709e-02       8.114523188343e+06       8.021168475447e+06      -2.224989403925e+02      -2.263043260723e+02       2.464522529939e+06       2.434297730196e+06 
       3.138716142643e-02       8.080304641661e+06       7.987084572327e+06      -2.195131219163e+02      -2.232673643097e+02       2.442471042218e+06       2.424005240995e+06 
       3.153315162359e-02       8.046186541751e+06       7.953103693063e+06      -2.165702017157e+02      -2.202740239739e+02       2.420589630741e+06       2.413742141691e+06 
       3.167959392808e-02       8.012166319114e+06       7.919223127108e+06      -2.136692318491e+02      -2.173233425243e+02       2.398878463205e+06       2.403507712118e+06 
       3.182650014962e-02       7.978253762353e+06       7.885452799679e+06      -2.108094463751e+02      -2.144145453983e+02       2.377341334452e+06       2.393305246192e+06 
       3.197388247234e-02       7.944425956413e+06       7.851769373191e+06      -2.079891401972e+02      -2.115459042982e+02       2.355972050353e+06       2.383128352489e+06 
       3.212175346967e-02       7.910694166689e+06       7.818184427642e+06      -2.052075370678e+02      -2.087166356816e+02       2.334774406735e+06       2.372980980157e+06 
       3.227012611996e-02       7.877067710228e+06       7.784707455168e+06      -2.024639101448e+02      -2.059260046173e+02       2.313751210554e+06       2.362866365881e+06 
       3.241901382293e-02       7.843538328569e+06       7.751330286719e+06      -1.997572699479e+02      -2.031730059916e+02       2.292899670663e+06       2.352782221921e+06 
       3.256843041691e-02       7.810090090650e+06       7.718036871591e+06      -1.970866171335e+02      -2.004566218342e+02       2.272214329197e+06       2.342723668528e+06 
       3.271839019699e-02       7.776732656744e+06       7.684836797628e+06      -1.944517743208e+02      -1.977766675968e+02       2.251696774270e+06       2.332693278412e+06 
       3.286890793411e-02       7.743474970472e+06       7.651739594548e+06      -1.918526137922e+02      -1.951330081638e+02       2.231347844001e+06       2.322693292460e+06 
       3.301999889515e-02       7.710305803166e+06       7.618733907979e+06      -1.892885032979e+02      -1.925249954252e+02       2.211162019743e+06       2.312719853325e+06 
       3.317167886406e-02       7.677217167025e+06       7.585811304608e+06      -1.867588021735e+02      -1.899519745249e+02       2.191134268933e+06       2.302770188805e+06 
       3.332396416419e-02       7.644215976404e+06       7.552978855319e+06      -1.842631156325e+02      -1.874135430334e+02       2.171263462962e+06       2.292846265016e+06 
       3.347687168172e-02       7.611302288412e+06       7.520237215150e+06      -1.818007262168e+02      -1.849089731316e+02       2.151546117928e+06       2.282948251095e+06 
       3.363041889051e-02       7.578472038396e+06       7.487581670773e+06      -1.793707273159e+02      -1.824373463208e+02       2.131977266349e+06       2.273075227409e+06 
       3.378462387817e-02       7.545736966831e+06       7.455024524518e+06      -1.769725548994e+02      -1.799980933687e+02       2.112556214051e+06       2.263231175110e+06 
       3.393950537372e-02       7.513052650422e+06       7.422520044179e+06      -1.746043735725e+02      -1.775893512235e+02       2.093266345272e+06       2.253403076315e+06 
       3.409508277673e-02       7.480481521397e+06       7.390133158105e+06      -1.722669748978e+02      -1.752119270512e+02       2.074121110055e+06       2.243610057184e+06 
       3.425137618817e-02       7.447967240831e+06       7.357805677714e+06      -1.699585104332e+02      -1.728639405440e+02       2.055100670017e+06       2.233835119073e+06 
       3.440840644302e-02       7.415526039156e+06       7.325554339453e+06      -1.676789620145e+02      -1.705453709153e+02       2.036205732079e+06       2.224082962521e+06 
       3.456619514479e-02       7.383175417566e+06       7.293397195728e+06      -1.654284121146e+02      -1.682562984241e+02       2.017437529961e+06       2.214358520214e+06 
       3.472476470210e-02       7.350884277199e+06       7.261302585511e+06      -1.632058601375e+02      -1.659957015922e+02       1.998784249304e+06       2.204652023870e+06 
       3.488413836741e-02       7.318670500323e+06       7.229288897554e+06      -1.610113633642e+02      -1.637636359200e+02       1.980247984446e+06       2.194968556978e+06 
       3.504434027817e-02       7.286524150743e+06       7.197346023082e+06      -1.588442535463e+02      -1.615594208292e+02       1.961823659319e+06       2.185304988783e+06 
       3.520539550036e-02       7.254444712947e+06       7.165473458994e+06      -1.567039648910e+02      -1.593824819738e+02       1.943509281769e+06       2.175661244263e+06 
       3.536733007489e-02       7.222432653224e+06       7.133671696316e+06      -1.545898784409e+02      -1.572321923687e+02       1.925303648939e+06       2.166037723006e+06 
       3.553017106677e-02       7.190489983765e+06       7.101943106306e+06      -1.525013733967e+02      -1.551079238962e+02       1.907206463549e+06       2.156435397087e+06 
       3.569394661752e-02       7.158587126832e+06       7.070257402456e+06      -1.504371944217e+02      -1.530084025782e+02       1.889209490303e+06       2.146845669548e+06 
       3.585868600086e-02       7.126755088648e+06       7.038646299163e+06      -1.483974675872e+02      -1.509337580693e+02       1.871321055167e+06       2.137278081903e+06 
       3.602441968206e-02       7.094988395202e+06       7.007104641417e+06      -1.463816554616e+02      -1.488834433229e+02       1.853540080961e+06       2.127731000006e+06 
       3.619117938126e-02       7.063267543920e+06       6.975612529976e+06      -1.443890258678e+02      -1.468567117557e+02       1.835862056349e+06       2.118198354731e+06 
       3.635899814092e-02       7.031604741803e+06       6.944182445415e+06      -1.424195690831e+02      -1.448535506426e+02       1.818290942811e+06       2.108683520559e+06 
       3.652791039790e-02       6.999991189713e+06       6.912805834349e+06      -1.404728378905e+02      -1.428735024712e+02       1.800825219271e+06       2.099183552150e+06 
       3.669795206052e-02       6.968423929693e+06       6.881479200739e+06      -1.385484516251e+02      -1.409161784264e+02       1.783464764278e+06       2.089697325230e+06 
       3.686916059086e-02       6.936884834970e+06       6.850184903147e+06      -1.366456455744e+02      -1.389808007180e+02       1.766205409113e+06       2.080219384416e+06 
       3.704157509299e-02       6.905402975961e+06       6.818952153989e+06      -1.347645103717e+02      -1.370674629775e+02       1.749054716783e+06       2.070758621834e+06 
       3.721523640739e-02       6.873958021620e+06       6.787760595482e+06      -1.329041078715e+02      -1.351752134190e+02       1.732007189743e+06       2.061309203043e+06 
       3.739018721232e-02       6.842547625750e+06       6.756607959782e+06      -1.310638699562e+02      -1.333034765406e+02       1.715061464823e+06       2.051870720062e+06 
       3.756647213251e-02       6.811177782937e+06       6.725500494953e+06      -1.292434458182e+02      -1.314518969826e+02       1.698217736518e+06       2.042445185896e+06 
       3.774413785608e-02       6.779821790472e+06       6.694411005685e+06      -1.274419491656e+02      -1.296195733323e+02       1.681467442580e+06       2.033024587453e+06 
       3.792323326016e-02       6.748491641567e+06       6.663352095763e+06      -1.256593238415e+02      -1.278064471068e+02       1.664811223541e+06       2.023612413181e+06 
       3.810380954626e-02       6.717204235058e+06       6.632341576255e+06      -1.238956488318e+02      -1.260125964396e+02       1.648250351869e+06       2.014213519268e+06 
       3.828592038610e-02       6.685932999308e+06       6.601351801220e+06      -1.221501881502e+02      -1.242372706217e+02       1.631774860907e+06       2.004819595204e+06 
       3.846962207899e-02       6.654669733771e+06       6.570375000513e+06      -1.204225116779e+02      -1.224800309536e+02       1.615379107848e+06       1.995428017454e+06 
       3.865497372184e-02       6.623421838574e+06       6.539418658561e+06      -1.187123971833e+02      -1.207406515362e+02       1.599061036635e+06       1.986041006315e+06 
       3.884203739293e-02       6.592176885333e+06       6.508470612039e+06      -1.170191935501e+02      -1.190184715216e+02       1.582813706137e+06       1.976654996855e+06 
       3.903087835106e-02       6.560934950195e+06       6.477530828689e+06      -1.153424486270e+02      -1.173130329713e+02       1.566633296053e+06       1.967270260866e+06 
       3.922156525123e-02       6.529697525420e+06       6.446601226943e+06      -1.136817520744e+02      -1.156239202417e+02       1.550516550261e+06       1.957887500309e+06 
       3.941417037885e-02       6.498460128935e+06       6.415677328811e+06      -1.120366507837e+02      -1.139506731538e+02       1.534459128244e+06       1.948505481251e+06 
       3.960876990431e-02       6.467196095763e+06       6.384732592427e+06      -1.104063932396e+02      -1.122925267156e+02       1.518451958024e+06       1.939116132410e+06 
       3.980544415990e-02       6.435933217307e+06       6.353795193663e+06      -1.087912270340e+02      -1.106497311334e+02       1.502499394385e+06       1.929727614225e+06 
       4.000427794167e-02       6.404644949576e+06       6.322839133911e+06      -1.071904821123e+02      -1.090216030869e+02       1.486593601664e+06       1.920331722684e+06 
       4.020536083879e-02       6.373334029350e+06       6.291865933922e+06      -1.056039507107e+02      -1.074079300619e+02       1.470734164159e+06       1.910929041368e+06 
       4.040878759355e-02       6.341980696480e+06       6.260857354651e+06      -1.040309854748e+02      -1.058080537338e+02       1.454916117593e+06       1.901513690307e+06 
       4.061465849528e-02       6.310600969316e+06       6.229829080141e+06      -1.024714656080e+02      -1.042218524062e+02       1.439143145680e+06       1.892090618380e+06 
       4.082307981233e-02       6.279169846526e+06       6.198756321397e+06      -1.009245676237e+02      -1.026484902372e+02       1.423409833139e+06       1.882652566317e+06 
       4.103416426617e-02       6.247694692735e+06       6.167646447477e+06      -9.939002319951e+01      -1.010876956188e+02       1.407718313123e+06       1.873201952407e+06 
       4.124803155297e-02       6.216164773611e+06       6.136490059505e+06      -9.786733618353e+01      -9.953896418266e+01       1.392066552115e+06       1.863735673071e+06 
       4.146480891811e-02       6.184555524251e+06       6.105261333117e+06      -9.635586404178e+01      -9.800164143604e+01       1.376449071170e+06       1.854246165409e+06 
       4.168463179030e-02       6.152891968078e+06       6.073986699121e+06      -9.485578508313e+01      -9.647590715734e+01       1.360871063284e+06       1.844740782246e+06 
       4.190764448260e-02       6.121151999494e+06       6.042644214746e+06      -9.336651843609e+01      -9.496116922525e+01       1.345326412302e+06       1.835212681218e+06 
       4.213400096905e-02       6.089308180853e+06       6.011206036054e+06      -9.188734873764e+01      -9.345669978513e+01       1.329807065777e+06       1.825653538601e+06 
       4.236386574672e-02       6.057375312868e+06       5.979687817488e+06      -9.041814028823e+01      -9.196236171783e+01       1.314313381972e+06       1.816067964284e+06 
       4.259741479434e-02       6.025330652829e+06       5.948066858107e+06      -8.895814969733e+01      -9.047740042349e+01       1.298836552361e+06       1.806449356299e+06 
       4.283483664090e-02       5.993170000427e+06       5.916339607190e+06      -8.750693885114e+01      -8.900137138606e+01       1.283371033000e+06       1.796796667551e+06 
       4.307633355917e-02       5.960879594780e+06       5.884492172685e+06      -8.606399087616e+01      -8.753374884626e+01       1.267908548583e+06       1.787105766254e+06 
       4.332212290195e-02       5.928454529836e+06       5.852521198758e+06      -8.462898343803e+01      -8.607420382405e+01       1.252442413352e+06       1.777375076987e+06 
       4.357243860155e-02       5.895878342583e+06       5.820409670688e+06      -8.320143708678e+01      -8.462224721590e+01       1.236963353374e+06       1.767599383330e+06 
       4.382753285668e-02       5.863127181092e+06       5.788134364202e+06      -8.178072709885e+01      -8.317724292348e+01       1.221460928049e+06       1.757771411150e+06 
       4.408767803483e-02       5.830202301742e+06       5.755697145349e+06      -8.036650366409e+01      -8.173883574008e+01       1.205930595327e+06       1.747891639967e+06 
       4.435316882366e-02       5.797078775845e+06       5.723073556504e+06      -7.895799825998e+01      -8.030624539498e+01       1.190363252100e+06       1.737952826637e+06 
       4.462432467030e-02       5.763745445246e+06       5.690253050694e+06      -7.755464821461e+01      -7.887890067241e+01       1.174753726607e+06       1.727951839122e+06 
       4.490149255540e-02       5.730184238358e+06       5.657218210636e+06      -7.615586075501e+01      -7.745619852256e+01       1.159096471543e+06       1.717883268276e+06 
       4.518505015705e-02       5.696378722778e+06       5.623953355742e+06      -7.476112103338e+01      -7.603761407090e+01       1.143387102543e+06       1.707742002636e+06 
