# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.069917364287e+03       6.318793741427e-02       0.000000000000e+00       3.723224435522e+00       4.944754578969e-08       3.196734149889e-03      -1.744021596827e-05 
    3       1.006045436944e+03       1.146020940013e-01       0.000000000000e+00       4.859005081607e+00       6.141119776281e-08       3.229834130138e-03      -2.247102718027e-05 
    4       9.427214312449e+02       1.436840624585e-01       0.000000000000e+00       5.182207991063e+00       7.130481005113e-08       3.175968629960e-03      -2.407872641000e-05 
    5       8.920630967783e+02       1.436982727754e-01       0.000000000000e+00       4.989303484537e+00       7.991735011999e-08       3.089402765374e-03      -2.301395583893e-05 
    6       8.540238017323e+02       1.209204224369e-01       0.000000000000e+00       4.506203568882e+00       8.747441020558e-08       2.987984704665e-03      -1.991117686479e-05 
    7       8.264818929250e+02       8.784426164598e-02       0.000000000000e+00       3.895028977498e+00       9.411602917851e-08       2.880460643692e-03      -1.548766644753e-05 
    8       8.078258350000e+02       5.618005787713e-02       0.000000000000e+00       3.256581827377e+00       9.999119163403e-08       2.772011122298e-03      -1.046489425302e-05 
    9       7.957394665962e+02       3.292029822246e-02       0.000000000000e+00       2.654683039680e+00       1.052481793850e-07       2.665507220083e-03      -5.505830998677e-06 
   10       7.891236555861e+02       1.965535658189e-02       0.000000000000e+00       2.130073207458e+00       1.100131366736e-07       2.562665069834e-03      -1.152910938609e-06 
   11       7.867222779500e+02       1.417703572101e-02       0.000000000000e+00       1.707121872573e+00       1.112130296531e-07       2.469689743838e-03       2.183605150321e-06 
   12       7.873389454427e+02       1.287765215092e-02       0.000000000000e+00       1.397606724749e+00       1.148547150574e-07       2.372868990913e-03       4.364520186559e-06 
