# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01544e-05 to 156.024 h/Mpc,
# number of wavenumbers equal to 620
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.210926754411e-03       2.096282545644e+07       2.047728298812e+07       5.169063904729e+05       5.140091843587e+05       1.996286654413e+07       5.870823706748e+06 
       1.289433336101e-03       2.093283527439e+07       2.043894415118e+07       3.695384991812e+05       3.467689585019e+05       1.986456658143e+07       5.861830743382e+06 
       1.371465835154e-03       2.090057110641e+07       2.039924641553e+07       2.640193061291e+05       2.309661548301e+05       1.976022526716e+07       5.852379109679e+06 
       1.456876418622e-03       2.086577565885e+07       2.035812187414e+07       2.113740729570e+05       1.791779511229e+05       1.964994103207e+07       5.842416167583e+06 
       1.545494387629e-03       2.082833230146e+07       2.031556605715e+07       1.961480097560e+05       1.729599659101e+05       1.953396380540e+07       5.831830678298e+06 
       1.637133052603e-03       2.078833981197e+07       2.027158970663e+07       1.872071542208e+05       1.757472082373e+05       1.941263883068e+07       5.820526208181e+06 
       1.731596334603e-03       2.074607589403e+07       2.022620769171e+07       1.594264569202e+05       1.575194465105e+05       1.928637941164e+07       5.808493527701e+06 
       1.828684681406e-03       2.070184177617e+07       2.017942520221e+07       1.105465322930e+05       1.136812271111e+05       1.915563610676e+07       5.795820771695e+06 
       1.928200045909e-03       2.065582466809e+07       2.013124656585e+07       6.003014669301e+04       6.396553901256e+04       1.902088770919e+07       5.782638636646e+06 
       2.029949823245e-03       2.060806721207e+07       2.008168991778e+07       3.086280540038e+04       3.285537566743e+04       1.888263734317e+07       5.769039648620e+06 
       2.133749761437e-03       2.055855833128e+07       2.003080155903e+07       2.965520855152e+04       2.838109234548e+04       1.874140959974e+07       5.755036590991e+06 
       2.239425940808e-03       2.050734413518e+07       1.997864900249e+07       4.205543620348e+04       3.727351633224e+04       1.859772827899e+07       5.740588232688e+06 
       2.346815961635e-03       2.045457205265e+07       1.992530857638e+07       4.670927715006e+04       3.931421500475e+04       1.845209144612e+07       5.725668160853e+06 
       2.455769494923e-03       2.040043694139e+07       1.987085266201e+07       3.413140987183e+04       2.614848023360e+04       1.830494948220e+07       5.710311789072e+06 
       2.566148346526e-03       2.034509770147e+07       1.981535011959e+07       1.296232710315e+04       6.707434659016e+03       1.815669951628e+07       5.694602624345e+06 
       2.677826168531e-03       2.028863819414e+07       1.975886978519e+07      -9.768762395395e+02      -4.402920223687e+03       1.800768597972e+07       5.678614712930e+06 
       2.790687930055e-03       2.023110298922e+07       1.970148524032e+07      -7.095941197279e+02      -2.302643549579e+03       1.785820577026e+07       5.662371220197e+06 
       2.904629236932e-03       2.017256196068e+07       1.964327801438e+07       6.713621371451e+03       4.675870943695e+03       1.770851381290e+07       5.645857862045e+06 
       3.019555568695e-03       2.011312026803e+07       1.958432063926e+07       9.428720663049e+03       5.399429919750e+03       1.755881143697e+07       5.629066884255e+06 
       3.135381483127e-03       2.005290466061e+07       1.952468910505e+07       3.173126721342e+03      -5.244045755721e+02       1.740926369220e+07       5.612032256498e+06 
       3.252029823794e-03       1.999199850173e+07       1.946444010753e+07      -6.127872153234e+03       3.367619161714e+03       1.726021771665e+07       5.594808078044e+06 
       3.369430954371e-03       1.993046744344e+07       1.940364735563e+07      -1.067595340014e+04       1.987127864434e+04       1.711158876605e+07       5.577437152128e+06 
       3.487522034741e-03       1.986834883102e+07       1.934236536927e+07      -9.450271993198e+03       3.619722962994e+04       1.696354083371e+07       5.559922976271e+06 
       3.606246347358e-03       1.980570478811e+07       1.928065337912e+07      -7.780567799359e+03       4.160145022667e+04       1.681625140778e+07       5.542256708993e+06 
       3.725552677779e-03       1.974261001357e+07       1.921856211015e+07      -9.782417841081e+03       3.681649505475e+04       1.666986826263e+07       5.524445797043e+06 
       3.845394750074e-03       1.967913433846e+07       1.915613898573e+07      -1.339162405309e+04       3.050272885080e+04       1.652451561150e+07       5.506522532774e+06 
       3.965730715718e-03       1.961532118690e+07       1.909342365750e+07      -1.355156924620e+04       2.954749819199e+04       1.638029259970e+07       5.488519936682e+06 
       4.086522693272e-03       1.955120207755e+07       1.903045567365e+07      -8.918148621984e+03       3.326334318689e+04       1.623728250624e+07       5.470450727495e+06 
       4.207736355385e-03       1.948681034240e+07       1.896726976544e+07      -3.674771270636e+03       3.597452562402e+04       1.609555104360e+07       5.452308828687e+06 
       4.329340559315e-03       1.942219062114e+07       1.890389803486e+07      -2.555565595307e+03       3.395816910155e+04       1.595514973622e+07       5.434092431412e+06 
       4.451307017038e-03       1.935738838588e+07       1.884036959857e+07      -5.450533350111e+03       2.909084036148e+04       1.581611708659e+07       5.415817609172e+06 
       4.573610001132e-03       1.929243315002e+07       1.877670727651e+07      -2.795551877014e+04      -2.836491894757e+04       1.567847660365e+07       5.397504862441e+06 
       4.696226082769e-03       1.922734573955e+07       1.871293533805e+07      -2.642591255916e+04      -2.681289692460e+04       1.554224383882e+07       5.379171877463e+06 
       4.819133898432e-03       1.916215754319e+07       1.864908738903e+07      -2.501051971653e+04      -2.537676439214e+04       1.540743457117e+07       5.360816541075e+06 
       4.942313942219e-03       1.909688475815e+07       1.858517475785e+07      -2.369905320653e+04      -2.404607747281e+04       1.527403711620e+07       5.342431842427e+06 
       5.065748380903e-03       1.903155719824e+07       1.852121782876e+07      -2.248184269207e+04      -2.281102616386e+04       1.514204032069e+07       5.324025464633e+06 
       5.189420889192e-03       1.896620070006e+07       1.845723801769e+07      -2.135009947357e+04      -2.166269743870e+04       1.501142684192e+07       5.305614378442e+06 
       5.313316502899e-03       1.890082708863e+07       1.839324995755e+07      -2.029619495383e+04      -2.059335176828e+04       1.488216768595e+07       5.287208757457e+06 
       5.437421487969e-03       1.883544918406e+07       1.832927041270e+07      -1.931355537530e+04      -1.959631614595e+04       1.475423007690e+07       5.268807991249e+06 
       5.561723223574e-03       1.877008479277e+07       1.826531616702e+07      -1.839628709516e+04      -1.866560782796e+04       1.462757771612e+07       5.250408152170e+06 
       5.686210097639e-03       1.870475456074e+07       1.820140292525e+07      -1.753888692000e+04      -1.779564350737e+04       1.450217007700e+07       5.232012897464e+06 
       5.810871413408e-03       1.863946683234e+07       1.813753637335e+07      -1.673626598843e+04      -1.698126216008e+04       1.437795701609e+07       5.213631116668e+06 
       5.935697305770e-03       1.857424591204e+07       1.807374216544e+07      -1.598392665497e+04      -1.621790140185e+04       1.425490400767e+07       5.195275626822e+06 
       6.060678666262e-03       1.850908926022e+07       1.801002095721e+07      -1.527795381627e+04      -1.550158735488e+04       1.413295771953e+07       5.176943661969e+06 
       6.185807075751e-03       1.844400829787e+07       1.794638361900e+07      -1.461485696553e+04      -1.482877642420e+04       1.401207500637e+07       5.158631570000e+06 
       6.311074743956e-03       1.837901601572e+07       1.788283937697e+07      -1.399134193635e+04      -1.419612623805e+04       1.389221475507e+07       5.140340387421e+06 
       6.436474455026e-03       1.831412356746e+07       1.781939630732e+07      -1.340432820503e+04      -1.360051254581e+04       1.377333868769e+07       5.122077681734e+06 
       6.561999518536e-03       1.824933354490e+07       1.775605715090e+07      -1.285103587343e+04      -1.303911566636e+04       1.365540916633e+07       5.103849214208e+06 
       6.687643725281e-03       1.818465833757e+07       1.769283560931e+07      -1.232905162315e+04      -1.250948618903e+04       1.353840155916e+07       5.085657512379e+06 
       6.813401307367e-03       1.812009578528e+07       1.762972889127e+07      -1.183619882239e+04      -1.200941436697e+04       1.342228374125e+07       5.067496698540e+06 
       6.939266902130e-03       1.805565806733e+07       1.756674620268e+07      -1.137043162748e+04      -1.153682419631e+04       1.330703735591e+07       5.049367621099e+06 
       7.065235519475e-03       1.799135115357e+07       1.750389100727e+07      -1.092980202905e+04      -1.108974003353e+04       1.319264412404e+07       5.031275077203e+06 
       7.191302512280e-03       1.792717995960e+07       1.744116821944e+07      -1.051253729786e+04      -1.066636387703e+04       1.307909051625e+07       5.013224630885e+06 
       7.317463549542e-03       1.786314247867e+07       1.737857717008e+07      -1.011707975426e+04      -1.026511483906e+04       1.296636206646e+07       4.995215462281e+06 
       7.443714591984e-03       1.779924823436e+07       1.731612732389e+07      -9.742032619450e+03      -9.884574884243e+03       1.285445429446e+07       4.977246150584e+06 
       7.570051869871e-03       1.773550220679e+07       1.725382221810e+07      -9.386071465612e+03      -9.523399972912e+03       1.274335981988e+07       4.959315817204e+06 
       7.696471862808e-03       1.767190741355e+07       1.719166369982e+07      -9.047924698589e+03      -9.180300441867e+03       1.263307100119e+07       4.941427576152e+06 
       7.822971281335e-03       1.760846636310e+07       1.712965472659e+07      -8.726422601287e+03      -8.854089945021e+03       1.252358126999e+07       4.923585655809e+06 
       7.949547050121e-03       1.754517966635e+07       1.706779730591e+07      -8.420529662492e+03      -8.543717624151e+03       1.241488312020e+07       4.905790290194e+06 
       8.076196292620e-03       1.748205035020e+07       1.700609507928e+07      -8.129316189212e+03      -8.248239608294e+03       1.230696952098e+07       4.888039139228e+06 
       8.202916317039e-03       1.741908354896e+07       1.694455252979e+07      -7.851899006184e+03      -7.966759598711e+03       1.219983294648e+07       4.870331614247e+06 
       8.329704603489e-03       1.735628126175e+07       1.688317034238e+07      -7.587421126388e+03      -7.698408432159e+03       1.209346249701e+07       4.852669947950e+06 
       8.456558792215e-03       1.729364926579e+07       1.682195472689e+07      -7.335091575028e+03      -7.442383896263e+03       1.198784962425e+07       4.835058680653e+06 
       8.583476672800e-03       1.723118182384e+07       1.676090084274e+07      -7.094199995836e+03      -7.197965141008e+03       1.188297747582e+07       4.817496392192e+06 
       8.710456174249e-03       1.716888070444e+07       1.670001051275e+07      -6.864109195070e+03      -6.964505260846e+03       1.177883349512e+07       4.799980992358e+06 
       8.837495355886e-03       1.710675301881e+07       1.663929002886e+07      -6.644214975676e+03      -6.741391046677e+03       1.167540780828e+07       4.782512671526e+06 
       8.964592398969e-03       1.704479601522e+07       1.657873536990e+07      -6.433924527006e+03      -6.528021243101e+03       1.157268405249e+07       4.765091916527e+06 
       9.091745598982e-03       1.698301168897e+07       1.651834837474e+07      -6.232684720470e+03      -6.323834893751e+03       1.147065075876e+07       4.747721692409e+06 
       9.218953358525e-03       1.692139953652e+07       1.645812894216e+07      -6.040000048168e+03      -6.128329185850e+03       1.136929655935e+07       4.730402117805e+06 
       9.346214180764e-03       1.685996070094e+07       1.639807830526e+07      -5.855423594663e+03      -5.941050388542e+03       1.126861297130e+07       4.713131379044e+06 
       9.473526663380e-03       1.679869519973e+07       1.633819561575e+07      -5.678529101047e+03      -5.761565864327e+03       1.116859256511e+07       4.695907930134e+06 
       9.600889492987e-03       1.673760444051e+07       1.627848157766e+07      -5.508898078786e+03      -5.589451165713e+03       1.106923170329e+07       4.678733170750e+06 
       9.728301439967e-03       1.667668765796e+07       1.621893545439e+07      -5.346135469884e+03      -5.424305657949e+03       1.097052890328e+07       4.661608947409e+06 
       9.855761353697e-03       1.661594509668e+07       1.615955807335e+07      -5.189887733075e+03      -5.265770589475e+03       1.087248704381e+07       4.644535614169e+06 
       9.983268158131e-03       1.655537665313e+07       1.610034970933e+07      -5.039834250923e+03      -5.113520453279e+03       1.077511194389e+07       4.627511422330e+06 
       1.011082084770e-02       1.649498188916e+07       1.604130966200e+07      -4.895667949760e+03      -4.967243582229e+03       1.067841208073e+07       4.610534934530e+06 
       1.023841848355e-02       1.643476062437e+07       1.598243740028e+07      -4.757087240473e+03      -4.826634078650e+03       1.058239904595e+07       4.593606960567e+06 
       1.036606018996e-02       1.637471474538e+07       1.592373517580e+07      -4.623805141694e+03      -4.691400925641e+03       1.048708911814e+07       4.576729816219e+06 
       1.049374515116e-02       1.631484366331e+07       1.586520303613e+07      -4.495563936244e+03      -4.561282609333e+03       1.039249944955e+07       4.559903632751e+06 
       1.062147260826e-02       1.625514375877e+07       1.580683760919e+07      -4.372128147218e+03      -4.436040064550e+03       1.029864705530e+07       4.543125953577e+06 
       1.074924185643e-02       1.619561757639e+07       1.574864133763e+07      -4.253274388115e+03      -4.315446549415e+03       1.020555383366e+07       4.526396397618e+06 
       1.087705224232e-02       1.613626682969e+07       1.569061565162e+07      -4.138780381688e+03      -4.199276620607e+03       1.011324182803e+07       4.509716177624e+06 
       1.100490316162e-02       1.607709140533e+07       1.563276050216e+07      -4.028434283450e+03      -4.087315447364e+03       1.002173228419e+07       4.493086779273e+06 
       1.113279405679e-02       1.601808429961e+07       1.557506898812e+07      -3.922042912527e+03      -3.979367010142e+03       9.931041838122e+06       4.476506490801e+06 
       1.126072441498e-02       1.595925141742e+07       1.551754732832e+07      -3.819433814870e+03      -3.875256219996e+03       9.841194067890e+06       4.459975749399e+06 
       1.138869376608e-02       1.590058948792e+07       1.546019172147e+07      -3.720439005748e+03      -3.774812568980e+03       9.752204841146e+06       4.443492671734e+06 
       1.151670168090e-02       1.584209947501e+07       1.540300282274e+07      -3.624892163523e+03      -3.677867365152e+03       9.664090560791e+06       4.427058152795e+06 
       1.164474776948e-02       1.578378274294e+07       1.534598189048e+07      -3.532634572723e+03      -3.584259656581e+03       9.576865554857e+06       4.410673864595e+06 
       1.177283167954e-02       1.572563460180e+07       1.528912435657e+07      -3.443520761062e+03      -3.493841836977e+03       9.490537809852e+06       4.394338696210e+06 
       1.190095309498e-02       1.566765667793e+07       1.523243197770e+07      -3.357420353282e+03      -3.406481531326e+03       9.405115971723e+06       4.378052029151e+06 
       1.202911173456e-02       1.560984989949e+07       1.517590546261e+07      -3.274206599402e+03      -3.322050089733e+03       9.320604868768e+06       4.361813287716e+06 
       1.215730735061e-02       1.555221232470e+07       1.511954256063e+07      -3.193752769643e+03      -3.240418973981e+03       9.237004281691e+06       4.345622461284e+06 
       1.228553972788e-02       1.549474342312e+07       1.506334281821e+07      -3.115937453453e+03      -3.161465065207e+03       9.154311793701e+06       4.329480507818e+06 
       1.241380868244e-02       1.543744468036e+07       1.500730816412e+07      -3.040650872908e+03      -3.085076972388e+03       9.072523223252e+06       4.313387996456e+06 
       1.254211406064e-02       1.538031373079e+07       1.495143636359e+07      -2.967792316021e+03      -3.011152440525e+03       8.991629023402e+06       4.297343305512e+06 
       1.267045573822e-02       1.532335150058e+07       1.489572827727e+07      -2.897264604742e+03      -2.939592833520e+03       8.911618768859e+06       4.281345967990e+06 
       1.279883361939e-02       1.526655683317e+07       1.484018265321e+07      -2.828970221478e+03      -2.870299243198e+03       8.832478317332e+06       4.265396129785e+06 
       1.292724763604e-02       1.520992848033e+07       1.478479839016e+07      -2.762815354611e+03      -2.803176537542e+03       8.754191552705e+06       4.249494383359e+06 
       1.305569774700e-02       1.515346828064e+07       1.472957765883e+07      -2.698714896480e+03      -2.738138361681e+03       8.676742513059e+06       4.233641343976e+06 
       1.318418393733e-02       1.509717501791e+07       1.467451930759e+07      -2.636591266135e+03      -2.675105940451e+03       8.600111879065e+06       4.217835793886e+06 
       1.331270621768e-02       1.504104605647e+07       1.461962059265e+07      -2.576368196365e+03      -2.614001864121e+03       8.524278421007e+06       4.202076363308e+06 
       1.344126462374e-02       1.498508487070e+07       1.456488490589e+07      -2.517970372895e+03      -2.554749746159e+03       8.449223615118e+06       4.186364452488e+06 
       1.356985921564e-02       1.492928790681e+07       1.451030862838e+07      -2.461323874354e+03      -2.497274627036e+03       8.374924651353e+06       4.170699859056e+06 
       1.369849007748e-02       1.487365995963e+07       1.445589677881e+07      -2.406363168891e+03      -2.441510007215e+03       8.301363359426e+06       4.155083984274e+06 
       1.382715731690e-02       1.481818874762e+07       1.440163698516e+07      -2.353025002240e+03      -2.387391667507e+03       8.228512128833e+06       4.139512578654e+06 
       1.395586106460e-02       1.476288650857e+07       1.434754150220e+07      -2.301252082500e+03      -2.334861452867e+03       8.156357245132e+06       4.123988552600e+06 
       1.408460147405e-02       1.470774485997e+07       1.429360165981e+07      -2.250982937650e+03      -2.283857019468e+03       8.084874056572e+06       4.108509933793e+06 
       1.421337872106e-02       1.465276715112e+07       1.423982085209e+07      -2.202160414456e+03      -2.234320409754e+03       8.014045145779e+06       4.093078368565e+06 
       1.434219300354e-02       1.459794806179e+07       1.418619396148e+07      -2.154731010577e+03      -2.186197334318e+03       7.943849179081e+06       4.077692366970e+06 
       1.447104454119e-02       1.454329023294e+07       1.413272375094e+07      -2.108647000899e+03      -2.139439333267e+03       7.874269973196e+06       4.062351975079e+06 
       1.459993357528e-02       1.448879000301e+07       1.407940648817e+07      -2.063860392529e+03      -2.093997696784e+03       7.805288645178e+06       4.047055718009e+06 
       1.472886036840e-02       1.443445138048e+07       1.402624617841e+07      -2.020324015611e+03      -2.049824585887e+03       7.736891340250e+06       4.031805098794e+06 
       1.473147303366e-02       1.443335349304e+07       1.402517211933e+07      -2.019454659325e+03      -2.048942515721e+03       7.735512200239e+06       4.031496976065e+06 
       1.485782520432e-02       1.438027277178e+07       1.397324135482e+07      -1.977991482246e+03      -2.006872961610e+03       7.669062075783e+06       4.016600296577e+06 
       1.498682838780e-02       1.432625254286e+07       1.392039063028e+07      -1.936820711758e+03      -1.965100120911e+03       7.601785668036e+06       4.001440825285e+06 
       1.511587024449e-02       1.427238898864e+07       1.386769245971e+07      -1.896772826969e+03      -1.924466590149e+03       7.535047651862e+06       3.986325584607e+06 
       1.524495112079e-02       1.421868366737e+07       1.381514842391e+07      -1.857810080749e+03      -1.884934057036e+03       7.468835867684e+06       3.971254649596e+06 
       1.537407138376e-02       1.416513370077e+07       1.376275564803e+07      -1.819893485837e+03      -1.846462984173e+03       7.403136519227e+06       3.956227584174e+06 
       1.550323142112e-02       1.411174240199e+07       1.371051760121e+07      -1.782986410835e+03      -1.809016225389e+03       7.337939687093e+06       3.941245859247e+06 
       1.563243164116e-02       1.405850763629e+07       1.365843233803e+07      -1.747055015836e+03      -1.772559437863e+03       7.273233170832e+06       3.926308825308e+06 
       1.576167247274e-02       1.400542906870e+07       1.360649963071e+07      -1.712067925339e+03      -1.737060766063e+03       7.209006300570e+06       3.911415819770e+06 
       1.589095436529e-02       1.395250936767e+07       1.355472200671e+07      -1.677994799661e+03      -1.702489415442e+03       7.145250320209e+06       3.896567295570e+06 
       1.602027778887e-02       1.389974633708e+07       1.350309698783e+07      -1.644803807426e+03      -1.668813108608e+03       7.081954597873e+06       3.881762981119e+06 
       1.614964323417e-02       1.384713679647e+07       1.345162119420e+07      -1.612464768950e+03      -1.636001237737e+03       7.019108688190e+06       3.867002445478e+06 
       1.627905121260e-02       1.379468004977e+07       1.340029402414e+07      -1.580950116298e+03      -1.604025827590e+03       6.956704161534e+06       3.852285399502e+06 
       1.640850225640e-02       1.374237326215e+07       1.334911268343e+07      -1.550234304333e+03      -1.572860938686e+03       6.894732080274e+06       3.837610537939e+06 
       1.653799691868e-02       1.369022234702e+07       1.329808349237e+07      -1.520292676045e+03      -1.542481548891e+03       6.833188707982e+06       3.822979318032e+06 
       1.666753577362e-02       1.363821975763e+07       1.324719863426e+07      -1.491098782357e+03      -1.512860836500e+03       6.772064262143e+06       3.808389962107e+06 
       1.679711941655e-02       1.358637010238e+07       1.319646287079e+07      -1.462628635798e+03      -1.483974475815e+03       6.711356088781e+06       3.793844173922e+06 
       1.692674846414e-02       1.353467018233e+07       1.314587331926e+07      -1.434859589401e+03      -1.455799482456e+03       6.651058636947e+06       3.779340957208e+06 
       1.705642355454e-02       1.348311885491e+07       1.309542829235e+07      -1.407770698184e+03      -1.428314589539e+03       6.591168404772e+06       3.764879497875e+06 
       1.718614534765e-02       1.343172226718e+07       1.304513456680e+07      -1.381341812267e+03      -1.401499348814e+03       6.531686664479e+06       3.750461401129e+06 
       1.731591452523e-02       1.338047716289e+07       1.299498893136e+07      -1.355551442660e+03      -1.375331969772e+03       6.472611221691e+06       3.736086102517e+06 
       1.744573179119e-02       1.332937524833e+07       1.294498250852e+07      -1.330378559192e+03      -1.349791124840e+03       6.413938689076e+06       3.721751594900e+06 
       1.757559787184e-02       1.327842459702e+07       1.289512383896e+07      -1.305805682031e+03      -1.324859072120e+03       6.355675023244e+06       3.707460032774e+06 
       1.770551351611e-02       1.322762357541e+07       1.284541169952e+07      -1.281815442434e+03      -1.300518176072e+03       6.297822680945e+06       3.693210564887e+06 
       1.783547949583e-02       1.317697161812e+07       1.279584478639e+07      -1.258390485862e+03      -1.276750826308e+03       6.240385757639e+06       3.679002905938e+06 
       1.796549660607e-02       1.312646526513e+07       1.274642001756e+07      -1.235512904546e+03      -1.253538864803e+03       6.183368306173e+06       3.664836451476e+06 
       1.809556566540e-02       1.307610696307e+07       1.269714003737e+07      -1.213166266758e+03      -1.230865627026e+03       6.126778297351e+06       3.650712194938e+06 
       1.822568751624e-02       1.302590384580e+07       1.264801210831e+07      -1.191336052809e+03      -1.208716374981e+03       6.070626933919e+06       3.636631993007e+06 
       1.835586302520e-02       1.297583868583e+07       1.259901864816e+07      -1.170006419182e+03      -1.187075022022e+03       6.014914766984e+06       3.622590632641e+06 
       1.848609308345e-02       1.292591794105e+07       1.255016626955e+07      -1.149163435107e+03      -1.165927434057e+03       5.959654322761e+06       3.608589900654e+06 
       1.861637860705e-02       1.287615363995e+07       1.250146732144e+07      -1.128793548777e+03      -1.145259870390e+03       5.904861182659e+06       3.594633528280e+06 
