# Matter power spectrum P(k) at redshift z=0
# for k=1.03281e-05 to 168.065 h/Mpc,
# number of wavenumbers equal to 627
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.032805019604e-05       4.749754941841e+01 
       2.303220226661e-05       1.034180965674e+02 
       3.577987141424e-05       1.585693933510e+02 
       4.860441929036e-05       2.134693856303e+02 
       6.153974491321e-05       2.684268360573e+02 
       7.462057872594e-05       3.236823440616e+02 
       8.788278581840e-05       3.794478876754e+02 
       1.013636822436e-04       4.359220330105e+02 
       1.151023683912e-04       4.933013422635e+02 
       1.291400834113e-04       5.517831223562e+02 
       1.435205846950e-04       6.115708464683e+02 
       1.582905563698e-04       6.728773781026e+02 
       1.735000506293e-04       7.359281774965e+02 
       1.892029654067e-04       8.009623022462e+02 
       2.054575613591e-04       8.682374298657e+02 
       2.223270202260e-04       9.380318392614e+02 
       2.398800452333e-04       1.010646834705e+03 
       2.581915021382e-04       1.086409566576e+03 
       2.773430965275e-04       1.165677774891e+03 
       2.974240788109e-04       1.248841967719e+03 
       3.185319626650e-04       1.336327282433e+03 
       3.407732351342e-04       1.428597216222e+03 
       3.642640268361e-04       1.526156212686e+03 
       3.891306984919e-04       1.629551020009e+03 
       4.155102852438e-04       1.739367346149e+03 
       4.435507232494e-04       1.856233997463e+03 
       4.734107648063e-04       1.980812420928e+03 
       5.052594706416e-04       2.113792350013e+03 
       5.392751541473e-04       2.255879013556e+03 
       5.756436468994e-04       2.407775757956e+03 
       6.145557638476e-04       2.570162949693e+03 
       6.562038770645e-04       2.743670848779e+03 
       7.007775653068e-04       2.928851484262e+03 
       7.484583963623e-04       3.126145538590e+03 
       7.994140176656e-04       3.335857576928e+03 
       8.537918663008e-04       3.558134536599e+03 
       9.117129401066e-04       3.792956709479e+03 
       9.732661666146e-04       4.040145446600e+03 
       1.038503933853e-03       4.299378805387e+03 
       1.107439283544e-03       4.570220032893e+03 
       1.180045109711e-03       4.852145063231e+03 
       1.256255476740e-03       5.144566481282e+03 
       1.335968915180e-03       5.446821455246e+03 
       1.419053325084e-03       5.758214108809e+03 
       1.505351961276e-03       6.078024300501e+03 
       1.594689916696e-03       6.405456588030e+03 
       1.686880555832e-03       6.739656234304e+03 
       1.781731456218e-03       7.079707684048e+03 
       1.879049557331e-03       7.424628750463e+03 
       1.978645360489e-03       7.773376274087e+03 
       2.080336146643e-03       8.124873608454e+03 
       2.183948269588e-03       8.478062644513e+03 
       2.289318638138e-03       8.831974368170e+03 
       2.396295526949e-03       9.185791062164e+03 
       2.504738859621e-03       9.538889288279e+03 
       2.614520097276e-03       9.890815306830e+03 
       2.725521847824e-03       1.024123734119e+04 
       2.837637290282e-03       1.058986158164e+04 
