# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:(.)w_scf              25:(.)Om                 26:(.)Our                27:(.)Oscf               28:(.)OscfKin            29:(.)Otot               30:(.)rho_tot            31:(.)p_tot              32:(.)p_tot_prime        33:gr.fac. D             34:gr.fac. f             35:beta                  36:dbeta/dz           
       9.318008616311e+11       8.697715889833e-22       4.969733709004e-07       1.874954194246e+18       1.406980783819e+04       1.509958663651e-08       1.311025906663e+16       2.869272648590e-07       2.074299691322e+36       2.049703052419e+27       1.082012793215e+28       4.773061711004e+35       1.591020570335e+35       9.638473552297e+35       3.515453230522e+36       1.248780386030e+11       1.248780386030e+11      -5.025550241234e+17       1.568702631329e-07       5.363335002751e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.660930793455e-09       8.642262739194e-01       3.552259990795e-26       3.552259990795e-26       8.642262775803e-01       3.515453230522e+36       1.171817739218e+36      -9.431648651579e+42       5.698234615088e-05       1.932066140477e-01       7.071067811865e-05       0.000000000000e+00 
       9.218385907638e+11       8.886723398301e-22       5.023430276196e-07       1.835076682057e+18       1.406980783819e+04       1.526276723403e-08       1.297009182989e+16       2.900280757354e-07       1.987003406941e+36       1.984660744375e+27       1.047677766397e+28       4.572188831236e+35       1.524062943745e+35       9.232841265049e+35       3.367506429031e+36       1.222222383605e+11       1.222222383605e+11      -4.866083539812e+17       1.568702660134e-07       5.363338767410e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.700494318561e-09       8.642262738852e-01       3.629458204054e-26       3.629458204054e-26       8.642262775857e-01       3.367506429031e+36       1.122502138856e+36      -8.938126571012e+42       5.710068560861e-05       1.928061991924e-01       7.071067811865e-05       0.000000000000e+00 
       9.119828306811e+11       9.079838173402e-22       5.077727109892e-07       1.796047305777e+18       1.406980783818e+04       1.542771131739e-08       1.283142317942e+16       2.931623969445e-07       1.903380960673e+36       1.921682394733e+27       1.014432277592e+28       4.379769626755e+35       1.459923208918e+35       8.844279891734e+35       3.225785924588e+36       1.196229158542e+11       1.196229158542e+11      -4.711676766292e+17       1.568702689251e-07       5.363342452004e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.740485405025e-09       8.642262738506e-01       3.708333989010e-26       3.708333989010e-26       8.642262775911e-01       3.225785924588e+36       1.075261970841e+36      -8.470428612294e+42       5.721902506636e-05       1.924074406007e-01       7.071067811865e-05       0.000000000000e+00 
       9.022324426318e+11       9.277149468937e-22       5.132587830303e-07       1.757848026804e+18       1.406980783818e+04       1.559443794453e-08       1.269423709321e+16       2.963305906309e-07       1.823277740138e+36       1.860702508825e+27       9.822417529742e+27       4.195448327155e+35       1.398482775718e+35       8.472071008027e+35       3.090029685339e+36       1.170788701897e+11       1.170788701897e+11      -4.562169374953e+17       1.568702718682e-07       5.363346058236e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.780908673466e-09       8.642262738157e-01       3.788923800479e-26       3.788923800479e-26       8.642262775966e-01       3.090029685339e+36       1.030009891219e+36      -8.027203497954e+42       5.733736452415e-05       1.920103280174e-01       7.071067811865e-05       0.000000000000e+00 
       8.925863000397e+11       9.478748478256e-22       5.188067007111e-07       1.720461190193e+18       1.406980783817e+04       1.576296637930e-08       1.255851772056e+16       2.995330228531e-07       1.746545639769e+36       1.801657670298e+27       9.510727158349e+27       4.018884134522e+35       1.339628044841e+35       8.115526424274e+35       2.959986706961e+36       1.145889260011e+11       1.145889260011e+11      -4.417405913621e+17       1.568702748431e-07       5.363349587774e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.821768794449e-09       8.642262737804e-01       3.871264885469e-26       3.871264885469e-26       8.642262776021e-01       2.959986706961e+36       9.866622318828e+35      -7.607170657700e+42       5.745570398198e-05       1.916148512719e-01       7.071067811865e-05       0.000000000000e+00 
       8.830432883732e+11       9.684728376419e-22       5.244128260529e-07       1.683869516492e+18       1.406980783816e+04       1.593331609379e-08       1.242424938021e+16       3.027700636255e-07       1.673042786978e+36       1.744486475162e+27       9.208927517840e+27       3.849750593321e+35       1.283250197774e+35       7.773986913081e+35       2.835416548572e+36       1.121519329087e+11       1.121519329087e+11      -4.277235862089e+17       1.568702778502e-07       5.363353042248e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.863070489068e-09       8.642262737447e-01       3.955395300389e-26       3.955395300389e-26       8.642262776078e-01       2.835416548572e+36       9.451388458727e+35      -7.209116528581e+42       5.757404343984e-05       1.912210002772e-01       7.071067811865e-05       0.000000000000e+00 
       8.736023050166e+11       9.895184363226e-22       5.300807970343e-07       1.648056093758e+18       1.406980783816e+04       1.610550677047e-08       1.229141655857e+16       3.060420869613e-07       1.602633279844e+36       1.689129467930e+27       8.916704749997e+27       3.687734986801e+35       1.229244995600e+35       7.446820990440e+35       2.716088888173e+36       1.097667649876e+11       1.097667649876e+11      -4.141513475662e+17       1.568702808898e-07       5.363356423255e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.904818529359e-09       8.642262737086e-01       4.041353928643e-26       4.041353928643e-26       8.642262776134e-01       2.716088888173e+36       9.053629591892e+35      -6.831891048752e+42       5.769238289774e-05       1.908287650289e-01       7.071067811865e-05       0.000000000000e+00 
       8.642622591429e+11       1.011021370724e-21       5.358087946661e-07       1.613004369740e+18       1.406980783815e+04       1.627955830455e-08       1.216000390792e+16       3.093494709155e-07       1.535186935835e+36       1.635529079791e+27       8.633754956182e+27       3.532537758802e+35       1.177512586267e+35       7.133423748160e+35       2.601783096801e+36       1.074323202489e+11       1.074323202489e+11      -4.010097633661e+17       1.568702839622e-07       5.363359732358e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.947017738950e-09       8.642262736721e-01       4.129180498597e-26       4.129180498597e-26       8.642262776191e-01       2.601783096801e+36       8.672610288438e+35      -6.474404334703e+42       5.781072235567e-05       1.904381356047e-01       7.071067811865e-05       0.000000000000e+00 
       8.550220715872e+11       1.032991579075e-21       5.415986379376e-07       1.578698144229e+18       1.406980783815e+04       1.645549080623e-08       1.202999624462e+16       3.126925976289e-07       1.470579051116e+36       1.583629568739e+27       8.359783881294e+27       3.383871959895e+35       1.127957319965e+35       6.833215735431e+35       2.492287830592e+36       1.051475201302e+11       1.051475201302e+11      -3.882851692739e+17       1.568702870679e-07       5.363362971085e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.989672993617e-09       8.642262736353e-01       4.218915601943e-26       4.218915601943e-26       8.642262776249e-01       2.492287830592e+36       8.307626068829e+35      -6.135623532359e+42       5.792906181364e-05       1.900491021632e-01       7.071067811865e-05       0.000000000000e+00 
       8.458806747230e+11       1.055439215569e-21       5.474521458382e-07       1.545121561570e+18       1.406980783814e+04       1.663332460306e-08       1.190137854736e+16       3.160718533719e-07       1.408690169972e+36       1.533376961603e+27       8.094506607738e+27       3.241462716834e+35       1.080487572278e+35       6.545641887458e+35       2.387400640030e+36       1.029113089984e+11       1.029113089984e+11      -3.759643344842e+17       1.568702902071e-07       5.363366140933e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.032789221847e-09       8.642262735980e-01       4.310600712459e-26       4.310600712459e-26       8.642262776308e-01       2.387400640030e+36       7.958002101339e+35      -5.814569832944e+42       5.804740127165e-05       1.896616549436e-01       7.071067811865e-05       0.000000000000e+00 
       8.368370123376e+11       1.078374655055e-21       5.533693183679e-07       1.512259103336e+18       1.406980783814e+04       1.681308024225e-08       1.177413595544e+16       3.194876285895e-07       1.349405863949e+36       1.484718997921e+27       7.837647258947e+27       3.105046724331e+35       1.035015574777e+35       6.270170499181e+35       2.286927595623e+36       1.007226536622e+11       1.007226536622e+11      -3.640344479679e+17       1.568702933802e-07       5.363369243368e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.076371405335e-09       8.642262735603e-01       4.404278205179e-26       4.404278205179e-26       8.642262776367e-01       2.286927595623e+36       7.623091954335e+35      -5.510315645000e+42       5.816574072970e-05       1.892757842641e-01       7.071067811865e-05       0.000000000000e+00 
       8.278900395111e+11       1.101808497838e-21       5.593483365374e-07       1.480095581152e+18       1.406980783813e+04       1.699477849307e-08       1.164825376704e+16       3.229403179461e-07       1.292616520279e+36       1.437605075586e+27       7.588938712654e+27       2.974371758220e+35       9.914572527401e+34       6.006292242192e+35       2.190682929347e+36       9.858054289554e+10       9.858054289554e+10      -3.524831051555e+17       1.568702965876e-07       5.363372279823e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.120424579623e-09       8.642262735223e-01       4.499991375974e-26       4.499991375974e-26       8.642262776427e-01       2.190682929347e+36       7.302276401067e+35      -5.221981914382e+42       5.828408018778e-05       1.888914805218e-01       7.071067811865e-05       0.000000000000e+00 
       8.190387224953e+11       1.125751574572e-21       5.653946573148e-07       1.448616129679e+18       1.406980783812e+04       1.717844034924e-08       1.152371743751e+16       3.264303203712e-07       1.238217139214e+36       1.391986198226e+27       7.348122323182e+27       2.849196209118e+35       9.497320697061e+34       5.753519223014e+35       2.098488691167e+36       9.648398697023e+10       9.648398697023e+10      -3.412982950424e+17       1.568702998297e-07       5.363375251701e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.164953834726e-09       8.642262734838e-01       4.597784461567e-26       4.597784461567e-26       8.642262776487e-01       2.098488691167e+36       6.994962274758e+35      -4.948735584481e+42       5.840241964591e-05       1.885087341915e-01       7.071067811865e-05       0.000000000000e+00 
       8.102820385940e+11       1.150214951273e-21       5.715046427213e-07       1.417806199742e+18       1.406980783812e+04       1.736408703137e-08       1.140051257771e+16       3.299580391055e-07       1.186107139891e+36       1.347814924250e+27       7.114947652241e+27       2.729288635699e+35       9.097628785663e+34       5.511384081024e+35       2.010174420026e+36       9.443201719966e+10       9.443201719966e+10      -3.304683877035e+17       1.568703031068e-07       5.363378160376e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.209964315625e-09       8.642262734449e-01       4.697702659974e-26       4.697702659974e-26       8.642262776548e-01       2.010174420026e+36       6.700581371876e+35      -4.689787189356e+42       5.852075910407e-05       1.881275358253e-01       7.071067811865e-05       0.000000000000e+00 
       8.016189760451e+11       1.175209934424e-21       5.776801117463e-07       1.387651551603e+18       1.406980783811e+04       1.755173998938e-08       1.127862495235e+16       3.335238817478e-07       1.136190174360e+36       1.305045317508e+27       6.889172208563e+27       2.614427336775e+35       8.714757789251e+34       5.279439124329e+35       1.925576828665e+36       9.242368549139e+10       9.242368549139e+10      -3.199821222036e+17       1.568703064194e-07       5.363381007192e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.255461222886e-09       8.642262734056e-01       4.799792151397e-26       4.799792151397e-26       8.642262776610e-01       1.925576828665e+36       6.418589401569e+35      -4.444388572795e+42       5.863909856227e-05       1.877478760512e-01       7.071067811865e-05       0.000000000000e+00 
       7.930485339039e+11       1.200748076210e-21       5.839228833793e-07       1.358138248384e+18       1.406980783811e+04       1.774142090501e-08       1.115804047833e+16       3.371282603013e-07       1.088373949449e+36       1.263632899523e+27       6.670561195766e+27       2.504399941389e+35       8.347999804629e+34       5.057255502019e+35       1.844539501724e+36       9.045806390955e+10       9.045806390955e+10      -3.098285948917e+17       1.568703097677e-07       5.363383793465e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.301449813285e-09       8.642262733658e-01       4.904100119568e-26       4.904100119568e-26       8.642262776673e-01       1.844539501724e+36       6.148464979301e+35      -4.211830726739e+42       5.875743802052e-05       1.873697455729e-01       7.071067811865e-05       0.000000000000e+00 
       7.845697219271e+11       1.226841179852e-21       5.902329576202e-07       1.329252649626e+18       1.406980783810e+04       1.793315169431e-08       1.103874522312e+16       3.407715912221e-07       1.042570056115e+36       1.223534603231e+27       6.458887268277e+27       2.399003016150e+35       7.996676720499e+34       4.844422411245e+35       1.766912606537e+36       8.853424424645e+10       8.853424424645e+10      -2.999972480661e+17       1.568703131522e-07       5.363386520481e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.347935400476e-09       8.642262733256e-01       5.010674773552e-26       5.010674773552e-26       8.642262776736e-01       1.766912606537e+36       5.889708662848e+35      -3.991441742806e+42       5.887577747880e-05       1.869931351688e-01       7.071067811865e-05       0.000000000000e+00 
       7.761815604583e+11       1.253501305062e-21       5.966121534584e-07       1.300981404978e+18       1.406980783809e+04       1.812695451019e-08       1.092072540313e+16       3.444542954669e-07       9.986938059822e+35       1.184708728199e+27       6.253930294617e+27       2.298041689102e+35       7.660138963673e+34       4.640546337673e+35       1.692552616098e+36       8.665133760336e+10       8.665133760336e+10      -2.904778589992e+17       1.568703165733e-07       5.363389189503e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.394923355449e-09       8.642262732850e-01       5.119565370033e-26       5.119565370033e-26       8.642262776800e-01       1.692552616098e+36       5.641842028866e+35      -3.782584871011e+42       5.899411693713e-05       1.866180356915e-01       7.071067811865e-05       0.000000000000e+00 
       7.678830803153e+11       1.280740773619e-21       6.030604708940e-07       1.273311448035e+18       1.406980783809e+04       1.832285174494e-08       1.080396738217e+16       3.481767985413e-07       9.566640747615e+35       1.147114897253e+27       6.055477128678e+27       2.201329289417e+35       7.337764298057e+34       4.445250327904e+35       1.621322043696e+36       8.480847398006e+10       8.480847398006e+10      -2.812605293105e+17       1.568703200314e-07       5.363391801762e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.442419107256e-09       8.642262732440e-01       5.230822236076e-26       5.230822236076e-26       8.642262776864e-01       1.621322043696e+36       5.404406788312e+35      -3.584656680056e+42       5.911245639550e-05       1.862444380664e-01       7.071067811865e-05       0.000000000000e+00 
       7.596733226777e+11       1.308572175063e-21       6.095779099269e-07       1.246229990293e+18       1.406980783808e+04       1.852086603287e-08       1.068845766980e+16       3.519395305497e-07       9.164031522546e+35       1.110714014491e+27       5.863321388060e+27       2.108687002253e+35       7.028956674178e+34       4.258173292509e+35       1.553089188705e+36       8.300480187328e+10       8.300480187328e+10      -2.723356746767e+17       1.568703235269e-07       5.363394358467e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.490428143645e-09       8.642262732025e-01       5.344496792389e-26       5.344496792389e-26       8.642262776929e-01       1.553089188705e+36       5.176963939103e+35      -3.397085313895e+42       5.923079585391e-05       1.858723332919e-01       7.071067811865e-05       0.000000000000e+00 
       7.515513389762e+11       1.337008372515e-21       6.161644705571e-07       1.219724515241e+18       1.406980783807e+04       1.872102025288e-08       1.057418291986e+16       3.557429262446e-07       8.778365986740e+35       1.075468224622e+27       5.677263239441e+27       2.019943538138e+35       6.733145127127e+34       4.078969338400e+35       1.487727893081e+36       8.123948788353e+10       8.123948788353e+10      -2.636940148681e+17       1.568703270601e-07       5.363396860798e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.538956011694e-09       8.642262731606e-01       5.460641577091e-26       5.460641577091e-26       8.642262776995e-01       1.487727893081e+36       4.959092954426e+35      -3.219328839520e+42       5.934913531237e-05       1.855017124379e-01       7.071067811865e-05       0.000000000000e+00 
       7.435161907833e+11       1.366062508619e-21       6.228237907635e-07       1.193782772578e+18       1.406980783807e+04       1.892333753112e-08       1.046112992883e+16       3.595874250766e-07       8.408931070082e+35       1.041340873601e+27       5.497109190620e+27       1.934934816265e+35       6.449782720884e+34       3.907307129299e+35       1.425117308103e+36       7.951171633035e+10       7.951171633035e+10      -2.553265641011e+17       1.568703306315e-07       5.363399309912e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.588008318364e-09       8.642262731182e-01       5.579310269986e-26       5.579310269986e-26       8.642262777062e-01       1.425117308103e+36       4.750391005216e+35      -3.050873681205e+42       5.946747477087e-05       1.851325666455e-01       7.071067811865e-05       0.000000000000e+00 
       7.355669497042e+11       1.395748011616e-21       6.295540515566e-07       1.168392772545e+18       1.406980783806e+04       1.912784124368e-08       1.034928563438e+16       3.634734712456e-07       8.055043711803e+35       1.008296470511e+27       5.322671889422e+27       1.853503661120e+35       6.178345537067e+34       3.742869273114e+35       1.365141670935e+36       7.782068887569e+10       7.782068887569e+10      -2.472246216969e+17       1.568703342415e-07       5.363401706941e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.637590731223e-09       8.642262730753e-01       5.700557717384e-26       5.700557717384e-26       8.642262777129e-01       1.365141670935e+36       4.550472215346e+35      -2.891233136674e+42       5.958581422941e-05       1.847648871261e-01       7.071067811865e-05       0.000000000000e+00 
       7.277026972703e+11       1.426078601558e-21       6.363588909153e-07       1.143542780390e+18       1.406980783805e+04       1.933455501926e-08       1.023863711384e+16       3.674015137519e-07       7.716049597540e+35       9.763006506495e+26       5.153769928909e+27       1.775499511874e+35       5.918331706245e+34       3.585351735105e+35       1.307690090582e+36       7.616562415534e+10       7.616562415534e+10      -2.393797630360e+17       1.568703378906e-07       5.363404052993e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.687708979144e-09       8.642262730320e-01       5.824439957440e-26       5.824439957440e-26       8.642262777197e-01       1.307690090582e+36       4.358966948173e+35      -2.739945970921e+42       5.970415368800e-05       1.843986651608e-01       7.071067811865e-05       0.000000000000e+00 
       7.199225248326e+11       1.457068296637e-21       6.432346708607e-07       1.119221310942e+18       1.406980783805e+04       1.954350274191e-08       1.012917158269e+16       3.713720064483e-07       7.391321949559e+35       9.453201397954e+26       4.990227658595e+27       1.700778144003e+35       5.669260480011e+34       3.434463275744e+35       1.252656342866e+36       7.454575741812e+10       7.454575741812e+10      -2.317838308002e+17       1.568703415790e-07       5.363406349152e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.738368852873e-09       8.642262729882e-01       5.951014246059e-26       5.951014246059e-26       8.642262777266e-01       1.252656342866e+36       4.175521123102e+35      -2.596575083600e+42       5.982249314663e-05       1.840338920997e-01       7.071067811865e-05       0.000000000000e+00 
       7.122255334569e+11       1.488731419675e-21       6.501868483610e-07       1.095417123301e+18       1.406980783804e+04       1.975470855380e-08       1.002087639310e+16       3.753854080920e-07       7.080260367876e+35       9.153227196031e+26       4.831875001804e+27       1.629201402633e+35       5.430671342111e+34       3.289924912231e+35       1.199938674021e+36       7.296034017283e+10       7.296034017283e+10      -2.244289264923e+17       1.568703453074e-07       5.363408596478e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.789576205713e-09       8.642262729440e-01       6.080339083357e-26       6.080339083357e-26       8.642262777335e-01       1.199938674021e+36       3.999795560914e+35      -2.460706246155e+42       5.994083260531e-05       1.836705593613e-01       7.071067811865e-05       0.000000000000e+00 
       7.046108338199e+11       1.521082604734e-21       6.572136044269e-07       1.072119215646e+18       1.406980783803e+04       1.996819685803e-08       9.913739032455e+15       3.794421823983e-07       6.782289720164e+35       8.862771940974e+26       4.678547278838e+27       1.560636947095e+35       5.202123156982e+34       3.151469402675e+35       1.149439612558e+36       7.140863984257e+10       7.140863984257e+10      -2.173074022244e+17       1.568703490760e-07       5.363410796012e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.841336954231e-09       8.642262728992e-01       6.212474240699e-26       6.212474240699e-26       8.642262777406e-01       1.149439612558e+36       3.831465356645e+35      -2.331946905027e+42       6.005917206404e-05       1.833086584317e-01       7.071067811865e-05       0.000000000000e+00 
       6.970775461062e+11       1.554136803892e-21       6.643149390584e-07       1.049316820149e+18       1.406980783802e+04       2.018399232137e-08       9.807747121930e+15       3.835427980938e-07       6.496859078368e+35       8.581533572309e+26       4.530085035798e+27       1.494958006235e+35       4.983193354118e+34       3.018840751981e+35       1.101065789047e+36       6.988993942654e+10       6.988993942654e+10      -2.104118527673e+17       1.568703528853e-07       5.363412948768e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.893657079015e-09       8.642262728540e-01       6.347480788324e-26       6.347480788324e-26       8.642262777477e-01       1.101065789047e+36       3.670219278861e+35      -2.209925047478e+42       6.017751152281e-05       1.829481808638e-01       7.071067811865e-05       0.000000000000e+00 
       6.896247999071e+11       1.587909294139e-21       6.714944902342e-07       1.026999397994e+18       1.406980783802e+04       2.040211987720e-08       9.702888415038e+15       3.876877289704e-07       6.223440700075e+35       8.309219614713e+26       4.386333878549e+27       1.432043144031e+35       4.773477146768e+34       2.891793738528e+35       1.054727763481e+36       6.840353716893e+10       6.840353716893e+10      -2.037351078515e+17       1.568703567358e-07       5.363415055742e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.946542625182e-09       8.642262728083e-01       6.485421123570e-26       6.485421123570e-26       8.642262777549e-01       1.054727763481e+36       3.515759194211e+35      -2.094288126778e+42       6.029585098164e-05       1.825891182770e-01       7.071067811865e-05       0.000000000000e+00 
       6.822517341198e+11       1.622415684448e-21       6.787522579543e-07       1.005156634515e+18       1.406980783801e+04       2.062260472836e-08       9.599150796229e+15       3.918774539405e-07       5.961529052756e+35       8.045546873850e+26       4.247144312301e+27       1.371776035053e+35       4.572586783511e+34       2.770093460777e+35       1.010339859910e+36       6.694874623487e+10       6.694874623487e+10      -1.972702247131e+17       1.568703606280e-07       5.363417117908e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.999999703203e-09       8.642262727621e-01       6.626358999715e-26       6.626358999715e-26       8.642262777621e-01       1.010339859910e+36       3.367799516195e+35      -1.984702043614e+42       6.041419044051e-05       1.822314623563e-01       7.071067811865e-05       0.000000000000e+00 
       6.749574968478e+11       1.657671922986e-21       6.860864232294e-07       9.837784344215e+17       1.406980783800e+04       2.084547235002e-08       9.496522279482e+15       3.961124570919e-07       5.710639879066e+35       7.790241141864e+26       4.112371586137e+27       1.314045249398e+35       4.380150831327e+34       2.653514902949e+35       9.678200080328e+35       6.552489439328e+10       6.552489439328e+10      -1.910104808756e+17       1.568703645622e-07       5.363419136218e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       5.054034489601e-09       8.642262727154e-01       6.770359555437e-26       6.770359555437e-26       8.642262777695e-01       9.678200080328e+35       3.226066677138e+35      -1.880850180814e+42       6.053252989943e-05       1.818752048517e-01       7.071067811865e-05       0.000000000000e+00 
       6.677412453027e+11       1.693694304484e-21       6.935006240383e-07       9.628549171340e+17       1.406980783800e+04       2.107074849270e-08       9.394991006927e+15       4.003932277441e-07       5.470309301488e+35       7.543036912213e+26       3.981875542494e+27       1.258744046654e+35       4.195813488846e+34       2.541842518988e+35       9.270895914492e+35       6.413132370643e+10       6.413132370643e+10      -1.849493671608e+17       1.568703685389e-07       5.363421111605e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       5.108653227690e-09       8.642262726682e-01       6.917489344928e-26       6.917489344928e-26       8.642262777769e-01       9.270895914492e+35       3.090298622377e+35      -1.782432488570e+42       6.065086935839e-05       1.815203375776e-01       7.071067811865e-05       0.000000000000e+00 
       6.606021457065e+11       1.730499477770e-21       7.009966793703e-07       9.423764122200e+17       1.406980783799e+04       2.129845918517e-08       9.294545247467e+15       4.047202605045e-07       5.240092964650e+35       7.303677103555e+26       3.855520471287e+27       1.205770178548e+35       4.019233928492e+34       2.434869834029e+35       8.880733023086e+35       6.276739022614e+10       6.276739022614e+10      -1.790805809217e+17       1.568703725586e-07       5.363423044982e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       5.163862228176e-09       8.642262726205e-01       7.067816368646e-26       7.067816368646e-26       8.642262777844e-01       8.880733023086e+35       2.960244325742e+35      -1.689164617532e+42       6.076920881741e-05       1.811668524123e-01       7.071067811865e-05       0.000000000000e+00 
       6.535393731957e+11       1.768104453462e-21       7.085709512467e-07       9.223334549220e+17       1.406980783798e+04       2.152863073752e-08       9.195173395433e+15       4.090940553257e-07       5.019565213746e+35       7.071912792397e+26       3.733174968880e+27       1.155025699895e+35       3.850085666316e+34       2.332399062639e+35       8.506990020683e+35       6.143246369635e+10       6.143246369635e+10      -1.733980194897e+17       1.568703766217e-07       5.363424937243e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       5.219667869980e-09       8.642262725723e-01       7.221410104748e-26       7.221410104748e-26       8.642262777919e-01       8.506990020683e+35       2.835663325426e+35      -1.600777097265e+42       6.088754827649e-05       1.808147412970e-01       7.071067811865e-05       0.000000000000e+00 
       6.465521117257e+11       1.806526611831e-21       7.162288966356e-07       9.027167817842e+17       1.406980783797e+04       2.176128974414e-08       9.096863969231e+15       4.135151175634e-07       4.808318307522e+35       6.847502954220e+26       3.614711801453e+27       1.106416787505e+35       3.688055958349e+34       2.234240743127e+35       8.148975881148e+35       6.012592726213e+10       6.012592726213e+10      -1.678957738299e+17       1.568703807288e-07       5.363426789262e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       5.276076601014e-09       8.642262725235e-01       7.378341541202e-26       7.378341541202e-26       8.642262777996e-01       8.148975881148e+35       2.716325279384e+35      -1.517014557689e+42       6.100588773561e-05       1.804639962356e-01       7.071067811865e-05       0.000000000000e+00 
       6.396395539765e+11       1.845783710835e-21       7.239686965477e-07       8.835173263708e+17       1.406980783797e+04       2.199646308687e-08       8.999605610025e+15       4.179839580346e-07       4.605961664396e+35       6.630214212831e+26       3.500007772617e+27       1.059853566707e+35       3.532845222358e+34       2.140213387241e+35       7.806028659975e+35       5.884717718475e+10       5.884717718475e+10      -1.625681223978e+17       1.568703848802e-07       5.363428601895e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       5.333094938846e-09       8.642262724742e-01       7.538683208593e-26       7.538683208593e-26       8.642262778073e-01       7.806028659975e+35       2.602009539448e+35      -1.437634991263e+42       6.112422719478e-05       1.801146092939e-01       7.071067811865e-05       0.000000000000e+00 
