# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   41       1.161708010900e+03       5.582277470293e-02       0.000000000000e+00       1.616796142223e+00       1.411635391919e-07       1.083156485130e-03      -2.000592084187e-06 
   42       1.178726135989e+03       6.032034632234e-02       0.000000000000e+00       1.536491423487e+00       1.408604705683e-07       1.060806811519e-03      -1.598673144653e-06 
   43       1.195950937889e+03       6.510020403353e-02       0.000000000000e+00       1.446082345113e+00       1.405372546747e-07       1.039622849305e-03      -1.198024174837e-06 
   44       1.213280135190e+03       7.016515606300e-02       0.000000000000e+00       1.347317941900e+00       1.401864939452e-07       1.019122748222e-03      -8.650146517378e-07 
   45       1.230609537946e+03       7.551604724581e-02       0.000000000000e+00       1.241788636134e+00       1.397801804786e-07       9.987034093120e-04      -6.655182542158e-07 
   46       1.247973416400e+03       8.115004820995e-02       0.000000000000e+00       1.129225671240e+00       1.393426914119e-07       9.784770904657e-04      -6.056091026264e-07 
   47       1.265440318087e+03       8.706168519136e-02       0.000000000000e+00       1.008724445652e+00       1.389024745129e-07       9.587140512931e-04      -6.675536299903e-07 
   48       1.283072972605e+03       9.324315163388e-02       0.000000000000e+00       8.792016036543e-01       1.384675432618e-07       9.396062203718e-04      -8.237104094733e-07 
   49       1.300927361093e+03       9.968418088005e-02       0.000000000000e+00       7.393838666057e-01       1.380192710043e-07       9.212503304093e-04      -1.035289167958e-06 
   50       1.319044131746e+03       1.063748670210e-01       0.000000000000e+00       5.879684879816e-01       1.375245096074e-07       9.036670727201e-04      -1.258808060807e-06 
   51       1.337422258168e+03       1.133153254752e-01       0.000000000000e+00       4.241818756921e-01       1.369974166568e-07       8.869111223615e-04      -1.471761605610e-06 
   52       1.356036622396e+03       1.205084346030e-01       0.000000000000e+00       2.473532955571e-01       1.364583274130e-07       8.709744087663e-04      -1.655032633908e-06 
   53       1.374843783838e+03       1.279571278908e-01       0.000000000000e+00       5.675348120158e-02       1.359142853187e-07       8.557382550557e-04      -1.785699375751e-06 
   54       1.393780688545e+03       1.356644053789e-01       0.000000000000e+00      -1.484084583091e-01       1.353553922032e-07       8.409575251310e-04      -1.836698849481e-06 
   55       1.412786454625e+03       1.436328000478e-01       0.000000000000e+00      -3.687340184746e-01       1.347632913553e-07       8.263522602596e-04      -1.784931305292e-06 
   56       1.431877022918e+03       1.518625955654e-01       0.000000000000e+00      -6.038021310522e-01       1.341516678555e-07       8.119626554520e-04      -1.639980786015e-06 
   57       1.451086790361e+03       1.603531858064e-01       0.000000000000e+00      -8.528007719897e-01       1.335382982884e-07       7.978956082881e-04      -1.425349125010e-06 
   58       1.470446775528e+03       1.691035715079e-01       0.000000000000e+00      -1.114756279794e+00       1.329322131928e-07       7.842221786126e-04      -1.171523086215e-06 
   59       1.489984226991e+03       1.781123504625e-01       0.000000000000e+00      -1.388526547412e+00       1.323314509928e-07       7.709717111171e-04      -9.166367805573e-07 
   60       1.509722231668e+03       1.873777077098e-01       0.000000000000e+00      -1.672794214120e+00       1.317206068030e-07       7.581256968903e-04      -7.071576382164e-07 
   61       1.529678987587e+03       1.968974092550e-01       0.000000000000e+00      -1.966375931340e+00       1.310790293949e-07       7.456431723589e-04      -5.870030177652e-07 
   62       1.549866317423e+03       2.066688037621e-01       0.000000000000e+00      -2.269246681004e+00       1.304163102857e-07       7.335620668908e-04      -5.588962001317e-07 
   63       1.570290124809e+03       2.166888038386e-01       0.000000000000e+00      -2.581734341675e+00       1.297476876563e-07       7.219203427289e-04      -6.113500346948e-07 
   64       1.590950306158e+03       2.269538730394e-01       0.000000000000e+00      -2.904227060000e+00       1.290833926525e-07       7.107231420324e-04      -7.288059209873e-07 
   65       1.611840348371e+03       2.374600161710e-01       0.000000000000e+00      -3.237176471381e+00       1.284274098206e-07       6.999385670588e-04      -8.912622451193e-07 
   66       1.632946926541e+03       2.482027695956e-01       0.000000000000e+00      -3.581100920640e+00       1.277761333177e-07       6.894932977497e-04      -1.073890484570e-06 
   67       1.654249501660e+03       2.591771915354e-01       0.000000000000e+00      -3.936588682696e+00       1.271169155758e-07       6.792680467217e-04      -1.246638981349e-06 
   68       1.675728286350e+03       2.703779355902e-01       0.000000000000e+00      -4.304151282708e+00       1.264343395316e-07       6.691380008846e-04      -1.380983017929e-06 
   69       1.697390915593e+03       2.817995102619e-01       0.000000000000e+00      -4.683741744454e+00       1.257357865376e-07       6.591194505336e-04      -1.473524894918e-06 
   70       1.719250482326e+03       2.934360548401e-01       0.000000000000e+00      -5.075144063638e+00       1.250332428967e-07       6.492589808779e-04      -1.528789449101e-06 
   71       1.741317462669e+03       3.052812534095e-01       0.000000000000e+00      -5.478113869322e+00       1.243357000128e-07       6.395905333335e-04      -1.552794109479e-06 
   72       1.763599527652e+03       3.173283272823e-01       0.000000000000e+00      -5.892377810826e+00       1.236484618790e-07       6.301337140524e-04      -1.553172356925e-06 
   73       1.786101354932e+03       3.295700274306e-01       0.000000000000e+00      -6.317632944620e+00       1.229723996651e-07       6.208920410020e-04      -1.539300889305e-06 
   74       1.808824440515e+03       3.419986269186e-01       0.000000000000e+00      -6.753546121227e+00       1.223031518804e-07       6.118511295931e-04      -1.522430492054e-06 
   75       1.831766910482e+03       3.546059133354e-01       0.000000000000e+00      -7.199753372118e+00       1.216302685831e-07       6.029768168584e-04      -1.515820614220e-06 
   76       1.854925956463e+03       3.673834827052e-01       0.000000000000e+00      -7.655896583020e+00       1.209418379010e-07       5.942322155648e-04      -1.531749575621e-06 
   77       1.878306071009e+03       3.803236998238e-01       0.000000000000e+00      -8.121742589825e+00       1.202424963566e-07       5.856387262092e-04      -1.571278047277e-06 
   78       1.901911978893e+03       3.934189001088e-01       0.000000000000e+00      -8.597084787413e+00       1.195402271653e-07       5.772280992964e-04      -1.631951242948e-06 
   79       1.925746014282e+03       4.066611022945e-01       0.000000000000e+00      -9.081707918938e+00       1.188410003651e-07       5.690239721808e-04      -1.710639934134e-06 
   80       1.949807986258e+03       4.200420070460e-01       0.000000000000e+00      -9.575388227313e+00       1.181483689351e-07       5.610409154074e-04      -1.803491056252e-06 
   81       1.974095044344e+03       4.335529955734e-01       0.000000000000e+00      -1.007789360670e+01       1.174630374276e-07       5.532834481467e-04      -1.905876989286e-06 
   82       1.998601544027e+03       4.471851282469e-01       0.000000000000e+00      -1.058898375398e+01       1.167824024022e-07       5.457450227240e-04      -2.012343512910e-06 
   83       2.023318912282e+03       4.609291432108e-01       0.000000000000e+00      -1.110841032027e+01       1.161000639513e-07       5.384069782423e-04      -2.116556436096e-06 
   84       2.048238958669e+03       4.747750200761e-01       0.000000000000e+00      -1.163590357746e+01       1.154089009954e-07       5.312478185954e-04      -2.212543722430e-06 
   85       2.073364733874e+03       4.887105909272e-01       0.000000000000e+00      -1.217112954638e+01       1.147126882273e-07       5.242761463626e-04      -2.298902649558e-06 
   86       2.098701233097e+03       5.027226954385e-01       0.000000000000e+00      -1.271372600612e+01       1.140173275511e-07       5.175039039106e-04      -2.375534025920e-06 
   87       2.124252035095e+03       5.167975867563e-01       0.000000000000e+00      -1.326331527296e+01       1.133273515473e-07       5.109361006262e-04      -2.442443554554e-06 
   88       2.150019225610e+03       5.309209228033e-01       0.000000000000e+00      -1.381950412523e+01       1.126456772013e-07       5.045701588504e-04      -2.499750317422e-06 
   89       2.176003320806e+03       5.450777575838e-01       0.000000000000e+00      -1.438188372813e+01       1.119733444758e-07       4.983952412651e-04      -2.547695481823e-06 
   90       2.202203190701e+03       5.592525324882e-01       0.000000000000e+00      -1.495002955864e+01       1.113092393732e-07       4.923915597309e-04      -2.586651228912e-06 
   91       2.228615982596e+03       5.734290675981e-01       0.000000000000e+00      -1.552350133031e+01       1.106498011321e-07       4.865296655778e-04      -2.617129904317e-06 
   92       2.255237044512e+03       5.875905529909e-01       0.000000000000e+00      -1.610184291814e+01       1.099887132023e-07       4.807697213470e-04      -2.639793390856e-06 
   93       2.282061690757e+03       6.017207290846e-01       0.000000000000e+00      -1.668460237003e+01       1.093195075048e-07       4.750738047937e-04      -2.655310310542e-06 
   94       2.309090968686e+03       6.158076496264e-01       0.000000000000e+00      -1.727139554736e+01       1.086450304450e-07       4.694476819493e-04      -2.663869125186e-06 
   95       2.336326621730e+03       6.298404712149e-01       0.000000000000e+00      -1.786185196153e+01       1.079701876251e-07       4.639070407227e-04      -2.665573308333e-06 
   96       2.363769273952e+03       6.438083222122e-01       0.000000000000e+00      -1.845559573813e+01       1.072991310347e-07       4.584650063077e-04      -2.660588017445e-06 
   97       2.391418378764e+03       6.577003103705e-01       0.000000000000e+00      -1.905224581741e+01       1.066351259441e-07       4.531318806242e-04      -2.649144032929e-06 
   98       2.419272167646e+03       6.715055304586e-01       0.000000000000e+00      -1.965141615496e+01       1.059804102374e-07       4.479148747078e-04      -2.631541785036e-06 
   99       2.447327598866e+03       6.852130718888e-01       0.000000000000e+00      -2.025271592222e+01       1.053360460225e-07       4.428178340478e-04      -2.608155468604e-06 
  100       2.475580306202e+03       6.988120263432e-01       0.000000000000e+00      -2.085574970707e+01       1.047017633574e-07       4.378409568731e-04      -2.579437245674e-06 
  101       2.504024547655e+03       7.122914954005e-01       0.000000000000e+00      -2.146011771440e+01       1.040757959289e-07       4.329805053866e-04      -2.545921535958e-06 
  102       2.532653154175e+03       7.256405981621e-01       0.000000000000e+00      -2.206541596672e+01       1.034547085237e-07       4.282285099475e-04      -2.508229395171e-06 
  103       2.561457478378e+03       7.388484788796e-01       0.000000000000e+00      -2.267123650467e+01       1.028332161278e-07       4.235724662021e-04      -2.467072981219e-06 
  104       2.590429278775e+03       7.519040428381e-01       0.000000000000e+00      -2.327715361069e+01       1.022061424961e-07       4.190000187523e-04      -2.423175682891e-06 
  105       2.619566772803e+03       7.647951069509e-01       0.000000000000e+00      -2.388267992834e+01       1.015753333103e-07       4.145147828407e-04      -2.377003909530e-06 
  106       2.648869309676e+03       7.775091481065e-01       0.000000000000e+00      -2.448730476170e+01       1.009442378839e-07       4.101231406541e-04      -2.328989574178e-06 
  107       2.678335478240e+03       7.900335692495e-01       0.000000000000e+00      -2.509050756935e+01       1.003158520443e-07       4.058293657016e-04      -2.279611744694e-06 
