# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   48       1.301556341592e+03       8.884421366036e-02       6.892631792990e-04       8.501488942277e-01       1.385801219320e-07       9.713271440314e-04      -8.610845952873e-07 
   49       1.319645847925e+03       9.497616385303e-02       7.184133649086e-04       7.159485503799e-01       1.381683252268e-07       9.539245436797e-04      -1.088817535536e-06 
   50       1.337897629814e+03       1.013502801069e-01       7.481855934030e-04       5.699083932729e-01       1.377095722990e-07       9.366399380619e-04      -1.301808532547e-06 
   51       1.356322380783e+03       1.079676167247e-01       7.785778797747e-04       4.114245799748e-01       1.372179199955e-07       9.194972113104e-04      -1.480588159974e-06 
   52       1.374923741289e+03       1.148311345616e-01       8.095876299229e-04       2.400884238297e-01       1.367135640696e-07       9.026363345301e-04      -1.613307638963e-06 
   53       1.393692405383e+03       1.219438089924e-01       8.412117198106e-04       5.547832848994e-02       1.362035087089e-07       8.861388055781e-04      -1.686638632822e-06 
   54       1.412605094971e+03       1.293086378772e-01       8.734464709666e-04      -1.428410329540e-01       1.356779406368e-07       8.700172819638e-04      -1.685677717307e-06 
   55       1.431636490415e+03       1.369280502720e-01       9.062880312475e-04      -3.551568066619e-01       1.351186505089e-07       8.542494875681e-04      -1.599321936706e-06 
   56       1.450800842904e+03       1.448019422974e-01       9.397336840091e-04      -5.810732420963e-01       1.345392462824e-07       8.389208849200e-04      -1.438999340531e-06 
   57       1.470118902830e+03       1.529291672914e-01       9.737808212523e-04      -8.199150108684e-01       1.339573964844e-07       8.241153707433e-04      -1.226654987992e-06 
   58       1.489605359562e+03       1.613080772678e-01       1.008426558340e-03      -1.070872901518e+00       1.333820796580e-07       8.098682133340e-04      -9.904045662827e-07 
   59       1.509268320500e+03       1.699365075357e-01       1.043667725287e-03      -1.332998300169e+00       1.328113504789e-07       7.961587836442e-04      -7.651114161886e-07 
   60       1.529108790135e+03       1.788117613175e-01       1.079500858058e-03      -1.605197671186e+00       1.322299017658e-07       7.829029724029e-04      -5.929839393902e-07 
   61       1.549124898705e+03       1.879310413724e-01       1.115922877277e-03      -1.886496319564e+00       1.316172131746e-07       7.699938980663e-04      -5.133826817269e-07 
   62       1.569326875852e+03       1.972928928752e-01       1.152933322116e-03      -2.176911348069e+00       1.309828346941e-07       7.574587894865e-04      -5.267383185989e-07 
   63       1.589724528834e+03       2.068960585863e-01       1.190532604658e-03      -2.476765742264e+00       1.303419307530e-07       7.453405010747e-04      -6.196675893029e-07 
   64       1.610322426608e+03       2.167390592513e-01       1.228721379560e-03      -2.786439344145e+00       1.297046862413e-07       7.336494361662e-04      -7.743795483765e-07 
   65       1.631119529582e+03       2.268201924027e-01       1.267500557160e-03      -3.106371876906e+00       1.290750722639e-07       7.223593219865e-04      -9.682788687432e-07 
   66       1.652108819379e+03       2.371375311614e-01       1.306871316577e-03      -3.437065969697e+00       1.284495080620e-07       7.114028211161e-04      -1.173556060519e-06 
   67       1.673276928595e+03       2.476889230385e-01       1.346835118815e-03      -3.779090182388e+00       1.278154157972e-07       7.006669794569e-04      -1.356764605477e-06 
   68       1.694610589435e+03       2.584715721078e-01       1.387393728998e-03      -4.132942376978e+00       1.271574631679e-07       6.900332875029e-04      -1.486549316004e-06 
   69       1.716118324549e+03       2.694806898902e-01       1.428549259013e-03      -4.498600922692e+00       1.264830125766e-07       6.795230509401e-04      -1.560592833053e-06 
   70       1.737812506409e+03       2.807105676942e-01       1.470304157086e-03      -4.875887569209e+00       1.258040107447e-07       6.691874449407e-04      -1.586026151723e-06 
   71       1.759702734978e+03       2.921549574162e-01       1.512661212515e-03      -5.264598516761e+00       1.251294229577e-07       6.590648761438e-04      -1.572128315967e-06 
   72       1.781795641863e+03       3.038070596868e-01       1.555623569006e-03      -5.664503869198e+00       1.244645426686e-07       6.491792493953e-04      -1.530501145708e-06 
   73       1.804094694473e+03       3.156595120168e-01       1.599194738010e-03      -6.075347087048e+00       1.238102483318e-07       6.395381712992e-04      -1.475249169667e-06 
   74       1.826600000172e+03       3.277043769435e-01       1.643378612059e-03      -6.496844440587e+00       1.231622059488e-07       6.301310905794e-04      -1.423164763899e-06 
   75       1.849308110434e+03       3.399331301768e-01       1.688179478106e-03      -6.928684462899e+00       1.225100157992e-07       6.209273752524e-04      -1.393918496051e-06 
   76       1.872214832628e+03       3.523370721078e-01       1.733601228353e-03      -7.370548223014e+00       1.218418219999e-07       6.118922724196e-04      -1.405445505393e-06 
   77       1.895324690229e+03       3.649086751721e-01       1.779644797128e-03      -7.822175622365e+00       1.211622583941e-07       6.030444007019e-04      -1.458190115526e-06 
   78       1.918642839927e+03       3.776404617903e-01       1.826310278667e-03      -8.283310250303e+00       1.204792929157e-07       5.944102861029e-04      -1.546929322789e-06 
   79       1.942172085042e+03       3.905245996808e-01       1.873597685091e-03      -8.753679518472e+00       1.197988859401e-07       5.860067445805e-04      -1.665122114392e-06 
   80       1.965912741349e+03       4.035528986879e-01       1.921506943286e-03      -9.232994540804e+00       1.191245869955e-07       5.778398050039e-04      -1.804814517633e-06 
   81       1.989862502911e+03       4.167168076091e-01       1.970037891780e-03      -9.720950013516e+00       1.184571040145e-07       5.699035977857e-04      -1.956542120090e-06 
   82       2.014016307905e+03       4.300074110228e-01       2.019190277629e-03      -1.021722409511e+01       1.177938444135e-07       5.621792091865e-04      -2.109230060760e-06 
   83       2.038366204455e+03       4.434154261154e-01       2.068963753295e-03      -1.072147828636e+01       1.171284272907e-07       5.546335012947e-04      -2.250090492178e-06 
   84       2.062904608790e+03       4.569310398236e-01       2.119357868856e-03      -1.123337575839e+01       1.164537528171e-07       5.472320345457e-04      -2.367321551220e-06 
   85       2.087634994226e+03       4.705433961873e-01       2.170372053987e-03      -1.175264009077e+01       1.157735975573e-07       5.399842927008e-04      -2.459217779993e-06 
   86       2.112562736436e+03       4.842410177992e-01       2.222005627258e-03      -1.227900609621e+01       1.150938617078e-07       5.329074241443e-04      -2.527122594095e-06 
   87       2.137691802649e+03       4.980119521637e-01       2.274257797392e-03      -1.281220242552e+01       1.144190786463e-07       5.260124976228e-04      -2.572850754390e-06 
   88       2.163024674490e+03       5.118437658414e-01       2.327127660064e-03      -1.335195175761e+01       1.137521687421e-07       5.193038971304e-04      -2.598721259133e-06 
   89       2.188562270830e+03       5.257235385924e-01       2.380614194707e-03      -1.389797098963e+01       1.130941780056e-07       5.127786993407e-04      -2.607591053385e-06 
   90       2.214303870622e+03       5.396378575205e-01       2.434716261311e-03      -1.444997142692e+01       1.124440012249e-07       5.064260335817e-04      -2.602889555736e-06 
   91       2.240247035748e+03       5.535728112164e-01       2.489432597229e-03      -1.500765897313e+01       1.117980892309e-07       5.002264243565e-04      -2.588654002319e-06 
   92       2.266387533860e+03       5.675139839019e-01       2.544761813976e-03      -1.557073432022e+01       1.111501399380e-07       4.941511164089e-04      -2.569565608110e-06 
   93       2.292721090838e+03       5.814473005906e-01       2.600703373885e-03      -1.613888351759e+01       1.104937003150e-07       4.881720899408e-04      -2.549985480544e-06 
   94       2.319249117246e+03       5.953617206938e-01       2.657260695037e-03      -1.671174764393e+01       1.098316245923e-07       4.822962516469e-04      -2.530729497070e-06 
   95       2.345973704484e+03       6.092469405908e-01       2.714438509573e-03      -1.728894890414e+01       1.091688245510e-07       4.765376467414e-04      -2.511636847870e-06 
   96       2.372895820575e+03       6.230925844557e-01       2.772241935569e-03      -1.787009990110e+01       1.085094587107e-07       4.709071295235e-04      -2.492505547650e-06 
   97       2.400015258118e+03       6.368882100834e-01       2.830676487285e-03      -1.845480369365e+01       1.078567990514e-07       4.654120609816e-04      -2.473089694834e-06 
   98       2.427330582251e+03       6.506233147147e-01       2.889748085419e-03      -1.904265385454e+01       1.072130901615e-07       4.600559983748e-04      -2.453096666246e-06 
   99       2.454839078602e+03       6.642873408622e-01       2.949463067361e-03      -1.963323452847e+01       1.065794006476e-07       4.548383767916e-04      -2.432184247269e-06 
  100       2.482536701254e+03       6.778696821356e-01       3.009828197445e-03      -2.022612049003e+01       1.059554666452e-07       4.497541826844e-04      -2.409957697477e-06 
  101       2.510418020697e+03       6.913596890673e-01       3.070850677203e-03      -2.082087720167e+01       1.053395272671e-07       4.447936193823e-04      -2.385966751754e-06 
  102       2.538476171790e+03       7.047466749380e-01       3.132538155613e-03      -2.141706087173e+01       1.047281518276e-07       4.399417645797e-04      -2.359702556887e-06 
  103       2.566702801717e+03       7.180199216021e-01       3.194898739356e-03      -2.201421851241e+01       1.041160586792e-07       4.351782198023e-04      -2.330594543635e-06 
  104       2.595090010729e+03       7.311685088796e-01       3.257940121832e-03      -2.261189084159e+01       1.034980752620e-07       4.304835441733e-04      -2.298181706750e-06 
  105       2.623636585050e+03       7.441807639373e-01       3.321666814123e-03      -2.320962130998e+01       1.028760567925e-07       4.258608397741e-04      -2.262673221217e-06 
  106       2.652342512843e+03       7.570447480410e-01       3.386082557347e-03      -2.380694840722e+01       1.022534633843e-07       4.213178580011e-04      -2.224495114213e-06 
  107       2.681207036834e+03       7.697484301873e-01       3.451191171048e-03      -2.440340301502e+01       1.016333010908e-07       4.168604354090e-04      -2.184128095902e-06 
  108       2.710228624166e+03       7.822796909899e-01       3.516996553774e-03      -2.499850849643e+01       1.010180491518e-07       4.124923355581e-04      -2.142110080973e-06 
  109       2.739404936262e+03       7.946263265667e-01       3.583502683638e-03      -2.559178078504e+01       1.004095835250e-07       4.082150871236e-04      -2.099038755746e-06 
  110       2.768732798672e+03       8.067760524263e-01       3.650713618890e-03      -2.618272847425e+01       9.980909663004e-08       4.040278182679e-04      -2.055574190839e-06 
  111       2.798208170938e+03       8.187165073545e-01       3.718633498485e-03      -2.677085290647e+01       9.921701323384e-08       3.999270872754e-04      -2.012441499397e-06 
  112       2.827826116445e+03       8.304352573013e-01       3.787266542653e-03      -2.735564826238e+01       9.863290240597e-08       3.959067094493e-04      -1.970433540886e-06 
  113       2.857580772282e+03       8.419197992678e-01       3.856617053466e-03      -2.793660165014e+01       9.805538547172e-08       3.919575802721e-04      -1.930413670447e-06 
  114       2.887465319095e+03       8.531575651921e-01       3.926689415407e-03      -2.851319319467e+01       9.748203989175e-08       3.880674948273e-04      -1.893318533818e-06 
  115       2.917471950944e+03       8.641359258369e-01       3.997488095939e-03      -2.908489612681e+01       9.690929899665e-08       3.842209634846e-04      -1.860160907813e-06 
  116       2.947593056831e+03       8.748426757946e-01       4.069017553555e-03      -2.965119212000e+01       9.633376514390e-08       3.804039296215e-04      -1.831818701308e-06 
  117       2.977824992684e+03       8.852675470924e-01       4.141281948013e-03      -3.021161922461e+01       9.575674830923e-08       3.766193145051e-04      -1.808351789368e-06 
  118       3.008164713503e+03       8.954008877685e-01       4.214285395774e-03      -3.076572995624e+01       9.518062474285e-08       3.728739473658e-04      -1.789566296690e-06 
  119       3.038608583508e+03       9.052332052713e-01       4.288032059122e-03      -3.131307679133e+01       9.460747445370e-08       3.691738410701e-04      -1.775214906890e-06 
  120       3.069152356708e+03       9.147551746000e-01       4.362526145921e-03      -3.185321239130e+01       9.403903959531e-08       3.655241237138e-04      -1.764994062615e-06 
  121       3.099791157473e+03       9.239576464453e-01       4.437771909356e-03      -3.238568982652e+01       9.347668095326e-08       3.619289687124e-04      -1.758541113810e-06 
  122       3.130519461101e+03       9.328316553300e-01       4.513773647695e-03      -3.291006280043e+01       9.292133250158e-08       3.583915233869e-04      -1.755431414165e-06 
  123       3.161331074389e+03       9.413684277496e-01       4.590535704028e-03      -3.342588587351e+01       9.237345399508e-08       3.549138360472e-04      -1.755175365712e-06 
  124       3.192219116203e+03       9.495593903129e-01       4.668062466029e-03      -3.393271468741e+01       9.183298156496e-08       3.514967815714e-04      -1.757215411598e-06 
  125       3.223175998048e+03       9.573961778827e-01       4.746358365696e-03      -3.443010618892e+01       9.129927628474e-08       3.481399854815e-04      -1.760922977020e-06 
  126       3.254193404637e+03       9.648706417164e-01       4.825427879110e-03      -3.491761885407e+01       9.077107067383e-08       3.448417465164e-04      -1.765595358327e-06 
  127       3.285262274462e+03       9.719748576066e-01       4.905275526183e-03      -3.539481291216e+01       9.024641310581e-08       3.415989577003e-04      -1.770452560287e-06 
  128       3.316372780363e+03       9.787011340217e-01       4.985905870406e-03      -3.586125056980e+01       8.972261008864e-08       3.384070259086e-04      -1.774634081522e-06 
  129       3.347515444970e+03       9.850422697030e-01       5.067323802080e-03      -3.631649460135e+01       8.919717563868e-08       3.352616414407e-04      -1.777367662686e-06 
  130       3.378684666650e+03       9.909923411151e-01       5.149535423654e-03      -3.676010346946e+01       8.867104926884e-08       3.321645949104e-04      -1.778514138421e-06 
  131       3.409875545444e+03       9.965460171655e-01       5.232547261488e-03      -3.719163609016e+01       8.814596524781e-08       3.291187609404e-04      -1.778105919324e-06 
  132       3.441082771666e+03       1.001698327320e+00       5.316365992847e-03      -3.761065362875e+01       8.762348238552e-08       3.261262850299e-04      -1.776183152583e-06 
  133       3.472300614596e+03       1.006444671530e+00       5.400998447676e-03      -3.801671971218e+01       8.710496122630e-08       3.231885365772e-04      -1.772794054950e-06 
  134       3.503522911171e+03       1.010780830154e+00       5.486451610385e-03      -3.840940064138e+01       8.659154029936e-08       3.203060610123e-04      -1.767995250903e-06 
  135       3.534743054671e+03       1.014702973887e+00       5.572732621622e-03      -3.878826560366e+01       8.608411141201e-08       3.174785310397e-04      -1.761852116004e-06 
  136       3.565953983415e+03       1.018207673686e+00       5.659848780058e-03      -3.915288688502e+01       8.558329397073e-08       3.147046969916e-04      -1.754439125456e-06 
  137       3.597148169451e+03       1.021291910693e+00       5.747807544161e-03      -3.950284008253e+01       8.508940831551e-08       3.119823362916e-04      -1.745840207850e-06 
  138       3.628317607241e+03       1.023953086162e+00       5.836616533978e-03      -3.983770431670e+01       8.460244805261e-08       3.093082020288e-04      -1.736149104108e-06 
  139       3.659453802360e+03       1.026189031387e+00       5.926283532914e-03      -4.015706244381e+01       8.412205137107e-08       3.066779706418e-04      -1.725469731623e-06 
  140       3.690547760179e+03       1.027998017623e+00       6.016816489509e-03      -4.046050126830e+01       8.364747132826e-08       3.040861887139e-04      -1.713916553594e-06 
  141       3.721589974560e+03       1.029378766016e+00       6.108223519223e-03      -4.074761175508e+01       8.317754508967e-08       3.015262188774e-04      -1.701614953554e-06 
  142       3.752570416544e+03       1.030330457526e+00       6.200512906205e-03      -4.101798924195e+01       8.271066210822e-08       2.989901848297e-04      -1.688701615096e-06 
  143       3.783478523045e+03       1.030852742854e+00       6.293693105083e-03      -4.127123365190e+01       8.224473122850e-08       2.964689154587e-04      -1.675324906790e-06 
  144       3.814304111099e+03       1.030945888538e+00       6.387771847329e-03      -4.150695529218e+01       8.177786991593e-08       2.939544083890e-04      -1.661620355581e-06 
  145       3.845040246084e+03       1.030611210526e+00       6.482753357331e-03      -4.172479244734e+01       8.131070064184e-08       2.914477547660e-04      -1.647632124767e-06 
  146       3.875680636088e+03       1.029850702418e+00       6.578640863969e-03      -4.192439593237e+01       8.084443961047e-08       2.889522771086e-04      -1.633380677453e-06 
  147       3.906218725801e+03       1.028666913741e+00       6.675437468039e-03      -4.210542390407e+01       8.038020105077e-08       2.864710968304e-04      -1.618886643057e-06 
  148       3.936647690521e+03       1.027062960661e+00       6.773146138890e-03      -4.226754210553e+01       7.991898506014e-08       2.840071185743e-04      -1.604170786713e-06 
  149       3.966960430170e+03       1.025042536688e+00       6.871769711053e-03      -4.241042411059e+01       7.946166499522e-08       2.815630142579e-04      -1.589253977918e-06 
  150       3.997149563299e+03       1.022609923387e+00       6.971310880875e-03      -4.253375156830e+01       7.900897440350e-08       2.791412068322e-04      -1.574157158433e-06 
  151       4.027207421098e+03       1.019770001088e+00       7.071772203155e-03      -4.263721444737e+01       7.856149348916e-08       2.767438537505e-04      -1.558901309437e-06 
  152       4.057126041409e+03       1.016528259586e+00       7.173156087774e-03      -4.272051128068e+01       7.811963510698e-08       2.743728301502e-04      -1.543507417914e-06 
  153       4.086897162734e+03       1.012890808860e+00       7.275464796328e-03      -4.278334940968e+01       7.768363027779e-08       2.720297117460e-04      -1.527996442310e-06 
  154       4.116512218247e+03       1.008864389773e+00       7.378700438763e-03      -4.282544522892e+01       7.725351321917e-08       2.697157574349e-04      -1.512389277422e-06 
  155       4.145962329797e+03       1.004456384784e+00       7.482864970009e-03      -4.284652443048e+01       7.682910588503e-08       2.674318916127e-04      -1.496706718543e-06 
  156       4.175238301928e+03       9.996748286560e-01       7.587960186609e-03      -4.284632224843e+01       7.641000200769e-08       2.651786862031e-04      -1.480969424862e-06 
  157       4.204330615881e+03       9.945284191632e-01       7.693987723356e-03      -4.282458370332e+01       7.599555063606e-08       2.629563423977e-04      -1.465197882098e-06 
  158       4.233229423608e+03       9.890265278001e-01       7.800949049925e-03      -4.278106384663e+01       7.558483916357e-08       2.607646721083e-04      -1.449412364397e-06 
  159       4.261924541779e+03       9.831792104893e-01       7.908845467505e-03      -4.271552800521e+01       7.517667583954e-08       2.586030791310e-04      -1.433632895472e-06 
  160       4.290405445794e+03       9.769972182899e-01       8.017678105433e-03      -4.262775202581e+01       7.476957175750e-08       2.564705400216e-04      -1.417879208993e-06 
  161       4.318662028597e+03       9.704918042894e-01       8.127448072721e-03      -4.251752228014e+01       7.436221336167e-08       2.543661324464e-04      -1.402167243340e-06 
  162       4.346686965091e+03       9.636741026084e-01       8.238156934750e-03      -4.238463516765e+01       7.395501471838e-08       2.522907406768e-04      -1.386498187737e-06 
  163       4.374473546341e+03       9.565557146890e-01       8.349806272494e-03      -4.222889803577e+01       7.354880279061e-08       2.502455390734e-04      -1.370867906703e-06 
  164       4.402014931123e+03       9.491489178649e-01       8.462397528784e-03      -4.205012965679e+01       7.314434399323e-08       2.482314517990e-04      -1.355270186760e-06 
  165       4.429304143452e+03       9.414666751318e-01       8.575932005653e-03      -4.184816047119e+01       7.274233770540e-08       2.462491400017e-04      -1.339696644062e-06 
  166       4.456334070110e+03       9.335226449181e-01       8.690410861683e-03      -4.162283283098e+01       7.234340956627e-08       2.442989888029e-04      -1.324136630677e-06 
  167       4.483097458176e+03       9.253311908550e-01       8.805835109349e-03      -4.137400124311e+01       7.194810455146e-08       2.423810940905e-04      -1.308577139526e-06 
  168       4.509586912557e+03       9.169073915474e-01       8.922205612369e-03      -4.110153261279e+01       7.155687982732e-08       2.404952491177e-04      -1.293002707978e-06 
  169       4.535794893510e+03       9.082670503442e-01       9.039523083044e-03      -4.080530648691e+01       7.117009738043e-08       2.386409309076e-04      -1.277395320104e-06 
  170       4.561713714178e+03       8.994267051090e-01       9.157788079610e-03      -4.048521529734e+01       7.078801641958e-08       2.368172864624e-04      -1.261734307588e-06 
  171       4.587335538113e+03       8.904036379905e-01       9.277001003576e-03      -4.014116460433e+01       7.041078554735e-08       2.350231187789e-04      -1.245996249291e-06 
  172       4.612652376808e+03       8.812158851928e-01       9.397162097079e-03      -3.977307333986e+01       7.003843469883e-08       2.332568726687e-04      -1.230154869473e-06 
  173       4.637656087225e+03       8.718822467463e-01       9.518271440221e-03      -3.938087405104e+01       6.967086684444e-08       2.315166203844e-04      -1.214180934678e-06 
  174       4.662338369322e+03       8.624222962778e-01       9.640328948422e-03      -3.896451314340e+01       6.930784945439e-08       2.298000470507e-04      -1.198042149264e-06 
  175       4.686690763585e+03       8.528563907816e-01       9.763334369760e-03      -3.852395112434e+01       6.894900572186e-08       2.281044359015e-04      -1.181703049604e-06 
  176       4.710704648551e+03       8.432056803892e-01       9.887287282321e-03      -3.805916284643e+01       6.859380554224e-08       2.264266533217e-04      -1.165124896929e-06 
  177       4.734371238345e+03       8.334921181406e-01       1.001218709154e-02      -3.757013775080e+01       6.824155624574e-08       2.247631336951e-04      -1.148265568839e-06 
  178       4.757681580199e+03       8.237384697541e-01       1.013803302756e-02      -3.705688011049e+01       6.789139308055e-08       2.231098640574e-04      -1.131079449466e-06 
  179       4.780626551988e+03       8.139683233976e-01       1.026482414255e-02      -3.651940927384e+01       6.754226944386e-08       2.214623685544e-04      -1.113517318295e-06 
