# Matter power spectrum P(k) at redshift z=0
# for k=1.02415e-05 to 159.711 h/Mpc,
# number of wavenumbers equal to 622
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.024149113753e-05       4.906970011867e+01 
       2.305429721528e-05       1.078216919143e+02 
       3.591128286875e-05       1.657683913197e+02 
       4.884667386228e-05       2.234674502812e+02 
       6.189525260485e-05       2.812532931909e+02 
       7.509266503414e-05       3.393878420228e+02 
       8.847573716794e-05       3.981030057550e+02 
       1.020828054938e-04       4.576183936784e+02 
       1.159540653999e-04       5.181507241363e+02 
       1.301319418838e-04       5.799197150244e+02 
       1.446614867835e-04       6.431525508629e+02 
       1.595908067235e-04       7.080874866501e+02 
       1.749715258053e-04       7.749771266372e+02 
       1.908592867315e-04       8.440915337367e+02 
       2.073142934423e-04       9.157214195085e+02 
       2.244018973430e-04       9.901811361854e+02 
       2.421932276502e-04       1.067811875520e+03 
       2.607658640845e-04       1.148984997775e+03 
       2.802045468237e-04       1.234104773582e+03 
       3.006019140024e-04       1.323611476819e+03 
       3.220592507443e-04       1.417983731580e+03 
       3.446872253504e-04       1.517740027035e+03 
       3.686065774835e-04       1.623439687303e+03 
       3.939487097266e-04       1.735681467530e+03 
       4.208561177180e-04       1.855100445669e+03 
       4.494825756360e-04       1.982362007268e+03 
       4.799929742747e-04       2.118151868321e+03 
       5.125626905946e-04       2.263163275777e+03 
       5.473763541476e-04       2.418078389060e+03 
       5.846258725083e-04       2.583548396859e+03 
       6.245075916717e-04       2.760170223210e+03 
       6.672185058676e-04       2.948465515189e+03 
       7.129515009135e-04       3.148864270374e+03 
       7.618897186920e-04       3.361698310703e+03 
       8.142002627750e-04       3.587206172774e+03 
       8.700276112467e-04       3.825548799193e+03 
       9.294872357236e-04       4.076828608930e+03 
       9.926600109711e-04       4.341097825913e+03 
       1.059588003931e-03       4.618342669510e+03 
       1.130272134230e-03       4.908433315930e+03 
       1.204672004429e-03       5.211049924499e+03 
       1.282707939684e-03       5.525614004433e+03 
       1.364265006316e-03       5.851238853979e+03 
       1.449198554954e-03       6.186844324018e+03 
       1.537340699868e-03       6.531242998070e+03 
       1.628507118614e-03       6.883256959598e+03 
       1.722503623326e-03       7.241811279070e+03 
       1.819132085392e-03       7.605926461967e+03 
       1.918195450921e-03       7.974648408903e+03 
       2.019501732573e-03       8.346987423436e+03 
