#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_scf             23:theta_scf          
       7.386320754315e+00       1.616740881050e-05      -1.798769281099e-03      -1.097949839294e-07       4.438359067600e-08       1.109589766900e-07       1.255275853628e-13       2.219179533800e-08      -1.349076960831e-03      -1.097949404244e-07       6.010688352554e-01       6.967618156166e-01      -1.798748871762e-03      -1.647259676346e-07       2.179296917063e-04      -1.349107578974e-03       2.713560041900e-20      -1.800601896200e-03      -1.648958038679e-07       2.181539360677e-04       3.333325330623e-01      -4.071249221601e-04      -3.033911739597e-09 
       7.460233193507e+00       1.633138354988e-05      -1.834739584299e-03      -1.131025467912e-07       4.573919399453e-08       1.143479849863e-07       1.319989160642e-13       2.286959699727e-08      -1.376054688234e-03      -1.131024907528e-07       6.010681092679e-01       6.967305841380e-01      -1.834713679197e-03      -1.697097896077e-07       2.223011696621e-04      -1.376093543421e-03       5.269017959892e-20      -1.836603709827e-03      -1.698847499690e-07       2.225299014287e-04       3.333325167469e-01      -5.064632674445e-04      -4.723109513673e-09 
       7.534145632700e+00       1.649540174095e-05      -1.871062104430e-03      -1.164754150774e-07       4.712230822181e-08       1.178057705545e-07       1.387357066067e-13       2.356115411091e-08      -1.403296578337e-03      -1.164753457911e-07       6.010673613027e-01       6.966993807771e-01      -1.871030536699e-03      -1.747928635583e-07       2.267159077920e-04      -1.403343917447e-03       9.055317093210e-20      -1.872957932987e-03      -1.749730496693e-07       2.269491708155e-04       3.333325002624e-01      -6.049990635147e-04      -6.778288228516e-09 
       7.608058071893e+00       1.665946338328e-05      -1.907736718191e-03      -1.199142100714e-07       4.853321688841e-08       1.213330422210e-07       1.457461177885e-13       2.426660844421e-08      -1.430802538663e-03      -1.199141267991e-07       6.010665920061e-01       6.966682042120e-01      -1.907699317603e-03      -1.799761596200e-07       2.311738995863e-04      -1.430858613424e-03       1.430502031211e-19      -1.909664438228e-03      -1.801616740238e-07       2.314117376252e-04       3.333324836089e-01      -7.027835846722e-04      -9.196643439216e-09 
       7.681970511086e+00       1.682356847659e-05      -1.944763301829e-03      -1.234195525408e-07       4.997220376893e-08       1.249305094223e-07       1.530384798582e-13       2.498610188447e-08      -1.458572476398e-03      -1.234194545202e-07       6.010658018187e-01       6.966370529408e-01      -1.944719894759e-03      -1.852606476392e-07       2.356751383478e-04      -1.458637543435e-03       2.124683995312e-19      -1.946723097778e-03      -1.854515938127e-07       2.359175950875e-04       3.333324667860e-01      -7.998656428516e-04      -1.197555487670e-08 
       7.796066221714e+00       1.707697633345e-05      -2.002610501935e-03      -1.289627003179e-07       5.224929539288e-08       1.306232384822e-07       1.648687297205e-13       2.612464769644e-08      -1.501957876490e-03      -1.289625779774e-07       6.010645392628e-01       6.965890092651e-01      -2.002557474056e-03      -1.936190188222e-07       2.427084127069e-04      -1.502037339843e-03       3.580562053929e-19      -2.004620173120e-03      -1.938185559148e-07       2.429580857475e-04       3.333324404845e-01      -9.484553417447e-04      -1.696750605504e-08 
       7.910161932342e+00       1.733048772592e-05      -2.061295656683e-03      -1.346681802142e-07       5.459501647230e-08       1.364875411807e-07       1.774232262246e-13       2.729750823615e-08      -1.545971742567e-03      -1.346680315857e-07       6.010632297948e-01       6.965410179556e-01      -2.061232573296e-03      -2.022243944026e-07       2.498446984510e-04      -1.546066243921e-03       5.574416838773e-19      -2.063355615554e-03      -2.024327744241e-07       2.501016911673e-04       3.333324137789e-01      -1.095642174876e-03      -2.280462461640e-08 
       8.024257642970e+00       1.758410268001e-05      -2.120818312428e-03      -1.405382684263e-07       5.701041658575e-08       1.425260414644e-07       1.907350630434e-13       2.850520829288e-08      -1.590613734395e-03      -1.405380914459e-07       6.010618626458e-01       6.964930608841e-01      -2.120744725859e-03      -2.110803378185e-07       2.570839704937e-04      -1.590723934086e-03       8.185716385822e-19      -2.122928994823e-03      -2.112978200204e-07       2.573483906755e-04       3.333323866686e-01      -1.241575620201e-03      -2.947957303944e-08 
       8.138353353598e+00       1.783782115865e-05      -2.181178016896e-03      -1.465752382456e-07       5.949653995664e-08       1.487413498916e-07       2.048383275364e-13       2.974826997832e-08      -1.635883512767e-03      -1.465750307511e-07       6.010604548799e-01       6.964451517010e-01      -2.181093466292e-03      -2.201904108985e-07       2.644262037951e-04      -1.636010090042e-03       1.149233151276e-18      -2.183339792275e-03      -2.204172529387e-07       2.646981527895e-04       3.333323591531e-01      -1.386394692807e-03      -3.698583422165e-08 
       8.252449064226e+00       1.809164317988e-05      -2.242374318225e-03      -1.527813600595e-07       6.205443759025e-08       1.551360939756e-07       2.197681597821e-13       3.102721879512e-08      -1.681780738789e-03      -1.527811197871e-07       6.010589992618e-01       6.963972771639e-01      -2.242278329364e-03      -2.295581738595e-07       2.718713731261e-04      -1.681924392064e-03       1.557068285374e-18      -2.244587566963e-03      -2.297946394326e-07       2.721509552295e-04       3.333323312320e-01      -1.530228802900e-03      -4.531765525012e-08 
       8.366544774854e+00       1.834556876029e-05      -2.304406765130e-03      -1.591589013507e-07       6.468516179274e-08       1.617129044819e-07       2.355607511076e-13       3.234258089637e-08      -1.728305073998e-03      -1.591586259321e-07       6.010574893229e-01       6.963494252739e-01      -2.304298850224e-03      -2.391871853014e-07       2.794194531262e-04      -1.728466521117e-03       2.049587784012e-18      -2.306671878433e-03      -2.394335442885e-07       2.797067755983e-04       3.333323029048e-01      -1.673198537877e-03      -5.446999478460e-08 
       8.480640485482e+00       1.859959787110e-05      -2.367274906730e-03      -1.657101266995e-07       6.738976091792e-08       1.684744022948e-07       2.522533402109e-13       3.369488045896e-08      -1.775456180231e-03      -1.657098136590e-07       6.010559376789e-01       6.963016058073e-01      -2.367154564225e-03      -2.490810022059e-07       2.870704182680e-04      -1.775636158727e-03       2.634183718090e-18      -2.369592218898e-03      -2.493375237074e-07       2.873655831426e-04       3.333322741711e-01      -1.815416373235e-03      -6.443847439447e-08 
       8.652495376572e+00       1.898242071056e-05      -2.463545438731e-03      -1.759106231555e-07       7.160528490080e-08       1.790132122520e-07       2.791799123824e-13       3.580264245040e-08      -1.847659079291e-03      -1.759102485304e-07       6.010535116447e-01       6.962296193566e-01      -2.463405399821e-03      -2.644910700526e-07       2.987887035162e-04      -1.847868406539e-03       3.704558083806e-18      -2.465942011838e-03      -2.647634184721e-07       2.990958779783e-04       3.333322301227e-01      -2.028440252216e-03      -8.098566809767e-08 
       8.824350267662e+00       1.936547845810e-05      -2.561709387890e-03      -1.865180107998e-07       7.599440567041e-08       1.899860141760e-07       3.083713246468e-13       3.799720283521e-08      -1.921282041230e-03      -1.865175683314e-07       6.010509827751e-01       6.961576754041e-01      -2.561548434412e-03      -2.805221217322e-07       3.107402622098e-04      -1.921522505076e-03       5.024825574374e-18      -2.564185931184e-03      -2.808109314746e-07       3.110596815345e-04       3.333321851492e-01      -2.240324761777e-03      -9.936567219560e-08 
       8.996205158753e+00       1.974877111099e-05      -2.661765219257e-03      -1.975399910925e-07       8.056073115634e-08       2.014018278908e-07       3.399691053807e-13       4.028036557817e-08      -1.996323914838e-03      -1.975394741155e-07       6.010483529449e-01       6.960857647216e-01      -2.661582083479e-03      -2.971862915882e-07       3.229250054988e-04      -1.996597373713e-03       6.619054851215e-18      -2.664322385301e-03      -2.974922086781e-07       3.232569041055e-04       3.333321392488e-01      -2.451368421225e-03      -1.195707649149e-07 
       9.168060049843e+00       2.013229867350e-05      -2.763711399849e-03      -2.089842506179e-07       8.530787612332e-08       2.132696903083e-07       3.741207184908e-13       4.265393806166e-08      -2.072783550378e-03      -2.089836520433e-07       6.010456211007e-01       6.960138759757e-01      -2.763504763463e-03      -3.144957056266e-07       3.353428439103e-04      -2.073091934625e-03       8.510956742017e-18      -2.766349794636e-03      -3.148193889138e-07       3.356874567100e-04       3.333320924198e-01      -2.661841773880e-03      -1.415956648804e-07 
       9.339914940933e+00       2.051606116200e-05      -2.867546398916e-03      -2.208584610987e-07       9.023946299175e-08       2.255986574794e-07       4.109797020575e-13       4.511973149587e-08      -2.150659799788e-03      -2.208577733976e-07       6.010427817423e-01       6.959419939111e-01      -2.867314892010e-03      -3.324624815094e-07       3.479936874735e-04      -2.151005112977e-03       1.072394252641e-17      -2.870266601272e-03      -3.328046050715e-07       3.483512523451e-04       3.333320446608e-01      -2.871990427725e-03      -1.654373065338e-07 
       9.511769832023e+00       2.090005856316e-05      -2.973268687343e-03      -2.331702794126e-07       9.535911602377e-08       2.383977900594e-07       4.507057753309e-13       4.767955801189e-08      -2.229951516235e-03      -2.331694945986e-07       6.010398406329e-01       6.958701168422e-01      -2.973010887389e-03      -3.510987285493e-07       3.608774456099e-04      -2.230335836482e-03       1.328117647599e-17      -2.976071199397e-03      -3.514599761723e-07       3.612481975107e-04       3.333319959699e-01      -3.082037751010e-03      -1.910946370044e-07 
       9.683624723113e+00       2.128429085794e-05      -3.080876736373e-03      -2.459273476067e-07       1.006704643125e-07       2.516761607812e-07       4.934649858348e-13       5.033523215625e-08      -2.310657553151e-03      -2.459264572184e-07       6.010368049540e-01       6.957982454276e-01      -3.080591167201e-03      -3.704165476991e-07       3.739940268350e-04      -2.311083034434e-03       1.620562272961e-17      -3.083761971408e-03      -3.707976113326e-07       3.743781964457e-04       3.333319463455e-01      -3.292187241776e-03      -2.185684348953e-07 
