# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.0319e-05 to 167.689 h/Mpc,
# number of wavenumbers equal to 627
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       8.507749284595e-04       1.938492961130e+07       1.938174408689e+07       1.200526302724e+06       1.178795977745e+06       1.913267336780e+07       5.867953171958e+06 
       9.084131693588e-04       1.936746782200e+07       1.936402840887e+07       1.060643570347e+06       1.076100859709e+06       1.908274455530e+07       5.862600950114e+06 
       9.696685518479e-04       1.934822987479e+07       1.934453870312e+07       9.683458382778e+05       1.005587206507e+06       1.902729216397e+07       5.856709309289e+06 
       1.034595322786e-03       1.932712670140e+07       1.932319083816e+07       8.802502622778e+05       9.224131703101e+05       1.896600207759e+07       5.850247869640e+06 
       1.103208724960e-03       1.930408236909e+07       1.929991424029e+07       7.686053403359e+05       8.008366760912e+05       1.889862030628e+07       5.843191589445e+06 
       1.175484083800e-03       1.927904070223e+07       1.927465785294e+07       6.291090974661e+05       6.419604260865e+05       1.882497212100e+07       5.835523350006e+06 
       1.251357994986e-03       1.925196314762e+07       1.924738784689e+07       4.798703889718e+05       4.713421383345e+05       1.874497028061e+07       5.827233203998e+06 
       1.330731487132e-03       1.922280109473e+07       1.921805931890e+07       3.501458173264e+05       3.253710743286e+05       1.865859791950e+07       5.818309063375e+06 
       1.413474804941e-03       1.919154637963e+07       1.918666672951e+07       2.631879330292e+05       2.316577291272e+05       1.856595620093e+07       5.808750612104e+06 
       1.499433299410e-03       1.915826781361e+07       1.915328031772e+07       2.223340757972e+05       1.937651922366e+05       1.846729545563e+07       5.798579256555e+06 
       1.588433847977e-03       1.912300703769e+07       1.911794114586e+07       2.091931159653e+05       1.898995281104e+05       1.836291624764e+07       5.787806439758e+06 
       1.680291257698e-03       1.908582151934e+07       1.908070478791e+07       1.959537716362e+05       1.873392378524e+05       1.825319752021e+07       5.776447661916e+06 
       1.774814205688e-03       1.904678210117e+07       1.904163860143e+07       1.639951270333e+05       1.635137907777e+05       1.813858130581e+07       5.764523188391e+06 
       1.871810409619e-03       1.900596933823e+07       1.900081843699e+07       1.155185320809e+05       1.190208538519e+05       1.801955430846e+07       5.752057860409e+06 
       1.971090864162e-03       1.896347182967e+07       1.895832739083e+07       6.938053344507e+04       7.319385949363e+04       1.789663065898e+07       5.739080264463e+06 
       2.072473103138e-03       1.891938180809e+07       1.891425180111e+07       4.445653030715e+04       4.623483065273e+04       1.777033227705e+07       5.725620095845e+06 
       2.175783539049e-03       1.887379642225e+07       1.886868283971e+07       4.407668490899e+04       4.268476134050e+04       1.764117598233e+07       5.711707330788e+06 
       2.280858989400e-03       1.882681219318e+07       1.882171166607e+07       5.427698653805e+04       4.957891413101e+04       1.750965590055e+07       5.697370429463e+06 
       2.387547526973e-03       1.877852467528e+07       1.877342917608e+07       5.660986109103e+04       4.956152925044e+04       1.737623333998e+07       5.682637209814e+06 
       2.495708796467e-03       1.872903121413e+07       1.872392912151e+07       4.360473705237e+04       3.618295893873e+04       1.724133226276e+07       5.667536866420e+06 
       2.605213930449e-03       1.867842213681e+07       1.867329949431e+07       2.320314884094e+04       1.756701103557e+04       1.710532638675e+07       5.652097627339e+06 
       2.715945180156e-03       1.862678761111e+07       1.862162930503e+07       9.269075778839e+03       6.401985735696e+03       1.696854387457e+07       5.636348086605e+06 
       2.827795356224e-03       1.857421290353e+07       1.856900397090e+07       8.183609576571e+03       7.139646689277e+03       1.683126329501e+07       5.620314766954e+06 
       2.940667154134e-03       1.852077956723e+07       1.851550618069e+07       1.423251221497e+04       1.287003130437e+04       1.669371708392e+07       5.604022150921e+06 
       3.054472420946e-03       1.846656338723e+07       1.846121357920e+07       1.691079680781e+04       1.367787261643e+04       1.655609341895e+07       5.587492634803e+06 
       3.169131404441e-03       1.841164020443e+07       1.840620456654e+07       1.153807839778e+04       7.665089596575e+03       1.641854697297e+07       5.570749117682e+06 
       3.284572013338e-03       1.835607619976e+07       1.835054799143e+07       2.460021945411e+03       8.247671152106e+03       1.628137712859e+07       5.553812630602e+06 
       3.400729107595e-03       1.829993445326e+07       1.829430962612e+07      -3.149302558275e+03       2.087742180613e+04       1.614455773470e+07       5.536702783749e+06 
       3.517543830492e-03       1.824327567460e+07       1.823755258200e+07      -3.131705662188e+03       3.597946547350e+04       1.600820082590e+07       5.519438021186e+06 
       3.634962988893e-03       1.818615477262e+07       1.818033372022e+07      -1.492239399370e+03       4.297200395412e+04       1.587246664651e+07       5.502034736969e+06 
       3.752938484313e-03       1.812862077736e+07       1.812270343902e+07      -2.693936713740e+03       4.003384481370e+04       1.573749045510e+07       5.484507679842e+06 
       3.871426794817e-03       1.807072247302e+07       1.806471129863e+07      -6.332158993931e+03       3.352369769690e+04       1.560338952887e+07       5.466871923510e+06 
       3.990388506118e-03       1.801250403037e+07       1.800640157824e+07      -8.119046759082e+03       3.057027486598e+04       1.547026067984e+07       5.449141312597e+06 
       4.109787889156e-03       1.795400298094e+07       1.794781135623e+07      -5.403549111657e+03       3.270369041010e+04       1.533818101247e+07       5.431327416197e+06 
       4.229592520888e-03       1.789525644569e+07       1.788897692947e+07      -4.756659951842e+02       3.585212319371e+04       1.520721519090e+07       5.413441251693e+06 
       4.349772944744e-03       1.783629680949e+07       1.782992955748e+07       2.029214416976e+03       3.554184242199e+04       1.507741294895e+07       5.395492242412e+06 
       4.470302367156e-03       1.777715902823e+07       1.777070285886e+07       2.981419325232e+02       3.152422974705e+04       1.494881785531e+07       5.377490817455e+06 
       4.591156386672e-03       1.771786690510e+07       1.771131932235e+07      -2.954974852578e+03       2.737753561400e+04       1.482145479874e+07       5.359444349250e+06 
       4.712312752331e-03       1.765844575215e+07       1.765180298620e+07      -2.135136814779e+04      -2.171799851094e+04       1.469534337197e+07       5.341358635878e+06 
       4.833751148236e-03       1.759892014768e+07       1.759217749443e+07      -2.022408747320e+04      -2.057134765328e+04       1.457049332331e+07       5.323245165757e+06 
       4.955453001486e-03       1.753931772222e+07       1.753246976002e+07      -1.917812374091e+04      -1.950741239697e+04       1.444691310295e+07       5.305110001968e+06 
       5.077401310906e-03       1.747964930068e+07       1.747269036741e+07      -1.820615895267e+04      -1.851874803233e+04       1.432458881009e+07       5.286956376948e+06 
       5.199580494253e-03       1.741994476881e+07       1.741286903107e+07      -1.730164186162e+04      -1.759869048927e+04       1.420351688010e+07       5.268793284809e+06 
       5.321976251839e-03       1.736020947294e+07       1.735301150426e+07      -1.645867482336e+04      -1.674124078707e+04       1.408366827392e+07       5.250622317335e+06 
       5.444575444705e-03       1.730046431849e+07       1.729313917097e+07      -1.567199171449e+04      -1.594104226353e+04       1.396502220171e+07       5.232449769936e+06 
       5.567365985716e-03       1.724072777188e+07       1.723327129325e+07      -1.493685613299e+04      -1.519327717741e+04       1.384755187530e+07       5.214281210002e+06 
       5.690336742101e-03       1.718100590196e+07       1.717341466751e+07      -1.424900503345e+04      -1.449360915311e+04       1.373121706541e+07       5.196118447117e+06 
       5.813477448166e-03       1.712131542254e+07       1.711358684534e+07      -1.360460148771e+04      -1.383813532492e+04       1.361598493508e+07       5.177966514236e+06 
       5.936778627016e-03       1.706166996290e+07       1.705380215328e+07      -1.300017784715e+04      -1.322332846901e+04       1.350181893977e+07       5.159829502927e+06 
       6.060231520293e-03       1.700207614317e+07       1.699406774820e+07      -1.243260234403e+04      -1.264600286929e+04       1.338867709281e+07       5.141709377292e+06 
       6.183828025038e-03       1.694254555177e+07       1.693439570881e+07      -1.189902321534e+04      -1.210325791681e+04       1.327652282816e+07       5.123609603823e+06 
       6.307560636869e-03       1.688308717565e+07       1.687479504278e+07      -1.139686728864e+04      -1.159247611695e+04       1.316531944713e+07       5.105532842275e+06 
       6.431422398811e-03       1.682370714353e+07       1.681527201055e+07      -1.092378831432e+04      -1.111127089461e+04       1.305503099422e+07       5.087480897327e+06 
       6.555406855140e-03       1.676441407713e+07       1.675583487559e+07      -1.047765326229e+04      -1.065747254211e+04       1.294562682963e+07       5.069456308677e+06 
       6.679508009710e-03       1.670521683323e+07       1.669649221827e+07      -1.005651336855e+04      -1.022909885187e+04       1.283708058765e+07       5.051461696578e+06 
       6.803720288272e-03       1.664611798721e+07       1.663724616461e+07      -9.658592020853e+03      -9.824342626750e+03       1.272936486749e+07       5.033497778527e+06 
       6.928038504381e-03       1.658712470668e+07       1.657810354081e+07      -9.282262176556e+03      -9.441548896171e+03       1.262246002444e+07       5.015566671682e+06 
       7.052457828495e-03       1.652824340128e+07       1.651907010572e+07      -8.926037940725e+03      -9.079206195491e+03       1.251634953268e+07       4.997670254157e+06 
       7.176973759935e-03       1.646947483868e+07       1.646014633560e+07      -8.588550149929e+03      -8.735921860466e+03       1.241101613580e+07       4.979808719986e+06 
       7.301582101430e-03       1.641082511484e+07       1.640133808507e+07      -8.268545911876e+03      -8.410421475407e+03       1.230644952734e+07       4.961983880832e+06 
       7.426278935955e-03       1.635230192862e+07       1.634265288296e+07      -7.964876205795e+03      -8.101536251645e+03       1.220264291004e+07       4.944198039597e+06 
       7.551060605659e-03       1.629390648566e+07       1.628409193530e+07      -7.676478817116e+03      -7.808185724316e+03       1.209958642395e+07       4.926451546330e+06 
       7.675923692649e-03       1.623563953127e+07       1.622565601638e+07      -7.402374726997e+03      -7.529374054806e+03       1.199727091376e+07       4.908744614678e+06 
       7.800865001464e-03       1.617750816471e+07       1.616735256652e+07      -7.141662191857e+03      -7.264184028825e+03       1.189569261309e+07       4.891079395471e+06 
       7.925881543067e-03       1.611951379262e+07       1.610918315358e+07      -6.893509291817e+03      -7.011769400807e+03       1.179484325466e+07       4.873456309205e+06 
       8.050970520206e-03       1.606165483011e+07       1.605114662274e+07      -6.657142955807e+03      -6.771343827165e+03       1.169471213656e+07       4.855874884416e+06 
       8.176129314021e-03       1.600394009451e+07       1.599325224520e+07      -6.431851278024e+03      -6.542183187816e+03       1.159529539925e+07       4.838337794971e+06 
       8.301355471766e-03       1.594637100438e+07       1.593550156168e+07      -6.216974394956e+03      -6.323616254167e+03       1.149658268313e+07       4.820845460231e+06 
       8.426646695553e-03       1.588894997541e+07       1.587789746224e+07      -6.011897204485e+03      -6.115017381487e+03       1.139856361935e+07       4.803398616945e+06 
       8.552000832025e-03       1.583167529484e+07       1.582043829945e+07      -5.816050531384e+03      -5.915807585125e+03       1.130122375927e+07       4.785996732503e+06 
       8.677415862855e-03       1.577455077597e+07       1.576312805281e+07      -5.628903195187e+03      -5.725446593196e+03       1.120455224534e+07       4.768640949393e+06 
       8.802889896021e-03       1.571757698598e+07       1.570596723508e+07      -5.449963659950e+03      -5.543434398489e+03       1.110853541269e+07       4.751331417413e+06 
       8.928421157766e-03       1.566075620374e+07       1.564895810253e+07      -5.278772788833e+03      -5.369303981150e+03       1.101316101046e+07       4.734068805660e+06 
       9.054007985197e-03       1.560408813990e+07       1.559210022420e+07      -5.114902094339e+03      -5.202619491660e+03       1.091841542623e+07       4.716853001685e+06 
       9.179648819457e-03       1.554757489715e+07       1.553539554591e+07      -4.957952158831e+03      -5.042974656227e+03       1.082428788549e+07       4.699684617047e+06 
       9.305342199427e-03       1.549121503565e+07       1.547884226370e+07      -4.807549768682e+03      -4.889989841623e+03       1.073076659746e+07       4.682563184359e+06 
       9.431086755910e-03       1.543501192433e+07       1.542244375171e+07      -4.663347240853e+03      -4.743311390301e+03       1.063784509935e+07       4.665489710424e+06 
       9.556881206254e-03       1.537896436125e+07       1.536619856764e+07      -4.525017826612e+03      -4.602606941137e+03       1.054551612819e+07       4.648463811630e+06 
       9.682724349383e-03       1.532307207392e+07       1.531010625437e+07      -4.392255998163e+03      -4.467565717700e+03       1.045377576923e+07       4.631485391704e+06 
       9.808615061195e-03       1.526733697362e+07       1.525416875535e+07      -4.264776171745e+03      -4.337897229954e+03       1.036262451739e+07       4.614555028889e+06 
       9.934552290303e-03       1.521175861316e+07       1.519838563541e+07      -4.142309671163e+03      -4.213328189955e+03       1.027206432404e+07       4.597672591663e+06 
       1.006053505408e-02       1.515633613146e+07       1.514275601588e+07      -4.024604511237e+03      -4.093602284063e+03       1.018209990001e+07       4.580837826094e+06 
       1.018656243502e-02       1.510107066507e+07       1.508728126423e+07      -3.911424932938e+03      -3.978479698831e+03       1.009274027071e+07       4.564051098062e+06 
       1.031263357732e-02       1.504595892601e+07       1.503195806198e+07      -3.802547892957e+03      -3.867733560912e+03       1.000399429453e+07       4.547311427247e+06 
       1.043874768373e-02       1.499100595327e+07       1.497679199068e+07      -3.697765773176e+03      -3.761152686875e+03       9.915878906190e+06       4.530620381306e+06 
       1.056490401265e-02       1.493620744781e+07       1.492177866595e+07      -3.596880659966e+03      -3.658535767907e+03       9.828406892800e+06       4.513976677920e+06 
       1.069110187539e-02       1.488156929373e+07       1.486692459148e+07      -3.499709200128e+03      -3.559696297105e+03       9.741599455710e+06       4.497382148926e+06 
       1.081734063364e-02       1.482708215146e+07       1.481222000991e+07      -3.406074783202e+03      -3.464454630301e+03       9.655468910094e+06       4.480833976338e+06 
       1.094361969715e-02       1.477275547404e+07       1.475767513185e+07      -3.315815091487e+03      -3.372645663493e+03       9.570040622984e+06       4.464335079837e+06 
       1.106993852152e-02       1.471858245056e+07       1.470328279811e+07      -3.228773612834e+03      -3.284110193108e+03       9.485329333778e+06       4.447883410131e+06 
       1.119629660619e-02       1.466456396746e+07       1.464904405921e+07      -3.144803995631e+03      -3.198699355503e+03       9.401354473915e+06       4.431479268645e+06 
       1.132269349251e-02       1.461070391000e+07       1.459496302651e+07      -3.063768875166e+03      -3.116273424115e+03       9.318136430051e+06       4.415123864821e+06 
       1.144912876203e-02       1.455699805455e+07       1.454103511895e+07      -2.985536502290e+03      -3.036698387536e+03       9.235688931901e+06       4.398815927284e+06 
       1.157560203485e-02       1.450344787629e+07       1.448726195529e+07      -2.909983710866e+03      -2.959848960946e+03       9.154027587436e+06       4.382555928702e+06 
       1.170211296809e-02       1.445005080469e+07       1.443364069223e+07      -2.836992988476e+03      -2.885605612600e+03       9.073163258441e+06       4.366343096060e+06 
       1.182866125446e-02       1.439680931584e+07       1.438017387101e+07      -2.766453894236e+03      -2.813856006341e+03       8.993107575313e+06       4.350178194513e+06 
       1.195524662096e-02       1.434372209381e+07       1.432686003360e+07      -2.698261518949e+03      -2.744493425740e+03       8.913867041132e+06       4.334060829490e+06 
       1.208186882768e-02       1.429078905550e+07       1.427369902734e+07      -2.632316065599e+03      -2.677416363551e+03       8.835446258089e+06       4.317990978870e+06 
       1.220852766660e-02       1.423800758988e+07       1.422068812436e+07      -2.568523042468e+03      -2.612528699527e+03       8.757845328968e+06       4.301967850303e+06 
       1.233522296058e-02       1.418538087407e+07       1.416783065953e+07      -2.506793403104e+03      -2.549739858930e+03       8.681065196924e+06       4.285992410137e+06 
       1.246195456235e-02       1.413290524696e+07       1.411512283225e+07      -2.447041458636e+03      -2.488962681375e+03       8.605099830602e+06       4.270063540148e+06 
       1.258872235362e-02       1.408058432267e+07       1.406256851867e+07      -2.389187407143e+03      -2.430115989559e+03       8.529945064994e+06       4.254182336446e+06 
       1.271552624421e-02       1.402841402205e+07       1.401016354579e+07      -2.333153729125e+03      -2.373120933749e+03       8.455589678998e+06       4.238347549966e+06 
       1.284236617126e-02       1.397639565476e+07       1.395790943308e+07      -2.278867888981e+03      -2.317903729669e+03       8.382023572154e+06       4.222559571756e+06 
       1.296924209855e-02       1.392452967562e+07       1.390580671735e+07      -2.226260360671e+03      -2.264393660200e+03       8.309234284302e+06       4.206818525909e+06 
       1.309615401576e-02       1.387281688617e+07       1.385385636782e+07      -2.175265475010e+03      -2.212523924473e+03       8.237207906370e+06       4.191124643148e+06 
       1.322310193791e-02       1.382125056117e+07       1.380205153816e+07      -2.125819220844e+03      -2.162229413169e+03       8.165924788170e+06       4.175475864202e+06 
       1.335008590475e-02       1.376983580366e+07       1.375039754943e+07      -2.077862662025e+03      -2.113450175757e+03       8.095371316666e+06       4.159873718952e+06 
       1.347710598024e-02       1.371857359175e+07       1.369889558040e+07      -2.031338893637e+03      -2.066128329605e+03       8.025530705211e+06       4.144318489013e+06 
       1.360416225211e-02       1.366746170223e+07       1.364754323445e+07      -1.986193169803e+03      -2.020208188440e+03       7.956383824498e+06       4.128809470083e+06 
       1.373125483133e-02       1.361649872674e+07       1.359633921655e+07      -1.942373462001e+03      -1.975636829265e+03       7.887911854222e+06       4.113346217608e+06 
       1.385838385182e-02       1.356568397725e+07       1.354528273806e+07      -1.899830207875e+03      -1.932363837877e+03       7.820096413522e+06       4.097928494457e+06 
       1.398554946999e-02       1.351501897321e+07       1.349437538792e+07      -1.858516368767e+03      -1.890341367753e+03       7.752920638091e+06       4.082556738981e+06 
       1.411275186447e-02       1.346450222449e+07       1.344361555902e+07      -1.818386604197e+03      -1.849523299807e+03       7.686366276515e+06       4.067230471705e+06 
       1.423999123578e-02       1.341413022589e+07       1.339299972157e+07      -1.779397406397e+03      -1.809865378183e+03       7.620414423432e+06       4.051948609416e+06 
       1.436726780610e-02       1.336390841759e+07       1.334253343805e+07      -1.741508309946e+03      -1.771326442600e+03       7.555051858714e+06       4.036712779544e+06 
       1.449458181898e-02       1.331383098431e+07       1.329221070684e+07      -1.704679258505e+03      -1.733865747510e+03       7.490259577242e+06       4.021521194794e+06 
       1.451869104043e-02       1.330436569462e+07       1.328269885732e+07      -1.697822472499e+03      -1.726891364127e+03       7.478055016678e+06       4.018649834321e+06 
       1.462193353921e-02       1.326390009694e+07       1.324203381052e+07      -1.668872802669e+03      -1.697445201670e+03       7.426023808750e+06       4.006374496066e+06 
       1.474932325258e-02       1.321411588905e+07       1.319200295915e+07      -1.634052983767e+03      -1.662028228156e+03       7.362330262563e+06       3.991272707882e+06 
       1.487675126578e-02       1.316447413371e+07       1.314211389631e+07      -1.600184793150e+03      -1.627579217352e+03       7.299162873534e+06       3.976214533148e+06 
       1.500421790623e-02       1.311497919986e+07       1.309237112628e+07      -1.567235830254e+03      -1.594065211332e+03       7.236510982122e+06       3.961201280554e+06 
       1.513172352200e-02       1.306562267339e+07       1.304276618479e+07      -1.535173371286e+03      -1.561452926131e+03       7.174357459397e+06       3.946230388673e+06 
       1.525926848176e-02       1.301641327443e+07       1.299330811987e+07      -1.503968298015e+03      -1.529712741702e+03       7.112695143852e+06       3.931304491510e+06 
       1.538685317469e-02       1.296734587955e+07       1.294399177376e+07      -1.473590864933e+03      -1.498814403627e+03       7.051509761933e+06       3.916422023986e+06 
       1.551447801045e-02       1.291842166428e+07       1.289481845952e+07      -1.444013495694e+03      -1.468729860442e+03       6.990790914572e+06       3.901583332851e+06 
       1.564214341922e-02       1.286964115385e+07       1.284578881882e+07      -1.415209525751e+03      -1.439431990345e+03       6.930528290570e+06       3.886788567986e+06 
       1.576984985163e-02       1.282100179960e+07       1.279690039597e+07      -1.387153079453e+03      -1.410894473358e+03       6.870710308248e+06       3.872036950040e+06 
       1.589759777889e-02       1.277250346621e+07       1.274815311235e+07      -1.359819569743e+03      -1.383092300456e+03       6.811327101678e+06       3.857328427554e+06 
       1.602538769274e-02       1.272414874057e+07       1.269954967714e+07      -1.333185710497e+03      -1.356001785405e+03       6.752370641731e+06       3.842663775107e+06 
       1.615322010561e-02       1.267593805873e+07       1.265109063943e+07      -1.307228877874e+03      -1.329599916141e+03       6.693832158778e+06       3.828043117631e+06 
       1.628109555065e-02       1.262787027180e+07       1.260277487153e+07      -1.281927186270e+03      -1.303864431309e+03       6.635702533080e+06       3.813466097523e+06 
       1.640901458187e-02       1.257993582187e+07       1.255459152899e+07      -1.257258772674e+03      -1.278773092076e+03       6.577968698523e+06       3.798929754823e+06 
       1.653697777426e-02       1.253214739564e+07       1.250655450390e+07      -1.233204844687e+03      -1.254306783460e+03       6.520630103459e+06       3.784437970029e+06 
       1.666498572390e-02       1.248449308787e+07       1.245865133261e+07      -1.209744886351e+03      -1.230444637570e+03       6.463673830013e+06       3.769987110916e+06 
       1.679303904820e-02       1.243698060309e+07       1.241088998829e+07      -1.186861051815e+03      -1.207168502807e+03       6.407097981960e+06       3.755579509721e+06 
       1.692113838599e-02       1.238960599312e+07       1.236326671344e+07      -1.164535144665e+03      -1.184459869725e+03       6.350895385306e+06       3.741213975988e+06 
       1.704928439777e-02       1.234236233836e+07       1.231577392636e+07      -1.142749291212e+03      -1.162300558415e+03       6.295058251461e+06       3.726888382009e+06 
       1.717747776593e-02       1.229526304280e+07       1.226842621752e+07      -1.121488229232e+03      -1.140675044513e+03       6.239590308233e+06       3.712606829355e+06 
       1.730571919493e-02       1.224829791556e+07       1.222121265328e+07      -1.100735064195e+03      -1.119566143741e+03       6.184484145588e+06       3.698366201086e+06 
       1.743400941158e-02       1.220146490458e+07       1.217413113088e+07      -1.080474326745e+03      -1.098958120685e+03       6.129737692653e+06       3.684165873528e+06 
       1.756234916532e-02       1.215477693455e+07       1.212719547361e+07      -1.060692308547e+03      -1.078837033148e+03       6.075357665500e+06       3.670009794047e+06 
       1.769073922846e-02       1.210822396193e+07       1.208039505061e+07      -1.041373924803e+03      -1.059187536662e+03       6.021340230765e+06       3.655894902430e+06 
       1.781918039649e-02       1.206180455817e+07       1.203372846980e+07      -1.022505331443e+03      -1.039995549746e+03       5.967687189087e+06       3.641820772350e+06 
       1.794767348842e-02       1.201552234573e+07       1.198719944058e+07      -1.004073715671e+03      -1.021248038227e+03       5.914403986492e+06       3.627788507077e+06 
       1.807621934706e-02       1.196937650342e+07       1.194080731153e+07      -9.860659381908e+02      -1.002931642162e+03       5.861495027024e+06       3.613797873255e+06 
       1.820481883940e-02       1.192336284838e+07       1.189454755516e+07      -9.684696281988e+02      -9.850337743211e+02       5.808964068535e+06       3.599847598865e+06 
       1.833347285697e-02       1.187748307952e+07       1.184842224136e+07      -9.512729977354e+02      -9.675424456285e+02       5.756818802117e+06       3.585938224155e+06 
