# Matter power spectrum P(k) at redshift z=0
# for k=1.0319e-05 to 167.689 h/Mpc,
# number of wavenumbers equal to 627
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.031904003728e-05       4.958106694195e+01 
       2.300347445383e-05       1.079085421294e+02 
       3.573124209290e-05       1.654185317068e+02 
       4.853554902246e-05       2.226422783732e+02 
       6.145013468167e-05       2.798929700852e+02 
       7.450956365036e-05       3.374118176899e+02 
       8.774952648581e-05       3.954091200960e+02 
       1.012071535158e-04       4.540814507512e+02 
       1.149213455077e-04       5.136203089177e+02 
       1.289331251647e-04       5.742175924194e+02 
       1.432860134124e-04       6.360695289283e+02 
       1.580264343948e-04       6.993796041163e+02 
       1.732041529604e-04       7.643612545332e+02 
       1.888727481180e-04       8.312403138194e+02 
       2.050901254101e-04       9.002573904512e+02 
       2.219190702648e-04       9.716702490969e+02 
       2.394278430250e-04       1.045756208121e+03 
       2.576908143161e-04       1.122814444459e+03 
       2.767891364905e-04       1.203168795977e+03 
       2.968114427942e-04       1.287169807319e+03 
       3.178545603287e-04       1.375197354102e+03 
       3.400242154679e-04       1.467662776436e+03 
       3.634357008189e-04       1.565010598176e+03 
       3.882144608012e-04       1.667720211158e+03 
       4.144965384129e-04       1.776306197708e+03 
       4.424288090411e-04       1.891317887609e+03 
       4.721689091668e-04       2.013337478839e+03 
       5.038847503408e-04       2.142976109333e+03 
       5.377534949037e-04       2.280867624080e+03 
       5.739598641246e-04       2.427659497678e+03 
       6.126936576725e-04       2.584000508279e+03 
       6.541463924714e-04       2.750524770747e+03 
       6.985070253845e-04       2.927832502707e+03 
       7.459568114712e-04       3.116467454417e+03 
       7.966634655500e-04       3.316892578814e+03 
       8.507749284595e-04       3.529464297786e+03 
       9.084131693588e-04       3.754408793855e+03 
       9.696685518479e-04       3.991801159672e+03 
       1.034595322786e-03       4.241550877537e+03 
       1.103208724960e-03       4.503393813887e+03 
       1.175484083800e-03       4.776895892806e+03 
       1.251357994986e-03       5.061462392673e+03 
       1.330731487132e-03       5.356340923138e+03 
       1.413474804941e-03       5.660671773239e+03 
       1.499433299410e-03       5.973543641877e+03 
       1.588433847977e-03       6.293966514494e+03 
       1.680291257698e-03       6.620924900786e+03 
       1.774814205688e-03       6.953404262057e+03 
       1.871810409619e-03       7.290412499795e+03 
       1.971090864162e-03       7.630998083279e+03 
       2.072473103138e-03       7.974261227274e+03 
       2.175783539049e-03       8.319365084250e+03 
       2.280858989400e-03       8.665537533647e+03 
       2.387547526973e-03       9.012073741240e+03 
       2.495708796467e-03       9.358339535210e+03 
       2.605213930449e-03       9.703761744445e+03 
       2.715945180156e-03       1.004783214163e+04 
       2.827795356224e-03       1.039009931623e+04 
       2.940667154134e-03       1.073016576513e+04 
       3.054472420946e-03       1.106768117330e+04 
       3.169131404441e-03       1.140234496361e+04 
       3.284572013338e-03       1.173389034105e+04 
       3.400729107595e-03       1.206208771299e+04 
       3.517543830492e-03       1.238674191799e+04 
       3.634962988893e-03       1.270768406619e+04 
       3.752938484313e-03       1.302476762294e+04 
       3.871426794817e-03       1.333787317250e+04 
       3.990388506118e-03       1.364689956758e+04 
       4.109787889156e-03       1.395175794934e+04 
       4.229592520888e-03       1.425237867591e+04 
       4.349772944744e-03       1.454870264199e+04 
       4.470302367156e-03       1.484069119609e+04 
       4.591156386672e-03       1.512830201164e+04 
       4.712312752331e-03       1.541150796891e+04 
       4.833751148236e-03       1.569029254921e+04 
       4.955453001486e-03       1.596465568644e+04 
       5.077401310906e-03       1.623457674094e+04 
       5.199580494253e-03       1.650007852862e+04 
       5.321976251839e-03       1.676114616885e+04 
       5.444575444705e-03       1.701780078773e+04 
       5.567365985716e-03       1.727006587644e+04 
       5.690336742101e-03       1.751794596883e+04 
       5.813477448166e-03       1.776147189459e+04 
       5.936778627016e-03       1.800067326492e+04 
       6.060231520293e-03       1.823556916837e+04 
       6.183828025038e-03       1.846619280347e+04 
       6.307560636869e-03       1.869257517224e+04 
       6.431422398811e-03       1.891474401357e+04 
       6.555406855140e-03       1.913273510721e+04 
       6.679508009710e-03       1.934658747717e+04 
       6.803720288272e-03       1.955632785131e+04 
       6.928038504381e-03       1.976199547464e+04 
       7.052457828495e-03       1.996362965226e+04 
       7.176973759935e-03       2.016125779022e+04 
       7.301582101430e-03       2.035492146944e+04 
       7.426278935955e-03       2.054466785662e+04 
       7.551060605659e-03       2.073052930043e+04 
       7.675923692649e-03       2.091253770187e+04 
       7.800865001464e-03       2.109074226004e+04 
       7.925881543067e-03       2.126517840890e+04 
       8.050970520206e-03       2.143587426467e+04 
       8.176129314021e-03       2.160288617952e+04 
       8.301355471766e-03       2.176625151865e+04 
       8.426646695553e-03       2.192601095349e+04 
       8.552000832025e-03       2.208219393868e+04 
       8.677415862855e-03       2.223484550239e+04 
       8.802889896021e-03       2.238400189442e+04 
       8.928421157766e-03       2.252970445505e+04 
       9.054007985197e-03       2.267198732547e+04 
       9.179648819457e-03       2.281089165580e+04 
       9.305342199427e-03       2.294644824685e+04 
       9.431086755910e-03       2.307870227773e+04 
       9.556881206254e-03       2.320768535695e+04 
       9.682724349383e-03       2.333343176511e+04 
       9.808615061195e-03       2.345598250389e+04 
       9.934552290303e-03       2.357537138344e+04 
       1.006053505408e-02       2.369163076547e+04 
       1.018656243502e-02       2.380479924108e+04 
       1.031263357732e-02       2.391490121231e+04 
       1.043874768373e-02       2.402198759907e+04 
       1.056490401265e-02       2.412607922585e+04 
       1.069110187539e-02       2.422722986178e+04 
       1.081734063364e-02       2.432544323286e+04 
       1.094361969715e-02       2.442078472627e+04 
       1.106993852152e-02       2.451326575472e+04 
       1.119629660619e-02       2.460292299205e+04 
       1.132269349251e-02       2.468980320367e+04 
       1.144912876203e-02       2.477392543750e+04 
       1.157560203485e-02       2.485532796051e+04 
       1.170211296809e-02       2.493403480675e+04 
       1.182866125446e-02       2.501008730404e+04 
       1.195524662096e-02       2.508351344343e+04 
       1.208186882768e-02       2.515434528274e+04 
       1.220852766660e-02       2.522260569324e+04 
       1.233522296058e-02       2.528833791209e+04 
       1.246195456235e-02       2.535156055940e+04 
       1.258872235362e-02       2.541231822782e+04 
       1.271552624421e-02       2.547062748325e+04 
       1.284236617126e-02       2.552652420071e+04 
       1.296924209855e-02       2.558004095435e+04 
       1.309615401576e-02       2.563121148757e+04 
       1.322310193791e-02       2.568004126241e+04 
       1.335008590475e-02       2.572657938799e+04 
       1.347710598024e-02       2.577085968419e+04 
       1.360416225211e-02       2.581290352745e+04 
       1.373125483133e-02       2.585273517556e+04 
       1.385838385182e-02       2.589038119213e+04 
       1.398554946999e-02       2.592587645789e+04 
       1.411275186447e-02       2.595924404778e+04 
       1.423999123578e-02       2.599049896318e+04 
       1.436726780610e-02       2.601969067054e+04 
       1.449458181898e-02       2.604682460396e+04 
       1.451869104043e-02       2.605173203995e+04 
       1.462193353921e-02       2.607193714973e+04 
       1.474932325258e-02       2.609505658633e+04 
       1.487675126578e-02       2.611619362995e+04 
       1.500421790623e-02       2.613539286689e+04 
       1.513172352200e-02       2.615264769328e+04 
       1.525926848176e-02       2.616801987001e+04 
       1.538685317469e-02       2.618151542605e+04 
       1.551447801045e-02       2.619316550152e+04 
       1.564214341922e-02       2.620299846235e+04 
       1.576984985163e-02       2.621102992945e+04 
       1.589759777889e-02       2.621728504894e+04 
       1.602538769274e-02       2.622180003453e+04 
       1.615322010561e-02       2.622460217000e+04 
       1.628109555065e-02       2.622571192969e+04 
       1.640901458187e-02       2.622511358347e+04 
       1.653697777426e-02       2.622288538617e+04 
       1.666498572390e-02       2.621900169951e+04 
       1.679303904820e-02       2.621351921052e+04 
       1.692113838599e-02       2.620644552786e+04 
       1.704928439777e-02       2.619777464650e+04 
       1.717747776593e-02       2.618758782783e+04 
       1.730571919493e-02       2.617586474714e+04 
       1.743400941158e-02       2.616261969270e+04 
       1.756234916532e-02       2.614793177306e+04 
       1.769073922846e-02       2.613178045371e+04 
       1.781918039649e-02       2.611418220579e+04 
       1.794767348842e-02       2.609517523225e+04 
       1.807621934706e-02       2.607477844827e+04 
       1.820481883940e-02       2.605299549805e+04 
       1.833347285697e-02       2.602985592195e+04 
       1.846218231621e-02       2.600539401862e+04 
       1.859094815887e-02       2.597960661236e+04 
       1.871977135241e-02       2.595253933626e+04 
       1.884865289046e-02       2.592418762279e+04 
       1.897759379324e-02       2.589456893145e+04 
       1.910659510804e-02       2.586375876971e+04 
       1.923565790970e-02       2.583170794784e+04 
       1.936478330110e-02       2.579848818087e+04 
       1.949397241372e-02       2.576404994151e+04 
       1.962322640813e-02       2.572849541630e+04 
       1.975254647458e-02       2.569179681303e+04 
       1.988193383355e-02       2.565397388551e+04 
       2.001138973640e-02       2.561504970726e+04 
       2.014091546593e-02       2.557505686799e+04 
       2.027051233704e-02       2.553400600825e+04 
       2.040018169743e-02       2.549188181101e+04 
       2.052992492820e-02       2.544875062744e+04 
       2.065974344465e-02       2.540459748465e+04 
       2.078963869692e-02       2.535951562051e+04 
       2.091961217082e-02       2.531344434793e+04 
       2.104966538852e-02       2.526634903712e+04 
       2.117979990945e-02       2.521836809955e+04 
       2.131001733104e-02       2.516952887200e+04 
       2.144031928962e-02       2.511968657446e+04 
       2.157070746126e-02       2.506900743350e+04 
       2.170118356273e-02       2.501747957808e+04 
       2.183174935238e-02       2.496507395129e+04 
       2.196240663116e-02       2.491182823155e+04 
       2.209315724354e-02       2.485779812898e+04 
       2.222400307861e-02       2.480292861599e+04 
       2.235494607111e-02       2.474734297213e+04 
       2.248598820248e-02       2.469092457544e+04 
       2.261713150207e-02       2.463380889362e+04 
       2.274837804821e-02       2.457594959932e+04 
       2.287972996947e-02       2.451733564683e+04 
       2.301118944588e-02       2.445803926226e+04 
       2.314275871018e-02       2.439802343698e+04 
       2.327444004916e-02       2.433738596034e+04 
       2.340623580501e-02       2.427601431077e+04 
       2.353814837670e-02       2.421409139652e+04 
       2.367018022146e-02       2.415146778915e+04 
       2.380233385622e-02       2.408826205102e+04 
       2.393461185920e-02       2.402444649695e+04 
       2.406701687147e-02       2.396007345071e+04 
       2.419955159858e-02       2.389504654217e+04 
       2.433221881226e-02       2.382952254706e+04 
       2.446502135219e-02       2.376340522593e+04 
       2.459796212776e-02       2.369682704474e+04 
