# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   16       8.116217897019e+02       9.426337910577e-03       7.543449307986e-05       1.126330514220e+00       1.259997242879e-07       2.052440890130e-03       2.661561625510e-06 
   17       8.208752067852e+02       8.523927128212e-03       8.501798096371e-05       1.200989429318e+00       1.281041567626e-07       1.984894319026e-03       8.057506360321e-07 
   18       8.310264411195e+02       8.401714041092e-03       9.518623114062e-05       1.289575673423e+00       1.299371156986e-07       1.921543713807e-03      -1.028258708839e-06 
   19       8.420941738693e+02       8.886943200115e-03       1.059388726992e-04       1.378690299922e+00       1.316695067096e-07       1.863899735728e-03      -2.619512165760e-06 
   20       8.536507577446e+02       9.602105741279e-03       1.172749336511e-04       1.455384341528e+00       1.331610020534e-07       1.809385657302e-03      -3.779665221920e-06 
   21       8.657426928875e+02       1.027005989442e-02       1.291931124680e-04       1.515321969920e+00       1.344997967056e-07       1.757057425518e-03      -4.421588380223e-06 
   22       8.783386836378e+02       1.066630298690e-02       1.416916798167e-04       1.557773229337e+00       1.356608344476e-07       1.704251478490e-03      -4.547795147938e-06 
   23       8.913968017904e+02       1.088963147814e-02       1.547687988097e-04       1.584687868998e+00       1.367148163368e-07       1.652985814099e-03      -4.213254968387e-06 
   24       9.047412783897e+02       1.117369055471e-02       1.684224264348e-04       1.599924136449e+00       1.376130123716e-07       1.605500249198e-03      -3.544051004442e-06 
   25       9.184673858197e+02       1.171769485365e-02       1.826506846231e-04       1.608315190033e+00       1.384101334337e-07       1.562159627672e-03      -2.670312170548e-06 
   26       9.326203523608e+02       1.269571376777e-02       1.974517388641e-04       1.615504184575e+00       1.390841790525e-07       1.521150061765e-03      -1.756606240955e-06 
   27       9.470770496899e+02       1.410508941816e-02       2.128241229475e-04       1.625569212931e+00       1.396626608586e-07       1.481111716363e-03      -9.381633924562e-07 
   28       9.616103420335e+02       1.587657388579e-02       2.287666629243e-04       1.641811553185e+00       1.401097436282e-07       1.440208040897e-03      -3.425592266981e-07 
   29       9.762827522721e+02       1.796304084037e-02       2.452788463157e-04       1.664699505007e+00       1.404991124407e-07       1.399635916323e-03      -1.766955506033e-08 
   30       9.911777085890e+02       2.030798489258e-02       2.623606248393e-04       1.693383682624e+00       1.408509628084e-07       1.361254824963e-03       3.052145434853e-08 
   31       1.006307391301e+03       2.284969909887e-02       2.800124163714e-04       1.726161993116e+00       1.410841707089e-07       1.326294230157e-03      -1.776599744569e-07 
   32       1.021696218244e+03       2.558419291315e-02       2.982353426788e-04       1.759984121667e+00       1.412438594573e-07       1.294889464532e-03      -5.935567088148e-07 
   33       1.037309916428e+03       2.852531995163e-02       3.170311771378e-04       1.790615473843e+00       1.413589297865e-07       1.265945090265e-03      -1.131739682570e-06 
   34       1.053067800743e+03       3.168030340856e-02       3.364022821679e-04       1.813330772138e+00       1.413932107733e-07       1.237643308466e-03      -1.682362539253e-06 
   35       1.068996704845e+03       3.502075365573e-02       3.563514012086e-04       1.825189186399e+00       1.413787501119e-07       1.209863433313e-03      -2.178607603169e-06 
   36       1.085118977742e+03       3.850067903785e-02       3.768818842485e-04       1.823487662471e+00       1.413221536641e-07       1.182690542006e-03      -2.556706658203e-06 
   37       1.101424226982e+03       4.207986459020e-02       3.979975289965e-04       1.805778298174e+00       1.411837997895e-07       1.155934936088e-03      -2.753385843037e-06 
   38       1.117931634313e+03       4.578030000743e-02       4.197016715714e-04       1.772064263606e+00       1.410022495255e-07       1.129876139538e-03      -2.762377583802e-06 
   39       1.134639999612e+03       4.964876164544e-02       4.419978572918e-04       1.723349969119e+00       1.408135108703e-07       1.104740746215e-03      -2.604970008139e-06 
   40       1.151505548208e+03       5.374260144910e-02       4.648901207274e-04       1.661092781941e+00       1.406043516220e-07       1.080442273095e-03      -2.318842458487e-06 
   41       1.168469460202e+03       5.811794917861e-02       4.883825698720e-04       1.586973284160e+00       1.403276191166e-07       1.056709612973e-03      -1.954121837120e-06 
   42       1.185561586694e+03       6.278802358511e-02       5.124779074028e-04       1.502041615810e+00       1.400059880076e-07       1.033715644374e-03      -1.552896801048e-06 
   43       1.202823249876e+03       6.775242393848e-02       5.371784759734e-04       1.407345388472e+00       1.396649207810e-07       1.011639865397e-03      -1.163980655638e-06 
   44       1.220276243925e+03       7.300829520379e-02       5.624866589400e-04       1.304179248148e+00       1.392969402373e-07       9.904649636563e-04      -8.499358300664e-07 
   45       1.237926742338e+03       7.855117170138e-02       5.884044700156e-04       1.193693225282e+00       1.388739817186e-07       9.700560590585e-04      -6.722084170231e-07 
   46       1.255783411448e+03       8.437819387947e-02       6.149321813394e-04       1.075547688619e+00       1.384203445684e-07       9.505351327873e-04      -6.346574613522e-07 
   47       1.273841103944e+03       9.048557530195e-02       6.420692813565e-04       9.488782708075e-01       1.379644240635e-07       9.320074894613e-04      -7.176744106843e-07 
   48       1.292073572566e+03       9.686757643604e-02       6.698148221417e-04       8.126554382735e-01       1.375142369073e-07       9.144364447874e-04      -8.912958083371e-07 
   49       1.310431696120e+03       1.035163992621e-01       6.981673936088e-04       6.656741214912e-01       1.370512339751e-07       8.976190913745e-04      -1.113917552832e-06 
   50       1.328864951700e+03       1.104243214888e-01       7.271250335153e-04       5.067117154899e-01       1.365423812183e-07       8.812769956594e-04      -1.339461583991e-06 
   51       1.347396818089e+03       1.175910266517e-01       7.566849885199e-04       3.350766993114e-01       1.360017961853e-07       8.654343131032e-04      -1.545629805451e-06 
   52       1.366066773325e+03       1.250180815138e-01       7.868438436846e-04       1.501910083882e-01       1.354497462173e-07       8.501474007857e-04      -1.714688358686e-06 
   53       1.384908173458e+03       1.327068703618e-01       8.175975528780e-04      -4.856770866627e-02       1.348932386070e-07       8.353897676125e-04      -1.825664129277e-06 
   54       1.403947572511e+03       1.406585950094e-01       8.489414099630e-04      -2.618685364827e-01       1.343223818398e-07       8.210393408365e-04      -1.854069636517e-06 
   55       1.423203878745e+03       1.488740987275e-01       8.808705713704e-04      -4.902170128235e-01       1.337188467915e-07       8.069391094777e-04      -1.779591547351e-06 
   56       1.442687135925e+03       1.573532868081e-01       9.133818418523e-04      -7.332575113114e-01       1.330962580073e-07       7.931376802617e-04      -1.613226716987e-06 
   57       1.462398248148e+03       1.660955620616e-01       9.464722818795e-04      -9.903018407003e-01       1.324723214215e-07       7.797138262940e-04      -1.379629168941e-06 
   58       1.482328445530e+03       1.750999815697e-01       9.801386879510e-04      -1.260521073172e+00       1.318560237978e-07       7.667040944711e-04      -1.110620223757e-06 
   59       1.502458597789e+03       1.843652498288e-01       1.014377585263e-03      -1.542939702717e+00       1.312453949852e-07       7.540963889716e-04      -8.458644882521e-07 
   60       1.522758527824e+03       1.938897118927e-01       1.049185220379e-03      -1.836429803508e+00       1.306250658616e-07       7.418232759056e-04      -6.335698206438e-07 
   61       1.543198726835e+03       2.036713590837e-01       1.084558365298e-03      -2.139966722993e+00       1.299744389249e-07       7.297979416520e-04      -5.190818828299e-07 
   62       1.563790125396e+03       2.137078631348e-01       1.120496957144e-03      -2.453476443671e+00       1.293030597845e-07       7.180527666159e-04      -5.044327671672e-07 
   63       1.584552071987e+03       2.239965375779e-01       1.157002040673e-03      -2.777168920292e+00       1.286261047609e-07       7.066346657946e-04      -5.765535670997e-07 
   64       1.605500432074e+03       2.345343195225e-01       1.194075027206e-03      -3.111295736729e+00       1.279537643455e-07       6.955626192741e-04      -7.178621157071e-07 
   65       1.626647295177e+03       2.453177631969e-01       1.231717713044e-03      -3.456152562652e+00       1.272900094352e-07       6.848239352507e-04      -9.058531267184e-07 
   66       1.648000681945e+03       2.563430334903e-01       1.269932297883e-03      -3.812081610206e+00       1.266312538492e-07       6.743703671129e-04      -1.112674763213e-06 
   67       1.669564251228e+03       2.676058994947e-01       1.308721403230e-03      -4.179474090688e+00       1.259649098264e-07       6.641140845829e-04      -1.304691634010e-06 
   68       1.691340044229e+03       2.791014593981e-01       1.348087964295e-03      -4.558669692289e+00       1.252756309516e-07       6.539616246078e-04      -1.450110600773e-06 
   69       1.713338017423e+03       2.908232648701e-01       1.388034839079e-03      -4.949625869626e+00       1.245707604524e-07       6.439375022780e-04      -1.545617124827e-06 
   70       1.735567923910e+03       3.027640068367e-01       1.428565152800e-03      -5.352185648958e+00       1.238622230188e-07       6.340904232211e-04      -1.596976183455e-06 
   71       1.758036235844e+03       3.149157553406e-01       1.469682432303e-03      -5.766174504163e+00       1.231589606687e-07       6.244567991181e-04      -1.611789377805e-06 
   72       1.780745929183e+03       3.272699462119e-01       1.511390621241e-03      -6.191400179684e+00       1.224662436414e-07       6.150590852892e-04      -1.599645941709e-06 
   73       1.803696268438e+03       3.398173677396e-01       1.553694095256e-03      -6.627652513477e+00       1.217849286665e-07       6.059040577482e-04      -1.572278271272e-06 
   74       1.826882591417e+03       3.525481473419e-01       1.596597677156e-03      -7.074703259951e+00       1.211106630915e-07       5.969810297294e-04      -1.543721975213e-06 
   75       1.850296093972e+03       3.654517382377e-01       1.640106652094e-03      -7.532305912915e+00       1.204330333490e-07       5.882600076843e-04      -1.530480445982e-06 
   76       1.873927505220e+03       3.785176500593e-01       1.684225735524e-03      -8.000194232643e+00       1.197401709626e-07       5.797072018883e-04      -1.547708024733e-06 
   77       1.897779362735e+03       3.917378239677e-01       1.728955726244e-03      -8.478077908362e+00       1.190366818263e-07       5.713408423408e-04      -1.596158874470e-06 
   78       1.921855595124e+03       4.051046684470e-01       1.774296267761e-03      -8.965645779451e+00       1.183305047615e-07       5.631870833651e-04      -1.671993929684e-06 
   79       1.946157696855e+03       4.186103556813e-01       1.820246835172e-03      -9.462566860814e+00       1.176275764579e-07       5.552629322657e-04      -1.770393324834e-06 
   80       1.970684592781e+03       4.322468234802e-01       1.866806728875e-03      -9.968490139251e+00       1.169314300200e-07       5.475752300543e-04      -1.885485538667e-06 
   81       1.995432502663e+03       4.460057772051e-01       1.913975068266e-03      -1.048304436983e+01       1.162427661974e-07       5.401195996565e-04      -2.010274648597e-06 
   82       2.020394805697e+03       4.598786916955e-01       1.961750785451e-03      -1.100583787226e+01       1.155589965936e-07       5.328793615976e-04      -2.136565695153e-06 
   83       2.045561905037e+03       4.738568131951e-01       2.010132618944e-03      -1.153645832726e+01       1.148737581464e-07       5.258244171689e-04      -2.254888156485e-06 
   84       2.070924889658e+03       4.879305097815e-01       2.059119244346e-03      -1.207449814794e+01       1.141799701120e-07       5.189230270424e-04      -2.356474774476e-06 
   85       2.096487514199e+03       5.020871947096e-01       2.108709705038e-03      -1.261963587255e+01       1.134813817185e-07       5.121831289062e-04      -2.439944242230e-06 
   86       2.122255965969e+03       5.163130607330e-01       2.158903041678e-03      -1.317156795434e+01       1.127838560122e-07       5.056191382758e-04      -2.506129233723e-06 
   87       2.148235173590e+03       5.305936921014e-01       2.209698157642e-03      -1.372998460909e+01       1.120918942681e-07       4.992393373190e-04      -2.556183911541e-06 
   88       2.174428735345e+03       5.449140555366e-01       2.261093815035e-03      -1.429457004135e+01       1.114083912711e-07       4.930452781209e-04      -2.591606590205e-06 
   89       2.200838847516e+03       5.592584912095e-01       2.313088630692e-03      -1.486500267059e+01       1.107343755408e-07       4.870311688560e-04      -2.614262964678e-06 
   90       2.227466232736e+03       5.736107037164e-01       2.365681072192e-03      -1.544095535747e+01       1.100687341488e-07       4.811832428691e-04      -2.626409904034e-06 
   91       2.254310068331e+03       5.879537530558e-01       2.418869453856e-03      -1.602209562998e+01       1.094079217745e-07       4.754791106643e-04      -2.630719810311e-06 
   92       2.281367914664e+03       6.022700456051e-01       2.472651932762e-03      -1.660808590969e+01       1.087456536474e-07       4.698870948022e-04      -2.630305542527e-06 
   93       2.308636944087e+03       6.165425891849e-01       2.527027754744e-03      -1.719857182220e+01       1.080754943135e-07       4.643765053770e-04      -2.628055031068e-06 
   94       2.336117994836e+03       6.307589937791e-01       2.582001215450e-03      -1.779314462607e+01       1.074002670173e-07       4.589526566809e-04      -2.624405462221e-06 
   95       2.363811997196e+03       6.449080586396e-01       2.637578290419e-03      -1.839137352515e+01       1.067248420672e-07       4.536284581808e-04      -2.619115902779e-06 
   96       2.391718674145e+03       6.589785700291e-01       2.693765451151e-03      -1.899281714262e+01       1.060533410511e-07       4.484138725304e-04      -2.611912906122e-06 
   97       2.419836487549e+03       6.729593095493e-01       2.750569678272e-03      -1.959702358361e+01       1.053890046943e-07       4.433156355613e-04      -2.602488593960e-06 
   98       2.448162584362e+03       6.868390624694e-01       2.807998474703e-03      -2.020353049784e+01       1.047340532159e-07       4.383369688360e-04      -2.590498694671e-06 
   99       2.476692742828e+03       7.006066260550e-01       2.866059878821e-03      -2.081186514231e+01       1.040895390188e-07       4.334772847608e-04      -2.575560538236e-06 
  100       2.505421318672e+03       7.142508178962e-01       2.924762477626e-03      -2.142154444384e+01       1.034551915566e-07       4.287318842594e-04      -2.557251007770e-06 
  101       2.534341191305e+03       7.277604842362e-01       2.984115419905e-03      -2.203207506181e+01       1.028292542129e-07       4.240916470072e-04      -2.535104447644e-06 
  102       2.563443710020e+03       7.411245083001e-01       3.044128429399e-03      -2.264295345073e+01       1.022083130348e-07       4.195427142262e-04      -2.508610528209e-06 
  103       2.592718640189e+03       7.543318186234e-01       3.104811817966e-03      -2.325366592290e+01       1.015871171580e-07       4.150661640402e-04      -2.477212067104e-06 
  104       2.622156322674e+03       7.673711233656e-01       3.166175201647e-03      -2.386369425190e+01       1.009605235689e-07       4.106440742262e-04      -2.440491927061e-06 
  105       2.651754600149e+03       7.802300544390e-01       3.228223422972e-03      -2.447253321013e+01       1.003303614028e-07       4.062798499991e-04      -2.398781962270e-06 
  106       2.681512730480e+03       7.928959227532e-01       3.290960099796e-03      -2.507967552814e+01       9.970005204354e-08       4.019813832274e-04      -2.352672923686e-06 
  107       2.711429227932e+03       8.053559871581e-01       3.354388872137e-03      -2.568460668737e+01       9.907256662282e-08       3.977548782455e-04      -2.302839993264e-06 
  108       2.741501833700e+03       8.175974597615e-01       3.418513401081e-03      -2.628680504368e+01       9.845035407131e-08       3.936047089028e-04      -2.250046861689e-06 
  109       2.771727486420e+03       8.296075112467e-01       3.483337367703e-03      -2.688574195088e+01       9.783526549874e-08       3.895332722079e-04      -2.195149882039e-06 
  110       2.802102292689e+03       8.413732761896e-01       3.548864471969e-03      -2.748088188424e+01       9.722847483216e-08       3.855408385696e-04      -2.139102299362e-06 
  111       2.832621497590e+03       8.528818583761e-01       3.615098431653e-03      -2.807168256405e+01       9.663039564187e-08       3.816253986316e-04      -2.082958556171e-06 
  112       2.863279455206e+03       8.641203361197e-01       3.682042981247e-03      -2.865759507910e+01       9.604059408410e-08       3.777825067039e-04      -2.027878673870e-06 
  113       2.894069599140e+03       8.750757675787e-01       3.749701870871e-03      -2.923806401026e+01       9.545769788980e-08       3.740051207891e-04      -1.975132710094e-06 
  114       2.924984413037e+03       8.857351960736e-01       3.818078865186e-03      -2.981252755395e+01       9.487930132890e-08       3.702834392043e-04      -1.926105291972e-06 
  115       2.956015401100e+03       8.960856554046e-01       3.887177742303e-03      -3.038041764572e+01       9.430186607919e-08       3.666047337985e-04      -1.882300225315e-06 
  116       2.987154211314e+03       9.061146982523e-01       3.957002366003e-03      -3.094117550377e+01       9.372202088121e-08       3.629574773295e-04      -1.845027463162e-06 
  117       3.018396223057e+03       9.158120428948e-01       4.027556914667e-03      -3.149430013961e+01       9.314105321789e-08       3.593449555389e-04      -1.814388700171e-06 
  118       3.049737342346e+03       9.251681376177e-01       4.098845678261e-03      -3.203930600480e+01       9.256130581373e-08       3.557738119023e-04      -1.790116004531e-06 
  119       3.081172869080e+03       9.341736653789e-01       4.170872987092e-03      -3.257570835570e+01       9.198482835988e-08       3.522499031760e-04      -1.771869791054e-06 
  120       3.112697477758e+03       9.428195537511e-01       4.243643211360e-03      -3.310302351334e+01       9.141333646350e-08       3.487782334997e-04      -1.759235093043e-06 
  121       3.144305198185e+03       9.510969848642e-01       4.317160760721e-03      -3.362076912327e+01       9.084816872618e-08       3.453628870527e-04      -1.751717765386e-06 
  122       3.175989396186e+03       9.589974053476e-01       4.391430083848e-03      -3.412846441544e+01       9.029024191928e-08       3.420069592618e-04      -1.748740618907e-06 
  123       3.207742754314e+03       9.665125362725e-01       4.466455667987e-03      -3.462563046406e+01       8.974000422362e-08       3.387124865622e-04      -1.749639485947e-06 
  124       3.239557252568e+03       9.736343830943e-01       4.542242038517e-03      -3.511179044748e+01       8.919738650145e-08       3.354803747100e-04      -1.753659217192e-06 
  125       3.271424149095e+03       9.803552455948e-01       4.618793758514e-03      -3.558646990802e+01       8.866175156814e-08       3.323103256483e-04      -1.759949609746e-06 
  126       3.303333960910e+03       9.866677278249e-01       4.696115428302e-03      -3.604919701188e+01       8.813184143141e-08       3.292007629245e-04      -1.767561266439e-06 
  127       3.335276444600e+03       9.925647480467e-01       4.774211685022e-03      -3.649950280897e+01       8.760572246578e-08       3.261487556613e-04      -1.775441386384e-06 
  128       3.367240577041e+03       9.980395486756e-01       4.853087202183e-03      -3.693692149281e+01       8.708072848983e-08       3.231499410788e-04      -1.782429486769e-06 
  129       3.399215717503e+03       1.003085959587e+00       4.932747006824e-03      -3.736098960971e+01       8.655439807254e-08       3.202001277403e-04      -1.787484768564e-06 
  130       3.431195279090e+03       1.007699199573e+00       5.013197471251e-03      -3.777124303640e+01       8.602765146967e-08       3.173005758633e-04      -1.790420114796e-06 
  131       3.463173425484e+03       1.011875182005e+00       5.094445429768e-03      -3.816722016040e+01       8.550219356930e-08       3.144534351638e-04      -1.791280456731e-06 
  132       3.495143914926e+03       1.015610280989e+00       5.176497872645e-03      -3.854846315082e+01       8.497955614968e-08       3.116600928306e-04      -1.790122129908e-06 
  133       3.527100089375e+03       1.018901343123e+00       5.259361947950e-03      -3.891451821070e+01       8.446107544298e-08       3.089211260358e-04      -1.787013379984e-06 
  134       3.559034863680e+03       1.021745699253e+00       5.343044963382e-03      -3.926493582939e+01       8.394786877269e-08       3.062362535575e-04      -1.782034876630e-06 
  135       3.590940714740e+03       1.024141176225e+00       5.427554388103e-03      -3.959927103486e+01       8.344081025005e-08       3.036042865111e-04      -1.775280235505e-06 
  136       3.622809670668e+03       1.026086108643e+00       5.512897854568e-03      -3.991708364607e+01       8.294050551525e-08       3.010230781915e-04      -1.766856548275e-06 
  137       3.654633299961e+03       1.027579350624e+00       5.599083160361e-03      -4.021793852531e+01       8.244726550869e-08       2.984894730252e-04      -1.756884920714e-06 
  138       3.686402700660e+03       1.028620287551e+00       5.686118270023e-03      -4.050140583057e+01       8.196107925807e-08       2.959992546325e-04      -1.745501018859e-06 
  139       3.718108489517e+03       1.029208847833e+00       5.774011316886e-03      -4.076706126783e+01       8.148158566669e-08       2.935470930004e-04      -1.732855623226e-06 
  140       3.749740791161e+03       1.029345514656e+00       5.862770604906e-03      -4.101448634348e+01       8.100804428845e-08       2.911264907644e-04      -1.719115191095e-06 
  141       3.781289227259e+03       1.029031337740e+00       5.952404610491e-03      -4.124326861663e+01       8.053930507529e-08       2.887297286019e-04      -1.704462426857e-06 
  142       3.812742905686e+03       1.028267945095e+00       6.042921984338e-03      -4.145300195146e+01       8.007377708239e-08       2.863478097346e-04      -1.689096860423e-06 
  143       3.844090409686e+03       1.027057554773e+00       6.134331553263e-03      -4.164328676956e+01       7.960939611673e-08       2.839704035416e-04      -1.673235433699e-06 
  144       3.875320704205e+03       1.025403063670e+00       6.226641254669e-03      -4.181373556065e+01       7.914430332223e-08       2.815885540288e-04      -1.657075140589e-06 
  145       3.906425978470e+03       1.023308298950e+00       6.319854817704e-03      -4.196398949418e+01       7.867910601734e-08       2.792033814542e-04      -1.640673418333e-06 
  146       3.937399064357e+03       1.020777813870e+00       6.413974756868e-03      -4.209370393272e+01       7.821499608069e-08       2.768185571113e-04      -1.624051216831e-06 
  147       3.968232538874e+03       1.017816825051e+00       6.509003405734e-03      -4.220254360075e+01       7.775306506639e-08       2.744376392415e-04      -1.607229354177e-06 
  148       3.998918718599e+03       1.014431224677e+00       6.604942912644e-03      -4.229018286721e+01       7.729429228079e-08       2.720640612036e-04      -1.590228470941e-06 
  149       4.029449654111e+03       1.010627592695e+00       6.701795236408e-03      -4.235630602810e+01       7.683953241537e-08       2.697011194130e-04      -1.573068983459e-06 
  150       4.059817124430e+03       1.006413209012e+00       6.799562142001e-03      -4.240060758901e+01       7.638950272956e-08       2.673519610514e-04      -1.555771036129e-06 
  151       4.090012631453e+03       1.001796065691e+00       6.898245196260e-03      -4.242279254772e+01       7.594476977737e-08       2.650195715465e-04      -1.538354452713e-06 
  152       4.120027394386e+03       9.967848791521e-01       6.997845763585e-03      -4.242257667674e+01       7.550573567136e-08       2.627067618214e-04      -1.520838686643e-06 
  153       4.149852344186e+03       9.913891023703e-01       7.098365001632e-03      -4.239968680590e+01       7.507262387793e-08       2.604161553152e-04      -1.503242770335e-06 
  154       4.179478117990e+03       9.856189370717e-01       7.199803857014e-03      -4.235386110493e+01       7.464546453764e-08       2.581501747725e-04      -1.485585263511e-06 
  155       4.208895053558e+03       9.794853459325e-01       7.302163060998e-03      -4.228484936598e+01       7.422407930415e-08       2.559110288042e-04      -1.467884200522e-06 
  156       4.238093183704e+03       9.730000647777e-01       7.405443125204e-03      -4.219241328625e+01       7.380806569584e-08       2.537006982173e-04      -1.450157036680e-06 
  157       4.267062230733e+03       9.661756147785e-01       7.509644337298e-03      -4.207632675051e+01       7.339678095358e-08       2.515209221160e-04      -1.432420593601e-06 
  158       4.295791600880e+03       9.590253146504e-01       7.614766756698e-03      -4.193637611369e+01       7.298932539861e-08       2.493731837720e-04      -1.414691003540e-06 
  159       4.324270378740e+03       9.515632928518e-01       7.720810210263e-03      -4.177236048345e+01       7.258452528424e-08       2.472586962654e-04      -1.396983652751e-06 
  160       4.352487321710e+03       9.438044997813e-01       7.827774287998e-03      -4.158409200273e+01       7.218091513502e-08       2.451783878959e-04      -1.379313123836e-06 
  161       4.380431639767e+03       9.357643686599e-01       7.935658628363e-03      -4.137139454423e+01       7.177720157742e-08       2.431330033122e-04      -1.361690643232e-06 
  162       4.408095423990e+03       9.274577388651e-01       8.044463811606e-03      -4.113409907071e+01       7.137378706385e-08       2.411234536470e-04      -1.344116167027e-06 
  163       4.435471423166e+03       9.188998602534e-01       8.154190537580e-03      -4.087204840249e+01       7.097147936623e-08       2.391504844584e-04      -1.326585133799e-06 
  164       4.462552275824e+03       9.101067464108e-01       8.264839340279e-03      -4.058509904178e+01       7.057102686786e-08       2.372145501479e-04      -1.309090770512e-06 
  165       4.489330508284e+03       9.010951852347e-01       8.376410584876e-03      -4.027312144788e+01       7.017311221947e-08       2.353157998618e-04      -1.291623994630e-06 
  166       4.515798532706e+03       8.918827495159e-01       8.488904464746e-03      -3.993600031247e+01       6.977834578359e-08       2.334540631833e-04      -1.274173314808e-06 
  167       4.541948645143e+03       8.824878075196e-01       8.602320998502e-03      -3.957363483490e+01       6.938725886458e-08       2.316288356137e-04      -1.256724730166e-06 
  168       4.567773023584e+03       8.729295335680e-01       8.716660027021e-03      -3.918593899741e+01       6.900029672180e-08       2.298392638444e-04      -1.239261628135e-06 
  169       4.593263726008e+03       8.632279186212e-01       8.831921210477e-03      -3.877284184040e+01       6.861781136307e-08       2.280841308185e-04      -1.221764680896e-06 
  170       4.618412688431e+03       8.534037808595e-01       8.948104025370e-03      -3.833428773771e+01       6.824005411584e-08       2.263618405818e-04      -1.204211740381e-06 
  171       4.643211722957e+03       8.434787762649e-01       9.065207761557e-03      -3.787023667187e+01       6.786716797340e-08       2.246704029252e-04      -1.186577731874e-06 
  172       4.667652515826e+03       8.334754092027e-01       9.183231519282e-03      -3.738066450935e+01       6.749917971349e-08       2.230074178153e-04      -1.168834546173e-06 
  173       4.691726625461e+03       8.234170430035e-01       9.302174206205e-03      -3.686556327586e+01       6.713599178651e-08       2.213700596167e-04      -1.150950930345e-06 
  174       4.715425480523e+03       8.133279105447e-01       9.422034534435e-03      -3.632494143156e+01       6.677737397090e-08       2.197550611025e-04      -1.132892377054e-06 
  175       4.738740377955e+03       8.032331248323e-01       9.542811017557e-03      -3.575882414637e+01       6.642295479273e-08       2.181586972565e-04      -1.114621012474e-06 
  176       4.761662481035e+03       7.931586895827e-01       9.664501967666e-03      -3.516725357518e+01       6.607221270712e-08       2.165767688639e-04      -1.096095482773e-06 
  177       4.784182817419e+03       7.831315098040e-01       9.787105492393e-03      -3.455028913316e+01       6.572446703860e-08       2.150045858932e-04      -1.077270839188e-06 
  178       4.806292277200e+03       7.731794023785e-01       9.910619491938e-03      -3.390800777102e+01       6.537886867787e-08       2.134369506668e-04      -1.058098421673e-06 
  179       4.827981610949e+03       7.633311066437e-01       1.003504165610e-02      -3.324050425022e+01       6.503439053223e-08       2.118681408228e-04      -1.038525741124e-06 
