#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_scf             23:theta_scf          
       7.090188565754e+00       1.551082039664e-05      -1.658197912111e-03      -9.718604982655e-08       3.922298548455e-08       9.805746371137e-08       1.021047828271e-13       1.961149274227e-08      -1.243648434083e-03      -9.718604982480e-08       6.010673558463e-01       6.968839299174e-01      -1.658197911240e-03      -1.457345763232e-07       2.008495585633e-04      -1.243648435390e-03       2.662132071324e-27      -1.659906297691e-03      -1.458848834603e-07       2.010562656817e-04       3.333325967430e-01      -1.885851534294e-08      -6.343782396917e-18 
       7.090212666580e+00       1.551087379990e-05      -1.658209123163e-03      -9.718703488771e-08       3.922338822258e-08       9.805847055645e-08       1.021065343251e-13       1.961169411129e-08      -1.243656842372e-03      -9.718703488283e-08       6.010673556927e-01       6.968839197495e-01      -1.658209120732e-03      -1.457360594908e-07       2.008509204135e-04      -1.243656846021e-03       6.932814327873e-26      -1.659917518704e-03      -1.458863681519e-07       2.010576289286e-04       3.333325967379e-01      -5.265836378073e-08      -4.943413427981e-17 
       7.090236767407e+00       1.551092720316e-05      -1.658220334252e-03      -9.718801995548e-08       3.922379096339e-08       9.805947740847e-08       1.021082858473e-13       1.961189548169e-08      -1.243665250689e-03      -9.718801994748e-08       6.010673555390e-01       6.968839095816e-01      -1.658220330261e-03      -1.457375426684e-07       2.008522822683e-04      -1.243665256680e-03       2.791959695765e-25      -1.659928739755e-03      -1.458878528536e-07       2.010589921801e-04       3.333325967328e-01      -8.645809516079e-08      -1.332546669605e-16 
       7.090260868234e+00       1.551098060643e-05      -1.658231545379e-03      -9.718900502987e-08       3.922419370697e-08       9.806048426742e-08       1.021100373937e-13       1.961209685348e-08      -1.243673659034e-03      -9.718900501873e-08       6.010673553853e-01       6.968838994137e-01      -1.658231539828e-03      -1.457390258561e-07       2.008536441276e-04      -1.243673667367e-03       7.177080865062e-25      -1.659939960843e-03      -1.458893375653e-07       2.010603554362e-04       3.333325967278e-01      -1.202577094855e-07      -2.578052133197e-16 
       7.090284969061e+00       1.551103400971e-05      -1.658242756543e-03      -9.718999011086e-08       3.922459645332e-08       9.806149113331e-08       1.021117889642e-13       1.961229822666e-08      -1.243682067407e-03      -9.718999009660e-08       6.010673552317e-01       6.968838892458e-01      -1.658242749432e-03      -1.457405090537e-07       2.008550059916e-04      -1.243682078083e-03       1.474354437438e-24      -1.659951181969e-03      -1.458908222870e-07       2.010617186969e-04       3.333325967227e-01      -1.540572067571e-07      -4.230856292144e-16 
       7.090397988284e+00       1.551128444088e-05      -1.658295331053e-03      -9.719460967087e-08       3.922648514257e-08       9.806621285643e-08       1.021200031595e-13       1.961324257129e-08      -1.243721498289e-03      -9.719460964194e-08       6.010673545110e-01       6.968838415642e-01      -1.658295316625e-03      -1.457474645445e-07       2.008613924236e-04      -1.243721519949e-03       1.190383163615e-23      -1.660003803192e-03      -1.458977849248e-07       2.010681116788e-04       3.333325966989e-01      -3.125561391748e-07      -1.741494067580e-15 
       7.090511007508e+00       1.551153487215e-05      -1.658347906387e-03      -9.719922937629e-08       3.922837389283e-08       9.807093473206e-08       1.021282178857e-13       1.961418694641e-08      -1.243760929790e-03      -9.719922933268e-08       6.010673537903e-01       6.968837938827e-01      -1.658347884643e-03      -1.457544202559e-07       2.008677789567e-04      -1.243760962433e-03       4.052131525711e-23      -1.660056425240e-03      -1.459047477836e-07       2.010745047621e-04       3.333325966751e-01      -4.710524977982e-07      -3.955567058188e-15 
       7.090624026732e+00       1.551178530352e-05      -1.658400482547e-03      -9.720384922712e-08       3.923026270409e-08       9.807565676022e-08       1.021364331429e-13       1.961513135204e-08      -1.243800361910e-03      -9.720384916884e-08       6.010673530696e-01       6.968837462013e-01      -1.658400453486e-03      -1.457613761881e-07       2.008741655911e-04      -1.243800405535e-03       9.658642655991e-23      -1.660109048114e-03      -1.459117108632e-07       2.010808979466e-04       3.333325966513e-01      -6.295462828700e-07      -7.065290285719e-15 
       7.090737045956e+00       1.551203573499e-05      -1.658453059531e-03      -9.720846922336e-08       3.923215157636e-08       9.808037894089e-08       1.021446489311e-13       1.961607578818e-08      -1.243839794649e-03      -9.720846915040e-08       6.010673523489e-01       6.968836985200e-01      -1.658453023153e-03      -1.457683323410e-07       2.008805523268e-04      -1.243839849256e-03       1.893479279921e-22      -1.660161671813e-03      -1.459186741638e-07       2.010872912325e-04       3.333325966275e-01      -7.880374946328e-07      -1.107064946432e-14 
       7.090850065179e+00       1.551228616657e-05      -1.658505637341e-03      -9.721308936502e-08       3.923404050964e-08       9.808510127409e-08       1.021528652504e-13       1.961702025482e-08      -1.243879228006e-03      -9.721308927738e-08       6.010673516281e-01       6.968836508388e-01      -1.658505593645e-03      -1.457752887146e-07       2.008869391636e-04      -1.243879293595e-03       3.280446472972e-22      -1.660214296338e-03      -1.459256376854e-07       2.010936846197e-04       3.333325966037e-01      -9.465261333289e-07      -1.597163030850e-14 
       7.091980257417e+00       1.551479048789e-05      -1.659031460811e-03      -9.725929877993e-08       3.925293319831e-08       9.813233299578e-08       1.022350576543e-13       1.962646659916e-08      -1.244273595608e-03      -9.725929854543e-08       6.010673444178e-01       6.968831740325e-01      -1.659031343917e-03      -1.458448645909e-07       2.009508130993e-04      -1.244273771004e-03       6.273144336915e-21      -1.660740586982e-03      -1.459952850532e-07       2.011576240640e-04       3.333325963659e-01      -2.531271054899e-06      -1.142374877628e-13 
       7.093110449654e+00       1.551729481936e-05      -1.659557366778e-03      -9.730552273882e-08       3.927183198951e-08       9.817957997378e-08       1.023173031895e-13       1.963591599476e-08      -1.244668025084e-03      -9.730552235732e-08       6.010673372013e-01       6.968826972343e-01      -1.659557176652e-03      -1.459144625429e-07       2.010146971572e-04      -1.244668310256e-03       2.697063933331e-20      -1.661266960171e-03      -1.460649545192e-07       2.012215736408e-04       3.333325961279e-01      -4.115758936167e-06      -3.020498036917e-13 
       7.094240641891e+00       1.551979916098e-05      -1.660083355243e-03      -9.735176124392e-08       3.929073688463e-08       9.822684221157e-08       1.023996018828e-13       1.964536844231e-08      -1.245062516432e-03      -9.735176071528e-08       6.010673299765e-01       6.968822204416e-01      -1.660083091850e-03      -1.459840825740e-07       2.010785913374e-04      -1.245062911351e-03       7.165341452812e-20      -1.661793415911e-03      -1.461346460872e-07       2.012855333505e-04       3.333325958899e-01      -5.699990019126e-06      -5.793943096451e-13 
       7.095370834128e+00       1.552230351277e-05      -1.660609426205e-03      -9.739801429748e-08       3.930964788506e-08       9.827411971264e-08       1.024819537615e-13       1.965482394253e-08      -1.245457069654e-03      -9.739801362155e-08       6.010673227409e-01       6.968817436518e-01      -1.660609089509e-03      -1.460537246878e-07       2.011424956398e-04      -1.245457574290e-03       1.495512009458e-19      -1.662319954207e-03      -1.462043597615e-07       2.013495031940e-04       3.333325956519e-01      -7.283964545574e-06      -9.462567510959e-13 
       7.096501026366e+00       1.552480787472e-05      -1.661135579663e-03      -9.744428190171e-08       3.932856499222e-08       9.832141248056e-08       1.025643588526e-13       1.966428249611e-08      -1.245851684748e-03      -9.744428107836e-08       6.010673154920e-01       6.968812668619e-01      -1.661135169629e-03      -1.461233888877e-07       2.012064100645e-04      -1.245852299072e-03       2.698906344972e-19      -1.662846575065e-03      -1.462740955459e-07       2.014134831720e-04       3.333325954139e-01      -8.867682757111e-06      -1.402622887681e-12 
       7.105543859868e+00       1.554484600796e-05      -1.665348381119e-03      -9.781500000882e-08       3.948014361502e-08       9.870035903754e-08       1.032256134939e-13       1.974007180751e-08      -1.249011285839e-03      -9.781499800080e-08       6.010672566758e-01       6.968774516150e-01      -1.665347383025e-03      -1.466815780794e-07       2.017181632262e-04      -1.249012776739e-03       3.867698843949e-18      -1.667063119488e-03      -1.468328584399e-07       2.019257613839e-04       3.333325935078e-01      -2.153004306574e-05      -8.275375226517e-12 
       7.114586693371e+00       1.556488479510e-05      -1.669566463621e-03      -9.818665091184e-08       3.963211402451e-08       9.908028506127e-08       1.038902904458e-13       1.981605701225e-08      -1.252174847716e-03      -9.818664771007e-08       6.010671954545e-01       6.968736346170e-01      -1.669564875205e-03      -1.472411831892e-07       2.022305643847e-04      -1.252177213326e-03       1.548959958811e-17      -1.671284953176e-03      -1.473930391504e-07       2.024386888665e-04       3.333325915991e-01      -3.417613313599e-05      -2.086984358627e-11 
       7.123629526874e+00       1.558492423504e-05      -1.673789826955e-03      -9.855923575347e-08       3.978447665202e-08       9.946119163005e-08       1.045584028508e-13       1.989223832601e-08      -1.255342370217e-03      -9.855923134882e-08       6.010671323769e-01       6.968698164807e-01      -1.673787645948e-03      -1.478022059964e-07       2.027436135314e-04      -1.255345608688e-03       3.984083543267e-17      -1.675512074552e-03      -1.479546393405e-07       2.029522654469e-04       3.333325896880e-01      -4.680607540824e-05      -3.917882752105e-11 
       7.132672360377e+00       1.560496432505e-05      -1.678018470902e-03      -9.893275567629e-08       3.993723179247e-08       9.984307948116e-08       1.052299635033e-13       1.996861589623e-08      -1.258513853177e-03      -9.893275005958e-08       6.010670687842e-01       6.968659987086e-01      -1.678015695029e-03      -1.483646482805e-07       2.032573106563e-04      -1.258517962675e-03       8.161444453965e-17      -1.679744479963e-03      -1.485176604895e-07       2.034664907003e-04       3.333325877743e-01      -5.941999153214e-05      -6.319518143803e-11 
       7.141715193879e+00       1.562500506329e-05      -1.682252395231e-03      -9.930721182276e-08       4.009037981134e-08       1.002259495283e-07       1.059049854247e-13       2.004518990567e-08      -1.261689296424e-03      -9.930720498480e-08       6.010670055772e-01       6.968621823073e-01      -1.682249022211e-03      -1.489285118205e-07       2.037716557468e-04      -1.261694275130e-03       1.454913445848e-16      -1.683982166845e-03      -1.490821041726e-07       2.039813643318e-04       3.333325858581e-01      -7.201800237268e-05      -9.291181432139e-11 
       7.150758027382e+00       1.564504644886e-05      -1.686491599706e-03      -9.968260533525e-08       4.024392114891e-08       1.006098028723e-07       1.065834818781e-13       2.012196057446e-08      -1.264868699780e-03      -9.968259726679e-08       6.010669432025e-01       6.968583677728e-01      -1.686487627252e-03      -1.494937983955e-07       2.042866487885e-04      -1.264874545890e-03       2.361404105593e-16      -1.688225133775e-03      -1.496479720653e-07       2.044968861841e-04       3.333325839394e-01      -8.460022802095e-05      -1.283216894967e-10 
       7.181511512084e+00       1.571320941132e-05      -1.700948085574e-03      -1.009662992458e-07       4.076904594503e-08       1.019226148626e-07       1.089171442543e-13       2.038452297251e-08      -1.275711064181e-03      -1.009662869229e-07       6.010667334899e-01       6.968454046604e-01      -1.700942057333e-03      -1.514269366090e-07       2.060429209324e-04      -1.275719846924e-03       8.074175379725e-16      -1.702694424064e-03      -1.515830969190e-07       2.062549599257e-04       3.333325773953e-01      -1.272741939796e-04      -2.912570927117e-10 
       7.212264996786e+00       1.578137991197e-05      -1.715465629427e-03      -1.022608927708e-07       4.129875041706e-08       1.032468760426e-07       1.112916962451e-13       2.064937520853e-08      -1.286599222071e-03      -1.022608760844e-07       6.010665083976e-01       6.968324347919e-01      -1.715457518654e-03      -1.533766240586e-07       2.078066865785e-04      -1.286610921355e-03       1.924240870482e-15      -1.717224835905e-03      -1.535347904498e-07       2.080205381609e-04       3.333325708219e-01      -1.697715925650e-04      -5.196897172741e-10 
       7.243018481489e+00       1.584955791403e-05      -1.730044222320e-03      -1.035664308137e-07       4.183305187605e-08       1.045826296901e-07       1.137076688130e-13       2.091652593803e-08      -1.297533166741e-03      -1.035664096533e-07       6.010662857942e-01       6.968194780545e-01      -1.730034002037e-03      -1.553429307081e-07       2.095779452506e-04      -1.297547763065e-03       3.767220568477e-15      -1.731816313416e-03      -1.555031185317e-07       2.097936147561e-04       3.333325642194e-01      -2.120969546344e-04      -8.133565405185e-10 
       7.273771966191e+00       1.591774343485e-05      -1.744683855337e-03      -1.048829582623e-07       4.237197211608e-08       1.059299302902e-07       1.161656104933e-13       2.118598605804e-08      -1.308512891505e-03      -1.048829325159e-07       6.010660573993e-01       6.968065249677e-01      -1.744671498332e-03      -1.573259265131e-07       2.113566964782e-04      -1.308530365949e-03       6.515459103041e-15      -1.746468869218e-03      -1.574881531337e-07       2.115741918781e-04       3.333325575877e-01      -2.542547155684e-04      -1.172001412991e-09 
       7.304525450893e+00       1.598593648184e-05      -1.759384519613e-03      -1.062105199893e-07       4.291553220268e-08       1.072888305067e-07       1.186660726461e-13       2.145776610134e-08      -1.319538389713e-03      -1.062104895431e-07       6.010658195764e-01       6.967935712760e-01      -1.759369998441e-03      -1.593256814205e-07       2.131429398027e-04      -1.319558723940e-03       1.034659060076e-14      -1.761182504371e-03      -1.594899651981e-07       2.133622702994e-04       3.333325509267e-01      -2.962492173837e-04      -1.595374907546e-09 
       7.335278935595e+00       1.605413702564e-05      -1.774146206168e-03      -1.075491608516e-07       4.346374996015e-08       1.086593749004e-07       1.212096019690e-13       2.173187498007e-08      -1.330609654630e-03      -1.075491255904e-07       6.010655865147e-01       6.967806327405e-01      -1.774129493148e-03      -1.613422653688e-07       2.149366747319e-04      -1.330632830878e-03       1.543681707121e-14      -1.775957171233e-03      -1.615086212557e-07       2.151578448726e-04       3.333325442366e-01      -3.380847102766e-04      -2.083234177410e-09 
       7.392023124132e+00       1.617999567898e-05      -1.801543584996e-03      -1.100483593229e-07       4.448758440245e-08       1.112189610061e-07       1.260176939782e-13       2.224379220123e-08      -1.351157688754e-03      -1.100483148691e-07       6.010651302153e-01       6.967567551530e-01      -1.801522754278e-03      -1.651075340809e-07       2.182660120937e-04      -1.351186064191e-03       2.872095959902e-14      -1.803378630287e-03      -1.652777623775e-07       2.184906013850e-04       3.333325318157e-01      -4.148732203048e-04      -3.151870793202e-09 
       7.448767312669e+00       1.630587991505e-05      -1.829148628356e-03      -1.125857109787e-07       4.552747871219e-08       1.138186967805e-07       1.309778869708e-13       2.276373935610e-08      -1.371861471276e-03      -1.125856569240e-07       6.010646617082e-01       6.967328956576e-01      -1.829123583401e-03      -1.689307746443e-07       2.216208500753e-04      -1.371894990912e-03       4.797193188850e-14      -1.831007861810e-03      -1.691049340364e-07       2.218488834656e-04       3.333325192953e-01      -4.911598713198e-04      -4.437820109352e-09 
       7.505511501207e+00       1.643178972787e-05      -1.856961280071e-03      -1.151614971879e-07       4.658356058890e-08       1.164589014722e-07       1.360937931202e-13       2.329178029445e-08      -1.392720960066e-03      -1.151614331133e-07       6.010641837572e-01       6.967090563499e-01      -1.856931922836e-03      -1.728124261676e-07       2.250011855922e-04      -1.392759572406e-03       7.426071977033e-14      -1.858844800315e-03      -1.729905750494e-07       2.252326870850e-04       3.333325066752e-01      -5.669690808996e-04      -5.939723494205e-09 
       7.562255689744e+00       1.655772513957e-05      -1.884981484314e-03      -1.177759991402e-07       4.765596035473e-08       1.191399008868e-07       1.413690906097e-13       2.382798017737e-08      -1.413736113252e-03      -1.177759246162e-07       6.010636861179e-01       6.966852247816e-01      -1.884947715237e-03      -1.767529276603e-07       2.284070156292e-04      -1.413779770249e-03       1.086439431287e-13      -1.886889418039e-03      -1.769351276181e-07       2.286420128134e-04       3.333324939555e-01      -6.423243515508e-04      -7.656290093014e-09 
       7.618999878281e+00       1.668368614734e-05      -1.913209185581e-03      -1.204294978471e-07       4.874480613275e-08       1.218620153319e-07       1.468075093265e-13       2.437240306637e-08      -1.434906889207e-03      -1.204294124332e-07       6.010631704450e-01       6.966614019347e-01      -1.913170903573e-03      -1.807527180338e-07       2.318383372360e-04      -1.434955546220e-03       1.521645148225e-13      -1.915141654281e-03      -1.809390307882e-07       2.320768572573e-04       3.333324811361e-01      -7.172483098530e-04      -9.586294295452e-09 
       7.675744066818e+00       1.680967272881e-05      -1.941644328208e-03      -1.231222741422e-07       4.985022428814e-08       1.246255607203e-07       1.524128322370e-13       2.492511214407e-08      -1.456233246183e-03      -1.231221773872e-07       6.010626470985e-01       6.966375985845e-01      -1.941601430637e-03      -1.848122361015e-07       2.352951473968e-04      -1.456286861934e-03       2.058522734191e-13      -1.943601421817e-03      -1.850027209890e-07       2.355372137645e-04       3.333324682169e-01      -7.917627444313e-04      -1.172857330726e-08 
       7.732488255355e+00       1.693568489757e-05      -1.970286856338e-03      -1.258546086815e-07       5.097234463674e-08       1.274308615919e-07       1.581889126161e-13       2.548617231837e-08      -1.477715142286e-03      -1.258545001227e-07       6.010621097936e-01       6.966138068225e-01      -1.970239239019e-03      -1.889319205787e-07       2.387774430239e-04      -1.477773678819e-03       2.707245894873e-13      -1.972268681868e-03      -1.891266391320e-07       2.390230815055e-04       3.333324551978e-01      -8.658886448838e-04      -1.408202485766e-08 
       7.870359375395e+00       1.724196278220e-05      -2.040743230974e-03      -1.326598975211e-07       5.376914055164e-08       1.344228513791e-07       1.729586958470e-13       2.688457027582e-08      -1.530557423280e-03      -1.326597582858e-07       6.010607342994e-01       6.965560302763e-01      -2.040683702355e-03      -1.991948860338e-07       2.473445304397e-04      -1.530627777807e-03       4.811066247541e-13      -2.042785623640e-03      -1.994001541410e-07       2.475989602723e-04       3.333324231491e-01      -1.044495997563e-03      -2.067376020124e-08 
       8.008230495435e+00       1.754839170433e-05      -2.112422764825e-03      -1.397043893809e-07       5.666714077226e-08       1.416678519307e-07       1.888173249638e-13       2.833357038613e-08      -1.584317073690e-03      -1.397042165046e-07       6.010592853803e-01       6.964983168925e-01      -2.112350677845e-03      -2.098219171801e-07       2.560620074451e-04      -1.584399087725e-03       7.775763400818e-13      -2.114526305531e-03      -2.100381054534e-07       2.563253784824e-04       3.333323905098e-01      -1.221199888566e-03      -2.849248224433e-08 
       8.146101615475e+00       1.785497167839e-05      -2.185324662549e-03      -1.469920967288e-07       5.966819561862e-08       1.491704890466e-07       2.058245320654e-13       2.983409780931e-08      -1.638993497009e-03      -1.469918870745e-07       6.010577572511e-01       6.964406504569e-01      -2.185239346987e-03      -2.208192994657e-07       2.649298298655e-04      -1.639087057247e-03       1.173933996162e-12      -2.187489931312e-03      -2.210467871128e-07       2.652022946724e-04       3.333323572790e-01      -1.396249960306e-03      -3.752635668804e-08 
       8.283972735515e+00       1.816170271555e-05      -2.259448131030e-03      -1.545270258486e-07       6.277415765005e-08       1.569353941251e-07       2.240422468292e-13       3.138707882503e-08      -1.694586098401e-03      -1.545267761004e-07       6.010561460874e-01       6.963830179134e-01      -2.259348893083e-03      -2.321933149123e-07       2.739479535051e-04      -1.694691135758e-03       1.683666783798e-12      -2.261675702531e-03      -2.324324894748e-07       2.742296668677e-04       3.333323234558e-01      -1.569875159997e-03      -4.776519284281e-08 
       8.421843855555e+00       1.846858477566e-05      -2.334792377668e-03      -1.623131768498e-07       6.598687632559e-08       1.649671908140e-07       2.435346187362e-13       3.299343816279e-08      -1.751094283417e-03      -1.623128835065e-07       6.010544692499e-01       6.963254307330e-01      -2.334678499534e-03      -2.439502421175e-07       2.831163337245e-04      -1.751210772200e-03       2.319983751674e-12      -2.337082746064e-03      -2.442014917841e-07       2.834074435842e-04       3.333322890396e-01      -1.742285728135e-03      -5.920030963076e-08 
       8.559714975595e+00       1.877561790767e-05      -2.411356610890e-03      -1.703545436709e-07       6.930821355169e-08       1.732705338792e-07       2.643681199798e-13       3.465410677585e-08      -1.808517458377e-03      -1.703542030400e-07       6.010527065771e-01       6.962678589496e-01      -2.411227350350e-03      -2.560963562496e-07       2.924349256074e-04      -1.808645415559e-03       3.095847597678e-12      -2.413710320964e-03      -2.563600834416e-07       2.927355890127e-04       3.333322540293e-01      -1.913674995800e-03      -7.182441392233e-08 
       8.697586095635e+00       1.908280205364e-05      -2.489140039723e-03      -1.786551140841e-07       7.274002139993e-08       1.818500534998e-07       2.866115024773e-13       3.637001069997e-08      -1.866855030052e-03      -1.786547222748e-07       6.010508820270e-01       6.962103227606e-01      -2.488994629721e-03      -2.686379290409e-07       3.019036838696e-04      -1.866994514658e-03       4.024003607128e-12      -2.491557526032e-03      -2.689145336132e-07       3.022140475197e-04       3.333322184241e-01      -2.084220973472e-03      -8.563148882042e-08 
       8.870842965830e+00       1.946904170305e-05      -2.588614732650e-03      -1.894597527549e-07       7.721214149002e-08       1.930303537251e-07       3.166727176726e-13       3.860607074501e-08      -1.941461049821e-03      -1.894592907994e-07       6.010484790859e-01       6.961380354336e-01      -2.588447901746e-03      -2.849687773555e-07       3.140155308601e-04      -1.941615168012e-03       5.425623214330e-12      -2.591113028223e-03      -2.852621505013e-07       3.143383029798e-04       3.333321728358e-01      -2.297594600490e-03      -1.046522846383e-07 
       9.044099836024e+00       1.985551987423e-05      -2.690011954572e-03      -2.006878980670e-07       8.186535956487e-08       2.046633989122e-07       3.492195910701e-13       4.093267978243e-08      -2.017508966349e-03      -2.006873590760e-07       6.010459611264e-01       6.960657643186e-01      -2.689822400453e-03      -3.019464602510e-07       3.263643565319e-04      -2.017677958299e-03       7.112097142951e-12      -2.692591727663e-03      -3.022572641137e-07       3.266997776549e-04       3.333321263051e-01      -2.510192539171e-03      -1.255264557207e-07 
       9.217356706219e+00       2.024223655503e-05      -2.793330142158e-03      -2.123474224197e-07       8.670337948780e-08       2.167584487195e-07       3.844049024445e-13       4.335168974390e-08      -2.094997607140e-03      -2.123467990656e-07       6.010433325622e-01       6.959935045527e-01      -2.793116510396e-03      -3.195834008984e-07       3.389500695125e-04      -2.095181793580e-03       9.107617729022e-12      -2.795991994513e-03      -3.199123087701e-07       3.392983784307e-04       3.333320788303e-01      -2.722284667840e-03      -1.482492529625e-07 
       9.390613576413e+00       2.062919173147e-05      -2.898567732837e-03      -2.244461828951e-07       9.172991085037e-08       2.293247771259e-07       4.223877326804e-13       4.586495542519e-08      -2.173925800265e-03      -2.244454673941e-07       6.010405979467e-01       6.959212523802e-01      -2.898328615834e-03      -3.378920138833e-07       3.517725775450e-04      -2.174125581826e-03       1.143608370409e-11      -2.901312194759e-03      -3.382397096275e-07       3.521340108340e-04       3.333320304096e-01      -2.934115954461e-03      -1.728181537642e-07 
