# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:(.)w_scf              25:(.)Om                 26:(.)Our                27:(.)Oscf               28:(.)OscfKin            29:(.)Otot               30:(.)rho_tot            31:(.)p_tot              32:(.)p_tot_prime        33:gr.fac. D             34:gr.fac. f             35:beta                  36:dbeta/dz           
       2.943221457025e+12       8.717772896331e-23       1.573371264385e-07       1.870640480675e+19       1.432000029719e+04       4.865417198902e-09       4.214693213932e+16       9.083892487409e-08       2.064765979361e+38       6.459374247307e+28       3.409823446848e+29       4.751124188803e+37       1.583708062934e+37       9.594174056432e+37       3.499295807940e+38       1.245169214710e+12       1.245169214710e+12      -1.582798965241e+19       1.568700809883e-07       5.361746095799e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.159022013051e-09       8.642262760816e-01       3.558342258134e-27       3.558342258134e-27       8.642262772406e-01       3.499295807940e+38       1.166431934628e+38      -2.965423875473e+45       4.066090375721e-05       2.484061358781e-01       7.071067811866e-05       0.000000000000e+00 
       2.911754251333e+12       8.907216257793e-23       1.590378815308e-07       1.830854714791e+19       1.432000029719e+04       4.917997557875e-09       4.169632174444e+16       9.182061731313e-08       1.977870918406e+38       6.254401820170e+28       3.301621048287e+29       4.551174543121e+37       1.517058181040e+37       9.190406100267e+37       3.352028986672e+38       1.218703374050e+12       1.218703374050e+12      -1.532594185989e+19       1.568700819000e-07       5.361783653582e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.171547515227e-09       8.642262760708e-01       3.635718482436e-27       3.635718482436e-27       8.642262772423e-01       3.352028986672e+38       1.117342994248e+38      -2.810254592221e+45       4.076947294906e-05       2.477446298352e-01       7.071067811866e-05       0.000000000000e+00 
       2.880623474634e+12       9.100776357285e-23       1.607568265172e-07       1.791915133507e+19       1.432000029719e+04       4.971146150575e-09       4.125052901287e+16       9.281291886105e-08       1.894632810197e+38       6.055933691170e+28       3.196852187938e+29       4.359639718693e+37       1.453213239564e+37       8.803630598216e+37       3.210959845690e+38       1.192799704405e+12       1.192799704405e+12      -1.483981409154e+19       1.568700828215e-07       5.361820412573e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.184208379983e-09       8.642262760598e-01       3.714776147095e-27       3.714776147095e-27       8.642262772440e-01       3.210959845690e+38       1.070319947296e+38      -2.663204723757e+45       4.087804214092e-05       2.470866376191e-01       7.071067811866e-05       0.000000000000e+00 
       2.849825530028e+12       9.298542654428e-23       1.624939613976e-07       1.753803739724e+19       1.432000029719e+04       5.024869117880e-09       4.080950243694e+16       9.381594417004e-08       1.814897752968e+38       5.863763462331e+28       3.095407910852e+29       4.176165580275e+37       1.392055193425e+37       8.433132427913e+37       3.075827557468e+38       1.167446279452e+12       1.167446279452e+12      -1.436910175206e+19       1.568700837530e-07       5.361856389761e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.197006070170e-09       8.642262760488e-01       3.795551790989e-27       3.795551790989e-27       8.642262772458e-01       3.075827557468e+38       1.025275851262e+38      -2.523849412176e+45       4.098661133278e-05       2.464321313066e-01       7.071067811866e-05       0.000000000000e+00 
       2.819356859066e+12       9.500606552864e-23       1.642492861720e-07       1.716502919114e+19       1.432000029719e+04       5.079172667033e-09       4.037319105972e+16       9.482980913134e-08       1.738518321861e+38       5.677691285210e+28       2.997182719503e+29       4.000412896299e+37       1.333470965433e+37       8.078226562701e+37       2.946382271326e+38       1.142631425254e+12       1.142631425254e+12      -1.391331622751e+19       1.568700846946e-07       5.361891601773e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.209942064449e-09       8.642262760376e-01       3.878082747014e-27       3.878082747014e-27       8.642262772475e-01       2.946382271326e+38       9.821274225871e+37      -2.391786030762e+45       4.109518052466e-05       2.457810832695e-01       7.071067811866e-05       0.000000000000e+00 
       2.789213941349e+12       9.707061442515e-23       1.660246198298e-07       1.679995431981e+19       1.432000029718e+04       5.134063072356e-09       3.994154446903e+16       9.585463088861e-08       1.665353296353e+38       5.497523653066e+28       2.902074464137e+29       3.832056711654e+37       1.277352237218e+37       7.738256805067e+37       2.822384651477e+38       1.118343714941e+12       1.118343714941e+12      -1.347198437977e+19       1.568700856464e-07       5.361926064883e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.223017857484e-09       8.642262760263e-01       3.962407159335e-27       3.962407159335e-27       8.642262772493e-01       2.822384651477e+38       9.407948826749e+37      -2.266633020714e+45       4.120374971654e-05       2.451334661708e-01       7.071067811866e-05       0.000000000000e+00 
       2.759393294111e+12       9.918002742714e-23       1.678199623711e-07       1.644264405291e+19       1.432000029718e+04       5.189546675981e-09       3.951451279172e+16       9.689052785150e-08       1.595267399140e+38       5.323073199621e+28       2.809984236394e+29       3.670785746871e+37       1.223595248957e+37       7.412594573375e+37       2.703605434507e+38       1.094571963510e+12       1.094571963510e+12      -1.304464805701e+19       1.568700866084e-07       5.361959795020e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.236234960064e-09       8.642262760149e-01       4.048564001017e-27       4.048564001017e-27       8.642262772511e-01       2.703605434507e+38       9.012018103881e+37      -2.148028788744e+45       4.131231890843e-05       2.444892529608e-01       7.071067811866e-05       0.000000000000e+00 
       2.729891471825e+12       1.013352794633e-22       1.696334948065e-07       1.609293324875e+19       1.432000029718e+04       5.245629888576e-09       3.909204668782e+16       9.793761970927e-08       1.528131046026e+38       5.154158504206e+28       2.720816266546e+29       3.516301822584e+37       1.172100607528e+37       7.100637739658e+37       2.589825005486e+38       1.071305222728e+12       1.071305222728e+12      -1.263086361954e+19       1.568700875809e-07       5.361992807772e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.249594899312e-09       8.642262760033e-01       4.136593092036e-27       4.136593092036e-27       8.642262772529e-01       2.589825005486e+38       8.632750007500e+37      -2.035630662356e+45       4.142088810033e-05       2.438484168736e-01       7.071067811866e-05       0.000000000000e+00 
       2.700705065802e+12       1.035373666482e-22       1.714670361253e-07       1.575066027795e+19       1.432000029718e+04       5.302319190089e-09       3.867409734489e+16       9.899602744468e-08       1.463820106327e+38       4.990603903093e+28       2.634477823896e+29       3.368319308215e+37       1.122773102738e+37       6.801809516327e+37       2.480832991914e+38       1.048532776144e+12       1.048532776144e+12      -1.223020148069e+19       1.568700885638e-07       5.362025118398e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.263099218858e-09       8.642262759916e-01       4.226535117687e-27       4.226535117687e-27       8.642262772547e-01       2.480832991914e+38       8.269443295936e+37      -1.929113899793e+45       4.152945729223e-05       2.432109314230e-01       7.071067811866e-05       0.000000000000e+00 
       2.671830703794e+12       1.057873067427e-22       1.733187673381e-07       1.541566694877e+19       1.432000029718e+04       5.359621130500e-09       3.826061647235e+16       1.000658733480e-07       1.402215673360e+38       4.832239306813e+28       2.550879120353e+29       3.226564593865e+37       1.075521531288e+37       6.515557389726e+37       2.376427874754e+38       1.026244134206e+12       1.026244134206e+12      -1.184224566218e+19       1.568700895574e-07       5.362056741831e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.276749479026e-09       8.642262759798e-01       4.318431647384e-27       4.318431647384e-27       8.642262772566e-01       2.376427874754e+38       7.921426239065e+37      -1.828170751795e+45       4.163802648415e-05       2.425767703991e-01       7.071067811866e-05       0.000000000000e+00 
       2.643265049609e+12       1.080861396244e-22       1.751923264237e-07       1.508779843395e+19       1.432000029717e+04       5.417542330569e-09       3.785155629592e+16       1.011472810309e-07       1.343203844598e+38       4.678900023268e+28       2.469933216985e+29       3.090775584427e+37       1.030258528142e+37       6.241352098571e+37       2.276416615836e+38       1.004429029475e+12       1.004429029475e+12      -1.146659336351e+19       1.568700905618e-07       5.362087692685e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.290547256980e-09       8.642262759679e-01       4.412325153874e-27       4.412325153874e-27       8.642262772585e-01       2.276416615836e+38       7.588055376326e+37      -1.732509572441e+45       4.174659567607e-05       2.419459078648e-01       7.071067811866e-05       0.000000000000e+00 
       2.615004802723e+12       1.104349277680e-22       1.770858943928e-07       1.476690319920e+19       1.432000029717e+04       5.476089482611e-09       3.744686955211e+16       1.022403754411e-07       1.286675511064e+38       4.530426586464e+28       2.391555933660e+29       2.960701214986e+37       9.869004049955e+36       5.978686655384e+37       2.180614300945e+38       9.830774119433e+11       9.830774119433e+11      -1.110285454494e+19       1.568700915770e-07       5.362117985267e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.304494146935e-09       8.642262759559e-01       4.508259032865e-27       4.508259032865e-27       8.642262772604e-01       2.180614300945e+38       7.268714327003e+37      -1.641853976523e+45       4.185516486800e-05       2.413183181519e-01       7.071067811866e-05       0.000000000000e+00 
       2.587046697900e+12       1.128347567366e-22       1.789994712453e-07       1.445283293312e+19       1.432000029717e+04       5.535269351261e-09       3.704650948273e+16       1.033452828767e-07       1.232526155601e+38       4.386664590667e+28       2.315665761529e+29       2.836100986623e+37       9.453669955410e+36       5.727075409101e+37       2.088843797928e+38       9.621794444523e+11       9.621794444523e+11      -1.075065152372e+19       1.568700926032e-07       5.362147633576e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.318591760345e-09       8.642262759437e-01       4.606277623089e-27       4.606277623089e-27       8.642262772623e-01       2.088843797928e+38       6.962812650579e+37      -1.555942041017e+45       4.196373405994e-05       2.406939758579e-01       7.071067811866e-05       0.000000000000e+00 
       2.559387504812e+12       1.152867356835e-22       1.809330569813e-07       1.414544247870e+19       1.432000029717e+04       5.595088774263e-09       3.665042982950e+16       1.044621310004e-07       1.180655659627e+38       4.247464529831e+28       2.242183778213e+29       2.716744521740e+37       9.055815072466e+36       5.486053147139e+37       2.000935429182e+38       9.417254982006e+11       9.417254982006e+11      -1.040961858294e+19       1.568700936405e-07       5.362176651315e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.332841726075e-09       8.642262759314e-01       4.706426226785e-27       4.706426226785e-27       8.642262772642e-01       2.000935429182e+38       6.669784755051e+37      -1.474525548327e+45       4.207230325189e-05       2.400728558426e-01       7.071067811866e-05       0.000000000000e+00 
       2.532024027671e+12       1.177919978645e-22       1.828884705901e-07       1.384458976618e+19       1.432000029717e+04       5.655554663252e-09       3.625858482870e+16       1.055910488548e-07       1.130968118019e+38       4.112681642120e+28       2.171033565722e+29       2.602411138114e+37       8.674703793714e+36       5.255174235248e+37       1.916726657938e+38       9.217061483497e+11       9.217061483497e+11      -1.007940159288e+19       1.568700946889e-07       5.362205051896e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.347245690584e-09       8.642262759189e-01       4.808751130646e-27       4.808751130646e-27       8.642262772662e-01       1.916726657938e+38       6.389088851185e+37      -1.397369269132e+45       4.218087244385e-05       2.394549332246e-01       7.071067811866e-05       0.000000000000e+00 
       2.504953104854e+12       1.203517011618e-22       1.848657120718e-07       1.355013574743e+19       1.432000029716e+04       5.716674004559e-09       3.587092920591e+16       1.067321668769e-07       1.083371661793e+38       3.982175759359e+28       2.102141131006e+29       2.492889440868e+37       8.309631469559e+36       5.034011793564e+37       1.836061787737e+38       9.021121697212e+11       9.021121697212e+11      -9.759657644238e+18       1.568700957488e-07       5.362232848444e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.361805318123e-09       8.642262759063e-01       4.913299627204e-27       4.913299627204e-27       8.642262772681e-01       1.836061787737e+38       6.120205950789e+37      -1.324250282764e+45       4.228944163582e-05       2.388401833779e-01       7.071067811866e-05       0.000000000000e+00 
       2.478171608541e+12       1.229670286194e-22       1.868629624369e-07       1.326194433166e+19       1.432000029716e+04       5.778453860017e-09       3.548741817074e+16       1.078856169135e-07       1.037778288244e+38       3.855811161267e+28       2.035434829050e+29       2.387976931613e+37       7.959923105377e+36       4.822156907334e+37       1.758791674560e+38       8.829345325831e+11       8.829345325831e+11      -9.450054692947e+18       1.568700968201e-07       5.362260053807e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.376522290954e-09       8.642262758936e-01       5.020120036695e-27       5.020120036695e-27       8.642262772701e-01       1.758791674560e+38       5.862638907130e+37      -1.254957333140e+45       4.239801082780e-05       2.382285819288e-01       7.071067811866e-05       0.000000000000e+00 
       2.451676444352e+12       1.256391889896e-22       1.888820406748e-07       1.297988232254e+19       1.432000029716e+04       5.840901367773e-09       3.510800741168e+16       1.090515322361e-07       9.941036982345e+37       3.733456434315e+28       1.970845288265e+29       2.287479634047e+37       7.624932113491e+36       4.619217870859e+37       1.684773451069e+38       8.641643985253e+11       8.641643985253e+11      -9.150271216268e+18       1.568700979029e-07       5.362286680557e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.391398309493e-09       8.642262758808e-01       5.129261729384e-27       5.129261729384e-27       8.642262772722e-01       1.684773451069e+38       5.615911495751e+37      -1.189290218398e+45       4.250658001978e-05       2.376201047528e-01       7.071067811866e-05       0.000000000000e+00 
       2.425464550993e+12       1.283694172917e-22       1.909247657750e-07       1.270381935662e+19       1.432000029716e+04       5.904023743118e-09       3.473265309098e+16       1.102300475565e-07       9.522671403306e+37       3.614984335060e+28       1.908305338410e+29       2.191211735302e+37       7.304039117673e+36       4.424819463260e+37       1.613870262457e+38       8.457931164209e+11       8.457931164209e+11      -8.859995879703e+18       1.568700989975e-07       5.362312741002e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.406435092534e-09       8.642262758678e-01       5.240775148391e-27       5.240775148391e-27       8.642262772742e-01       1.613870262457e+38       5.379567533956e+37      -1.127059212473e+45       4.261514921178e-05       2.370147279709e-01       7.071067811866e-05       0.000000000000e+00 
       2.399532899895e+12       1.311589753828e-22       1.929874997586e-07       1.243362784310e+19       1.432000029716e+04       5.967828279318e-09       3.436131183955e+16       1.114212990424e-07       9.121912614990e+37       3.500271657817e+28       1.847749940735e+29       2.098995242388e+37       6.996650807960e+36       4.238602254715e+37       1.545951013407e+38       8.278122184725e+11       8.278122184725e+11      -8.578927214461e+18       1.568701001039e-07       5.362338247186e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.421634377452e-09       8.642262758546e-01       5.354711832997e-27       5.354711832997e-27       8.642262772763e-01       1.545951013407e+38       5.153170037364e+37      -1.068084516942e+45       4.272371840378e-05       2.364124279470e-01       7.071067811866e-05       0.000000000000e+00 
       2.373878494874e+12       1.340091525412e-22       1.950720616151e-07       1.216918290484e+19       1.432000029715e+04       6.032322348457e-09       3.399394075202e+16       1.126254243330e-07       8.738019640857e+37       3.389199106534e+28       1.789116120357e+29       2.010659653099e+37       6.702198843662e+36       4.060221941901e+37       1.480890125714e+38       8.102134163405e+11       8.102134163405e+11      -8.306773305109e+18       1.568701012223e-07       5.362363210896e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.436997920413e-09       8.642262758414e-01       5.471124442471e-27       5.471124442471e-27       8.642262772784e-01       1.480890125714e+38       4.936300411952e+37      -1.012195741542e+45       4.283228759580e-05       2.358131812849e-01       7.071067811866e-05       0.000000000000e+00 
       2.348498371775e+12       1.369212660621e-22       1.971802703338e-07       1.191036232064e+19       1.432000029715e+04       6.097513402287e-09       3.363049738169e+16       1.138425625549e-07       8.370282688142e+37       3.281651170724e+28       1.732342900710e+29       1.926041640761e+37       6.420138802537e+36       3.889348711395e+37       1.418567306090e+38       7.929885973541e+11       7.929885973541e+11      -8.043251487106e+18       1.568701023528e-07       5.362387643671e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.452527496535e-09       8.642262758279e-01       5.590066780403e-27       5.590066780403e-27       8.642262772805e-01       1.418567306090e+38       4.728557680099e+37      -9.592314118823e+44       4.294085678782e-05       2.352169648245e-01       7.071067811866e-05       0.000000000000e+00 
       2.323389598136e+12       1.398966618662e-22       1.993121259147e-07       1.165704646880e+19       1.432000029715e+04       6.163408973093e-09       3.327093973572e+16       1.150728543383e-07       8.018021835500e+37       3.177516005346e+28       1.677371240177e+29       1.844984752257e+37       6.149949174190e+36       3.725666629875e+37       1.358867323758e+38       7.761298207999e+11       7.761298207999e+11      -7.788088053886e+18       1.568701034955e-07       5.362411556803e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.468224900128e-09       8.642262758144e-01       5.711593819574e-27       5.711593819574e-27       8.642262772826e-01       1.358867323758e+38       4.529557739211e+37      -9.090385029086e+44       4.304942597986e-05       2.346237556397e-01       7.071067811866e-05       0.000000000000e+00 
       2.298549272848e+12       1.429367151224e-22       2.014658093685e-07       1.140911827177e+19       1.432000029715e+04       6.230016674560e-09       3.291522627021e+16       1.163164418333e-07       7.680585775870e+37       3.076685314486e+28       1.624143970701e+29       1.767339118751e+37       5.891130395838e+36       3.568873059981e+37       1.301679797392e+38       7.596293142902e+11       7.596293142902e+11      -7.541017973216e+18       1.568701046505e-07       5.362434961343e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.484091944901e-09       8.642262758007e-01       5.835761727363e-27       5.835761727363e-27       8.642262772847e-01       1.301679797392e+38       4.338932651534e+37      -8.614719967822e+44       4.315799517190e-05       2.340335310351e-01       7.071067811866e-05       0.000000000000e+00 
       2.273974525817e+12       1.460428308827e-22       2.036431396846e-07       1.116646314206e+19       1.432000029715e+04       6.297344202655e-09       3.256331588542e+16       1.175734687261e-07       7.357350612255e+37       2.979054238734e+28       1.572605738310e+29       1.692961178594e+37       5.643203928647e+36       3.418678100752e+37       1.246898991031e+38       7.434794702058e+11       7.434794702058e+11      -7.301784612514e+18       1.568701058180e-07       5.362457868110e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.500130464167e-09       8.642262757868e-01       5.962627891705e-27       5.962627891705e-27       8.642262772869e-01       1.246898991031e+38       4.156329963867e+37      -8.163944638927e+44       4.326656436396e-05       2.334462685428e-01       7.071067811866e-05       0.000000000000e+00 
       2.249662517636e+12       1.492164447319e-22       2.058441168629e-07       1.092896892932e+19       1.432000029714e+04       6.365399336514e-09       3.221516792103e+16       1.188440802555e-07       7.047718704179e+37       2.884521246139e+28       1.522702945537e+29       1.621713411884e+37       5.405711372946e+36       3.274804051625e+37       1.194423618580e+38       7.276728422149e+11       7.276728422149e+11      -7.070139472858e+18       1.568701069982e-07       5.362480287689e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.516342311034e-09       8.642262757728e-01       6.092250947617e-27       6.092250947617e-27       8.642262772891e-01       1.194423618580e+38       3.981412055896e+37      -7.736756657956e+44       4.337513355602e-05       2.328619459203e-01       7.071067811866e-05       0.000000000000e+00 
       2.225610439253e+12       1.524590234512e-22       2.080687409034e-07       1.069652586843e+19       1.432000029714e+04       6.434189939341e-09       3.187074215144e+16       1.201284232303e-07       6.751117562687e+37       2.792988026618e+28       1.474383695700e+29       1.553464086204e+37       5.178213620682e+36       3.136984898982e+37       1.144156656541e+38       7.122021418642e+11       7.122021418642e+11      -6.845841931401e+18       1.568701081911e-07       5.362502230443e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.532729358639e-09       8.642262757586e-01       6.224690804294e-27       6.224690804294e-27       8.642262772914e-01       1.144156656541e+38       3.813855515958e+37      -7.331921789257e+44       4.348370274810e-05       2.322805411467e-01       7.071067811866e-05       0.000000000000e+00 
       2.201815511652e+12       1.557720656960e-22       2.103170118062e-07       1.046902652886e+19       1.432000029714e+04       6.503723959318e-09       3.152999878112e+16       1.214266460456e-07       6.466998791849e+37       2.704359389715e+28       1.427597738965e+29       1.488087013058e+37       4.960290043528e+36       3.004965824308e+37       1.096005164620e+38       6.970602352416e+11       6.970602352416e+11      -6.628658991940e+18       1.568701093969e-07       5.362523706512e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.549293500388e-09       8.642262757443e-01       6.360008672801e-27       6.360008672801e-27       8.642262772936e-01       1.096005164620e+38       3.653350543072e+37      -6.948270380005e+44       4.359227194018e-05       2.317020324210e-01       7.071067811866e-05       0.000000000000e+00 
       2.178274985527e+12       1.591571026885e-22       2.125907485606e-07       1.024636576493e+19       1.432000029714e+04       6.574009430524e-09       3.119289844001e+16       1.227388987002e-07       6.194837074816e+37       2.618543165614e+28       1.382296420018e+29       1.425461314554e+37       4.751537715179e+36       2.878502733052e+37       1.049880113886e+38       6.822401397096e+11       6.822401397096e+11      -6.418365043368e+18       1.568701106157e-07       5.362544725823e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.566036650121e-09       8.642262757298e-01       6.498267094365e-27       6.498267094365e-27       8.642262772959e-01       1.049880113886e+38       3.499600374141e+37      -6.584693980833e+44       4.370084113228e-05       2.311263981586e-01       7.071067811866e-05       0.000000000000e+00 
       2.154986140965e+12       1.626156989252e-22       2.148881321773e-07       1.002844066726e+19       1.432000029713e+04       6.645054473861e-09       3.085940217896e+16       1.240653328140e-07       5.934129202542e+37       2.535450109279e+28       1.338432627510e+29       1.365471199909e+37       4.551570666362e+36       2.757361803306e+37       1.005696222168e+38       6.677350207070e+11       6.677350207070e+11      -6.214741625772e+18       1.568701118478e-07       5.362565298090e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.582960742366e-09       8.642262757152e-01       6.639529969276e-27       6.639529969276e-27       8.642262772982e-01       1.005696222168e+38       3.352320735252e+37      -6.240142143287e+44       4.380941032439e-05       2.305536169887e-01       7.071067811866e-05       0.000000000000e+00 
       2.131946287134e+12       1.661494529005e-22       2.172091626562e-07       9.815150515224e+18       1.432000029713e+04       6.716867297991e-09       3.052947146525e+16       1.254061016454e-07       5.684393143384e+37       2.454993807648e+28       1.295960745054e+29       1.308005751362e+37       4.360019171206e+36       2.641319053489e+37       9.633717963649e+37       6.535381886175e+11       6.535381886175e+11      -6.017577203924e+18       1.568701130931e-07       5.362585432821e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.600067732557e-09       8.642262757004e-01       6.783862586422e-27       6.783862586422e-27       8.642262773005e-01       9.633717963649e+37       3.211239316078e+37      -5.913619384861e+44       4.391797951651e-05       2.299836677521e-01       7.071067811866e-05       0.000000000000e+00 
       2.109152761971e+12       1.697599978453e-22       2.195574779762e-07       9.606396730352e+18       1.432000029713e+04       6.789456200291e-09       3.020306817813e+16       1.267613601092e-07       5.445167151856e+37       2.377090589768e+28       1.254836603813e+29       1.252958719093e+37       4.176529063642e+36       2.530159928218e+37       9.228285814092e+37       6.396430957046e+11       6.396430957046e+11      -5.826666947940e+18       1.568701143519e-07       5.362605139322e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.617359597283e-09       8.642262756855e-01       6.931331653467e-27       6.931331653467e-27       8.642262773028e-01       9.228285814092e+37       3.076095266389e+37      -5.604182312838e+44       4.402654870864e-05       2.294165294983e-01       7.071067811866e-05       0.000000000000e+00 
       2.086602931872e+12       1.734490024814e-22       2.219294401584e-07       9.402082830803e+18       1.432000029713e+04       6.862829567804e-09       2.988015460442e+16       1.281312647942e-07       5.216008914893e+37       2.301659439775e+28       1.215017436505e+29       1.200228324773e+37       4.000761082576e+36       2.423678901610e+37       8.839916155728e+37       6.260433331108e+11       6.260433331108e+11      -5.641812520885e+18       1.568701156243e-07       5.362624426700e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.634838334463e-09       8.642262756704e-01       7.082005327677e-27       7.082005327677e-27       8.642262773052e-01       8.839916155728e+37       2.946638713759e+37      -5.310936898634e+44       4.413511790078e-05       2.288521814827e-01       7.071067811866e-05       0.000000000000e+00 
       2.064294191394e+12       1.772181717934e-22       2.243286871817e-07       9.202114386759e+18       1.432000029713e+04       6.936995878213e-09       2.956069343413e+16       1.295159739815e-07       4.996494734045e+37       2.228621912647e+28       1.176461832974e+29       1.149717073385e+37       3.832390244616e+36       2.321679097276e+37       8.467890918699e+37       6.127326279201e+11       6.127326279201e+11      -5.462821873088e+18       1.568701169105e-07       5.362643303870e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.652505963614e-09       8.642262756551e-01       7.235953247426e-27       7.235953247426e-27       8.642262773076e-01       8.467890918699e+37       2.822630301569e+37      -5.033035894756e+44       4.424368709293e-05       2.282906031647e-01       7.071067811866e-05       0.000000000000e+00 
       2.042223962946e+12       1.810692478162e-22       2.267534000566e-07       9.006398976786e+18       1.432000029712e+04       7.011963700818e-09       2.924464775619e+16       1.309156476627e-07       4.786218742085e+37       2.157902052624e+28       1.139129697122e+29       1.101331572959e+37       3.671105243198e+36       2.223971924312e+37       8.111522252905e+37       5.997048402817e+11       5.997048402817e+11      -5.289509042968e+18       1.568701182106e-07       5.362661779556e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.670364526090e-09       8.642262756397e-01       7.393246564378e-27       7.393246564378e-27       8.642262773100e-01       8.111522252905e+37       2.703840746452e+37      -4.769676386933e+44       4.435225628510e-05       2.277317742043e-01       7.071067811866e-05       0.000000000000e+00 
       2.020389696497e+12       1.850040104407e-22       2.292035787832e-07       8.814846145119e+18       1.432000029712e+04       7.087741697527e-09       2.893198105414e+16       1.323304475584e-07       4.584792152585e+37       2.089426314214e+28       1.102982205204e+29       1.054982361901e+37       3.516607873003e+36       2.130376728606e+37       7.770151256211e+37       5.869539605948e+11       5.869539605948e+11      -5.121693964170e+18       1.568701195247e-07       5.362679862298e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.688416085307e-09       8.642262756241e-01       7.553957976372e-27       7.553957976372e-27       8.642262773125e-01       7.770151256211e+37       2.590050414364e+37      -4.520097474324e+44       4.446082547728e-05       2.271756744608e-01       7.071067811866e-05       0.000000000000e+00 
