# Matter power spectrum P(k) at redshift z=0
# for k=1.02199e-05 to 157.883 h/Mpc,
# number of wavenumbers equal to 621
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.021990153461e-05       4.940737530245e+01 
       2.304766322696e-05       1.087558654197e+02 
       3.591967033303e-05       1.672894176719e+02 
       4.887026857119e-05       2.255729096468e+02 
       6.193436277247e-05       2.839449071688e+02 
       7.514772556132e-05       3.426705792690e+02 
       8.854731577167e-05       4.019847616331e+02 
       1.021716108034e-04       4.621098621879e+02 
       1.160609571561e-04       5.232653660981e+02 
       1.302579434116e-04       5.856738803246e+02 
       1.448077999425e-04       6.495655956359e+02 
       1.597588295745e-04       7.151819365528e+02 
       1.751628732594e-04       7.827788961838e+02 
       1.910758144757e-04       8.526302207394e+02 
       2.075581254497e-04       9.250305517969e+02 
       2.246754572787e-04       1.000298589987e+03 
       2.424992744649e-04       1.078780240043e+03 
       2.611075320323e-04       1.160851842050e+03 
       2.805853900439e-04       1.246923240546e+03 
       3.010259556396e-04       1.337440603212e+03 
       3.225310363277e-04       1.432888870588e+03 
       3.452118797839e-04       1.533793337010e+03 
       3.691898644859e-04       1.640720239309e+03 
       3.945970918655e-04       1.754275410292e+03 
       4.215768142925e-04       1.875101126108e+03 
       4.502836145627e-04       2.003869425810e+03 
       4.808832328544e-04       2.141272450669e+03 
       5.135519186674e-04       2.288008423416e+03 
       5.484751718379e-04       2.444763797110e+03 
       5.858457337954e-04       2.612192000267e+03 
       6.258607047688e-04       2.790890902280e+03 
       6.687177023102e-04       2.981381632123e+03 
       7.146100478170e-04       3.184093203955e+03 
       7.637210731543e-04       3.399356282308e+03 
       8.162177738455e-04       3.627409743781e+03 
       8.722441826919e-04       3.868416026969e+03 
       9.319149707642e-04       4.122480313843e+03 
       9.953098665184e-04       4.389656066107e+03 
       1.062469484743e-03       4.669925426066e+03 
       1.133393055498e-03       4.963144861844e+03 
       1.208038344349e-03       5.268970110819e+03 
       1.286323792712e-03       5.586789192374e+03 
       1.368132635326e-03       5.915679270672e+03 
       1.453318529121e-03       6.254536018894e+03 
       1.541712096984e-03       6.602157152466e+03 
       1.633127766872e-03       6.957361498233e+03 
       1.727370358159e-03       7.319072463499e+03 
       1.824241000771e-03       7.686300247920e+03 
       1.923542129990e-03       8.058069138068e+03 
       2.025081448336e-03       8.433365440837e+03 
       2.128674864882e-03       8.811158882788e+03 
       2.234148503789e-03       9.190484876387e+03 
       2.341339919165e-03       9.570516380229e+03 
       2.450098669803e-03       9.950569993642e+03 
       2.560286403452e-03       1.033004353461e+04 
       2.671776584491e-03       1.070835904329e+04 
       2.784453977465e-03       1.108495015872e+04 
       2.898213976418e-03       1.145931076259e+04 
       3.012961848941e-03       1.183102879957e+04 
       3.128611945711e-03       1.219978462706e+04 
       3.245086911396e-03       1.256530156071e+04 
       3.362316921101e-03       1.292729831115e+04 
       3.480238957666e-03       1.328552051515e+04 
       3.598796138561e-03       1.363974769163e+04 
       3.717937096467e-03       1.398982287341e+04 
       3.837615414407e-03       1.433562880689e+04 
       3.957789114155e-03       1.467704402504e+04 
       4.078420195286e-03       1.501395856893e+04 
       4.199474221492e-03       1.534626435393e+04 
       4.320919950372e-03       1.567389253113e+04 
       4.442729002825e-03       1.599680372619e+04 
       4.564875568225e-03       1.631495506198e+04 
       4.687336141746e-03       1.662831898247e+04 
       4.810089290443e-03       1.693685104719e+04 
       4.933115444969e-03       1.724053636641e+04 
       5.056396714095e-03       1.753936958921e+04 
       5.179916719470e-03       1.783336135209e+04 
       5.303660448329e-03       1.812250828902e+04 
       5.427614122116e-03       1.840681767771e+04 
       5.551765079193e-03       1.868628960043e+04 
       5.676101670029e-03       1.896095443715e+04 
       5.800613163454e-03       1.923082673130e+04 
       5.925289662708e-03       1.949596218426e+04 
       6.050122030191e-03       1.975635717678e+04 
       6.175101819915e-03       2.001203742713e+04 
       6.300221216822e-03       2.026303934904e+04 
       6.425472982176e-03       2.050940172715e+04 
       6.550850404390e-03       2.075115563502e+04 
       6.676347254670e-03       2.098834652667e+04 
       6.801957746966e-03       2.122098500523e+04 
       6.927676501768e-03       2.144912012280e+04 
       7.053498513337e-03       2.167279335323e+04 
       7.179419120001e-03       2.189204512295e+04 
       7.305433977213e-03       2.210690778073e+04 
       7.431539033072e-03       2.231741690845e+04 
       7.557730506065e-03       2.252362901909e+04 
       7.684004864795e-03       2.272557539453e+04 
       7.810358809513e-03       2.292329585493e+04 
       7.936789255257e-03       2.311684372788e+04 
       8.063293316455e-03       2.330624911007e+04 
       8.189868292842e-03       2.349154660254e+04 
       8.316511656575e-03       2.367280056875e+04 
       8.443221040416e-03       2.385004894912e+04 
       8.569994226905e-03       2.402332547988e+04 
       8.696829138410e-03       2.419267275785e+04 
       8.823723827990e-03       2.435813657305e+04 
       8.950676470987e-03       2.451975048354e+04 
       9.077685357290e-03       2.467756463242e+04 
       9.204748884203e-03       2.483161893262e+04 
       9.331865549871e-03       2.498194413692e+04 
       9.459033947211e-03       2.512858458704e+04 
       9.586252758311e-03       2.527157966560e+04 
       9.713520749249e-03       2.541097143029e+04 
       9.840836765303e-03       2.554679980716e+04 
