#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_scf             23:theta_scf          
       8.252449064198e+00       1.809164317981e-05      -2.242374318209e-03      -1.527813600579e-07       6.205443758960e-08       1.551360939740e-07       2.197681597783e-13       3.102721879480e-08      -1.681780738778e-03      -1.527811197855e-07       6.010589992618e-01       6.963972771639e-01      -2.242278329349e-03      -2.295581738571e-07       2.718713731243e-04      -1.681924392052e-03       1.557068285265e-18      -2.244587566948e-03      -2.297946394302e-07       2.721509552276e-04       3.333323312320e-01      -1.530228802865e-03      -4.531765524800e-08 
       8.366544774821e+00       1.834556876022e-05      -2.304406765112e-03      -1.591589013489e-07       6.468516179197e-08       1.617129044799e-07       2.355607511029e-13       3.234258089599e-08      -1.728305073984e-03      -1.591586259303e-07       6.010574893229e-01       6.963494252739e-01      -2.304298850206e-03      -2.391871852986e-07       2.794194531240e-04      -1.728466521103e-03       2.049587783860e-18      -2.306671878415e-03      -2.394335442857e-07       2.797067755962e-04       3.333323029048e-01      -1.673198537837e-03      -5.446999478190e-08 
       8.480640485445e+00       1.859959787101e-05      -2.367274906709e-03      -1.657101266973e-07       6.738976091703e-08       1.684744022926e-07       2.522533402053e-13       3.369488045851e-08      -1.775456180216e-03      -1.657098136568e-07       6.010559376789e-01       6.963016058074e-01      -2.367154564204e-03      -2.490810022027e-07       2.870704182655e-04      -1.775636158711e-03       2.634183717887e-18      -2.369592218877e-03      -2.493375237041e-07       2.873655831400e-04       3.333322741711e-01      -1.815416373189e-03      -6.443847439113e-08 
       8.652495376536e+00       1.898242071048e-05      -2.463545438711e-03      -1.759106231533e-07       7.160528489991e-08       1.790132122498e-07       2.791799123765e-13       3.580264244995e-08      -1.847659079276e-03      -1.759102485282e-07       6.010535116447e-01       6.962296193566e-01      -2.463405399801e-03      -2.644910700493e-07       2.987887035138e-04      -1.847868406524e-03       3.704558083562e-18      -2.465942011818e-03      -2.647634184689e-07       2.990958779759e-04       3.333322301227e-01      -2.028440252173e-03      -8.098566809409e-08 
       8.824350267628e+00       1.936547845802e-05      -2.561709387870e-03      -1.865180107976e-07       7.599440566952e-08       1.899860141738e-07       3.083713246407e-13       3.799720283476e-08      -1.921282041216e-03      -1.865175683293e-07       6.010509827751e-01       6.961576754041e-01      -2.561548434392e-03      -2.805221217290e-07       3.107402622074e-04      -1.921522505061e-03       5.024825574089e-18      -2.564185931165e-03      -2.808109314714e-07       3.110596815321e-04       3.333321851492e-01      -2.240324761735e-03      -9.936567219182e-08 
       8.996205158720e+00       1.974877111091e-05      -2.661765219237e-03      -1.975399910904e-07       8.056073115545e-08       2.014018278886e-07       3.399691053745e-13       4.028036557773e-08      -1.996323914823e-03      -1.975394741133e-07       6.010483529449e-01       6.960857647216e-01      -2.661582083460e-03      -2.971862915850e-07       3.229250054964e-04      -1.996597373699e-03       6.619054850890e-18      -2.664322385282e-03      -2.974922086749e-07       3.232569041031e-04       3.333321392488e-01      -2.451368421186e-03      -1.195707649110e-07 
       9.168060049812e+00       2.013229867343e-05      -2.763711399830e-03      -2.089842506158e-07       8.530787612244e-08       2.132696903061e-07       3.741207184843e-13       4.265393806122e-08      -2.072783550364e-03      -2.089836520412e-07       6.010456211007e-01       6.960138759757e-01      -2.763504763444e-03      -3.144957056234e-07       3.353428439081e-04      -2.073091934611e-03       8.510956741652e-18      -2.766349794618e-03      -3.148193889106e-07       3.356874567077e-04       3.333320924198e-01      -2.661841773843e-03      -1.415956648763e-07 
       9.339914940903e+00       2.051606116193e-05      -2.867546398898e-03      -2.208584610966e-07       9.023946299088e-08       2.255986574772e-07       4.109797020510e-13       4.511973149544e-08      -2.150659799775e-03      -2.208577733955e-07       6.010427817423e-01       6.959419939111e-01      -2.867314891992e-03      -3.324624815062e-07       3.479936874713e-04      -2.151005112963e-03       1.072394252600e-17      -2.870266601254e-03      -3.328046050683e-07       3.483512523428e-04       3.333320446608e-01      -2.871990427690e-03      -1.654373065296e-07 
       9.511769831995e+00       2.090005856310e-05      -2.973268687326e-03      -2.331702794106e-07       9.535911602292e-08       2.383977900573e-07       4.507057753241e-13       4.767955801146e-08      -2.229951516222e-03      -2.331694945965e-07       6.010398406329e-01       6.958701168422e-01      -2.973010887372e-03      -3.510987285462e-07       3.608774456078e-04      -2.230335836469e-03       1.328117647556e-17      -2.976071199379e-03      -3.514599761692e-07       3.612481975086e-04       3.333319959699e-01      -3.082037750977e-03      -1.910946370002e-07 
       9.683624723087e+00       2.128429085788e-05      -3.080876736356e-03      -2.459273476047e-07       1.006704643117e-07       2.516761607791e-07       4.934649858279e-13       5.033523215583e-08      -2.310657553139e-03      -2.459264572164e-07       6.010368049540e-01       6.957982454276e-01      -3.080591167185e-03      -3.704165476960e-07       3.739940268329e-04      -2.311083034421e-03       1.620562272914e-17      -3.083761971391e-03      -3.707976113295e-07       3.743781964436e-04       3.333319463455e-01      -3.292187241744e-03      -2.185684348910e-07 
