# Matter power spectrum P(k) at redshift z=0
# for k=1.01544e-05 to 156.024 h/Mpc,
# number of wavenumbers equal to 620
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.015444903842e-05       5.038692451169e+01 
       2.299612104578e-05       1.113634037699e+02 
       3.588197922925e-05       1.714982020144e+02 
       4.884648045962e-05       2.313747142276e+02 
       6.192464195695e-05       2.913419122245e+02 
       7.515235163443e-05       3.516729744901e+02 
       8.856668822679e-05       4.126097603954e+02 
       1.022062554401e-04       4.743813211556e+02 
       1.161115343925e-04       5.372137222940e+02 
       1.303252586485e-04       6.013362444748e+02 
       1.448928161580e-04       6.669859036599e+02 
       1.598626823566e-04       7.344114281110e+02 
       1.752868885163e-04       8.038764685929e+02 
       1.912215290866e-04       8.756629528627e+02 
       2.077273111378e-04       9.500743864524e+02 
       2.248701479943e-04       1.027438912854e+03 
       2.427217975539e-04       1.108112767903e+03 
       2.613605434252e-04       1.192483337348e+03 
       2.808719136204e-04       1.280972413896e+03 
       3.013494267870e-04       1.374039008811e+03 
       3.228953494968e-04       1.472181865659e+03 
       3.456214395331e-04       1.575940818665e+03 
       3.696496390561e-04       1.685897293267e+03 
       3.951126677301e-04       1.802672947089e+03 
       4.221544493416e-04       1.926925887494e+03 
       4.509302866122e-04       2.059343979052e+03 
       4.816066790341e-04       2.200634279599e+03 
       5.143606600048e-04       2.351508793533e+03 
       5.493785161642e-04       2.512665771385e+03 
       5.868537491850e-04       2.684768447225e+03 
       6.269841554110e-04       2.868421979258e+03 
       6.699679394240e-04       3.064152866043e+03 
       7.159988503610e-04       3.272394182715e+03 
       7.652604369651e-04       3.493481129052e+03 
       8.179196534491e-04       3.727658127614e+03 
       8.741201969013e-04       3.975095667803e+03 
       9.339760902432e-04       4.235906979205e+03 
       9.975661072311e-04       4.510150530018e+03 
       1.064929633980e-03       4.797803687918e+03 
       1.136064455748e-03       5.098702580215e+03 
       1.210926754411e-03       5.412463476614e+03 
       1.289433336101e-03       5.738419818026e+03 
       1.371465835154e-03       6.075588117601e+03 
       1.456876418622e-03       6.422816215496e+03 
       1.545494387629e-03       6.778869753293e+03 
       1.637133052603e-03       7.142549543151e+03 
       1.731596334603e-03       7.512761334593e+03 
       1.828684681406e-03       7.888484660030e+03 
       1.928200045909e-03       8.268699658496e+03 
       2.029949823245e-03       8.652345035272e+03 
       2.133749761437e-03       9.038359813233e+03 
       2.239425940808e-03       9.425768814411e+03 
       2.346815961635e-03       9.813745857991e+03 
       2.455769494923e-03       1.020159943932e+04 
       2.566148346526e-03       1.058870861588e+04 
       2.677826168531e-03       1.097446972640e+04 
       2.790687930055e-03       1.135830502783e+04 
       2.904629236932e-03       1.173971555552e+04 
       3.019555568695e-03       1.211829592269e+04 
       3.135381483127e-03       1.249373077883e+04 
       3.252029823794e-03       1.286572033578e+04 
       3.369430954371e-03       1.323399468658e+04 
       3.487522034741e-03       1.359828827760e+04 
       3.606246347358e-03       1.395839926159e+04 
       3.725552677779e-03       1.431417693836e+04 
       3.845394750074e-03       1.466550212644e+04 
       3.965730715718e-03       1.501225263695e+04 
       4.086522693272e-03       1.535431419965e+04 
       4.207736355385e-03       1.569159324288e+04 
       4.329340559315e-03       1.602403120203e+04 
       4.451307017038e-03       1.635159164039e+04 
       4.573610001132e-03       1.667423297502e+04 
       4.696226082769e-03       1.699191542914e+04 
       4.819133898432e-03       1.730462910563e+04 
       4.942313942219e-03       1.761234653488e+04 
       5.065748380903e-03       1.791507524574e+04 
       5.189420889192e-03       1.821282862489e+04 
       5.313316502899e-03       1.850560438634e+04 
       5.437421487969e-03       1.879340874313e+04 
       5.561723223574e-03       1.907626259586e+04 
       5.686210097639e-03       1.935419865624e+04 
       5.810871413408e-03       1.962723179470e+04 
       5.935697305770e-03       1.989541720284e+04 
       6.060678666262e-03       2.015875796851e+04 
       6.185807075751e-03       2.041728879158e+04 
       6.311074743956e-03       2.067105097398e+04 
       6.436474455026e-03       2.092008628376e+04 
       6.561999518536e-03       2.116442133673e+04 
       6.687643725281e-03       2.140410810697e+04 
       6.813401307367e-03       2.163916584522e+04 
       6.939266902130e-03       2.186964894375e+04 
       7.065235519475e-03       2.209559986171e+04 
       7.191302512280e-03       2.231706143831e+04 
       7.317463549542e-03       2.253406092547e+04 
       7.443714591984e-03       2.274665494373e+04 
       7.570051869871e-03       2.295488976115e+04 
       7.696471862808e-03       2.315880811925e+04 
       7.822971281335e-03       2.335845315176e+04 
       7.949547050121e-03       2.355386394186e+04 
       8.076196292620e-03       2.374508612263e+04 
       8.202916317039e-03       2.393217131221e+04 
       8.329704603489e-03       2.411516313803e+04 
       8.456558792215e-03       2.429411726424e+04 
       8.583476672800e-03       2.446905749322e+04 
       8.710456174249e-03       2.464002816557e+04 
       8.837495355886e-03       2.480708909700e+04 
       8.964592398969e-03       2.497027188695e+04 
       9.091745598982e-03       2.512962258895e+04 
       9.218953358525e-03       2.528518022237e+04 
       9.346214180764e-03       2.543698849491e+04 
       9.473526663380e-03       2.558508731172e+04 
       9.600889492987e-03       2.572952104334e+04 
       9.728301439967e-03       2.587032785942e+04 
       9.855761353697e-03       2.600754922446e+04 
       9.983268158131e-03       2.614122529453e+04 
       1.011082084770e-02       2.627139474177e+04 
       1.023841848355e-02       2.639809697494e+04 
       1.036606018996e-02       2.652137846872e+04 
       1.049374515116e-02       2.664127778074e+04 
       1.062147260826e-02       2.675782297880e+04 
       1.074924185643e-02       2.687106197306e+04 
       1.087705224232e-02       2.698103994917e+04 
       1.100490316162e-02       2.708779614214e+04 
       1.113279405679e-02       2.719134605774e+04 
       1.126072441498e-02       2.729174873043e+04 
       1.138869376608e-02       2.738903129957e+04 
       1.151670168090e-02       2.748323528609e+04 
       1.164474776948e-02       2.757440360806e+04 
       1.177283167954e-02       2.766255775966e+04 
       1.190095309498e-02       2.774774096048e+04 
       1.202911173456e-02       2.782999359718e+04 
       1.215730735061e-02       2.790934549150e+04 
       1.228553972788e-02       2.798583138099e+04 
       1.241380868244e-02       2.805949324351e+04 
       1.254211406064e-02       2.813035851972e+04 
       1.267045573822e-02       2.819846620301e+04 
       1.279883361939e-02       2.826384734899e+04 
       1.292724763604e-02       2.832653246050e+04 
       1.305569774700e-02       2.838656338167e+04 
       1.318418393733e-02       2.844397007701e+04 
       1.331270621768e-02       2.849877662560e+04 
       1.344126462374e-02       2.855103006386e+04 
       1.356985921564e-02       2.860075042908e+04 
       1.369849007748e-02       2.864798970992e+04 
       1.382715731690e-02       2.869273335506e+04 
       1.395586106460e-02       2.873506157243e+04 
       1.408460147405e-02       2.877497405699e+04 
       1.421337872106e-02       2.881251620232e+04 
       1.434219300354e-02       2.884769910220e+04 
       1.447104454119e-02       2.888056491577e+04 
       1.459993357528e-02       2.891113037909e+04 
       1.472886036840e-02       2.893944270351e+04 
       1.473147303366e-02       2.893999906666e+04 
       1.485782520432e-02       2.896552660526e+04 
       1.498682838780e-02       2.898940636934e+04 
       1.511587024449e-02       2.901110557867e+04 
       1.524495112079e-02       2.903066077374e+04 
       1.537407138376e-02       2.904809010806e+04 
       1.550323142112e-02       2.906343705904e+04 
       1.563243164116e-02       2.907672248884e+04 
       1.576167247274e-02       2.908797433953e+04 
       1.589095436529e-02       2.909723272718e+04 
       1.602027778887e-02       2.910451717079e+04 
       1.614964323417e-02       2.910984273046e+04 
       1.627905121260e-02       2.911323479348e+04 
       1.640850225640e-02       2.911470934025e+04 
       1.653799691868e-02       2.911431964825e+04 
       1.666753577362e-02       2.911206092537e+04 
       1.679711941655e-02       2.910798037435e+04 
       1.692674846414e-02       2.910209166985e+04 
       1.705642355454e-02       2.909441635890e+04 
       1.718614534765e-02       2.908500836909e+04 
       1.731591452523e-02       2.907388031137e+04 
       1.744573179119e-02       2.906102185660e+04 
       1.757559787184e-02       2.904649478723e+04 
       1.770551351611e-02       2.903031831438e+04 
       1.783547949583e-02       2.901251522003e+04 
       1.796549660607e-02       2.899309610378e+04 
       1.809556566540e-02       2.897209736950e+04 
       1.822568751624e-02       2.894957626761e+04 
       1.835586302520e-02       2.892548070222e+04 
       1.848609308345e-02       2.889986433817e+04 
       1.861637860705e-02       2.887280626168e+04 
       1.874672053741e-02       2.884423922092e+04 
       1.887711984166e-02       2.881425521681e+04 
       1.900757751310e-02       2.878282599647e+04 
       1.913809457161e-02       2.875003455984e+04 
       1.926867206415e-02       2.871584875704e+04 
       1.939931106524e-02       2.868029644128e+04 
       1.953001267743e-02       2.864343290474e+04 
       1.966077803185e-02       2.860527642907e+04 
       1.979160828871e-02       2.856579695086e+04 
       1.992250463791e-02       2.852507974792e+04 
       2.005346829957e-02       2.848310501583e+04 
       2.018450052463e-02       2.843994030560e+04 
       2.031560259550e-02       2.839554418480e+04 
       2.044677582665e-02       2.834997225838e+04 
       2.057802156530e-02       2.830324641482e+04 
       2.070934119211e-02       2.825537891692e+04 
       2.084073612183e-02       2.820638859101e+04 
       2.097220780407e-02       2.815628162180e+04 
       2.110375772406e-02       2.810515134476e+04 
       2.123538740336e-02       2.805295195169e+04 
       2.136709840072e-02       2.799966804835e+04 
       2.149889231288e-02       2.794540912179e+04 
       2.163077077539e-02       2.789013789841e+04 
       2.176273546354e-02       2.783386931671e+04 
       2.189478809321e-02       2.777664923817e+04 
       2.202693042185e-02       2.771846512703e+04 
       2.215916424939e-02       2.765939703801e+04 
       2.229149141926e-02       2.759944252848e+04 
       2.242391381941e-02       2.753851962470e+04 
       2.255643338336e-02       2.747673042385e+04 
       2.268905209127e-02       2.741414969048e+04 
       2.282177197109e-02       2.735071444114e+04 
       2.295459509969e-02       2.728645880910e+04 
       2.308752360407e-02       2.722137767070e+04 
       2.322055966256e-02       2.715553020456e+04 
       2.335370550611e-02       2.708891090601e+04 
       2.348696341961e-02       2.702156275864e+04 
       2.362033574320e-02       2.695344241403e+04 
       2.375382487370e-02       2.688467457194e+04 
       2.388743326603e-02       2.681507292432e+04 
       2.402116343467e-02       2.674489302889e+04 
       2.415501795522e-02       2.667400745999e+04 
       2.428899946599e-02       2.660247181974e+04 
       2.442311066958e-02       2.653027419907e+04 
       2.455735433461e-02       2.645752644286e+04 
       2.469173329742e-02       2.638413052457e+04 
       2.482625046389e-02       2.631013147516e+04 
       2.496090881129e-02       2.623556900263e+04 
       2.509571139018e-02       2.616040354770e+04 
       2.523066132642e-02       2.608469663007e+04 
       2.536576182316e-02       2.600852103709e+04 
       2.550101616300e-02       2.593177658786e+04 
       2.563642771016e-02       2.585454536406e+04 
       2.577199991274e-02       2.577685371543e+04 
       2.590773630504e-02       2.569864321495e+04 
       2.604364050999e-02       2.561995388647e+04 
       2.617971624167e-02       2.554083915188e+04 
       2.631596730783e-02       2.546133186576e+04 
       2.645239761266e-02       2.538133824435e+04 
       2.658901115946e-02       2.530091771106e+04 
       2.672581205359e-02       2.522015819308e+04 
       2.686280450541e-02       2.513899926632e+04 
       2.699999283334e-02       2.505751557520e+04 
       2.713738146708e-02       2.497554479916e+04 
       2.727497495091e-02       2.489334952759e+04 
       2.741277794708e-02       2.481075774328e+04 
       2.755079523941e-02       2.472790195901e+04 
       2.768903173696e-02       2.464467585912e+04 
       2.782749247784e-02       2.456114006643e+04 
       2.796618263318e-02       2.447740102707e+04 
       2.810510751126e-02       2.439328997993e+04 
       2.824427256177e-02       2.430895508717e+04 
       2.838368338027e-02       2.422437749240e+04 
       2.852334571276e-02       2.413954718215e+04 
       2.866326546053e-02       2.405440209759e+04 
       2.880344868509e-02       2.396916170621e+04 
       2.894390161338e-02       2.388356376226e+04 
       2.908463064315e-02       2.379789069058e+04 
       2.922564234856e-02       2.371196275226e+04 
       2.936694348601e-02       2.362585862685e+04 
       2.950854100022e-02       2.353955490521e+04 
       2.965044203056e-02       2.345313565060e+04 
       2.979265391760e-02       2.336651566636e+04 
       2.993518421003e-02       2.327979097325e+04 
       3.007804067177e-02       2.319286995100e+04 
       3.022123128945e-02       2.310584811322e+04 
       3.036476428019e-02       2.301867036926e+04 
       3.050864809973e-02       2.293136787572e+04 
       3.065289145090e-02       2.284400936010e+04 
       3.079750329247e-02       2.275650934153e+04 
       3.094249284841e-02       2.266892076243e+04 
       3.108786961757e-02       2.258129154775e+04 
       3.123364338374e-02       2.249354811491e+04 
       3.137982422629e-02       2.240573279012e+04 
       3.152642253117e-02       2.231785632882e+04 
       3.167344900254e-02       2.222985050929e+04 
       3.182091467485e-02       2.214188937287e+04 
       3.196883092557e-02       2.205389182391e+04 
       3.211720948851e-02       2.196583104606e+04 
       3.226606246777e-02       2.187770177418e+04 
       3.241540235240e-02       2.178952862068e+04 
       3.256524203176e-02       2.170140572620e+04 
       3.271559481167e-02       2.161326130730e+04 
       3.286647443138e-02       2.152513156988e+04 
       3.301789508137e-02       2.143692161966e+04 
       3.316987142213e-02       2.134878046779e+04 
       3.332241860384e-02       2.126061110645e+04 
       3.347555228717e-02       2.117244807654e+04 
       3.362928866513e-02       2.108424683248e+04 
       3.378364448609e-02       2.099610376101e+04 
       3.393863707812e-02       2.090802662249e+04 
       3.409428437457e-02       2.081979690122e+04 
       3.425060494114e-02       2.073181541856e+04 
       3.440761800447e-02       2.064383966957e+04 
       3.456534348230e-02       2.055581559770e+04 
       3.472380201543e-02       2.046788724385e+04 
       3.488301500145e-02       2.037996198914e+04 
       3.504300463057e-02       2.029208533127e+04 
       3.520379392347e-02       2.020426524801e+04 
       3.536540677145e-02       2.011646029303e+04 
       3.552786797911e-02       2.002875652985e+04 
       3.569120330952e-02       1.994109144140e+04 
       3.585543953229e-02       1.985347393980e+04 
       3.602060447467e-02       1.976592887841e+04 
       3.618672707591e-02       1.967839171928e+04 
       3.635383744506e-02       1.959093651798e+04 
       3.652196692271e-02       1.950356593248e+04 
       3.669114814666e-02       1.941623306518e+04 
       3.686141512208e-02       1.932895983185e+04 
       3.703280329650e-02       1.924168445987e+04 
       3.720534963983e-02       1.915458759926e+04 
       3.737909273013e-02       1.906743939677e+04 
       3.755407284533e-02       1.898044484116e+04 
       3.773033206161e-02       1.889346392292e+04 
       3.790791435896e-02       1.880650169921e+04 
       3.808686573443e-02       1.871962373284e+04 
       3.826723432402e-02       1.863279660748e+04 
       3.844907053371e-02       1.854606970996e+04 
       3.863242718067e-02       1.845924059572e+04 
       3.881735964547e-02       1.837257200944e+04 
       3.900392603645e-02       1.828589017278e+04 
       3.919218736731e-02       1.819930372369e+04 
       3.938220774927e-02       1.811278834034e+04 
       3.957405459921e-02       1.802618571864e+04 
       3.976779886545e-02       1.793965045132e+04 
       3.996351527289e-02       1.785317791744e+04 
       4.016128258965e-02       1.776667103626e+04 
       4.036118391729e-02       1.768015326320e+04 
       4.056330700733e-02       1.759372375093e+04 
       4.076774460686e-02       1.750718691804e+04 
       4.097459483643e-02       1.742068935424e+04 
       4.118396160394e-02       1.733420514598e+04 
       4.139595505869e-02       1.724765238906e+04 
       4.161069209015e-02       1.716107638545e+04 
       4.182829687693e-02       1.707440005008e+04 
       4.204890149208e-02       1.698773515209e+04 
       4.227264657144e-02       1.690097700433e+04 
       4.249968205335e-02       1.681415792696e+04 
       4.273016799858e-02       1.672723587176e+04 
       4.296427550130e-02       1.664019573456e+04 
       4.320218770297e-02       1.655305097861e+04 
       4.344410092347e-02       1.646575574645e+04 
       4.369022592578e-02       1.637834275790e+04 
       4.394078933307e-02       1.629071826211e+04 
       4.419603522061e-02       1.620293784977e+04 
       4.445622690844e-02       1.611494961402e+04 
       4.472164898525e-02       1.602670628771e+04 
       4.499260959963e-02       1.593822624880e+04 
       4.526944306109e-02       1.584947641146e+04 
       4.555251280154e-02       1.576041479579e+04 
       4.584221475718e-02       1.567095153702e+04 
       4.613898124287e-02       1.558125746617e+04 
       4.644328540521e-02       1.549110581008e+04 
       4.675564635818e-02       1.540049525117e+04 
       4.707663512719e-02       1.530938700772e+04 
       4.740688155425e-02       1.521784116940e+04 
       4.774708235035e-02       1.512559681603e+04 
       4.809801052347e-02       1.503282954016e+04 
       4.846052646280e-02       1.493935065470e+04 
       4.883559102614e-02       1.484506138316e+04 
       4.922428106111e-02       1.474995154999e+04 
       4.962780789661e-02       1.465391849816e+04 
       5.004753947607e-02       1.455696460670e+04 
       5.048502697570e-02       1.445865114113e+04 
       5.094203696969e-02       1.435921710177e+04 
       5.142059048352e-02       1.425836032091e+04 
       5.192301063012e-02       1.415588602964e+04 
       5.245198096889e-02       1.405165702362e+04 
       5.301061728020e-02       1.394534303701e+04 
       5.360255611517e-02       1.383670381288e+04 
       5.423206425068e-02       1.372536217259e+04 
       5.490417398698e-02       1.361080658285e+04 
       5.562484989870e-02       1.349258482500e+04 
       5.640119279138e-02       1.336990305000e+04 
       5.724168538623e-02       1.324181907662e+04 
       5.815647998430e-02       1.310715583337e+04 
       5.915771788292e-02       1.296426720432e+04 
       6.025984802820e-02       1.281100414526e+04 
       6.147986935897e-02       1.264442082383e+04 
       6.283734609969e-02       1.246068556369e+04 
       6.435393140945e-02       1.225452528826e+04 
       6.605200522105e-02       1.201926986253e+04 
       6.795199107547e-02       1.174680680146e+04 
       7.006820192122e-02       1.142835636852e+04 
       7.240394883073e-02       1.105614099388e+04 
       7.494795010916e-02       1.062612873262e+04 
       7.767459084459e-02       1.014101542337e+04 
       8.054887104571e-02       9.611562198557e+03 
       8.353377862175e-02       9.055689096908e+03 
       8.659646784609e-02       8.495286512661e+03 
       8.971124215438e-02       7.952491154770e+03 
       9.285970466484e-02       7.446391092082e+03 
       9.602945352340e-02       6.991031195161e+03 
       9.921245138384e-02       6.594608876147e+03 
       1.024036187299e-01       6.259613587222e+03 
       1.055997954294e-01       5.983580372572e+03 
       1.087990344033e-01       5.760091325664e+03 
       1.120001430056e-01       5.579853868753e+03 
       1.152023932380e-01       5.431823609032e+03 
       1.184053415913e-01       5.304279763381e+03 
       1.216087181232e-01       5.185846841850e+03 
       1.248123585632e-01       5.066496696618e+03 
       1.280161629006e-01       4.938368889073e+03 
       1.312200701782e-01       4.796376728419e+03 
       1.344240431695e-01       4.638462773661e+03 
       1.376280590703e-01       4.465489770675e+03 
       1.408321038462e-01       4.280757153706e+03 
       1.440361688000e-01       4.089288381372e+03 
       1.472402484881e-01       3.896989709673e+03 
       1.504443394537e-01       3.709844585980e+03 
       1.536484394585e-01       3.533206051921e+03 
       1.568525470135e-01       3.371324919206e+03 
       1.600566610952e-01       3.227010221843e+03 
       1.632607809712e-01       3.101552348425e+03 
       1.664649060942e-01       2.994776970391e+03 
       1.696690360365e-01       2.905226427602e+03 
       1.728731704501e-01       2.830427465385e+03 
       1.760773090415e-01       2.767211755734e+03 
       1.792814515560e-01       2.712027784225e+03 
       1.824855977677e-01       2.661563197011e+03 
       1.856897474730e-01       2.612685294509e+03 
       1.888939004860e-01       2.561986697468e+03 
       1.920980566361e-01       2.507313112830e+03 
       1.953022157650e-01       2.447438598117e+03 
       1.985063777261e-01       2.382101714457e+03 
       2.017105423824e-01       2.311945856609e+03 
       2.049147096059e-01       2.238291272287e+03 
       2.081188792768e-01       2.162889243708e+03 
       2.113230512828e-01       2.087663517067e+03 
       2.145272255183e-01       2.014440655983e+03 
       2.177314018842e-01       1.944808378044e+03 
       2.209355802870e-01       1.879987080148e+03 
       2.241397606387e-01       1.820780691442e+03 
