# Matter power spectrum P(k) at redshift z=0
# for k=1.03281e-05 to 168.065 h/Mpc,
# number of wavenumbers equal to 627
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.032805019604e-05       4.749753945093e+01 
       2.303220226661e-05       1.034180492971e+02 
       3.577987141424e-05       1.585692834443e+02 
       4.860441929036e-05       2.134691895825e+02 
       6.153974491321e-05       2.684265318743e+02 
       7.462057872594e-05       3.236819110558e+02 
       8.788278581840e-05       3.794473063353e+02 
       1.013636822436e-04       4.359212849292e+02 
       1.151023683912e-04       4.933004101261e+02 
       1.291400834113e-04       5.517819899868e+02 
       1.435205846950e-04       6.115694989471e+02 
       1.582905563698e-04       6.728758019631e+02 
       1.735000506293e-04       7.359263610212e+02 
       1.892029654067e-04       8.009602358808e+02 
       2.054575613591e-04       8.682351067869e+02 
       2.223270202260e-04       9.380292561339e+02 
       2.398800452333e-04       1.010643992681e+03 
       2.581915021382e-04       1.086406472602e+03 
       2.773430965275e-04       1.165674443412e+03 
       2.974240788109e-04       1.248838422894e+03 
       3.185319626650e-04       1.336323560984e+03 
       3.407732351342e-04       1.428593371123e+03 
       3.642640268361e-04       1.526152317905e+03 
       3.891306984919e-04       1.629547176598e+03 
       4.155102852438e-04       1.739363690012e+03 
       4.435507232494e-04       1.856230709285e+03 
       4.734107648063e-04       1.980809738734e+03 
       5.052594706416e-04       2.113790585004e+03 
       5.392751541473e-04       2.255878569916e+03 
       5.756436468994e-04       2.407777157384e+03 
       6.145557638476e-04       2.570166861463e+03 
       6.562038770645e-04       2.743678126082e+03 
       7.007775653068e-04       2.928863207525e+03 
       7.484583963623e-04       3.126163066150e+03 
       7.994140176656e-04       3.335882603306e+03 
       8.537918663008e-04       3.558169158107e+03 
       9.117129401066e-04       3.793003496543e+03 
       9.732661666146e-04       4.040207521891e+03 
       1.038503933853e-03       4.299459926262e+03 
       1.107439283544e-03       4.570324676563e+03 
       1.180045109711e-03       4.852278512558e+03 
