# Matter power spectrum P(k) at redshift z=0
# for k=1.02415e-05 to 159.711 h/Mpc,
# number of wavenumbers equal to 622
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.024149113753e-05       4.905128705206e+01 
       2.305429721528e-05       1.077812946314e+02 
       3.591128286875e-05       1.657064852451e+02 
       4.884667386228e-05       2.233844143953e+02 
       6.189525260485e-05       2.811494981830e+02 
       7.509266503414e-05       3.392636847411e+02 
       8.847573716794e-05       3.979589306968e+02 
       1.020828054938e-04       4.574549108670e+02 
       1.159540653999e-04       5.179684268140e+02 
       1.301319418838e-04       5.797192987601e+02 
       1.446614867835e-04       6.429348352428e+02 
       1.595908067235e-04       7.078534402125e+02 
       1.749715258053e-04       7.747278958569e+02 
       1.908592867315e-04       8.438284767745e+02 
       2.073142934423e-04       9.154461454483e+02 
       2.244018973430e-04       9.898955504619e+02 
       2.421932276502e-04       1.067518232231e+03 
       2.607658640845e-04       1.148685959381e+03 
       2.802045468237e-04       1.233803478416e+03 
       3.006019140024e-04       1.323311614219e+03 
       3.220592507443e-04       1.417689624063e+03 
       3.446872253504e-04       1.517456717944e+03 
       3.686065774835e-04       1.623173031043e+03 
       3.939487097266e-04       1.735438218097e+03 
       4.208561177180e-04       1.854888337024e+03 
       4.494825756360e-04       1.982189817127e+03 
       4.799929742747e-04       2.118029455128e+03 
       5.125626905946e-04       2.263101577893e+03 
       5.473763541476e-04       2.418089376923e+03 
       5.846258725083e-04       2.583644974446e+03 
       6.245075916717e-04       2.760366086748e+03 
       6.672185058676e-04       2.948774995314e+03 
       7.129515009135e-04       3.149302208349e+03 
       7.618897186920e-04       3.362280043874e+03 
       8.142002627750e-04       3.587947719082e+03 
       8.700276112467e-04       3.826467318988e+03 
       9.294872357236e-04       4.077943170078e+03 
       9.926600109711e-04       4.342430401377e+03 
       1.059588003931e-03       4.619919178704e+03 
       1.130272134230e-03       4.910284433247e+03 
       1.204672004429e-03       5.213211390142e+03 
       1.282707939684e-03       5.528126321927e+03 
       1.364265006316e-03       5.854146496751e+03 
       1.449198554954e-03       6.190194867003e+03 
