# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.03281e-05 to 168.065 h/Mpc,
# number of wavenumbers equal to 627
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       2.773430965275e-04       1.949707015072e+07       1.963502745148e+07       1.794411820840e+07       1.770407418759e+07       1.960333680044e+07       5.871905523201e+06 
       2.974240788109e-04       1.950413351618e+07       1.962959437120e+07       1.693522426200e+07       1.667250137765e+07       1.959385215123e+07       5.871888365851e+06 
       3.185319626650e-04       1.951174687162e+07       1.962358057473e+07       1.586250254218e+07       1.557764971753e+07       1.958328243720e+07       5.871875205063e+06 
       3.407732351342e-04       1.951991242186e+07       1.961693027274e+07       1.472945587381e+07       1.442366217741e+07       1.957150394792e+07       5.871866929382e+06 
       3.642640268361e-04       1.952861817311e+07       1.960958229404e+07       1.354188036300e+07       1.321711866213e+07       1.955837699398e+07       5.871864173024e+06 
       3.891306984919e-04       1.953783163945e+07       1.960147074452e+07       1.230841211642e+07       1.196759064939e+07       1.954374503124e+07       5.871866942592e+06 
       4.155102852438e-04       1.954750012744e+07       1.959252999578e+07       1.104108441554e+07       1.068819564707e+07       1.952743797581e+07       5.871874536242e+06 
       4.435507232494e-04       1.955753071085e+07       1.958268906716e+07       9.755808404930e+06       9.396058090229e+06       1.950926480827e+07       5.871884254127e+06 
       4.734107648063e-04       1.956779494507e+07       1.957187947446e+07       8.472696745499e+06       8.112582374668e+06       1.948901960682e+07       5.871891228129e+06 
       5.052594706416e-04       1.957811209259e+07       1.956003415914e+07       7.216047403270e+06       6.863342809604e+06       1.946647872845e+07       5.871886737657e+06 
       5.392751541473e-04       1.958823817273e+07       1.954709194417e+07       6.013793971008e+06       5.677393152799e+06       1.944140371664e+07       5.871855929797e+06 
       5.756436468994e-04       1.959786143772e+07       1.953299927106e+07       4.896192024091e+06       4.585744299251e+06       1.941354193562e+07       5.871775701235e+06 
       6.145557638476e-04       1.960660071313e+07       1.951771652528e+07       3.893528772254e+06       3.618819543822e+06       1.938263240234e+07       5.871612427847e+06 
       6.562038770645e-04       1.961399831189e+07       1.950121685692e+07       3.032779883320e+06       2.802808846406e+06       1.934840523540e+07       5.871316753189e+06 
       7.007775653068e-04       1.961954528037e+07       1.948349067874e+07       2.333374243575e+06       2.155165256424e+06       1.931058806147e+07       5.870822977578e+06 
       7.484583963623e-04       1.962267917943e+07       1.946454554972e+07       1.802663974748e+06       1.679915435613e+06       1.926890964597e+07       5.870041475894e+06 
       7.994140176656e-04       1.962284507695e+07       1.944440039309e+07       1.432197778817e+06       1.364018022730e+06       1.922309980744e+07       5.868862086231e+06 
       8.537918663008e-04       1.961952771604e+07       1.942308045051e+07       1.196364651851e+06       1.176461756819e+06       1.917289251065e+07       5.867152962451e+06 
       9.117129401066e-04       1.961230482235e+07       1.940060899823e+07       1.054988918969e+06       1.071754913425e+06       1.911802784170e+07       5.864766143919e+06 
       9.732661666146e-04       1.960090979266e+07       1.937699227431e+07       9.607222264394e+05       9.985703369176e+05       1.905824913417e+07       5.861550653675e+06 
       1.038503933853e-03       1.958525738518e+07       1.935221348287e+07       8.703475857007e+05       9.123649912729e+05       1.899331055558e+07       5.857365041478e+06 
       1.107439283544e-03       1.956546471617e+07       1.932622246093e+07       7.567547298381e+05       7.882177024070e+05       1.892298041063e+07       5.852096871528e+06 
       1.180045109711e-03       1.954183017589e+07       1.929893799579e+07       6.165250779148e+05       6.282805381527e+05       1.884705649317e+07       5.845678537165e+06 
       1.256255476740e-03       1.951479055270e+07       1.927025214974e+07       4.684278145626e+05       4.588545134150e+05       1.876538082575e+07       5.838099644907e+06 
       1.335968915180e-03       1.948480709445e+07       1.924001574400e+07       3.416826119329e+05       3.162439977476e+05       1.867783654818e+07       5.829395117611e+06 
       1.419053325084e-03       1.945237898842e+07       1.920811250895e+07       2.586394441459e+05       2.269851773753e+05       1.858441771118e+07       5.819663211258e+06 
       1.505351961276e-03       1.941799148681e+07       1.917449547886e+07       2.212258690915e+05       1.930094327394e+05       1.848526230359e+07       5.809054913123e+06 
       1.594689916696e-03       1.938199453398e+07       1.913910658428e+07       2.098949276288e+05       1.912012625174e+05       1.838057579505e+07       5.797734559474e+06 
       1.686880555832e-03       1.934461664642e+07       1.910192167478e+07       1.966374061522e+05       1.886028651265e+05       1.827066146001e+07       5.785875425110e+06 
       1.781731456218e-03       1.930595950115e+07       1.906294969763e+07       1.636808134774e+05       1.635792610307e+05       1.815590603449e+07       5.773643066952e+06 
       1.879049557331e-03       1.926599590855e+07       1.902222921338e+07       1.144676123143e+05       1.181020774700e+05       1.803676144044e+07       5.761170962748e+06 
       1.978645360489e-03       1.922459404262e+07       1.897982361277e+07       6.854813774968e+04       7.229421507416e+04       1.791372381880e+07       5.748533201099e+06 
       2.080336146643e-03       1.918157082437e+07       1.893581600396e+07       4.446440520238e+04       4.605312916488e+04       1.778731263332e+07       5.735722809013e+06 
       2.183948269588e-03       1.913676312355e+07       1.889030774880e+07       4.459603202508e+04       4.296454820034e+04       1.765805499210e+07       5.722647913953e+06 
       2.289318638138e-03       1.909010222419e+07       1.884340733328e+07       5.434558730471e+04       4.943383351093e+04       1.752646162270e+07       5.709157330442e+06 
       2.396295526949e-03       1.904165517419e+07       1.879522048886e+07       5.556760210331e+04       4.841396322127e+04       1.739300755940e+07       5.695091295698e+06 
       2.504738859621e-03       1.899163220628e+07       1.874584717209e+07       4.175750611595e+04       3.438924758877e+04       1.725812124296e+07       5.680345746160e+06 
       2.614520097276e-03       1.894032214130e+07       1.869537231888e+07       2.158206131464e+04       1.612323573899e+04       1.712217148861e+07       5.664913455648e+06 
       2.725521847824e-03       1.888802362521e+07       1.864387158678e+07       8.728258851771e+03       6.040968156833e+03       1.698547094379e+07       5.648896690928e+06 
       2.837637290282e-03       1.883496355444e+07       1.859140973305e+07       8.696775625415e+03       7.709003660602e+03       1.684827550938e+07       5.632474974026e+06 
       2.950769488169e-03       1.878126249252e+07       1.853805191920e+07       1.502825382865e+04       1.357081083662e+04       1.671079825477e+07       5.615851091587e+06 
       3.064830647705e-03       1.872693627299e+07       1.848386881164e+07       1.723376396579e+04       1.385456888376e+04       1.657321826356e+07       5.599190538320e+06 
       3.179741361193e-03       1.867192754091e+07       1.842893237994e+07       1.126352377579e+04       7.623577047196e+03       1.643568252414e+07       5.582575529925e+06 
       3.295429863612e-03       1.861616720405e+07       1.837332175166e+07       2.004175432561e+03       8.892517391728e+03       1.629851558601e+07       5.565991529845e+06 
       3.411831320882e-03       1.855962104641e+07       1.831711519918e+07      -3.403387380284e+03       2.188791104969e+04       1.616167450432e+07       5.549341328874e+06 
       3.528887161076e-03       1.850232349800e+07       1.826038705089e+07      -3.220658377571e+03       3.658370383142e+04       1.602530177936e+07       5.532489459876e+06 
       3.646544454633e-03       1.844438469566e+07       1.820320234913e+07      -1.695538867343e+03       4.287645857985e+04       1.588956527175e+07       5.515319626677e+06 
       3.764755345943e-03       1.838596443391e+07       1.814561822974e+07      -3.086369900927e+03       3.960501300869e+04       1.575460589056e+07       5.497784129275e+06 
       3.883476536134e-03       1.832722720335e+07       1.808767867451e+07      -6.630824735488e+03       3.335830848986e+04       1.562053460015e+07       5.479926582636e+06 
       4.002668815275e-03       1.826830052436e+07       1.802942182075e+07      -7.999453458061e+03       3.096752521741e+04       1.548744119200e+07       5.461869572541e+06 
       4.122296641197e-03       1.820923847737e+07       1.797087536610e+07      -4.897516201032e+03       3.341906173330e+04       1.535539259349e+07       5.443766970737e+06 
       4.242327761559e-03       1.815002954120e+07       1.791206936443e+07       2.460089159831e+01       3.632813491911e+04       1.522444633058e+07       5.425748945597e+06 
       4.362732875585e-03       1.809061858837e+07       1.785303450706e+07       2.166046885415e+03       3.544768859196e+04       1.509465089485e+07       5.407874853879e+06 
       4.483485331834e-03       1.803094134720e+07       1.779379950229e+07       9.335486154314e+01       3.105228261130e+04       1.496604481790e+07       5.390116059799e+06 
       4.604560858490e-03       1.797097038340e+07       1.773439762495e+07      -3.182749074818e+03       2.697094356783e+04       1.483866253105e+07       5.372377675816e+06 
       4.725937322854e-03       1.791072864297e+07       1.767485935524e+07      -2.128323160750e+04      -2.164922409264e+04       1.471252889625e+07       5.354538999345e+06 
       4.847594516948e-03       1.785029027198e+07       1.761521408663e+07      -2.016018666543e+04      -2.050686830878e+04       1.458766004755e+07       5.336514230296e+06 
       4.969513966394e-03       1.778975294553e+07       1.755548382004e+07      -1.912331029509e+04      -1.945207419619e+04       1.446405883367e+07       5.318276658574e+06 
       5.091678760017e-03       1.772920806463e+07       1.749568538361e+07      -1.816255691957e+04      -1.847466849383e+04       1.434171666395e+07       5.299877863281e+06 
       5.214073397853e-03       1.766872710098e+07       1.743584567054e+07      -1.726810625921e+04      -1.756471794418e+04       1.422062665782e+07       5.281428556403e+06 
       5.336683655489e-03       1.760831322525e+07       1.737596790841e+07      -1.643155688657e+04      -1.671372069149e+04       1.410075681527e+07       5.263045030623e+06 
       5.459496462900e-03       1.754794094599e+07       1.731606949247e+07      -1.564675810143e+04      -1.591543698357e+04       1.398208186841e+07       5.244811668801e+06 
       5.582499796130e-03       1.748756342104e+07       1.725616660352e+07      -1.490987635213e+04      -1.516595353951e+04       1.386457197600e+07       5.226744964788e+06 
       5.705682580377e-03       1.742713605787e+07       1.719627161454e+07      -1.421876690876e+04      -1.446305358768e+04       1.374819155823e+07       5.208790432932e+06 
       5.829034603185e-03       1.736664635721e+07       1.713639972452e+07      -1.357195213640e+04      -1.380519400593e+04       1.363290594075e+07       5.190851516292e+06 
       5.952546436608e-03       1.730612169518e+07       1.707656834284e+07      -1.296761821769e+04      -1.319050124218e+04       1.351868137185e+07       5.172833727631e+06 
       6.076209367341e-03       1.724561206133e+07       1.701678700101e+07      -1.240301437161e+04      -1.261616997869e+04       1.340547824146e+07       5.154683294403e+06 
       6.200015333933e-03       1.718518129236e+07       1.695706795837e+07      -1.187442953769e+04      -1.207843971460e+04       1.329326029249e+07       5.136412202176e+06 
       6.323956870295e-03       1.712487899971e+07       1.689742052329e+07      -1.137765552425e+04      -1.157305762152e+04       1.318199123423e+07       5.118090586633e+06 
       6.448027054813e-03       1.706472214557e+07       1.683784809529e+07      -1.090870836015e+04      -1.109599953227e+04       1.307163278464e+07       5.099814736531e+06 
       6.572219464453e-03       1.700470389357e+07       1.677836009996e+07      -1.046445813300e+04      -1.064409940728e+04       1.296215524230e+07       5.081669723322e+06 
       6.696528133324e-03       1.694479356801e+07       1.671896325130e+07      -1.004294305924e+04      -1.021536272242e+04       1.285353078248e+07       5.063692263003e+06 
       6.820947515217e-03       1.688495485180e+07       1.665966193753e+07      -9.643252408811e+03      -9.808848800979e+03       1.274573396251e+07       5.045857698291e+06 
       6.945472449693e-03       1.682516627943e+07       1.660046108030e+07      -9.265067961838e+03      -9.424211815007e+03       1.263874416188e+07       5.028094232877e+06 
       7.070098131363e-03       1.676543499557e+07       1.654136918591e+07      -8.908073412811e+03      -9.061109898931e+03       1.253254724973e+07       5.010317032394e+06 
       7.194820082006e-03       1.670578304131e+07       1.648238637562e+07      -8.571474932977e+03      -8.718725453646e+03       1.242712600627e+07       4.992462520041e+06 
       7.319634125252e-03       1.664625170928e+07       1.642351965562e+07      -8.253818153859e+03      -8.395582240004e+03       1.232247121403e+07       4.974519959902e+06 
       7.444536363557e-03       1.658687908892e+07       1.636477546779e+07      -7.953146684737e+03      -8.089703839728e+03       1.221857522742e+07       4.956532778494e+06 
       7.569523157240e-03       1.652767998728e+07       1.630615305430e+07      -7.667381633973e+03      -7.798993065645e+03       1.211542675783e+07       4.938576625597e+06 
       7.694591105379e-03       1.646865064802e+07       1.624765510081e+07      -7.394762931945e+03      -7.521673239554e+03       1.201301784560e+07       4.920728409103e+06 
       7.819737028381e-03       1.640977199436e+07       1.618928621578e+07      -7.134144967894e+03      -7.256583597678e+03       1.191134258921e+07       4.903032860551e+06 
       7.944957952062e-03       1.635101917411e+07       1.613105111504e+07      -6.885036499906e+03      -7.003218929447e+03       1.181039518464e+07       4.885484501166e+06 
       8.070251093088e-03       1.629236707834e+07       1.607294737474e+07      -6.647395670617e+03      -6.761524314279e+03       1.171016418768e+07       4.868030070273e+06 
       8.195613845656e-03       1.623382093986e+07       1.601498653531e+07      -6.421292470795e+03      -6.531557583197e+03       1.161064748452e+07       4.850599251975e+06 
       8.321043769281e-03       1.617539513534e+07       1.595717062716e+07      -6.206565259548e+03      -6.313145610567e+03       1.151183535442e+07       4.833130665583e+06 
       8.446538577606e-03       1.611711228859e+07       1.589949921992e+07      -6.002635552304e+03      -6.105699151847e+03       1.141371502840e+07       4.815600244039e+06 
       8.572096128126e-03       1.605899890280e+07       1.584197480865e+07      -5.808532527696e+03      -5.908237429533e+03       1.131627489769e+07       4.798032595829e+06 
       8.697714412740e-03       1.600107112622e+07       1.578459932343e+07      -5.623097434863e+03      -5.719592528277e+03       1.121950229238e+07       4.780487680567e+06 
       8.823391549072e-03       1.594332597781e+07       1.572737114432e+07      -5.445267379606e+03      -5.538693134579e+03       1.112338206919e+07       4.763032702256e+06 
       8.949125772477e-03       1.588575215034e+07       1.567029465095e+07      -5.274312853402e+03      -5.364802035775e+03       1.102790323536e+07       4.745714731026e+06 
       9.074915428676e-03       1.582832451278e+07       1.561336657447e+07      -5.109918192358e+03      -5.197596379095e+03       1.093305040867e+07       4.728537431095e+06 
       9.200758966964e-03       1.577102989280e+07       1.555659220091e+07      -4.952105888690e+03      -5.037091959407e+03       1.083881522508e+07       4.711464921199e+06 
       9.326654933949e-03       1.571385709048e+07       1.549996693208e+07      -4.801022184491e+03      -4.883428626490e+03       1.074518433477e+07       4.694434452857e+06 
       9.452601967765e-03       1.565682011981e+07       1.544349775807e+07      -4.656712011757e+03      -4.736645302488e+03       1.065215415768e+07       4.677390508140e+06 
       9.578598792722e-03       1.559993203652e+07       1.538718027737e+07      -4.518955689098e+03      -4.596516567545e+03       1.055971574242e+07       4.660303304532e+06 
       9.704644214363e-03       1.554321672995e+07       1.533101949042e+07      -4.387250305382e+03      -4.462534176855e+03       1.046786886723e+07       4.643186527273e+06 
       9.830737114890e-03       1.548668459617e+07       1.527501242888e+07      -4.260912248743e+03      -4.334009531639e+03       1.037661088838e+07       4.626085970358e+06 
       9.956876448920e-03       1.543033586397e+07       1.521915833050e+07      -4.139266199926e+03      -4.210262720985e+03       1.028594357208e+07       4.609060598140e+06 
       1.008306123957e-02       1.537416180530e+07       1.516345890700e+07      -4.021819818416e+03      -4.090797173167e+03       1.019587341413e+07       4.592155985325e+06 
       1.020929057479e-02       1.531814202789e+07       1.510791059873e+07      -3.908350925200e+03      -3.975386742685e+03       1.010640637647e+07       4.575382450023e+06 
       1.033556360402e-02       1.526226386167e+07       1.505251668808e+07      -3.798884386369e+03      -3.864052583966e+03       1.001755577245e+07       4.558714475066e+06 
       1.046187953504e-02       1.520652245007e+07       1.499728013379e+07      -3.693565247447e+03      -3.756936201765e+03       9.929337038004e+06       4.542101483843e+06 
       1.058823763104e-02       1.515091429524e+07       1.494219335619e+07      -3.592494163024e+03      -3.654134819804e+03       9.841761377609e+06       4.525488776152e+06 
       1.071463720797e-02       1.509546002090e+07       1.488726583316e+07      -3.495608944983e+03      -3.555583038857e+03       9.754851887544e+06       4.508848320877e+06 
       1.084107763194e-02       1.504016920178e+07       1.483249161062e+07      -3.402637279428e+03      -3.461005455664e+03       9.668623501840e+06       4.492183209826e+06 
       1.096755831698e-02       1.498505663433e+07       1.477787453582e+07      -3.313159291205e+03      -3.369979339194e+03       9.583097541229e+06       4.475531196127e+06 
       1.109407872281e-02       1.493012094953e+07       1.472340993699e+07      -3.226726777164e+03      -3.282053808730e+03       9.498290235325e+06       4.458942564700e+06 
       1.122063835282e-02       1.487535542322e+07       1.466909899506e+07      -3.142995493007e+03      -3.196882154440e+03       9.414221045646e+06       4.442460310318e+06 
       1.134723675222e-02       1.482075296179e+07       1.461494677294e+07      -3.061801738157e+03      -3.114298384993e+03       9.330910727357e+06       4.426101407948e+06 
       1.147387350626e-02       1.476629455000e+07       1.456094680820e+07      -2.983160446805e+03      -3.034315225198e+03       9.248371834360e+06       4.409845607991e+06 
       1.160054823865e-02       1.471197566265e+07       1.450710202557e+07      -2.907192476300e+03      -2.957051446496e+03       9.166620810129e+06       4.393650781559e+06 
       1.172726060996e-02       1.465779270450e+07       1.445340679083e+07      -2.834006564828e+03      -2.882613747572e+03       9.085666672728e+06       4.377467847872e+06 
       1.185401031632e-02       1.460376113036e+07       1.439986809562e+07      -2.763605678157e+03      -2.811003172380e+03       9.005523692465e+06       4.361268134436e+06 
       1.198079708801e-02       1.454988983785e+07       1.434648256541e+07      -2.695841138809e+03      -2.742069180762e+03       8.926197067706e+06       4.345050167912e+06 
       1.210762068831e-02       1.449618573503e+07       1.429324723143e+07      -2.630443682603e+03      -2.675540757385e+03       8.847689478997e+06       4.328842231043e+06 
       1.223448091234e-02       1.444265530648e+07       1.424016583401e+07      -2.567107445185e+03      -2.611110425003e+03       8.770004673235e+06       4.312690176127e+06 
       1.236137758600e-02       1.438929219080e+07       1.418723605316e+07      -2.505582569580e+03      -2.548526808228e+03       8.693139980769e+06       4.296633439665e+06 
       1.248831056502e-02       1.433608644731e+07       1.413445826265e+07      -2.445744809785e+03      -2.487664244900e+03       8.617091658229e+06       4.280689218780e+06 
       1.261527973399e-02       1.428302475176e+07       1.408182931779e+07      -2.387602084068e+03      -2.428529298357e+03       8.541851356391e+06       4.264844029912e+06 
       1.274228500561e-02       1.423010459714e+07       1.402935280245e+07      -2.331248812943e+03      -2.371215102884e+03       8.467412221803e+06       4.249062975864e+06 
       1.286932631984e-02       1.417732566355e+07       1.397702852626e+07      -2.276784901860e+03      -2.315820305105e+03       8.393763143449e+06       4.233303161143e+06 
       1.299640364318e-02       1.412469063509e+07       1.392485256907e+07      -2.224237890959e+03      -2.262371216695e+03       8.320889012519e+06       4.217533598354e+06 
       1.312351696804e-02       1.407221311521e+07       1.387282881788e+07      -2.173526769399e+03      -2.210785669686e+03       8.248777476987e+06       4.201751594124e+06 
       1.325066631210e-02       1.401989962705e+07       1.382095631095e+07      -2.124474312439e+03      -2.160885331523e+03       8.177412212898e+06       4.185979941560e+06 
       1.337785171775e-02       1.396775038032e+07       1.376923179056e+07      -2.076863378017e+03      -2.112452017923e+03       8.106774477064e+06       4.170256808208e+06 
       1.350507325154e-02       1.391576599625e+07       1.371765933354e+07      -2.030510705296e+03      -2.065301513550e+03       8.036849087872e+06       4.154620239706e+06 
       1.363233100377e-02       1.386393375478e+07       1.366623380602e+07      -1.985318593651e+03      -2.019335198860e+03       7.967615270081e+06       4.139086687406e+06 
       1.375962508796e-02       1.381224786405e+07       1.361495813504e+07      -1.941291054945e+03      -1.974556230311e+03       7.899056680208e+06       4.123648434621e+06 
       1.388695564054e-02       1.376070323535e+07       1.356383256399e+07      -1.898501244699e+03      -1.931036929799e+03       7.831155497509e+06       4.108275005214e+06 
       1.401432282042e-02       1.370929370570e+07       1.351285122829e+07      -1.857033218251e+03      -1.888860525930e+03       7.763890793421e+06       4.092926368453e+06 
       1.414172680871e-02       1.365803078877e+07       1.346202030669e+07      -1.816924315336e+03      -1.848063581466e+03       7.697248703986e+06       4.077576110384e+06 
       1.426916780839e-02       1.360691634729e+07       1.341133391959e+07      -1.778129166491e+03      -1.808599950239e+03       7.631209100597e+06       4.062216628151e+06 
       1.439664604410e-02       1.355596167216e+07       1.336079654612e+07      -1.740527768083e+03      -1.770348913020e+03       7.565758173436e+06       4.046868042263e+06 
       1.452416176184e-02       1.350516524693e+07       1.331040355888e+07      -1.703962769776e+03      -1.733152427661e+03       7.500877609980e+06       4.031563294121e+06 
       1.454123820656e-02       1.349837787486e+07       1.330366926752e+07      -1.699137788894e+03      -1.728244241852e+03       7.492234093634e+06       4.029519971527e+06 
       1.465171522884e-02       1.345452577645e+07       1.326015607864e+07      -1.668296173581e+03      -1.696871861295e+03       7.436552969371e+06       4.016336451885e+06 
       1.477930673332e-02       1.340403725688e+07       1.321005430558e+07      -1.633451961109e+03      -1.661430596263e+03       7.372770001107e+06       4.001205465465e+06 
       1.490693658439e-02       1.335368825860e+07       1.316009423819e+07      -1.599430503043e+03      -1.626828422993e+03       7.309512823050e+06       3.986163287738e+06 
       1.503460511192e-02       1.330347858892e+07       1.311028015825e+07      -1.566289171702e+03      -1.593122168012e+03       7.246770700164e+06       3.971185006768e+06 
       1.516231266642e-02       1.325340242449e+07       1.306060715741e+07      -1.534098095891e+03      -1.560381407362e+03       7.184528489677e+06       3.956234714372e+06 
       1.529005961899e-02       1.320346785660e+07       1.301107948445e+07      -1.502894565488e+03      -1.528642907649e+03       7.122776645996e+06       3.941287171475e+06 
       1.541784636125e-02       1.315367637539e+07       1.296169221878e+07      -1.472653454096e+03      -1.497881017878e+03       7.061500831028e+06       3.926334114036e+06 
       1.554567330534e-02       1.310403840637e+07       1.291244965936e+07      -1.443290763644e+03      -1.468011257535e+03       7.000692507943e+06       3.911392468797e+06 
       1.567354088389e-02       1.305455531240e+07       1.286335112311e+07      -1.414690587202e+03      -1.438917254624e+03       6.940340489154e+06       3.896492163975e+06 
       1.580144955002e-02       1.300522179390e+07       1.281439261653e+07      -1.386746855649e+03      -1.410492499031e+03       6.880432393431e+06       3.881662915878e+06 
       1.592939977743e-02       1.295603460941e+07       1.276557608344e+07      -1.359400265007e+03      -1.382677282054e+03       6.820959543637e+06       3.866922493796e+06 
       1.605739206038e-02       1.290699169827e+07       1.271690571731e+07      -1.332650733495e+03      -1.355471138387e+03       6.761914522848e+06       3.852268078828e+06 
       1.618542691383e-02       1.285808106340e+07       1.266837368209e+07      -1.306542809397e+03      -1.328918222934e+03       6.703284484572e+06       3.837674396188e+06 
       1.631350487348e-02       1.280931247411e+07       1.261999051499e+07      -1.281135081747e+03      -1.303076769261e+03       6.645066287076e+06       3.823113695950e+06 
       1.644162649592e-02       1.276067914280e+07       1.257174554067e+07      -1.256460491646e+03      -1.277979333982e+03       6.587246766025e+06       3.808558442486e+06 
       1.656979235872e-02       1.271218287373e+07       1.252363498491e+07      -1.232505350253e+03      -1.253611865820e+03       6.529816891213e+06       3.794000556479e+06 
       1.669800306062e-02       1.266383350105e+07       1.247566422186e+07      -1.209208775284e+03      -1.229913149186e+03       6.472772595349e+06       3.779454829848e+06 
       1.682625922166e-02       1.261563396888e+07       1.242783392318e+07      -1.186483228675e+03      -1.206795324589e+03       6.416108303741e+06       3.764948516271e+06 
       1.695456148337e-02       1.256758049168e+07       1.238014140199e+07      -1.164247096076e+03      -1.184176470793e+03       6.359817518689e+06       3.750508880039e+06 
       1.708291050895e-02       1.251966763263e+07       1.233258523871e+07      -1.142453464763e+03      -1.162009387399e+03       6.303895416534e+06       3.736151636699e+06 
       1.721130698354e-02       1.247189037909e+07       1.228516619347e+07      -1.121102159766e+03      -1.140293626771e+03       6.248339107862e+06       3.721873808404e+06 
       1.733975161439e-02       1.242424133297e+07       1.223787946896e+07      -1.100229023295e+03      -1.119064758225e+03       6.193144334614e+06       3.707653822860e+06 
       1.746824513114e-02       1.237673595177e+07       1.219074273047e+07      -1.079882891096e+03      -1.098371379452e+03       6.138318391109e+06       3.693468664059e+06 
       1.759678828606e-02       1.232935652312e+07       1.214373408655e+07      -1.060091557043e+03      -1.078240994047e+03       6.083851310996e+06       3.679289760024e+06 
       1.772538185438e-02       1.228212028140e+07       1.209686729185e+07      -1.040848304527e+03      -1.058666651493e+03       6.029750799938e+06       3.665114338388e+06 
       1.785402663454e-02       1.223502598758e+07       1.205013647137e+07      -1.022106625055e+03      -1.039601591933e+03       5.976016667508e+06       3.650952577169e+06 
       1.798272344852e-02       1.218807259748e+07       1.200353839925e+07      -1.003798602827e+03      -1.020977665463e+03       5.922651060290e+06       3.636828032368e+06 
       1.811147314216e-02       1.214125947150e+07       1.195707398836e+07      -9.858608887800e+02      -1.002731308047e+03       5.869659243833e+06       3.622766337042e+06 
       1.824027658554e-02       1.209459136575e+07       1.191075155833e+07      -9.682578177040e+02      -9.848266618374e+02       5.817050990619e+06       3.608784620983e+06 
       1.836913467332e-02       1.204805610959e+07       1.186456312299e+07      -9.509893912587e+02      -9.672635217748e+02       5.764829390402e+06       3.594877755240e+06 
