# Matter power spectrum P(k) at redshift z=0
# for k=1.03281e-05 to 168.065 h/Mpc,
# number of wavenumbers equal to 627
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.032805019604e-05       4.748569564576e+01 
       2.303220226661e-05       1.033923310048e+02 
       3.577987141424e-05       1.585300052384e+02 
       4.860441929036e-05       2.134165897175e+02 
       6.153974491321e-05       2.683608252120e+02 
       7.462057872594e-05       3.236033121774e+02 
       8.788278581840e-05       3.793560431010e+02 
       1.013636822436e-04       4.358176024781e+02 
       1.151023683912e-04       4.931845885972e+02 
       1.291400834113e-04       5.516543487252e+02 
       1.435205846950e-04       6.114304085973e+02 
       1.582905563698e-04       6.727256988654e+02 
       1.735000506293e-04       7.357657650664e+02 
       1.892029654067e-04       8.007897610252e+02 
       2.054575613591e-04       8.680554870996e+02 
       2.223270202260e-04       9.378413705481e+02 
       2.398800452333e-04       1.010448891833e+03 
       2.581915021382e-04       1.086205409247e+03 
       2.773430965275e-04       1.165468917476e+03 
       2.974240788109e-04       1.248630227828e+03 
       3.185319626650e-04       1.336114831294e+03 
       3.407732351342e-04       1.428386641818e+03 
       3.642640268361e-04       1.525950593575e+03 
       3.891306984919e-04       1.629354006989e+03 
       4.155102852438e-04       1.739183231899e+03 
       4.435507232494e-04       1.856067822281e+03 
       4.734107648063e-04       1.980670046615e+03 
       5.052594706416e-04       2.113680546194e+03 
       5.392751541473e-04       2.255805525530e+03 
       5.756436468994e-04       2.407749351020e+03 
       6.145557638476e-04       2.570193422484e+03 
       6.562038770645e-04       2.743769010530e+03 
       7.007775653068e-04       2.929029098320e+03 
       7.484583963623e-04       3.126415223977e+03 
       7.994140176656e-04       3.336232719150e+03 
       8.537918663008e-04       3.558629219848e+03 
       9.117129401066e-04       3.793585721300e+03 
       9.732661666146e-04       4.040924423493e+03 
       1.038503933853e-03       4.300324510094e+03 
       1.107439283544e-03       4.571350790790e+03 
       1.180045109711e-03       4.853481281415e+03 
       1.256255476740e-03       5.146131179298e+03 
       1.335968915180e-03       5.448640629963e+03 
       1.419053325084e-03       5.760316961232e+03 
       1.505351961276e-03       6.080443187004e+03 
       1.594689916696e-03       6.408226697072e+03 
       1.686880555832e-03       6.742815034904e+03 
       1.781731456218e-03       7.083294192856e+03 
       1.879049557331e-03       7.428682639593e+03 
       1.978645360489e-03       7.777936922409e+03 
       2.080336146643e-03       8.129979245833e+03 
       2.183948269588e-03       8.483749734189e+03 
       2.289318638138e-03       8.838277396457e+03 
       2.396295526949e-03       9.192742725076e+03 
       2.504738859621e-03       9.546520983771e+03 
       2.614520097276e-03       9.899157633916e+03 
       2.725521847824e-03       1.025032042650e+04 
       2.837637290282e-03       1.059971506655e+04 
       2.950769488169e-03       1.094702676507e+04 
       3.064830647705e-03       1.129188956488e+04 
       3.179741361193e-03       1.163388900437e+04 
       3.295429863612e-03       1.197261111794e+04 
       3.411831320882e-03       1.230769065078e+04 
       3.528887161076e-03       1.263885911649e+04 
       3.646544454633e-03       1.296596925808e+04 
       3.764755345943e-03       1.328898076115e+04 
       3.883476536134e-03       1.360791168101e+04 
       4.002668815275e-03       1.392278312805e+04 
       4.122296641197e-03       1.423355587878e+04 
       4.242327761559e-03       1.454012264495e+04 
       4.362732875585e-03       1.484231996096e+04 
       4.483485331834e-03       1.513996575814e+04 
       4.604560858490e-03       1.543292706269e+04 
       4.725937322854e-03       1.572114795603e+04 
       4.847594516948e-03       1.600466392145e+04 
       4.969513966394e-03       1.628356856887e+04 
       5.091678760017e-03       1.655797112886e+04 
       5.214073397853e-03       1.682797523953e+04 
       5.336683655489e-03       1.709358177671e+04 
       5.459496462900e-03       1.735475058295e+04 
       5.582499796130e-03       1.761140053366e+04 
       5.705682580377e-03       1.786344550909e+04 
       5.829034603185e-03       1.811085112630e+04 
       5.952546436608e-03       1.835365665289e+04 
       6.076209367341e-03       1.859194921655e+04 
       6.200015333933e-03       1.882585589455e+04 
       6.323956870295e-03       1.905549047414e+04 
       6.448027054813e-03       1.928091259584e+04 
       6.572219464453e-03       1.950214115420e+04 
       6.696528133324e-03       1.971914509655e+04 
       6.820947515217e-03       1.993187519753e+04 
       6.945472449693e-03       2.014030637377e+04 
       7.070098131363e-03       2.034447113340e+04 
       7.194820082006e-03       2.054443286953e+04 
       7.319634125252e-03       2.074030450411e+04 
       7.444536363557e-03       2.093220065304e+04 
       7.569523157240e-03       2.112018994083e+04 
       7.694591105379e-03       2.130430427983e+04 
       7.819737028381e-03       2.148454100766e+04 
       7.944957952062e-03       2.166088038180e+04 
       8.070251093088e-03       2.183329438252e+04 
       8.195613845656e-03       2.200182677394e+04 
       8.321043769281e-03       2.216653982293e+04 
       8.446538577606e-03       2.232751761103e+04 
       8.572096128126e-03       2.248485955879e+04 
       8.697714412740e-03       2.263864482418e+04 
       8.823391549072e-03       2.278890713690e+04 
       8.949125772477e-03       2.293566155028e+04 
       9.074915428676e-03       2.307888275173e+04 
       9.200758966964e-03       2.321857471325e+04 
       9.326654933949e-03       2.335473935925e+04 
       9.452601967765e-03       2.348744683559e+04 
       9.578598792722e-03       2.361676196347e+04 
       9.704644214363e-03       2.374278486552e+04 
       9.830737114890e-03       2.386558041386e+04 
       9.956876448920e-03       2.398518937022e+04 
       1.008306123957e-02       2.410162949024e+04 
       1.020929057479e-02       2.421488264582e+04 
       1.033556360402e-02       2.432495146022e+04 
       1.046187953504e-02       2.443185735121e+04 
       1.058823763104e-02       2.453561937594e+04 
       1.071463720797e-02       2.463633202557e+04 
       1.084107763194e-02       2.473405411861e+04 
       1.096755831698e-02       2.482886597554e+04 
       1.109407872281e-02       2.492079962919e+04 
       1.122063835282e-02       2.500987450548e+04 
       1.134723675222e-02       2.509610943597e+04 
       1.147387350626e-02       2.517948091836e+04 
       1.160054823865e-02       2.526000985293e+04 
       1.172726060996e-02       2.533771441585e+04 
       1.185401031632e-02       2.541267560299e+04 
       1.198079708801e-02       2.548495132351e+04 
       1.210762068831e-02       2.555459519689e+04 
       1.223448091234e-02       2.562166419675e+04 
       1.236137758600e-02       2.568617344933e+04 
       1.248831056502e-02       2.574812744051e+04 
       1.261527973399e-02       2.580751650756e+04 
       1.274228500561e-02       2.586436607979e+04 
       1.286932631984e-02       2.591870555820e+04 
       1.299640364318e-02       2.597057155265e+04 
       1.312351696804e-02       2.602003993113e+04 
       1.325066631210e-02       2.606716307271e+04 
       1.337785171775e-02       2.611197278541e+04 
       1.350507325154e-02       2.615450632991e+04 
       1.363233100377e-02       2.619475235457e+04 
       1.375962508796e-02       2.623272474450e+04 
       1.388695564054e-02       2.626843685950e+04 
       1.401432282042e-02       2.630189408251e+04 
       1.414172680871e-02       2.633316614926e+04 
       1.426916780839e-02       2.636228499123e+04 
       1.439664604410e-02       2.638932033879e+04 
       1.452416176184e-02       2.641429498953e+04 
       1.454123820656e-02       2.641749187925e+04 
       1.465171522884e-02       2.643723574450e+04 
       1.477930673332e-02       2.645815254281e+04 
       1.490693658439e-02       2.647703343260e+04 
       1.503460511192e-02       2.649390799219e+04 
       1.516231266642e-02       2.650878059355e+04 
       1.529005961899e-02       2.652170810115e+04 
       1.541784636125e-02       2.653271977529e+04 
       1.554567330534e-02       2.654188163849e+04 
       1.567354088389e-02       2.654922620849e+04 
       1.580144955002e-02       2.655476082645e+04 
       1.592939977743e-02       2.655850302999e+04 
       1.605739206038e-02       2.656047513329e+04 
       1.618542691383e-02       2.656065627501e+04 
       1.631350487348e-02       2.655911266661e+04 
       1.644162649592e-02       2.655583890558e+04 
       1.656979235872e-02       2.655086409612e+04 
       1.669800306062e-02       2.654425207735e+04 
       1.682625922166e-02       2.653603975344e+04 
       1.695456148337e-02       2.652623783857e+04 
       1.708291050895e-02       2.651485140272e+04 
       1.721130698354e-02       2.650188770105e+04 
       1.733975161439e-02       2.648734087368e+04 
       1.746824513114e-02       2.647130200547e+04 
       1.759678828606e-02       2.645371596615e+04 
       1.772538185438e-02       2.643467788055e+04 
       1.785402663454e-02       2.641420320602e+04 
       1.798272344852e-02       2.639230988542e+04 
       1.811147314216e-02       2.636901999666e+04 
       1.824027658554e-02       2.634438018253e+04 
       1.836913467332e-02       2.631836324510e+04 
       1.849804832510e-02       2.629097657012e+04 
       1.862701848588e-02       2.626223920010e+04 
       1.875604612641e-02       2.623219389166e+04 
       1.888513224365e-02       2.620087774848e+04 
       1.901427786124e-02       2.616831025616e+04 
       1.914348402993e-02       2.613451755615e+04 
       1.927275182808e-02       2.609953612077e+04 
       1.940208236219e-02       2.606338192466e+04 
       1.953147676737e-02       2.602600473059e+04 
       1.966093620793e-02       2.598748728112e+04 
       1.979046187793e-02       2.594779075626e+04 
       1.992005500173e-02       2.590697745370e+04 
       2.004971683462e-02       2.586507942057e+04 
       2.017944866345e-02       2.582208907548e+04 
       2.030925180723e-02       2.577809094964e+04 
       2.043912761783e-02       2.573301286953e+04 
       2.056907748067e-02       2.568691643003e+04 
       2.069910281538e-02       2.563987757405e+04 
       2.082920507659e-02       2.559182501248e+04 
       2.095938575463e-02       2.554276107804e+04 
       2.108964637635e-02       2.549274954732e+04 
       2.121998850592e-02       2.544179963393e+04 
       2.135041374560e-02       2.539000332753e+04 
       2.148092373669e-02       2.533731563314e+04 
       2.161152016033e-02       2.528372983158e+04 
       2.174220473845e-02       2.522926051263e+04 
       2.187297923470e-02       2.517401387900e+04 
       2.200384545541e-02       2.511791304159e+04 
       2.213480525061e-02       2.506108275457e+04 
       2.226586051503e-02       2.500328389728e+04 
       2.239701318917e-02       2.494480132401e+04 
       2.252826526041e-02       2.488553675190e+04 
       2.265961876412e-02       2.482552494913e+04 
       2.279107578484e-02       2.476493661816e+04 
       2.292263845746e-02       2.470348310538e+04 
       2.305430896848e-02       2.464146942317e+04 
       2.318608955727e-02       2.457872423156e+04 
       2.331798251742e-02       2.451528589865e+04 
       2.344999019804e-02       2.445120863349e+04 
       2.358211500525e-02       2.438650421634e+04 
       2.371435940353e-02       2.432118819618e+04 
       2.384672591729e-02       2.425532427665e+04 
       2.397921713239e-02       2.418883533189e+04 
       2.411183569771e-02       2.412179473513e+04 
       2.424458432682e-02       2.405419836483e+04 
       2.437746579969e-02       2.398602623127e+04 
       2.451048296440e-02       2.391732320791e+04 
       2.464363873899e-02       2.384812530211e+04 
       2.477693611329e-02       2.377841427676e+04 
       2.491037815092e-02       2.370823469592e+04 
       2.504396799120e-02       2.363759932108e+04 
       2.517770885130e-02       2.356651987074e+04 
       2.531160402831e-02       2.349495571925e+04 
       2.544565690146e-02       2.342296995632e+04 
       2.557987093444e-02       2.335055692211e+04 
       2.571424967770e-02       2.327766522254e+04 
       2.584879677095e-02       2.320446004820e+04 
       2.598351594562e-02       2.313082712381e+04 
       2.611841102755e-02       2.305686792859e+04 
       2.625348593962e-02       2.298257974809e+04 
       2.638874470460e-02       2.290789102748e+04 
       2.652419144805e-02       2.283285417127e+04 
       2.665983040128e-02       2.275749097597e+04 
       2.679566590453e-02       2.268185144465e+04 
       2.693170241015e-02       2.260585269102e+04 
       2.706794448593e-02       2.252959635190e+04 
       2.720439681861e-02       2.245307596851e+04 
       2.734106421748e-02       2.237628606530e+04 
       2.747795161805e-02       2.229922952409e+04 
       2.761506408597e-02       2.222188489762e+04 
       2.775240682104e-02       2.214434492678e+04 
       2.788998516137e-02       2.206654304612e+04 
       2.802780458770e-02       2.198855350518e+04 
       2.816587072793e-02       2.191035930566e+04 
       2.830418936177e-02       2.183195012113e+04 
       2.844276642559e-02       2.175334902119e+04 
       2.858160801750e-02       2.167452214926e+04 
       2.872072040255e-02       2.159555801861e+04 
       2.886011001827e-02       2.151645752825e+04 
       2.899978348026e-02       2.143716042543e+04 
       2.913974758820e-02       2.135773792986e+04 
       2.928000933194e-02       2.127818077262e+04 
       2.942057589796e-02       2.119849943652e+04 
       2.956145467602e-02       2.111870800926e+04 
       2.970265326618e-02       2.103876826498e+04 
       2.984417948601e-02       2.095871859898e+04 
       2.998604137821e-02       2.087856519947e+04 
       3.012824721852e-02       2.079846233967e+04 
       3.027080552392e-02       2.071809862986e+04 
       3.041372506132e-02       2.063770193909e+04 
       3.055701485653e-02       2.055721190774e+04 
       3.070068420364e-02       2.047670143055e+04 
       3.084474267491e-02       2.039614833665e+04 
       3.098920013101e-02       2.031549760092e+04 
       3.113406673182e-02       2.023489692129e+04 
       3.127935294762e-02       2.015421304051e+04 
       3.142506957098e-02       2.007344629291e+04 
       3.157122772903e-02       1.999264249177e+04 
       3.171783889643e-02       1.991187358206e+04 
       3.186491490895e-02       1.983106113053e+04 
       3.201246797770e-02       1.975022639786e+04 
       3.216051070406e-02       1.966946082676e+04 
       3.230905609536e-02       1.958868493334e+04 
       3.245811758135e-02       1.950784632704e+04 
       3.260770903153e-02       1.942705686972e+04 
