# Matter power spectrum P(k) at redshift z=0
# for k=1.02199e-05 to 157.883 h/Mpc,
# number of wavenumbers equal to 621
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.021990153461e-05       4.940736563351e+01 
       2.304766322696e-05       1.087558180230e+02 
       3.591967033303e-05       1.672893062615e+02 
       4.887026857119e-05       2.255727098830e+02 
       6.193436277247e-05       2.839445964064e+02 
       7.514772556132e-05       3.426701363951e+02 
       8.854731577167e-05       4.019841669742e+02 
       1.021716108034e-04       4.621090974820e+02 
       1.160609571561e-04       5.232644145361e+02 
       1.302579434116e-04       5.856727266666e+02 
       1.448077999425e-04       6.495642264161e+02 
       1.597588295745e-04       7.151803403898e+02 
       1.751628732594e-04       7.827770642199e+02 
       1.910758144757e-04       8.526281472408e+02 
       2.075581254497e-04       9.250282349548e+02 
       2.246754572787e-04       1.000296032975e+03 
       2.424992744649e-04       1.078777452394e+03 
       2.611075320323e-04       1.160848841455e+03 
       2.805853900439e-04       1.246920055170e+03 
       3.010259556396e-04       1.337437274687e+03 
       3.225310363277e-04       1.432885457866e+03 
       3.452118797839e-04       1.533789921303e+03 
       3.691898644859e-04       1.640716930415e+03 
       3.945970918655e-04       1.754272354668e+03 
       4.215768142925e-04       1.875098517132e+03 
       4.502836145627e-04       2.003867516763e+03 
       4.808832328544e-04       2.141271571071e+03 
       5.135519186674e-04       2.288008999428e+03 
       5.484751718379e-04       2.444766376812e+03 
       5.858457337954e-04       2.612197284675e+03 
       6.258607047688e-04       2.790899783004e+03 
       6.687177023102e-04       2.981395236549e+03 
       7.146100478170e-04       3.184112948819e+03 
       7.637210731543e-04       3.399383936416e+03 
       8.162177738455e-04       3.627447500555e+03 
       8.722441826919e-04       3.868466587202e+03 
       9.319149707642e-04       4.122546978643e+03 
       9.953098665184e-04       4.389742838990e+03 
       1.062469484743e-03       4.670037121721e+03 
       1.133393055498e-03       4.963287217047e+03 
       1.208038344349e-03       5.269149891352e+03 
       1.286323792712e-03       5.587014289410e+03 
       1.368132635326e-03       5.915958780204e+03 
       1.453318529121e-03       6.254880310599e+03 
       1.541712096984e-03       6.602577925482e+03 
       1.633127766872e-03       6.957871829109e+03 
       1.727370358159e-03       7.319686848385e+03 
       1.824241000771e-03       7.687034631950e+03 
       1.923542129990e-03       8.058940923632e+03 
       2.025081448336e-03       8.434393472620e+03 
       2.128674864882e-03       8.812363418021e+03 
       2.234148503789e-03       9.191887554489e+03 
       2.341339919165e-03       9.572140199293e+03 
       2.450098669803e-03       9.952439288437e+03 
       2.560286403452e-03       1.033218394177e+04 
       2.671776584491e-03       1.071079744950e+04 
       2.784453977465e-03       1.108771463904e+04 
       2.898213976418e-03       1.146243052834e+04 
       3.012961848941e-03       1.183453415860e+04 
       3.128611945711e-03       1.220370694958e+04 
       3.245086911396e-03       1.256967323218e+04 
       3.362316921101e-03       1.293215266586e+04 
       3.480238957666e-03       1.329089178044e+04 
       3.598796138561e-03       1.364567093639e+04 
       3.717937096467e-03       1.399633397529e+04 
       3.837615414407e-03       1.434276441403e+04 
       3.957789114155e-03       1.468484149560e+04 
       4.078420195286e-03       1.502245591870e+04 
       4.199474221492e-03       1.535550019794e+04 
       4.320919950372e-03       1.568390605187e+04 
       4.442729002825e-03       1.600763464116e+04 
       4.564875568225e-03       1.632664356948e+04 
       4.687336141746e-03       1.664090572254e+04 
       4.810089290443e-03       1.695037703610e+04 
