# Matter power spectrum P(k) at redshift z=0
# for k=1.02929e-05 to 163.123 h/Mpc,
# number of wavenumbers equal to 624
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029287750344e-05       4.818497866049e+01 
       2.306408629449e-05       1.054077476111e+02 
       3.587926851773e-05       1.618488596396e+02 
       4.877231764121e-05       2.180472205528e+02 
       6.177767675510e-05       2.743262197598e+02 
       7.493064049969e-05       3.309389808317e+02 
       8.826766647070e-05       3.881095097528e+02 
       1.018267001798e-04       4.460497494971e+02 
       1.156475176793e-04       5.049686765637e+02 
       1.297720899936e-04       5.650781108542e+02 
       1.442449735085e-04       6.265969240245e+02 
       1.591137304203e-04       6.897544708221e+02 
       1.744293831923e-04       7.547939458660e+02 
       1.902469066377e-04       8.219752505923e+02 
       2.066257606630e-04       8.915780386828e+02 
       2.236304657464e-04       9.639047299354e+02 
       2.413312217319e-04       1.039283737278e+03 
       2.598045683113e-04       1.118072392756e+03 
       2.791340823782e-04       1.200660093488e+03 
       2.994111029921e-04       1.287471265792e+03 
       3.207354686251e-04       1.378967770833e+03 
       3.432162433231e-04       1.475650974570e+03 
       3.669723980279e-04       1.578062725634e+03 
       3.921334003248e-04       1.686784599001e+03 
       4.188396502575e-04       1.802435896924e+03 
       4.472426819870e-04       1.925668181164e+03 
       4.775050320361e-04       2.057156772862e+03 
       5.097996567796e-04       2.197588497465e+03 
       5.443087681852e-04       2.347645167337e+03 
       5.812219526636e-04       2.507983235870e+03 
       6.207334498025e-04       2.679210910215e+03 
       6.630385030907e-04       2.861865021477e+03 
       7.083287599620e-04       3.056392349621e+03 
       7.567867966029e-04       3.263137300851e+03 
       8.085799700491e-04       3.482342841516e+03 
       8.638539422511e-04       3.714163009481e+03 
       9.227263530985e-04       3.958682224859e+03 
       9.852812088663e-04       4.215934196887e+03 
       1.051564566164e-03       4.485899461761e+03 
       1.121582007779e-03       4.768475471363e+03 
       1.195298226958e-03       5.063412721764e+03 
       1.272638789155e-03       5.370241225878e+03 
       1.353493875101e-03       5.688197558926e+03 
       1.437723582752e-03       6.016288802908e+03 
       1.525164222992e-03       6.353365963194e+03 
       1.615635004368e-03       6.698229859361e+03 
       1.708944557460e-03       7.049761850044e+03 
       1.804896870773e-03       7.406968966948e+03 
       1.903296360590e-03       7.768936593883e+03 
       2.003951944269e-03       8.134748461297e+03 
       2.106680107721e-03       8.503440178577e+03 
       2.211307043597e-03       8.874038648032e+03 
       2.317669987009e-03       9.245645033327e+03 
       2.425617896367e-03       9.617509003576e+03 
       2.535011626577e-03       9.989021036373e+03 
       2.645723728360e-03       1.035964503309e+04 
       2.757637987539e-03       1.072885149576e+04 
       2.870648796326e-03       1.109611223155e+04 
       2.984660427864e-03       1.146094554058e+04 
       3.099586267052e-03       1.182297008128e+04 
       3.215348035559e-03       1.218189598966e+04 
       3.331875036941e-03       1.253748623658e+04 
       3.449103438556e-03       1.288949309280e+04 
       3.566975600163e-03       1.323766711786e+04 
       3.685439454157e-03       1.358178626198e+04 
       3.804447938978e-03       1.392169711538e+04 
       3.923958484890e-03       1.425729720934e+04 
       4.043932549896e-03       1.458850352700e+04 
       4.164335202629e-03       1.491520859823e+04 
       4.285134748648e-03       1.523730431337e+04 
       4.406302396369e-03       1.555470795096e+04 
       4.527811958903e-03       1.586737578574e+04 
       4.649639588215e-03       1.617529796061e+04 
       4.771763538247e-03       1.647846441015e+04 
       4.894163953891e-03       1.677683698158e+04 
       5.016822682975e-03       1.707037723641e+04 
       5.139723108720e-03       1.735907407724e+04 
       5.262850000337e-03       1.764294264086e+04 
       5.386189379735e-03       1.792202358871e+04 
       5.509728402495e-03       1.819631980998e+04 
       5.633455251495e-03       1.846584596044e+04 
       5.757359041740e-03       1.873058862593e+04 
       5.881429735139e-03       1.899060607557e+04 
       6.005658064095e-03       1.924592009719e+04 
       6.130035462923e-03       1.949658294566e+04 
       6.254554006220e-03       1.974262017905e+04 
       6.379206353425e-03       1.998405562189e+04 
       6.503985698871e-03       2.022090913041e+04 
       6.628885726747e-03       2.045323492343e+04 
       6.753900570425e-03       2.068108870634e+04 
       6.879024775696e-03       2.090450865358e+04 
       7.004253267489e-03       2.112352928766e+04 
       7.129581319714e-03       2.133818429326e+04 
       7.255004527899e-03       2.154850194751e+04 
       7.380518784339e-03       2.175454330476e+04 
       7.506120255487e-03       2.195637140970e+04 
       7.631805361386e-03       2.215401992915e+04 
       7.757570756903e-03       2.234752312740e+04 
       7.883413314624e-03       2.253691844405e+04 
       8.009330109218e-03       2.272226263227e+04 
       8.135318403144e-03       2.290358302447e+04 
       8.261375633566e-03       2.308095731039e+04 
       8.387499400368e-03       2.325442826469e+04 
       8.513687455156e-03       2.342402201748e+04 
       8.639937691168e-03       2.358976986746e+04 
       8.766248133994e-03       2.375173478227e+04 
       8.892616933050e-03       2.390995868014e+04 
       9.019042353725e-03       2.406449233705e+04 
       9.145522770143e-03       2.421537037636e+04 
       9.272056658494e-03       2.436262849215e+04 
       9.398642590880e-03       2.450629630089e+04 
       9.525279229626e-03       2.464643479523e+04 
       9.651965322028e-03       2.478309073436e+04 
       9.778699695493e-03       2.491628422285e+04 
       9.905481253042e-03       2.504607593294e+04 
       1.003230896914e-02       2.517247617711e+04 
       1.015918188586e-02       2.529554269923e+04 
       1.028609910925e-02       2.541530631629e+04 
       1.041305980609e-02       2.553182056039e+04 
       1.054006320074e-02       2.564510584191e+04 
       1.066710857234e-02       2.575520533036e+04 
       1.079419525209e-02       2.586216104245e+04 
       1.092132262083e-02       2.596599750132e+04 
       1.104849010675e-02       2.606677254256e+04 
       1.117569718319e-02       2.616450078435e+04 
       1.130294336672e-02       2.625923796427e+04 
       1.143022821528e-02       2.635099584164e+04 
       1.155755132645e-02       2.643982849430e+04 
       1.168491233583e-02       2.652575963038e+04 
       1.181231091561e-02       2.660882631988e+04 
       1.193974677314e-02       2.668907698998e+04 
       1.206721964965e-02       2.676652928913e+04 
       1.219472931907e-02       2.684121117459e+04 
       1.232227558690e-02       2.691316778873e+04 
       1.244985828920e-02       2.698243380839e+04 
       1.257747729160e-02       2.704903676474e+04 
       1.270513248843e-02       2.711300751009e+04 
       1.283282380188e-02       2.717438361011e+04 
       1.296055118127e-02       2.723319267498e+04 
       1.308831460228e-02       2.728946750524e+04 
       1.321611406636e-02       2.734324335190e+04 
       1.334394960010e-02       2.739456055128e+04 
       1.347182125465e-02       2.744343252116e+04 
       1.359972910526e-02       2.748988647960e+04 
       1.372767325078e-02       2.753396417709e+04 
       1.385565381324e-02       2.757569891144e+04 
       1.398367093749e-02       2.761511685090e+04 
       1.411172479078e-02       2.765224914394e+04 
       1.423981556252e-02       2.768710731925e+04 
       1.436794346395e-02       2.771973084139e+04 
       1.449610872792e-02       2.775015252134e+04 
       1.461807752384e-02       2.777708397286e+04 
       1.462431160861e-02       2.777840169279e+04 
       1.475255238142e-02       2.780449522788e+04 
       1.488083134272e-02       2.782847877520e+04 
       1.500914880979e-02       2.785033972179e+04 
       1.513750512064e-02       2.787014341809e+04 
       1.526590063395e-02       2.788790259401e+04 
       1.539433572899e-02       2.790364856580e+04 
       1.552281080562e-02       2.791741260275e+04 
       1.565132628421e-02       2.792921710051e+04 
       1.577988260566e-02       2.793907704819e+04 
       1.590848023144e-02       2.794704669320e+04 
       1.603711964361e-02       2.795310517469e+04 
       1.616580134488e-02       2.795735167751e+04 
       1.629452585871e-02       2.795975766586e+04 
       1.642329372939e-02       2.796035502619e+04 
       1.655210552215e-02       2.795917088163e+04 
       1.668096182330e-02       2.795622876561e+04 
       1.680986324040e-02       2.795154901811e+04 
       1.693881040241e-02       2.794513744062e+04 
       1.706780395988e-02       2.793704693197e+04 
       1.719684458516e-02       2.792729778924e+04 
       1.732593297262e-02       2.791590555452e+04 
       1.745506983886e-02       2.790290526708e+04 
       1.758425592302e-02       2.788830533864e+04 
       1.771349198700e-02       2.787213671150e+04 
       1.784277881576e-02       2.785442098418e+04 
       1.797211721765e-02       2.783518444106e+04 
       1.810150802469e-02       2.781447239309e+04 
       1.823095209294e-02       2.779223720380e+04 
       1.836045030283e-02       2.776856471416e+04 
       1.849000355954e-02       2.774343665014e+04 
       1.861961279341e-02       2.771691312335e+04 
       1.874927896029e-02       2.768899884081e+04 
       1.887900304201e-02       2.765972926775e+04 
       1.900878604681e-02       2.762908325863e+04 
       1.913862900977e-02       2.759711721854e+04 
       1.926853299333e-02       2.756385002019e+04 
       1.939849908772e-02       2.752929506580e+04 
       1.952852841155e-02       2.749345940843e+04 
