# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   48       1.286756467561e+03       9.136665825811e-02       6.837005603270e-04       8.964973942691e-01       1.396243309119e-07       9.592677481093e-04      -8.096807836877e-07 
   49       1.304616953093e+03       9.767176743342e-02       7.126263559202e-04       7.619761786350e-01       1.391968029120e-07       9.420809989792e-04      -1.008341110865e-06 
   50       1.322553913334e+03       1.042236738371e-01       7.421695338006e-04       6.155319905635e-01       1.387219255445e-07       9.251795601775e-04      -1.217600294420e-06 
   51       1.340588058374e+03       1.110223933308e-01       7.723277597988e-04       4.565241113478e-01       1.382139055630e-07       9.085565420107e-04      -1.416294152395e-06 
   52       1.358753532326e+03       1.180703223873e-01       8.030980593951e-04       2.845334708360e-01       1.376931435156e-07       8.922886037296e-04      -1.586527616613e-06 
   53       1.377077304150e+03       1.253698153327e-01       8.344768786645e-04       9.912697856553e-02       1.371667184367e-07       8.763767987354e-04      -1.706860718809e-06 
   54       1.395578432811e+03       1.329231904992e-01       8.664600576290e-04      -1.001433548329e-01       1.366247268603e-07       8.607345289493e-04      -1.751995535536e-06 
   55       1.414269378501e+03       1.407323905822e-01       8.990432739727e-04      -3.135883195148e-01       1.360487862518e-07       8.452460170570e-04      -1.700431480856e-06 
   56       1.433162001251e+03       1.487978508074e-01       9.322235643153e-04      -5.408789525535e-01       1.354526394162e-07       8.299976789667e-04      -1.561581937989e-06 
   57       1.452261765364e+03       1.571193603697e-01       9.659981341800e-04      -7.814257855682e-01       1.348541283348e-07       8.151097085636e-04      -1.358064803000e-06 
   58       1.471565183013e+03       1.656963764353e-01       1.000363912601e-03      -1.034515912331e+00       1.342623200660e-07       8.006667050322e-04      -1.119163432845e-06 
   59       1.491059159120e+03       1.745280168220e-01       1.035317543800e-03      -1.299307907231e+00       1.336752515771e-07       7.867117057541e-04      -8.814575459783e-07 
   60       1.510720336217e+03       1.836130526801e-01       1.070855378869e-03      -1.574826743739e+00       1.330774685498e-07       7.732399527983e-04      -6.894765384812e-07 
   61       1.530525170780e+03       1.929498711166e-01       1.106974215470e-03      -1.860185738593e+00       1.324482530899e-07       7.602210321766e-04      -5.851908461275e-07 
   62       1.550484287296e+03       2.025363698240e-01       1.143673729818e-03      -2.155322095170e+00       1.317972481598e-07       7.476893847737e-04      -5.707207008547e-07 
   63       1.570614707887e+03       2.123700257041e-01       1.180954578297e-03      -2.460418194813e+00       1.311397661581e-07       7.356724823521e-04      -6.343594263259e-07 
   64       1.590929492888e+03       2.224479147271e-01       1.218817712717e-03      -2.775691219690e+00       1.304860932470e-07       7.241604084414e-04      -7.603453865451e-07 
   65       1.611437426222e+03       2.327667036593e-01       1.257264395719e-03      -3.101395274616e+00       1.298402438012e-07       7.131011962866e-04      -9.284934841411e-07 
   66       1.632142700764e+03       2.433226417894e-01       1.296296216190e-03      -3.437823508866e+00       1.291986100857e-07       7.023959890446e-04      -1.113814451414e-06 
   67       1.653044603713e+03       2.541115526555e-01       1.335915104679e-03      -3.785310237999e+00       1.285485038284e-07       6.918940222288e-04      -1.286121934145e-06 
   68       1.674141220366e+03       2.651287969496e-01       1.376123303255e-03      -4.144149918895e+00       1.278744561721e-07       6.814410199992e-04      -1.416869947871e-06 
   69       1.695442120212e+03       2.763691709929e-01       1.416923233571e-03      -4.514330267300e+00       1.271839004050e-07       6.710536499823e-04      -1.503038195398e-06 
   70       1.716957687966e+03       2.878269727324e-01       1.458317629627e-03      -4.895748626132e+00       1.264888955165e-07       6.607884179779e-04      -1.549734601530e-06 
   71       1.738695124549e+03       2.994960198944e-01       1.500309594956e-03      -5.288290322900e+00       1.257984911443e-07       6.506911385254e-04      -1.563699001750e-06 
   72       1.760658235224e+03       3.113696409748e-01       1.542902616863e-03      -5.691828665007e+00       1.251180309738e-07       6.407953807015e-04      -1.553437351609e-06 
   73       1.782847217743e+03       3.234406662281e-01       1.586100580676e-03      -6.106224935049e+00       1.244484029052e-07       6.311208562245e-04      -1.529359954026e-06 
   74       1.805258450485e+03       3.357014186579e-01       1.629907783994e-03      -6.531328386122e+00       1.237852344518e-07       6.216717498655e-04      -1.503923704511e-06 
   75       1.827884280598e+03       3.481437050063e-01       1.674328950933e-03      -6.966976237123e+00       1.231180318338e-07       6.124349921647e-04      -1.491778354296e-06 
   76       1.850716577554e+03       3.607591259511e-01       1.719368332735e-03      -7.412981654562e+00       1.224348315944e-07       6.033925298945e-04      -1.506418370468e-06 
   77       1.873758610246e+03       3.735400919193e-01       1.765026788753e-03      -7.869095178245e+00       1.217403098443e-07       5.945661173405e-04      -1.548729971054e-06 
   78       1.897014960891e+03       3.864789770029e-01       1.811304196580e-03      -8.335036220165e+00       1.210425071614e-07       5.859814621687e-04      -1.615600588401e-06 
   79       1.920487819297e+03       3.995678137601e-01       1.858200314054e-03      -8.810504206972e+00       1.203474385538e-07       5.776541730700e-04      -1.703091493556e-06 
   80       1.944176848216e+03       4.127982907505e-01       1.905714774770e-03      -9.295178328934e+00       1.196586867137e-07       5.695886538938e-04      -1.806377677265e-06 
   81       1.968079048698e+03       4.261617500705e-01       1.953847083591e-03      -9.788717288888e+00       1.189769675797e-07       5.617769626925e-04      -1.919686122257e-06 
   82       1.992188625448e+03       4.396491848885e-01       2.002596612164e-03      -1.029075905120e+01       1.182996674916e-07       5.541976356799e-04      -2.036232466824e-06 
   83       2.016496852174e+03       4.532512369806e-01       2.051962594431e-03      -1.080092059072e+01       1.176203512207e-07       5.468144761001e-04      -2.148156059681e-06 
   84       2.040995598751e+03       4.669578888219e-01       2.101944175086e-03      -1.131881865041e+01       1.169318577097e-07       5.395896808185e-04      -2.248109177181e-06 
   85       2.065688879454e+03       4.807574866096e-01       2.152540574014e-03      -1.184413651802e+01       1.162379948736e-07       5.325298083067e-04      -2.334632056231e-06 
   86       2.090582981209e+03       4.946375500064e-01       2.203750941016e-03      -1.237656791073e+01       1.155447118005e-07       5.256489028051e-04      -2.407986617066e-06 
   87       2.115682899987e+03       5.085850556973e-01       2.255574301737e-03      -1.291579705135e+01       1.148565784050e-07       5.189545085007e-04      -2.468629586673e-06 
   88       2.140992267696e+03       5.225864297921e-01       2.308009554072e-03      -1.346149877030e+01       1.141765371731e-07       5.124470419545e-04      -2.517226947807e-06 
   89       2.166513279084e+03       5.366275402266e-01       2.361055464568e-03      -1.401333860768e+01       1.135056396254e-07       5.061191465940e-04      -2.554668755283e-06 
   90       2.192246618634e+03       5.506936891649e-01       2.414710664826e-03      -1.457097291531e+01       1.128427671392e-07       4.999550292690e-04      -2.582084319558e-06 
   91       2.218191387458e+03       5.647696054010e-01       2.468973647905e-03      -1.513404895877e+01       1.121843357720e-07       4.939297788734e-04      -2.600857757587e-06 
   92       2.244345030201e+03       5.788394367608e-01       2.523842764722e-03      -1.570220501945e+01       1.115239847269e-07       4.880086670308e-04      -2.612643910967e-06 
   93       2.270704682486e+03       5.928878350460e-01       2.579317325624e-03      -1.627507390481e+01       1.108552011091e-07       4.821584900261e-04      -2.619025275337e-06 
   94       2.297271603863e+03       6.069034140260e-01       2.635401102426e-03      -1.685229386140e+01       1.101808606340e-07       4.763861398820e-04      -2.620357351161e-06 
   95       2.324047279519e+03       6.208757999000e-01       2.692099348880e-03      -1.743349949948e+01       1.095059149297e-07       4.707073748185e-04      -2.616693841923e-06 
   96       2.351032006251e+03       6.347945923951e-01       2.749417753852e-03      -1.801831867785e+01       1.088345564045e-07       4.651352536861e-04      -2.608125711028e-06 
   97       2.378224838855e+03       6.486493721654e-01       2.807362452901e-03      -1.860637265270e+01       1.081700839769e-07       4.596798648314e-04      -2.594783504580e-06 
   98       2.405623536532e+03       6.624297081905e-01       2.865940039847e-03      -1.919727622642e+01       1.075147611747e-07       4.543480476481e-04      -2.576839724899e-06 
   99       2.433224509279e+03       6.761251651752e-01       2.925157578350e-03      -1.979063789646e+01       1.068696664421e-07       4.491431068167e-04      -2.554511254764e-06 
  100       2.461022764287e+03       6.897253109481e-01       2.985022613474e-03      -2.038606000410e+01       1.062345354892e-07       4.440645192308e-04      -2.528061832391e-06 
  101       2.489011852341e+03       7.032197238606e-01       3.045543183270e-03      -2.098313888333e+01       1.056075955213e-07       4.391076336109e-04      -2.497804577150e-06 
  102       2.517183814213e+03       7.165980001858e-01       3.106727830342e-03      -2.158146500966e+01       1.049853911842e-07       4.342633628057e-04      -2.464104566006e-06 
  103       2.545529127063e+03       7.298497615179e-01       3.168585613422e-03      -2.218062314893e+01       1.043626020619e-07       4.295178687799e-04      -2.427381460700e-06 
  104       2.574038832898e+03       7.429643478345e-01       3.231125057828e-03      -2.278018345503e+01       1.037340171896e-07       4.248575765115e-04      -2.388083501752e-06 
  105       2.602711366870e+03       7.559298335277e-01       3.294350820436e-03      -2.337967307271e+01       1.031015048006e-07       4.202860903550e-04      -2.346597534306e-06 
  106       2.631546555745e+03       7.687338916284e-01       3.358266593668e-03      -2.397860095836e+01       1.024685494292e-07       4.158100936902e-04      -2.303325770212e-06 
  107       2.660543488938e+03       7.813641001703e-01       3.422876126299e-03      -2.457646663728e+01       1.018381777623e-07       4.114341482938e-04      -2.258714722677e-06 
  108       2.689700488897e+03       7.938079461340e-01       3.488183223362e-03      -2.517276025310e+01       1.012128853528e-07       4.071605254195e-04      -2.213257105276e-06 
  109       2.719015081467e+03       8.060528293926e-01       3.554191746067e-03      -2.576696261713e+01       1.005945595932e-07       4.029890329321e-04      -2.167493763598e-06 
  110       2.748483966276e+03       8.180860666558e-01       3.620905611711e-03      -2.635854525771e+01       9.998439887480e-08       3.989168384960e-04      -2.122015639530e-06 
  111       2.778102987107e+03       8.298948954150e-01       3.688328793585e-03      -2.694697046961e+01       9.938282786139e-08       3.949382888182e-04      -2.077465768179e-06 
  112       2.807867102270e+03       8.414664778878e-01       3.756465320898e-03      -2.753169136336e+01       9.878940880548e-08       3.910447249451e-04      -2.034541307416e-06 
  113       2.837770354984e+03       8.527879049631e-01       3.825319278677e-03      -2.811215191461e+01       9.820274883454e-08       3.872242936135e-04      -1.993995600073e-06 
  114       2.867805843750e+03       8.638462001452e-01       3.894894807689e-03      -2.868778701353e+01       9.762040313540e-08       3.834617546563e-04      -1.956640268757e-06 
  115       2.897965692727e+03       8.746283234994e-01       3.965196104346e-03      -2.925802251413e+01       9.703877396466e-08       3.797382844617e-04      -1.923347343314e-06 
  116       2.928242180425e+03       8.851217262231e-01       4.036227396054e-03      -2.982229770582e+01       9.645443401168e-08       3.760368011696e-04      -1.894863886345e-06 
  117       2.958631344803e+03       8.953160824193e-01       4.107992864021e-03      -3.038013572179e+01       9.586870013418e-08       3.723594854440e-04      -1.871212615201e-06 
  118       2.989129762893e+03       9.052017762626e-01       4.180496710852e-03      -3.093108182351e+01       9.528396392532e-08       3.687130708488e-04      -1.852186281056e-06 
  119       3.019733412533e+03       9.147693789281e-01       4.253743183980e-03      -3.147468198944e+01       9.470231872919e-08       3.651035346620e-04      -1.837522907901e-06 
  120       3.050437652978e+03       9.240096574054e-01       4.327736575362e-03      -3.201048316265e+01       9.412551777303e-08       3.615360332101e-04      -1.826902937933e-06 
  121       3.081237205524e+03       9.329135833117e-01       4.402481221168e-03      -3.253803349841e+01       9.355493039006e-08       3.580148357720e-04      -1.819946324197e-06 
  122       3.112126134119e+03       9.414723417048e-01       4.477981501484e-03      -3.305688261185e+01       9.299149629985e-08       3.545432570554e-04      -1.816209570449e-06 
  123       3.143097825987e+03       9.496773398966e-01       4.554241840003e-03      -3.356658182555e+01       9.243567791335e-08       3.511235882416e-04      -1.815182718273e-06 
  124       3.174144972239e+03       9.575202162663e-01       4.631266703719e-03      -3.406668441714e+01       9.188741062945e-08       3.477570266021e-04      -1.816286281419e-06 
  125       3.205259548494e+03       9.649928490736e-01       4.709060602624e-03      -3.455674586696e+01       9.134605109012e-08       3.444436036852e-04      -1.818868127384e-06 
  126       3.236432795497e+03       9.720873652717e-01       4.787628089406e-03      -3.503632410561e+01       9.081032336119e-08       3.411821120727e-04      -1.822200306236e-06 
  127       3.267655199734e+03       9.787961493212e-01       4.866973759138e-03      -3.550497976162e+01       9.027826300564e-08       3.379700307079e-04      -1.825475826664e-06 
  128       3.298916474048e+03       9.851118520026e-01       4.947102248977e-03      -3.596227640905e+01       8.974715901645e-08       3.348034487933e-04      -1.827805379269e-06 
  129       3.330206695053e+03       9.910276368354e-01       5.028018541754e-03      -3.640777722191e+01       8.921450903276e-08       3.316787153037e-04      -1.828394627802e-06 
  130       3.361519897595e+03       9.965379311785e-01       5.109728915046e-03      -3.684103399672e+01       8.868125711180e-08       3.285978637121e-04      -1.827116422804e-06 
  131       3.392850839814e+03       1.001637774565e+00       5.192240096125e-03      -3.726159738801e+01       8.814914683143e-08       3.255639317443e-04      -1.824026296884e-06 
  132       3.424193870699e+03       1.006322598893e+00       5.275558969249e-03      -3.766902061335e+01       8.761974512386e-08       3.225792689513e-04      -1.819190533608e-06 
  133       3.455542918986e+03       1.010588238938e+00       5.359692577530e-03      -3.806285967518e+01       8.709441933980e-08       3.196454916788e-04      -1.812686624128e-06 
  134       3.486891482051e+03       1.014430942869e+00       5.444648124807e-03      -3.844267358277e+01       8.657431336496e-08       3.167634371804e-04      -1.804603730945e-06 
  135       3.518232614806e+03       1.017847382759e+00       5.530432977513e-03      -3.880802457408e+01       8.606032277416e-08       3.139331168736e-04      -1.795043158782e-06 
  136       3.549558918593e+03       1.020834665101e+00       5.617054666543e-03      -3.915847833769e+01       8.555306900827e-08       3.111536687393e-04      -1.784118832577e-06 
  137       3.580862530081e+03       1.023390341317e+00       5.704520889130e-03      -3.949360423468e+01       8.505287255909e-08       3.084233088635e-04      -1.771957782603e-06 
  138       3.612135110157e+03       1.025512418278e+00       5.792839510708e-03      -3.981297552056e+01       8.455972514741e-08       3.057392821226e-04      -1.758700636697e-06 
  139       3.643367832825e+03       1.027199368812e+00       5.882018566786e-03      -4.011616956716e+01       8.407326087953e-08       3.030978120119e-04      -1.744502119613e-06 
  140       3.674551374099e+03       1.028450142222e+00       5.972066264814e-03      -4.040276808451e+01       8.359272636722e-08       3.004940496166e-04      -1.729531559497e-06 
  141       3.705675900897e+03       1.029264174795e+00       6.062990986058e-03      -4.067235734280e+01       8.311694979653e-08       2.979220217265e-04      -1.713973401478e-06 
  142       3.736731059937e+03       1.029641400316e+00       6.154801287464e-03      -4.092452839423e+01       8.264430893058e-08       2.953745780926e-04      -1.698027728378e-06 
  143       3.767705966634e+03       1.029582260587e+00       6.247505903532e-03      -4.115887729492e+01       8.217269803143e-08       2.928433378285e-04      -1.681910788543e-06 
  144       3.798590118422e+03       1.029087836245e+00       6.341112771629e-03      -4.137501145560e+01       8.170022125443e-08       2.903209661306e-04      -1.665815540464e-06 
  145       3.829376259655e+03       1.028160231584e+00       6.435625995691e-03      -4.157256893068e+01       8.122750287285e-08       2.878085023733e-04      -1.649785535711e-06 
  146       3.860057779355e+03       1.026802247834e+00       6.531048585343e-03      -4.175120146147e+01       8.075576451907e-08       2.853090108998e-04      -1.633823422442e-06 
  147       3.890627806399e+03       1.025017277366e+00       6.627383401867e-03      -4.191056877306e+01       8.028612530784e-08       2.828253290303e-04      -1.617929155362e-06 
  148       3.921079203729e+03       1.022809314893e+00       6.724633154459e-03      -4.205033883143e+01       7.981958962690e-08       2.803600504831e-04      -1.602099850570e-06 
  149       3.951404562556e+03       1.020182968679e+00       6.822800396483e-03      -4.217018810061e+01       7.935703447278e-08       2.779155084953e-04      -1.586329637984e-06 
  150       3.981596196573e+03       1.017143471739e+00       6.921887521733e-03      -4.226980179974e+01       7.889919632550e-08       2.754937586420e-04      -1.570609511345e-06 
  151       4.011646136157e+03       1.013696693046e+00       7.021896760686e-03      -4.234887416027e+01       7.844665755573e-08       2.730965613564e-04      -1.554927175788e-06 
  152       4.041546122581e+03       1.009849148740e+00       7.122830176763e-03      -4.240710868303e+01       7.799983235796e-08       2.707253641476e-04      -1.539266892998e-06 
  153       4.071287602221e+03       1.005608013324e+00       7.224689662585e-03      -4.244421839539e+01       7.755895220342e-08       2.683812835187e-04      -1.523609323940e-06 
  154       4.100861720763e+03       1.000981130879e+00       7.327476936229e-03      -4.245992610836e+01       7.712405080622e-08       2.660650865841e-04      -1.507931369163e-06 
  155       4.130259317408e+03       9.959770262598e-01       7.431193537487e-03      -4.245396467375e+01       7.669494859640e-08       2.637771723859e-04      -1.492206006679e-06 
  156       4.159470919086e+03       9.906049163075e-01       7.535840824122e-03      -4.242607724124e+01       7.627123669348e-08       2.615175529099e-04      -1.476402127426e-06 
  157       4.188486734659e+03       9.848747210491e-01       7.641419968129e-03      -4.237601751558e+01       7.585226037403e-08       2.592858338007e-04      -1.460484368300e-06 
  158       4.217296649128e+03       9.787970749049e-01       7.747931951986e-03      -4.230355001364e+01       7.543710202706e-08       2.570811947766e-04      -1.444412942760e-06 
  159       4.245890217846e+03       9.723833378927e-01       7.855377564916e-03      -4.220845032161e+01       7.502456359062e-08       2.549023697429e-04      -1.428143469023e-06 
  160       4.274256660719e+03       9.656456068330e-01       7.963757399144e-03      -4.209050535206e+01       7.461314846330e-08       2.527476266059e-04      -1.411626795818e-06 
  161       4.302385621754e+03       9.585964750273e-01       8.073072058068e-03      -4.194951286841e+01       7.420153614667e-08       2.506154653924e-04      -1.394820521541e-06 
  162       4.330269535319e+03       9.512482638882e-01       8.183322809328e-03      -4.178527947122e+01       7.379014152290e-08       2.485068607380e-04      -1.377725651473e-06 
  163       4.357901459041e+03       9.436137444584e-01       8.294510982604e-03      -4.159762292435e+01       7.337979420464e-08       2.464232775108e-04      -1.360354462478e-06 
  164       4.385274325037e+03       9.357063927935e-01       8.406637760155e-03      -4.138637312344e+01       7.297126296033e-08       2.443659672244e-04      -1.342719215851e-06 
  165       4.412380937643e+03       9.275404000096e-01       8.519704174045e-03      -4.115137234965e+01       7.256524920307e-08       2.423359565126e-04      -1.324832136398e-06 
  166       4.439213971146e+03       9.191306823310e-01       8.633711103379e-03      -4.089247552337e+01       7.216238026216e-08       2.403340354253e-04      -1.306705391086e-06 
  167       4.465765967509e+03       9.104928911377e-01       8.748659271535e-03      -4.060955045804e+01       7.176320243464e-08       2.383607455478e-04      -1.288351067267e-06 
  168       4.492029334102e+03       9.016434230134e-01       8.864549243395e-03      -4.030247811383e+01       7.136817381395e-08       2.364163679415e-04      -1.269781150482e-06 
  169       4.517996341431e+03       8.925994297929e-01       8.981381422577e-03      -3.997115285149e+01       7.097765689308e-08       2.345009109067e-04      -1.251007501837e-06 
  170       4.543659120866e+03       8.833788286100e-01       9.099156048671e-03      -3.961548268599e+01       7.059191093942e-08       2.326140975682e-04      -1.232041834952e-06 
  171       4.569009662371e+03       8.740003119447e-01       9.217873194467e-03      -3.923538954040e+01       7.021108413862e-08       2.307553532824e-04      -1.212895692494e-06 
  172       4.594039812230e+03       8.644833576714e-01       9.337532763189e-03      -3.883080949953e+01       6.983520550466e-08       2.289237928670e-04      -1.193580422275e-06 
  173       4.618741270783e+03       8.548482391065e-01       9.458134485728e-03      -3.840169306376e+01       6.946417655337e-08       2.271182076528e-04      -1.174107152933e-06 
  174       4.643105590146e+03       8.451160350556e-01       9.579677917874e-03      -3.794800540276e+01       6.909776273684e-08       2.253370523575e-04      -1.154486769185e-06 
  175       4.667124171944e+03       8.353086398618e-01       9.702162437548e-03      -3.746972660928e+01       6.873558463567e-08       2.235784317817e-04      -1.134729886655e-06 
  176       4.690788265044e+03       8.254487734527e-01       9.825587242034e-03      -3.696685195285e+01       6.837710890664e-08       2.218400873277e-04      -1.114846826278e-06 
  177       4.714088963276e+03       8.155599913887e-01       9.949951345211e-03      -3.643939213358e+01       6.802163898284e-08       2.201193833392e-04      -1.094847588283e-06 
  178       4.737017203168e+03       8.056666949104e-01       1.007525357479e-02      -3.588737353590e+01       6.766830552360e-08       2.184132932644e-04      -1.074741825744e-06 
  179       4.759563761671e+03       7.957941409862e-01       1.020149256953e-02      -3.531083848231e+01       6.731605661152e-08       2.167183856408e-04      -1.054538817712e-06 
