# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02415e-05 to 159.711 h/Mpc,
# number of wavenumbers equal to 622
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       8.700276112467e-04       2.054449614176e+07       2.013676648518e+07       1.117585106824e+06       1.113349600177e+06       1.986772202464e+07       5.886422558663e+06 
       9.294872357236e-04       2.052859875711e+07       2.010320668646e+07       1.007057625417e+06       1.035111747646e+06       1.979917392954e+07       5.881679608551e+06 
       9.926600109711e-04       2.050941516129e+07       2.006954424829e+07       9.253000478036e+05       9.681074719308e+05       1.972648283793e+07       5.875958338680e+06 
       1.059588003931e-03       2.048755912506e+07       2.003567855210e+07       8.305891997788e+05       8.706956453641e+05       1.964932015285e+07       5.869321643060e+06 
       1.130272134230e-03       2.046357709473e+07       2.000140642981e+07       7.034521842536e+05       7.273945137709e+05       1.956730992675e+07       5.861902649452e+06 
       1.204672004429e-03       2.043779823295e+07       1.996646664044e+07       5.514472064434e+05       5.529322960184e+05       1.948008656825e+07       5.853868611243e+06 
       1.282707939684e-03       2.041026030783e+07       1.993059934619e+07       4.025028065304e+05       3.834767920165e+05       1.938736469514e+07       5.845364168026e+06 
       1.364265006316e-03       2.038070933901e+07       1.989355073062e+07       2.880865767678e+05       2.569742867670e+05       1.928895527897e+07       5.836442336725e+06 
       1.449198554954e-03       2.034886905369e+07       1.985522345401e+07       2.242891139269e+05       1.919551213042e+05       1.918490407011e+07       5.827073133477e+06 
       1.537340699868e-03       2.031456446214e+07       1.981559854676e+07       2.020452489772e+05       1.772689780779e+05       1.907541806802e+07       5.817151203776e+06 
       1.628507118614e-03       2.027781898001e+07       1.977467888538e+07       1.936198169774e+05       1.801994012959e+05       1.896080404584e+07       5.806560089620e+06 
       1.722503623326e-03       2.023886299448e+07       1.973247779120e+07       1.717811341717e+05       1.684430955505e+05       1.884144190279e+07       5.795255523392e+06 
       1.819132085392e-03       2.019800122250e+07       1.968899889444e+07       1.282150037361e+05       1.307911596052e+05       1.871774936526e+07       5.783297594122e+06 
       1.918195450921e-03       2.015545861974e+07       1.964423850753e+07       7.720100380023e+04       8.130061898620e+04       1.859016761537e+07       5.770814324485e+06 
       2.019501732573e-03       2.011131114960e+07       1.959820199519e+07       4.166901053149e+04       4.424668395736e+04       1.845916034815e+07       5.757921494840e+06 
       2.122866982973e-03       2.006553810793e+07       1.955091682387e+07       3.323642039091e+04       3.275966762701e+04       1.832521065616e+07       5.744658766533e+06 
       2.228117337509e-03       2.001813999221e+07       1.950243549670e+07       4.306451548516e+04       3.913993729943e+04       1.818880904812e+07       5.730991570996e+06 
       2.335090260990e-03       1.996921743867e+07       1.945282597109e+07       5.086685420144e+04       4.414443840077e+04       1.805043175831e+07       5.716872980371e+06 
       2.443635150190e-03       1.991894699380e+07       1.940215310541e+07       4.304692606132e+04       3.526350342469e+04       1.791051282563e+07       5.702307611184e+06 
       2.553613441346e-03       1.986750288460e+07       1.935047824838e+07       2.314123311766e+04       1.656027064082e+04       1.776943728926e+07       5.687365453898e+06 
       2.664898356501e-03       1.981498860201e+07       1.929785913261e+07       5.790605222562e+03       1.880972392799e+03       1.762753778348e+07       5.672133772474e+06 
       2.777374401519e-03       1.976144675735e+07       1.924435930851e+07       1.489569305675e+03      -1.858899255759e+02       1.748510335842e+07       5.656659796139e+06 
       2.890936706291e-03       1.970691590719e+07       1.919004740541e+07       7.452012489568e+03       5.970046837821e+03       1.734238061297e+07       5.640936300731e+06 
       3.005490276653e-03       1.965147317902e+07       1.913499031447e+07       1.247088894876e+04       9.261574808948e+03       1.719957100123e+07       5.624939340731e+06 
       3.120949209411e-03       1.959523754961e+07       1.907925828064e+07       9.090921890285e+03       4.347184002793e+03       1.705684037307e+07       5.608679193562e+06 
       3.237235906849e-03       1.953831184114e+07       1.902290999203e+07      -5.341317322235e-01       2.943177104861e+03       1.691445083598e+07       5.592205115374e+06 
       3.354280315387e-03       1.948076042793e+07       1.896600160565e+07      -6.872923981626e+03       1.500678551662e+04       1.677246661988e+07       5.575571938383e+06 
       3.472019204030e-03       1.942261870577e+07       1.890858798487e+07      -7.644033540038e+03       3.203739035377e+04       1.663093929217e+07       5.558802275308e+06 
       3.590395491662e-03       1.936392608635e+07       1.885072120665e+07      -5.663595237272e+03       4.158537186159e+04       1.649004176214e+07       5.541886168573e+06 
       3.709357627511e-03       1.930474632111e+07       1.879245174987e+07      -6.146926746777e+03       3.997237233067e+04       1.634992338438e+07       5.524814298268e+06 
       3.828859025796e-03       1.924515315259e+07       1.873382547496e+07      -9.575234767729e+03       3.333790007014e+04       1.621071008297e+07       5.507604767858e+06 
       3.948857553430e-03       1.918519868067e+07       1.867487824360e+07      -1.162133934179e+04       2.982557881403e+04       1.607250016226e+07       5.490294234963e+06 
       4.069315068234e-03       1.912491860763e+07       1.861564926450e+07      -8.980060815717e+03       3.188059580038e+04       1.593537983135e+07       5.472912110827e+06 
       4.190197004346e-03       1.906432991259e+07       1.855616539807e+07      -3.645365051150e+03       3.545997339303e+04       1.579941087417e+07       5.455458704913e+06 
       4.311472001086e-03       1.900347122509e+07       1.849646274502e+07      -6.197154848738e+02       3.554517714509e+04       1.566465168560e+07       5.437924757229e+06 
       4.433111571437e-03       1.894238600905e+07       1.843656892962e+07      -2.150540687231e+03       3.155489530998e+04       1.553114307913e+07       5.420311536897e+06 
       4.555089806345e-03       1.888110934669e+07       1.837650398542e+07      -5.472121962353e+03       2.725103955176e+04       1.539890999261e+07       5.402638646100e+06 
       4.677383111206e-03       1.881967219474e+07       1.831629563408e+07      -2.480925136013e+04      -2.519425040851e+04       1.526797616708e+07       5.384929425001e+06 
       4.799969971177e-03       1.875808611653e+07       1.825596134695e+07      -2.348156956079e+04      -2.384595256649e+04       1.513834668543e+07       5.367195139344e+06 
       4.922830742168e-03       1.869637820684e+07       1.819552998995e+07      -2.225106910254e+04      -2.259634599860e+04       1.501003247359e+07       5.349429036724e+06 
       5.045947464701e-03       1.863456445779e+07       1.813501104110e+07      -2.110921643303e+04      -2.143675854023e+04       1.488301732877e+07       5.331623682705e+06 
       5.169303698065e-03       1.857267682728e+07       1.807442627544e+07      -2.004778197850e+04      -2.035883686392e+04       1.475729064556e+07       5.313790506607e+06 
       5.292884372473e-03       1.851073049716e+07       1.801378827656e+07      -1.905935436948e+04      -1.935505920444e+04       1.463282713146e+07       5.295946054165e+06 
       5.416675657180e-03       1.844874459545e+07       1.795312003744e+07      -1.813751212655e+04      -1.841890548581e+04       1.450960600397e+07       5.278102265483e+06 
       5.540664842744e-03       1.838672187749e+07       1.789242860587e+07      -1.727682920526e+04      -1.754486114508e+04       1.438758816003e+07       5.260253422179e+06 
       5.664840235797e-03       1.832468357138e+07       1.783173357041e+07      -1.647238233339e+04      -1.672792339628e+04       1.426674130731e+07       5.242395219215e+06 
       5.789191064935e-03       1.826264389401e+07       1.777104374577e+07      -1.571948346633e+04      -1.596333242390e+04       1.414702251983e+07       5.224530323347e+06 
       5.913707396431e-03       1.820062731467e+07       1.771038025296e+07      -1.501377840350e+04      -1.524666955729e+04       1.402839771992e+07       5.206674106149e+06 
       6.038380058679e-03       1.813863373096e+07       1.764974570435e+07      -1.435142900382e+04      -1.457403827383e+04       1.391081812983e+07       5.188833502561e+06 
       6.163200574380e-03       1.807667144455e+07       1.758915179831e+07      -1.372916239449e+04      -1.394211301071e+04       1.379424356219e+07       5.171007991712e+06 
       6.288161099609e-03       1.801474892974e+07       1.752860655626e+07      -1.314404323773e+04      -1.334791056192e+04       1.367863335085e+07       5.153191596779e+06 
       6.413254368990e-03       1.795288042647e+07       1.746811996765e+07      -1.259327701974e+04      -1.278859294198e+04       1.356395153004e+07       5.135385223580e+06 
       6.538473646324e-03       1.789107357500e+07       1.740769622163e+07      -1.207418899255e+04      -1.226144582149e+04       1.345016160159e+07       5.117596522024e+06 
       6.663812680047e-03       1.782934024755e+07       1.734734749860e+07      -1.158438786416e+04      -1.176404201373e+04       1.333723734237e+07       5.099835410494e+06 
       6.789265663027e-03       1.776767693999e+07       1.728707238304e+07      -1.112181363987e+04      -1.129428867539e+04       1.322514660428e+07       5.082100143643e+06 
       6.914827196206e-03       1.770609360171e+07       1.722688053465e+07      -1.068463870315e+04      -1.085032824832e+04       1.311387034268e+07       5.064387010711e+06 
       7.040492255703e-03       1.764459658147e+07       1.716677511276e+07      -1.027111967717e+04      -1.043038987771e+04       1.300338871507e+07       5.046693954139e+06 
       7.166256162985e-03       1.758319528239e+07       1.710676250699e+07      -9.879567237133e+03      -1.003275910565e+04       1.289368810266e+07       5.029027131862e+06 
       7.292114557824e-03       1.752188909158e+07       1.704684202187e+07      -9.508425683219e+03      -9.655857148037e+03       1.278475290424e+07       5.011392177638e+06 
       7.418063373710e-03       1.746068471313e+07       1.698702198283e+07      -9.156354202163e+03      -9.298322089093e+03       1.267657707861e+07       4.993791649486e+06 
       7.544098815512e-03       1.739958767344e+07       1.692730866058e+07      -8.822171993474e+03      -8.958953685219e+03       1.256915476214e+07       4.976222110415e+06 
       7.670217339120e-03       1.733859812364e+07       1.686770057023e+07      -8.504752187195e+03      -8.636607078032e+03       1.246247585202e+07       4.958679587942e+06 
       7.796415632904e-03       1.727772321028e+07       1.680820301999e+07      -8.202989165921e+03      -8.330160118135e+03       1.235653580423e+07       4.941168162851e+06 
       7.922690600787e-03       1.721696832732e+07       1.674882150677e+07      -7.915846965206e+03      -8.038561604577e+03       1.225133028338e+07       4.923694504126e+06 
       8.049039346787e-03       1.715633362430e+07       1.668955788376e+07      -7.642417964799e+03      -7.760889826046e+03       1.214685206063e+07       4.906260141987e+06 
       8.175459160878e-03       1.709581701080e+07       1.663041148688e+07      -7.381911290419e+03      -7.496340851659e+03       1.204309116713e+07       4.888860656287e+06 
       8.301947506053e-03       1.703542835751e+07       1.657139113648e+07      -7.133582407446e+03      -7.244158100902e+03       1.194004384605e+07       4.871494895316e+06 
       8.428502006464e-03       1.697517311019e+07       1.651250086852e+07      -6.896687050598e+03      -7.003586104094e+03       1.183770160515e+07       4.854165389671e+06 
       8.555120436549e-03       1.691504803590e+07       1.645373713695e+07      -6.670510614012e+03      -6.773899825243e+03       1.173604992905e+07       4.836875623441e+06 
       8.681800711044e-03       1.685505683934e+07       1.639510496378e+07      -6.454424663307e+03      -6.554461204034e+03       1.163507954502e+07       4.819628690857e+06 
       8.808540875814e-03       1.679520060935e+07       1.633660619485e+07      -6.247886210308e+03      -6.344718284480e+03       1.153477873120e+07       4.802421996572e+06 
       8.935339099409e-03       1.673547938220e+07       1.627824006438e+07      -6.050384418700e+03      -6.144151853379e+03       1.143513399153e+07       4.785251657421e+06 
       9.062193665297e-03       1.667589691275e+07       1.622000875053e+07      -5.861406685374e+03      -5.952241516855e+03       1.133613423602e+07       4.768118896302e+06 
       9.189102964710e-03       1.661645463157e+07       1.616191284838e+07      -5.680451487406e+03      -5.768478486796e+03       1.123776846219e+07       4.751027897068e+06 
       9.316065490038e-03       1.655715488853e+07       1.610395538963e+07      -5.507071371331e+03      -5.592408551381e+03       1.114002866923e+07       4.733981719970e+06 
       9.443079828744e-03       1.649799451668e+07       1.604613397525e+07      -5.340880648118e+03      -5.423639680512e+03       1.104290512549e+07       4.716977356664e+06 
       9.570144657735e-03       1.643897835485e+07       1.598845290787e+07      -5.181525567997e+03      -5.261812222690e+03       1.094639498674e+07       4.700012494565e+06 
       9.697258738166e-03       1.638010386409e+07       1.593090823022e+07      -5.028643120636e+03      -5.106557597767e+03       1.085049265840e+07       4.683085887364e+06 
       9.824420910631e-03       1.632137352160e+07       1.587350184882e+07      -4.881874057893e+03      -4.957511376881e+03       1.075519917078e+07       4.666201488183e+06 
       9.951630090711e-03       1.626278937089e+07       1.581623654502e+07      -4.740891938257e+03      -4.814342272796e+03       1.066051931146e+07       4.649362547900e+06 
       1.007888526485e-02       1.620434823794e+07       1.575911005965e+07      -4.605417686728e+03      -4.676766645860e+03       1.056645763200e+07       4.632566812771e+06 
       1.020618548656e-02       1.614605087622e+07       1.570212319882e+07      -4.475198321755e+03      -4.544527236991e+03       1.047302373752e+07       4.615811032173e+06 
       1.033352987284e-02       1.608790308347e+07       1.564528118113e+07      -4.349976885559e+03      -4.417363082884e+03       1.038023280948e+07       4.599095867784e+06 
       1.046091760091e-02       1.602989886603e+07       1.558857728915e+07      -4.229488357312e+03      -4.295005353480e+03       1.028809501284e+07       4.582422290226e+06 
       1.058834790519e-02       1.597204429621e+07       1.553201850841e+07      -4.113491322614e+03      -4.177209111486e+03       1.019663131387e+07       4.565794923922e+06 
       1.071582007442e-02       1.591433671884e+07       1.547560309207e+07      -4.001778565222e+03      -4.063763791775e+03       1.010585893643e+07       4.549212332669e+06 
       1.084333344906e-02       1.585677147311e+07       1.541932648748e+07      -3.894165313271e+03      -3.954481454140e+03       1.001579458915e+07       4.532669973487e+06 
       1.097088741885e-02       1.579935625325e+07       1.536319589065e+07      -3.790466840977e+03      -3.849174426773e+03       9.926462855676e+06       4.516168594718e+06 
       1.109848142053e-02       1.574208994694e+07       1.530720955794e+07      -3.690487045102e+03      -3.747643795214e+03       9.837882914152e+06       4.499710035252e+06 
       1.122611493572e-02       1.568497044620e+07       1.525136554127e+07      -3.594040978721e+03      -3.649701964339e+03       9.750073369043e+06       4.483296625326e+06 
       1.135378748896e-02       1.562799655509e+07       1.519566337475e+07      -3.500972424025e+03      -3.555190223421e+03       9.663052741422e+06       4.466927948118e+06 
       1.148149864590e-02       1.557117611121e+07       1.514011128145e+07      -3.411147770123e+03      -3.463972632489e+03       9.576843274902e+06       4.450603363900e+06 
       1.160924801157e-02       1.551450023584e+07       1.508469937187e+07      -3.324427730131e+03      -3.375907638258e+03       9.491454324574e+06       4.434318441193e+06 
       1.173703522884e-02       1.545797165433e+07       1.502942967187e+07      -3.240666287486e+03      -3.290847119773e+03       9.406900118064e+06       4.418075547047e+06 
       1.186485997689e-02       1.540159622679e+07       1.497430816389e+07      -3.159722681378e+03      -3.208648340166e+03       9.323194620111e+06       4.401879297150e+06 
       1.199272196990e-02       1.534536466165e+07       1.491932600609e+07      -3.081474463804e+03      -3.129186936105e+03       9.240340025769e+06       4.385727471579e+06 
       1.212062095575e-02       1.528928065807e+07       1.486448722099e+07      -3.005820444982e+03      -3.052359940675e+03       9.158343307636e+06       4.369618586022e+06 
       1.224855671485e-02       1.523334630729e+07       1.480979353487e+07      -2.932659498720e+03      -2.978064531936e+03       9.077206908998e+06       4.353551066622e+06 
       1.237652905900e-02       1.517756064715e+07       1.475524325007e+07      -2.861880522092e+03      -2.906187988409e+03       8.996928313722e+06       4.337525643448e+06 
       1.250453783042e-02       1.512192342816e+07       1.470083615554e+07      -2.793372491521e+03      -2.836617756532e+03       8.917502951477e+06       4.321545075317e+06 
       1.263258290079e-02       1.506643350672e+07       1.464657184758e+07      -2.727040464882e+03      -2.769257443650e+03       8.838923310129e+06       4.305609964157e+06 
       1.276066417034e-02       1.501109159617e+07       1.459245149216e+07      -2.662806321930e+03      -2.704027554719e+03       8.761180334509e+06       4.289718370136e+06 
       1.288878156705e-02       1.495590141633e+07       1.453847863598e+07      -2.600594857049e+03      -2.640851581048e+03       8.684264061796e+06       4.273868973773e+06 
       1.301693504593e-02       1.490085724614e+07       1.448464700278e+07      -2.540320367106e+03      -2.579642552826e+03       8.608156794034e+06       4.258060584844e+06 
       1.314512458826e-02       1.484596084954e+07       1.443095830604e+07      -2.481895929013e+03      -2.520312365277e+03       8.532843884837e+06       4.242296348277e+06 
       1.327335020100e-02       1.479121444689e+07       1.437741537001e+07      -2.425246011802e+03      -2.462784367576e+03       8.458309903510e+06       4.226578236793e+06 
       1.340161191614e-02       1.473661639256e+07       1.432401700681e+07      -2.370309192302e+03      -2.406996059697e+03       8.384536069601e+06       4.210904074887e+06 
       1.352990979022e-02       1.468216669151e+07       1.427076309219e+07      -2.317027708583e+03      -2.352888653385e+03       8.311503587478e+06       4.195271356619e+06 
       1.365824390377e-02       1.462786358253e+07       1.421765129499e+07      -2.265336879310e+03      -2.300396484114e+03       8.239192036746e+06       4.179679509752e+06 
       1.378661436087e-02       1.457370924472e+07       1.416468356673e+07      -2.215167763962e+03      -2.249449684714e+03       8.167583034760e+06       4.164131534193e+06 
       1.391502128875e-02       1.451970633909e+07       1.411186291872e+07      -2.166458928303e+03      -2.199985941231e+03       8.096658988412e+06       4.148629856493e+06 
       1.404346483738e-02       1.446584800698e+07       1.405918290382e+07      -2.119160565022e+03      -2.151954585470e+03       8.026397428802e+06       4.133171267952e+06 
       1.417194517913e-02       1.441213599075e+07       1.400664521638e+07      -2.073228958740e+03      -2.105311096762e+03       7.956780561520e+06       4.117753761571e+06 
       1.430046250847e-02       1.435857219682e+07       1.395425117285e+07      -2.028614752243e+03      -2.060005346997e+03       7.887791213184e+06       4.102377341008e+06 
       1.442901704169e-02       1.430515314844e+07       1.390199696989e+07      -1.985262171501e+03      -2.015980815043e+03       7.819409925497e+06       4.087043078695e+06 
       1.455760901666e-02       1.425188369955e+07       1.384988802883e+07      -1.943121222796e+03      -1.973186814029e+03       7.751622916482e+06       4.071754282515e+06 
       1.466581561348e-02       1.420718411532e+07       1.380616153597e+07      -1.908578934427e+03      -1.938109285051e+03       7.695044634205e+06       4.058926580580e+06 
       1.468623869258e-02       1.419875797244e+07       1.379791867429e+07      -1.902151360815e+03      -1.931582113742e+03       7.684411307384e+06       4.056508498589e+06 
       1.481490634984e-02       1.414577845085e+07       1.374609171260e+07      -1.862318866507e+03      -1.891132355507e+03       7.617761367787e+06       4.041304039479e+06 
       1.494361228981e-02       1.409294342454e+07       1.369440493180e+07      -1.823585251211e+03      -1.851798427738e+03       7.551657549988e+06       4.026139470587e+06 
       1.507235683475e-02       1.404025524925e+07       1.364286050583e+07      -1.785906617424e+03      -1.813535845436e+03       7.486087268944e+06       4.011017188166e+06 
       1.520114032767e-02       1.398771107415e+07       1.359145577292e+07      -1.749240693629e+03      -1.776301766862e+03       7.421036107632e+06       3.995938433923e+06 
       1.532996313226e-02       1.393531013076e+07       1.354019066124e+07      -1.713554421728e+03      -1.740062592572e+03       7.356491533329e+06       3.980902703260e+06 
       1.545882563281e-02       1.388305704575e+07       1.348906996903e+07      -1.678821640327e+03      -1.704791651389e+03       7.292444247757e+06       3.965909080087e+06 
       1.558772823421e-02       1.383094734206e+07       1.343808900012e+07      -1.645012120289e+03      -1.670458206029e+03       7.228880450323e+06       3.950955019150e+06 
       1.571667136188e-02       1.377898103283e+07       1.338724743619e+07      -1.612090651944e+03      -1.637026568577e+03       7.165789182744e+06       3.936041852444e+06 
       1.584565546180e-02       1.372715998284e+07       1.333654737375e+07      -1.580022274308e+03      -1.604461323984e+03       7.103161258731e+06       3.921172255215e+06 
       1.597468100057e-02       1.367548773431e+07       1.328599264255e+07      -1.548779927646e+03      -1.572734981453e+03       7.040988872520e+06       3.906347357424e+06 
       1.610374846537e-02       1.362395968783e+07       1.323557939459e+07      -1.518341537463e+03      -1.541825037270e+03       6.979260463580e+06       3.891563848275e+06 
       1.623285836411e-02       1.357257620172e+07       1.318530682878e+07      -1.488684201556e+03      -1.511708183488e+03       6.917967209119e+06       3.876820269989e+06 
       1.636201122546e-02       1.352133571944e+07       1.313517297026e+07      -1.459779394745e+03      -1.482355502027e+03       6.857099982806e+06       3.862117111722e+06 
       1.649120759898e-02       1.347023784238e+07       1.308517754148e+07      -1.431597814817e+03      -1.453737316954e+03       6.796651081855e+06       3.847456382766e+06 
       1.662044805521e-02       1.341928358092e+07       1.303532234998e+07      -1.404116058186e+03      -1.425829869178e+03       6.736614385830e+06       3.832838892286e+06 
       1.674973318584e-02       1.336847257503e+07       1.298560694643e+07      -1.377316546852e+03      -1.398615235838e+03       6.676983631609e+06       3.818262765408e+06 
       1.687906360384e-02       1.331779771034e+07       1.293602376267e+07      -1.351180711599e+03      -1.372074504002e+03       6.617749820280e+06       3.803724259853e+06 
       1.700843994367e-02       1.326726662999e+07       1.288658079878e+07      -1.325686600431e+03      -1.346185413949e+03       6.558912268802e+06       3.789226177182e+06 
       1.713786286141e-02       1.321688264315e+07       1.283728151404e+07      -1.300810019901e+03      -1.320923470453e+03       6.500469185826e+06       3.774771508743e+06 
       1.726733303503e-02       1.316663051608e+07       1.278810986199e+07      -1.276529240394e+03      -1.296266626146e+03       6.442410732584e+06       3.760356643009e+06 
       1.739685116458e-02       1.311652621746e+07       1.273908326444e+07      -1.252831300549e+03      -1.272201661002e+03       6.384743785172e+06       3.745984763308e+06 
       1.752641797242e-02       1.306656270314e+07       1.269019441704e+07      -1.229701493138e+03      -1.248713582867e+03       6.327464707121e+06       3.731652060195e+06 
       1.765603420353e-02       1.301674376040e+07       1.264144659173e+07      -1.207121950610e+03      -1.225784264870e+03       6.270576290067e+06       3.717359838621e+06 
       1.778570062572e-02       1.296706188059e+07       1.259283198161e+07      -1.185071384887e+03      -1.203392153989e+03       6.214077170976e+06       3.703107840737e+06 
       1.791541802996e-02       1.291752313589e+07       1.254435721611e+07      -1.163532846163e+03      -1.181520065452e+03       6.157973975161e+06       3.688898891136e+06 
       1.804518723068e-02       1.286811884821e+07       1.249601359361e+07      -1.142493303393e+03      -1.160154721122e+03       6.102267333344e+06       3.674729332045e+06 
       1.817500906610e-02       1.281885612468e+07       1.244780850333e+07      -1.121942279507e+03      -1.139285426368e+03       6.046966475601e+06       3.660599410411e+06 
       1.830488439853e-02       1.276973362993e+07       1.239974048334e+07      -1.101865099343e+03      -1.118897284043e+03       5.992077452950e+06       3.646508674162e+06 
       1.843481411481e-02       1.272076618318e+07       1.235182470224e+07      -1.082245706296e+03      -1.098974045485e+03       5.937614945177e+06       3.632463145216e+06 
       1.856479912660e-02       1.267192024698e+07       1.230402644771e+07      -1.063066007323e+03      -1.079497369438e+03       5.883571747980e+06       3.618454385436e+06 
