# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.107966433284e+03       6.412086025799e-02       0.000000000000e+00       3.620916218058e+00       4.879023132908e-08       3.346877442428e-03      -1.737179018128e-05 
    3       1.033840125855e+03       1.150058068100e-01       0.000000000000e+00       4.682372612105e+00       6.054334030263e-08       3.378923463247e-03      -2.224708696496e-05 
    4       9.633307489253e+02       1.429465459891e-01       0.000000000000e+00       4.958570465561e+00       7.051725306729e-08       3.323129574284e-03      -2.370072148965e-05 
    5       9.076171715296e+02       1.418440316818e-01       0.000000000000e+00       4.751258239465e+00       7.918501583023e-08       3.233742653796e-03      -2.250687555220e-05 
    6       8.660623293228e+02       1.184427291559e-01       0.000000000000e+00       4.282038874487e+00       8.676534182515e-08       3.129141483072e-03      -1.931417799707e-05 
    7       8.362804660043e+02       8.538639809294e-02       0.000000000000e+00       3.702612184198e+00       9.344154852482e-08       3.017876911617e-03      -1.483973709398e-05 
    8       8.157792874903e+02       5.426964317948e-02       0.000000000000e+00       3.104130361064e+00       9.935250883243e-08       2.905239383313e-03      -9.800670777957e-06 
    9       8.026932798732e+02       3.183350444229e-02       0.000000000000e+00       2.543043422671e+00       1.046329388513e-07       2.794480945565e-03      -4.852856299241e-06 
   10       7.953329174402e+02       1.940528692765e-02       0.000000000000e+00       2.055574998243e+00       1.094208785622e-07       2.687431170474e-03      -5.300944091366e-07 
   11       7.922870298148e+02       1.458394162701e-02       0.000000000000e+00       1.663970738764e+00       1.109552773561e-07       2.591150597066e-03       2.765764215200e-06 
   12       7.930648660394e+02       1.366912473513e-02       0.000000000000e+00       1.377628198552e+00       1.146959489910e-07       2.489196049968e-03       4.893631550748e-06 
   13       7.964439828071e+02       1.360575812350e-02       0.000000000000e+00       1.194557084179e+00       1.180583195696e-07       2.401766463834e-03       5.834202180497e-06 
   14       8.015769954836e+02       1.286612986137e-02       0.000000000000e+00       1.104613127696e+00       1.210843544535e-07       2.312127098967e-03       5.661195060860e-06 
   15       8.086845494270e+02       1.133497702290e-02       0.000000000000e+00       1.090129963549e+00       1.238080600892e-07       2.230293626505e-03       4.621090324028e-06 
   16       8.169181573335e+02       9.648540140931e-03       0.000000000000e+00       1.128859411743e+00       1.262607635534e-07       2.156546887388e-03       2.997049408000e-06 
   17       8.262511166080e+02       8.488509296471e-03       0.000000000000e+00       1.199258736959e+00       1.284688065791e-07       2.090591873952e-03       1.096953053251e-06 
   18       8.365033219495e+02       8.165010489283e-03       0.000000000000e+00       1.281795812644e+00       1.304049591564e-07       2.027428422865e-03      -7.824948982129e-07 
   19       8.475591136246e+02       8.510348776068e-03       0.000000000000e+00       1.363840229626e+00       1.322380722303e-07       1.966819197327e-03      -2.419058158892e-06 
   20       8.589903376649e+02       9.136976662209e-03       0.000000000000e+00       1.433472419554e+00       1.338289085709e-07       1.906502114075e-03      -3.621861383864e-06 
   21       8.709661710364e+02       9.745870319455e-03       0.000000000000e+00       1.486865453183e+00       1.352651400931e-07       1.849336725827e-03      -4.301389627050e-06 
   22       8.835963427350e+02       1.008303846977e-02       0.000000000000e+00       1.523597693380e+00       1.365215927773e-07       1.797362855673e-03      -4.458980144261e-06 
