# Matter power spectrum P(k) at redshift z=0
# for k=1.01544e-05 to 3.11308 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.015444765552e-05       5.290462825676e+01 
       2.299611113098e-05       1.169214604928e+02 
       3.588196070883e-05       1.800398580017e+02 
       4.884645319101e-05       2.428641723752e+02 
       6.192460572697e-05       3.057522769861e+02 
       7.515230615657e-05       3.689818992266e+02 
       8.856663313729e-05       4.327971579515e+02 
       1.022061902930e-04       4.974277176937e+02 
       1.161114586534e-04       5.630988937953e+02 
       1.303251716872e-04       6.300378638374e+02 
       1.448927172391e-04       6.984782409085e+02 
       1.598625706292e-04       7.686636906706e+02 
       1.752867630017e-04       8.408511447883e+02 
       1.912213886639e-04       9.153138530153e+02 
       2.077271545276e-04       9.923442103742e+02 
       2.248699737402e-04       1.072256759052e+03 
       2.427216040010e-04       1.155391013449e+03 
       2.613603286970e-04       1.242114313183e+03 
       2.808716755922e-04       1.332824588912e+03 
       3.013491630568e-04       1.427952853681e+03 
       3.228950573544e-04       1.527965244144e+03 
       3.456211159263e-04       1.633364701079e+03 
       3.696492805564e-04       1.744691406178e+03 
       3.951122704975e-04       1.862522123468e+03 
       4.221540090914e-04       1.987467631089e+03 
       4.509297985856e-04       2.120168326122e+03 
       4.816061379755e-04       2.261286826386e+03 
       5.143600601499e-04       2.411497965989e+03 
       5.493778512441e-04       2.571476152797e+03 
       5.868530124498e-04       2.741880311612e+03 
       6.269833396806e-04       2.923338209395e+03 
       6.699670371684e-04       3.116431448849e+03 
       7.159978538150e-04       3.321683572680e+03 
       7.652593382761e-04       3.539553282137e+03 
       8.179184448561e-04       3.770431735173e+03 
       8.741188709353e-04       4.014641315545e+03 
       9.339746399365e-04       4.272428360215e+03 
       9.975645263198e-04       4.543941670216e+03 
       1.064927917081e-03       4.829188588291e+03 
       1.136062598490e-03       5.127974917162e+03 
       1.210924753521e-03       5.439844129164e+03 
       1.289431189416e-03       5.764048316039e+03 
       1.371463541591e-03       6.099547743771e+03 
       1.456873978084e-03       6.445178054460e+03 
       1.545491800882e-03       6.799729915672e+03 
       1.637130321130e-03       7.162039614144e+03 
       1.731593460452e-03       7.531029175403e+03 
       1.828681667038e-03       7.905663387040e+03 
       1.928196894063e-03       8.284886761504e+03 
       2.029946536824e-03       8.667607792253e+03 
       2.133746343408e-03       9.052754108962e+03 
       2.239422394128e-03       9.439357026901e+03 
       2.346812289196e-03       9.826600058924e+03 
       2.455765699506e-03       1.021378894746e+04 
       2.566144430778e-03       1.060028830111e+04 
       2.677822134947e-03       1.098547917403e+04 
       2.790683780972e-03       1.136877954513e+04 
       2.904624974523e-03       1.174969005667e+04 
       3.019551194975e-03       1.212780948303e+04 
       3.135376999956e-03       1.250281788319e+04 
       3.252025232888e-03       1.287441727740e+04 
       3.369426257308e-03       1.324231899527e+04 
       3.487517232971e-03       1.360626178052e+04 
       3.606241442212e-03       1.396604487305e+04 
       3.725547670479e-03       1.432151871932e+04 
       3.845389641741e-03       1.467255768573e+04 
       3.965725507381e-03       1.501903883382e+04 
       4.086517385876e-03       1.536084395850e+04 
       4.207730949799e-03       1.569788195118e+04 
       4.329335056336e-03       1.603009295836e+04 
       4.451301417402e-03       1.635744029800e+04 
       4.573604305514e-03       1.667988234712e+04 
       4.696220291793e-03       1.699737120835e+04 
       4.819128012673e-03       1.730990019757e+04 
       4.942307962207e-03       1.761744397758e+04 
