# Matter power spectrum P(k) at redshift z=0
# for k=1.02929e-05 to 3.25473 h/Mpc,
# number of wavenumbers equal to 607
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029289722995e-05       5.052823315721e+01 
       2.306407881649e-05       1.105279301835e+02 
       3.587923366392e-05       1.696953739322e+02 
       4.877225502349e-05       2.285886970860e+02 
       6.177758576365e-05       2.875397535858e+02 
       7.493052029489e-05       3.468062459375e+02 
       8.826751597163e-05       4.066146727085e+02 
       1.018265180492e-04       4.671780391358e+02 
       1.156473023049e-04       5.287052187514e+02 
       1.297718394652e-04       5.914067481400e+02 
       1.442446855904e-04       6.554990259672e+02 
       1.591134025192e-04       7.212076811242e+02 
       1.744290123198e-04       7.887705822192e+02 
       1.902464893664e-04       8.584406441676e+02 
       2.066252930770e-04       9.304885532298e+02 
       2.236299433838e-04       1.005205469243e+03 
       2.413306395205e-04       1.082905815361e+03 
       2.598039204960e-04       1.163929960288e+03 
       2.791333624404e-04       1.248646926656e+03 
       2.994103035606e-04       1.337456866443e+03 
       3.207345813797e-04       1.430793257592e+03 
       3.432152588914e-04       1.529124627852e+03 
       3.669713058778e-04       1.632955610127e+03 
       3.921321886559e-04       1.742826544026e+03 
       4.188383058957e-04       1.859312019306e+03 
       4.472411902904e-04       1.983017020493e+03 
       4.775033768201e-04       2.114570949676e+03 
       5.097978202732e-04       2.254618621833e+03 
       5.443067310328e-04       2.403808463080e+03 
       5.812196939869e-04       2.562778081262e+03 
       6.207309473404e-04       2.732138010178e+03 
       6.630357334307e-04       2.912455094901e+03 
       7.083256988742e-04       3.104238066809e+03 
       7.567834194791e-04       3.307927663755e+03 
       8.085762524378e-04       3.523891621607e+03 
       8.638498604673e-04       3.752425558243e+03 
       9.227218848692e-04       3.993753744396e+03 
       9.852763339647e-04       4.248023221577e+03 
       1.051559266977e-03       4.515280682408e+03 
       1.121576269753e-03       4.795429649239e+03 
       1.195292038888e-03       5.088172631833e+03 
       1.272632143289e-03       5.392958579980e+03 
       1.353486767063e-03       5.708943870883e+03 
       1.437716011308e-03       6.035086004264e+03 
       1.525156189686e-03       6.370230380595e+03 
       1.615626513091e-03       6.713204424493e+03 
       1.708935613979e-03       7.062925024396e+03 
       1.804887482263e-03       7.418413515084e+03 
       1.903286535213e-03       7.778741842765e+03 
       2.003941690792e-03       8.142961170419e+03 
       2.106669435204e-03       8.510079062405e+03 
       2.211295961143e-03       8.879111838302e+03 
       2.317658503571e-03       9.249170378108e+03 
       2.425606020610e-03       9.619516896695e+03 
       2.534999366779e-03       9.989545945844e+03 
       2.645711092353e-03       1.035871408474e+04 
       2.757624982677e-03       1.072648177802e+04 
       2.870635429472e-03       1.109231247165e+04 
       2.984646705392e-03       1.145572999973e+04 
       3.099572194860e-03       1.181635598933e+04 
       3.215333619094e-03       1.217390914502e+04 
       3.331860281220e-03       1.252814453022e+04 
       3.449088348194e-03       1.287881202672e+04 
       3.566960179401e-03       1.322565882612e+04 
       3.685423706894e-03       1.356846952369e+04 
       3.804431868792e-03       1.390708702036e+04 
       3.923942095071e-03       1.424141657008e+04 
       4.043915843464e-03       1.457136735804e+04 
       4.164318182362e-03       1.489683799351e+04 
