# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)w_scf              19:(.)Om                 20:(.)Our                21:(.)Oscf               22:(.)OscfKin            23:(.)Otot               24:phi_scf               25:phi'_scf              26:V_scf                 27:V'_scf                28:V''_scf               29:gr.fac. D             30:gr.fac. f             31:beta                  32:dbeta/dz           
       1.984779502402e+11       1.917021123671e-20       2.333154043299e-06       8.506854055900e+16       1.420207732748e+04       7.155493751431e-08       2.818799197126e+15       1.347046718325e-06       4.270002571321e+33       1.980881168055e+25       1.045682548957e+26       9.825477901926e+32       3.275159300642e+32       1.984106106947e+33       7.236656592838e+33       6.713422134476e+04       6.713422134468e+04       9.999999999989e-01       1.718708978112e-08       8.642262622297e-01       9.276966577521e-30       9.276966577516e-30       8.642262794168e-01       1.568700001538e-03       1.846182839099e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.604026597771e-05       1.607136516947e-01       7.071067812069e-08       0.000000000000e+00 
       1.970982624034e+11       1.943953353360e-20       2.349484930164e-06       8.388997037035e+16       1.420207732746e+04       7.205582207684e-08       2.799204763776e+15       1.356476045304e-06       4.152505863216e+33       1.939858318814e+25       1.024027096701e+26       9.555112418590e+32       3.185037472863e+32       1.929509901862e+33       7.037527128738e+33       6.490902187318e+04       6.490902187310e+04       9.999999999989e-01       1.730739940751e-08       8.642262621257e-01       9.223271283477e-30       9.223271283471e-30       8.642262794331e-01       1.568700001538e-03       1.828035959686e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.611430215851e-05       1.605336813510e-01       7.071067812069e-08       0.000000000000e+00 
       1.957281652466e+11       1.971263953943e-20       2.365932232351e-06       8.272772851745e+16       1.420207732745e+04       7.256021283131e-08       2.779746538006e+15       1.365971377572e-06       4.038242285813e+33       1.899685027935e+25       1.002820115746e+26       9.292186521939e+32       3.097395507313e+32       1.876416008372e+33       6.843877065657e+33       6.276264274781e+04       6.276264274774e+04       9.999999999988e-01       1.742855120126e-08       8.642262620210e-01       9.170626845821e-30       9.170626845815e-30       8.642262794496e-01       1.568700001538e-03       1.810140493675e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.618833833939e-05       1.603541136267e-01       7.071067812069e-08       0.000000000000e+00 
       1.943675921018e+11       1.998958241151e-20       2.382494130870e-06       8.158158878167e+16       1.420207732743e+04       7.306813432106e-08       2.760423572991e+15       1.375533177165e-06       3.927122873777e+33       1.860343701579e+25       9.820523185214e+25       9.036495498528e+32       3.012165166176e+32       1.824783087703e+33       6.655555628142e+33       6.069216496957e+04       6.069216496950e+04       9.999999999988e-01       1.755055105753e-08       8.642262619156e-01       9.119023017846e-30       9.119023017840e-30       8.642262794662e-01       1.568700001538e-03       1.792492957893e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.626237452035e-05       1.601749471723e-01       7.071067812069e-08       0.000000000000e+00 
       1.930164767644e+11       2.027041605399e-20       2.399170625722e-06       8.045132807847e+16       1.420207732741e+04       7.357961126124e-08       2.741234928488e+15       1.385161909354e-06       3.819061109812e+33       1.821817110264e+25       9.617146097992e+25       8.787840267962e+32       2.929280089321e+32       1.774570938593e+33       6.472416189590e+33       5.869478101125e+04       5.869478101117e+04       9.999999999987e-01       1.767340491276e-08       8.642262618094e-01       9.068449755386e-30       9.068449755381e-30       8.642262794828e-01       1.568700001538e-03       1.775089917427e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.633641070139e-05       1.599961806443e-01       7.071067812069e-08       0.000000000000e+00 
       1.916747534900e+11       2.055519512829e-20       2.415965354885e-06       7.933672641402e+16       1.420207732740e+04       7.409466853999e-08       2.722179670788e+15       1.394858042668e-06       3.713972857296e+33       1.784088381320e+25       9.417980827068e+25       8.546027227900e+32       2.848675742633e+32       1.725740465987e+33       6.294316158094e+33       5.676779046773e+04       5.676779046766e+04       9.999999999987e-01       1.779711874496e-08       8.642262617025e-01       9.018897214868e-30       9.018897214863e-30       8.642262794996e-01       1.568700001538e-03       1.757927984949e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.641044688250e-05       1.598178127051e-01       7.071067812069e-08       0.000000000000e+00 
       1.903423569910e+11       2.084397506379e-20       2.432876499370e-06       7.823756684236e+16       1.420207732738e+04       7.461333121970e-08       2.703256872676e+15       1.404622048914e-06       3.611776294779e+33       1.747140991502e+25       9.222940148278e+25       8.310868103312e+32       2.770289367771e+32       1.678253650602e+33       6.121116865413e+33       5.490859587859e+04       5.490859587851e+04       9.999999999987e-01       1.792169857394e-08       8.642262615948e-01       8.970355751390e-30       8.970355751384e-30       8.642262795165e-01       1.568700001538e-03       1.741003820063e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.648448306371e-05       1.596398420233e-01       7.071067812069e-08       0.000000000000e+00 
       1.890192224339e+11       2.113681206859e-20       2.449907697155e-06       7.715363542318e+16       1.420207732736e+04       7.513562453817e-08       2.684465613378e+15       1.414454403204e-06       3.512391852273e+33       1.710958759750e+25       9.031938643816e+25       8.082179799890e+32       2.694059933297e+32       1.632073519321e+33       5.952683459012e+33       5.311469871601e+04       5.311469871594e+04       9.999999999986e-01       1.804715046170e-08       8.642262614864e-01       8.922815916844e-30       8.922815916838e-30       8.642262795336e-01       1.568700001538e-03       1.724314128652e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.655851924499e-05       1.594622672730e-01       7.071067812069e-08       0.000000000000e+00 
       1.877052854358e+11       2.143376314045e-20       2.467057129252e-06       7.608472118016e+16       1.420207732735e+04       7.566157390986e-08       2.665804978525e+15       1.424355583972e-06       3.415742149298e+33       1.675525840103e+25       8.844892664828e+25       7.859784261493e+32       2.619928087164e+32       1.587164116410e+33       5.788884797062e+33       5.138369553163e+04       5.138369553156e+04       9.999999999986e-01       1.817348051264e-08       8.642262613772e-01       8.876268458083e-30       8.876268458076e-30       8.642262795507e-01       1.568700001538e-03       1.707855662234e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.663255542636e-05       1.592850871346e-01       7.071067812069e-08       0.000000000000e+00 
       1.864004820613e+11       2.173488607790e-20       2.484324795660e-06       7.503061605994e+16       1.420207732733e+04       7.619120492715e-08       2.647274060100e+15       1.434326073006e-06       3.321751934637e+33       1.640826714761e+25       8.661720294779e+25       7.643508331509e+32       2.547836110503e+32       1.543490475520e+33       5.629593346333e+33       4.971327425579e+04       4.971327425572e+04       9.999999999985e-01       1.830069487390e-08       8.642262612673e-01       8.830704315112e-30       8.830704315106e-30       8.642262795680e-01       1.568700001538e-03       1.691625217337e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.670659160781e-05       1.591083002942e-01       7.071067812069e-08       0.000000000000e+00 
       1.851047488195e+11       2.204023949147e-20       2.501716153347e-06       7.399111489160e+16       1.420207732731e+04       7.672454336156e-08       2.628871956402e+15       1.444366355461e-06       3.230348027744e+33       1.606846187289e+25       8.482341313572e+25       7.433183618039e+32       2.477727872680e+32       1.501018592462e+33       5.474685082901e+33       4.810121064312e+04       4.810121064305e+04       9.999999999985e-01       1.842879973566e-08       8.642262611566e-01       8.786114619333e-30       8.786114619326e-30       8.642262795854e-01       1.568700001538e-03       1.675619634867e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.678062778934e-05       1.589319054436e-01       7.071067812069e-08       0.000000000000e+00 
       1.838180226609e+11       2.234988281514e-20       2.519227564335e-06       7.296601534673e+16       1.420207732729e+04       7.726161516502e-08       2.610597771994e+15       1.454476919894e-06       3.141459261764e+33       1.573569375960e+25       8.306677162422e+25       7.228646362784e+32       2.409548787595e+32       1.459715398734e+33       5.324039395579e+33       4.654536485868e+04       4.654536485860e+04       9.999999999984e-01       1.855780133142e-08       8.642262610451e-01       8.742490691809e-30       8.742490691803e-30       8.642262796029e-01       1.568700001538e-03       1.659835799500e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.685466397096e-05       1.587559012807e-01       7.071067812069e-08       0.000000000000e+00 
       1.825402409740e+11       2.266387631784e-20       2.536862666602e-06       7.195511790006e+16       1.420207732728e+04       7.780244647109e-08       2.592450617666e+15       1.464658258276e-06       3.055016428126e+33       1.540981707240e+25       8.134650909449e+25       7.029737313550e+32       2.343245771183e+32       1.419548735774e+33       5.177538992011e+33       4.504367819894e+04       4.504367819887e+04       9.999999999984e-01       1.868770593832e-08       8.642262609328e-01       8.699824041585e-30       8.699824041578e-30       8.642262796205e-01       1.568700001538e-03       1.644270639071e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.692870015266e-05       1.585802865088e-01       7.071067812069e-08       0.000000000000e+00 
       1.812713415829e+11       2.298228111524e-20       2.554621460149e-06       7.095822579060e+16       1.420207732726e+04       7.834706359631e-08       2.574429610390e+15       1.474910866026e-06       2.970952222656e+33       1.509068909401e+25       7.966187215984e+25       6.836301600247e+32       2.278767200082e+32       1.380487329917e+33       5.035069807350e+33       4.359416994234e+04       4.359416994226e+04       9.999999999983e-01       1.881851987743e-08       8.642262608198e-01       8.658106364027e-30       8.658106364020e-30       8.642262796383e-01       1.568700001538e-03       1.628921123979e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.700273633446e-05       1.584050598372e-01       7.071067812069e-08       0.000000000000e+00 
       1.800112627436e+11       2.330515918161e-20       2.572502125986e-06       6.997514498337e+16       1.420207732724e+04       7.889549304140e-08       2.556533873273e+15       1.485235242030e-06       2.889201193172e+33       1.477817006277e+25       7.801212303579e+25       6.648188614310e+32       2.216062871437e+32       1.342500768050e+33       4.896520915443e+33       4.219493432401e+04       4.219493432394e+04       9.999999999983e-01       1.895024951408e-08       8.642262607059e-01       8.617329539211e-30       8.617329539203e-30       8.642262796562e-01       1.568700001538e-03       1.613784266596e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.707677251633e-05       1.582302199809e-01       7.071067812069e-08       0.000000000000e+00 
       1.787599431416e+11       2.363257336192e-20       2.590510121081e-06       6.900568413161e+16       1.420207732722e+04       7.944776149261e-08       2.538762535521e+15       1.495631888665e-06       2.809699688528e+33       1.447212311138e+25       7.639653921690e+25       6.465251891439e+32       2.155083963813e+32       1.305559473931e+33       4.761784442472e+33       4.084413763007e+04       4.084413763000e+04       9.999999999982e-01       1.908290125815e-08       8.642262605913e-01       8.577485630338e-30       8.577485630330e-30       8.642262796742e-01       1.568700001538e-03       1.598857120686e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.715080869830e-05       1.580557656603e-01       7.071067812069e-08       0.000000000000e+00 
       1.775173218883e+11       2.396458738402e-20       2.608643626445e-06       6.804965453956e+16       1.420207732720e+04       8.000389582298e-08       2.521114732390e+15       1.506101311825e-06       2.732385809051e+33       1.417241420700e+25       7.481441316040e+25       6.287348997557e+32       2.095782999186e+32       1.269634685161e+33       4.630755482954e+33       3.954001540629e+04       3.954001540622e+04       9.999999999981e-01       1.921648156439e-08       8.642262604759e-01       8.538566882194e-30       8.538566882186e-30       8.642262796923e-01       1.568700001538e-03       1.584136780830e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.722484488036e-05       1.578816956017e-01       7.071067812069e-08       0.000000000000e+00 
       1.762833385186e+11       2.430126587110e-20       2.626904461067e-06       6.710687012571e+16       1.420207732719e+04       8.056392309365e-08       2.503589605150e+15       1.516644020947e-06       2.657199358346e+33       1.387891209250e+25       7.326505197629e+25       6.114341417916e+32       2.038113805972e+32       1.234698430788e+33       4.503332018069e+33       3.828086977695e+04       3.828086977687e+04       9.999999999981e-01       1.935099693275e-08       8.642262603596e-01       8.500565719638e-30       8.500565719630e-30       8.642262797106e-01       1.568700001538e-03       1.569620381862e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.729888106250e-05       1.577080085369e-01       7.071067812069e-08       0.000000000000e+00 
       1.750579329877e+11       2.464267435423e-20       2.645292624948e-06       6.617714738659e+16       1.420207732717e+04       8.112787055522e-08       2.486186301039e+15       1.527260529032e-06       2.584081796430e+33       1.359148822903e+25       7.174777712392e+25       5.946094449245e+32       1.982031483082e+32       1.200723509532e+33       4.379414836227e+33       3.706506686922e+04       3.706506686914e+04       9.999999999980e-01       1.948645390864e-08       8.642262602425e-01       8.463474746127e-30       8.463474746118e-30       8.642262797290e-01       1.568700001538e-03       1.555305098312e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.737291724474e-05       1.575347032033e-01       7.071067812069e-08       0.000000000000e+00 
       1.738410456679e+11       2.498887928510e-20       2.663809937076e-06       6.526030536106e+16       1.420207732715e+04       8.169576564902e-08       2.468903973223e+15       1.537951352673e-06       2.512976194154e+33       1.331001673969e+25       7.026192411477e+25       5.782477094875e+32       1.927492364958e+32       1.167683468605e+33       4.258907455818e+33       3.589103433900e+04       3.589103433892e+04       9.999999999979e-01       1.962285908333e-08       8.642262601247e-01       8.427286742276e-30       8.427286742268e-30       8.642262797475e-01       1.568700001538e-03       1.541188143855e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.744695342706e-05       1.573617783439e-01       7.071067812069e-08       0.000000000000e+00 
       1.726326173465e+11       2.533994804903e-20       2.682456397451e-06       6.435616559506e+16       1.420207732713e+04       8.226763600848e-08       2.451741780754e+15       1.548717012078e-06       2.443827188871e+33       1.303437435442e+25       6.880684222151e+25       5.623361962741e+32       1.874453987580e+32       1.135552583113e+33       4.141716050099e+33       3.475725899413e+04       3.475725899405e+04       9.999999999979e-01       1.976021909420e-08       8.642262600059e-01       8.391994664457e-30       8.391994664448e-30       8.642262797662e-01       1.568700001539e-03       1.527266770768e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.752098960948e-05       1.571892327070e-01       7.071067812069e-08       0.000000000000e+00 
       1.714325892219e+11       2.569594897800e-20       2.701233825064e-06       6.346455210693e+16       1.420207732711e+04       8.284350946045e-08       2.434698888530e+15       1.559558031098e-06       2.376580941339e+33       1.276444035600e+25       6.738189419297e+25       5.468625166199e+32       1.822875055400e+32       1.104305836028e+33       4.027749374133e+33       3.366228451106e+04       3.366228451098e+04       9.999999999978e-01       1.989854062511e-08       8.642262598864e-01       8.357591643422e-30       8.357591643413e-30       8.642262797849e-01       1.568700001539e-03       1.513538269396e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.759502579199e-05       1.570170650467e-01       7.071067812069e-08       0.000000000000e+00 
       1.702409029015e+11       2.605695136400e-20       2.720142219914e-06       6.258529135310e+16       1.420207732709e+04       8.342341402658e-08       2.417774467255e+15       1.570474937250e-06       2.311185093798e+33       1.250009652720e+25       6.598645597506e+25       5.318146227566e+32       1.772715409189e+32       1.073918898712e+33       3.916918693753e+33       3.260470924132e+04       3.260470924125e+04       9.999999999977e-01       2.003783040670e-08       8.642262597660e-01       8.324070982971e-30       8.324070982962e-30       8.642262798039e-01       1.568700001539e-03       1.499999967626e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.766906197459e-05       1.568452741224e-01       7.071067812069e-08       0.000000000000e+00 
       1.690575003987e+11       2.642302547249e-20       2.739183400990e-06       6.171821219434e+16       1.420207732707e+04       8.400737792467e-08       2.400967693398e+15       1.581468261745e-06       2.247588729203e+33       1.224122709898e+25       6.461991643748e+25       5.171807984315e+32       1.723935994772e+32       1.044368111970e+33       3.809137716466e+33       3.158318410419e+04       3.158318410411e+04       9.999999999977e-01       2.017809521673e-08       8.642262596448e-01       8.291426158645e-30       8.291426158636e-30       8.642262798229e-01       1.568700001539e-03       1.486649230362e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.774309815729e-05       1.566738586987e-01       7.071067812069e-08       0.000000000000e+00 
       1.678823241297e+11       2.679424255610e-20       2.758357368293e-06       6.086314586245e+16       1.420207732706e+04       8.459542957005e-08       2.384277749150e+15       1.592538539510e-06       2.185742331585e+33       1.198771869984e+25       6.328167710606e+25       5.029496497854e+32       1.676498832618e+32       1.015630467634e+33       3.704322524274e+33       3.059641056204e+04       3.059641056197e+04       9.999999999976e-01       2.031934188038e-08       8.642262595227e-01       8.259650816459e-30       8.259650816449e-30       8.642262798421e-01       1.568700001539e-03       1.473483459020e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.781713434008e-05       1.565028175460e-01       7.071067812069e-08       0.000000000000e+00 
       1.667153169113e+11       2.717067486850e-20       2.777665940812e-06       6.001992592739e+16       1.420207732704e+04       8.518759757695e-08       2.367703822389e+15       1.603686309218e-06       2.125597747491e+33       1.173946030611e+25       6.197115190066e+25       4.891100964817e+32       1.630366988272e+32       9.876835906462e+32       3.602391508330e+33       2.964313867530e+04       2.964313867523e+04       9.999999999975e-01       2.046157727063e-08       8.642262593998e-01       8.228738771663e-30       8.228738771652e-30       8.642262798614e-01       1.568700001539e-03       1.460500091014e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.789117052297e-05       1.563321494399e-01       7.071067812069e-08       0.000000000000e+00 
       1.655564219575e+11       2.755239567842e-20       2.797109118546e-06       5.918838826493e+16       1.420207732702e+04       8.578391075989e-08       2.351245106639e+15       1.614912113313e-06       2.067108148500e+33       1.149634319334e+25       6.068776687853e+25       4.756513630785e+32       1.585504543595e+32       9.605057216372e+32       3.503265305400e+33       2.872216523355e+04       2.872216523347e+04       9.999999999974e-01       2.060480830858e-08       8.642262592760e-01       8.198684007539e-30       8.198684007528e-30       8.642262798808e-01       1.568700001539e-03       1.447696599264e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.796520670595e-05       1.561618531611e-01       7.071067812069e-08       0.000000000000e+00 
       1.644055828773e+11       2.793947928398e-20       2.816688720486e-06       5.836837102464e+16       1.420207732700e+04       8.638439813511e-08       2.334900801028e+15       1.626216498036e-06       2.010227994755e+33       1.125826088874e+25       5.943095998290e+25       4.625629706398e+32       1.541876568799e+32       9.340756999862e+32       3.406866736070e+33       2.783233196000e+04       2.783233195993e+04       9.999999999974e-01       2.074904196375e-08       8.642262591514e-01       8.169480674230e-30       8.169480674219e-30       8.642262799004e-01       1.568700001539e-03       1.435070491697e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.803924288903e-05       1.559919274959e-01       7.071067812069e-08       0.000000000000e+00 
       1.632627436716e+11       2.833200102708e-20       2.836406565621e-06       5.755971459846e+16       1.420207732698e+04       8.698908892196e-08       2.318670110252e+15       1.637600013452e-06       1.954912999510e+33       1.102510912446e+25       5.820018079688e+25       4.498347285757e+32       1.499449095252e+32       9.083729473444e+32       3.313120744656e+33       2.697252378633e+04       2.697252378626e+04       9.999999999973e-01       2.089428525447e-08       8.642262590259e-01       8.141123087603e-30       8.141123087592e-30       8.642262799201e-01       1.568700001539e-03       1.422619310772e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.811327907220e-05       1.558223712359e-01       7.071067812069e-08       0.000000000000e+00 
       1.621278487304e+11       2.873003730813e-20       2.856260834960e-06       5.676226158956e+16       1.420207732696e+04       8.759801254431e-08       2.302552244537e+15       1.649063213474e-06       1.901120094649e+33       1.079678579201e+25       5.699489030237e+25       4.374567267087e+32       1.458189089029e+32       8.833774516127e+32       3.221954340762e+33       2.614166719501e+04       2.614166719494e+04       9.999999999972e-01       2.104054524818e-08       8.642262588995e-01       8.113605728139e-30       8.113605728128e-30       8.642262799400e-01       1.568700001539e-03       1.410340632990e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.818731525548e-05       1.556531831777e-01       7.071067812069e-08       0.000000000000e+00 
       1.610008428306e+11       2.913366560085e-20       2.876255166484e-06       5.597585678179e+16       1.420207732694e+04       8.821119863202e-08       2.286546419596e+15       1.660606655895e-06       1.848807397149e+33       1.057319089749e+25       5.581456064399e+25       4.254193275576e+32       1.418064425192e+32       8.590697513605e+32       3.133296542455e+33       2.533872862656e+04       2.533872862649e+04       9.999999999971e-01       2.118782906180e-08       8.642262587722e-01       8.086923239863e-30       8.086923239851e-30       8.642262799600e-01       1.568700001539e-03       1.398232068430e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.826135143885e-05       1.554843621234e-01       7.071067812069e-08       0.000000000000e+00 
       1.598816711326e+11       2.954296446743e-20       2.896389560192e-06       5.520034710937e+16       1.420207732692e+04       8.882867702234e-08       2.270651856596e+15       1.672230902412e-06       1.797934176476e+33       1.035422651781e+25       5.465867489795e+25       4.137131588334e+32       1.379043862778e+32       8.354309206730e+32       3.047078320995e+33       2.456271294912e+04       2.456271294905e+04       9.999999999970e-01       2.133614386208e-08       8.642262586440e-01       8.061070429296e-30       8.061070429284e-30       8.642262799801e-01       1.568700001539e-03       1.386291260284e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.833538762233e-05       1.553159068800e-01       7.071067812069e-08       0.000000000000e+00 
       1.587702791783e+11       2.995801357376e-20       2.916664016084e-06       5.443558162718e+16       1.420207732690e+04       8.945047776139e-08       2.254867782117e+15       1.683936518654e-06       1.748460822865e+33       1.013979675781e+25       5.352672684564e+25       4.023291061422e+32       1.341097020474e+32       8.124425544157e+32       2.963232547090e+33       2.381266198781e+04       2.381266198773e+04       9.999999999969e-01       2.148549686591e-08       8.642262585149e-01       8.036042264450e-30       8.036042264437e-30       8.642262800004e-01       1.568700001539e-03       1.374515884393e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.840942380591e-05       1.551478162599e-01       7.071067812069e-08       0.000000000000e+00 
       1.576666128880e+11       3.037889370495e-20       2.937080353149e-06       5.368141148135e+16       1.420207732688e+04       9.007663110562e-08       2.239193428117e+15       1.695724074208e-06       1.700348816489e+33       9.929807708273e+24       5.241822075191e+25       3.912583058892e+32       1.304194352964e+32       7.900867539038e+32       2.881693938630e+33       2.308765311157e+04       2.308765311150e+04       9.999999999968e-01       2.163589534072e-08       8.642262583849e-01       8.011833873845e-30       8.011833873832e-30       8.642262800208e-01       1.568700001539e-03       1.362903648800e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.848345998958e-05       1.549800890805e-01       7.071067812069e-08       0.000000000000e+00 
       1.565706185581e+11       3.080568678107e-20       2.957640390377e-06       5.293768988026e+16       1.420207732686e+04       9.070716752325e-08       2.223628031890e+15       1.707594142650e-06       1.653560697458e+33       9.724167404767e+24       5.133267114799e+25       3.804921383768e+32       1.268307127923e+32       7.683461129670e+32       2.802399009858e+33       2.238679787520e+04       2.238679787512e+04       9.999999999967e-01       2.178734660481e-08       8.642262582540e-01       7.988440545563e-30       7.988440545550e-30       8.642262800414e-01       1.568700001539e-03       1.351452293299e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.855749617336e-05       1.548127241644e-01       7.071067812069e-08       0.000000000000e+00 
       1.554822428580e+11       3.123847587309e-20       2.978344127769e-06       5.220427206601e+16       1.420207732684e+04       9.134211769580e-08       2.208170836033e+15       1.719547301570e-06       1.608060036659e+33       9.522785787398e+24       5.026960261889e+25       3.700222210938e+32       1.233407403646e+32       7.472037043965e+32       2.725286021942e+33       2.170924071434e+04       2.170924071426e+04       9.999999999966e-01       2.193985802770e-08       8.642262581222e-01       7.965857726327e-30       7.965857726314e-30       8.642262800621e-01       1.568700001539e-03       1.340159589001e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.863153235725e-05       1.546457203392e-01       7.071067812069e-08       0.000000000000e+00 
       1.544014328282e+11       3.167734521903e-20       2.999191565323e-06       5.148101528623e+16       1.420207732681e+04       9.198151251956e-08       2.192821088411e+15       1.731584132602e-06       1.563811407393e+33       9.325574661354e+24       4.922854959517e+25       3.598404021889e+32       1.199468007296e+32       7.266430667657e+32       2.650294934902e+33       2.105415769140e+04       2.105415769132e+04       9.999999999965e-01       2.209343703051e-08       8.642262579895e-01       7.944081020621e-30       7.944081020607e-30       8.642262800830e-01       1.568700001539e-03       1.329023337894e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.870556854124e-05       1.544790764377e-01       7.071067812069e-08       0.000000000000e+00 
       1.533281358770e+11       3.212238024037e-20       3.020186341018e-06       5.076777876630e+16       1.420207732679e+04       9.262538310709e-08       2.177578042112e+15       1.743705221450e-06       1.520780357786e+33       9.132447658288e+24       4.820905614904e+25       3.499387541232e+32       1.166462513744e+32       7.066481916134e+32       2.577367360864e+33       2.042075529032e+04       2.042075529024e+04       9.999999999964e-01       2.224809108629e-08       8.642262578559e-01       7.923106189827e-30       7.923106189812e-30       8.642262801040e-01       1.568700001539e-03       1.318041372419e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.877960472533e-05       1.543127912975e-01       7.071067812069e-08       0.000000000000e+00 
       1.522622997785e+11       3.257366755869e-20       3.041326635866e-06       5.006442368192e+16       1.420207732677e+04       9.327376078872e-08       2.162440955420e+15       1.755911157918e-06       1.478933383971e+33       8.943320198484e+24       4.721067579471e+25       3.403095674982e+32       1.134365224994e+32       6.872035109798e+32       2.506446518603e+33       1.980826925831e+04       1.980826925823e+04       9.999999999963e-01       2.240382772041e-08       8.642262577213e-01       7.902929151406e-30       7.902929151391e-30       8.642262801251e-01       1.568700001539e-03       1.307211555047e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.885364090953e-05       1.541468637613e-01       7.071067812069e-08       0.000000000000e+00 
       1.512038726697e+11       3.303129501252e-20       3.062616087846e-06       4.937081313212e+16       1.420207732675e+04       9.392667711413e-08       2.147409091774e+15       1.768202535940e-06       1.438237903998e+33       8.758109453825e+24       4.623297129283e+25       3.309453450533e+32       1.103151150178e+32       6.682938852850e+32       2.437477189327e+33       1.921596349264e+04       1.921596349256e+04       9.999999999962e-01       2.256065451092e-08       8.642262575857e-01       7.883545978102e-30       7.883545978087e-30       8.642262801464e-01       1.568700001539e-03       1.296531777865e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.892767709383e-05       1.539812926769e-01       7.071067812069e-08       0.000000000000e+00 
       1.501528030484e+11       3.349535167440e-20       3.084054696956e-06       4.868681211263e+16       1.420207732673e+04       9.458416385381e-08       2.132481719732e+15       1.780579953608e-06       1.398662232468e+33       8.576734311512e+24       4.527551445903e+25       3.218387958282e+32       1.072795986094e+32       6.499045915417e+32       2.370405673690e+33       1.864312897077e+04       1.864312897070e+04       9.999999999961e-01       2.271857908891e-08       8.642262574493e-01       7.864952897175e-30       7.864952897160e-30       8.642262801678e-01       1.568700001539e-03       1.285999962161e-09       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       6.900171327825e-05       1.538160768969e-01       7.071067812069e-08       0.000000000000e+00 
