# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.069690589696e+03       6.313719705355e-02       0.000000000000e+00       3.712571214016e+00       4.904152022876e-08       3.200209140526e-03      -1.746284669952e-05 
    3       1.005830244034e+03       1.146341708720e-01       0.000000000000e+00       4.856393067949e+00       6.150199479630e-08       3.233227595314e-03      -2.247536691484e-05 
    4       9.425578616245e+02       1.437285813874e-01       0.000000000000e+00       5.179430228911e+00       7.156971817941e-08       3.178880046399e-03      -2.408413727409e-05 
    5       8.919406069685e+02       1.437405470139e-01       0.000000000000e+00       4.986694533664e+00       8.025508385712e-08       3.092274531168e-03      -2.301964778504e-05 
    6       8.539252917063e+02       1.209505099859e-01       0.000000000000e+00       4.504095671279e+00       8.781844405518e-08       2.990728258425e-03      -1.991527093372e-05 
    7       8.263987878250e+02       8.785729385648e-02       0.000000000000e+00       3.893534262095e+00       9.442916773319e-08       2.883016526853e-03      -1.548857948105e-05 
    8       8.077519080714e+02       5.618021250197e-02       0.000000000000e+00       3.255704489493e+00       1.002722356726e-07       2.774473753777e-03      -1.046254363154e-05 
    9       7.956712878207e+02       3.291569357659e-02       0.000000000000e+00       2.654233691767e+00       1.055274397347e-07       2.668043814293e-03      -5.501671878560e-06 
   10       7.890604455235e+02       1.965244635182e-02       0.000000000000e+00       2.129969758673e+00       1.103063564599e-07       2.565358119812e-03      -1.148535129228e-06 
   11       7.866570540983e+02       1.417753105418e-02       0.000000000000e+00       1.707296794974e+00       1.114520675416e-07       2.472722036368e-03       2.187463913233e-06 
   12       7.872703888442e+02       1.287958167566e-02       0.000000000000e+00       1.397833901480e+00       1.151066758071e-07       2.375832813553e-03       4.368098427421e-06 
   13       7.907383114358e+02       1.270441409374e-02       0.000000000000e+00       1.200509610516e+00       1.183778906293e-07       2.285035048961e-03       5.343153563765e-06 
   14       7.961934766152e+02       1.206561485650e-02       0.000000000000e+00       1.102943021245e+00       1.213105955589e-07       2.205409753892e-03       5.232468669638e-06 
   15       8.030876777558e+02       1.076298752540e-02       0.000000000000e+00       1.085892587907e+00       1.239412881419e-07       2.128131257860e-03       4.237825523063e-06 
   16       8.113946641373e+02       9.348535620599e-03       0.000000000000e+00       1.126321567370e+00       1.262992904314e-07       2.055138532957e-03       2.654749139398e-06 
   17       8.206342529248e+02       8.439585866770e-03       0.000000000000e+00       1.200940456296e+00       1.284117568399e-07       1.987455967432e-03       7.970032941133e-07 
   18       8.307689732104e+02       8.310574392260e-03       0.000000000000e+00       1.289464089494e+00       1.302516848938e-07       1.923971158742e-03      -1.038312807306e-06 
   19       8.418180087103e+02       8.787580341594e-03       0.000000000000e+00       1.378493449267e+00       1.319904947712e-07       1.866239507102e-03      -2.630199895185e-06 
