# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.095667368888e+03       6.295238681698e-02       0.000000000000e+00       3.619825157597e+00       4.914097178799e-08       3.295813797419e-03      -1.724693322185e-05 
    3       1.024365526203e+03       1.137597811321e-01       0.000000000000e+00       4.691779327673e+00       6.093802313408e-08       3.331011279807e-03      -2.216835545633e-05 
    4       9.556358822770e+02       1.424871114697e-01       0.000000000000e+00       4.983991562155e+00       7.093879710668e-08       3.276495160597e-03      -2.372203673326e-05 
    5       9.010476107291e+02       1.425675869953e-01       0.000000000000e+00       4.792661181387e+00       7.962329310308e-08       3.187937710691e-03      -2.265283181555e-05 
    6       8.602866927933e+02       1.201538860514e-01       0.000000000000e+00       4.335851402912e+00       8.720734079238e-08       3.085060386904e-03      -1.958494819847e-05 
    7       8.311383542773e+02       8.750803111044e-02       0.000000000000e+00       3.763460548999e+00       9.387093431563e-08       2.975392651562e-03      -1.521559895073e-05 
    8       8.107430695257e+02       5.617419610402e-02       0.000000000000e+00       3.168173118465e+00       9.975816740828e-08       2.863139246109e-03      -1.024762615784e-05 
    9       7.976848345374e+02       3.310712345061e-02       0.000000000000e+00       2.606923982190e+00       1.050110795561e-07       2.752416870402e-03      -5.328815372513e-06 
   10       7.904255551499e+02       1.995008817271e-02       0.000000000000e+00       2.115136179385e+00       1.097666728313e-07       2.646038254733e-03      -9.913859105516e-07 
   11       7.873816140064e+02       1.456222281129e-02       0.000000000000e+00       1.715822692885e+00       1.112967781194e-07       2.548042841109e-03       2.348208452868e-06 
   12       7.880044532129e+02       1.336125302784e-02       0.000000000000e+00       1.419905861619e+00       1.150012740084e-07       2.450356169934e-03       4.574163153041e-06 
   13       7.911478179766e+02       1.326692999647e-02       0.000000000000e+00       1.227083370930e+00       1.183247425713e-07       2.357293028076e-03       5.603185125402e-06 
   14       7.963012743211e+02       1.264095300631e-02       0.000000000000e+00       1.127804000895e+00       1.213070832663e-07       2.270266366276e-03       5.541884652894e-06 
   15       8.031956523814e+02       1.124845872167e-02       0.000000000000e+00       1.105055744715e+00       1.239855409419e-07       2.191666895596e-03       4.604922344735e-06 
   16       8.112563878227e+02       9.650510806597e-03       0.000000000000e+00       1.138263395447e+00       1.263914490433e-07       2.119603907094e-03       3.064179935333e-06 
   17       8.205355151224e+02       8.513065423571e-03       0.000000000000e+00       1.206010975010e+00       1.285508738011e-07       2.049754718468e-03       1.213368722254e-06 
   18       8.306314525421e+02       8.177735692676e-03       0.000000000000e+00       1.287941409995e+00       1.304364714685e-07       1.984231696233e-03      -6.437162481597e-07 
   19       8.415064630531e+02       8.513217406254e-03       0.000000000000e+00       1.371433038847e+00       1.322182055231e-07       1.924206609854e-03      -2.282120122193e-06 
   20       8.529044848291e+02       9.168468091995e-03       0.000000000000e+00       1.444619860097e+00       1.337569773632e-07       1.864767460478e-03      -3.509530717107e-06 
   21       8.648685819454e+02       9.844609458344e-03       0.000000000000e+00       1.502831224969e+00       1.351410853486e-07       1.807967593311e-03      -4.233182242527e-06 
   22       8.773122941180e+02       1.027169627011e-02       0.000000000000e+00       1.544445048560e+00       1.363451516248e-07       1.755957883873e-03      -4.446972293538e-06 
   23       8.902224381049e+02       1.051372730118e-02       0.000000000000e+00       1.571206396440e+00       1.374398107891e-07       1.708074637459e-03      -4.194542730743e-06 
   24       9.034541107259e+02       1.077412017597e-02       0.000000000000e+00       1.586890988810e+00       1.383764521833e-07       1.660561466907e-03      -3.590151484916e-06 
   25       9.169774599594e+02       1.125220427556e-02       0.000000000000e+00       1.595937731124e+00       1.392101570512e-07       1.612855970659e-03      -2.764374544974e-06 
   26       9.307045238044e+02       1.213484229482e-02       0.000000000000e+00       1.603513833834e+00       1.399193457040e-07       1.564780131377e-03      -1.886363321154e-06 
   27       9.446843402005e+02       1.343512844139e-02       0.000000000000e+00       1.613677547520e+00       1.405314672624e-07       1.518705557827e-03      -1.082246215325e-06 
   28       9.589340505848e+02       1.510017244170e-02       0.000000000000e+00       1.629863132256e+00       1.410103021154e-07       1.477073845658e-03      -4.676668485281e-07 
   29       9.734823445366e+02       1.708515030313e-02       0.000000000000e+00       1.652620096660e+00       1.414296485266e-07       1.440061565321e-03      -9.617851210543e-08 
   30       9.882660644507e+02       1.933093157126e-02       0.000000000000e+00       1.681183541017e+00       1.418098915629e-07       1.405576984445e-03       9.420583153061e-09 
   31       1.003152867931e+03       2.177261135721e-02       0.000000000000e+00       1.713988934550e+00       1.420699676918e-07       1.370401978858e-03      -1.508428778569e-07 
   32       1.018191066333e+03       2.440452738786e-02       0.000000000000e+00       1.748268763512e+00       1.422551407316e-07       1.335081469837e-03      -5.330906271594e-07 
   33       1.033435840660e+03       2.723898915880e-02       0.000000000000e+00       1.780166734980e+00       1.423943032814e-07       1.301220548704e-03      -1.050726110175e-06 
   34       1.048889122590e+03       3.028190806534e-02       0.000000000000e+00       1.805310048995e+00       1.424511067577e-07       1.270012835340e-03      -1.591770180827e-06 
   35       1.064544940471e+03       3.350618597436e-02       0.000000000000e+00       1.820727606516e+00       1.424577623709e-07       1.241411025101e-03      -2.089096375140e-06 
   36       1.080347187449e+03       3.686820988067e-02       0.000000000000e+00       1.823531362304e+00       1.424210509628e-07       1.214332562111e-03      -2.478724572900e-06 
   37       1.096217033187e+03       4.032952161954e-02       0.000000000000e+00       1.811039294715e+00       1.423014144585e-07       1.187270292797e-03      -2.696217484014e-06 
   38       1.112212480977e+03       4.390941401690e-02       0.000000000000e+00       1.783027967875e+00       1.421375958360e-07       1.160394209533e-03      -2.732258635615e-06 
   39       1.128413825061e+03       4.765002788304e-02       0.000000000000e+00       1.740238035040e+00       1.419657038783e-07       1.134261188674e-03      -2.603443262462e-06 
   40       1.144876889384e+03       5.160308644590e-02       0.000000000000e+00       1.683806342427e+00       1.417723914977e-07       1.109235921481e-03      -2.341094384125e-06 
   41       1.161626660360e+03       5.581985003219e-02       0.000000000000e+00       1.615127364269e+00       1.415102552989e-07       1.085484099873e-03      -1.988881438445e-06 
   42       1.178643319258e+03       6.031552015278e-02       0.000000000000e+00       1.535317043517e+00       1.412020970773e-07       1.063074852977e-03      -1.588497417895e-06 
   43       1.195866322735e+03       6.509431694137e-02       0.000000000000e+00       1.445620774236e+00       1.408735608200e-07       1.041842853220e-03      -1.190862858863e-06 
   44       1.213193874382e+03       7.015906235434e-02       0.000000000000e+00       1.347580277226e+00       1.405172354884e-07       1.021300249218e-03      -8.617574379941e-07 
   45       1.230522234777e+03       7.551057891016e-02       0.000000000000e+00       1.242587157868e+00       1.401050426636e-07       1.000837153785e-03      -6.663622906243e-07 
   46       1.247885658777e+03       8.114590932903e-02       0.000000000000e+00       1.130346722650e+00       1.396614365384e-07       9.805641900325e-04      -6.103245419803e-07 
   47       1.265352524311e+03       8.705939299879e-02       0.000000000000e+00       1.009982116444e+00       1.392149538447e-07       9.607512840888e-04      -6.755020550342e-07 
   48       1.282985354107e+03       9.324299377534e-02       0.000000000000e+00       8.804465321447e-01       1.387736400289e-07       9.415897406040e-04      -8.337579665201e-07 
   49       1.300839883101e+03       9.968617026522e-02       0.000000000000e+00       7.405125756508e-01       1.383188258024e-07       9.231753328462e-04      -1.045711399766e-06 
   50       1.318956524650e+03       1.063787586553e-01       0.000000000000e+00       5.889266314236e-01       1.378172794306e-07       9.055280059979e-04      -1.267399627878e-06 
   51       1.337334201985e+03       1.133208446513e-01       0.000000000000e+00       4.249460293825e-01       1.372832066064e-07       8.887039301440e-04      -1.476681100501e-06 
   52       1.355947801561e+03       1.205153469411e-01       0.000000000000e+00       2.479293026050e-01       1.367370070037e-07       8.726974749580e-04      -1.655192557197e-06 
   53       1.374753893743e+03       1.279652506125e-01       0.000000000000e+00       5.718112827171e-02       1.361857499453e-07       8.573928543089e-04      -1.780988726217e-06 
   54       1.393689442511e+03       1.356736192026e-01       0.000000000000e+00      -1.480505426220e-01       1.356195139905e-07       8.425483077961e-04      -1.828228332838e-06 
